"PuttsperRoundRound4_RANKTHISWEEK_2011","PuttsperRoundRound4_RANKLASTWEEK_2011","PuttsperRoundRound4_PLAYERNAME_2011","PuttsperRoundRound4__2011","PuttsperRoundRound4_AVG_2011","PuttsperRoundRound4_TOTALPUTTS_2011","PuttsperRoundRound4_TOTALROUNDS_2011","stat_name","year"
70,70,"Rod Pampling",NA,28.92,376,13,"PuttsperRoundRound4",2011
70,70,"Chris Riley",NA,28.92,347,12,"PuttsperRoundRound4",2011
72,72,"Kevin Stadler",NA,28.93,405,14,"PuttsperRoundRound4",2011
73,73,"Brian Davis",NA,29,609,21,"PuttsperRoundRound4",2011
73,73,"Steve Elkington",NA,29,203,7,"PuttsperRoundRound4",2011
73,73,"Jim Renner",NA,29,232,8,"PuttsperRoundRound4",2011
73,73,"Charl Schwartzel",NA,29,406,14,"PuttsperRoundRound4",2011
73,73,"Steve Stricker",NA,29,464,16,"PuttsperRoundRound4",2011
78,78,"Martin Laird",NA,29.07,436,15,"PuttsperRoundRound4",2011
79,79,"Matt Bettencourt",NA,29.08,378,13,"PuttsperRoundRound4",2011
79,79,"Garrett Willis",NA,29.08,349,12,"PuttsperRoundRound4",2011
81,81,"Joe Durant",NA,29.09,320,11,"PuttsperRoundRound4",2011
81,81,"Colt Knost",NA,29.09,320,11,"PuttsperRoundRound4",2011
81,81,"Webb Simpson",NA,29.09,640,22,"PuttsperRoundRound4",2011
84,84,"William McGirt",NA,29.11,524,18,"PuttsperRoundRound4",2011
84,84,"Kevin Streelman",NA,29.11,524,18,"PuttsperRoundRound4",2011
86,86,"Aaron Baddeley",NA,29.13,466,16,"PuttsperRoundRound4",2011
86,86,"Robert Garrigus",NA,29.13,466,16,"PuttsperRoundRound4",2011
86,86,"Marc Leishman",NA,29.13,466,16,"PuttsperRoundRound4",2011
86,86,"Nate Smith",NA,29.13,233,8,"PuttsperRoundRound4",2011
90,90,"Blake Adams",NA,29.14,641,22,"PuttsperRoundRound4",2011
90,90,"Jason Bohn",NA,29.14,408,14,"PuttsperRoundRound4",2011
90,90,"Sergio Garcia",NA,29.14,408,14,"PuttsperRoundRound4",2011
93,93,"Matt Kuchar",NA,29.15,583,20,"PuttsperRoundRound4",2011
94,94,"Bo Van Pelt",NA,29.17,525,18,"PuttsperRoundRound4",2011
95,95,"Arjun Atwal",NA,29.2,438,15,"PuttsperRoundRound4",2011
95,95,"Alex Cejka",NA,29.2,292,10,"PuttsperRoundRound4",2011
95,95,"Ben Curtis",NA,29.2,292,10,"PuttsperRoundRound4",2011
95,95,"David Toms",NA,29.2,438,15,"PuttsperRoundRound4",2011
95,95,"Jimmy Walker",NA,29.2,438,15,"PuttsperRoundRound4",2011
100,100,"Paul Stankowski",NA,29.21,409,14,"PuttsperRoundRound4",2011
101,101,"Sung Kang",NA,29.22,263,9,"PuttsperRoundRound4",2011
102,102,"Spencer Levin",NA,29.29,703,24,"PuttsperRoundRound4",2011
102,102,"Tag Ridings",NA,29.29,410,14,"PuttsperRoundRound4",2011
102,102,"Mark Wilson",NA,29.29,498,17,"PuttsperRoundRound4",2011
105,105,"Andres Romero",NA,29.31,469,16,"PuttsperRoundRound4",2011
106,106,"Nick OHern",NA,29.33,440,15,"PuttsperRoundRound4",2011
107,107,"Robert Allenby",NA,29.35,499,17,"PuttsperRoundRound4",2011
107,107,"Brendon de Jonge",NA,29.35,587,20,"PuttsperRoundRound4",2011
109,109,"Stephen Ames",NA,29.36,323,11,"PuttsperRoundRound4",2011
110,110,"Fabian Gomez",NA,29.38,382,13,"PuttsperRoundRound4",2011
110,110,"Ryan Palmer",NA,29.38,470,16,"PuttsperRoundRound4",2011
112,112,"Kyle Stanley",NA,29.39,529,18,"PuttsperRoundRound4",2011
113,113,"Chris Kirk",NA,29.4,441,15,"PuttsperRoundRound4",2011
113,113,"Dean Wilson",NA,29.4,294,10,"PuttsperRoundRound4",2011
113,113,"Gary Woodland",NA,29.4,588,20,"PuttsperRoundRound4",2011
116,116,"Charles Howell III",NA,29.41,647,22,"PuttsperRoundRound4",2011
117,117,"Paul Goydos",NA,29.43,412,14,"PuttsperRoundRound4",2011
118,118,"Keegan Bradley",NA,29.44,471,16,"PuttsperRoundRound4",2011
118,118,"Charlie Wi",NA,29.44,471,16,"PuttsperRoundRound4",2011
120,120,"Jonathan Byrd",NA,29.47,442,15,"PuttsperRoundRound4",2011
121,121,"Freddie Jacobson",NA,29.5,531,18,"PuttsperRoundRound4",2011
121,121,"Troy Merritt",NA,29.5,236,8,"PuttsperRoundRound4",2011
121,121,"Chez Reavie",NA,29.5,531,18,"PuttsperRoundRound4",2011
121,121,"Justin Rose",NA,29.5,472,16,"PuttsperRoundRound4",2011
125,125,"Jim Furyk",NA,29.53,502,17,"PuttsperRoundRound4",2011
126,126,"Nathan Green",NA,29.54,384,13,"PuttsperRoundRound4",2011
126,126,"Tim Herron",NA,29.54,384,13,"PuttsperRoundRound4",2011
128,128,"Bill Haas",NA,29.55,591,20,"PuttsperRoundRound4",2011
129,129,"Scott Gutschewski",NA,29.57,207,7,"PuttsperRoundRound4",2011
129,129,"Derek Lamely",NA,29.57,207,7,"PuttsperRoundRound4",2011
129,129,"Chris Stroud",NA,29.57,414,14,"PuttsperRoundRound4",2011
132,132,"Rory Sabbatini",NA,29.59,503,17,"PuttsperRoundRound4",2011
133,133,"Woody Austin",NA,29.6,296,10,"PuttsperRoundRound4",2011
133,133,"David Mathis",NA,29.6,444,15,"PuttsperRoundRound4",2011
133,133,"John Rollins",NA,29.6,444,15,"PuttsperRoundRound4",2011
133,133,"Cameron Tringale",NA,29.6,592,20,"PuttsperRoundRound4",2011
137,137,"Kevin Chappell",NA,29.64,326,11,"PuttsperRoundRound4",2011
137,137,"Shaun Micheel",NA,29.64,326,11,"PuttsperRoundRound4",2011
139,139,"Trevor Immelman",NA,29.65,504,17,"PuttsperRoundRound4",2011
140,140,"Michael Connell",NA,29.67,356,12,"PuttsperRoundRound4",2011
140,140,"David Hearn",NA,29.67,445,15,"PuttsperRoundRound4",2011
140,140,"Dustin Johnson",NA,29.67,445,15,"PuttsperRoundRound4",2011
140,140,"Kent Jones",NA,29.67,356,12,"PuttsperRoundRound4",2011
144,144,"Justin Leonard",NA,29.71,416,14,"PuttsperRoundRound4",2011
144,144,"Bill Lunde",NA,29.71,505,17,"PuttsperRoundRound4",2011
146,146,"Michael Bradley",NA,29.73,327,11,"PuttsperRoundRound4",2011
147,147,"Ricky Barnes",NA,29.75,476,16,"PuttsperRoundRound4",2011
148,148,"Padraig Harrington",NA,29.83,358,12,"PuttsperRoundRound4",2011
148,148,"Rocco Mediate",NA,29.83,179,6,"PuttsperRoundRound4",2011
148,148,"Scott Stallings",NA,29.83,358,12,"PuttsperRoundRound4",2011
151,151,"DJ Brigman",NA,29.88,239,8,"PuttsperRoundRound4",2011
152,152,"Bobby Gates",NA,29.89,269,9,"PuttsperRoundRound4",2011
153,153,"Ben Martin",NA,29.91,329,11,"PuttsperRoundRound4",2011
153,153,"Michael Putnam",NA,29.91,329,11,"PuttsperRoundRound4",2011
155,155,"Sean OHair",NA,29.92,359,12,"PuttsperRoundRound4",2011
156,156,"Lucas Glover",NA,29.93,449,15,"PuttsperRoundRound4",2011
156,156,"Heath Slocum",NA,29.93,449,15,"PuttsperRoundRound4",2011
158,158,"Josh Teater",NA,29.95,569,19,"PuttsperRoundRound4",2011
159,159,"Chad Campbell",NA,30,570,19,"PuttsperRoundRound4",2011
159,159,"Jhonattan Vegas",NA,30,450,15,"PuttsperRoundRound4",2011
159,159,"Johnson Wagner",NA,30,420,14,"PuttsperRoundRound4",2011
162,162,"Kris Blanks",NA,30.06,481,16,"PuttsperRoundRound4",2011
162,162,"Vaughn Taylor",NA,30.06,511,17,"PuttsperRoundRound4",2011
164,164,"DJ Trahan",NA,30.13,452,15,"PuttsperRoundRound4",2011
165,165,"Andres Gonzales",NA,30.17,181,6,"PuttsperRoundRound4",2011
166,166,"Billy Horschel",NA,30.27,333,11,"PuttsperRoundRound4",2011
167,167,"Rich Beem",NA,30.33,182,6,"PuttsperRoundRound4",2011
168,168,"Brandt Jobe",NA,30.35,607,20,"PuttsperRoundRound4",2011
169,169,"Bubba Watson",NA,30.37,577,19,"PuttsperRoundRound4",2011
170,170,"JJ Henry",NA,30.39,547,18,"PuttsperRoundRound4",2011
171,171,"Stuart Appleby",NA,30.4,304,10,"PuttsperRoundRound4",2011
172,172,"Briny Baird",NA,30.5,305,10,"PuttsperRoundRound4",2011
172,172,"Steve Marino",NA,30.5,427,14,"PuttsperRoundRound4",2011
172,172,"John Merrick",NA,30.5,366,12,"PuttsperRoundRound4",2011
175,175,"Joseph Bramlett",NA,30.56,275,9,"PuttsperRoundRound4",2011
175,175,"Tom Gillis",NA,30.56,275,9,"PuttsperRoundRound4",2011
177,177,"Vijay Singh",NA,30.57,428,14,"PuttsperRoundRound4",2011
178,178,"Jim Herman",NA,30.6,306,10,"PuttsperRoundRound4",2011
179,179,"Alex Prugh",NA,30.64,337,11,"PuttsperRoundRound4",2011
180,180,"Ernie Els",NA,30.71,430,14,"PuttsperRoundRound4",2011
181,181,"Davis Love III",NA,30.77,400,13,"PuttsperRoundRound4",2011
182,182,"Zack Miller",NA,30.82,339,11,"PuttsperRoundRound4",2011
183,183,"JB Holmes",NA,30.83,370,12,"PuttsperRoundRound4",2011
184,184,"John Senden",NA,30.86,648,21,"PuttsperRoundRound4",2011
185,185,"Boo Weekley",NA,31.3,313,10,"PuttsperRoundRound4",2011
186,186,"Alexandre Rocha",NA,31.63,253,8,"PuttsperRoundRound4",2011
