"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2016","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2016","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2016","TenthTeeEarlyRound1ScoringAverage__2016","TenthTeeEarlyRound1ScoringAverage_AVG_2016","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2016","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
38,44,"Chesson Hadley",NA,69.25,277,4,"TenthTeeEarlyRound1ScoringAverage",2016
38,26,"Adam Hadwin",NA,69.25,277,4,"TenthTeeEarlyRound1ScoringAverage",2016
40,45,"Kevin Chappell",NA,69.33,208,3,"TenthTeeEarlyRound1ScoringAverage",2016
40,45,"Billy Horschel",NA,69.33,208,3,"TenthTeeEarlyRound1ScoringAverage",2016
40,45,"Ollie Schniederjans",NA,69.33,208,3,"TenthTeeEarlyRound1ScoringAverage",2016
40,45,"Adam Scott",NA,69.33,416,6,"TenthTeeEarlyRound1ScoringAverage",2016
40,45,"Brendan Steele",NA,69.33,208,3,"TenthTeeEarlyRound1ScoringAverage",2016
45,51,"Freddie Jacobson",NA,69.4,347,5,"TenthTeeEarlyRound1ScoringAverage",2016
46,52,"Shane Lowry",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2016
46,52,"Steve Marino",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2016
46,52,"Daniel Summerhays",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2016
49,57,"Matt Kuchar",NA,69.6,348,5,"TenthTeeEarlyRound1ScoringAverage",2016
50,58,"Jason Gore",NA,69.67,209,3,"TenthTeeEarlyRound1ScoringAverage",2016
50,35,"Tom Hoge",NA,69.67,418,6,"TenthTeeEarlyRound1ScoringAverage",2016
52,26,"Rory McIlroy",NA,69.75,279,4,"TenthTeeEarlyRound1ScoringAverage",2016
52,59,"Justin Rose",NA,69.75,279,4,"TenthTeeEarlyRound1ScoringAverage",2016
54,60,"Chad Campbell",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2016
54,52,"Rickie Fowler",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2016
54,60,"Boo Weekley",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2016
57,45,"Jhonattan Vegas",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Abraham Ancer",NA,70,70,1,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Jonas Blixt",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Luke Donald",NA,70,140,2,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"John Huh",NA,70,140,2,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Hiroshi Iwata",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Ryan Palmer",NA,70,70,1,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Scott Piercy",NA,70,70,1,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Steve Stricker",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2016
58,62,"Cameron Tringale",NA,70,70,1,"TenthTeeEarlyRound1ScoringAverage",2016
67,73,"Aaron Baddeley",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2016
67,73,"Dawie van der Walt",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2016
69,18,"Spencer Levin",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2016
69,75,"Kyle Stanley",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2016
71,76,"Kevin Na",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2016
72,18,"Byeong Hun An",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"Ben Crane",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"Jim Herman",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"Marc Leishman",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"Peter Malnati",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"Pat Perez",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"John Senden",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
72,77,"Gary Woodland",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Sergio Garcia",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
80,62,"Robert Garrigus",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Retief Goosen",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Sung Kang",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Luke List",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"William McGirt",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
80,62,"Henrik Norlander",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Louis Oosthuizen",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Andy Sullivan",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
80,84,"Nick Taylor",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2016
90,94,"Smylie Kaufman",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2016
90,94,"Michael Kim",NA,70.67,424,6,"TenthTeeEarlyRound1ScoringAverage",2016
90,94,"Charl Schwartzel",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2016
90,94,"Cameron Smith",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2016
90,94,"Hudson Swafford",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2016
95,100,"Rhein Gibson",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2016
95,100,"Zach Johnson",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2016
95,100,"Tyrone Van Aswegen",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2016
95,100,"Jimmy Walker",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2016
99,84,"Harold Varner III",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2016
100,105,"Brendon de Jonge",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2016
100,105,"Kevin Kisner",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Roberto Castro",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Jason Day",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Graham DeLaet",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Derek Ernst",NA,71,142,2,"TenthTeeEarlyRound1ScoringAverage",2016
102,52,"Tony Finau",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Matthew Fitzpatrick",NA,71,71,1,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Bill Haas",NA,71,71,1,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"James Hahn",NA,71,71,1,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Padraig Harrington",NA,71,71,1,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Whee Kim",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2016
102,131,"Scott Langley",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"David Lingmerth",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2016
102,131,"Ian Poulter",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Webb Simpson",NA,71,142,2,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Jordan Spieth",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Robert Streb",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"DJ Trahan",NA,71,71,1,"TenthTeeEarlyRound1ScoringAverage",2016
102,107,"Mark Wilson",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2016
120,124,"Lucas Glover",NA,71.13,569,8,"TenthTeeEarlyRound1ScoringAverage",2016
121,125,"Jon Curran",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2016
121,104,"Patrick Reed",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2016
123,99,"Morgan Hoffmann",NA,71.25,570,8,"TenthTeeEarlyRound1ScoringAverage",2016
124,127,"Hunter Mahan",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2016
124,107,"Justin Thomas",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2016
126,128,"Russell Knox",NA,71.33,214,3,"TenthTeeEarlyRound1ScoringAverage",2016
126,128,"Andrew Landry",NA,71.33,214,3,"TenthTeeEarlyRound1ScoringAverage",2016
128,130,"Brett Stegmaier",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2016
129,35,"Jamie Donaldson",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2016
129,131,"Billy Hurley III",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2016
129,107,"Jamie Lovemark",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2016
132,134,"Mark Hubbard",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2016
133,136,"Jason Dufner",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2016
133,136,"Brandt Snedeker",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2016
135,134,"Chad Collins",NA,71.63,573,8,"TenthTeeEarlyRound1ScoringAverage",2016
136,138,"Bronson Burgoon",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2016
136,138,"Kelly Kraft",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2016
136,138,"Graeme McDowell",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2016
136,138,"Carlos Ortiz",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2016
136,138,"Carl Pettersson",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2016
141,143,"Harris English",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2016
141,143,"Vaughn Taylor",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2016
143,145,"Will Ma Kenzie",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2016
143,145,"Shawn Stefani",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2016
145,147,"Kyle Reifers",NA,71.88,575,8,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Thomas Aiken",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Daniel Berger",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Miguel Angel Carballo",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Jason Kokrak",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Andrew Loupe",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Ryan Moore",NA,72,144,2,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Martin Piller",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2016
146,148,"Darron Stiles",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2016
146,126,"Will Wilcox",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2016
155,156,"Tyler Aldridge",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2016
156,157,"Ernie Els",NA,72.33,217,3,"TenthTeeEarlyRound1ScoringAverage",2016
156,157,"Dicky Pride",NA,72.33,217,3,"TenthTeeEarlyRound1ScoringAverage",2016
158,159,"Stewart Cink",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2016
159,160,"Branden Grace",NA,72.5,145,2,"TenthTeeEarlyRound1ScoringAverage",2016
159,160,"Camilo Villegas",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2016
161,162,"Seung Yul Noh",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2016
162,163,"Jason Bohn",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2016
162,163,"Justin Hicks",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2016
162,163,"Charley Hoffman",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2016
162,163,"Scott Pinckney",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2016
166,182,"Erik Compton",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2016
166,167,"Brendon Todd",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2016
168,168,"Rory Sabbatini",NA,72.8,364,5,"TenthTeeEarlyRound1ScoringAverage",2016
168,168,"Steve Wheatcroft",NA,72.8,364,5,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"JB Holmes",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"Brooks Koepka",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"Lucas Lee",NA,73,73,1,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"Justin Leonard",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"DA Points",NA,73,146,2,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"Patrick Rodgers",NA,73,292,4,"TenthTeeEarlyRound1ScoringAverage",2016
170,NA,"Brian Stuard",NA,73,73,1,"TenthTeeEarlyRound1ScoringAverage",2016
170,170,"Bernd Wiesberger",NA,73,146,2,"TenthTeeEarlyRound1ScoringAverage",2016
178,177,"Sam Saunders",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2016
179,178,"Robert Allenby",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2016
179,178,"Russell Henley",NA,73.5,147,2,"TenthTeeEarlyRound1ScoringAverage",2016
179,178,"Chris Kirk",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2016
179,178,"Chris Stroud",NA,73.5,147,2,"TenthTeeEarlyRound1ScoringAverage",2016
183,182,"Charlie Beljan",NA,73.67,221,3,"TenthTeeEarlyRound1ScoringAverage",2016
184,184,"Blayne Barber",NA,74,148,2,"TenthTeeEarlyRound1ScoringAverage",2016
184,184,"Jerry Kelly",NA,74,74,1,"TenthTeeEarlyRound1ScoringAverage",2016
184,NA,"Ben Martin",NA,74,74,1,"TenthTeeEarlyRound1ScoringAverage",2016
184,184,"Geoff Ogilvy",NA,74,148,2,"TenthTeeEarlyRound1ScoringAverage",2016
184,184,"Andres Romero",NA,74,74,1,"TenthTeeEarlyRound1ScoringAverage",2016
189,188,"Andres Gonzales",NA,74.33,223,3,"TenthTeeEarlyRound1ScoringAverage",2016
189,84,"Davis Love III",NA,74.33,223,3,"TenthTeeEarlyRound1ScoringAverage",2016
191,189,"Wes Roach",NA,74.5,298,4,"TenthTeeEarlyRound1ScoringAverage",2016
192,190,"Luke Guthrie",NA,74.67,224,3,"TenthTeeEarlyRound1ScoringAverage",2016
193,191,"Derek Fathauer",NA,75,150,2,"TenthTeeEarlyRound1ScoringAverage",2016
194,192,"Steven Bowditch",NA,76,76,1,"TenthTeeEarlyRound1ScoringAverage",2016
194,192,"Ken Duke",NA,76,152,2,"TenthTeeEarlyRound1ScoringAverage",2016
194,195,"DH Lee",NA,76,228,3,"TenthTeeEarlyRound1ScoringAverage",2016
197,196,"Matt Every",NA,78,78,1,"TenthTeeEarlyRound1ScoringAverage",2016
197,196,"Scott Stallings",NA,78,78,1,"TenthTeeEarlyRound1ScoringAverage",2016
