"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2005","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2005","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2005","TenthTeeLateRound1ScoringAverage__2005","TenthTeeLateRound1ScoringAverage_AVG_2005","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2005","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2005","stat_name","year"
22,22,"Kevin Sutherland",NA,69.4,347,5,"TenthTeeLateRound1ScoringAverage",2005
23,23,"Jesper Parnevik",NA,69.43,486,7,"TenthTeeLateRound1ScoringAverage",2005
24,24,"Stuart Appleby",NA,69.5,417,6,"TenthTeeLateRound1ScoringAverage",2005
24,24,"Billy Mayfair",NA,69.5,417,6,"TenthTeeLateRound1ScoringAverage",2005
24,24,"Heath Slocum",NA,69.5,278,4,"TenthTeeLateRound1ScoringAverage",2005
24,24,"Roland Thatcher",NA,69.5,417,6,"TenthTeeLateRound1ScoringAverage",2005
28,28,"Arjun Atwal",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2005
28,28,"Brent Geiberger",NA,69.67,418,6,"TenthTeeLateRound1ScoringAverage",2005
30,30,"Woody Austin",NA,69.73,767,11,"TenthTeeLateRound1ScoringAverage",2005
31,31,"Davis Love III",NA,69.8,349,5,"TenthTeeLateRound1ScoringAverage",2005
31,31,"Dean Wilson",NA,69.8,349,5,"TenthTeeLateRound1ScoringAverage",2005
33,33,"Tim Herron",NA,69.88,559,8,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Marco Dawson",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Bob Estes",NA,70,560,8,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Lee Janzen",NA,70,210,3,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Stephen Leaney",NA,70,420,6,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Thomas Levet",NA,70,210,3,"TenthTeeLateRound1ScoringAverage",2005
34,34,"JL Lewis",NA,70,560,8,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Kevin Na",NA,70,350,5,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Sean OHair",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Jose Maria Olazabal",NA,70,70,1,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Greg Owen",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Rod Pampling",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Phillip Price",NA,70,490,7,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Joey Sindelar",NA,70,560,8,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Joey Snyder III",NA,70,630,9,"TenthTeeLateRound1ScoringAverage",2005
34,34,"Mario Tiziani",NA,70,490,7,"TenthTeeLateRound1ScoringAverage",2005
49,49,"Briny Baird",NA,70.14,491,7,"TenthTeeLateRound1ScoringAverage",2005
50,50,"Jim Furyk",NA,70.17,421,6,"TenthTeeLateRound1ScoringAverage",2005
51,51,"Harrison Frazar",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2005
52,52,"Ryan Palmer",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2005
52,52,"Ian Poulter",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2005
52,52,"Brett Quigley",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2005
55,55,"Carl Pettersson",NA,70.29,492,7,"TenthTeeLateRound1ScoringAverage",2005
56,56,"Brian Davis",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2005
57,57,"Hidemichi Tanaka",NA,70.36,774,11,"TenthTeeLateRound1ScoringAverage",2005
58,58,"Brian Bateman",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2005
58,58,"Jason Bohn",NA,70.5,705,10,"TenthTeeLateRound1ScoringAverage",2005
58,58,"Mark Calcavecchia",NA,70.5,423,6,"TenthTeeLateRound1ScoringAverage",2005
58,58,"Pat Perez",NA,70.5,423,6,"TenthTeeLateRound1ScoringAverage",2005
58,58,"Bob Tway",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2005
58,58,"Jay Williamson",NA,70.5,141,2,"TenthTeeLateRound1ScoringAverage",2005
64,64,"Tag Ridings",NA,70.54,917,13,"TenthTeeLateRound1ScoringAverage",2005
65,65,"Gavin Coles",NA,70.57,494,7,"TenthTeeLateRound1ScoringAverage",2005
66,66,"Scott Verplank",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2005
67,67,"Cameron Beckman",NA,70.67,848,12,"TenthTeeLateRound1ScoringAverage",2005
67,67,"John Huston",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2005
67,67,"Frank Lickliter II",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2005
70,70,"Michael Allen",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2005
70,70,"Mark Brooks",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2005
70,70,"Tim Clark",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2005
70,70,"Chris DiMarco",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2005
74,74,"Paul Azinger",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2005
74,74,"Rory Sabbatini",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2005
76,76,"Alex Cejka",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2005
76,76,"JJ Henry",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2005
78,78,"Tommy Armour III",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2005
78,78,"Chris Riley",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2005
80,80,"James Driscoll",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2005
80,80,"Nick Watney",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2005
82,82,"Justin Rose",NA,70.88,567,8,"TenthTeeLateRound1ScoringAverage",2005
83,83,"Tom Byrum",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Dan Forsman",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Brian Gay",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Bill Glasson",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Adam Scott",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Jeff Sluman",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Omar Uresti",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2005
84,84,"Bo Van Pelt",NA,71,710,10,"TenthTeeLateRound1ScoringAverage",2005
91,91,"Daniel Chopra",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2005
91,91,"Tom Gillis",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2005
93,93,"Robert Allenby",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2005
94,94,"Stephen Ames",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2005
94,94,"Geoff Ogilvy",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2005
94,94,"Mike Weir",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2005
97,97,"Todd Fischer",NA,71.22,641,9,"TenthTeeLateRound1ScoringAverage",2005
97,97,"Hunter Mahan",NA,71.22,641,9,"TenthTeeLateRound1ScoringAverage",2005
99,99,"Ben Crane",NA,71.25,570,8,"TenthTeeLateRound1ScoringAverage",2005
99,99,"Jonathan Kaye",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2005
101,101,"Patrick Sheehan",NA,71.3,713,10,"TenthTeeLateRound1ScoringAverage",2005
102,102,"Justin Bolli",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2005
102,102,"KJ Choi",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2005
102,102,"Fred Couples",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2005
102,102,"Neal Lancaster",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2005
102,102,"Kenny Perry",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2005
107,107,"Matt Kuchar",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2005
108,108,"Glen Day",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2005
108,108,"Joe Durant",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2005
108,108,"Charles Howell III",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2005
111,111,"Charles Warren",NA,71.45,786,11,"TenthTeeLateRound1ScoringAverage",2005
112,112,"Steve Allan",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2005
112,112,"Andrew Magee",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2005
112,112,"Chris Smith",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2005
112,112,"Charlie Wi",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2005
116,116,"Steve Lowery",NA,71.56,644,9,"TenthTeeLateRound1ScoringAverage",2005
116,116,"DA Points",NA,71.56,644,9,"TenthTeeLateRound1ScoringAverage",2005
118,118,"Paul Claxton",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2005
118,118,"Joe Ogilvie",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2005
120,120,"Steve Jones",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2005
120,120,"DJ Trahan",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2005
122,122,"Tim Petrovic",NA,71.63,573,8,"TenthTeeLateRound1ScoringAverage",2005
123,123,"Lucas Glover",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2005
123,123,"Mathias Gronberg",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2005
123,123,"JP Hayes",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2005
126,126,"Aaron Baddeley",NA,71.71,502,7,"TenthTeeLateRound1ScoringAverage",2005
126,126,"Hank Kuehne",NA,71.71,502,7,"TenthTeeLateRound1ScoringAverage",2005
128,128,"Steve Elkington",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2005
129,129,"Corey Pavin",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2005
129,129,"John Rollins",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2005
129,129,"Darron Stiles",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2005
132,132,"David Hearn",NA,71.86,503,7,"TenthTeeLateRound1ScoringAverage",2005
133,133,"Carlos Franco",NA,71.88,575,8,"TenthTeeLateRound1ScoringAverage",2005
133,133,"Will Ma Kenzie",NA,71.88,575,8,"TenthTeeLateRound1ScoringAverage",2005
135,135,"Chris Anderson",NA,71.89,647,9,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Stewart Cink",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Robert Damron",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2005
136,136,"John Elliott",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Scott Gutschewski",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Scott Hend",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Len Mattiace",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Brenden Pappas",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Ted Purdy",NA,72,576,8,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Duffy Waldorf",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2005
136,136,"Tiger Woods",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2005
146,146,"Michael Long",NA,72.11,649,9,"TenthTeeLateRound1ScoringAverage",2005
147,147,"Craig Barlow",NA,72.17,433,6,"TenthTeeLateRound1ScoringAverage",2005
147,147,"Loren Roberts",NA,72.17,433,6,"TenthTeeLateRound1ScoringAverage",2005
149,149,"Freddie Jacobson",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2005
149,149,"Scott McCarron",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2005
149,149,"Hideto Tanihara",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2005
152,152,"Franklin Langham",NA,72.25,578,8,"TenthTeeLateRound1ScoringAverage",2005
153,153,"Craig Perks",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2005
154,154,"Phil Mickelson",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2005
155,155,"Jose Coceres",NA,72.57,508,7,"TenthTeeLateRound1ScoringAverage",2005
155,155,"Robert Gamez",NA,72.57,508,7,"TenthTeeLateRound1ScoringAverage",2005
157,157,"Hunter Haas",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2005
157,157,"Zach Johnson",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2005
157,157,"Shigeki Maruyama",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2005
157,157,"Rocco Mediate",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2005
161,161,"Danny Briggs",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2005
161,161,"Matt Gogel",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2005
161,161,"Rob Rashell",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2005
161,161,"Mark Wilson",NA,72.67,654,9,"TenthTeeLateRound1ScoringAverage",2005
165,165,"Jason Allred",NA,72.73,800,11,"TenthTeeLateRound1ScoringAverage",2005
166,166,"Jeff Hart",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2005
167,167,"Skip Kendall",NA,72.8,364,5,"TenthTeeLateRound1ScoringAverage",2005
168,168,"Peter Lonard",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2005
168,168,"Shaun Micheel",NA,73,292,4,"TenthTeeLateRound1ScoringAverage",2005
168,168,"David Toms",NA,73,219,3,"TenthTeeLateRound1ScoringAverage",2005
171,171,"Doug Barron",NA,73.2,366,5,"TenthTeeLateRound1ScoringAverage",2005
172,172,"Bob Heintz",NA,73.25,586,8,"TenthTeeLateRound1ScoringAverage",2005
172,172,"Justin Leonard",NA,73.25,293,4,"TenthTeeLateRound1ScoringAverage",2005
172,172,"Arron Oberholser",NA,73.25,293,4,"TenthTeeLateRound1ScoringAverage",2005
175,175,"Jay Haas",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2005
175,175,"Tjaart van der Walt",NA,73.33,440,6,"TenthTeeLateRound1ScoringAverage",2005
177,177,"Ryuji Imada",NA,73.43,514,7,"TenthTeeLateRound1ScoringAverage",2005
178,178,"John Daly",NA,73.5,441,6,"TenthTeeLateRound1ScoringAverage",2005
178,178,"Steve Flesch",NA,73.5,588,8,"TenthTeeLateRound1ScoringAverage",2005
180,180,"Bart Bryant",NA,73.6,368,5,"TenthTeeLateRound1ScoringAverage",2005
180,180,"Mark OMeara",NA,73.6,368,5,"TenthTeeLateRound1ScoringAverage",2005
182,182,"Bradley Hughes",NA,73.63,589,8,"TenthTeeLateRound1ScoringAverage",2005
182,182,"Kent Jones",NA,73.63,589,8,"TenthTeeLateRound1ScoringAverage",2005
184,184,"Paul Gow",NA,73.67,442,6,"TenthTeeLateRound1ScoringAverage",2005
185,185,"DJ Brigman",NA,73.75,295,4,"TenthTeeLateRound1ScoringAverage",2005
186,186,"Rich Beem",NA,74,296,4,"TenthTeeLateRound1ScoringAverage",2005
186,186,"Ben Curtis",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2005
186,186,"John Senden",NA,74,296,4,"TenthTeeLateRound1ScoringAverage",2005
189,189,"John Cook",NA,74.25,297,4,"TenthTeeLateRound1ScoringAverage",2005
190,190,"Brett Wetterich",NA,74.29,520,7,"TenthTeeLateRound1ScoringAverage",2005
191,191,"Padraig Harrington",NA,74.33,223,3,"TenthTeeLateRound1ScoringAverage",2005
191,191,"Larry Mize",NA,74.33,223,3,"TenthTeeLateRound1ScoringAverage",2005
193,193,"Jim Carter",NA,74.5,298,4,"TenthTeeLateRound1ScoringAverage",2005
193,193,"Mark Hensby",NA,74.5,149,2,"TenthTeeLateRound1ScoringAverage",2005
193,193,"Dennis Paulson",NA,74.5,298,4,"TenthTeeLateRound1ScoringAverage",2005
196,196,"Matt Davidson",NA,74.57,522,7,"TenthTeeLateRound1ScoringAverage",2005
197,197,"Jerry Kelly",NA,74.67,224,3,"TenthTeeLateRound1ScoringAverage",2005
198,198,"Glen Hnatiuk",NA,75,375,5,"TenthTeeLateRound1ScoringAverage",2005
198,198,"Bernhard Langer",NA,75,75,1,"TenthTeeLateRound1ScoringAverage",2005
200,200,"Brad Faxon",NA,75.75,303,4,"TenthTeeLateRound1ScoringAverage",2005
201,201,"Kevin Stadler",NA,76.17,457,6,"TenthTeeLateRound1ScoringAverage",2005
