"Approachesfrom125150yards_RANKTHISWEEK_2014","Approachesfrom125150yards_RANKLASTWEEK_2014","Approachesfrom125150yards_PLAYERNAME_2014","Approachesfrom125150yards_ROUNDS_2014","Approachesfrom125150yards_AVG_2014","Approachesfrom125150yards_TOTALDISTANCEFEET_2014","Approachesfrom125150yards_OFATTEMPTS_2014","Approachesfrom125150yards_RELATIVETOPAR_2014","stat_name","year"
1,1,"Jason Day",54,NA,1171.5,63,-14,"Approachesfrom125150yards",2014
2,2,"KJ Choi",80,NA,2727.75,145,-25,"Approachesfrom125150yards",2014
3,3,"Robert Garrigus",80,NA,2998.667,153,-35,"Approachesfrom125150yards",2014
3,3,"Martin Kaymer",65,NA,2130.583,109,-18,"Approachesfrom125150yards",2014
5,5,"Ken Duke",80,NA,2831.083,143,-22,"Approachesfrom125150yards",2014
6,6,"Ryan Moore",86,NA,2890.25,144,-35,"Approachesfrom125150yards",2014
7,7,"Ryo Ishikawa",75,NA,2375.75,118,-13,"Approachesfrom125150yards",2014
7,7,"Spencer Levin",59,NA,2078.083,103,-19,"Approachesfrom125150yards",2014
9,9,"Bronson La Cassie",51,NA,1357.167,67,-5,"Approachesfrom125150yards",2014
10,10,"Jason Bohn",81,NA,2814.333,138,-19,"Approachesfrom125150yards",2014
11,11,"Rickie Fowler",91,NA,2112.667,103,-12,"Approachesfrom125150yards",2014
11,11,"Hideki Matsuyama",82,NA,2703.417,132,-25,"Approachesfrom125150yards",2014
11,11,"Rory McIlroy",66,NA,2216,108,-29,"Approachesfrom125150yards",2014
11,11,"Brandt Snedeker",89,NA,2541.25,124,-13,"Approachesfrom125150yards",2014
15,15,"Ted Potter Jr",68,NA,2589.917,126,-19,"Approachesfrom125150yards",2014
15,15,"Justin Rose",70,NA,1792.667,87,-14,"Approachesfrom125150yards",2014
17,17,"Chad Campbell",57,NA,2252.833,109,-21,"Approachesfrom125150yards",2014
18,18,"Billy Hurley III",86,NA,3063.583,147,-29,"Approachesfrom125150yards",2014
18,18,"Webb Simpson",87,NA,2937.583,141,-26,"Approachesfrom125150yards",2014
20,20,"Woody Austin",63,NA,2200.083,105,-4,"Approachesfrom125150yards",2014
20,20,"Justin Hicks",103,NA,4743.917,227,-28,"Approachesfrom125150yards",2014
20,20,"Dustin Johnson",58,NA,1902.833,91,-9,"Approachesfrom125150yards",2014
20,20,"Adam Scott",68,NA,2471.667,118,-19,"Approachesfrom125150yards",2014
24,24,"Kevin Na",94,NA,3607,172,-24,"Approachesfrom125150yards",2014
24,24,"Scott Stallings",77,NA,2977.583,142,-18,"Approachesfrom125150yards",2014
26,26,"Brad Fritsch",50,NA,1916.75,91,-6,"Approachesfrom125150yards",2014
27,27,"Chris Kirk",105,NA,4298.25,203,-31,"Approachesfrom125150yards",2014
28,28,"Kevin Chappell",100,NA,4118.5,194,-20,"Approachesfrom125150yards",2014
29,29,"Jerry Kelly",80,NA,2918.333,137,-17,"Approachesfrom125150yards",2014
29,29,"Michael Putnam",106,NA,3910.75,183,-29,"Approachesfrom125150yards",2014
31,31,"David Hearn",97,NA,4040.75,189,-29,"Approachesfrom125150yards",2014
31,31,"Zach Johnson",97,NA,4019.667,188,-26,"Approachesfrom125150yards",2014
31,31,"Russell Knox",92,NA,3969.5,185,-26,"Approachesfrom125150yards",2014
31,31,"Ian Poulter",57,NA,1691.5,79,-9,"Approachesfrom125150yards",2014
35,35,"Troy Merritt",62,NA,2540.25,118,-22,"Approachesfrom125150yards",2014
35,35,"Brendan Steele",89,NA,3522.75,164,-23,"Approachesfrom125150yards",2014
35,35,"Camilo Villegas",95,NA,3790.667,176,-18,"Approachesfrom125150yards",2014
35,35,"Will Wilcox",51,NA,2038.667,95,-11,"Approachesfrom125150yards",2014
