"GIRPercentageLess75yards_RANKTHISWEEK_2011","GIRPercentageLess75yards_RANKLASTWEEK_2011","GIRPercentageLess75yards_PLAYERNAME_2011","GIRPercentageLess75yards_ROUNDS_2011","GIRPercentageLess75yards_Pct_2011","GIRPercentageLess75yards_GREENSHIT_2011","GIRPercentageLess75yards_TOTALHOLES_2011","GIRPercentageLess75yards_RELATIVETOPAR_2011","stat_name","year"
108,108,"Bubba Watson",85,87.95,197,224,-0.7,"GIRPercentageLess75yards",2011
109,109,"Greg Chalmers",88,87.86,123,140,-0.61,"GIRPercentageLess75yards",2011
110,110,"Vijay Singh",79,87.8,144,164,-0.71,"GIRPercentageLess75yards",2011
111,111,"Cameron Tringale",110,87.71,207,236,-0.56,"GIRPercentageLess75yards",2011
112,112,"Jim Furyk",87,87.69,114,130,-0.66,"GIRPercentageLess75yards",2011
113,113,"Steven Bowditch",86,87.66,206,235,-0.65,"GIRPercentageLess75yards",2011
114,114,"Matt Bettencourt",84,87.63,170,194,-0.62,"GIRPercentageLess75yards",2011
115,115,"Joe Durant",71,87.6,106,121,-0.5,"GIRPercentageLess75yards",2011
115,115,"Scott Gutschewski",67,87.6,113,129,-0.56,"GIRPercentageLess75yards",2011
117,117,"Jason Day",76,87.57,155,177,-0.61,"GIRPercentageLess75yards",2011
118,118,"Nathan Green",81,87.5,126,144,-0.52,"GIRPercentageLess75yards",2011
119,119,"Rickie Fowler",84,87.43,146,167,-0.62,"GIRPercentageLess75yards",2011
119,119,"Chris Stroud",88,87.43,160,183,-0.66,"GIRPercentageLess75yards",2011
121,121,"Keegan Bradley",91,87.37,166,190,-0.66,"GIRPercentageLess75yards",2011
122,122,"Jason Bohn",74,87.32,124,142,-0.61,"GIRPercentageLess75yards",2011
122,122,"Bill Haas",93,87.32,179,205,-0.58,"GIRPercentageLess75yards",2011
124,124,"Brendon de Jonge",105,87.3,165,189,-0.67,"GIRPercentageLess75yards",2011
125,125,"Kevin Streelman",90,87.27,144,165,-0.64,"GIRPercentageLess75yards",2011
126,126,"Rich Beem",53,87.23,82,94,-0.49,"GIRPercentageLess75yards",2011
127,127,"George McNeill",69,87.22,116,133,-0.7,"GIRPercentageLess75yards",2011
128,128,"Derek Lamely",65,87.16,129,148,-0.62,"GIRPercentageLess75yards",2011
129,129,"Justin Hicks",60,87.14,61,70,-0.44,"GIRPercentageLess75yards",2011
130,130,"KJ Choi",77,87.04,94,108,-0.61,"GIRPercentageLess75yards",2011
131,131,"Harrison Frazar",58,87,87,100,-0.62,"GIRPercentageLess75yards",2011
132,132,"Michael Thompson",79,86.92,113,130,-0.51,"GIRPercentageLess75yards",2011
133,133,"Scott Piercy",78,86.89,159,183,-0.62,"GIRPercentageLess75yards",2011
133,133,"Adam Scott",60,86.89,106,122,-0.75,"GIRPercentageLess75yards",2011
135,135,"Stuart Appleby",65,86.82,112,129,-0.61,"GIRPercentageLess75yards",2011
136,136,"Tom Gillis",55,86.79,92,106,-0.54,"GIRPercentageLess75yards",2011
137,137,"Jim Herman",69,86.76,118,136,-0.6,"GIRPercentageLess75yards",2011
138,138,"Bio Kim",71,86.71,124,143,-0.62,"GIRPercentageLess75yards",2011
139,139,"Hunter Haas",96,86.67,169,195,-0.62,"GIRPercentageLess75yards",2011
140,140,"Matt Kuchar",94,86.54,135,156,-0.71,"GIRPercentageLess75yards",2011
141,141,"Sung Kang",63,86.51,109,126,-0.63,"GIRPercentageLess75yards",2011
142,142,"Ryuji Imada",83,86.42,140,162,-0.6,"GIRPercentageLess75yards",2011
142,142,"Matt McQuillan",59,86.42,70,81,-0.63,"GIRPercentageLess75yards",2011
144,144,"DJ Brigman",67,86.41,89,103,-0.6,"GIRPercentageLess75yards",2011
145,145,"David Duval",67,86.36,114,132,-0.43,"GIRPercentageLess75yards",2011
146,146,"Jeff Overton",92,86.14,174,202,-0.63,"GIRPercentageLess75yards",2011
147,147,"David Hearn",88,86.13,118,137,-0.54,"GIRPercentageLess75yards",2011
148,148,"Jarrod Lyle",83,86.09,130,151,-0.65,"GIRPercentageLess75yards",2011
148,148,"Michael Putnam",67,86.09,99,115,-0.53,"GIRPercentageLess75yards",2011
148,148,"Johnson Wagner",81,86.09,99,115,-0.55,"GIRPercentageLess75yards",2011
151,151,"Colt Knost",80,86.02,80,93,-0.55,"GIRPercentageLess75yards",2011
152,152,"Steve Elkington",50,85.87,79,92,-0.57,"GIRPercentageLess75yards",2011
153,153,"Anthony Kim",72,85.81,133,155,-0.59,"GIRPercentageLess75yards",2011
154,154,"Ben Martin",74,85.71,114,133,-0.58,"GIRPercentageLess75yards",2011
154,154,"Troy Merritt",63,85.71,108,126,-0.57,"GIRPercentageLess75yards",2011
154,154,"Scott Stallings",84,85.71,138,161,-0.59,"GIRPercentageLess75yards",2011
157,157,"Tag Ridings",87,85.64,173,202,-0.61,"GIRPercentageLess75yards",2011
158,158,"Paul Stankowski",78,85.61,119,139,-0.63,"GIRPercentageLess75yards",2011
159,159,"Zack Miller",86,85.48,159,186,-0.6,"GIRPercentageLess75yards",2011
159,159,"Ryan Palmer",82,85.48,159,186,-0.59,"GIRPercentageLess75yards",2011
161,161,"Joseph Bramlett",73,85.23,127,149,-0.58,"GIRPercentageLess75yards",2011
162,162,"Padraig Harrington",60,85.19,92,108,-0.68,"GIRPercentageLess75yards",2011
163,163,"JP Hayes",56,85.15,86,101,-0.62,"GIRPercentageLess75yards",2011
164,164,"Troy Matteson",91,85.02,176,207,-0.55,"GIRPercentageLess75yards",2011
165,165,"Steve Flesch",88,85,119,140,-0.66,"GIRPercentageLess75yards",2011
166,166,"Alex Cejka",59,84.85,84,99,-0.58,"GIRPercentageLess75yards",2011
167,167,"DA Points",89,84.8,145,171,-0.72,"GIRPercentageLess75yards",2011
168,168,"Andres Romero",77,84.74,161,190,-0.7,"GIRPercentageLess75yards",2011
169,169,"Nick OHern",89,84.43,103,122,-0.66,"GIRPercentageLess75yards",2011
170,170,"Dean Wilson",62,84.09,74,88,-0.53,"GIRPercentageLess75yards",2011
171,171,"Pat Perez",76,83.93,141,168,-0.65,"GIRPercentageLess75yards",2011
172,172,"Kevin Kisner",70,83.84,83,99,-0.61,"GIRPercentageLess75yards",2011
173,173,"Shaun Micheel",77,83.78,93,111,-0.55,"GIRPercentageLess75yards",2011
174,174,"Ryan Moore",79,83.66,128,153,-0.65,"GIRPercentageLess75yards",2011
175,175,"Roland Thatcher",67,83.46,106,127,-0.67,"GIRPercentageLess75yards",2011
176,176,"Garrett Willis",71,83.33,110,132,-0.56,"GIRPercentageLess75yards",2011
177,177,"Rocco Mediate",53,82.65,81,98,-0.58,"GIRPercentageLess75yards",2011
178,178,"Jim Renner",65,82.64,100,121,-0.65,"GIRPercentageLess75yards",2011
179,179,"David Mathis",83,82.61,95,115,-0.63,"GIRPercentageLess75yards",2011
180,180,"Martin Piller",63,82.57,90,109,-0.6,"GIRPercentageLess75yards",2011
181,181,"Chris DiMarco",93,82.55,123,149,-0.58,"GIRPercentageLess75yards",2011
182,182,"Chris Riley",76,81.98,91,111,-0.67,"GIRPercentageLess75yards",2011
183,183,"Angel Cabrera",50,81.55,84,103,-0.7,"GIRPercentageLess75yards",2011
184,184,"Briny Baird",60,81.11,73,90,-0.6,"GIRPercentageLess75yards",2011
185,185,"Vaughn Taylor",89,80.89,127,157,-0.61,"GIRPercentageLess75yards",2011
186,186,"Stephen Ames",69,79.44,85,107,-0.55,"GIRPercentageLess75yards",2011
