"Approach200yardsRTPScore_RANKTHISWEEK_2005","Approach200yardsRTPScore_RANKLASTWEEK_2005","Approach200yardsRTPScore_PLAYERNAME_2005","Approach200yardsRTPScore_ROUNDS_2005","Approach200yardsRTPScore_AVGRTP_2005","stat_name","year"
129,129,"Roland Thatcher",75,-0.122,"Approach200yardsRTPScore",2005
132,132,"Thomas Levet",54,-0.121,"Approach200yardsRTPScore",2005
133,133,"Paul Claxton",79,-0.12,"Approach200yardsRTPScore",2005
133,133,"Bill Glasson",54,-0.12,"Approach200yardsRTPScore",2005
135,135,"Hideto Tanihara",50,-0.119,"Approach200yardsRTPScore",2005
136,136,"Scott Hend",75,-0.118,"Approach200yardsRTPScore",2005
137,137,"Fred Couples",72,-0.117,"Approach200yardsRTPScore",2005
137,137,"Matt Davidson",53,-0.117,"Approach200yardsRTPScore",2005
139,139,"Todd Fischer",99,-0.116,"Approach200yardsRTPScore",2005
139,139,"Dan Forsman",52,-0.116,"Approach200yardsRTPScore",2005
139,139,"Omar Uresti",84,-0.116,"Approach200yardsRTPScore",2005
142,142,"Glen Day",80,-0.114,"Approach200yardsRTPScore",2005
142,142,"Bob Tway",87,-0.114,"Approach200yardsRTPScore",2005
144,144,"Matt Kuchar",60,-0.113,"Approach200yardsRTPScore",2005
145,145,"Duffy Waldorf",86,-0.112,"Approach200yardsRTPScore",2005
146,146,"Geoff Ogilvy",97,-0.111,"Approach200yardsRTPScore",2005
147,147,"Rory Sabbatini",81,-0.109,"Approach200yardsRTPScore",2005
148,148,"Cameron Beckman",96,-0.106,"Approach200yardsRTPScore",2005
149,149,"Chris Smith",93,-0.105,"Approach200yardsRTPScore",2005
150,150,"Brent Geiberger",61,-0.1,"Approach200yardsRTPScore",2005
151,151,"Todd Hamilton",94,-0.099,"Approach200yardsRTPScore",2005
152,152,"Corey Pavin",77,-0.098,"Approach200yardsRTPScore",2005
153,153,"Paul Azinger",66,-0.094,"Approach200yardsRTPScore",2005
153,153,"Peter Lonard",85,-0.094,"Approach200yardsRTPScore",2005
153,153,"Jeff Sluman",94,-0.094,"Approach200yardsRTPScore",2005
153,153,"Mike Weir",71,-0.094,"Approach200yardsRTPScore",2005
157,157,"Shaun Micheel",81,-0.091,"Approach200yardsRTPScore",2005
158,158,"Olin Browne",99,-0.09,"Approach200yardsRTPScore",2005
158,158,"Tom Lehman",69,-0.09,"Approach200yardsRTPScore",2005
160,160,"Luke Donald",67,-0.088,"Approach200yardsRTPScore",2005
160,160,"Tjaart van der Walt",56,-0.088,"Approach200yardsRTPScore",2005
162,162,"Craig Barlow",81,-0.086,"Approach200yardsRTPScore",2005
162,162,"Andrew Magee",82,-0.086,"Approach200yardsRTPScore",2005
164,164,"Lee Janzen",75,-0.083,"Approach200yardsRTPScore",2005
165,165,"Chris Anderson",66,-0.082,"Approach200yardsRTPScore",2005
166,166,"Jason Allred",75,-0.079,"Approach200yardsRTPScore",2005
167,167,"Darron Stiles",78,-0.077,"Approach200yardsRTPScore",2005
168,168,"Loren Roberts",54,-0.075,"Approach200yardsRTPScore",2005
169,169,"Franklin Langham",91,-0.074,"Approach200yardsRTPScore",2005
170,170,"Mark Wilson",74,-0.071,"Approach200yardsRTPScore",2005
171,171,"Jeff Maggert",79,-0.068,"Approach200yardsRTPScore",2005
172,172,"Tom Gillis",77,-0.066,"Approach200yardsRTPScore",2005
172,172,"Ryuji Imada",78,-0.066,"Approach200yardsRTPScore",2005
172,172,"Hank Kuehne",84,-0.066,"Approach200yardsRTPScore",2005
175,175,"Brian Gay",101,-0.064,"Approach200yardsRTPScore",2005
176,176,"Jose Coceres",56,-0.06,"Approach200yardsRTPScore",2005
176,176,"Adam Scott",72,-0.06,"Approach200yardsRTPScore",2005
178,178,"Jay Haas",54,-0.059,"Approach200yardsRTPScore",2005
179,179,"Stephen Leaney",89,-0.055,"Approach200yardsRTPScore",2005
180,180,"Glen Hnatiuk",59,-0.053,"Approach200yardsRTPScore",2005
181,181,"Fred Funk",102,-0.047,"Approach200yardsRTPScore",2005
182,182,"Craig Perks",67,-0.046,"Approach200yardsRTPScore",2005
183,183,"Kevin Na",88,-0.044,"Approach200yardsRTPScore",2005
183,183,"Rob Rashell",65,-0.044,"Approach200yardsRTPScore",2005
185,185,"Alex Cejka",84,-0.04,"Approach200yardsRTPScore",2005
186,186,"DJ Brigman",76,-0.03,"Approach200yardsRTPScore",2005
187,187,"John Cook",72,-0.027,"Approach200yardsRTPScore",2005
187,187,"Brad Faxon",75,-0.027,"Approach200yardsRTPScore",2005
189,189,"Matt Gogel",78,-0.026,"Approach200yardsRTPScore",2005
190,190,"Kirk Triplett",55,-0.017,"Approach200yardsRTPScore",2005
191,191,"Larry Mize",54,-0.016,"Approach200yardsRTPScore",2005
192,192,"Danny Briggs",70,-0.015,"Approach200yardsRTPScore",2005
193,193,"Skip Kendall",80,-0.009,"Approach200yardsRTPScore",2005
194,194,"Tom Byrum",83,0.009,"Approach200yardsRTPScore",2005
195,195,"Jeff Hart",63,0.011,"Approach200yardsRTPScore",2005
196,196,"Gavin Coles",70,0.044,"Approach200yardsRTPScore",2005
197,197,"Ben Curtis",65,0.045,"Approach200yardsRTPScore",2005
198,198,"Mark Brooks",72,0.071,"Approach200yardsRTPScore",2005
198,198,"Jim Carter",62,0.071,"Approach200yardsRTPScore",2005
200,200,"Len Mattiace",86,0.074,"Approach200yardsRTPScore",2005
201,201,"Chris Riley",67,0.076,"Approach200yardsRTPScore",2005
202,202,"Mark OMeara",66,0.094,"Approach200yardsRTPScore",2005
