"Total1Putts510_RANKTHISWEEK_2013","Total1Putts510_RANKLASTWEEK_2013","Total1Putts510_PLAYERNAME_2013","Total1Putts510_ROUNDS_2013","Total1Putts510_TOTAL_2013","Total1Putts510_TOTALFORALLDISTANCES_2013","Total1Putts510_PCTOFALL1PUTTS_2013","stat_name","year"
30,30,"Rory Sabbatini",86,138,508,27.2,"Total1Putts510",2013
32,32,"Keegan Bradley",88,137,505,27.1,"Total1Putts510",2013
32,32,"KJ Choi",85,137,445,30.8,"Total1Putts510",2013
32,32,"Richard Lee",81,137,508,27,"Total1Putts510",2013
32,32,"DA Points",87,137,488,28.1,"Total1Putts510",2013
36,36,"Graham DeLaet",94,136,539,25.2,"Total1Putts510",2013
36,36,"Bryce Molder",82,136,540,25.2,"Total1Putts510",2013
38,38,"Justin Leonard",86,135,571,23.6,"Total1Putts510",2013
38,38,"Jordan Spieth",82,135,515,26.2,"Total1Putts510",2013
38,38,"Boo Weekley",100,135,531,25.4,"Total1Putts510",2013
41,41,"Ryan Palmer",79,134,518,25.9,"Total1Putts510",2013
41,41,"Chez Reavie",72,134,460,29.1,"Total1Putts510",2013
41,41,"Webb Simpson",92,134,512,26.2,"Total1Putts510",2013
41,41,"Brendan Steele",86,134,520,25.8,"Total1Putts510",2013
45,45,"Doug LaBelle II",72,133,423,31.4,"Total1Putts510",2013
45,45,"George McNeill",68,133,432,30.8,"Total1Putts510",2013
45,45,"Camilo Villegas",79,133,472,28.2,"Total1Putts510",2013
45,45,"Charlie Wi",75,133,500,26.6,"Total1Putts510",2013
49,49,"Matt Jones",83,132,519,25.4,"Total1Putts510",2013
49,49,"Kevin Streelman",86,132,476,27.7,"Total1Putts510",2013
51,51,"Bill Haas",85,131,467,28.1,"Total1Putts510",2013
51,51,"Charles Howell III",87,131,596,22,"Total1Putts510",2013
51,51,"Carl Pettersson",82,131,447,29.3,"Total1Putts510",2013
54,54,"Chad Campbell",78,130,470,27.7,"Total1Putts510",2013
54,54,"William McGirt",75,130,507,25.6,"Total1Putts510",2013
54,54,"Bubba Watson",76,130,394,33,"Total1Putts510",2013
54,54,"Casey Wittenberg",72,130,439,29.6,"Total1Putts510",2013
58,58,"Jonas Blixt",76,128,513,25,"Total1Putts510",2013
58,58,"Roberto Castro",97,128,579,22.1,"Total1Putts510",2013
58,58,"Matt Kuchar",93,128,520,24.6,"Total1Putts510",2013
61,61,"Luke Guthrie",82,127,482,26.3,"Total1Putts510",2013
61,61,"JJ Henry",83,127,451,28.2,"Total1Putts510",2013
61,61,"Jerry Kelly",75,127,462,27.5,"Total1Putts510",2013
61,61,"Jason Kokrak",78,127,517,24.6,"Total1Putts510",2013
65,65,"Jason Dufner",78,126,429,29.4,"Total1Putts510",2013
65,65,"Hunter Mahan",91,126,457,27.6,"Total1Putts510",2013
65,65,"Kevin Stadler",83,126,470,26.8,"Total1Putts510",2013
68,68,"James Driscoll",76,125,469,26.7,"Total1Putts510",2013
68,68,"James Hahn",78,125,469,26.7,"Total1Putts510",2013
68,68,"John Rollins",77,125,452,27.7,"Total1Putts510",2013
71,71,"Kevin Chappell",80,124,464,26.7,"Total1Putts510",2013
72,72,"Josh Teater",86,123,440,28,"Total1Putts510",2013
73,73,"Kyle Stanley",71,122,392,31.1,"Total1Putts510",2013
74,74,"Ryan Moore",72,121,411,29.4,"Total1Putts510",2013
75,75,"Charl Schwartzel",69,120,385,31.2,"Total1Putts510",2013
75,75,"Brandt Snedeker",79,120,463,25.9,"Total1Putts510",2013
77,77,"Ben Crane",62,116,405,28.6,"Total1Putts510",2013
77,77,"David Lingmerth",68,116,426,27.2,"Total1Putts510",2013
77,77,"David Mathis",71,116,403,28.8,"Total1Putts510",2013
77,77,"Phil Mickelson",78,116,461,25.2,"Total1Putts510",2013
77,77,"Cameron Percy",68,116,395,29.4,"Total1Putts510",2013
82,82,"Jason Day",86,115,464,24.8,"Total1Putts510",2013
82,82,"Nick Watney",88,115,479,24,"Total1Putts510",2013
84,84,"Erik Compton",74,114,469,24.3,"Total1Putts510",2013
85,85,"Tom Gillis",69,113,433,26.1,"Total1Putts510",2013
85,85,"Marc Leishman",77,113,458,24.7,"Total1Putts510",2013
85,85,"Scott Piercy",78,113,434,26,"Total1Putts510",2013
88,88,"Morgan Hoffmann",64,112,392,28.6,"Total1Putts510",2013
89,89,"Zach Johnson",84,111,464,23.9,"Total1Putts510",2013
89,89,"Steve LeBrun",66,111,351,31.6,"Total1Putts510",2013
89,89,"John Merrick",79,111,458,24.2,"Total1Putts510",2013
89,89,"Greg Owen",73,111,418,26.6,"Total1Putts510",2013
89,89,"Brian Stuard",78,111,431,25.8,"Total1Putts510",2013
94,94,"Pat Perez",69,110,427,25.8,"Total1Putts510",2013
94,94,"Robert Streb",75,110,425,25.9,"Total1Putts510",2013
96,96,"Steven Bowditch",67,109,443,24.6,"Total1Putts510",2013
96,96,"Colt Knost",69,109,412,26.5,"Total1Putts510",2013
96,96,"DH Lee",65,109,397,27.5,"Total1Putts510",2013
96,96,"Ted Potter Jr",65,109,400,27.3,"Total1Putts510",2013
100,100,"Fabian Gomez",65,108,393,27.5,"Total1Putts510",2013
100,100,"Trevor Immelman",73,108,390,27.7,"Total1Putts510",2013
100,100,"Jeff Maggert",63,108,396,27.3,"Total1Putts510",2013
100,100,"Dicky Pride",71,108,404,26.7,"Total1Putts510",2013
100,100,"Bo Van Pelt",72,108,369,29.3,"Total1Putts510",2013
105,105,"Rickie Fowler",75,107,439,24.4,"Total1Putts510",2013
105,105,"Ben Kohles",75,107,412,26,"Total1Putts510",2013
107,107,"Luke Donald",60,106,356,29.8,"Total1Putts510",2013
108,108,"Charlie Beljan",62,105,365,28.8,"Total1Putts510",2013
109,109,"Seung Yul Noh",71,104,411,25.3,"Total1Putts510",2013
110,110,"Freddie Jacobson",63,103,360,28.6,"Total1Putts510",2013
111,111,"Troy Matteson",68,102,401,25.4,"Total1Putts510",2013
111,111,"John Senden",79,102,392,26,"Total1Putts510",2013
111,111,"Shawn Stefani",63,102,365,27.9,"Total1Putts510",2013
114,114,"Aaron Baddeley",68,100,477,21,"Total1Putts510",2013
114,114,"Henrik Norlander",70,100,392,25.5,"Total1Putts510",2013
116,116,"Ernie Els",63,99,338,29.3,"Total1Putts510",2013
116,116,"Martin Laird",68,99,345,28.7,"Total1Putts510",2013
116,116,"Luke List",65,99,369,26.8,"Total1Putts510",2013
116,116,"David Lynn",70,99,408,24.3,"Total1Putts510",2013
120,120,"Stewart Cink",71,98,361,27.1,"Total1Putts510",2013
120,120,"Andres Romero",63,98,387,25.3,"Total1Putts510",2013
122,122,"Mike Weir",60,97,373,26,"Total1Putts510",2013
123,123,"Robert Allenby",58,96,343,28,"Total1Putts510",2013
123,123,"Angel Cabrera",73,96,376,25.5,"Total1Putts510",2013
123,123,"Bud Cauley",67,96,373,25.7,"Total1Putts510",2013
123,123,"Brandt Jobe",62,96,352,27.3,"Total1Putts510",2013
123,123,"Johnson Wagner",64,96,347,27.7,"Total1Putts510",2013
128,128,"Lee Williams",62,95,360,26.4,"Total1Putts510",2013
129,129,"Ricky Barnes",74,94,406,23.2,"Total1Putts510",2013
129,129,"Scott Brown",65,94,378,24.9,"Total1Putts510",2013
129,129,"Bob Estes",66,94,461,20.4,"Total1Putts510",2013
132,132,"Justin Rose",62,92,320,28.8,"Total1Putts510",2013
133,133,"Jim Furyk",80,90,448,20.1,"Total1Putts510",2013
133,133,"Scott Gardiner",61,90,346,26,"Total1Putts510",2013
133,133,"Tiger Woods",61,90,330,27.3,"Total1Putts510",2013
136,136,"Will Claxton",67,89,346,25.7,"Total1Putts510",2013
136,136,"Tim Herron",45,89,318,28,"Total1Putts510",2013
138,138,"Scott Langley",79,88,455,19.3,"Total1Putts510",2013
138,138,"Alistair Presnell",59,88,331,26.6,"Total1Putts510",2013
140,140,"Stephen Ames",49,87,335,26,"Total1Putts510",2013
140,140,"Sean OHair",56,87,330,26.4,"Total1Putts510",2013
142,142,"Tim Clark",64,85,336,25.3,"Total1Putts510",2013
142,142,"Rory McIlroy",56,85,313,27.2,"Total1Putts510",2013
142,142,"Michael Thompson",66,85,364,23.4,"Total1Putts510",2013
142,142,"Mark Wilson",56,85,323,26.3,"Total1Putts510",2013
146,146,"Robert Garrigus",69,84,314,26.8,"Total1Putts510",2013
146,146,"Tag Ridings",69,84,392,21.4,"Total1Putts510",2013
148,148,"Justin Bolli",59,83,327,25.4,"Total1Putts510",2013
149,149,"Dustin Johnson",71,82,355,23.1,"Total1Putts510",2013
149,149,"Vijay Singh",61,82,279,29.4,"Total1Putts510",2013
149,149,"Vaughn Taylor",50,82,307,26.7,"Total1Putts510",2013
152,152,"Jin Park",52,81,305,26.6,"Total1Putts510",2013
152,152,"Lee Westwood",70,81,349,23.2,"Total1Putts510",2013
152,152,"YE Yang",56,81,298,27.2,"Total1Putts510",2013
155,155,"Michael Bradley",56,80,269,29.7,"Total1Putts510",2013
155,155,"Geoff Ogilvy",57,80,302,26.5,"Total1Putts510",2013
155,155,"Henrik Stenson",65,80,298,26.8,"Total1Putts510",2013
158,158,"Ryo Ishikawa",72,79,343,23,"Total1Putts510",2013
159,159,"Derek Ernst",58,77,320,24.1,"Total1Putts510",2013
160,160,"Sergio Garcia",65,76,348,21.8,"Total1Putts510",2013
160,160,"Jim Herman",59,76,275,27.6,"Total1Putts510",2013
160,160,"Robert Karlsson",56,76,262,29,"Total1Putts510",2013
160,160,"Adam Scott",61,76,294,25.9,"Total1Putts510",2013
164,164,"Ian Poulter",59,75,296,25.3,"Total1Putts510",2013
164,164,"Darron Stiles",51,75,302,24.8,"Total1Putts510",2013
166,166,"Peter Hanson",45,74,261,28.4,"Total1Putts510",2013
167,167,"Bobby Gates",49,73,252,29,"Total1Putts510",2013
167,167,"Lucas Glover",65,73,331,22.1,"Total1Putts510",2013
169,169,"Ben Curtis",59,72,317,22.7,"Total1Putts510",2013
169,169,"Martin Kaymer",61,72,273,26.4,"Total1Putts510",2013
171,171,"Padraig Harrington",52,69,263,26.2,"Total1Putts510",2013
171,171,"Steve Stricker",51,69,274,25.2,"Total1Putts510",2013
173,173,"Graeme McDowell",53,68,275,24.7,"Total1Putts510",2013
174,174,"Nicolas Colsaerts",50,66,218,30.3,"Total1Putts510",2013
174,174,"Eric Meierdierks",48,66,222,29.7,"Total1Putts510",2013
176,176,"David Toms",49,63,219,28.8,"Total1Putts510",2013
177,177,"Andrew Svoboda",46,62,233,26.6,"Total1Putts510",2013
178,178,"Aaron Watkins",46,58,251,23.1,"Total1Putts510",2013
179,179,"Rod Pampling",46,54,236,22.9,"Total1Putts510",2013
180,180,"DJ Trahan",48,52,253,20.6,"Total1Putts510",2013
