"BirdieorBetterPercentageLess125_RANKTHISWEEK_2008","BirdieorBetterPercentageLess125_RANKLASTWEEK_2008","BirdieorBetterPercentageLess125_PLAYERNAME_2008","BirdieorBetterPercentageLess125_ROUNDS_2008","BirdieorBetterPercentageLess125_Pct_2008","BirdieorBetterPercentageLess125_TOTALBIRDIES_2008","BirdieorBetterPercentageLess125_TOTALHOLES_2008","stat_name","year"
55,55,"Ben Curtis",80,24.7,61,247,"BirdieorBetterPercentageLess125",2008
58,58,"Chris Riley",51,24.68,38,154,"BirdieorBetterPercentageLess125",2008
59,59,"Chris Stroud",81,24.64,68,276,"BirdieorBetterPercentageLess125",2008
60,60,"Heath Slocum",104,24.59,90,366,"BirdieorBetterPercentageLess125",2008
61,61,"Matt Kuchar",88,24.47,69,282,"BirdieorBetterPercentageLess125",2008
62,62,"Tim Wilkinson",95,24.46,80,327,"BirdieorBetterPercentageLess125",2008
63,63,"Glen Day",64,24.44,55,225,"BirdieorBetterPercentageLess125",2008
64,64,"Ken Duke",116,24.42,105,430,"BirdieorBetterPercentageLess125",2008
65,65,"Nathan Green",95,24.38,78,320,"BirdieorBetterPercentageLess125",2008
66,66,"Mark Wilson",107,24.27,100,412,"BirdieorBetterPercentageLess125",2008
67,67,"Chez Reavie",102,24.19,82,339,"BirdieorBetterPercentageLess125",2008
68,68,"Jeff Quinney",87,23.99,71,296,"BirdieorBetterPercentageLess125",2008
68,68,"Scott Sterling",89,23.99,71,296,"BirdieorBetterPercentageLess125",2008
70,70,"Stephen Leaney",53,23.98,41,171,"BirdieorBetterPercentageLess125",2008
71,71,"Jonathan Byrd",88,23.93,67,280,"BirdieorBetterPercentageLess125",2008
72,72,"Ryan Armour",87,23.84,77,323,"BirdieorBetterPercentageLess125",2008
73,73,"Greg Kraft",63,23.81,55,231,"BirdieorBetterPercentageLess125",2008
74,74,"Frank Lickliter II",107,23.75,95,400,"BirdieorBetterPercentageLess125",2008
75,75,"Mark Calcavecchia",67,23.74,52,219,"BirdieorBetterPercentageLess125",2008
76,76,"Camilo Villegas",79,23.59,46,195,"BirdieorBetterPercentageLess125",2008
77,77,"Rocco Mediate",87,23.58,58,246,"BirdieorBetterPercentageLess125",2008
78,78,"John Senden",93,23.57,66,280,"BirdieorBetterPercentageLess125",2008
79,79,"Rich Beem",90,23.51,75,319,"BirdieorBetterPercentageLess125",2008
80,80,"Todd Hamilton",92,23.42,74,316,"BirdieorBetterPercentageLess125",2008
81,81,"Michael Letzig",88,23.4,55,235,"BirdieorBetterPercentageLess125",2008
81,81,"Vijay Singh",82,23.4,62,265,"BirdieorBetterPercentageLess125",2008
83,83,"John Mallinger",95,23.36,75,321,"BirdieorBetterPercentageLess125",2008
84,84,"John Rollins",94,23.29,75,322,"BirdieorBetterPercentageLess125",2008
85,85,"Tim Herron",97,23.28,81,348,"BirdieorBetterPercentageLess125",2008
86,86,"Zach Johnson",85,23.18,70,302,"BirdieorBetterPercentageLess125",2008
87,87,"Briny Baird",113,23.15,78,337,"BirdieorBetterPercentageLess125",2008
88,88,"Michael Allen",91,23.13,71,307,"BirdieorBetterPercentageLess125",2008
89,89,"Kent Jones",68,23.12,43,186,"BirdieorBetterPercentageLess125",2008
90,90,"Billy Mayfair",103,23.1,73,316,"BirdieorBetterPercentageLess125",2008
91,91,"Jin Park",85,23.05,68,295,"BirdieorBetterPercentageLess125",2008
92,92,"Will Ma Kenzie",62,23.01,52,226,"BirdieorBetterPercentageLess125",2008
93,93,"Adam Scott",51,22.96,31,135,"BirdieorBetterPercentageLess125",2008
94,94,"Retief Goosen",59,22.93,36,157,"BirdieorBetterPercentageLess125",2008
95,95,"Charlie Wi",97,22.88,73,319,"BirdieorBetterPercentageLess125",2008
96,96,"Carl Pettersson",110,22.86,80,350,"BirdieorBetterPercentageLess125",2008
97,97,"Shigeki Maruyama",50,22.81,39,171,"BirdieorBetterPercentageLess125",2008
98,98,"Bo Van Pelt",101,22.79,80,351,"BirdieorBetterPercentageLess125",2008
99,99,"Steve Marino",119,22.78,95,417,"BirdieorBetterPercentageLess125",2008
100,100,"Ryan Moore",72,22.68,44,194,"BirdieorBetterPercentageLess125",2008
101,101,"Dudley Hart",74,22.65,53,234,"BirdieorBetterPercentageLess125",2008
102,102,"Lucas Glover",91,22.58,70,310,"BirdieorBetterPercentageLess125",2008
103,103,"Todd Demsey",80,22.56,60,266,"BirdieorBetterPercentageLess125",2008
104,104,"Kevin Na",97,22.43,72,321,"BirdieorBetterPercentageLess125",2008
105,105,"Bob Estes",90,22.33,71,318,"BirdieorBetterPercentageLess125",2008
106,106,"Marco Dawson",64,22.27,49,220,"BirdieorBetterPercentageLess125",2008
107,107,"Tommy Armour III",77,22.26,73,328,"BirdieorBetterPercentageLess125",2008
108,108,"Ernie Els",51,22.22,28,126,"BirdieorBetterPercentageLess125",2008
109,109,"Jason Day",81,22.18,65,293,"BirdieorBetterPercentageLess125",2008
110,110,"Jeff Overton",103,22.01,81,368,"BirdieorBetterPercentageLess125",2008
111,111,"Daniel Chopra",84,21.97,69,314,"BirdieorBetterPercentageLess125",2008
112,112,"Chris DiMarco",87,21.94,68,310,"BirdieorBetterPercentageLess125",2008
112,112,"David Duval",51,21.94,34,155,"BirdieorBetterPercentageLess125",2008
114,114,"Kevin Streelman",114,21.93,84,383,"BirdieorBetterPercentageLess125",2008
114,114,"Johnson Wagner",83,21.93,50,228,"BirdieorBetterPercentageLess125",2008
116,116,"Troy Matteson",94,21.89,74,338,"BirdieorBetterPercentageLess125",2008
117,117,"Sergio Garcia",72,21.82,36,165,"BirdieorBetterPercentageLess125",2008
118,118,"Harrison Frazar",73,21.75,62,285,"BirdieorBetterPercentageLess125",2008
119,119,"JB Holmes",86,21.74,70,322,"BirdieorBetterPercentageLess125",2008
120,120,"Steve Allan",58,21.69,41,189,"BirdieorBetterPercentageLess125",2008
121,121,"Rory Sabbatini",77,21.58,60,278,"BirdieorBetterPercentageLess125",2008
122,122,"DJ Trahan",94,21.56,58,269,"BirdieorBetterPercentageLess125",2008
123,123,"Eric Axley",113,21.51,77,358,"BirdieorBetterPercentageLess125",2008
124,124,"Tim Petrovic",97,21.5,66,307,"BirdieorBetterPercentageLess125",2008
124,124,"YE Yang",89,21.5,63,293,"BirdieorBetterPercentageLess125",2008
126,126,"Jay Williamson",96,21.47,70,326,"BirdieorBetterPercentageLess125",2008
127,127,"Rod Pampling",83,21.46,56,261,"BirdieorBetterPercentageLess125",2008
128,128,"Charles Howell III",101,21.43,75,350,"BirdieorBetterPercentageLess125",2008
129,129,"Carlos Franco",73,21.4,46,215,"BirdieorBetterPercentageLess125",2008
130,130,"Alex Cejka",75,21.36,47,220,"BirdieorBetterPercentageLess125",2008
131,131,"Davis Love III",78,21.34,51,239,"BirdieorBetterPercentageLess125",2008
132,132,"Fred Couples",60,21.33,48,225,"BirdieorBetterPercentageLess125",2008
132,132,"Kevin Stadler",90,21.33,64,300,"BirdieorBetterPercentageLess125",2008
134,134,"Tag Ridings",88,21.31,62,291,"BirdieorBetterPercentageLess125",2008
135,135,"Martin Laird",98,21.26,64,301,"BirdieorBetterPercentageLess125",2008
136,136,"Kyle Thompson",70,21.21,56,264,"BirdieorBetterPercentageLess125",2008
137,137,"Charley Hoffman",94,21.19,71,335,"BirdieorBetterPercentageLess125",2008
138,138,"Brad Adamonis",87,21.13,60,284,"BirdieorBetterPercentageLess125",2008
139,139,"Mark Hensby",71,21.09,62,294,"BirdieorBetterPercentageLess125",2008
139,139,"Tom Lehman",51,21.09,31,147,"BirdieorBetterPercentageLess125",2008
141,141,"Nicholas Thompson",113,21.08,74,351,"BirdieorBetterPercentageLess125",2008
142,142,"Brad Elder",67,21.03,41,195,"BirdieorBetterPercentageLess125",2008
143,143,"Alejandro Canizares",52,21.01,29,138,"BirdieorBetterPercentageLess125",2008
144,144,"Cliff Kresge",84,21,59,281,"BirdieorBetterPercentageLess125",2008
145,145,"Parker McLachlin",88,20.99,68,324,"BirdieorBetterPercentageLess125",2008
146,146,"Joe Durant",92,20.96,61,291,"BirdieorBetterPercentageLess125",2008
147,147,"Jesper Parnevik",88,20.78,53,255,"BirdieorBetterPercentageLess125",2008
148,148,"Olin Browne",77,20.66,56,271,"BirdieorBetterPercentageLess125",2008
149,149,"JP Hayes",67,20.62,53,257,"BirdieorBetterPercentageLess125",2008
150,150,"Trevor Immelman",70,20.56,44,214,"BirdieorBetterPercentageLess125",2008
151,151,"James Driscoll",85,20.53,62,302,"BirdieorBetterPercentageLess125",2008
152,152,"Jeff Maggert",86,20.5,66,322,"BirdieorBetterPercentageLess125",2008
153,153,"Justin Bolli",87,20.48,60,293,"BirdieorBetterPercentageLess125",2008
154,154,"Cody Freeman",66,20.39,42,206,"BirdieorBetterPercentageLess125",2008
154,154,"Jon Mills",95,20.39,62,304,"BirdieorBetterPercentageLess125",2008
156,156,"Steve Flesch",95,20.22,73,361,"BirdieorBetterPercentageLess125",2008
157,157,"Tommy Gainey",60,20.18,44,218,"BirdieorBetterPercentageLess125",2008
157,157,"Bill Haas",99,20.18,66,327,"BirdieorBetterPercentageLess125",2008
159,159,"Billy Andrade",71,20,47,235,"BirdieorBetterPercentageLess125",2008
159,159,"Doug LaBelle II",65,20,39,195,"BirdieorBetterPercentageLess125",2008
159,159,"David Lutterus",59,20,39,195,"BirdieorBetterPercentageLess125",2008
162,162,"Sean OHair",81,19.93,54,271,"BirdieorBetterPercentageLess125",2008
163,163,"Patrick Sheehan",124,19.85,79,398,"BirdieorBetterPercentageLess125",2008
164,164,"Brett Quigley",80,19.78,54,273,"BirdieorBetterPercentageLess125",2008
165,165,"Brenden Pappas",66,19.74,45,228,"BirdieorBetterPercentageLess125",2008
166,166,"Steve Lowery",74,19.72,56,284,"BirdieorBetterPercentageLess125",2008
167,167,"Scott McCarron",63,19.67,36,183,"BirdieorBetterPercentageLess125",2008
168,168,"JJ Henry",108,19.66,81,412,"BirdieorBetterPercentageLess125",2008
169,169,"Angel Cabrera",55,19.62,31,158,"BirdieorBetterPercentageLess125",2008
170,170,"Mathias Gronberg",87,19.61,60,306,"BirdieorBetterPercentageLess125",2008
170,170,"Matt Jones",95,19.61,61,311,"BirdieorBetterPercentageLess125",2008
172,172,"Bubba Watson",97,19.59,57,291,"BirdieorBetterPercentageLess125",2008
173,173,"Nick Flanagan",89,19.56,53,271,"BirdieorBetterPercentageLess125",2008
174,174,"John Merrick",98,19.44,56,288,"BirdieorBetterPercentageLess125",2008
175,175,"Jerry Kelly",89,19.38,50,258,"BirdieorBetterPercentageLess125",2008
176,176,"Richard Johnson",77,19.31,56,290,"BirdieorBetterPercentageLess125",2008
177,177,"Nick Watney",96,19.28,64,332,"BirdieorBetterPercentageLess125",2008
178,178,"George McNeill",97,19.07,70,367,"BirdieorBetterPercentageLess125",2008
179,179,"Brandt Snedeker",85,18.94,50,264,"BirdieorBetterPercentageLess125",2008
180,180,"Robert Gamez",79,18.77,55,293,"BirdieorBetterPercentageLess125",2008
181,181,"Mathew Goggin",91,18.75,51,272,"BirdieorBetterPercentageLess125",2008
182,182,"Bob Sowards",61,18.6,40,215,"BirdieorBetterPercentageLess125",2008
183,183,"Dustin Johnson",92,18.5,69,373,"BirdieorBetterPercentageLess125",2008
184,184,"Boo Weekley",86,18.42,49,266,"BirdieorBetterPercentageLess125",2008
185,185,"Jim McGovern",75,18.38,43,234,"BirdieorBetterPercentageLess125",2008
186,186,"Jimmy Walker",73,18.37,36,196,"BirdieorBetterPercentageLess125",2008
187,187,"Charles Warren",79,18.34,53,289,"BirdieorBetterPercentageLess125",2008
188,188,"Brandt Jobe",52,17.98,32,178,"BirdieorBetterPercentageLess125",2008
189,189,"Jason Allred",63,17.62,37,210,"BirdieorBetterPercentageLess125",2008
191,191,"Travis Perkins",53,17.07,28,164,"BirdieorBetterPercentageLess125",2008
192,192,"Lee Janzen",89,17.06,50,293,"BirdieorBetterPercentageLess125",2008
193,193,"Ted Purdy",68,17.03,39,229,"BirdieorBetterPercentageLess125",2008
194,194,"Robert Garrigus",90,16.67,53,318,"BirdieorBetterPercentageLess125",2008
195,195,"Kenneth Ferrie",72,16.36,36,220,"BirdieorBetterPercentageLess125",2008
196,196,"Tom Scherrer",56,14.21,26,183,"BirdieorBetterPercentageLess125",2008
197,197,"Andres Romero",69,13.72,31,226,"BirdieorBetterPercentageLess125",2008
