"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2012","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2012","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2012","TenthTeeLatePar3ScoringAverage_ROUNDS_2012","TenthTeeLatePar3ScoringAverage_AVG_2012","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2012","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2012","stat_name","year"
112,112,"Brian Davis",91,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2012
112,112,"Davis Love III",64,3.1,62,20,"TenthTeeLatePar3ScoringAverage",2012
112,112,"Carl Pettersson",92,3.1,214,69,"TenthTeeLatePar3ScoringAverage",2012
112,112,"Kyle Thompson",51,3.1,149,48,"TenthTeeLatePar3ScoringAverage",2012
117,117,"Aaron Baddeley",73,3.11,202,65,"TenthTeeLatePar3ScoringAverage",2012
117,117,"Heath Slocum",93,3.11,199,64,"TenthTeeLatePar3ScoringAverage",2012
117,117,"Camilo Villegas",79,3.11,87,28,"TenthTeeLatePar3ScoringAverage",2012
120,120,"Chad Campbell",84,3.12,203,65,"TenthTeeLatePar3ScoringAverage",2012
120,120,"Jim Furyk",85,3.12,106,34,"TenthTeeLatePar3ScoringAverage",2012
120,120,"Tom Gillis",75,3.12,162,52,"TenthTeeLatePar3ScoringAverage",2012
120,120,"Spencer Levin",81,3.12,187,60,"TenthTeeLatePar3ScoringAverage",2012
120,120,"Louis Oosthuizen",65,3.12,103,33,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Matt Bettencourt",80,3.13,194,62,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Marco Dawson",60,3.13,166,53,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Bobby Gates",87,3.13,282,90,"TenthTeeLatePar3ScoringAverage",2012
125,125,"JJ Killeen",101,3.13,241,77,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Justin Leonard",79,3.13,163,52,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Charl Schwartzel",56,3.13,50,16,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Vaughn Taylor",81,3.13,216,69,"TenthTeeLatePar3ScoringAverage",2012
125,125,"Gary Woodland",70,3.13,125,40,"TenthTeeLatePar3ScoringAverage",2012
133,133,"Kevin Chappell",91,3.14,113,36,"TenthTeeLatePar3ScoringAverage",2012
133,133,"Will Claxton",99,3.14,267,85,"TenthTeeLatePar3ScoringAverage",2012
133,133,"David Mathis",83,3.14,154,49,"TenthTeeLatePar3ScoringAverage",2012
133,133,"Brendan Steele",77,3.14,217,69,"TenthTeeLatePar3ScoringAverage",2012
137,137,"Tommy Biershenk",74,3.15,227,72,"TenthTeeLatePar3ScoringAverage",2012
137,137,"Jason Bohn",81,3.15,246,78,"TenthTeeLatePar3ScoringAverage",2012
137,137,"KJ Choi",71,3.15,63,20,"TenthTeeLatePar3ScoringAverage",2012
137,137,"Charley Hoffman",88,3.15,318,101,"TenthTeeLatePar3ScoringAverage",2012
137,137,"Edward Loar",59,3.15,151,48,"TenthTeeLatePar3ScoringAverage",2012
137,137,"John Mallinger",74,3.15,195,62,"TenthTeeLatePar3ScoringAverage",2012
137,137,"John Merrick",83,3.15,280,89,"TenthTeeLatePar3ScoringAverage",2012
144,144,"Arjun Atwal",79,3.16,307,97,"TenthTeeLatePar3ScoringAverage",2012
144,144,"Scott Brown",65,3.16,231,73,"TenthTeeLatePar3ScoringAverage",2012
144,144,"Jonathan Byrd",69,3.16,142,45,"TenthTeeLatePar3ScoringAverage",2012
144,144,"YE Yang",64,3.16,139,44,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Stuart Appleby",75,3.17,114,36,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Jonas Blixt",72,3.17,168,53,"TenthTeeLatePar3ScoringAverage",2012
148,148,"John Daly",50,3.17,76,24,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Ryuji Imada",78,3.17,219,69,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Bill Lunde",83,3.17,222,70,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Hunter Mahan",88,3.17,76,24,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Greg Owen",90,3.17,206,65,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Ted Potter Jr",77,3.17,244,77,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Daniel Summerhays",81,3.17,228,72,"TenthTeeLatePar3ScoringAverage",2012
148,148,"Lee Westwood",60,3.17,38,12,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Stephen Ames",54,3.18,143,45,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Mark Anderson",75,3.18,293,92,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Daniel Chopra",55,3.18,143,45,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Colt Knost",79,3.18,156,49,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Nick OHern",78,3.18,235,74,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Chez Reavie",83,3.18,289,91,"TenthTeeLatePar3ScoringAverage",2012
158,158,"Kyle Stanley",86,3.18,178,56,"TenthTeeLatePar3ScoringAverage",2012
165,165,"Kris Blanks",65,3.19,204,64,"TenthTeeLatePar3ScoringAverage",2012
165,165,"Jason Day",57,3.19,102,32,"TenthTeeLatePar3ScoringAverage",2012
165,165,"Ernie Els",80,3.19,51,16,"TenthTeeLatePar3ScoringAverage",2012
165,165,"Billy Horschel",63,3.19,153,48,"TenthTeeLatePar3ScoringAverage",2012
169,169,"Robert Garrigus",89,3.2,224,70,"TenthTeeLatePar3ScoringAverage",2012
169,169,"Russell Knox",72,3.2,128,40,"TenthTeeLatePar3ScoringAverage",2012
169,169,"Tom Pernice Jr",62,3.2,131,41,"TenthTeeLatePar3ScoringAverage",2012
172,172,"Ryo Ishikawa",54,3.21,90,28,"TenthTeeLatePar3ScoringAverage",2012
172,172,"Dicky Pride",62,3.21,167,52,"TenthTeeLatePar3ScoringAverage",2012
172,172,"Jhonattan Vegas",77,3.21,183,57,"TenthTeeLatePar3ScoringAverage",2012
175,175,"Scott Dunlap",57,3.22,193,60,"TenthTeeLatePar3ScoringAverage",2012
175,175,"Brendon Todd",78,3.22,222,69,"TenthTeeLatePar3ScoringAverage",2012
177,177,"Tommy Gainey",98,3.23,142,44,"TenthTeeLatePar3ScoringAverage",2012
177,177,"Hunter Haas",69,3.23,181,56,"TenthTeeLatePar3ScoringAverage",2012
177,177,"Sung Kang",75,3.23,239,74,"TenthTeeLatePar3ScoringAverage",2012
180,180,"Chris Couch",61,3.25,39,12,"TenthTeeLatePar3ScoringAverage",2012
180,180,"Marc Leishman",84,3.25,143,44,"TenthTeeLatePar3ScoringAverage",2012
180,180,"Patrick Sheehan",58,3.25,208,64,"TenthTeeLatePar3ScoringAverage",2012
180,180,"Scott Stallings",78,3.25,156,48,"TenthTeeLatePar3ScoringAverage",2012
180,180,"Henrik Stenson",51,3.25,52,16,"TenthTeeLatePar3ScoringAverage",2012
180,180,"Josh Teater",97,3.25,185,57,"TenthTeeLatePar3ScoringAverage",2012
186,186,"Billy Hurley III",70,3.26,235,72,"TenthTeeLatePar3ScoringAverage",2012
187,187,"Graeme McDowell",55,3.29,92,28,"TenthTeeLatePar3ScoringAverage",2012
188,188,"Dustin Johnson",70,3.31,53,16,"TenthTeeLatePar3ScoringAverage",2012
189,189,"Webb Simpson",77,3.42,41,12,"TenthTeeLatePar3ScoringAverage",2012
190,190,"Bubba Watson",68,3.5,14,4,"TenthTeeLatePar3ScoringAverage",2012
