"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2014","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2014","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2014","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2014","TenthTeeEarlyPar4ScoringAverage_AVG_2014","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2014","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2014","stat_name","year"
18,18,"Andrew Svoboda",77,3.98,482,121,"TenthTeeEarlyPar4ScoringAverage",2014
18,18,"Gary Woodland",93,3.98,382,96,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Bud Cauley",56,3.99,343,86,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Jerry Kelly",80,3.99,659,165,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Jason Kokrak",65,3.99,379,95,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Patrick Reed",92,3.99,954,239,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Webb Simpson",87,3.99,822,206,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Heath Slocum",71,3.99,427,107,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Jordan Spieth",102,3.99,1076,270,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Bubba Watson",76,3.99,739,185,"TenthTeeEarlyPar4ScoringAverage",2014
23,23,"Tim Wilkinson",86,3.99,698,175,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Erik Compton",88,4,1000,250,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Graham DeLaet",80,4,520,130,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Charley Hoffman",93,4,644,161,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Matt Kuchar",91,4,931,233,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Ryan Palmer",85,4,776,194,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Pat Perez",84,4,648,162,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Michael Putnam",106,4,1105,276,"TenthTeeEarlyPar4ScoringAverage",2014
32,32,"Jimmy Walker",98,4,948,237,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"Luke Guthrie",85,4.01,922,230,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"Justin Hicks",103,4.01,505,126,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"Jeff Overton",80,4.01,658,164,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"John Senden",99,4.01,785,196,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"Kevin Streelman",79,4.01,509,127,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"David Toms",64,4.01,793,198,"TenthTeeEarlyPar4ScoringAverage",2014
40,40,"Nick Watney",80,4.01,353,88,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Kevin Chappell",100,4.02,803,200,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Rickie Fowler",91,4.02,956,238,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"David Hearn",97,4.02,885,220,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Morgan Hoffmann",103,4.02,1048,261,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Russell Knox",92,4.02,756,188,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Scott Langley",95,4.02,820,204,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Danny Lee",84,4.02,724,180,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Spencer Levin",59,4.02,671,167,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Hunter Mahan",88,4.02,539,134,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"George McNeill",79,4.02,514,128,"TenthTeeEarlyPar4ScoringAverage",2014
47,47,"Camilo Villegas",95,4.02,700,174,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Ricky Barnes",92,4.03,701,174,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Greg Chalmers",85,4.03,750,186,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Bill Haas",107,4.03,640,159,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Dustin Johnson",58,4.03,455,113,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Matt Jones",83,4.03,580,144,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Andrew Loupe",65,4.03,556,138,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Hideki Matsuyama",82,4.03,585,145,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Carl Pettersson",91,4.03,702,174,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Daniel Summerhays",98,4.03,955,237,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Tyrone Van Aswegen",79,4.03,785,195,"TenthTeeEarlyPar4ScoringAverage",2014
58,58,"Lee Westwood",57,4.03,601,149,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Aaron Baddeley",74,4.04,469,116,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Charlie Beljan",76,4.04,800,198,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Angel Cabrera",69,4.04,803,199,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Ben Crane",81,4.04,844,209,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Harris English",95,4.04,860,213,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"JJ Henry",91,4.04,865,214,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Zach Johnson",97,4.04,1005,249,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Chris Kirk",105,4.04,618,153,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"William McGirt",96,4.04,982,243,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Troy Merritt",62,4.04,655,162,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Phil Mickelson",71,4.04,743,184,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"John Rollins",84,4.04,707,175,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Vijay Singh",83,4.04,578,143,"TenthTeeEarlyPar4ScoringAverage",2014
69,69,"Boo Weekley",73,4.04,590,146,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Jonas Blixt",64,4.05,551,136,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Stewart Cink",91,4.05,665,164,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Brian Davis",93,4.05,543,134,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Brad Fritsch",50,4.05,446,110,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Retief Goosen",94,4.05,656,162,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Billy Hurley III",86,4.05,904,223,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"David Lingmerth",80,4.05,692,171,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Rory McIlroy",66,4.05,482,119,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Kevin Stadler",90,4.05,530,131,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Brendon Todd",108,4.05,1016,251,"TenthTeeEarlyPar4ScoringAverage",2014
83,83,"Cameron Tringale",111,4.05,1049,259,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Robert Allenby",83,4.06,723,178,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Jonathan Byrd",76,4.06,755,186,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Tim Clark",75,4.06,532,131,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Ben Curtis",77,4.06,702,173,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Gonzalo Fdez Castano",83,4.06,714,176,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Brice Garnett",92,4.06,841,207,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Brian Gay",81,4.06,872,215,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Ben Martin",80,4.06,634,156,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Ted Potter Jr",68,4.06,581,143,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Ian Poulter",57,4.06,434,107,"TenthTeeEarlyPar4ScoringAverage",2014
94,94,"Brandt Snedeker",89,4.06,812,200,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"Jason Bohn",81,4.07,749,184,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"Chad Campbell",57,4.07,740,182,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"Chad Collins",78,4.07,778,191,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"Derek Ernst",80,4.07,599,147,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"Martin Laird",66,4.07,403,99,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"Marc Leishman",81,4.07,403,99,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"John Peterson",62,4.07,488,120,"TenthTeeEarlyPar4ScoringAverage",2014
105,105,"YE Yang",79,4.07,773,190,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Steven Bowditch",93,4.08,648,159,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Scott Brown",100,4.08,542,133,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Brendon de Jonge",109,4.08,787,193,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Ken Duke",80,4.08,534,131,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Martin Flores",85,4.08,697,171,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"James Hahn",82,4.08,1041,255,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Brian Harman",111,4.08,935,229,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Kevin Na",94,4.08,731,179,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Geoff Ogilvy",84,4.08,538,132,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"DA Points",75,4.08,686,168,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Andres Romero",81,4.08,844,207,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Shawn Stefani",60,4.08,449,110,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Henrik Stenson",56,4.08,432,106,"TenthTeeEarlyPar4ScoringAverage",2014
113,113,"Johnson Wagner",69,4.08,746,183,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Roberto Castro",76,4.09,597,146,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"KJ Choi",80,4.09,764,187,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"James Driscoll",71,4.09,621,152,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Ernie Els",85,4.09,614,150,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Tommy Gainey",73,4.09,703,172,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Robert Garrigus",80,4.09,790,193,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Jim Herman",62,4.09,544,133,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Ryo Ishikawa",75,4.09,899,220,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Brooks Koepka",56,4.09,527,129,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Jamie Lovemark",64,4.09,756,185,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Sean OHair",77,4.09,801,196,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Rory Sabbatini",82,4.09,642,157,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Kyle Stanley",87,4.09,797,195,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Josh Teater",90,4.09,778,190,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Nicholas Thompson",85,4.09,917,224,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Kevin Tway",64,4.09,556,136,"TenthTeeEarlyPar4ScoringAverage",2014
127,127,"Mark Wilson",69,4.09,749,183,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Stuart Appleby",92,4.1,926,226,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Luke Donald",57,4.1,484,118,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Jason Dufner",57,4.1,549,134,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Billy Horschel",92,4.1,443,108,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Trevor Immelman",84,4.1,796,194,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Bronson La Cassie",51,4.1,336,82,"TenthTeeEarlyPar4ScoringAverage",2014
144,144,"Will Ma Kenzie",82,4.1,668,163,"TenthTeeEarlyPar4ScoringAverage",2014
151,151,"Russell Henley",92,4.11,780,190,"TenthTeeEarlyPar4ScoringAverage",2014
151,151,"John Huh",87,4.11,567,138,"TenthTeeEarlyPar4ScoringAverage",2014
151,151,"Davis Love III",74,4.11,794,193,"TenthTeeEarlyPar4ScoringAverage",2014
151,151,"Scott Stallings",77,4.11,661,161,"TenthTeeEarlyPar4ScoringAverage",2014
151,151,"Charlie Wi",72,4.11,805,196,"TenthTeeEarlyPar4ScoringAverage",2014
156,156,"JB Holmes",86,4.12,737,179,"TenthTeeEarlyPar4ScoringAverage",2014
156,156,"Kevin Kisner",85,4.12,700,170,"TenthTeeEarlyPar4ScoringAverage",2014
156,156,"Justin Leonard",75,4.12,915,222,"TenthTeeEarlyPar4ScoringAverage",2014
156,156,"John Merrick",87,4.12,914,222,"TenthTeeEarlyPar4ScoringAverage",2014
156,156,"Jim Renner",61,4.12,593,144,"TenthTeeEarlyPar4ScoringAverage",2014
161,161,"Paul Casey",56,4.13,322,78,"TenthTeeEarlyPar4ScoringAverage",2014
161,161,"Seung Yul Noh",92,4.13,702,170,"TenthTeeEarlyPar4ScoringAverage",2014
161,161,"Wes Roach",67,4.13,483,117,"TenthTeeEarlyPar4ScoringAverage",2014
164,164,"Matt Every",85,4.14,447,108,"TenthTeeEarlyPar4ScoringAverage",2014
164,164,"Troy Matteson",62,4.14,579,140,"TenthTeeEarlyPar4ScoringAverage",2014
164,164,"Bryce Molder",77,4.14,833,201,"TenthTeeEarlyPar4ScoringAverage",2014
164,164,"Jhonattan Vegas",77,4.14,621,150,"TenthTeeEarlyPar4ScoringAverage",2014
168,168,"Richard Lee",80,4.15,796,192,"TenthTeeEarlyPar4ScoringAverage",2014
169,169,"DH Lee",54,4.16,391,94,"TenthTeeEarlyPar4ScoringAverage",2014
169,169,"Mike Weir",69,4.16,749,180,"TenthTeeEarlyPar4ScoringAverage",2014
171,171,"Sangmoon Bae",76,4.17,450,108,"TenthTeeEarlyPar4ScoringAverage",2014
171,171,"Briny Baird",50,4.17,534,128,"TenthTeeEarlyPar4ScoringAverage",2014
171,171,"Lucas Glover",68,4.17,679,163,"TenthTeeEarlyPar4ScoringAverage",2014
171,171,"Chesson Hadley",84,4.17,538,129,"TenthTeeEarlyPar4ScoringAverage",2014
171,171,"Jeff Maggert",54,4.17,679,163,"TenthTeeEarlyPar4ScoringAverage",2014
176,176,"Woody Austin",63,4.18,498,119,"TenthTeeEarlyPar4ScoringAverage",2014
177,177,"Louis Oosthuizen",50,4.21,236,56,"TenthTeeEarlyPar4ScoringAverage",2014
