"Approachesfrom125150yardsRgh_RANKTHISWEEK_2010","Approachesfrom125150yardsRgh_RANKLASTWEEK_2010","Approachesfrom125150yardsRgh_PLAYERNAME_2010","Approachesfrom125150yardsRgh_ROUNDS_2010","Approachesfrom125150yardsRgh_AVG_2010","Approachesfrom125150yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom125150yardsRgh_OFATTEMPTS_2010","Approachesfrom125150yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"Stephen Ames",75,NA,1177.667,46,-7,"Approachesfrom125150yardsRgh",2010
2,2,"Alex Cejka",81,NA,1038.083,39,-5,"Approachesfrom125150yardsRgh",2010
3,3,"David Duval",71,NA,1392.083,51,0,"Approachesfrom125150yardsRgh",2010
4,4,"Ernie Els",72,NA,1118.083,40,-1,"Approachesfrom125150yardsRgh",2010
5,5,"Chris Couch",66,NA,1329.083,47,-3,"Approachesfrom125150yardsRgh",2010
6,6,"Cliff Kresge",50,NA,808.75,28,-1,"Approachesfrom125150yardsRgh",2010
6,6,"Hunter Mahan",85,NA,1476.167,51,-1,"Approachesfrom125150yardsRgh",2010
6,6,"Geoff Ogilvy",62,NA,1069.167,37,-7,"Approachesfrom125150yardsRgh",2010
9,9,"Ricky Barnes",103,NA,1468.5,50,-3,"Approachesfrom125150yardsRgh",2010
10,10,"Greg Chalmers",93,NA,1570.583,52,4,"Approachesfrom125150yardsRgh",2010
10,10,"John Daly",63,NA,1691.167,56,0,"Approachesfrom125150yardsRgh",2010
12,12,"Chris Riley",73,NA,1208.833,40,0,"Approachesfrom125150yardsRgh",2010
13,13,"Luke Donald",71,NA,879.583,29,1,"Approachesfrom125150yardsRgh",2010
14,14,"Steve Stricker",73,NA,1097.833,36,-1,"Approachesfrom125150yardsRgh",2010
15,15,"Jarrod Lyle",54,NA,1347,44,0,"Approachesfrom125150yardsRgh",2010
16,16,"Kevin Stadler",86,NA,1838.333,60,3,"Approachesfrom125150yardsRgh",2010
17,17,"Cameron Beckman",68,NA,1291.083,42,10,"Approachesfrom125150yardsRgh",2010
18,18,"Cameron Percy",73,NA,1639.583,53,2,"Approachesfrom125150yardsRgh",2010
19,19,"KJ Choi",82,NA,1034.083,33,-1,"Approachesfrom125150yardsRgh",2010
19,19,"Vijay Singh",75,NA,1566.167,50,9,"Approachesfrom125150yardsRgh",2010
21,21,"Jeff Overton",89,NA,1545.917,49,6,"Approachesfrom125150yardsRgh",2010
