"Last5EventsScoring_RANKTHISWEEK_2014","Last5EventsScoring_RANKLASTWEEK_2014","Last5EventsScoring_PLAYERNAME_2014","Last5EventsScoring_EVENTS_2014","Last5EventsScoring_RATING_2014","stat_name","year"
23,23,"Luke Guthrie",3,8.5,"Last5EventsScoring",2014
23,23,"Doug LaBelle II",1,8.5,"Last5EventsScoring",2014
23,23,"Andrew Loupe",2,8.5,"Last5EventsScoring",2014
23,23,"Jeff Maggert",1,8.5,"Last5EventsScoring",2014
23,23,"Dicky Pride",2,8.5,"Last5EventsScoring",2014
23,23,"Justin Rose",5,8.5,"Last5EventsScoring",2014
23,23,"Scottie Scheffler",1,8.5,"Last5EventsScoring",2014
23,23,"Adam Scott",5,8.5,"Last5EventsScoring",2014
36,36,"Keegan Bradley",3,8.4,"Last5EventsScoring",2014
36,36,"Ben Curtis",2,8.4,"Last5EventsScoring",2014
36,36,"Victor Dubuisson",2,8.4,"Last5EventsScoring",2014
36,36,"Bill Haas",5,8.4,"Last5EventsScoring",2014
36,36,"Steve Marino",3,8.4,"Last5EventsScoring",2014
36,36,"Phil Mickelson",3,8.4,"Last5EventsScoring",2014
36,36,"Jordan Niebrugge",1,8.4,"Last5EventsScoring",2014
36,36,"Ryan Palmer",4,8.4,"Last5EventsScoring",2014
36,36,"Carl Pettersson",3,8.4,"Last5EventsScoring",2014
36,36,"Ted Potter Jr",1,8.4,"Last5EventsScoring",2014
36,36,"Alex Prugh",1,8.4,"Last5EventsScoring",2014
36,36,"John Rollins",1,8.4,"Last5EventsScoring",2014
36,36,"Heath Slocum",3,8.4,"Last5EventsScoring",2014
36,36,"Bo Van Pelt",4,8.4,"Last5EventsScoring",2014
36,36,"Bernd Wiesberger",1,8.4,"Last5EventsScoring",2014
51,51,"Roberto Castro",2,8.3,"Last5EventsScoring",2014
51,51,"Austin Cook",1,8.3,"Last5EventsScoring",2014
51,51,"Glen Day",1,8.3,"Last5EventsScoring",2014
51,51,"Darren Fichardt",1,8.3,"Last5EventsScoring",2014
51,51,"Kevin Foley",1,8.3,"Last5EventsScoring",2014
51,51,"Dustin Johnson",2,8.3,"Last5EventsScoring",2014
51,51,"DH Lee",2,8.3,"Last5EventsScoring",2014
51,51,"DA Points",2,8.3,"Last5EventsScoring",2014
51,51,"Charl Schwartzel",5,8.3,"Last5EventsScoring",2014
51,51,"Jimmy Walker",4,8.3,"Last5EventsScoring",2014
51,51,"YE Yang",1,8.3,"Last5EventsScoring",2014
62,62,"Jason Allred",1,8.2,"Last5EventsScoring",2014
62,62,"Angel Cabrera",3,8.2,"Last5EventsScoring",2014
62,62,"Bud Cauley",3,8.2,"Last5EventsScoring",2014
62,62,"Ben Crane",2,8.2,"Last5EventsScoring",2014
62,62,"Graham DeLaet",3,8.2,"Last5EventsScoring",2014
62,62,"Joe Durant",4,8.2,"Last5EventsScoring",2014
62,62,"Matthew Fitzpatrick",1,8.2,"Last5EventsScoring",2014
62,62,"Sergio Garcia",5,8.2,"Last5EventsScoring",2014
62,62,"Brice Garnett",2,8.2,"Last5EventsScoring",2014
62,62,"Scott Hend",1,8.2,"Last5EventsScoring",2014
62,62,"Chris Kirk",4,8.2,"Last5EventsScoring",2014
62,62,"Brooks Koepka",3,8.2,"Last5EventsScoring",2014
62,62,"Martin Laird",3,8.2,"Last5EventsScoring",2014
62,62,"Troy Merritt",5,8.2,"Last5EventsScoring",2014
62,62,"Bryce Molder",2,8.2,"Last5EventsScoring",2014
62,62,"Justin Thomas",2,8.2,"Last5EventsScoring",2014
62,62,"Camilo Villegas",3,8.2,"Last5EventsScoring",2014
62,62,"Johnson Wagner",4,8.2,"Last5EventsScoring",2014
62,62,"Danny Willett",1,8.2,"Last5EventsScoring",2014
81,81,"Woody Austin",2,8.1,"Last5EventsScoring",2014
81,81,"Matt Bettencourt",2,8.1,"Last5EventsScoring",2014
81,81,"Brian Davis",2,8.1,"Last5EventsScoring",2014
81,81,"Ernie Els",5,8.1,"Last5EventsScoring",2014
81,81,"Andres Gonzales",1,8.1,"Last5EventsScoring",2014
81,81,"Jason Gore",2,8.1,"Last5EventsScoring",2014
81,81,"Chesson Hadley",3,8.1,"Last5EventsScoring",2014
81,81,"Davis Love III",2,8.1,"Last5EventsScoring",2014
81,81,"Troy Matteson",2,8.1,"Last5EventsScoring",2014
81,81,"Graeme McDowell",5,8.1,"Last5EventsScoring",2014
81,81,"Thorbjorn Olesen",1,8.1,"Last5EventsScoring",2014
81,81,"Kenny Perry",1,8.1,"Last5EventsScoring",2014
81,81,"Patrick Reed",4,8.1,"Last5EventsScoring",2014
81,81,"Chris Smith",1,8.1,"Last5EventsScoring",2014
81,81,"Henrik Stenson",5,8.1,"Last5EventsScoring",2014
81,81,"Tom Watson",1,8.1,"Last5EventsScoring",2014
81,81,"Bubba Watson",5,8.1,"Last5EventsScoring",2014
81,81,"Lee Westwood",3,8.1,"Last5EventsScoring",2014
99,99,"Eric Axley",2,8,"Last5EventsScoring",2014
99,99,"Charlie Beljan",3,8,"Last5EventsScoring",2014
99,99,"Kris Blanks",1,8,"Last5EventsScoring",2014
99,99,"Greg Chalmers",2,8,"Last5EventsScoring",2014
99,99,"Kevin Chappell",4,8,"Last5EventsScoring",2014
99,99,"Jamie Donaldson",3,8,"Last5EventsScoring",2014
99,99,"Tommy Gainey",2,8,"Last5EventsScoring",2014
99,99,"Robert Garrigus",1,8,"Last5EventsScoring",2014
99,99,"Retief Goosen",4,8,"Last5EventsScoring",2014
99,99,"JJ Henry",4,8,"Last5EventsScoring",2014
99,99,"JB Holmes",4,8,"Last5EventsScoring",2014
99,99,"Ryo Ishikawa",2,8,"Last5EventsScoring",2014
99,99,"Jason Kokrak",3,8,"Last5EventsScoring",2014
99,99,"Matt Kuchar",5,8,"Last5EventsScoring",2014
99,99,"Justin Leonard",1,8,"Last5EventsScoring",2014
99,99,"Seung Yul Noh",4,8,"Last5EventsScoring",2014
99,99,"Scott Piercy",3,8,"Last5EventsScoring",2014
99,99,"Sam Saunders",1,8,"Last5EventsScoring",2014
99,99,"Steve Stricker",4,8,"Last5EventsScoring",2014
99,99,"Michael Thompson",2,8,"Last5EventsScoring",2014
99,99,"Charlie Wi",2,8,"Last5EventsScoring",2014
120,120,"Stuart Appleby",3,7.9,"Last5EventsScoring",2014
120,120,"Ricky Barnes",4,7.9,"Last5EventsScoring",2014
120,120,"Scott Brown",2,7.9,"Last5EventsScoring",2014
120,120,"Jonathan Byrd",1,7.9,"Last5EventsScoring",2014
120,120,"Patrick Cantlay",2,7.9,"Last5EventsScoring",2014
120,120,"Stewart Cink",3,7.9,"Last5EventsScoring",2014
120,120,"Tim Clark",3,7.9,"Last5EventsScoring",2014
120,120,"Jose Coceres",1,7.9,"Last5EventsScoring",2014
120,120,"Jon Curran",1,7.9,"Last5EventsScoring",2014
120,120,"Harris English",2,7.9,"Last5EventsScoring",2014
120,120,"Branden Grace",2,7.9,"Last5EventsScoring",2014
120,120,"James Hahn",2,7.9,"Last5EventsScoring",2014
120,120,"Morgan Hoffmann",4,7.9,"Last5EventsScoring",2014
120,120,"Steven Ihm",1,7.9,"Last5EventsScoring",2014
120,120,"Russell Knox",4,7.9,"Last5EventsScoring",2014
120,120,"Scott Langley",4,7.9,"Last5EventsScoring",2014
120,120,"Richard Lee",2,7.9,"Last5EventsScoring",2014
120,120,"George McNeill",2,7.9,"Last5EventsScoring",2014
120,120,"Francesco Molinari",3,7.9,"Last5EventsScoring",2014
120,120,"Taylor Pendrith",1,7.9,"Last5EventsScoring",2014
120,120,"Rory Sabbatini",1,7.9,"Last5EventsScoring",2014
120,120,"John Senden",4,7.9,"Last5EventsScoring",2014
120,120,"Jordan Spieth",4,7.9,"Last5EventsScoring",2014
120,120,"Kyle Stanley",3,7.9,"Last5EventsScoring",2014
120,120,"Brian Stuard",3,7.9,"Last5EventsScoring",2014
120,120,"Peter Uihlein",1,7.9,"Last5EventsScoring",2014
120,120,"Gary Woodland",4,7.9,"Last5EventsScoring",2014
147,147,"Mark Anderson",2,7.8,"Last5EventsScoring",2014
147,147,"George Coetzee",1,7.8,"Last5EventsScoring",2014
147,147,"Erik Compton",2,7.8,"Last5EventsScoring",2014
147,147,"Brendon de Jonge",3,7.8,"Last5EventsScoring",2014
147,147,"Paul Goydos",1,7.8,"Last5EventsScoring",2014
147,147,"Adam Hadwin",1,7.8,"Last5EventsScoring",2014
147,147,"Russell Henley",4,7.8,"Last5EventsScoring",2014
147,147,"Tim Herron",3,7.8,"Last5EventsScoring",2014
147,147,"Trevor Immelman",2,7.8,"Last5EventsScoring",2014
147,147,"Jamie Lovemark",2,7.8,"Last5EventsScoring",2014
147,147,"Peter Malnati",1,7.8,"Last5EventsScoring",2014
147,147,"Ben Martin",1,7.8,"Last5EventsScoring",2014
147,147,"William McGirt",5,7.8,"Last5EventsScoring",2014
147,147,"Koumei Oda",1,7.8,"Last5EventsScoring",2014
147,147,"Michael Putnam",3,7.8,"Last5EventsScoring",2014
147,147,"Chez Reavie",1,7.8,"Last5EventsScoring",2014
147,147,"Wes Roach",3,7.8,"Last5EventsScoring",2014
147,147,"Patrick Rodgers",2,7.8,"Last5EventsScoring",2014
147,147,"Webb Simpson",4,7.8,"Last5EventsScoring",2014
147,147,"Daniel Summerhays",5,7.8,"Last5EventsScoring",2014
147,147,"Josh Teater",3,7.8,"Last5EventsScoring",2014
147,147,"Chris Thompson",1,7.8,"Last5EventsScoring",2014
147,147,"Cameron Tringale",4,7.8,"Last5EventsScoring",2014
147,147,"Tim Wilkinson",2,7.8,"Last5EventsScoring",2014
147,147,"Fabrizio Zanotti",2,7.8,"Last5EventsScoring",2014
172,172,"Stephen Ames",1,7.7,"Last5EventsScoring",2014
172,172,"Derek Ernst",3,7.7,"Last5EventsScoring",2014
172,172,"Fabian Gomez",1,7.7,"Last5EventsScoring",2014
172,172,"Nathan Green",1,7.7,"Last5EventsScoring",2014
172,172,"Peter Hanson",2,7.7,"Last5EventsScoring",2014
172,172,"Martin Kaymer",3,7.7,"Last5EventsScoring",2014
172,172,"Jerry Kelly",5,7.7,"Last5EventsScoring",2014
172,172,"David Lingmerth",2,7.7,"Last5EventsScoring",2014
172,172,"Hunter Mahan",5,7.7,"Last5EventsScoring",2014
172,172,"Jeff Overton",4,7.7,"Last5EventsScoring",2014
172,172,"Tim Petrovic",1,7.7,"Last5EventsScoring",2014
172,172,"Vijay Singh",4,7.7,"Last5EventsScoring",2014
172,172,"Kevin Stadler",5,7.7,"Last5EventsScoring",2014
172,172,"Andrew Svoboda",3,7.7,"Last5EventsScoring",2014
172,172,"Nicholas Thompson",2,7.7,"Last5EventsScoring",2014
172,172,"Mark Wilson",2,7.7,"Last5EventsScoring",2014
188,188,"Jonas Blixt",3,7.6,"Last5EventsScoring",2014
188,188,"Steven Bowditch",4,7.6,"Last5EventsScoring",2014
188,188,"Jeff Curl",1,7.6,"Last5EventsScoring",2014
188,188,"Gonzalo Fdez Castano",4,7.6,"Last5EventsScoring",2014
188,188,"David Hearn",3,7.6,"Last5EventsScoring",2014
188,188,"Charley Hoffman",2,7.6,"Last5EventsScoring",2014
188,188,"John Huh",3,7.6,"Last5EventsScoring",2014
188,188,"Freddie Jacobson",3,7.6,"Last5EventsScoring",2014
188,188,"Danny Lee",3,7.6,"Last5EventsScoring",2014
188,188,"Marc Leishman",4,7.6,"Last5EventsScoring",2014
188,188,"Joost Luiten",2,7.6,"Last5EventsScoring",2014
188,188,"Hideki Matsuyama",4,7.6,"Last5EventsScoring",2014
188,188,"Kevin Na",3,7.6,"Last5EventsScoring",2014
188,188,"Richard Sterne",4,7.6,"Last5EventsScoring",2014
188,188,"Hudson Swafford",2,7.6,"Last5EventsScoring",2014
188,188,"Lee Williams",1,7.6,"Last5EventsScoring",2014
188,188,"Chris Wood",1,7.6,"Last5EventsScoring",2014
205,205,"Mark Calcavecchia",2,7.5,"Last5EventsScoring",2014
205,205,"Joel Dahmen",1,7.5,"Last5EventsScoring",2014
205,205,"Ken Duke",2,7.5,"Last5EventsScoring",2014
205,205,"Padraig Harrington",1,7.5,"Last5EventsScoring",2014
205,205,"Max Homa",1,7.5,"Last5EventsScoring",2014
205,205,"Charles Howell III",3,7.5,"Last5EventsScoring",2014
205,205,"Mikko Ilonen",2,7.5,"Last5EventsScoring",2014
205,205,"Zach Johnson",5,7.5,"Last5EventsScoring",2014
205,205,"Hyung Sung Kim",2,7.5,"Last5EventsScoring",2014
205,205,"Shane Lowry",1,7.5,"Last5EventsScoring",2014
205,205,"Sean OHair",3,7.5,"Last5EventsScoring",2014
205,205,"Greg Owen",3,7.5,"Last5EventsScoring",2014
205,205,"Rod Pampling",2,7.5,"Last5EventsScoring",2014
205,205,"Pat Perez",1,7.5,"Last5EventsScoring",2014
205,205,"Chris Stroud",4,7.5,"Last5EventsScoring",2014
205,205,"Vaughn Taylor",1,7.5,"Last5EventsScoring",2014
205,205,"Kevin Tway",1,7.5,"Last5EventsScoring",2014
205,205,"Bobby Wyatt",2,7.5,"Last5EventsScoring",2014
223,223,"Steve Flesch",1,7.4,"Last5EventsScoring",2014
223,223,"Brian Gay",1,7.4,"Last5EventsScoring",2014
223,223,"Brian Harman",4,7.4,"Last5EventsScoring",2014
223,223,"Miguel Angel Jimenez",1,7.4,"Last5EventsScoring",2014
223,223,"Matt Jones",3,7.4,"Last5EventsScoring",2014
223,223,"Robert Karlsson",1,7.4,"Last5EventsScoring",2014
223,223,"Bronson La Cassie",1,7.4,"Last5EventsScoring",2014
223,223,"Spencer Levin",1,7.4,"Last5EventsScoring",2014
223,223,"Alexander Levy",2,7.4,"Last5EventsScoring",2014
223,223,"John Merrick",3,7.4,"Last5EventsScoring",2014
223,223,"Geoff Ogilvy",4,7.4,"Last5EventsScoring",2014
223,223,"Zachary Olsen",1,7.4,"Last5EventsScoring",2014
223,223,"Louis Oosthuizen",2,7.4,"Last5EventsScoring",2014
223,223,"Kevin Penner",1,7.4,"Last5EventsScoring",2014
223,223,"Ian Poulter",3,7.4,"Last5EventsScoring",2014
223,223,"Tyrone Van Aswegen",2,7.4,"Last5EventsScoring",2014
223,223,"Boo Weekley",1,7.4,"Last5EventsScoring",2014
240,240,"Blake Adams",4,7.3,"Last5EventsScoring",2014
240,240,"Benjamin Alvarado",1,7.3,"Last5EventsScoring",2014
240,240,"Stephen Gallacher",1,7.3,"Last5EventsScoring",2014
240,240,"Oliver Goss",2,7.3,"Last5EventsScoring",2014
240,240,"Lee Janzen",2,7.3,"Last5EventsScoring",2014
240,240,"Edward Loar",2,7.3,"Last5EventsScoring",2014
240,240,"Ryan Moore",4,7.3,"Last5EventsScoring",2014
240,240,"Carlos Ortiz",1,7.3,"Last5EventsScoring",2014
240,240,"Scott Stallings",2,7.3,"Last5EventsScoring",2014
240,240,"Brendan Steele",3,7.3,"Last5EventsScoring",2014
240,240,"Shawn Stefani",4,7.3,"Last5EventsScoring",2014
240,240,"Harold Varner III",1,7.3,"Last5EventsScoring",2014
252,252,"Luke Donald",3,7.2,"Last5EventsScoring",2014
252,252,"James Driscoll",1,7.2,"Last5EventsScoring",2014
252,252,"Derek Fathauer",1,7.2,"Last5EventsScoring",2014
252,252,"Todd Hamilton",1,7.2,"Last5EventsScoring",2014
252,252,"Billy Hurley III",1,7.2,"Last5EventsScoring",2014
252,252,"Brett Quigley",1,7.2,"Last5EventsScoring",2014
258,258,"Josh Broadaway",1,7.1,"Last5EventsScoring",2014
258,258,"KJ Choi",3,7.1,"Last5EventsScoring",2014
258,258,"Chad Collins",2,7.1,"Last5EventsScoring",2014
258,258,"Matt Every",2,7.1,"Last5EventsScoring",2014
258,258,"Brendon Todd",4,7.1,"Last5EventsScoring",2014
258,258,"Derek Tolan",1,7.1,"Last5EventsScoring",2014
258,258,"Mike Weir",1,7.1,"Last5EventsScoring",2014
265,265,"Jason Bohn",4,7,"Last5EventsScoring",2014
265,265,"Fred Funk",2,7,"Last5EventsScoring",2014
265,265,"David Howell",1,7,"Last5EventsScoring",2014
265,265,"Billy Mayfair",1,7,"Last5EventsScoring",2014
265,265,"Kevin Streelman",4,7,"Last5EventsScoring",2014
265,265,"Marc Turnesa",1,7,"Last5EventsScoring",2014
265,265,"Chris Williams",1,7,"Last5EventsScoring",2014
272,272,"Briny Baird",3,6.9,"Last5EventsScoring",2014
272,272,"Mark Hubbard",1,6.9,"Last5EventsScoring",2014
272,272,"Ryuji Imada",1,6.9,"Last5EventsScoring",2014
272,272,"Thongchai Jaidee",1,6.9,"Last5EventsScoring",2014
272,272,"Will Ma Kenzie",2,6.9,"Last5EventsScoring",2014
272,272,"Edoardo Molinari",1,6.9,"Last5EventsScoring",2014
272,272,"Tiger Woods",1,6.9,"Last5EventsScoring",2014
279,279,"Thomas Aiken",1,6.8,"Last5EventsScoring",2014
279,279,"Joe Ogilvie",1,6.8,"Last5EventsScoring",2014
281,281,"Kiradech Aphibarnrat",2,6.7,"Last5EventsScoring",2014
281,281,"Cameron Beckman",1,6.7,"Last5EventsScoring",2014
281,281,"Jim Herman",1,6.7,"Last5EventsScoring",2014
281,281,"Colin Montgomerie",1,6.7,"Last5EventsScoring",2014
285,285,"Dudley Hart",2,6.6,"Last5EventsScoring",2014
285,285,"Jin Jeong",1,6.6,"Last5EventsScoring",2014
287,287,"Pablo Larrazabal",1,6.4,"Last5EventsScoring",2014
288,288,"Bubba Dickerson",1,6.3,"Last5EventsScoring",2014
288,288,"Ben Kohles",1,6.3,"Last5EventsScoring",2014
288,288,"Kyle Reifers",1,6.3,"Last5EventsScoring",2014
291,291,"Rafa Cabrera Bello",1,6.2,"Last5EventsScoring",2014
292,292,"Dawie van der Walt",1,5.9,"Last5EventsScoring",2014
293,293,"Yoshitaka Takeya",1,5.6,"Last5EventsScoring",2014
294,294,"Jason Dufner",1,5.5,"Last5EventsScoring",2014
295,295,"Daisuke Maruyama",1,5.4,"Last5EventsScoring",2014
296,296,"Brett Rumford",1,5.1,"Last5EventsScoring",2014
297,297,"Tano Goya",1,5,"Last5EventsScoring",2014
298,298,"David Lynn",1,4.6,"Last5EventsScoring",2014
