"EarlyPar4ScoringAverage_RANKTHISWEEK_2009","EarlyPar4ScoringAverage_RANKLASTWEEK_2009","EarlyPar4ScoringAverage_PLAYERNAME_2009","EarlyPar4ScoringAverage_ROUNDS_2009","EarlyPar4ScoringAverage_AVG_2009","EarlyPar4ScoringAverage_TOTALSTROKES_2009","EarlyPar4ScoringAverage_TOTALHOLES_2009","stat_name","year"
30,30,"Heath Slocum",95,4.01,2317,578,"EarlyPar4ScoringAverage",2009
30,30,"Kevin Stadler",65,4.01,1310,327,"EarlyPar4ScoringAverage",2009
30,30,"Scott Sterling",51,4.01,1211,302,"EarlyPar4ScoringAverage",2009
30,30,"Kevin Sutherland",96,4.01,2384,594,"EarlyPar4ScoringAverage",2009
42,42,"Stephen Ames",77,4.02,1352,336,"EarlyPar4ScoringAverage",2009
42,42,"Briny Baird",89,4.02,1608,400,"EarlyPar4ScoringAverage",2009
42,42,"Ben Crane",93,4.02,2094,521,"EarlyPar4ScoringAverage",2009
42,42,"Ken Duke",87,4.02,2076,517,"EarlyPar4ScoringAverage",2009
42,42,"Ernie Els",70,4.02,1379,343,"EarlyPar4ScoringAverage",2009
42,42,"Harrison Frazar",93,4.02,2145,534,"EarlyPar4ScoringAverage",2009
42,42,"Robert Garrigus",83,4.02,1790,445,"EarlyPar4ScoringAverage",2009
42,42,"Anthony Kim",76,4.02,1416,352,"EarlyPar4ScoringAverage",2009
42,42,"Jeff Klauk",97,4.02,2121,527,"EarlyPar4ScoringAverage",2009
42,42,"Marc Leishman",91,4.02,2045,509,"EarlyPar4ScoringAverage",2009
42,42,"Hunter Mahan",94,4.02,1980,493,"EarlyPar4ScoringAverage",2009
42,42,"Kevin Na",91,4.02,1860,463,"EarlyPar4ScoringAverage",2009
42,42,"Rory Sabbatini",81,4.02,1622,403,"EarlyPar4ScoringAverage",2009
55,55,"Robert Allenby",71,4.03,1496,371,"EarlyPar4ScoringAverage",2009
55,55,"Rich Beem",77,4.03,1779,441,"EarlyPar4ScoringAverage",2009
55,55,"Kris Blanks",60,4.03,1318,327,"EarlyPar4ScoringAverage",2009
55,55,"Glen Day",79,4.03,1627,404,"EarlyPar4ScoringAverage",2009
55,55,"Jason Day",61,4.03,1252,311,"EarlyPar4ScoringAverage",2009
55,55,"Chris DiMarco",97,4.03,2511,623,"EarlyPar4ScoringAverage",2009
55,55,"Jason Dufner",90,4.03,1994,495,"EarlyPar4ScoringAverage",2009
55,55,"Brian Gay",96,4.03,2379,590,"EarlyPar4ScoringAverage",2009
55,55,"Mathew Goggin",76,4.03,1712,425,"EarlyPar4ScoringAverage",2009
55,55,"Charles Howell III",99,4.03,2178,541,"EarlyPar4ScoringAverage",2009
55,55,"Spencer Levin",75,4.03,1811,449,"EarlyPar4ScoringAverage",2009
55,55,"Davis Love III",89,4.03,1953,485,"EarlyPar4ScoringAverage",2009
55,55,"Scott McCarron",91,4.03,2250,558,"EarlyPar4ScoringAverage",2009
55,55,"Sean OHair",80,4.03,1464,363,"EarlyPar4ScoringAverage",2009
55,55,"Tim Petrovic",97,4.03,2002,497,"EarlyPar4ScoringAverage",2009
55,55,"Ian Poulter",59,4.03,924,229,"EarlyPar4ScoringAverage",2009
55,55,"Aron Price",89,4.03,2312,573,"EarlyPar4ScoringAverage",2009
55,55,"Patrick Sheehan",51,4.03,1271,315,"EarlyPar4ScoringAverage",2009
55,55,"Webb Simpson",94,4.03,2039,506,"EarlyPar4ScoringAverage",2009
55,55,"Chris Stroud",88,4.03,1896,471,"EarlyPar4ScoringAverage",2009
55,55,"Vaughn Taylor",88,4.03,1920,476,"EarlyPar4ScoringAverage",2009
55,55,"Nicholas Thompson",96,4.03,2301,571,"EarlyPar4ScoringAverage",2009
55,55,"DJ Trahan",96,4.03,2161,536,"EarlyPar4ScoringAverage",2009
55,55,"Matt Weibring",65,4.03,1504,373,"EarlyPar4ScoringAverage",2009
79,79,"Chad Campbell",90,4.04,2249,556,"EarlyPar4ScoringAverage",2009
79,79,"Brian Davis",103,4.04,2513,622,"EarlyPar4ScoringAverage",2009
79,79,"Retief Goosen",74,4.04,1539,381,"EarlyPar4ScoringAverage",2009
79,79,"Bill Haas",91,4.04,1862,461,"EarlyPar4ScoringAverage",2009
79,79,"Bob Heintz",59,4.04,1362,337,"EarlyPar4ScoringAverage",2009
79,79,"Dustin Johnson",85,4.04,1663,412,"EarlyPar4ScoringAverage",2009
79,79,"Matt Jones",56,4.04,1321,327,"EarlyPar4ScoringAverage",2009
79,79,"Jerry Kelly",90,4.04,2022,500,"EarlyPar4ScoringAverage",2009
79,79,"Michael Letzig",96,4.04,2179,539,"EarlyPar4ScoringAverage",2009
79,79,"Bill Lunde",83,4.04,2074,514,"EarlyPar4ScoringAverage",2009
79,79,"Jarrod Lyle",65,4.04,1534,380,"EarlyPar4ScoringAverage",2009
79,79,"Steve Marino",98,4.04,1909,473,"EarlyPar4ScoringAverage",2009
79,79,"George McNeill",82,4.04,1953,484,"EarlyPar4ScoringAverage",2009
79,79,"Joe Ogilvie",85,4.04,1896,469,"EarlyPar4ScoringAverage",2009
79,79,"Ryan Palmer",78,4.04,1723,427,"EarlyPar4ScoringAverage",2009
79,79,"Pat Perez",74,4.04,1480,366,"EarlyPar4ScoringAverage",2009
79,79,"Ted Purdy",101,4.04,2278,564,"EarlyPar4ScoringAverage",2009
79,79,"Johnson Wagner",81,4.04,1844,456,"EarlyPar4ScoringAverage",2009
79,79,"Nick Watney",86,4.04,1647,408,"EarlyPar4ScoringAverage",2009
79,79,"Mike Weir",85,4.04,1947,482,"EarlyPar4ScoringAverage",2009
99,99,"Michael Allen",73,4.05,1424,352,"EarlyPar4ScoringAverage",2009
99,99,"Aaron Baddeley",66,4.05,1581,390,"EarlyPar4ScoringAverage",2009
99,99,"Daniel Chopra",89,4.05,2052,507,"EarlyPar4ScoringAverage",2009
99,99,"Stewart Cink",79,4.05,1616,399,"EarlyPar4ScoringAverage",2009
99,99,"Fred Couples",54,4.05,1127,278,"EarlyPar4ScoringAverage",2009
99,99,"Brendon de Jonge",90,4.05,2152,531,"EarlyPar4ScoringAverage",2009
99,99,"Steve Elkington",70,4.05,1597,394,"EarlyPar4ScoringAverage",2009
99,99,"Paul Goydos",79,4.05,1791,442,"EarlyPar4ScoringAverage",2009
99,99,"Tim Herron",87,4.05,1958,484,"EarlyPar4ScoringAverage",2009
99,99,"Richard Johnson",85,4.05,2134,527,"EarlyPar4ScoringAverage",2009
99,99,"Kent Jones",73,4.05,1710,422,"EarlyPar4ScoringAverage",2009
99,99,"Cliff Kresge",78,4.05,1625,401,"EarlyPar4ScoringAverage",2009
99,99,"Jeff Maggert",79,4.05,1704,421,"EarlyPar4ScoringAverage",2009
99,99,"John Mallinger",90,4.05,2296,567,"EarlyPar4ScoringAverage",2009
99,99,"Geoff Ogilvy",78,4.05,1413,349,"EarlyPar4ScoringAverage",2009
99,99,"DA Points",99,4.05,2197,543,"EarlyPar4ScoringAverage",2009
99,99,"Brett Quigley",92,4.05,1930,476,"EarlyPar4ScoringAverage",2009
99,99,"Chez Reavie",81,4.05,2089,516,"EarlyPar4ScoringAverage",2009
99,99,"John Rollins",92,4.05,1939,479,"EarlyPar4ScoringAverage",2009
99,99,"Andres Romero",58,4.05,1463,361,"EarlyPar4ScoringAverage",2009
99,99,"Charles Warren",63,4.05,1474,364,"EarlyPar4ScoringAverage",2009
120,120,"Brad Adamonis",70,4.06,1690,416,"EarlyPar4ScoringAverage",2009
120,120,"Matt Bettencourt",98,4.06,2190,539,"EarlyPar4ScoringAverage",2009
120,120,"Alex Cejka",82,4.06,1819,448,"EarlyPar4ScoringAverage",2009
120,120,"Luke Donald",79,4.06,1679,414,"EarlyPar4ScoringAverage",2009
120,120,"Steve Flesch",77,4.06,1863,459,"EarlyPar4ScoringAverage",2009
120,120,"Sergio Garcia",59,4.06,1197,295,"EarlyPar4ScoringAverage",2009
120,120,"Lee Janzen",74,4.06,1607,396,"EarlyPar4ScoringAverage",2009
120,120,"Will Ma Kenzie",69,4.06,1473,363,"EarlyPar4ScoringAverage",2009
120,120,"David Mathis",82,4.06,1859,458,"EarlyPar4ScoringAverage",2009
120,120,"Rocco Mediate",79,4.06,1977,487,"EarlyPar4ScoringAverage",2009
120,120,"John Merrick",91,4.06,1925,474,"EarlyPar4ScoringAverage",2009
120,120,"Phil Mickelson",66,4.06,1390,342,"EarlyPar4ScoringAverage",2009
120,120,"Carl Pettersson",86,4.06,1937,477,"EarlyPar4ScoringAverage",2009
120,120,"Justin Rose",71,4.06,1594,393,"EarlyPar4ScoringAverage",2009
120,120,"Camilo Villegas",76,4.06,1529,377,"EarlyPar4ScoringAverage",2009
120,120,"Casey Wittenberg",71,4.06,1533,378,"EarlyPar4ScoringAverage",2009
136,136,"Cameron Beckman",87,4.07,2024,497,"EarlyPar4ScoringAverage",2009
136,136,"KJ Choi",65,4.07,1295,318,"EarlyPar4ScoringAverage",2009
136,136,"Jason Gore",74,4.07,1750,430,"EarlyPar4ScoringAverage",2009
136,136,"Nathan Green",104,4.07,2439,599,"EarlyPar4ScoringAverage",2009
136,136,"Freddie Jacobson",83,4.07,2005,493,"EarlyPar4ScoringAverage",2009
136,136,"Adam Scott",53,4.07,1168,287,"EarlyPar4ScoringAverage",2009
136,136,"Kirk Triplett",60,4.07,1401,344,"EarlyPar4ScoringAverage",2009
136,136,"Jay Williamson",69,4.07,1810,445,"EarlyPar4ScoringAverage",2009
136,136,"YE Yang",83,4.07,1871,460,"EarlyPar4ScoringAverage",2009
145,145,"Stuart Appleby",79,4.08,1726,423,"EarlyPar4ScoringAverage",2009
145,145,"Derek Fathauer",63,4.08,1398,343,"EarlyPar4ScoringAverage",2009
145,145,"Steve Lowery",83,4.08,2216,543,"EarlyPar4ScoringAverage",2009
145,145,"Ryan Moore",89,4.08,1702,417,"EarlyPar4ScoringAverage",2009
145,145,"Jeff Quinney",78,4.08,1967,482,"EarlyPar4ScoringAverage",2009
145,145,"Tag Ridings",50,4.08,1037,254,"EarlyPar4ScoringAverage",2009
145,145,"Vijay Singh",71,4.08,1582,388,"EarlyPar4ScoringAverage",2009
145,145,"Boo Weekley",79,4.08,1630,400,"EarlyPar4ScoringAverage",2009
145,145,"Dean Wilson",81,4.08,1987,487,"EarlyPar4ScoringAverage",2009
154,154,"Mark Brooks",55,4.09,1534,375,"EarlyPar4ScoringAverage",2009
154,154,"Darron Stiles",52,4.09,1092,267,"EarlyPar4ScoringAverage",2009
154,154,"Jimmy Walker",74,4.09,1763,431,"EarlyPar4ScoringAverage",2009
154,154,"Bubba Watson",73,4.09,1581,387,"EarlyPar4ScoringAverage",2009
158,158,"Ricky Barnes",67,4.1,1602,391,"EarlyPar4ScoringAverage",2009
158,158,"Mark Calcavecchia",72,4.1,1798,439,"EarlyPar4ScoringAverage",2009
158,158,"Brad Faxon",59,4.1,1457,355,"EarlyPar4ScoringAverage",2009
158,158,"Todd Hamilton",83,4.1,1848,451,"EarlyPar4ScoringAverage",2009
158,158,"Martin Laird",72,4.1,1475,360,"EarlyPar4ScoringAverage",2009
158,158,"Tom Lehman",55,4.1,1398,341,"EarlyPar4ScoringAverage",2009
158,158,"Peter Lonard",86,4.1,2227,543,"EarlyPar4ScoringAverage",2009
158,158,"Tom Pernice Jr",82,4.1,1821,444,"EarlyPar4ScoringAverage",2009
166,166,"Brian Bateman",55,4.11,1277,311,"EarlyPar4ScoringAverage",2009
166,166,"Bart Bryant",58,4.11,1370,333,"EarlyPar4ScoringAverage",2009
166,166,"Ryuji Imada",85,4.11,2051,499,"EarlyPar4ScoringAverage",2009
166,166,"Billy Mayfair",83,4.11,1984,483,"EarlyPar4ScoringAverage",2009
166,166,"Jeff Overton",92,4.11,1954,475,"EarlyPar4ScoringAverage",2009
166,166,"Gary Woodland",53,4.11,1316,320,"EarlyPar4ScoringAverage",2009
172,172,"Peter Tomasulo",61,4.12,1268,308,"EarlyPar4ScoringAverage",2009
173,173,"Ben Curtis",63,4.13,1458,353,"EarlyPar4ScoringAverage",2009
173,173,"David Duval",56,4.13,1190,288,"EarlyPar4ScoringAverage",2009
173,173,"Marc Turnesa",77,4.13,1857,450,"EarlyPar4ScoringAverage",2009
173,173,"Brian Vranesh",51,4.13,1300,315,"EarlyPar4ScoringAverage",2009
177,177,"Padraig Harrington",66,4.14,1358,328,"EarlyPar4ScoringAverage",2009
177,177,"JB Holmes",74,4.14,1711,413,"EarlyPar4ScoringAverage",2009
177,177,"Leif Olson",51,4.14,1162,281,"EarlyPar4ScoringAverage",2009
177,177,"Brendon Todd",53,4.14,1230,297,"EarlyPar4ScoringAverage",2009
181,181,"Parker McLachlin",71,4.15,1802,434,"EarlyPar4ScoringAverage",2009
181,181,"Rick Price",54,4.15,1216,293,"EarlyPar4ScoringAverage",2009
183,183,"Greg Kraft",51,4.17,1308,314,"EarlyPar4ScoringAverage",2009
184,184,"Eric Axley",71,4.18,1732,414,"EarlyPar4ScoringAverage",2009
