"OfficialWorldGolfRanking_RANKTHISWEEK_2014","OfficialWorldGolfRanking_RANKLASTWEEK_2014","OfficialWorldGolfRanking_PLAYERNAME_2014","OfficialWorldGolfRanking_EVENTS_2014","OfficialWorldGolfRanking_AVGPOINTS_2014","OfficialWorldGolfRanking_TOTALPOINTS_2014","OfficialWorldGolfRanking_POINTSLOST_2014","OfficialWorldGolfRanking_POINTSGAINED_2014","OfficialWorldGolfRanking_COUNTRY_2014","stat_name","year"
253,241,"KT Kim",51,0.73,37.31,-40.67,17.95,NA,"OfficialWorldGolfRanking",2014
254,277,"Paul Lawrie",42,0.73,30.71,-57.47,18.11,NA,"OfficialWorldGolfRanking",2014
255,240,"Ulrich Van den Berg",52,0.73,38.01,-14.45,30.07,NA,"OfficialWorldGolfRanking",2014
256,249,"P Tangkamolpraser",40,0.73,29.11,-4.74,29.76,NA,"OfficialWorldGolfRanking",2014
257,308,"Junggon Hwang",51,0.73,37.02,-31.09,23.95,NA,"OfficialWorldGolfRanking",2014
257,248,"Kevin Kisner",52,0.73,37.74,-17.81,29.83,NA,"OfficialWorldGolfRanking",2014
259,252,"Zac Blair",40,0.72,28.92,-0.53,29.44,NA,"OfficialWorldGolfRanking",2014
260,246,"Brad Kennedy",47,0.72,33.93,-31.38,12.96,NA,"OfficialWorldGolfRanking",2014
261,250,"Danny Lee",52,0.72,37.44,-21.01,32.71,NA,"OfficialWorldGolfRanking",2014
262,258,"Jhonattan Vegas",40,0.71,28.58,-10.16,30.06,NA,"OfficialWorldGolfRanking",2014
263,270,"I J Jang",51,0.71,36.3,-29.08,22.97,NA,"OfficialWorldGolfRanking",2014
264,253,"Jordi Garcia Pinto",43,0.71,30.58,-12.5,27.87,NA,"OfficialWorldGolfRanking",2014
265,259,"Katsumasa Miyamoto",45,0.71,31.97,-13.13,26.11,NA,"OfficialWorldGolfRanking",2014
266,255,"Seukhyun Baek",48,0.71,34.08,-20.39,20.29,NA,"OfficialWorldGolfRanking",2014
267,261,"Andrew Putnam",47,0.71,33.14,-8.84,34.5,NA,"OfficialWorldGolfRanking",2014
268,262,"Andrea Pavan",52,0.7,36.41,-23.02,10.42,NA,"OfficialWorldGolfRanking",2014
269,262,"Daan Huizing",40,0.7,27.98,-17.46,8.6,NA,"OfficialWorldGolfRanking",2014
270,269,"Tim Wilkinson",49,0.7,34.24,-18.16,23.98,NA,"OfficialWorldGolfRanking",2014
271,265,"Wade Ormsby",45,0.69,31.22,-18.67,20.69,NA,"OfficialWorldGolfRanking",2014
272,264,"Eduardo De La Riva",52,0.69,36.05,-31.8,17.42,NA,"OfficialWorldGolfRanking",2014
273,305,"Hur Inhoi",44,0.69,30.35,-5.8,24.72,NA,"OfficialWorldGolfRanking",2014
274,267,"Kyle Stanley",52,0.69,35.71,-45.28,9.57,NA,"OfficialWorldGolfRanking",2014
275,271,"Jason Allred",40,0.69,27.44,-7.54,31.44,NA,"OfficialWorldGolfRanking",2014
276,272,"Graeme Storm",52,0.68,35.52,-18.94,23.5,NA,"OfficialWorldGolfRanking",2014
277,266,"Maximilian Kieffer",52,0.68,35.51,-22.32,20.75,NA,"OfficialWorldGolfRanking",2014
278,323,"Adilson da Silva",51,0.68,34.62,-23.61,22.61,NA,"OfficialWorldGolfRanking",2014
279,268,"Marcus Fraser",40,0.68,27.03,-54.03,NA,NA,"OfficialWorldGolfRanking",2014
280,274,"Soren Kjeldsen",52,0.67,34.73,-30.21,19.22,NA,"OfficialWorldGolfRanking",2014
281,275,"Charlie Beljan",52,0.66,34.44,-40.61,27.15,NA,"OfficialWorldGolfRanking",2014
282,279,"Jonathan Byrd",46,0.66,30.24,-21.25,24.91,NA,"OfficialWorldGolfRanking",2014
283,278,"Alex Cejka",52,0.66,34.09,-13.45,34.08,NA,"OfficialWorldGolfRanking",2014
284,280,"Damian McGrane",52,0.65,33.92,-17.78,25.31,NA,"OfficialWorldGolfRanking",2014
285,276,"Trevor Fisher Jr",45,0.65,29.35,-21.33,23.92,NA,"OfficialWorldGolfRanking",2014
286,281,"Daniel Berger",40,0.65,26.01,-2.28,28.29,NA,"OfficialWorldGolfRanking",2014
287,282,"Masahiro Kawamura",51,0.64,32.47,-25.16,7.82,NA,"OfficialWorldGolfRanking",2014
288,556,"Steve Lewton",40,0.63,25.35,-6.21,19.97,NA,"OfficialWorldGolfRanking",2014
289,283,"James Hahn",52,0.63,32.72,-31.34,28.37,NA,"OfficialWorldGolfRanking",2014
290,284,"Dawie van der Walt",52,0.63,32.59,-27.96,20.9,NA,"OfficialWorldGolfRanking",2014
291,286,"Jeff Maggert",43,0.63,26.94,-24.97,10.89,NA,"OfficialWorldGolfRanking",2014
291,285,"Mark Tullo",52,0.63,32.58,-15.29,25.32,NA,"OfficialWorldGolfRanking",2014
293,288,"Greg Owen",51,0.63,31.89,-21.49,25.11,NA,"OfficialWorldGolfRanking",2014
294,298,"Magnus Carlsson",50,0.62,31.14,-24.54,25.01,NA,"OfficialWorldGolfRanking",2014
295,313,"Taichi Teshima",43,0.62,26.67,-11.23,24.22,NA,"OfficialWorldGolfRanking",2014
296,289,"Mike Weir",50,0.61,30.7,-7.21,29.3,NA,"OfficialWorldGolfRanking",2014
297,302,"Lucas Bjerregaard",43,0.61,26.11,-9.13,20.5,NA,"OfficialWorldGolfRanking",2014
298,287,"Mikael Lundberg",49,0.61,29.68,-8.11,29.64,NA,"OfficialWorldGolfRanking",2014
299,293,"Andres Gonzales",52,0.61,31.47,-9.56,26.61,NA,"OfficialWorldGolfRanking",2014
300,290,"Richard Lee",52,0.6,31.39,-28.76,22.24,NA,"OfficialWorldGolfRanking",2014
301,291,"Cameron Percy",52,0.6,31.32,-21.41,22.75,NA,"OfficialWorldGolfRanking",2014
302,294,"Robert Rock",52,0.6,31.11,-23.79,24.51,NA,"OfficialWorldGolfRanking",2014
303,329,"Cameron Smith",40,0.6,23.87,-4.51,24.83,NA,"OfficialWorldGolfRanking",2014
304,435,"Chris Doak",52,0.6,30.98,-20.95,23.39,NA,"OfficialWorldGolfRanking",2014
305,297,"Brad Fritsch",52,0.6,30.96,-22.16,22.54,NA,"OfficialWorldGolfRanking",2014
306,295,"Garth Mulroy",52,0.59,30.86,-36.27,12.95,NA,"OfficialWorldGolfRanking",2014
307,299,"Justin Walters",52,0.59,30.68,-29.32,12.69,NA,"OfficialWorldGolfRanking",2014
308,309,"Andrew McArthur",45,0.59,26.5,-9.7,20.52,NA,"OfficialWorldGolfRanking",2014
309,292,"Stuart Manley",48,0.59,28.2,-16.18,8.76,NA,"OfficialWorldGolfRanking",2014
310,300,"Juvic Pagunsan",44,0.59,25.79,-24.07,18.92,NA,"OfficialWorldGolfRanking",2014
311,296,"Merrick Bremner",50,0.59,29.3,-16.31,19.16,NA,"OfficialWorldGolfRanking",2014
311,324,"Padraig Harrington",52,0.59,30.47,-54.35,20.16,NA,"OfficialWorldGolfRanking",2014
313,301,"Shunsuke Sonoda",40,0.58,23.28,-19.82,4.78,NA,"OfficialWorldGolfRanking",2014
314,304,"Jonathan Randolph",40,0.58,23.2,-3.92,24.71,NA,"OfficialWorldGolfRanking",2014
315,303,"Ben Curtis",52,0.58,30.14,-31.69,25.73,NA,"OfficialWorldGolfRanking",2014
316,306,"Max Homa",40,0.58,23.14,-3.91,21.6,NA,"OfficialWorldGolfRanking",2014
317,335,"Yoshitaka Takeya",40,0.58,23.08,-0.8,23.89,NA,"OfficialWorldGolfRanking",2014
318,307,"Ricky Barnes",52,0.58,29.98,-20.04,23.23,NA,"OfficialWorldGolfRanking",2014
319,315,"Jean Hugo",52,0.57,29.8,-14.05,23.02,NA,"OfficialWorldGolfRanking",2014
320,311,"Jon Curran",40,0.57,22.86,-4.47,26.49,NA,"OfficialWorldGolfRanking",2014
321,328,"Oliver Farr",40,0.57,22.84,-1.11,23.95,NA,"OfficialWorldGolfRanking",2014
322,312,"JJ Henry",52,0.57,29.52,-34.43,14.33,NA,"OfficialWorldGolfRanking",2014
323,314,"Matthew Griffin",41,0.56,23.08,-15.63,13.61,NA,"OfficialWorldGolfRanking",2014
324,317,"Heath Slocum",52,0.56,29.18,-10,25.6,NA,"OfficialWorldGolfRanking",2014
325,310,"Jin Jeong",44,0.56,24.5,-14.33,10.68,NA,"OfficialWorldGolfRanking",2014
326,316,"Roope Kakko",47,0.55,26.08,-19.9,10.9,NA,"OfficialWorldGolfRanking",2014
327,318,"Mark Hubbard",40,0.55,22.19,-4.4,20.55,NA,"OfficialWorldGolfRanking",2014
328,319,"Scott Strange",40,0.55,21.9,-16.52,10.24,NA,"OfficialWorldGolfRanking",2014
330,321,"Gaganjeet Bhullar",52,0.55,28.38,-41.33,11.45,NA,"OfficialWorldGolfRanking",2014
331,326,"Haydn Porteous",40,0.54,21.76,-1.6,23.36,NA,"OfficialWorldGolfRanking",2014
332,322,"Derek Ernst",52,0.54,28.1,-26.8,10.19,NA,"OfficialWorldGolfRanking",2014
333,327,"Fabian Gomez",52,0.54,27.99,-15.53,17.19,NA,"OfficialWorldGolfRanking",2014
334,325,"Simon Khan",40,0.54,21.4,-24.59,4.16,NA,"OfficialWorldGolfRanking",2014
335,337,"Jim Renner",51,0.52,26.68,-15.01,28.06,NA,"OfficialWorldGolfRanking",2014
336,331,"Sung Kang",52,0.52,27.07,-15.46,9.74,NA,"OfficialWorldGolfRanking",2014
337,363,"Rich Bland",52,0.52,27.03,-17.14,24.05,NA,"OfficialWorldGolfRanking",2014
338,330,"Brian Gay",52,0.52,26.99,-39.81,9.18,NA,"OfficialWorldGolfRanking",2014
339,334,"Chad Campbell",52,0.52,26.94,-21.43,17.7,NA,"OfficialWorldGolfRanking",2014
340,366,"Angelo Que",45,0.52,23.26,-18.24,10.04,NA,"OfficialWorldGolfRanking",2014
341,333,"Brice Garnett",52,0.52,26.83,-16.78,21.58,NA,"OfficialWorldGolfRanking",2014
342,332,"Michio Matsumura",47,0.52,24.24,-19.49,16.36,NA,"OfficialWorldGolfRanking",2014
343,345,"Jaco Ahlers",45,0.51,23.14,-12.92,17.64,NA,"OfficialWorldGolfRanking",2014
344,339,"SSP Chawrasia",52,0.51,26.66,-15.72,21.04,NA,"OfficialWorldGolfRanking",2014
345,427,"Edouard Espana",40,0.51,20.49,-1.78,19.69,NA,"OfficialWorldGolfRanking",2014
346,336,"Ted Potter Jr",48,0.51,24.56,-32.01,15.57,NA,"OfficialWorldGolfRanking",2014
347,340,"Trevor Immelman",52,0.51,26.5,-25.64,13.14,NA,"OfficialWorldGolfRanking",2014
348,341,"Adam Bland",40,0.51,20.3,-6.02,15.49,NA,"OfficialWorldGolfRanking",2014
349,338,"Mike Hendry",50,0.51,25.37,-25.1,16,NA,"OfficialWorldGolfRanking",2014
350,342,"Anthony Wall",40,0.5,20.17,-16.88,18.08,NA,"OfficialWorldGolfRanking",2014
351,403,"Marcelo Rozo",40,0.5,20.12,-5.87,16.23,NA,"OfficialWorldGolfRanking",2014
352,344,"Tom Lewis",51,0.5,25.61,-12.22,17.39,NA,"OfficialWorldGolfRanking",2014
353,343,"Johnson Wagner",52,0.5,26.11,-24.83,14.86,NA,"OfficialWorldGolfRanking",2014
354,352,"Andrew Loupe",51,0.5,25.53,-6.86,24.89,NA,"OfficialWorldGolfRanking",2014
355,346,"Ricardo Gonzalez",49,0.5,24.34,-19.72,10.7,NA,"OfficialWorldGolfRanking",2014
356,359,"Bill Lunde",41,0.5,20.34,-10.7,17.9,NA,"OfficialWorldGolfRanking",2014
357,348,"Rashid Khan",40,0.49,19.78,-8.13,19.03,NA,"OfficialWorldGolfRanking",2014
358,357,"Alex Prugh",50,0.49,24.71,-13.05,16.73,NA,"OfficialWorldGolfRanking",2014
359,350,"Sanghee Lee",45,0.49,22.17,-15.31,12.8,NA,"OfficialWorldGolfRanking",2014
360,353,"Ryan Armour",40,0.49,19.69,-1.31,20.48,NA,"OfficialWorldGolfRanking",2014
361,347,"Mark Brown",40,0.49,19.68,-16.16,12.38,NA,"OfficialWorldGolfRanking",2014
362,354,"Masanori Kobayashi",52,0.48,25.19,-31.59,NA,NA,"OfficialWorldGolfRanking",2014
363,360,"Darren Clarke",43,0.48,20.72,-14.74,11.08,NA,"OfficialWorldGolfRanking",2014
364,351,"SK Ho",48,0.48,23.04,-18.33,8.85,NA,"OfficialWorldGolfRanking",2014
365,349,"Nicholas Fung",41,0.48,19.64,-13.61,2.92,NA,"OfficialWorldGolfRanking",2014
366,356,"Jorge Campillo",52,0.48,24.9,-19.97,11.26,NA,"OfficialWorldGolfRanking",2014
367,362,"Keith Horne",52,0.48,24.84,-16.48,25.11,NA,"OfficialWorldGolfRanking",2014
368,365,"David McKenzie",40,0.48,19,-8.23,12,NA,"OfficialWorldGolfRanking",2014
369,374,"Woody Austin",43,0.47,20.39,-17.25,10.04,NA,"OfficialWorldGolfRanking",2014
370,358,"Brendan Jones",40,0.47,18.97,-36.59,6.4,NA,"OfficialWorldGolfRanking",2014
371,370,"Sebastian Cappelen",40,0.47,18.92,-0.46,19.38,NA,"OfficialWorldGolfRanking",2014
372,372,"Michael Lorenzo Vera",40,0.47,18.9,-3.69,19.47,NA,"OfficialWorldGolfRanking",2014
373,361,"Jared Harvey",45,0.47,21.21,-6.8,16.37,NA,"OfficialWorldGolfRanking",2014
374,368,"Ashley Hall",52,0.47,24.5,-15.11,14.12,NA,"OfficialWorldGolfRanking",2014
375,369,"Jake Higginbottom",40,0.47,18.79,-13.51,13.45,NA,"OfficialWorldGolfRanking",2014
376,371,"Lee Slattery",52,0.47,24.41,-22.74,17.75,NA,"OfficialWorldGolfRanking",2014
377,373,"Gareth Maybin",51,0.47,23.8,-13.62,15.18,NA,"OfficialWorldGolfRanking",2014
378,375,"Jim Herman",52,0.47,24.19,-17.88,13.78,NA,"OfficialWorldGolfRanking",2014
379,367,"Titch Moore",51,0.46,23.55,-10.66,17.33,NA,"OfficialWorldGolfRanking",2014
380,386,"Tjaart van der Walt",41,0.46,18.86,-15.64,3.77,NA,"OfficialWorldGolfRanking",2014
381,376,"Adrian Otaegui",51,0.46,23.44,-16.13,11.25,NA,"OfficialWorldGolfRanking",2014
382,378,"Bernard Ritthammer",41,0.46,18.83,-8,12.7,NA,"OfficialWorldGolfRanking",2014
383,379,"Tyrone Van Aswegen",52,0.46,23.87,-14.26,20.45,NA,"OfficialWorldGolfRanking",2014
384,380,"Hudson Swafford",52,0.46,23.84,-11.62,20.57,NA,"OfficialWorldGolfRanking",2014
385,385,"Colt Knost",52,0.46,23.84,-8.16,22.2,NA,"OfficialWorldGolfRanking",2014
386,397,"Ignacio Elvira Mijares",50,0.46,22.89,-12.19,10.18,NA,"OfficialWorldGolfRanking",2014
387,381,"Daniel Brooks",52,0.46,23.75,-15.44,19.2,NA,"OfficialWorldGolfRanking",2014
388,382,"Daisuke Kataoka",52,0.45,23.65,-13.49,13.87,NA,"OfficialWorldGolfRanking",2014
389,382,"Sihwan Kim",50,0.45,22.71,-18.01,9.25,NA,"OfficialWorldGolfRanking",2014
390,420,"Antonio Hortal",40,0.45,18.16,-1.94,20.1,NA,"OfficialWorldGolfRanking",2014
390,384,"Dimi Papadatos",40,0.45,18.16,-6.14,18.03,NA,"OfficialWorldGolfRanking",2014
392,388,"Kyle Reifers",46,0.45,20.84,-9.27,19.68,NA,"OfficialWorldGolfRanking",2014
393,377,"Younghan Song",42,0.45,18.82,-9.48,9.94,NA,"OfficialWorldGolfRanking",2014
394,387,"Toru Taniguchi",41,0.45,18.35,-27.96,11.59,NA,"OfficialWorldGolfRanking",2014
395,392,"Jose Filipe Lima",48,0.45,21.37,-19.23,4.65,NA,"OfficialWorldGolfRanking",2014
396,388,"Terry Pilkadaris",52,0.44,23.07,-6.43,20.8,NA,"OfficialWorldGolfRanking",2014
397,408,"Matthew Nixon",52,0.44,23.01,-12.82,15.22,NA,"OfficialWorldGolfRanking",2014
398,390,"Kim Hyung Tae",40,0.44,17.65,-8.47,9.12,NA,"OfficialWorldGolfRanking",2014
399,393,"Xinjun Zhang",40,0.44,17.6,-2.48,17.88,NA,"OfficialWorldGolfRanking",2014
400,405,"Steve Wheatcroft",47,0.44,20.55,-8.34,16.86,NA,"OfficialWorldGolfRanking",2014
401,397,"Miguel Tabuena",40,0.44,17.47,-4.32,16,NA,"OfficialWorldGolfRanking",2014
402,394,"Peter Malnati",40,0.44,17.4,-11.45,6.33,NA,"OfficialWorldGolfRanking",2014
403,396,"Robert Allenby",52,0.43,22.54,-12.2,18.94,NA,"OfficialWorldGolfRanking",2014
403,391,"Arnond Vongvanij",40,0.43,17.34,-19.32,8.92,NA,"OfficialWorldGolfRanking",2014
405,404,"Martin Piller",40,0.43,17.32,-0.7,16.85,NA,"OfficialWorldGolfRanking",2014
406,400,"Sam Walker",45,0.43,19.47,-12.81,10.76,NA,"OfficialWorldGolfRanking",2014
407,401,"Ryan Blaum",45,0.43,19.37,-9.19,8.91,NA,"OfficialWorldGolfRanking",2014
407,395,"James Driscoll",52,0.43,22.38,-23.83,11.26,NA,"OfficialWorldGolfRanking",2014
409,399,"Simon Thornton",43,0.43,18.47,-13.87,8.06,NA,"OfficialWorldGolfRanking",2014
410,407,"Jamie Lovemark",48,0.43,20.59,-13.03,11.91,NA,"OfficialWorldGolfRanking",2014
411,437,"Andrew Dodt",46,0.43,19.7,-7.98,17.45,NA,"OfficialWorldGolfRanking",2014
412,411,"Aaron Watkins",45,0.43,19.21,-9.79,16.67,NA,"OfficialWorldGolfRanking",2014
413,402,"John Rollins",52,0.43,22.16,-31.52,8.91,NA,"OfficialWorldGolfRanking",2014
414,507,"Mark Foster",51,0.42,21.57,-19.26,14.7,NA,"OfficialWorldGolfRanking",2014
415,406,"David Oh",47,0.42,19.88,-12.6,11.22,NA,"OfficialWorldGolfRanking",2014
416,364,"Ricardo Santos",52,0.42,21.87,-31.58,11.34,NA,"OfficialWorldGolfRanking",2014
417,423,"Rod Pampling",51,0.42,21.21,-15.12,17.29,NA,"OfficialWorldGolfRanking",2014
418,454,"Rahil Gangjee",40,0.42,16.62,-6.76,14.5,NA,"OfficialWorldGolfRanking",2014
419,428,"Sam Saunders",46,0.42,19.1,-6.1,20.2,NA,"OfficialWorldGolfRanking",2014
420,410,"Daniel Im",49,0.41,20.33,-11.44,12.49,NA,"OfficialWorldGolfRanking",2014
421,459,"Soren Hansen",48,0.41,19.9,-7.35,14.81,NA,"OfficialWorldGolfRanking",2014
422,413,"Greg Chalmers",52,0.41,21.5,-38.28,15.25,NA,"OfficialWorldGolfRanking",2014
422,445,"Gary Stal",50,0.41,20.68,-9.72,20.72,NA,"OfficialWorldGolfRanking",2014
424,417,"Alvaro Velasco",43,0.41,17.74,-7.19,15.11,NA,"OfficialWorldGolfRanking",2014
425,415,"Ki Tack Kwon",40,0.41,16.49,-0.73,17.21,NA,"OfficialWorldGolfRanking",2014
426,421,"Joel Dahmen",40,0.41,16.44,-1.84,16.32,NA,"OfficialWorldGolfRanking",2014
427,418,"Roger Sloan",42,0.41,17.23,-3.86,15.28,NA,"OfficialWorldGolfRanking",2014
428,414,"Mikko Korhonen",45,0.41,18.46,-13.66,12.3,NA,"OfficialWorldGolfRanking",2014
429,412,"Toshinori Muto",46,0.41,18.81,-29.4,7.92,NA,"OfficialWorldGolfRanking",2014
430,426,"James Morrison",52,0.41,21.24,-13.32,17.41,NA,"OfficialWorldGolfRanking",2014
431,422,"Sean OHair",52,0.41,21.22,-19.03,13.9,NA,"OfficialWorldGolfRanking",2014
432,425,"Philip Archer",47,0.41,19.14,-11.42,13.38,NA,"OfficialWorldGolfRanking",2014
433,432,"Byron Smith",49,0.4,19.81,-7.51,16.17,NA,"OfficialWorldGolfRanking",2014
433,424,"Josh Teater",52,0.4,21.03,-41,12.05,NA,"OfficialWorldGolfRanking",2014
435,429,"Nathan Holman",40,0.4,16.11,-6.6,8.45,NA,"OfficialWorldGolfRanking",2014
436,479,"Matthew Fitzpatrick",40,0.4,16.1,-1.68,15.44,NA,"OfficialWorldGolfRanking",2014
437,415,"Jens Fahrbring",41,0.4,16.45,-7.53,8.04,NA,"OfficialWorldGolfRanking",2014
438,419,"Wallie Coetsee",47,0.4,18.85,-5.38,18.93,NA,"OfficialWorldGolfRanking",2014
439,409,"Alexander Noren",40,0.4,16.02,-52.23,NA,NA,"OfficialWorldGolfRanking",2014
440,430,"Hyunwoo Ryu",52,0.4,20.73,-27.37,8.1,NA,"OfficialWorldGolfRanking",2014
441,431,"Scott Gardiner",52,0.4,20.7,-20.94,14.27,NA,"OfficialWorldGolfRanking",2014
442,433,"Chad Collins",52,0.39,20.5,-10.06,16.65,NA,"OfficialWorldGolfRanking",2014
443,434,"Yuki Kono",40,0.39,15.68,-10.93,1.31,NA,"OfficialWorldGolfRanking",2014
444,438,"Callum Shinkwin",40,0.39,15.65,-0.86,16.51,NA,"OfficialWorldGolfRanking",2014
445,436,"Jeppe Huldahl",42,0.39,16.39,-7.49,12.07,NA,"OfficialWorldGolfRanking",2014
446,473,"Marcus Both",43,0.39,16.65,-3.36,17.29,NA,"OfficialWorldGolfRanking",2014
447,440,"Kim Taehoon",40,0.38,15.39,-8.89,5.16,NA,"OfficialWorldGolfRanking",2014
448,442,"Matt Weibring",40,0.38,15.34,-6.3,15.1,NA,"OfficialWorldGolfRanking",2014
449,441,"Scott Henry",52,0.38,19.89,-13.62,15.19,NA,"OfficialWorldGolfRanking",2014
450,444,"Edward Loar",48,0.38,18.26,-25.38,NA,NA,"OfficialWorldGolfRanking",2014
451,447,"Lasse Jensen",45,0.38,17.09,-4.57,17.57,NA,"OfficialWorldGolfRanking",2014
451,446,"Hao Tong Li",40,0.38,15.19,-3.62,12.81,NA,"OfficialWorldGolfRanking",2014
453,439,"Tetsuji Hiratsuka",52,0.38,19.69,-19.94,5.72,NA,"OfficialWorldGolfRanking",2014
453,443,"Charlie Wi",52,0.38,19.69,-32.64,11.88,NA,"OfficialWorldGolfRanking",2014
455,448,"Jason Knutzon",42,0.37,15.73,-9.55,11.85,NA,"OfficialWorldGolfRanking",2014
456,489,"Hidemasa Hoshino",40,0.37,14.92,-7.49,6.64,NA,"OfficialWorldGolfRanking",2014
457,452,"Jerome Lando Casanova",40,0.37,14.86,-3.03,13.62,NA,"OfficialWorldGolfRanking",2014
458,450,"Jyoti Randhawa",40,0.37,14.84,-9.29,7.19,NA,"OfficialWorldGolfRanking",2014
459,451,"Joachim B Hansen",52,0.37,19.19,-25.52,6.12,NA,"OfficialWorldGolfRanking",2014
460,453,"Spencer Levin",40,0.37,14.67,-16.94,8.82,NA,"OfficialWorldGolfRanking",2014
461,448,"Mark Wilson",46,0.37,16.86,-27.82,4.1,NA,"OfficialWorldGolfRanking",2014
462,456,"Bryden Macpherson",40,0.37,14.64,-3.99,7.47,NA,"OfficialWorldGolfRanking",2014
463,468,"Tom Hoge",46,0.36,16.78,-5.64,13.33,NA,"OfficialWorldGolfRanking",2014
464,458,"Sattaya Supupramai",40,0.36,14.58,-4.02,11.49,NA,"OfficialWorldGolfRanking",2014
465,455,"Brinson Paolini",40,0.36,14.57,-9.07,5.04,NA,"OfficialWorldGolfRanking",2014
466,457,"IlHwan Park",40,0.36,14.52,-4.12,11.74,NA,"OfficialWorldGolfRanking",2014
467,462,"Ryutaro Nagano",41,0.36,14.87,-7.18,10.28,NA,"OfficialWorldGolfRanking",2014
468,465,"Niccolo Quintarelli",40,0.36,14.42,-0.79,14.3,NA,"OfficialWorldGolfRanking",2014
469,460,"Richard Finch",52,0.36,18.73,-19.07,3.51,NA,"OfficialWorldGolfRanking",2014
469,466,"Steven Jeffress",40,0.36,14.4,-2.16,13.2,NA,"OfficialWorldGolfRanking",2014
471,461,"Daisuke Maruyama",46,0.36,16.48,-13.99,3.96,NA,"OfficialWorldGolfRanking",2014
472,463,"Wang Jeunghun",40,0.36,14.31,-5.18,13.43,NA,"OfficialWorldGolfRanking",2014
473,474,"Wes Roach",49,0.36,17.51,-10.17,13.84,NA,"OfficialWorldGolfRanking",2014
474,466,"Victor Riu",52,0.35,18.44,-12.81,7.11,NA,"OfficialWorldGolfRanking",2014
475,471,"Bronson Burgoon",42,0.35,14.89,-4.24,9.73,NA,"OfficialWorldGolfRanking",2014
476,472,"Thomas Linard",40,0.35,14.13,-1.33,15.46,NA,"OfficialWorldGolfRanking",2014
477,482,"Steven Brown",40,0.35,14.09,-0.98,14.65,NA,"OfficialWorldGolfRanking",2014
478,469,"Kevin Tway",49,0.35,17.24,-13.01,6.98,NA,"OfficialWorldGolfRanking",2014
479,464,"Bob Estes",40,0.35,14.06,-29.02,NA,NA,"OfficialWorldGolfRanking",2014
480,488,"Tom Gillis",43,0.35,15.1,-19.15,12.68,NA,"OfficialWorldGolfRanking",2014
481,475,"Wen Tang Lin",40,0.35,14.04,-8.93,9.9,NA,"OfficialWorldGolfRanking",2014
482,476,"Gunn Charoenkul",40,0.35,14.03,-8.31,9.82,NA,"OfficialWorldGolfRanking",2014
483,477,"Carlos Pigem",40,0.35,14.02,-4.48,12.39,NA,"OfficialWorldGolfRanking",2014
484,481,"Tommy Gainey",52,0.35,18.15,-29.2,14.95,NA,"OfficialWorldGolfRanking",2014
484,480,"Atiwit Janewattanano",40,0.35,13.96,-4.62,9.29,NA,"OfficialWorldGolfRanking",2014
486,470,"Lucas Glover",49,0.35,17.1,-18,8.15,NA,"OfficialWorldGolfRanking",2014
487,483,"Pontus Widegren",40,0.35,13.95,-3.33,11.8,NA,"OfficialWorldGolfRanking",2014
488,485,"Adrien Bernadet",41,0.35,14.24,-3.05,15.29,NA,"OfficialWorldGolfRanking",2014
489,487,"Joakim Lagergren",43,0.35,14.91,-5.46,12,NA,"OfficialWorldGolfRanking",2014
490,484,"Woo Hyun Kim",40,0.35,13.86,-1.42,13.86,NA,"OfficialWorldGolfRanking",2014
491,493,"Joe Durant",46,0.35,15.93,-9.44,11.79,NA,"OfficialWorldGolfRanking",2014
492,486,"Elmer Salvador",40,0.34,13.75,-9.21,6,NA,"OfficialWorldGolfRanking",2014
493,490,"Michael Kim",40,0.34,13.72,-4.13,10.14,NA,"OfficialWorldGolfRanking",2014
494,496,"Davis Love III",40,0.34,13.7,-17.25,9.81,NA,"OfficialWorldGolfRanking",2014
495,491,"Rhein Gibson",40,0.34,13.65,-5.08,7.5,NA,"OfficialWorldGolfRanking",2014
496,478,"David Drysdale",52,0.34,17.6,-21.47,9.99,NA,"OfficialWorldGolfRanking",2014
497,497,"Aron Price",52,0.34,17.45,-8.98,9.16,NA,"OfficialWorldGolfRanking",2014
498,498,"Yoshinobu Tsukada",51,0.33,16.97,-16.69,5.54,NA,"OfficialWorldGolfRanking",2014
499,499,"Yasuharu Imano",40,0.33,13.3,-9.02,8.75,NA,"OfficialWorldGolfRanking",2014
500,501,"Brett Munson",40,0.33,13.29,-1.18,14.47,NA,"OfficialWorldGolfRanking",2014
501,495,"Peter Whiteford",52,0.33,17.25,-18.1,7.29,NA,"OfficialWorldGolfRanking",2014
502,541,"Brandon Stone",40,0.33,13.25,-3.97,11.07,NA,"OfficialWorldGolfRanking",2014
503,492,"Jens Dantorp",45,0.33,14.88,-11.58,6.7,NA,"OfficialWorldGolfRanking",2014
504,NA,"Ricardo Gouveia",40,0.33,13.22,NA,13.22,NA,"OfficialWorldGolfRanking",2014
505,500,"Julian Etulain",41,0.33,13.54,-5.14,10.34,NA,"OfficialWorldGolfRanking",2014
506,494,"Han Lee",44,0.33,14.51,-23.36,5.34,NA,"OfficialWorldGolfRanking",2014
507,536,"Jamie McLeary",52,0.33,17.06,-10.21,5.37,NA,"OfficialWorldGolfRanking",2014
508,503,"Ryan Fox",40,0.33,13.12,-6.52,10.1,NA,"OfficialWorldGolfRanking",2014
