"FirstTeeLateLowestRound_RANKTHISWEEK_2006","FirstTeeLateLowestRound_RANKLASTWEEK_2006","FirstTeeLateLowestRound_PLAYERNAME_2006","FirstTeeLateLowestRound_ROUNDS_2006","FirstTeeLateLowestRound_LOWRND_2006","stat_name","year"
53,53,"Todd Hamilton",72,65,"FirstTeeLateLowestRound",2006
53,53,"Padraig Harrington",54,65,"FirstTeeLateLowestRound",2006
53,53,"JP Hayes",55,65,"FirstTeeLateLowestRound",2006
53,53,"Tim Herron",82,65,"FirstTeeLateLowestRound",2006
53,53,"Charley Hoffman",100,65,"FirstTeeLateLowestRound",2006
53,53,"JB Holmes",81,65,"FirstTeeLateLowestRound",2006
53,53,"David Howell",52,65,"FirstTeeLateLowestRound",2006
53,53,"Charles Howell III",96,65,"FirstTeeLateLowestRound",2006
53,53,"Lee Janzen",79,65,"FirstTeeLateLowestRound",2006
53,53,"Brandt Jobe",91,65,"FirstTeeLateLowestRound",2006
53,53,"Anthony Kim",8,65,"FirstTeeLateLowestRound",2006
53,53,"Bernhard Langer",77,65,"FirstTeeLateLowestRound",2006
53,53,"Ian Leggatt",80,65,"FirstTeeLateLowestRound",2006
53,53,"Justin Leonard",83,65,"FirstTeeLateLowestRound",2006
53,53,"Steve Lowery",99,65,"FirstTeeLateLowestRound",2006
53,53,"Jeff Maggert",81,65,"FirstTeeLateLowestRound",2006
53,53,"Hunter Mahan",98,65,"FirstTeeLateLowestRound",2006
53,53,"Shigeki Maruyama",94,65,"FirstTeeLateLowestRound",2006
53,53,"Troy Matteson",101,65,"FirstTeeLateLowestRound",2006
53,53,"Shaun Micheel",96,65,"FirstTeeLateLowestRound",2006
53,53,"Sean OHair",100,65,"FirstTeeLateLowestRound",2006
53,53,"Nick OHern",48,65,"FirstTeeLateLowestRound",2006
53,53,"Greg Owen",79,65,"FirstTeeLateLowestRound",2006
53,53,"Rod Pampling",89,65,"FirstTeeLateLowestRound",2006
53,53,"Jesper Parnevik",84,65,"FirstTeeLateLowestRound",2006
53,53,"Kenny Perry",73,65,"FirstTeeLateLowestRound",2006
53,53,"DA Points",82,65,"FirstTeeLateLowestRound",2006
53,53,"Heath Slocum",96,65,"FirstTeeLateLowestRound",2006
53,53,"Scott Sterling",4,65,"FirstTeeLateLowestRound",2006
53,53,"DJ Trahan",92,65,"FirstTeeLateLowestRound",2006
53,53,"Duffy Waldorf",96,65,"FirstTeeLateLowestRound",2006
53,53,"Bubba Watson",83,65,"FirstTeeLateLowestRound",2006
53,53,"Mark Wilson",79,65,"FirstTeeLateLowestRound",2006
106,106,"Michael Allen",84,66,"FirstTeeLateLowestRound",2006
106,106,"Robert Allenby",79,66,"FirstTeeLateLowestRound",2006
106,106,"Stephen Ames",63,66,"FirstTeeLateLowestRound",2006
106,106,"Billy Andrade",78,66,"FirstTeeLateLowestRound",2006
106,106,"Paul Azinger",87,66,"FirstTeeLateLowestRound",2006
106,106,"Craig Barlow",77,66,"FirstTeeLateLowestRound",2006
106,106,"Brian Bateman",69,66,"FirstTeeLateLowestRound",2006
106,106,"Cameron Beckman",48,66,"FirstTeeLateLowestRound",2006
106,106,"Jason Bohn",104,66,"FirstTeeLateLowestRound",2006
106,106,"Michael Bradley",15,66,"FirstTeeLateLowestRound",2006
106,106,"Mark Brooks",90,66,"FirstTeeLateLowestRound",2006
106,106,"Jonathan Byrd",66,66,"FirstTeeLateLowestRound",2006
106,106,"Greg Chalmers",71,66,"FirstTeeLateLowestRound",2006
106,106,"Kris Cox",83,66,"FirstTeeLateLowestRound",2006
106,106,"Ben Curtis",86,66,"FirstTeeLateLowestRound",2006
106,106,"Jason Day",23,66,"FirstTeeLateLowestRound",2006
106,106,"Jay Delsing",39,66,"FirstTeeLateLowestRound",2006
106,106,"Luke Donald",66,66,"FirstTeeLateLowestRound",2006
106,106,"Todd Fischer",101,66,"FirstTeeLateLowestRound",2006
106,106,"David Frost",23,66,"FirstTeeLateLowestRound",2006
106,106,"Robert Gamez",94,66,"FirstTeeLateLowestRound",2006
106,106,"Brent Geiberger",99,66,"FirstTeeLateLowestRound",2006
106,106,"Lucas Glover",105,66,"FirstTeeLateLowestRound",2006
106,106,"Mathew Goggin",72,66,"FirstTeeLateLowestRound",2006
106,106,"Scott Gutschewski",53,66,"FirstTeeLateLowestRound",2006
106,106,"Matt Hansen",68,66,"FirstTeeLateLowestRound",2006
106,106,"Dudley Hart",83,66,"FirstTeeLateLowestRound",2006
106,106,"Steve Jones",83,66,"FirstTeeLateLowestRound",2006
106,106,"Stephen Leaney",84,66,"FirstTeeLateLowestRound",2006
106,106,"Davis Love III",85,66,"FirstTeeLateLowestRound",2006
106,106,"Scott McCarron",47,66,"FirstTeeLateLowestRound",2006
106,106,"Graeme McDowell",44,66,"FirstTeeLateLowestRound",2006
106,106,"David McKenzie",82,66,"FirstTeeLateLowestRound",2006
106,106,"James McLean",12,66,"FirstTeeLateLowestRound",2006
106,106,"Ryan Moore",68,66,"FirstTeeLateLowestRound",2006
106,106,"Jose Maria Olazabal",62,66,"FirstTeeLateLowestRound",2006
106,106,"Rob Oppenheim",6,66,"FirstTeeLateLowestRound",2006
106,106,"Scott Parel",4,66,"FirstTeeLateLowestRound",2006
106,106,"Corey Pavin",74,66,"FirstTeeLateLowestRound",2006
106,106,"Tim Petrovic",95,66,"FirstTeeLateLowestRound",2006
106,106,"Carl Pettersson",95,66,"FirstTeeLateLowestRound",2006
106,106,"Ian Poulter",53,66,"FirstTeeLateLowestRound",2006
106,106,"Tag Ridings",103,66,"FirstTeeLateLowestRound",2006
106,106,"John Riegger",49,66,"FirstTeeLateLowestRound",2006
106,106,"Joey Sindelar",90,66,"FirstTeeLateLowestRound",2006
106,106,"Jerry Smith",94,66,"FirstTeeLateLowestRound",2006
106,106,"Paul Stankowski",70,66,"FirstTeeLateLowestRound",2006
106,106,"BJ Staten",49,66,"FirstTeeLateLowestRound",2006
106,106,"Steve Stricker",64,66,"FirstTeeLateLowestRound",2006
106,106,"Kevin Sutherland",100,66,"FirstTeeLateLowestRound",2006
106,106,"Hideto Tanihara",8,66,"FirstTeeLateLowestRound",2006
106,106,"Phil Tataurangi",46,66,"FirstTeeLateLowestRound",2006
106,106,"Vaughn Taylor",88,66,"FirstTeeLateLowestRound",2006
106,106,"Tjaart van der Walt",60,66,"FirstTeeLateLowestRound",2006
106,106,"Grant Waite",21,66,"FirstTeeLateLowestRound",2006
106,106,"Lee Westwood",42,66,"FirstTeeLateLowestRound",2006
106,106,"Brett Wetterich",82,66,"FirstTeeLateLowestRound",2006
106,106,"Dean Wilson",115,66,"FirstTeeLateLowestRound",2006
164,164,"Tommy Armour III",65,67,"FirstTeeLateLowestRound",2006
164,164,"Arjun Atwal",97,67,"FirstTeeLateLowestRound",2006
164,164,"Thomas Bjorn",26,67,"FirstTeeLateLowestRound",2006
164,164,"Henrik Bjornstad",97,67,"FirstTeeLateLowestRound",2006
164,164,"Tom Byrum",28,67,"FirstTeeLateLowestRound",2006
164,164,"KJ Choi",93,67,"FirstTeeLateLowestRound",2006
164,164,"Ben Crenshaw",8,67,"FirstTeeLateLowestRound",2006
164,164,"Robert Damron",91,67,"FirstTeeLateLowestRound",2006
164,164,"Brian Davis",92,67,"FirstTeeLateLowestRound",2006
164,164,"Marco Dawson",87,67,"FirstTeeLateLowestRound",2006
164,164,"Bubba Dickerson",98,67,"FirstTeeLateLowestRound",2006
164,164,"Chris DiMarco",83,67,"FirstTeeLateLowestRound",2006
164,164,"David Duval",71,67,"FirstTeeLateLowestRound",2006
164,164,"Steve Elkington",52,67,"FirstTeeLateLowestRound",2006
164,164,"Martin Flores",2,67,"FirstTeeLateLowestRound",2006
164,164,"Dan Forsman",43,67,"FirstTeeLateLowestRound",2006
164,164,"Keiichiro Fukabori",10,67,"FirstTeeLateLowestRound",2006
164,164,"Matt Gogel",36,67,"FirstTeeLateLowestRound",2006
164,164,"Paul Goydos",72,67,"FirstTeeLateLowestRound",2006
164,164,"Mathias Gronberg",92,67,"FirstTeeLateLowestRound",2006
164,164,"Scott Gump",28,67,"FirstTeeLateLowestRound",2006
164,164,"Mark Hensby",45,67,"FirstTeeLateLowestRound",2006
164,164,"Ryan Hietala",61,67,"FirstTeeLateLowestRound",2006
164,164,"Gabriel Hjertstedt",46,67,"FirstTeeLateLowestRound",2006
164,164,"Billy Hurley III",16,67,"FirstTeeLateLowestRound",2006
164,164,"John Huston",74,67,"FirstTeeLateLowestRound",2006
164,164,"Miguel Angel Jimenez",28,67,"FirstTeeLateLowestRound",2006
164,164,"Kent Jones",103,67,"FirstTeeLateLowestRound",2006
164,164,"Robert Karlsson",20,67,"FirstTeeLateLowestRound",2006
164,164,"Shingo Katayama",19,67,"FirstTeeLateLowestRound",2006
164,164,"Jonathan Kaye",95,67,"FirstTeeLateLowestRound",2006
164,164,"Skip Kendall",72,67,"FirstTeeLateLowestRound",2006
164,164,"Greg Kraft",79,67,"FirstTeeLateLowestRound",2006
164,164,"Thomas Levet",53,67,"FirstTeeLateLowestRound",2006
164,164,"Spencer Levin",4,67,"FirstTeeLateLowestRound",2006
164,164,"JL Lewis",57,67,"FirstTeeLateLowestRound",2006
164,164,"Andrew Magee",49,67,"FirstTeeLateLowestRound",2006
164,164,"Daisuke Maruyama",83,67,"FirstTeeLateLowestRound",2006
164,164,"Billy Mayfair",94,67,"FirstTeeLateLowestRound",2006
164,164,"Jon Mills",68,67,"FirstTeeLateLowestRound",2006
164,164,"Colin Montgomerie",20,67,"FirstTeeLateLowestRound",2006
164,164,"Kevin Na",31,67,"FirstTeeLateLowestRound",2006
164,164,"Mark OMeara",52,67,"FirstTeeLateLowestRound",2006
164,164,"Joe Ogilvie",95,67,"FirstTeeLateLowestRound",2006
164,164,"Geoff Ogilvy",76,67,"FirstTeeLateLowestRound",2006
164,164,"Dicky Pride",30,67,"FirstTeeLateLowestRound",2006
164,164,"Jason Schultz",77,67,"FirstTeeLateLowestRound",2006
164,164,"Wes Short Jr",96,67,"FirstTeeLateLowestRound",2006
164,164,"Mike Sposa",68,67,"FirstTeeLateLowestRound",2006
164,164,"Darron Stiles",44,67,"FirstTeeLateLowestRound",2006
164,164,"Hidemichi Tanaka",74,67,"FirstTeeLateLowestRound",2006
164,164,"Bo Van Pelt",102,67,"FirstTeeLateLowestRound",2006
164,164,"Jimmy Walker",60,67,"FirstTeeLateLowestRound",2006
164,164,"Azuma Yano",4,67,"FirstTeeLateLowestRound",2006
218,218,"Jason Allred",6,68,"FirstTeeLateLowestRound",2006
218,218,"Alex Aragon",63,68,"FirstTeeLateLowestRound",2006
218,218,"Briny Baird",81,68,"FirstTeeLateLowestRound",2006
218,218,"Chip Beck",4,68,"FirstTeeLateLowestRound",2006
218,218,"Notah Begay III",31,68,"FirstTeeLateLowestRound",2006
218,218,"Olin Browne",108,68,"FirstTeeLateLowestRound",2006
218,218,"Mark Calcavecchia",94,68,"FirstTeeLateLowestRound",2006
218,218,"Darren Clarke",27,68,"FirstTeeLateLowestRound",2006
218,218,"David Edwards",9,68,"FirstTeeLateLowestRound",2006
218,218,"Carlos Franco",86,68,"FirstTeeLateLowestRound",2006
218,218,"Stephen Gangluff",8,68,"FirstTeeLateLowestRound",2006
218,218,"Robert Garrigus",85,68,"FirstTeeLateLowestRound",2006
218,218,"Andres Gonzales",4,68,"FirstTeeLateLowestRound",2006
218,218,"Gary Hallberg",12,68,"FirstTeeLateLowestRound",2006
218,218,"Brian Henninger",39,68,"FirstTeeLateLowestRound",2006
218,218,"Freddie Jacobson",56,68,"FirstTeeLateLowestRound",2006
218,218,"Brendan Jones",22,68,"FirstTeeLateLowestRound",2006
218,218,"Hank Kuehne",25,68,"FirstTeeLateLowestRound",2006
218,218,"Peter Lonard",77,68,"FirstTeeLateLowestRound",2006
218,218,"Gary March",2,68,"FirstTeeLateLowestRound",2006
218,218,"Spike McRoy",20,68,"FirstTeeLateLowestRound",2006
218,218,"Scott Miller",10,68,"FirstTeeLateLowestRound",2006
218,218,"Larry Mize",53,68,"FirstTeeLateLowestRound",2006
218,218,"Jeff Overton",95,68,"FirstTeeLateLowestRound",2006
218,218,"Pat Perez",50,68,"FirstTeeLateLowestRound",2006
218,218,"Scott Piercy",20,68,"FirstTeeLateLowestRound",2006
218,218,"Mark Pilkington",2,68,"FirstTeeLateLowestRound",2006
218,218,"Nick Price",43,68,"FirstTeeLateLowestRound",2006
218,218,"Loren Roberts",14,68,"FirstTeeLateLowestRound",2006
218,218,"Andres Romero",6,68,"FirstTeeLateLowestRound",2006
218,218,"Brett Rumford",4,68,"FirstTeeLateLowestRound",2006
218,218,"Mike Small",27,68,"FirstTeeLateLowestRound",2006
218,218,"Henrik Stenson",34,68,"FirstTeeLateLowestRound",2006
218,218,"Boyd Summerhays",31,68,"FirstTeeLateLowestRound",2006
218,218,"Roger Tambellini",64,68,"FirstTeeLateLowestRound",2006
218,218,"Bob Tway",81,68,"FirstTeeLateLowestRound",2006
218,218,"Michelle Wie",5,68,"FirstTeeLateLowestRound",2006
218,218,"Jay Williamson",48,68,"FirstTeeLateLowestRound",2006
256,256,"Gavin Coles",17,69,"FirstTeeLateLowestRound",2006
256,256,"Michael Connell",51,69,"FirstTeeLateLowestRound",2006
256,256,"John Daly",51,69,"FirstTeeLateLowestRound",2006
256,256,"Joel Edwards",10,69,"FirstTeeLateLowestRound",2006
256,256,"Danny Ellis",68,69,"FirstTeeLateLowestRound",2006
256,256,"Brad Faxon",78,69,"FirstTeeLateLowestRound",2006
256,256,"Bill Glasson",47,69,"FirstTeeLateLowestRound",2006
256,256,"Mikko Ilonen",4,69,"FirstTeeLateLowestRound",2006
256,256,"Peter Jacobsen",12,69,"FirstTeeLateLowestRound",2006
256,256,"Neal Lancaster",44,69,"FirstTeeLateLowestRound",2006
256,256,"Tom Lehman",70,69,"FirstTeeLateLowestRound",2006
256,256,"Curtis Malm",2,69,"FirstTeeLateLowestRound",2006
256,256,"Len Mattiace",59,69,"FirstTeeLateLowestRound",2006
256,256,"Parker McLachlin",8,69,"FirstTeeLateLowestRound",2006
256,256,"Rocco Mediate",49,69,"FirstTeeLateLowestRound",2006
256,256,"Robert Rock",4,69,"FirstTeeLateLowestRound",2006
256,256,"Charl Schwartzel",28,69,"FirstTeeLateLowestRound",2006
256,256,"Craig Stadler",10,69,"FirstTeeLateLowestRound",2006
256,256,"Esteban Toledo",7,69,"FirstTeeLateLowestRound",2006
256,256,"Ted Tryba",2,69,"FirstTeeLateLowestRound",2006
256,256,"Jeremy Tucker",2,69,"FirstTeeLateLowestRound",2006
256,256,"Anthony Wall",10,69,"FirstTeeLateLowestRound",2006
256,256,"Ron Whittaker",81,69,"FirstTeeLateLowestRound",2006
256,256,"Garrett Willis",27,69,"FirstTeeLateLowestRound",2006
256,256,"Don Yrene",8,69,"FirstTeeLateLowestRound",2006
281,281,"Steven Bowditch",43,70,"FirstTeeLateLowestRound",2006
281,281,"Bob Burns",23,70,"FirstTeeLateLowestRound",2006
281,281,"Michael Campbell",27,70,"FirstTeeLateLowestRound",2006
281,281,"John Engler Jr",69,70,"FirstTeeLateLowestRound",2006
281,281,"Gonzalo Fdez Castano",14,70,"FirstTeeLateLowestRound",2006
281,281,"Keith Fergus",4,70,"FirstTeeLateLowestRound",2006
281,281,"Kenneth Ferrie",7,70,"FirstTeeLateLowestRound",2006
281,281,"Jim Gallagher Jr",10,70,"FirstTeeLateLowestRound",2006
281,281,"Jay Haas",25,70,"FirstTeeLateLowestRound",2006
281,281,"Donnie Hammond",33,70,"FirstTeeLateLowestRound",2006
281,281,"Scott Hend",16,70,"FirstTeeLateLowestRound",2006
281,281,"SK Ho",6,70,"FirstTeeLateLowestRound",2006
281,281,"Simon Khan",6,70,"FirstTeeLateLowestRound",2006
281,281,"Matt Kuchar",21,70,"FirstTeeLateLowestRound",2006
281,281,"Paul McGinley",23,70,"FirstTeeLateLowestRound",2006
281,281,"Jim McGovern",20,70,"FirstTeeLateLowestRound",2006
281,281,"Yusaku Miyazato",6,70,"FirstTeeLateLowestRound",2006
281,281,"Edoardo Molinari",14,70,"FirstTeeLateLowestRound",2006
281,281,"Craig Parry",44,70,"FirstTeeLateLowestRound",2006
281,281,"David Peoples",9,70,"FirstTeeLateLowestRound",2006
281,281,"Phillip Price",2,70,"FirstTeeLateLowestRound",2006
281,281,"Tony Rohlik",4,70,"FirstTeeLateLowestRound",2006
281,281,"Jeff Roth",2,70,"FirstTeeLateLowestRound",2006
281,281,"Richard Scott",4,70,"FirstTeeLateLowestRound",2006
281,281,"Mike Springer",13,70,"FirstTeeLateLowestRound",2006
281,281,"Kevin Stadler",22,70,"FirstTeeLateLowestRound",2006
281,281,"Lee Williamson",2,70,"FirstTeeLateLowestRound",2006
308,308,"Markus Brier",2,71,"FirstTeeLateLowestRound",2006
308,308,"Paul Broadhurst",11,71,"FirstTeeLateLowestRound",2006
308,308,"Glen Day",30,71,"FirstTeeLateLowestRound",2006
308,308,"Jason Dufner",6,71,"FirstTeeLateLowestRound",2006
308,308,"Ken Duke",8,71,"FirstTeeLateLowestRound",2006
308,308,"Johan Edfors",12,71,"FirstTeeLateLowestRound",2006
308,308,"Jamie Elliott",2,71,"FirstTeeLateLowestRound",2006
308,308,"Nick Faldo",13,71,"FirstTeeLateLowestRound",2006
308,308,"Marcus Fraser",4,71,"FirstTeeLateLowestRound",2006
308,308,"Larry George",6,71,"FirstTeeLateLowestRound",2006
308,308,"Richard Green",9,71,"FirstTeeLateLowestRound",2006
308,308,"Anders Hansen",4,71,"FirstTeeLateLowestRound",2006
308,308,"David Hearn",4,71,"FirstTeeLateLowestRound",2006
308,308,"Peter Hedblom",6,71,"FirstTeeLateLowestRound",2006
308,308,"David Ishii",2,71,"FirstTeeLateLowestRound",2006
308,308,"Thongchai Jaidee",6,71,"FirstTeeLateLowestRound",2006
308,308,"Soren Kjeldsen",4,71,"FirstTeeLateLowestRound",2006
308,308,"Brandon Knaub",2,71,"FirstTeeLateLowestRound",2006
308,308,"Franklin Langham",4,71,"FirstTeeLateLowestRound",2006
308,308,"Andrew Marshall",4,71,"FirstTeeLateLowestRound",2006
308,308,"Alan McLean",2,71,"FirstTeeLateLowestRound",2006
308,308,"Kelly Mitchum",4,71,"FirstTeeLateLowestRound",2006
308,308,"Kiyoshi Miyazato",2,71,"FirstTeeLateLowestRound",2006
308,308,"Will Moore",6,71,"FirstTeeLateLowestRound",2006
308,308,"Don Pooley",2,71,"FirstTeeLateLowestRound",2006
308,308,"Jyoti Randhawa",6,71,"FirstTeeLateLowestRound",2006
308,308,"Marco Ruiz",4,71,"FirstTeeLateLowestRound",2006
308,308,"Jim Schuman",2,71,"FirstTeeLateLowestRound",2006
308,308,"Joey Snyder III",14,71,"FirstTeeLateLowestRound",2006
308,308,"Mike Standly",2,71,"FirstTeeLateLowestRound",2006
308,308,"Chris Starkjohann",4,71,"FirstTeeLateLowestRound",2006
308,308,"Roland Thatcher",4,71,"FirstTeeLateLowestRound",2006
308,308,"Marius Thorp",4,71,"FirstTeeLateLowestRound",2006
308,308,"Thaworn Wiratchant",10,71,"FirstTeeLateLowestRound",2006
308,308,"Willie Wood",26,71,"FirstTeeLateLowestRound",2006
343,343,"Adam Adams",2,72,"FirstTeeLateLowestRound",2006
343,343,"Philip Archer",4,72,"FirstTeeLateLowestRound",2006
343,343,"Ricky Barnes",7,72,"FirstTeeLateLowestRound",2006
343,343,"John Bickerton",14,72,"FirstTeeLateLowestRound",2006
343,343,"Andrew Buckle",6,72,"FirstTeeLateLowestRound",2006
343,343,"Jim Carter",7,72,"FirstTeeLateLowestRound",2006
343,343,"Michael Clark II",10,72,"FirstTeeLateLowestRound",2006
343,343,"Nick Dougherty",6,72,"FirstTeeLateLowestRound",2006
343,343,"Matt Every",8,72,"FirstTeeLateLowestRound",2006
343,343,"Gavin Flint",2,72,"FirstTeeLateLowestRound",2006
343,343,"Julien Guerrier",2,72,"FirstTeeLateLowestRound",2006
343,343,"Wes Heffernan",2,72,"FirstTeeLateLowestRound",2006
343,343,"Mike Heinen",10,72,"FirstTeeLateLowestRound",2006
343,343,"Bradley Hughes",2,72,"FirstTeeLateLowestRound",2006
343,343,"Mike Hulbert",15,72,"FirstTeeLateLowestRound",2006
343,343,"James Lepp",6,72,"FirstTeeLateLowestRound",2006
343,343,"Wayne Levi",4,72,"FirstTeeLateLowestRound",2006
343,343,"David Lundstrom",4,72,"FirstTeeLateLowestRound",2006
343,343,"Madalitso Muthiya",8,72,"FirstTeeLateLowestRound",2006
343,343,"Craig Perks",37,72,"FirstTeeLateLowestRound",2006
343,343,"Stephen Reed",2,72,"FirstTeeLateLowestRound",2006
343,343,"Lee Rinker",4,72,"FirstTeeLateLowestRound",2006
343,343,"Lee Slattery",4,72,"FirstTeeLateLowestRound",2006
343,343,"Mick Soli",3,72,"FirstTeeLateLowestRound",2006
343,343,"Kyle Thompson",3,72,"FirstTeeLateLowestRound",2006
343,343,"Vance Veazey",59,72,"FirstTeeLateLowestRound",2006
343,343,"Simon Wakefield",6,72,"FirstTeeLateLowestRound",2006
343,343,"Tom Watson",6,72,"FirstTeeLateLowestRound",2006
343,343,"Brett Wayment",2,72,"FirstTeeLateLowestRound",2006
343,343,"Ian Woosnam",2,72,"FirstTeeLateLowestRound",2006
373,373,"John Aber",2,73,"FirstTeeLateLowestRound",2006
373,373,"Fulton Allem",2,73,"FirstTeeLateLowestRound",2006
373,373,"Frank Bensel",2,73,"FirstTeeLateLowestRound",2006
373,373,"Guy Boros",14,73,"FirstTeeLateLowestRound",2006
373,373,"Alex Coe",2,73,"FirstTeeLateLowestRound",2006
373,373,"Paul Dietsche",2,73,"FirstTeeLateLowestRound",2006
373,373,"Stephen Dodd",8,73,"FirstTeeLateLowestRound",2006
373,373,"Trevor Dodds",4,73,"FirstTeeLateLowestRound",2006
373,373,"Bradley Dredge",4,73,"FirstTeeLateLowestRound",2006
373,373,"Scott Drummond",2,73,"FirstTeeLateLowestRound",2006
373,373,"Raymond Floyd",2,73,"FirstTeeLateLowestRound",2006
373,373,"Kevin Giancola",2,73,"FirstTeeLateLowestRound",2006
373,373,"Nick Gilliam",4,73,"FirstTeeLateLowestRound",2006
373,373,"Shiv Kapur",8,73,"FirstTeeLateLowestRound",2006
373,373,"Sandy Lyle",6,73,"FirstTeeLateLowestRound",2006
373,373,"John Panek",2,73,"FirstTeeLateLowestRound",2006
373,373,"Chris Parra",4,73,"FirstTeeLateLowestRound",2006
