"Roundsinthe60s_RANKTHISWEEK_2007","Roundsinthe60s_RANKLASTWEEK_2007","Roundsinthe60s_PLAYERNAME_2007","Roundsinthe60s_EVENTS_2007","Roundsinthe60s_TOTALRNDS_2007","stat_name","year"
44,44,"Charlie Wi",27,31,"Roundsinthe60s",2007
51,51,"Eric Axley",36,30,"Roundsinthe60s",2007
51,51,"Bart Bryant",25,30,"Roundsinthe60s",2007
51,51,"Stewart Cink",25,30,"Roundsinthe60s",2007
51,51,"Tim Herron",27,30,"Roundsinthe60s",2007
51,51,"John Mallinger",29,30,"Roundsinthe60s",2007
51,51,"Phil Mickelson",22,30,"Roundsinthe60s",2007
51,51,"Arron Oberholser",21,30,"Roundsinthe60s",2007
51,51,"Rod Pampling",25,30,"Roundsinthe60s",2007
51,51,"Scott Verplank",23,30,"Roundsinthe60s",2007
51,51,"Dean Wilson",28,30,"Roundsinthe60s",2007
61,61,"Jonathan Byrd",23,29,"Roundsinthe60s",2007
61,61,"Steve Flesch",31,29,"Roundsinthe60s",2007
61,61,"Bob Heintz",27,29,"Roundsinthe60s",2007
61,61,"Justin Leonard",29,29,"Roundsinthe60s",2007
61,61,"Frank Lickliter II",30,29,"Roundsinthe60s",2007
61,61,"Peter Lonard",27,29,"Roundsinthe60s",2007
61,61,"George McNeill",30,29,"Roundsinthe60s",2007
61,61,"Kevin Na",27,29,"Roundsinthe60s",2007
61,61,"Jeff Quinney",29,29,"Roundsinthe60s",2007
61,61,"Vaughn Taylor",28,29,"Roundsinthe60s",2007
71,71,"Mark Calcavecchia",28,28,"Roundsinthe60s",2007
71,71,"Tim Clark",19,28,"Roundsinthe60s",2007
71,71,"Gavin Coles",28,28,"Roundsinthe60s",2007
71,71,"Steve Elkington",25,28,"Roundsinthe60s",2007
71,71,"Charles Howell III",26,28,"Roundsinthe60s",2007
71,71,"Stephen Leaney",26,28,"Roundsinthe60s",2007
71,71,"Troy Matteson",26,28,"Roundsinthe60s",2007
71,71,"John Merrick",29,28,"Roundsinthe60s",2007
71,71,"Kenny Perry",24,28,"Roundsinthe60s",2007
71,71,"Kevin Sutherland",25,28,"Roundsinthe60s",2007
71,71,"Johnson Wagner",33,28,"Roundsinthe60s",2007
71,71,"Nick Watney",26,28,"Roundsinthe60s",2007
71,71,"Bubba Watson",26,28,"Roundsinthe60s",2007
84,84,"Stephen Ames",23,27,"Roundsinthe60s",2007
84,84,"Tommy Armour III",24,27,"Roundsinthe60s",2007
84,84,"Mathias Gronberg",31,27,"Roundsinthe60s",2007
84,84,"JP Hayes",28,27,"Roundsinthe60s",2007
84,84,"Ryan Moore",28,27,"Roundsinthe60s",2007
84,84,"Geoff Ogilvy",22,27,"Roundsinthe60s",2007
84,84,"Tom Pernice Jr",31,27,"Roundsinthe60s",2007
84,84,"John Senden",27,27,"Roundsinthe60s",2007
92,92,"Rich Beem",29,26,"Roundsinthe60s",2007
92,92,"Freddie Jacobson",20,26,"Roundsinthe60s",2007
92,92,"Mike Weir",23,26,"Roundsinthe60s",2007
95,95,"Craig Bowden",25,25,"Roundsinthe60s",2007
95,95,"Jason Dufner",32,25,"Roundsinthe60s",2007
95,95,"Bob Estes",28,25,"Roundsinthe60s",2007
95,95,"Harrison Frazar",32,25,"Roundsinthe60s",2007
95,95,"Kent Jones",30,25,"Roundsinthe60s",2007
95,95,"Justin Rose",16,25,"Roundsinthe60s",2007
95,95,"Adam Scott",19,25,"Roundsinthe60s",2007
95,95,"Kevin Stadler",31,25,"Roundsinthe60s",2007
95,95,"Mark Wilson",25,25,"Roundsinthe60s",2007
104,104,"Billy Andrade",27,24,"Roundsinthe60s",2007
104,104,"Aaron Baddeley",23,24,"Roundsinthe60s",2007
104,104,"Marco Dawson",23,24,"Roundsinthe60s",2007
104,104,"Ernie Els",16,24,"Roundsinthe60s",2007
104,104,"Robert Gamez",30,24,"Roundsinthe60s",2007
104,104,"JJ Henry",26,24,"Roundsinthe60s",2007
104,104,"Jarrod Lyle",24,24,"Roundsinthe60s",2007
104,104,"Jeff Maggert",26,24,"Roundsinthe60s",2007
104,104,"David Toms",22,24,"Roundsinthe60s",2007
104,104,"Brett Wetterich",28,24,"Roundsinthe60s",2007
114,114,"Michael Allen",22,23,"Roundsinthe60s",2007
114,114,"Chad Campbell",28,23,"Roundsinthe60s",2007
114,114,"Glen Day",27,23,"Roundsinthe60s",2007
114,114,"Joe Durant",28,23,"Roundsinthe60s",2007
114,114,"Sergio Garcia",19,23,"Roundsinthe60s",2007
114,114,"Jason Gore",27,23,"Roundsinthe60s",2007
114,114,"Mark Hensby",25,23,"Roundsinthe60s",2007
114,114,"Steve Lowery",22,23,"Roundsinthe60s",2007
114,114,"Shigeki Maruyama",31,23,"Roundsinthe60s",2007
114,114,"Daisuke Maruyama",28,23,"Roundsinthe60s",2007
114,114,"Shaun Micheel",29,23,"Roundsinthe60s",2007
114,114,"Chris Stroud",24,23,"Roundsinthe60s",2007
114,114,"DJ Trahan",30,23,"Roundsinthe60s",2007
127,127,"Steve Allan",18,22,"Roundsinthe60s",2007
127,127,"Craig Lile",24,22,"Roundsinthe60s",2007
127,127,"Jeff Overton",19,22,"Roundsinthe60s",2007
127,127,"Ryan Palmer",30,22,"Roundsinthe60s",2007
127,127,"Michael Putnam",29,22,"Roundsinthe60s",2007
127,127,"Joey Sindelar",25,22,"Roundsinthe60s",2007
133,133,"Brendon de Jonge",26,21,"Roundsinthe60s",2007
133,133,"Fred Funk",22,21,"Roundsinthe60s",2007
133,133,"JB Holmes",24,21,"Roundsinthe60s",2007
133,133,"Tripp Isenhour",32,21,"Roundsinthe60s",2007
133,133,"Zach Johnson",23,21,"Roundsinthe60s",2007
133,133,"Parker McLachlin",28,21,"Roundsinthe60s",2007
139,139,"Padraig Harrington",18,19,"Roundsinthe60s",2007
139,139,"Tom Johnson",27,19,"Roundsinthe60s",2007
139,139,"Rocco Mediate",22,19,"Roundsinthe60s",2007
139,139,"Corey Pavin",25,19,"Roundsinthe60s",2007
139,139,"Dicky Pride",25,19,"Roundsinthe60s",2007
139,139,"Michael Sim",17,19,"Roundsinthe60s",2007
145,145,"Jason Bohn",17,18,"Roundsinthe60s",2007
145,145,"DJ Brigman",22,18,"Roundsinthe60s",2007
145,145,"Andrew Buckle",26,18,"Roundsinthe60s",2007
145,145,"Ben Curtis",25,18,"Roundsinthe60s",2007
145,145,"Luke Donald",20,18,"Roundsinthe60s",2007
145,145,"Paul Gow",26,18,"Roundsinthe60s",2007
145,145,"Trevor Immelman",21,18,"Roundsinthe60s",2007
145,145,"Bernhard Langer",14,18,"Roundsinthe60s",2007
145,145,"Tom Lehman",19,18,"Roundsinthe60s",2007
145,145,"Chris Riley",17,18,"Roundsinthe60s",2007
145,145,"Kirk Triplett",25,18,"Roundsinthe60s",2007
145,145,"Jay Williamson",14,18,"Roundsinthe60s",2007
157,157,"Stuart Appleby",24,17,"Roundsinthe60s",2007
157,157,"Rich Barcelo",26,17,"Roundsinthe60s",2007
157,157,"Paul Goydos",19,17,"Roundsinthe60s",2007
157,157,"Richard Johnson",32,17,"Roundsinthe60s",2007
157,157,"Davis Love III",21,17,"Roundsinthe60s",2007
157,157,"Greg Owen",29,17,"Roundsinthe60s",2007
157,157,"Paul Stankowski",18,17,"Roundsinthe60s",2007
157,157,"Chris Tidland",21,17,"Roundsinthe60s",2007
157,157,"Steve Wheatcroft",25,17,"Roundsinthe60s",2007
166,166,"Chris DiMarco",24,16,"Roundsinthe60s",2007
166,166,"Scott Gutschewski",22,16,"Roundsinthe60s",2007
166,166,"Anders Hansen",17,16,"Roundsinthe60s",2007
166,166,"Neal Lancaster",13,16,"Roundsinthe60s",2007
166,166,"Nick OHern",22,16,"Roundsinthe60s",2007
166,166,"Brett Quigley",25,16,"Roundsinthe60s",2007
172,172,"David Branshaw",30,15,"Roundsinthe60s",2007
172,172,"Mark Brooks",18,15,"Roundsinthe60s",2007
174,174,"Jose Coceres",17,14,"Roundsinthe60s",2007
174,174,"Chris Couch",30,14,"Roundsinthe60s",2007
174,174,"John Daly",24,14,"Roundsinthe60s",2007
174,174,"Lee Janzen",24,14,"Roundsinthe60s",2007
174,174,"Ian Poulter",18,14,"Roundsinthe60s",2007
174,174,"Kyle Reifers",27,14,"Roundsinthe60s",2007
174,174,"Duffy Waldorf",23,14,"Roundsinthe60s",2007
181,181,"Craig Barlow",16,13,"Roundsinthe60s",2007
181,181,"Michael Boyd",21,13,"Roundsinthe60s",2007
181,181,"Matt Hendrix",24,13,"Roundsinthe60s",2007
181,181,"Jason Schultz",22,13,"Roundsinthe60s",2007
185,185,"Jeff Brehaut",21,12,"Roundsinthe60s",2007
185,185,"Olin Browne",15,12,"Roundsinthe60s",2007
185,185,"Bubba Dickerson",19,12,"Roundsinthe60s",2007
185,185,"Bob May",16,12,"Roundsinthe60s",2007
185,185,"Jose Maria Olazabal",16,12,"Roundsinthe60s",2007
190,190,"Jeff Sluman",21,11,"Roundsinthe60s",2007
190,190,"Darron Stiles",24,11,"Roundsinthe60s",2007
192,192,"Paul Azinger",13,10,"Roundsinthe60s",2007
192,192,"Tom Byrum",20,10,"Roundsinthe60s",2007
192,192,"Angel Cabrera",14,10,"Roundsinthe60s",2007
192,192,"Ben Crane",9,10,"Roundsinthe60s",2007
192,192,"Jay Delsing",12,10,"Roundsinthe60s",2007
192,192,"John Huston",16,10,"Roundsinthe60s",2007
192,192,"Tag Ridings",18,10,"Roundsinthe60s",2007
192,192,"Garrett Willis",13,10,"Roundsinthe60s",2007
200,200,"Brian Bateman",18,9,"Roundsinthe60s",2007
200,200,"Brad Faxon",18,9,"Roundsinthe60s",2007
200,200,"Carlos Franco",12,9,"Roundsinthe60s",2007
200,200,"Brent Geiberger",17,9,"Roundsinthe60s",2007
200,200,"Greg Kraft",10,9,"Roundsinthe60s",2007
205,205,"Arjun Atwal",12,8,"Roundsinthe60s",2007
205,205,"Todd Hamilton",28,8,"Roundsinthe60s",2007
205,205,"Dudley Hart",12,8,"Roundsinthe60s",2007
205,205,"Bryce Molder",21,8,"Roundsinthe60s",2007
209,209,"Alejandro Canizares",3,7,"Roundsinthe60s",2007
209,209,"Paul Casey",10,7,"Roundsinthe60s",2007
209,209,"Dan Forsman",12,7,"Roundsinthe60s",2007
209,209,"Retief Goosen",14,7,"Roundsinthe60s",2007
209,209,"Jim Rutledge",23,7,"Roundsinthe60s",2007
209,209,"Henrik Stenson",15,7,"Roundsinthe60s",2007
215,215,"Michael Bradley",8,6,"Roundsinthe60s",2007
215,215,"John Cook",13,6,"Roundsinthe60s",2007
215,215,"Steve Jones",9,6,"Roundsinthe60s",2007
215,215,"Robert Karlsson",13,6,"Roundsinthe60s",2007
215,215,"Colt Knost",4,6,"Roundsinthe60s",2007
215,215,"Wes Short Jr",12,6,"Roundsinthe60s",2007
215,215,"Jerry Smith",19,6,"Roundsinthe60s",2007
215,215,"Jaco Van Zyl",21,6,"Roundsinthe60s",2007
215,215,"Vance Veazey",9,6,"Roundsinthe60s",2007
215,215,"Grant Waite",12,6,"Roundsinthe60s",2007
225,225,"David Duval",7,5,"Roundsinthe60s",2007
225,225,"Nick Flanagan",4,5,"Roundsinthe60s",2007
225,225,"Skip Kendall",5,5,"Roundsinthe60s",2007
225,225,"Paul McGinley",5,5,"Roundsinthe60s",2007
225,225,"BJ Staten",7,5,"Roundsinthe60s",2007
225,225,"Lee Westwood",8,5,"Roundsinthe60s",2007
231,231,"Niclas Fasth",10,4,"Roundsinthe60s",2007
231,231,"Todd Fischer",4,4,"Roundsinthe60s",2007
231,231,"Scott Gump",12,4,"Roundsinthe60s",2007
231,231,"Spike McRoy",6,4,"Roundsinthe60s",2007
231,231,"Chris Smith",8,4,"Roundsinthe60s",2007
231,231,"Phil Tataurangi",8,4,"Roundsinthe60s",2007
237,237,"Shane Bertsch",4,3,"Roundsinthe60s",2007
237,237,"Markus Brier",2,3,"Roundsinthe60s",2007
237,237,"Kris Cox",8,3,"Roundsinthe60s",2007
237,237,"Danny Ellis",2,3,"Roundsinthe60s",2007
237,237,"Jim Gallagher Jr",9,3,"Roundsinthe60s",2007
237,237,"Richard Green",5,3,"Roundsinthe60s",2007
237,237,"Jim McGovern",5,3,"Roundsinthe60s",2007
237,237,"Larry Mize",12,3,"Roundsinthe60s",2007
237,237,"Mark OMeara",4,3,"Roundsinthe60s",2007
237,237,"Paul Sheehan",11,3,"Roundsinthe60s",2007
237,237,"Omar Uresti",4,3,"Roundsinthe60s",2007
237,237,"Willie Wood",6,3,"Roundsinthe60s",2007
249,249,"Andy Bare",1,2,"Roundsinthe60s",2007
249,249,"David Berganio Jr",3,2,"Roundsinthe60s",2007
249,249,"Bob Burns",5,2,"Roundsinthe60s",2007
249,249,"Darren Clarke",10,2,"Roundsinthe60s",2007
249,249,"Nick Dougherty",3,2,"Roundsinthe60s",2007
249,249,"Matt Every",2,2,"Roundsinthe60s",2007
249,249,"Tadd Fujikawa",4,2,"Roundsinthe60s",2007
249,249,"Tom Gillis",3,2,"Roundsinthe60s",2007
249,249,"David Howell",10,2,"Roundsinthe60s",2007
249,249,"Chris Kirk",3,2,"Roundsinthe60s",2007
249,249,"Jamie Lovemark",2,2,"Roundsinthe60s",2007
249,249,"Bill Lunde",1,2,"Roundsinthe60s",2007
249,249,"Pablo Martin Benavides",6,2,"Roundsinthe60s",2007
249,249,"Len Mattiace",10,2,"Roundsinthe60s",2007
249,249,"Kelly Mitchum",4,2,"Roundsinthe60s",2007
249,249,"Jonathan Moore",2,2,"Roundsinthe60s",2007
249,249,"Scott Piercy",6,2,"Roundsinthe60s",2007
249,249,"Andres Romero",3,2,"Roundsinthe60s",2007
249,249,"Andrew Ruthkoski",2,2,"Roundsinthe60s",2007
249,249,"Brady Schnell",1,2,"Roundsinthe60s",2007
269,269,"Alex Aragon",1,1,"Roundsinthe60s",2007
269,269,"Ricky Barnes",2,1,"Roundsinthe60s",2007
269,269,"Chris Baryla",1,1,"Roundsinthe60s",2007
269,269,"Notah Begay III",7,1,"Roundsinthe60s",2007
269,269,"Thomas Bjorn",6,1,"Roundsinthe60s",2007
269,269,"Ronnie Black",1,1,"Roundsinthe60s",2007
269,269,"Ryan Blaum",1,1,"Roundsinthe60s",2007
269,269,"Guy Boros",4,1,"Roundsinthe60s",2007
269,269,"Paul Broadhurst",2,1,"Roundsinthe60s",2007
269,269,"Michael Campbell",9,1,"Roundsinthe60s",2007
269,269,"Michael Clark II",1,1,"Roundsinthe60s",2007
269,269,"Russ Cochran",1,1,"Roundsinthe60s",2007
269,269,"Joe Daley",2,1,"Roundsinthe60s",2007
269,269,"Robert Damron",10,1,"Roundsinthe60s",2007
269,269,"Graham DeLaet",1,1,"Roundsinthe60s",2007
269,269,"James Driscoll",2,1,"Roundsinthe60s",2007
269,269,"Simon Dyson",1,1,"Roundsinthe60s",2007
269,269,"Pelle Edberg",1,1,"Roundsinthe60s",2007
269,269,"Johan Edfors",8,1,"Roundsinthe60s",2007
269,269,"Tony Finau",1,1,"Roundsinthe60s",2007
269,269,"Mark Foster",1,1,"Roundsinthe60s",2007
269,269,"Philip Francis",3,1,"Roundsinthe60s",2007
269,269,"Andres Gonzales",1,1,"Roundsinthe60s",2007
269,269,"Mike Grob",1,1,"Roundsinthe60s",2007
269,269,"Anton Haig",2,1,"Roundsinthe60s",2007
269,269,"Peter Hanson",3,1,"Roundsinthe60s",2007
269,269,"David Hearn",1,1,"Roundsinthe60s",2007
269,269,"Mike Heinen",1,1,"Roundsinthe60s",2007
269,269,"Nolan Henke",1,1,"Roundsinthe60s",2007
269,269,"Billy Hurley III",1,1,"Roundsinthe60s",2007
269,269,"Raphael Jacquelin",3,1,"Roundsinthe60s",2007
269,269,"Miguel Angel Jimenez",5,1,"Roundsinthe60s",2007
269,269,"Shingo Katayama",7,1,"Roundsinthe60s",2007
269,269,"Danny King",1,1,"Roundsinthe60s",2007
269,269,"Joel Kribel",1,1,"Roundsinthe60s",2007
269,269,"Bronson La Cassie",1,1,"Roundsinthe60s",2007
269,269,"Franklin Langham",1,1,"Roundsinthe60s",2007
269,269,"Jose Manuel Lara",2,1,"Roundsinthe60s",2007
269,269,"Han Lee",1,1,"Roundsinthe60s",2007
269,269,"Ian Leggatt",4,1,"Roundsinthe60s",2007
269,269,"Jim Lemon",1,1,"Roundsinthe60s",2007
269,269,"JL Lewis",4,1,"Roundsinthe60s",2007
269,269,"Luke List",4,1,"Roundsinthe60s",2007
269,269,"James Love",1,1,"Roundsinthe60s",2007
269,269,"Eric Manning",1,1,"Roundsinthe60s",2007
269,269,"Graeme McDowell",3,1,"Roundsinthe60s",2007
269,269,"William McGirt",1,1,"Roundsinthe60s",2007
269,269,"Rory McIlroy",1,1,"Roundsinthe60s",2007
269,269,"Brian Miller",1,1,"Roundsinthe60s",2007
269,269,"Yusaku Miyazato",1,1,"Roundsinthe60s",2007
269,269,"Louis Oosthuizen",1,1,"Roundsinthe60s",2007
269,269,"Andrew Parr",2,1,"Roundsinthe60s",2007
269,269,"Ron Philo Jr",6,1,"Roundsinthe60s",2007
269,269,"Richie Ramsay",6,1,"Roundsinthe60s",2007
269,269,"Loren Roberts",3,1,"Roundsinthe60s",2007
269,269,"Martin Rominger",1,1,"Roundsinthe60s",2007
269,269,"Phil Schmitt",1,1,"Roundsinthe60s",2007
269,269,"Charl Schwartzel",6,1,"Roundsinthe60s",2007
269,269,"Graeme Storm",3,1,"Roundsinthe60s",2007
269,269,"Chris Taylor",1,1,"Roundsinthe60s",2007
269,269,"Kyle Thompson",1,1,"Roundsinthe60s",2007
269,269,"Oliver Thomson",2,1,"Roundsinthe60s",2007
269,269,"Esteban Toledo",2,1,"Roundsinthe60s",2007
269,269,"Paul Trittler",1,1,"Roundsinthe60s",2007
269,269,"Jon Turcott",1,1,"Roundsinthe60s",2007
269,269,"Tom Watson",2,1,"Roundsinthe60s",2007
269,269,"Lee Williams",2,1,"Roundsinthe60s",2007
269,269,"YE Yang",9,1,"Roundsinthe60s",2007
269,269,"Azuma Yano",1,1,"Roundsinthe60s",2007
269,269,"Kaname Yokoo",2,1,"Roundsinthe60s",2007
269,269,"Eli Zackheim",1,1,"Roundsinthe60s",2007
269,269,"Fabrizio Zanotti",1,1,"Roundsinthe60s",2007
