"Par4BirdieorBetterLeaders_RANKTHISWEEK_2011","Par4BirdieorBetterLeaders_RANKLASTWEEK_2011","Par4BirdieorBetterLeaders_PLAYERNAME_2011","Par4BirdieorBetterLeaders_ROUNDS_2011","Par4BirdieorBetterLeaders_Pct_2011","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2011","Par4BirdieorBetterLeaders_PAR4HOLES_2011","stat_name","year"
77,77,"Camilo Villegas",69,16.76,125,746,"Par4BirdieorBetterLeaders",2011
79,79,"Ryuji Imada",83,16.74,151,902,"Par4BirdieorBetterLeaders",2011
80,80,"Justin Rose",79,16.73,139,831,"Par4BirdieorBetterLeaders",2011
81,81,"Robert Allenby",84,16.72,153,915,"Par4BirdieorBetterLeaders",2011
82,82,"Stewart Cink",72,16.71,124,742,"Par4BirdieorBetterLeaders",2011
82,82,"Billy Horschel",75,16.71,135,808,"Par4BirdieorBetterLeaders",2011
84,84,"Bo Van Pelt",92,16.68,165,989,"Par4BirdieorBetterLeaders",2011
85,85,"Robert Karlsson",61,16.64,108,649,"Par4BirdieorBetterLeaders",2011
85,85,"Ian Poulter",52,16.64,94,565,"Par4BirdieorBetterLeaders",2011
87,87,"Jimmy Walker",79,16.61,145,873,"Par4BirdieorBetterLeaders",2011
88,88,"Kris Blanks",92,16.58,165,995,"Par4BirdieorBetterLeaders",2011
88,88,"Matt Jones",71,16.58,124,748,"Par4BirdieorBetterLeaders",2011
90,90,"Phil Mickelson",79,16.53,137,829,"Par4BirdieorBetterLeaders",2011
90,90,"DA Points",89,16.53,159,962,"Par4BirdieorBetterLeaders",2011
92,92,"Billy Mayfair",94,16.5,168,1018,"Par4BirdieorBetterLeaders",2011
93,93,"Angel Cabrera",50,16.48,89,540,"Par4BirdieorBetterLeaders",2011
94,94,"KJ Choi",77,16.44,134,815,"Par4BirdieorBetterLeaders",2011
95,95,"Brian Gay",90,16.43,161,980,"Par4BirdieorBetterLeaders",2011
96,96,"Vijay Singh",79,16.41,141,859,"Par4BirdieorBetterLeaders",2011
97,97,"Alex Prugh",82,16.36,144,880,"Par4BirdieorBetterLeaders",2011
98,98,"Jonathan Byrd",83,16.35,147,899,"Par4BirdieorBetterLeaders",2011
99,99,"Michael Bradley",74,16.34,132,808,"Par4BirdieorBetterLeaders",2011
99,99,"Michael Thompson",79,16.34,141,863,"Par4BirdieorBetterLeaders",2011
101,101,"Boo Weekley",66,16.3,117,718,"Par4BirdieorBetterLeaders",2011
102,102,"David Mathis",83,16.26,148,910,"Par4BirdieorBetterLeaders",2011
103,103,"Jason Day",76,16.23,131,807,"Par4BirdieorBetterLeaders",2011
104,104,"Stephen Ames",69,16.22,121,746,"Par4BirdieorBetterLeaders",2011
105,105,"Sergio Garcia",61,16.2,109,673,"Par4BirdieorBetterLeaders",2011
106,106,"Lucas Glover",74,16.18,132,816,"Par4BirdieorBetterLeaders",2011
107,107,"Harrison Frazar",58,16.17,104,643,"Par4BirdieorBetterLeaders",2011
108,108,"Matt McQuillan",59,16.15,104,644,"Par4BirdieorBetterLeaders",2011
109,109,"Chad Campbell",99,16.13,175,1085,"Par4BirdieorBetterLeaders",2011
110,110,"Ryan Palmer",82,16.03,138,861,"Par4BirdieorBetterLeaders",2011
111,111,"Marc Leishman",87,16.01,151,943,"Par4BirdieorBetterLeaders",2011
112,112,"Sung Kang",63,15.99,110,688,"Par4BirdieorBetterLeaders",2011
113,113,"Paul Stankowski",78,15.96,135,846,"Par4BirdieorBetterLeaders",2011
114,114,"Joseph Bramlett",73,15.95,126,790,"Par4BirdieorBetterLeaders",2011
114,114,"Greg Chalmers",88,15.95,153,959,"Par4BirdieorBetterLeaders",2011
116,116,"Zach Johnson",79,15.93,137,860,"Par4BirdieorBetterLeaders",2011
117,117,"David Duval",67,15.92,114,716,"Par4BirdieorBetterLeaders",2011
118,118,"Vaughn Taylor",89,15.87,153,964,"Par4BirdieorBetterLeaders",2011
119,119,"Kevin Streelman",90,15.86,155,977,"Par4BirdieorBetterLeaders",2011
120,120,"Tim Herron",85,15.85,148,934,"Par4BirdieorBetterLeaders",2011
121,121,"Josh Teater",104,15.83,179,1131,"Par4BirdieorBetterLeaders",2011
122,122,"Davis Love III",70,15.8,122,772,"Par4BirdieorBetterLeaders",2011
123,123,"Andres Gonzales",60,15.73,103,655,"Par4BirdieorBetterLeaders",2011
124,124,"Alex Cejka",59,15.72,97,617,"Par4BirdieorBetterLeaders",2011
125,125,"Kent Jones",76,15.71,132,840,"Par4BirdieorBetterLeaders",2011
126,126,"Spencer Levin",113,15.7,195,1242,"Par4BirdieorBetterLeaders",2011
127,127,"JJ Henry",96,15.62,161,1031,"Par4BirdieorBetterLeaders",2011
128,128,"Chris DiMarco",93,15.61,158,1012,"Par4BirdieorBetterLeaders",2011
129,129,"Kevin Na",84,15.6,141,904,"Par4BirdieorBetterLeaders",2011
129,129,"Scott Stallings",84,15.6,142,910,"Par4BirdieorBetterLeaders",2011
131,131,"Steve Flesch",88,15.55,151,971,"Par4BirdieorBetterLeaders",2011
132,132,"Charles Howell III",108,15.53,184,1185,"Par4BirdieorBetterLeaders",2011
132,132,"Jim Renner",65,15.53,109,702,"Par4BirdieorBetterLeaders",2011
134,134,"Matt Bettencourt",84,15.49,142,917,"Par4BirdieorBetterLeaders",2011
135,135,"Heath Slocum",89,15.36,149,970,"Par4BirdieorBetterLeaders",2011
135,135,"Nate Smith",66,15.36,110,716,"Par4BirdieorBetterLeaders",2011
137,137,"Ricky Barnes",78,15.35,132,860,"Par4BirdieorBetterLeaders",2011
138,138,"Michael Putnam",67,15.34,112,730,"Par4BirdieorBetterLeaders",2011
139,139,"Padraig Harrington",60,15.3,99,647,"Par4BirdieorBetterLeaders",2011
140,140,"Johnson Wagner",81,15.25,136,892,"Par4BirdieorBetterLeaders",2011
141,141,"Zack Miller",86,15.23,141,926,"Par4BirdieorBetterLeaders",2011
142,142,"Derek Lamely",65,15.19,106,698,"Par4BirdieorBetterLeaders",2011
143,143,"Bobby Gates",82,15.18,133,876,"Par4BirdieorBetterLeaders",2011
144,144,"Ben Curtis",66,15.15,110,726,"Par4BirdieorBetterLeaders",2011
145,145,"Cameron Tringale",110,15.12,182,1204,"Par4BirdieorBetterLeaders",2011
146,146,"DJ Trahan",91,15.11,150,993,"Par4BirdieorBetterLeaders",2011
147,147,"Mark Wilson",89,15.1,143,947,"Par4BirdieorBetterLeaders",2011
148,148,"Tag Ridings",87,14.98,142,948,"Par4BirdieorBetterLeaders",2011
149,149,"Stuart Appleby",65,14.97,107,715,"Par4BirdieorBetterLeaders",2011
150,150,"Will Strickler",51,14.93,83,556,"Par4BirdieorBetterLeaders",2011
151,151,"Fabian Gomez",84,14.89,134,900,"Par4BirdieorBetterLeaders",2011
151,151,"Daniel Summerhays",75,14.89,120,806,"Par4BirdieorBetterLeaders",2011
153,153,"Tim Petrovic",88,14.87,141,948,"Par4BirdieorBetterLeaders",2011
154,154,"Scott Gutschewski",67,14.78,107,724,"Par4BirdieorBetterLeaders",2011
154,154,"Jerry Kelly",85,14.78,140,947,"Par4BirdieorBetterLeaders",2011
156,156,"Brendan Steele",89,14.66,141,962,"Par4BirdieorBetterLeaders",2011
157,157,"Sean OHair",71,14.54,114,784,"Par4BirdieorBetterLeaders",2011
158,158,"Scott McCarron",65,14.51,103,710,"Par4BirdieorBetterLeaders",2011
159,159,"Trevor Immelman",84,14.46,133,920,"Par4BirdieorBetterLeaders",2011
160,160,"Roland Thatcher",67,14.4,104,722,"Par4BirdieorBetterLeaders",2011
161,161,"Rocco Mediate",53,14.34,81,565,"Par4BirdieorBetterLeaders",2011
162,162,"Kevin Kisner",70,14.3,109,762,"Par4BirdieorBetterLeaders",2011
163,163,"Jim Furyk",87,14.23,135,949,"Par4BirdieorBetterLeaders",2011
164,164,"Tom Gillis",55,14.15,88,622,"Par4BirdieorBetterLeaders",2011
165,165,"Jim Herman",69,14.08,105,746,"Par4BirdieorBetterLeaders",2011
166,166,"Dean Wilson",62,14.05,93,662,"Par4BirdieorBetterLeaders",2011
167,167,"Marc Turnesa",54,14.04,82,584,"Par4BirdieorBetterLeaders",2011
168,168,"Colt Knost",80,13.99,122,872,"Par4BirdieorBetterLeaders",2011
169,169,"Joe Durant",71,13.91,107,769,"Par4BirdieorBetterLeaders",2011
170,170,"Bio Kim",71,13.87,106,764,"Par4BirdieorBetterLeaders",2011
171,171,"Richard Johnson",64,13.85,96,693,"Par4BirdieorBetterLeaders",2011
172,172,"JP Hayes",56,13.83,82,593,"Par4BirdieorBetterLeaders",2011
173,173,"Justin Hicks",60,13.7,90,657,"Par4BirdieorBetterLeaders",2011
174,174,"Ernie Els",71,13.67,104,761,"Par4BirdieorBetterLeaders",2011
175,175,"Steve Elkington",50,13.64,72,528,"Par4BirdieorBetterLeaders",2011
176,176,"YE Yang",63,13.59,89,655,"Par4BirdieorBetterLeaders",2011
177,177,"Troy Merritt",63,13.49,92,682,"Par4BirdieorBetterLeaders",2011
178,178,"Michael Connell",76,13.31,111,834,"Par4BirdieorBetterLeaders",2011
179,179,"Chris Riley",76,13.29,109,820,"Par4BirdieorBetterLeaders",2011
180,180,"DJ Brigman",67,13.28,98,738,"Par4BirdieorBetterLeaders",2011
181,181,"Alexandre Rocha",65,12.99,93,716,"Par4BirdieorBetterLeaders",2011
182,182,"Shaun Micheel",77,12.98,108,832,"Par4BirdieorBetterLeaders",2011
183,183,"Martin Piller",63,12.9,88,682,"Par4BirdieorBetterLeaders",2011
184,184,"Rich Beem",53,12.83,73,569,"Par4BirdieorBetterLeaders",2011
185,185,"Jarrod Lyle",83,12.72,114,896,"Par4BirdieorBetterLeaders",2011
186,186,"Justin Leonard",82,12.64,112,886,"Par4BirdieorBetterLeaders",2011
