"Last5EventsPower_RANKTHISWEEK_2010","Last5EventsPower_RANKLASTWEEK_2010","Last5EventsPower_PLAYERNAME_2010","Last5EventsPower_EVENTS_2010","Last5EventsPower_RATING_2010","stat_name","year"
43,43,"John Senden",4,8.3,"Last5EventsPower",2010
43,43,"Nick Watney",3,8.3,"Last5EventsPower",2010
46,46,"Chris Couch",2,8.2,"Last5EventsPower",2010
46,46,"Seungsu Han",1,8.2,"Last5EventsPower",2010
46,46,"Charley Hoffman",4,8.2,"Last5EventsPower",2010
46,46,"Chris Kirk",1,8.2,"Last5EventsPower",2010
46,46,"Michael ONeal",1,8.2,"Last5EventsPower",2010
46,46,"Greg Owen",1,8.2,"Last5EventsPower",2010
46,46,"John Rollins",2,8.2,"Last5EventsPower",2010
53,53,"Blake Adams",4,8.1,"Last5EventsPower",2010
53,58,"David Duval",2,8.1,"Last5EventsPower",2010
53,53,"Ross Fisher",1,8.1,"Last5EventsPower",2010
53,53,"Bobby Gates",1,8.1,"Last5EventsPower",2010
53,53,"Brandt Jobe",1,8.1,"Last5EventsPower",2010
53,53,"Steve Marino",3,8.1,"Last5EventsPower",2010
59,58,"Derek Lamely",3,8,"Last5EventsPower",2010
59,58,"George McNeill",2,8,"Last5EventsPower",2010
59,58,"Ryan Palmer",3,8,"Last5EventsPower",2010
62,62,"Jonathan Kaye",1,7.9,"Last5EventsPower",2010
62,62,"Steve Lowery",1,7.9,"Last5EventsPower",2010
62,62,"Ryuichi Oda",1,7.9,"Last5EventsPower",2010
62,62,"Jeff Overton",3,7.9,"Last5EventsPower",2010
62,62,"Ted Purdy",1,7.9,"Last5EventsPower",2010
62,62,"Vijay Singh",3,7.9,"Last5EventsPower",2010
62,62,"Jordan Spieth",1,7.9,"Last5EventsPower",2010
69,69,"Matt Bettencourt",2,7.8,"Last5EventsPower",2010
69,69,"James Driscoll",2,7.8,"Last5EventsPower",2010
69,69,"Adam Hadwin",1,7.8,"Last5EventsPower",2010
69,69,"Ryan Moore",3,7.8,"Last5EventsPower",2010
73,73,"Jonathan Byrd",5,7.7,"Last5EventsPower",2010
73,73,"Stewart Cink",4,7.7,"Last5EventsPower",2010
73,73,"Tim Herron",3,7.7,"Last5EventsPower",2010
73,73,"Jon Mills",1,7.7,"Last5EventsPower",2010
73,73,"Cameron Percy",2,7.7,"Last5EventsPower",2010
73,73,"Boo Weekley",1,7.7,"Last5EventsPower",2010
79,79,"Aaron Baddeley",4,7.6,"Last5EventsPower",2010
79,79,"Martin Kaymer",1,7.6,"Last5EventsPower",2010
79,79,"Sean OHair",2,7.6,"Last5EventsPower",2010
79,79,"Josh Teater",3,7.6,"Last5EventsPower",2010
79,79,"Bo Van Pelt",5,7.6,"Last5EventsPower",2010
79,79,"Lee Westwood",1,7.6,"Last5EventsPower",2010
85,85,"Steve Elkington",2,7.5,"Last5EventsPower",2010
85,85,"Matt Every",5,7.5,"Last5EventsPower",2010
85,85,"Lucas Glover",2,7.5,"Last5EventsPower",2010
85,85,"Andres Romero",5,7.5,"Last5EventsPower",2010
85,85,"Roland Thatcher",4,7.5,"Last5EventsPower",2010
85,85,"Chris Wilson",1,7.5,"Last5EventsPower",2010
91,91,"Kevin Chappell",1,7.4,"Last5EventsPower",2010
91,91,"Gonzalo Fdez Castano",1,7.4,"Last5EventsPower",2010
91,91,"Sergio Garcia",2,7.4,"Last5EventsPower",2010
91,91,"Alex Hamilton",1,7.4,"Last5EventsPower",2010
91,91,"JJ Henry",4,7.4,"Last5EventsPower",2010
91,91,"Kevin Stadler",3,7.4,"Last5EventsPower",2010
97,97,"Rob Grube",1,7.3,"Last5EventsPower",2010
97,97,"Michael Letzig",4,7.3,"Last5EventsPower",2010
97,97,"Will Ma Kenzie",3,7.3,"Last5EventsPower",2010
97,97,"Rory Sabbatini",2,7.3,"Last5EventsPower",2010
97,97,"Adam Scott",3,7.3,"Last5EventsPower",2010
102,102,"Marco Dawson",3,7.2,"Last5EventsPower",2010
102,102,"Todd Hamilton",2,7.2,"Last5EventsPower",2010
102,102,"Matt Jones",4,7.2,"Last5EventsPower",2010
105,105,"Retief Goosen",3,7.1,"Last5EventsPower",2010
105,105,"Bill Lunde",1,7.1,"Last5EventsPower",2010
105,105,"Garth Mulroy",2,7.1,"Last5EventsPower",2010
108,108,"Brad Adamonis",1,7,"Last5EventsPower",2010
108,108,"Jeff Gove",2,7,"Last5EventsPower",2010
108,108,"John Huston",2,7,"Last5EventsPower",2010
111,111,"Ryo Ishikawa",1,6.9,"Last5EventsPower",2010
111,111,"Brenden Pappas",2,6.9,"Last5EventsPower",2010
111,111,"Webb Simpson",4,6.9,"Last5EventsPower",2010
111,111,"Chris Tidland",3,6.9,"Last5EventsPower",2010
111,111,"Steve Wheatcroft",1,6.9,"Last5EventsPower",2010
116,116,"Craig Barlow",2,6.8,"Last5EventsPower",2010
116,116,"Charl Schwartzel",1,6.8,"Last5EventsPower",2010
116,116,"Kevin Sutherland",3,6.8,"Last5EventsPower",2010
119,119,"Jarrod Lyle",1,6.7,"Last5EventsPower",2010
119,119,"Charlie Wi",4,6.7,"Last5EventsPower",2010
121,121,"Lee Janzen",2,6.6,"Last5EventsPower",2010
121,121,"Spencer Levin",3,6.6,"Last5EventsPower",2010
121,121,"Hunter Mahan",3,6.6,"Last5EventsPower",2010
121,121,"Justin Rose",3,6.6,"Last5EventsPower",2010
121,121,"Tiger Woods",3,6.6,"Last5EventsPower",2010
126,126,"Tadd Fujikawa",1,6.5,"Last5EventsPower",2010
126,126,"WC Liang",2,6.5,"Last5EventsPower",2010
126,126,"Troy Merritt",4,6.5,"Last5EventsPower",2010
126,126,"Geoff Ogilvy",3,6.5,"Last5EventsPower",2010
126,126,"Mike Small",2,6.5,"Last5EventsPower",2010
126,126,"Kevin Streelman",4,6.5,"Last5EventsPower",2010
126,126,"Camilo Villegas",3,6.5,"Last5EventsPower",2010
133,134,"Robert Allenby",3,6.4,"Last5EventsPower",2010
133,134,"Ricky Barnes",3,6.4,"Last5EventsPower",2010
133,134,"Paul Casey",3,6.4,"Last5EventsPower",2010
133,134,"Matt Hill",1,6.4,"Last5EventsPower",2010
133,134,"Phil Schmitt",1,6.4,"Last5EventsPower",2010
133,134,"Vance Veazey",1,6.4,"Last5EventsPower",2010
139,140,"Ken Duke",3,6.3,"Last5EventsPower",2010
139,140,"Peter Hanson",1,6.3,"Last5EventsPower",2010
139,140,"Fran Quinn",1,6.3,"Last5EventsPower",2010
139,140,"Jason Schultz",1,6.3,"Last5EventsPower",2010
143,144,"Tom Gillis",4,6.2,"Last5EventsPower",2010
143,144,"Joe Ogilvie",1,6.2,"Last5EventsPower",2010
143,144,"Jeev Milkha Singh",4,6.2,"Last5EventsPower",2010
143,144,"Chris Stroud",4,6.2,"Last5EventsPower",2010
143,144,"Roger Tambellini",1,6.2,"Last5EventsPower",2010
143,144,"Matt Weibring",1,6.2,"Last5EventsPower",2010
149,150,"Michael Allen",3,6.1,"Last5EventsPower",2010
149,150,"Andrew McLardy",3,6.1,"Last5EventsPower",2010
149,150,"Kenny Perry",2,6.1,"Last5EventsPower",2010
149,150,"Jerry Richardson Jr",1,6.1,"Last5EventsPower",2010
149,150,"Drew Weaver",1,6.1,"Last5EventsPower",2010
154,155,"Stuart Appleby",3,6,"Last5EventsPower",2010
154,155,"Robin Freeman",1,6,"Last5EventsPower",2010
154,155,"Soren Hansen",1,6,"Last5EventsPower",2010
154,155,"Robert Karlsson",1,6,"Last5EventsPower",2010
154,155,"John Merrick",2,6,"Last5EventsPower",2010
154,155,"Carl Pettersson",2,6,"Last5EventsPower",2010
154,194,"Ian Poulter",2,6,"Last5EventsPower",2010
154,155,"Michael Putnam",1,6,"Last5EventsPower",2010
162,162,"Woody Austin",3,5.9,"Last5EventsPower",2010
162,162,"Jason Bohn",3,5.9,"Last5EventsPower",2010
162,162,"Chad Campbell",4,5.9,"Last5EventsPower",2010
162,162,"Brendon de Jonge",5,5.9,"Last5EventsPower",2010
162,162,"Yuta Ikeda",1,5.9,"Last5EventsPower",2010
162,162,"Alexander Noren",1,5.9,"Last5EventsPower",2010
162,162,"Paul Stankowski",3,5.9,"Last5EventsPower",2010
162,162,"Casey Wittenberg",1,5.9,"Last5EventsPower",2010
170,170,"Mark Calcavecchia",1,5.8,"Last5EventsPower",2010
170,170,"Ernie Els",2,5.8,"Last5EventsPower",2010
170,170,"Mathias Gronberg",2,5.8,"Last5EventsPower",2010
170,170,"Anthony Kim",1,5.8,"Last5EventsPower",2010
170,170,"James Kingston",1,5.8,"Last5EventsPower",2010
170,170,"Brock Mackenzie",1,5.8,"Last5EventsPower",2010
170,170,"Scott McCarron",2,5.8,"Last5EventsPower",2010
170,170,"James Nitties",3,5.8,"Last5EventsPower",2010
178,178,"Michael Bradley",1,5.7,"Last5EventsPower",2010
178,181,"KJ Choi",2,5.7,"Last5EventsPower",2010
178,178,"Robert Gamez",1,5.7,"Last5EventsPower",2010
178,178,"Brett Quigley",5,5.7,"Last5EventsPower",2010
182,181,"Kris Blanks",2,5.6,"Last5EventsPower",2010
182,181,"Freddie Jacobson",3,5.6,"Last5EventsPower",2010
182,181,"Miguel Angel Jimenez",1,5.6,"Last5EventsPower",2010
182,181,"Pat Perez",4,5.6,"Last5EventsPower",2010
186,186,"John Ellis",1,5.5,"Last5EventsPower",2010
186,186,"Benjamin Fox",2,5.5,"Last5EventsPower",2010
186,186,"Matt Kuchar",3,5.5,"Last5EventsPower",2010
186,186,"Nicholas Thompson",2,5.5,"Last5EventsPower",2010
190,190,"Jeff Burns",1,5.4,"Last5EventsPower",2010
190,190,"Jason Dufner",3,5.4,"Last5EventsPower",2010
190,190,"JP Hayes",2,5.4,"Last5EventsPower",2010
193,194,"Eric Axley",1,5.3,"Last5EventsPower",2010
193,194,"Thongchai Jaidee",1,5.3,"Last5EventsPower",2010
193,194,"Jay Williamson",1,5.3,"Last5EventsPower",2010
196,190,"Steve Stricker",3,5.2,"Last5EventsPower",2010
197,198,"Arjun Atwal",3,5.1,"Last5EventsPower",2010
197,198,"Ben Crane",2,5.1,"Last5EventsPower",2010
197,198,"Kent Jones",2,5.1,"Last5EventsPower",2010
197,198,"DA Points",1,5.1,"Last5EventsPower",2010
197,198,"Brian Stuard",4,5.1,"Last5EventsPower",2010
197,198,"David Toms",4,5.1,"Last5EventsPower",2010
203,204,"Joe Durant",5,5,"Last5EventsPower",2010
203,204,"Mathew Goggin",4,5,"Last5EventsPower",2010
203,204,"Frank Lickliter II",2,5,"Last5EventsPower",2010
203,204,"Katsumasa Miyamoto",1,5,"Last5EventsPower",2010
203,204,"Alexandre Rocha",1,5,"Last5EventsPower",2010
208,209,"Jay Delsing",1,4.9,"Last5EventsPower",2010
208,209,"Ross McGowan",2,4.9,"Last5EventsPower",2010
208,209,"Marc Turnesa",1,4.9,"Last5EventsPower",2010
211,212,"Henrik Bjornstad",1,4.8,"Last5EventsPower",2010
211,212,"Rhys Davies",1,4.8,"Last5EventsPower",2010
211,212,"Braxton Marquez",1,4.8,"Last5EventsPower",2010
211,212,"Mark Wilson",4,4.8,"Last5EventsPower",2010
215,217,"Trevor Immelman",1,4.7,"Last5EventsPower",2010
215,217,"Dicky Pride",2,4.7,"Last5EventsPower",2010
215,217,"Oliver Wilson",2,4.7,"Last5EventsPower",2010
218,220,"Rich Barcelo",1,4.6,"Last5EventsPower",2010
218,220,"Cameron Beckman",2,4.6,"Last5EventsPower",2010
218,220,"Erik Compton",2,4.6,"Last5EventsPower",2010
218,220,"Carlos Franco",2,4.6,"Last5EventsPower",2010
218,220,"Nathan Green",2,4.6,"Last5EventsPower",2010
218,212,"Jerry Kelly",4,4.6,"Last5EventsPower",2010
218,220,"Brandt Snedeker",3,4.6,"Last5EventsPower",2010
218,220,"Garrett Willis",1,4.6,"Last5EventsPower",2010
226,227,"Todd Fischer",1,4.5,"Last5EventsPower",2010
226,227,"Len Mattiace",1,4.5,"Last5EventsPower",2010
226,227,"Rocco Mediate",4,4.5,"Last5EventsPower",2010
226,227,"Chez Reavie",2,4.5,"Last5EventsPower",2010
230,231,"Mark Hensby",1,4.4,"Last5EventsPower",2010
230,231,"Jeff Maggert",2,4.4,"Last5EventsPower",2010
230,231,"Johnson Wagner",3,4.4,"Last5EventsPower",2010
233,234,"Briny Baird",2,4.3,"Last5EventsPower",2010
233,234,"Tim Clark",3,4.3,"Last5EventsPower",2010
233,234,"Luke Donald",2,4.3,"Last5EventsPower",2010
233,234,"Zach Johnson",4,4.3,"Last5EventsPower",2010
233,234,"Cliff Kresge",4,4.3,"Last5EventsPower",2010
233,234,"Hennie Otto",1,4.3,"Last5EventsPower",2010
233,234,"Vaughn Taylor",2,4.3,"Last5EventsPower",2010
233,234,"YE Yang",3,4.3,"Last5EventsPower",2010
241,242,"Bob Estes",1,4.2,"Last5EventsPower",2010
241,242,"Bob Heintz",3,4.2,"Last5EventsPower",2010
241,242,"Henrik Stenson",1,4.2,"Last5EventsPower",2010
244,245,"Justin Bolli",1,4.1,"Last5EventsPower",2010
244,245,"Michael Clark II",1,4.1,"Last5EventsPower",2010
244,245,"Steve Flesch",2,4.1,"Last5EventsPower",2010
244,245,"Jim Furyk",3,4.1,"Last5EventsPower",2010
244,245,"Simon Khan",1,4.1,"Last5EventsPower",2010
244,245,"Tom Lehman",1,4.1,"Last5EventsPower",2010
244,245,"Billy Mayfair",2,4.1,"Last5EventsPower",2010
244,245,"Tim Petrovic",4,4.1,"Last5EventsPower",2010
244,245,"Dean Wilson",3,4.1,"Last5EventsPower",2010
253,254,"Brian Davis",2,4,"Last5EventsPower",2010
253,254,"David Gossett",1,4,"Last5EventsPower",2010
253,254,"Colt Knost",1,4,"Last5EventsPower",2010
253,254,"Chris Riley",2,4,"Last5EventsPower",2010
253,254,"Michael Sim",3,4,"Last5EventsPower",2010
258,259,"Soren Kjeldsen",1,3.9,"Last5EventsPower",2010
259,260,"Richard Johnson",2,3.8,"Last5EventsPower",2010
259,270,"Justin Leonard",3,3.8,"Last5EventsPower",2010
259,260,"Francesco Molinari",1,3.8,"Last5EventsPower",2010
259,260,"Kevin Na",4,3.8,"Last5EventsPower",2010
259,260,"Aron Price",3,3.8,"Last5EventsPower",2010
264,264,"Michael Connell",4,3.7,"Last5EventsPower",2010
264,264,"Ryuji Imada",3,3.7,"Last5EventsPower",2010
266,266,"Jim Carter",2,3.6,"Last5EventsPower",2010
266,266,"Chris Rogers",1,3.6,"Last5EventsPower",2010
266,266,"Heath Slocum",3,3.6,"Last5EventsPower",2010
266,266,"Kirk Triplett",4,3.6,"Last5EventsPower",2010
270,270,"Tommy Armour III",1,3.5,"Last5EventsPower",2010
270,270,"Jesper Parnevik",1,3.5,"Last5EventsPower",2010
272,273,"Greg Chalmers",4,3.4,"Last5EventsPower",2010
272,273,"Ben Curtis",3,3.4,"Last5EventsPower",2010
274,275,"Simon Dyson",1,3.3,"Last5EventsPower",2010
274,275,"Michael Jonzon",1,3.3,"Last5EventsPower",2010
274,275,"Skip Kendall",2,3.3,"Last5EventsPower",2010
274,275,"Tom Pernice Jr",3,3.3,"Last5EventsPower",2010
278,279,"Stephen Ames",3,3.2,"Last5EventsPower",2010
278,279,"Shaun Micheel",3,3.2,"Last5EventsPower",2010
280,281,"Chad Collins",3,3.1,"Last5EventsPower",2010
280,281,"Robert Damron",1,3.1,"Last5EventsPower",2010
280,281,"Edoardo Molinari",1,3.1,"Last5EventsPower",2010
283,285,"John Mallinger",2,3,"Last5EventsPower",2010
284,286,"Paul Goydos",3,2.9,"Last5EventsPower",2010
284,286,"Warren Schutte",1,2.9,"Last5EventsPower",2010
286,288,"Guy Boros",2,2.8,"Last5EventsPower",2010
286,281,"Chris DiMarco",4,2.8,"Last5EventsPower",2010
286,288,"Billy Hurley III",1,2.8,"Last5EventsPower",2010
286,288,"Jeff Klauk",1,2.8,"Last5EventsPower",2010
286,288,"Nick OHern",2,2.8,"Last5EventsPower",2010
286,288,"Jerod Turner",1,2.8,"Last5EventsPower",2010
292,293,"Glen Day",2,2.6,"Last5EventsPower",2010
292,293,"Bryce Molder",2,2.6,"Last5EventsPower",2010
294,295,"Craig Bowden",2,2.5,"Last5EventsPower",2010
294,295,"Tim Wilkinson",1,2.5,"Last5EventsPower",2010
296,297,"Greg Kraft",1,2.4,"Last5EventsPower",2010
297,298,"Gregory Bourdy",1,2.3,"Last5EventsPower",2010
297,298,"Mark Brooks",2,2.3,"Last5EventsPower",2010
297,298,"Brent Delahoussaye",1,2.3,"Last5EventsPower",2010
297,298,"Scott Verplank",2,2.3,"Last5EventsPower",2010
297,298,"Willie Wood",1,2.3,"Last5EventsPower",2010
302,303,"David Horsey",1,2.1,"Last5EventsPower",2010
303,304,"Tom Byrum",1,2,"Last5EventsPower",2010
303,304,"Colin Montgomerie",1,2,"Last5EventsPower",2010
303,304,"Jeff Quinney",2,2,"Last5EventsPower",2010
303,304,"Mike Weir",1,2,"Last5EventsPower",2010
307,308,"Shane Bertsch",3,1.9,"Last5EventsPower",2010
308,309,"Marcus Fraser",1,1.8,"Last5EventsPower",2010
309,310,"Fred Funk",2,1.7,"Last5EventsPower",2010
310,311,"Brian Gay",4,1.5,"Last5EventsPower",2010
311,312,"Corey Pavin",4,1.2,"Last5EventsPower",2010
