"FirstTeeLateLowestRound_RANKTHISWEEK_2013","FirstTeeLateLowestRound_RANKLASTWEEK_2013","FirstTeeLateLowestRound_PLAYERNAME_2013","FirstTeeLateLowestRound_ROUNDS_2013","FirstTeeLateLowestRound_LOWRND_2013","stat_name","year"
95,95,"Gary Woodland",94,66,"FirstTeeLateLowestRound",2013
95,95,"YE Yang",56,66,"FirstTeeLateLowestRound",2013
154,154,"Stephen Ames",49,67,"FirstTeeLateLowestRound",2013
154,154,"Woody Austin",21,67,"FirstTeeLateLowestRound",2013
154,154,"Cameron Beckman",20,67,"FirstTeeLateLowestRound",2013
154,154,"Charlie Beljan",62,67,"FirstTeeLateLowestRound",2013
154,154,"Shane Bertsch",4,67,"FirstTeeLateLowestRound",2013
154,154,"Matt Bettencourt",29,67,"FirstTeeLateLowestRound",2013
154,154,"Kevin Chappell",80,67,"FirstTeeLateLowestRound",2013
154,154,"Gary Christian",26,67,"FirstTeeLateLowestRound",2013
154,154,"Erik Compton",74,67,"FirstTeeLateLowestRound",2013
154,154,"Donald Constable",33,67,"FirstTeeLateLowestRound",2013
154,154,"Ben Crane",62,67,"FirstTeeLateLowestRound",2013
154,154,"Ben Curtis",59,67,"FirstTeeLateLowestRound",2013
154,154,"Jason Day",86,67,"FirstTeeLateLowestRound",2013
154,154,"Luke Donald",60,67,"FirstTeeLateLowestRound",2013
154,154,"Derek Ernst",58,67,"FirstTeeLateLowestRound",2013
154,154,"Ross Fisher",44,67,"FirstTeeLateLowestRound",2013
154,154,"Jim Furyk",80,67,"FirstTeeLateLowestRound",2013
154,154,"Retief Goosen",27,67,"FirstTeeLateLowestRound",2013
154,154,"Paul Haley II",44,67,"FirstTeeLateLowestRound",2013
154,154,"Peter Hanson",45,67,"FirstTeeLateLowestRound",2013
154,154,"Tim Herron",45,67,"FirstTeeLateLowestRound",2013
154,154,"Hank Kuehne",16,67,"FirstTeeLateLowestRound",2013
154,154,"Justin Leonard",86,67,"FirstTeeLateLowestRound",2013
154,154,"Michael Letzig",44,67,"FirstTeeLateLowestRound",2013
154,154,"Peter Lonard",4,67,"FirstTeeLateLowestRound",2013
154,154,"David Lynn",70,67,"FirstTeeLateLowestRound",2013
154,154,"Bryce Molder",82,67,"FirstTeeLateLowestRound",2013
154,154,"Henrik Norlander",70,67,"FirstTeeLateLowestRound",2013
154,154,"Mark OMeara",8,67,"FirstTeeLateLowestRound",2013
154,154,"Louis Oosthuizen",30,67,"FirstTeeLateLowestRound",2013
154,154,"Ted Potter Jr",65,67,"FirstTeeLateLowestRound",2013
154,154,"Chez Reavie",72,67,"FirstTeeLateLowestRound",2013
154,154,"Vijay Singh",61,67,"FirstTeeLateLowestRound",2013
154,154,"Nate Smith",4,67,"FirstTeeLateLowestRound",2013
154,154,"Joey Snyder III",38,67,"FirstTeeLateLowestRound",2013
154,154,"Brendan Steele",86,67,"FirstTeeLateLowestRound",2013
154,154,"Richard Sterne",22,67,"FirstTeeLateLowestRound",2013
154,154,"Darron Stiles",51,67,"FirstTeeLateLowestRound",2013
154,154,"Robert Streb",75,67,"FirstTeeLateLowestRound",2013
154,154,"Vaughn Taylor",50,67,"FirstTeeLateLowestRound",2013
154,154,"Michael Thompson",66,67,"FirstTeeLateLowestRound",2013
154,154,"Peter Tomasulo",36,67,"FirstTeeLateLowestRound",2013
154,154,"David Toms",49,67,"FirstTeeLateLowestRound",2013
154,154,"Peter Uihlein",10,67,"FirstTeeLateLowestRound",2013
154,154,"Steve Wheatcroft",4,67,"FirstTeeLateLowestRound",2013
154,154,"Casey Wittenberg",72,67,"FirstTeeLateLowestRound",2013
200,200,"Blake Adams",4,68,"FirstTeeLateLowestRound",2013
200,200,"Joe Affrunti",15,68,"FirstTeeLateLowestRound",2013
200,200,"Robert Allenby",58,68,"FirstTeeLateLowestRound",2013
200,200,"Kiradech Aphibarnrat",10,68,"FirstTeeLateLowestRound",2013
200,200,"Aaron Baddeley",68,68,"FirstTeeLateLowestRound",2013
200,200,"Will Claxton",67,68,"FirstTeeLateLowestRound",2013
200,200,"Russ Cochran",4,68,"FirstTeeLateLowestRound",2013
200,200,"George Coetzee",37,68,"FirstTeeLateLowestRound",2013
200,200,"Nicolas Colsaerts",50,68,"FirstTeeLateLowestRound",2013
200,200,"Franklin Corpening",4,68,"FirstTeeLateLowestRound",2013
200,200,"Fred Couples",16,68,"FirstTeeLateLowestRound",2013
200,200,"Gonzalo Fdez Castano",39,68,"FirstTeeLateLowestRound",2013
200,200,"Nathan Green",29,68,"FirstTeeLateLowestRound",2013
200,200,"Padraig Harrington",52,68,"FirstTeeLateLowestRound",2013
200,200,"JB Holmes",12,68,"FirstTeeLateLowestRound",2013
200,200,"Lee Janzen",28,68,"FirstTeeLateLowestRound",2013
200,200,"Miguel Angel Jimenez",12,68,"FirstTeeLateLowestRound",2013
200,200,"Shiv Kapur",4,68,"FirstTeeLateLowestRound",2013
200,200,"DH Lee",65,68,"FirstTeeLateLowestRound",2013
200,200,"Tom Lehman",6,68,"FirstTeeLateLowestRound",2013
200,200,"Hideki Matsuyama",26,68,"FirstTeeLateLowestRound",2013
200,200,"Billy Mayfair",34,68,"FirstTeeLateLowestRound",2013
200,200,"George McNeill",68,68,"FirstTeeLateLowestRound",2013
200,200,"John Merrick",79,68,"FirstTeeLateLowestRound",2013
200,200,"Sean OHair",56,68,"FirstTeeLateLowestRound",2013
200,200,"Nick OHern",34,68,"FirstTeeLateLowestRound",2013
200,200,"Joe Ogilvie",40,68,"FirstTeeLateLowestRound",2013
200,200,"Jin Park",52,68,"FirstTeeLateLowestRound",2013
200,200,"Cameron Percy",68,68,"FirstTeeLateLowestRound",2013
200,200,"Kenny Perry",10,68,"FirstTeeLateLowestRound",2013
200,200,"Tim Petrovic",37,68,"FirstTeeLateLowestRound",2013
200,200,"Alexandre Rocha",11,68,"FirstTeeLateLowestRound",2013
200,200,"Wes Short Jr",40,68,"FirstTeeLateLowestRound",2013
200,200,"Brendon Todd",37,68,"FirstTeeLateLowestRound",2013
200,200,"Bo Van Pelt",72,68,"FirstTeeLateLowestRound",2013
200,200,"Scott Verplank",37,68,"FirstTeeLateLowestRound",2013
200,200,"Aaron Watkins",46,68,"FirstTeeLateLowestRound",2013
200,200,"Tom Watson",10,68,"FirstTeeLateLowestRound",2013
200,200,"Mike Weir",60,68,"FirstTeeLateLowestRound",2013
200,200,"Lee Williams",62,68,"FirstTeeLateLowestRound",2013
200,200,"Chris Wood",15,68,"FirstTeeLateLowestRound",2013
241,241,"Ryan Blaum",8,69,"FirstTeeLateLowestRound",2013
241,241,"Darren Clarke",10,69,"FirstTeeLateLowestRound",2013
241,241,"Chris DiMarco",33,69,"FirstTeeLateLowestRound",2013
241,241,"Jamie Donaldson",28,69,"FirstTeeLateLowestRound",2013
241,241,"Brad Faxon",2,69,"FirstTeeLateLowestRound",2013
241,241,"Fred Funk",2,69,"FirstTeeLateLowestRound",2013
241,241,"Jason Gore",10,69,"FirstTeeLateLowestRound",2013
241,241,"Hunter Haas",16,69,"FirstTeeLateLowestRound",2013
241,241,"John Hurley",2,69,"FirstTeeLateLowestRound",2013
241,241,"Steven Ihm",2,69,"FirstTeeLateLowestRound",2013
241,241,"Brandt Jobe",62,69,"FirstTeeLateLowestRound",2013
241,241,"Robert Karlsson",56,69,"FirstTeeLateLowestRound",2013
241,241,"Jeff Klauk",24,69,"FirstTeeLateLowestRound",2013
241,241,"Russell Knox",38,69,"FirstTeeLateLowestRound",2013
241,241,"Frank Lickliter II",8,69,"FirstTeeLateLowestRound",2013
241,241,"Steve Marino",33,69,"FirstTeeLateLowestRound",2013
241,241,"Francesco Molinari",27,69,"FirstTeeLateLowestRound",2013
241,241,"Geoff Ogilvy",57,69,"FirstTeeLateLowestRound",2013
241,241,"Rod Pampling",46,69,"FirstTeeLateLowestRound",2013
241,241,"Justin Peters",2,69,"FirstTeeLateLowestRound",2013
241,241,"John Peterson",21,69,"FirstTeeLateLowestRound",2013
241,241,"Jonathan Randolph",4,69,"FirstTeeLateLowestRound",2013
241,241,"Marcel Siem",27,69,"FirstTeeLateLowestRound",2013
241,241,"Heath Slocum",30,69,"FirstTeeLateLowestRound",2013
241,241,"Andrew Svoboda",46,69,"FirstTeeLateLowestRound",2013
241,241,"Marc Turnesa",8,69,"FirstTeeLateLowestRound",2013
241,241,"Omar Uresti",2,69,"FirstTeeLateLowestRound",2013
241,241,"Sebastian Vazquez",4,69,"FirstTeeLateLowestRound",2013
241,241,"Marc Warren",6,69,"FirstTeeLateLowestRound",2013
270,270,"Billy Andrade",9,70,"FirstTeeLateLowestRound",2013
270,270,"Jonathan Byrd",39,70,"FirstTeeLateLowestRound",2013
270,270,"Rafa Cabrera Bello",17,70,"FirstTeeLateLowestRound",2013
270,270,"Paul Casey",22,70,"FirstTeeLateLowestRound",2013
270,270,"Jon Curran",8,70,"FirstTeeLateLowestRound",2013
270,270,"Chip Deason",2,70,"FirstTeeLateLowestRound",2013
270,270,"Jeff Gove",44,70,"FirstTeeLateLowestRound",2013
270,270,"Stephan Jaeger",2,70,"FirstTeeLateLowestRound",2013
270,270,"Troy Kelly",26,70,"FirstTeeLateLowestRound",2013
270,270,"Michael Kim",8,70,"FirstTeeLateLowestRound",2013
270,270,"Satoshi Kodaira",6,70,"FirstTeeLateLowestRound",2013
270,270,"Paul Lawrie",23,70,"FirstTeeLateLowestRound",2013
270,270,"Luke List",65,70,"FirstTeeLateLowestRound",2013
270,270,"Shane Lowry",27,70,"FirstTeeLateLowestRound",2013
270,270,"Jesper Parnevik",32,70,"FirstTeeLateLowestRound",2013
270,270,"Carl Pettersson",82,70,"FirstTeeLateLowestRound",2013
270,270,"Andre Stolz",4,70,"FirstTeeLateLowestRound",2013
270,270,"Hideto Tanihara",4,70,"FirstTeeLateLowestRound",2013
270,270,"Guan Tian Liang",14,70,"FirstTeeLateLowestRound",2013
270,270,"Duffy Waldorf",10,70,"FirstTeeLateLowestRound",2013
290,290,"Brad Adamonis",5,71,"FirstTeeLateLowestRound",2013
290,290,"Corey Conners",2,71,"FirstTeeLateLowestRound",2013
290,290,"Joe Durant",19,71,"FirstTeeLateLowestRound",2013
290,290,"Branden Grace",35,71,"FirstTeeLateLowestRound",2013
290,290,"Cody Gribble",2,71,"FirstTeeLateLowestRound",2013
290,290,"Ryuji Imada",18,71,"FirstTeeLateLowestRound",2013
290,290,"Scott Jamieson",10,71,"FirstTeeLateLowestRound",2013
290,290,"Si Woo Kim",16,71,"FirstTeeLateLowestRound",2013
290,290,"John Kimbell",4,71,"FirstTeeLateLowestRound",2013
290,290,"Bernhard Langer",4,71,"FirstTeeLateLowestRound",2013
290,290,"Randy Lowry",2,71,"FirstTeeLateLowestRound",2013
290,290,"Matteo Manassero",27,71,"FirstTeeLateLowestRound",2013
290,290,"Parker McLachlin",4,71,"FirstTeeLateLowestRound",2013
290,290,"Alexander Noren",11,71,"FirstTeeLateLowestRound",2013
290,290,"Corey Pavin",4,71,"FirstTeeLateLowestRound",2013
290,290,"Josh Persons",2,71,"FirstTeeLateLowestRound",2013
290,290,"Fran Quinn",2,71,"FirstTeeLateLowestRound",2013
290,290,"Sam Saunders",4,71,"FirstTeeLateLowestRound",2013
290,290,"Danny Willett",8,71,"FirstTeeLateLowestRound",2013
290,290,"Chris Williams",14,71,"FirstTeeLateLowestRound",2013
310,310,"Todd Baek",4,72,"FirstTeeLateLowestRound",2013
310,310,"Mark Brooks",5,72,"FirstTeeLateLowestRound",2013
310,310,"Jim Carter",2,72,"FirstTeeLateLowestRound",2013
310,310,"Jim Gallagher Jr",2,72,"FirstTeeLateLowestRound",2013
310,310,"Kohki Idoki",2,72,"FirstTeeLateLowestRound",2013
310,310,"Shaun Micheel",10,72,"FirstTeeLateLowestRound",2013
310,310,"Kevin Na",22,72,"FirstTeeLateLowestRound",2013
310,310,"Jose Maria Olazabal",6,72,"FirstTeeLateLowestRound",2013
310,310,"Garrett Osborn",2,72,"FirstTeeLateLowestRound",2013
310,310,"Cheng Tsung Pan",4,72,"FirstTeeLateLowestRound",2013
310,310,"Richie Ramsay",11,72,"FirstTeeLateLowestRound",2013
310,310,"Chris Riley",11,72,"FirstTeeLateLowestRound",2013
310,310,"Steven Tiley",4,72,"FirstTeeLateLowestRound",2013
310,310,"Jhonattan Vegas",7,72,"FirstTeeLateLowestRound",2013
324,324,"Daniel Balin",2,73,"FirstTeeLateLowestRound",2013
324,324,"Thomas Bjorn",11,73,"FirstTeeLateLowestRound",2013
324,324,"Albin Choi",2,73,"FirstTeeLateLowestRound",2013
324,324,"Wil Collins",4,73,"FirstTeeLateLowestRound",2013
324,324,"Eduardo De La Riva",4,73,"FirstTeeLateLowestRound",2013
324,324,"David Duval",19,73,"FirstTeeLateLowestRound",2013
324,324,"Jack Fields",2,73,"FirstTeeLateLowestRound",2013
324,324,"Matthew Fitzpatrick",4,73,"FirstTeeLateLowestRound",2013
324,324,"Grant Forrest",2,73,"FirstTeeLateLowestRound",2013
324,324,"Marcus Fraser",18,73,"FirstTeeLateLowestRound",2013
324,324,"Mathew Goggin",4,73,"FirstTeeLateLowestRound",2013
324,324,"Paul Goydos",4,73,"FirstTeeLateLowestRound",2013
324,324,"Scott Harrington",4,73,"FirstTeeLateLowestRound",2013
324,324,"Max Homa",2,73,"FirstTeeLateLowestRound",2013
324,324,"Chad Kurmel",2,73,"FirstTeeLateLowestRound",2013
324,324,"Edward Loar",6,73,"FirstTeeLateLowestRound",2013
324,324,"Scott McCarron",20,73,"FirstTeeLateLowestRound",2013
324,324,"John Parry",4,73,"FirstTeeLateLowestRound",2013
324,324,"Derek Sanders",2,73,"FirstTeeLateLowestRound",2013
324,324,"Kevin Shields",2,73,"FirstTeeLateLowestRound",2013
324,324,"Mark Silvers",4,73,"FirstTeeLateLowestRound",2013
324,324,"Jesse Smith",4,73,"FirstTeeLateLowestRound",2013
324,324,"Justin Thomas",6,73,"FirstTeeLateLowestRound",2013
324,324,"Thaworn Wiratchant",8,73,"FirstTeeLateLowestRound",2013
348,348,"Connor Arendell",2,74,"FirstTeeLateLowestRound",2013
348,348,"Gregory Bourdy",4,74,"FirstTeeLateLowestRound",2013
348,348,"Matt Dobyns",6,74,"FirstTeeLateLowestRound",2013
348,348,"Oscar Floren",2,74,"FirstTeeLateLowestRound",2013
348,348,"Hiroyuki Fujita",9,74,"FirstTeeLateLowestRound",2013
348,348,"Mathias Gronberg",2,74,"FirstTeeLateLowestRound",2013
348,348,"Charlie Holland",4,74,"FirstTeeLateLowestRound",2013
348,348,"Skip Kendall",8,74,"FirstTeeLateLowestRound",2013
348,348,"Morten Orum Madsen",4,74,"FirstTeeLateLowestRound",2013
348,348,"Kelly Mitchum",4,74,"FirstTeeLateLowestRound",2013
348,348,"Jake Narro",2,74,"FirstTeeLateLowestRound",2013
348,348,"Michael Putnam",2,74,"FirstTeeLateLowestRound",2013
348,348,"Paul Scaletta",2,74,"FirstTeeLateLowestRound",2013
348,348,"Bernd Wiesberger",6,74,"FirstTeeLateLowestRound",2013
362,362,"Mark Baker",2,75,"FirstTeeLateLowestRound",2013
362,362,"Brandon Brown",2,75,"FirstTeeLateLowestRound",2013
362,362,"Carl Cooper",2,75,"FirstTeeLateLowestRound",2013
362,362,"Zack Fischer",10,75,"FirstTeeLateLowestRound",2013
362,362,"Mackenzie Hughes",4,75,"FirstTeeLateLowestRound",2013
362,362,"Junggon Hwang",2,75,"FirstTeeLateLowestRound",2013
362,362,"Shingo Katayama",4,75,"FirstTeeLateLowestRound",2013
362,362,"Michael McCabe",2,75,"FirstTeeLateLowestRound",2013
362,362,"Arron Oberholser",4,75,"FirstTeeLateLowestRound",2013
362,362,"Jeff Quinney",2,75,"FirstTeeLateLowestRound",2013
362,362,"Geoffrey Sisk",2,75,"FirstTeeLateLowestRound",2013
362,362,"David Skinns",2,75,"FirstTeeLateLowestRound",2013
362,362,"Stuart Smith",2,75,"FirstTeeLateLowestRound",2013
362,362,"Jeff Sorenson",2,75,"FirstTeeLateLowestRound",2013
362,362,"TJ Vogel",6,75,"FirstTeeLateLowestRound",2013
362,362,"Riley Wheeldon",2,75,"FirstTeeLateLowestRound",2013
362,362,"Peter Williamson",4,75,"FirstTeeLateLowestRound",2013
362,362,"Eugene Wong",2,75,"FirstTeeLateLowestRound",2013
380,380,"Max Alverio",2,76,"FirstTeeLateLowestRound",2013
380,380,"Arjun Atwal",20,76,"FirstTeeLateLowestRound",2013
380,380,"Eric Axley",3,76,"FirstTeeLateLowestRound",2013
380,380,"Kevin Carll",2,76,"FirstTeeLateLowestRound",2013
380,380,"Edward Figueroa",2,76,"FirstTeeLateLowestRound",2013
380,380,"Steven Fox",18,76,"FirstTeeLateLowestRound",2013
380,380,"Stephen Gallacher",17,76,"FirstTeeLateLowestRound",2013
380,380,"Makoto Inoue",2,76,"FirstTeeLateLowestRound",2013
380,380,"KT Kim",4,76,"FirstTeeLateLowestRound",2013
