"PercentageofAvailablePurseWon_RANKTHISWEEK_2008","PercentageofAvailablePurseWon_RANKLASTWEEK_2008","PercentageofAvailablePurseWon_PLAYERNAME_2008","PercentageofAvailablePurseWon_EVENTS_2008","PercentageofAvailablePurseWon_Pct_2008","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2008","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2008","stat_name","year"
76,76,"Mark Wilson",29,0.97,1578333,162200000,"PercentageofAvailablePurseWon",2008
78,78,"Jason Bohn",15,0.96,866785,90400000,"PercentageofAvailablePurseWon",2008
78,78,"Jeev Milkha Singh",5,0.96,319349,33200000,"PercentageofAvailablePurseWon",2008
78,78,"Charlie Wi",27,0.96,1515392,158400000,"PercentageofAvailablePurseWon",2008
81,81,"Nicholas Thompson",36,0.94,1869327,198700000,"PercentageofAvailablePurseWon",2008
82,82,"Matt Kuchar",27,0.93,1447636,155461173,"PercentageofAvailablePurseWon",2008
83,83,"Alexander Noren",1,0.92,75484,8161173,"PercentageofAvailablePurseWon",2008
83,83,"Jean Van de Velde",1,0.92,75484,8161173,"PercentageofAvailablePurseWon",2008
83,83,"Simon Wakefield",1,0.92,75484,8161173,"PercentageofAvailablePurseWon",2008
83,83,"Paul Waring",1,0.92,75484,8161173,"PercentageofAvailablePurseWon",2008
87,87,"Jerry Kelly",31,0.9,1652399,183061173,"PercentageofAvailablePurseWon",2008
87,87,"Brandt Snedeker",26,0.9,1531441,169461173,"PercentageofAvailablePurseWon",2008
87,87,"Johnson Wagner",26,0.9,1431001,159700000,"PercentageofAvailablePurseWon",2008
90,90,"Steve Elkington",25,0.89,1291112,144600000,"PercentageofAvailablePurseWon",2008
90,90,"Bernhard Langer",2,0.89,147250,16500000,"PercentageofAvailablePurseWon",2008
90,90,"Parker McLachlin",27,0.89,1311837,147100000,"PercentageofAvailablePurseWon",2008
90,90,"Esteban Toledo",3,0.89,111305,12500000,"PercentageofAvailablePurseWon",2008
90,90,"Marc Turnesa",29,0.89,1329920,149200000,"PercentageofAvailablePurseWon",2008
90,90,"Bubba Watson",29,0.89,1533520,172100000,"PercentageofAvailablePurseWon",2008
96,96,"Cameron Beckman",29,0.88,1312836,149600000,"PercentageofAvailablePurseWon",2008
96,96,"Scott Verplank",24,0.88,1359619,155161173,"PercentageofAvailablePurseWon",2008
98,98,"Fred Couples",18,0.87,949280,109300000,"PercentageofAvailablePurseWon",2008
98,98,"Ryan Moore",24,0.87,1214898,139200000,"PercentageofAvailablePurseWon",2008
100,100,"Peter Lonard",30,0.85,1462892,171600000,"PercentageofAvailablePurseWon",2008
100,100,"Graeme McDowell",4,0.85,269544,31661173,"PercentageofAvailablePurseWon",2008
100,100,"Rocco Mediate",27,0.85,1420874,166861173,"PercentageofAvailablePurseWon",2008
100,100,"Chez Reavie",30,0.85,1444100,170100000,"PercentageofAvailablePurseWon",2008
100,100,"Heath Slocum",29,0.85,1491912,175361173,"PercentageofAvailablePurseWon",2008
105,105,"Will Ma Kenzie",21,0.84,911194,108300000,"PercentageofAvailablePurseWon",2008
106,106,"Nick OHern",26,0.83,1370767,165061173,"PercentageofAvailablePurseWon",2008
107,107,"George McNeill",29,0.82,1361528,166700000,"PercentageofAvailablePurseWon",2008
107,107,"John Merrick",28,0.82,1312004,159500000,"PercentageofAvailablePurseWon",2008
109,109,"Corey Pavin",20,0.81,924280,1.14e+08,"PercentageofAvailablePurseWon",2008
110,110,"Richard Johnson",21,0.79,884366,112200000,"PercentageofAvailablePurseWon",2008
110,110,"Bob Tway",20,0.79,785638,99600000,"PercentageofAvailablePurseWon",2008
112,112,"Michael Sim",7,0.78,269863,34600000,"PercentageofAvailablePurseWon",2008
112,112,"Kevin Streelman",32,0.78,1352702,173500000,"PercentageofAvailablePurseWon",2008
114,114,"Scott McCarron",22,0.77,952069,123761173,"PercentageofAvailablePurseWon",2008
114,114,"Tom Pernice Jr",30,0.77,1336275,174200000,"PercentageofAvailablePurseWon",2008
116,116,"Charles Howell III",31,0.76,1449228,189861173,"PercentageofAvailablePurseWon",2008
116,116,"John Senden",28,0.76,1269081,167200000,"PercentageofAvailablePurseWon",2008
116,116,"Tim Wilkinson",29,0.76,1167602,154200000,"PercentageofAvailablePurseWon",2008
119,119,"Paul McGinley",1,0.75,60000,8e+06,"PercentageofAvailablePurseWon",2008
119,119,"Arron Oberholser",10,0.75,454879,60700000,"PercentageofAvailablePurseWon",2008
121,121,"Tim Herron",28,0.74,1164998,156800000,"PercentageofAvailablePurseWon",2008
121,121,"Casey Wittenberg",4,0.74,167520,22600000,"PercentageofAvailablePurseWon",2008
123,123,"Angel Cabrera",17,0.73,868182,118661173,"PercentageofAvailablePurseWon",2008
123,123,"Steve Flesch",29,0.73,1265056,173100000,"PercentageofAvailablePurseWon",2008
123,123,"Michael Letzig",29,0.73,1166976,160961173,"PercentageofAvailablePurseWon",2008
123,123,"Troy Matteson",30,0.73,1212017,165700000,"PercentageofAvailablePurseWon",2008
123,123,"Dean Wilson",32,0.73,1350000,184200000,"PercentageofAvailablePurseWon",2008
128,128,"Steve Allan",21,0.71,743969,104700000,"PercentageofAvailablePurseWon",2008
129,129,"John Mallinger",29,0.7,1201430,172300000,"PercentageofAvailablePurseWon",2008
130,130,"DA Points",3,0.68,126918,18800000,"PercentageofAvailablePurseWon",2008
131,131,"Cliff Kresge",28,0.66,1068205,162400000,"PercentageofAvailablePurseWon",2008
131,131,"Tom Lehman",17,0.66,676650,103161173,"PercentageofAvailablePurseWon",2008
133,133,"Kevin Na",29,0.65,1041055,161300000,"PercentageofAvailablePurseWon",2008
133,133,"Diego Vanegas",1,0.65,22775,3500000,"PercentageofAvailablePurseWon",2008
135,135,"Jonathan Byrd",27,0.64,1039582,163500000,"PercentageofAvailablePurseWon",2008
135,135,"Alex Cejka",25,0.64,893997,140161173,"PercentageofAvailablePurseWon",2008
135,135,"Joe Ogilvie",29,0.64,1035829,160800000,"PercentageofAvailablePurseWon",2008
135,135,"Alvaro Quiros",2,0.64,45065,7e+06,"PercentageofAvailablePurseWon",2008
135,135,"David Toms",20,0.64,799113,125700000,"PercentageofAvailablePurseWon",2008
140,140,"Lucas Glover",26,0.63,998489,159361173,"PercentageofAvailablePurseWon",2008
141,141,"Brett Quigley",25,0.62,878213,142600000,"PercentageofAvailablePurseWon",2008
142,142,"Michael Allen",28,0.61,981261,160400000,"PercentageofAvailablePurseWon",2008
142,142,"Brian Davis",34,0.61,1151556,189500000,"PercentageofAvailablePurseWon",2008
142,142,"John Rollins",28,0.61,1016029,166761173,"PercentageofAvailablePurseWon",2008
145,145,"Gavin Coles",16,0.6,455001,75500000,"PercentageofAvailablePurseWon",2008
146,146,"John Huston",18,0.59,496873,84300000,"PercentageofAvailablePurseWon",2008
147,147,"Bill Haas",31,0.58,1000934,172500000,"PercentageofAvailablePurseWon",2008
147,147,"Charley Hoffman",29,0.58,945700,163700000,"PercentageofAvailablePurseWon",2008
149,149,"Brad Adamonis",29,0.57,862411,152200000,"PercentageofAvailablePurseWon",2008
149,149,"Anders Hansen",6,0.57,251890,44261173,"PercentageofAvailablePurseWon",2008
149,149,"Martin Laird",29,0.57,852749,149500000,"PercentageofAvailablePurseWon",2008
149,149,"Vaughn Taylor",32,0.57,1053420,183900000,"PercentageofAvailablePurseWon",2008
149,149,"Nick Watney",27,0.57,878170,1.55e+08,"PercentageofAvailablePurseWon",2008
154,154,"SSP Chawrasia",1,0.56,44750,8e+06,"PercentageofAvailablePurseWon",2008
154,154,"Bob Estes",28,0.56,829393,149100000,"PercentageofAvailablePurseWon",2008
154,154,"Nathan Green",30,0.56,912865,163200000,"PercentageofAvailablePurseWon",2008
157,157,"Hidemasa Hoshino",1,0.55,44250,8e+06,"PercentageofAvailablePurseWon",2008
158,158,"Shane Bertsch",29,0.54,841247,1.57e+08,"PercentageofAvailablePurseWon",2008
158,158,"Joe Durant",28,0.54,802567,1.48e+08,"PercentageofAvailablePurseWon",2008
158,158,"Daisuke Maruyama",4,0.54,98596,18300000,"PercentageofAvailablePurseWon",2008
158,158,"Bob May",4,0.54,114085,2.1e+07,"PercentageofAvailablePurseWon",2008
158,158,"Roland Thatcher",15,0.54,445211,8.2e+07,"PercentageofAvailablePurseWon",2008
163,163,"Mark Brown",3,0.53,123750,23500000,"PercentageofAvailablePurseWon",2008
163,163,"Niclas Fasth",10,0.53,391690,74461173,"PercentageofAvailablePurseWon",2008
163,163,"Soren Kjeldsen",3,0.53,125000,23661173,"PercentageofAvailablePurseWon",2008
163,163,"Tim Petrovic",32,0.53,958575,179361173,"PercentageofAvailablePurseWon",2008
167,167,"Mark Calcavecchia",25,0.51,784808,154061173,"PercentageofAvailablePurseWon",2008
167,167,"Jason Day",28,0.51,767392,151700000,"PercentageofAvailablePurseWon",2008
167,167,"Robert Dinwiddie",1,0.51,35709,7e+06,"PercentageofAvailablePurseWon",2008
167,167,"Bo Van Pelt",32,0.51,903964,178500000,"PercentageofAvailablePurseWon",2008
171,171,"Chapchai Nirat",1,0.5,40250,8e+06,"PercentageofAvailablePurseWon",2008
171,171,"Jeff Overton",32,0.5,890485,178461173,"PercentageofAvailablePurseWon",2008
171,171,"Paul Sheehan",1,0.5,40250,8e+06,"PercentageofAvailablePurseWon",2008
171,171,"Charles Warren",29,0.5,800693,1.59e+08,"PercentageofAvailablePurseWon",2008
175,175,"James Driscoll",28,0.49,708548,1.45e+08,"PercentageofAvailablePurseWon",2008
175,175,"Stephen Poole",1,0.49,25143,5100000,"PercentageofAvailablePurseWon",2008
175,175,"Chris Riley",17,0.49,388849,79300000,"PercentageofAvailablePurseWon",2008
178,178,"Eric Axley",35,0.48,899213,188400000,"PercentageofAvailablePurseWon",2008
178,178,"Robert Garrigus",29,0.48,756729,158700000,"PercentageofAvailablePurseWon",2008
178,178,"JJ Henry",34,0.48,931160,1.94e+08,"PercentageofAvailablePurseWon",2008
181,181,"Tommy Gainey",24,0.47,562204,119300000,"PercentageofAvailablePurseWon",2008
181,181,"Pablo Martin Benavides",3,0.47,60142,12800000,"PercentageofAvailablePurseWon",2008
183,183,"Glen Day",19,0.46,435263,95100000,"PercentageofAvailablePurseWon",2008
183,183,"Matt Jones",31,0.46,775897,167100000,"PercentageofAvailablePurseWon",2008
183,183,"WC Liang",6,0.46,184352,39661173,"PercentageofAvailablePurseWon",2008
183,183,"Prayad Marksaeng",4,0.46,141560,30661173,"PercentageofAvailablePurseWon",2008
187,187,"Richard Finch",2,0.45,73284,16161173,"PercentageofAvailablePurseWon",2008
188,188,"Patrick Sheehan",35,0.44,805894,184600000,"PercentageofAvailablePurseWon",2008
188,188,"Scott Sterling",28,0.44,624821,141900000,"PercentageofAvailablePurseWon",2008
188,188,"Jhonattan Vegas",1,0.44,19828,4500000,"PercentageofAvailablePurseWon",2008
191,191,"Rich Beem",29,0.43,729999,169361173,"PercentageofAvailablePurseWon",2008
191,191,"Jason Gore",33,0.43,779664,179500000,"PercentageofAvailablePurseWon",2008
191,191,"Jay Williamson",33,0.43,758860,177961173,"PercentageofAvailablePurseWon",2008
194,194,"Marco Dawson",21,0.42,439961,103700000,"PercentageofAvailablePurseWon",2008
194,194,"Colin Montgomerie",7,0.42,221534,52461173,"PercentageofAvailablePurseWon",2008
196,196,"Thomas Aiken",1,0.41,33266,8161173,"PercentageofAvailablePurseWon",2008
196,196,"Gregory Bourdy",1,0.41,33266,8161173,"PercentageofAvailablePurseWon",2008
196,196,"Ariel Canete",1,0.41,33266,8161173,"PercentageofAvailablePurseWon",2008
196,196,"Brendan Jones",5,0.41,163185,39661173,"PercentageofAvailablePurseWon",2008
196,196,"Simon Khan",1,0.41,33266,8161173,"PercentageofAvailablePurseWon",2008
201,201,"Jesper Parnevik",29,0.4,635817,160200000,"PercentageofAvailablePurseWon",2008
202,202,"Yusaku Miyazato",1,0.39,20670,5300000,"PercentageofAvailablePurseWon",2008
203,203,"Jason Dufner",16,0.38,284137,74500000,"PercentageofAvailablePurseWon",2008
203,203,"Harrison Frazar",23,0.38,444059,115400000,"PercentageofAvailablePurseWon",2008
203,203,"Bob Heintz",17,0.38,301014,79100000,"PercentageofAvailablePurseWon",2008
203,203,"Richard Sterne",8,0.38,226294,58961173,"PercentageofAvailablePurseWon",2008
203,203,"Ian Woosnam",1,0.38,26250,7e+06,"PercentageofAvailablePurseWon",2008
208,208,"Peter Hanson",4,0.37,117784,31661173,"PercentageofAvailablePurseWon",2008
208,208,"Tag Ridings",29,0.37,568491,153300000,"PercentageofAvailablePurseWon",2008
208,208,"Kevin Stadler",30,0.37,598944,161761173,"PercentageofAvailablePurseWon",2008
211,211,"Chris DiMarco",29,0.36,590743,166400000,"PercentageofAvailablePurseWon",2008
211,211,"Anton Haig",2,0.36,49780,1.4e+07,"PercentageofAvailablePurseWon",2008
211,211,"Andrew McLardy",2,0.36,47000,13100000,"PercentageofAvailablePurseWon",2008
214,214,"Richard Green",9,0.35,224308,63961173,"PercentageofAvailablePurseWon",2008
215,215,"Mark Hensby",26,0.34,480480,141200000,"PercentageofAvailablePurseWon",2008
215,215,"Lee Janzen",28,0.34,500154,146300000,"PercentageofAvailablePurseWon",2008
215,215,"Jarrod Lyle",1,0.34,23985,7e+06,"PercentageofAvailablePurseWon",2008
215,215,"Nick Price",1,0.34,11900,3500000,"PercentageofAvailablePurseWon",2008
219,219,"Dan Forsman",11,0.33,169106,51100000,"PercentageofAvailablePurseWon",2008
219,219,"Fred Funk",14,0.33,257283,77600000,"PercentageofAvailablePurseWon",2008
219,219,"Jeff Gove",18,0.33,290408,87100000,"PercentageofAvailablePurseWon",2008
219,219,"Todd Hamilton",28,0.33,537954,163461173,"PercentageofAvailablePurseWon",2008
219,219,"Garrett Willis",11,0.33,176815,5.3e+07,"PercentageofAvailablePurseWon",2008
224,224,"Jose Coceres",13,0.32,240392,76100000,"PercentageofAvailablePurseWon",2008
224,224,"Craig Kanada",23,0.32,363594,113600000,"PercentageofAvailablePurseWon",2008
224,224,"Brenden Pappas",24,0.32,384070,118700000,"PercentageofAvailablePurseWon",2008
224,224,"Chris Stroud",29,0.32,482404,150400000,"PercentageofAvailablePurseWon",2008
228,228,"Justin Bolli",28,0.31,458021,149400000,"PercentageofAvailablePurseWon",2008
228,228,"Nick Dougherty",8,0.31,183061,59161173,"PercentageofAvailablePurseWon",2008
228,228,"Frank Lickliter II",32,0.31,548111,174100000,"PercentageofAvailablePurseWon",2008
228,228,"Oliver Wilson",4,0.31,95709,30661173,"PercentageofAvailablePurseWon",2008
228,228,"YE Yang",29,0.31,461723,150200000,"PercentageofAvailablePurseWon",2008
233,233,"Carlos Franco",25,0.3,378768,124800000,"PercentageofAvailablePurseWon",2008
233,233,"Brent Geiberger",12,0.3,165600,55400000,"PercentageofAvailablePurseWon",2008
233,233,"Doug LaBelle II",22,0.3,338130,113061173,"PercentageofAvailablePurseWon",2008
233,233,"Jon Mills",32,0.3,489508,165800000,"PercentageofAvailablePurseWon",2008
233,233,"Tom Scherrer",20,0.3,288390,9.6e+07,"PercentageofAvailablePurseWon",2008
233,233,"Omar Uresti",24,0.3,346283,116800000,"PercentageofAvailablePurseWon",2008
239,239,"Chad Collins",24,0.29,339958,118200000,"PercentageofAvailablePurseWon",2008
239,239,"Ross Fisher",6,0.29,130766,44661173,"PercentageofAvailablePurseWon",2008
239,239,"Spencer Levin",1,0.29,15518,5300000,"PercentageofAvailablePurseWon",2008
239,239,"Jeff Maggert",28,0.29,444481,150700000,"PercentageofAvailablePurseWon",2008
239,239,"Anthony Wall",1,0.29,23553,8161173,"PercentageofAvailablePurseWon",2008
244,244,"Brandt Jobe",19,0.28,293214,104600000,"PercentageofAvailablePurseWon",2008
244,244,"Craig Parry",4,0.28,86310,31161173,"PercentageofAvailablePurseWon",2008
244,244,"Dicky Pride",14,0.28,182890,65800000,"PercentageofAvailablePurseWon",2008
244,244,"Brett Rumford",26,0.28,386418,137800000,"PercentageofAvailablePurseWon",2008
248,248,"Kent Jones",23,0.27,304429,111200000,"PercentageofAvailablePurseWon",2008
249,249,"Nick Flanagan",29,0.26,379036,148500000,"PercentageofAvailablePurseWon",2008
249,249,"Soren Hansen",9,0.26,179965,68961173,"PercentageofAvailablePurseWon",2008
249,249,"Martin Kaymer",8,0.26,154387,59461173,"PercentageofAvailablePurseWon",2008
249,249,"Paul Stankowski",13,0.26,156077,60900000,"PercentageofAvailablePurseWon",2008
253,253,"Robert Damron",8,0.25,94611,37500000,"PercentageofAvailablePurseWon",2008
253,253,"Jonathan Lomas",1,0.25,20384,8161173,"PercentageofAvailablePurseWon",2008
253,253,"Bob Sowards",22,0.25,263327,106900000,"PercentageofAvailablePurseWon",2008
253,253,"Toru Taniguchi",7,0.25,122620,49900000,"PercentageofAvailablePurseWon",2008
257,257,"Andrew Buckle",15,0.24,170264,69500000,"PercentageofAvailablePurseWon",2008
257,257,"Brad Elder",23,0.24,270364,111200000,"PercentageofAvailablePurseWon",2008
257,257,"Jean Baptiste Gonnet",1,0.24,19785,8161173,"PercentageofAvailablePurseWon",2008
257,257,"David Horsey",1,0.24,19785,8161173,"PercentageofAvailablePurseWon",2008
257,257,"Ian Leggatt",5,0.24,62481,25600000,"PercentageofAvailablePurseWon",2008
257,257,"Larry Mize",16,0.24,190803,79600000,"PercentageofAvailablePurseWon",2008
257,257,"Louis Oosthuizen",3,0.24,51325,21100000,"PercentageofAvailablePurseWon",2008
257,257,"John Riegger",24,0.24,289500,118700000,"PercentageofAvailablePurseWon",2008
257,257,"Jimmy Walker",24,0.24,282247,118400000,"PercentageofAvailablePurseWon",2008
266,266,"Chip Deason",1,0.23,10350,4600000,"PercentageofAvailablePurseWon",2008
266,266,"Kenneth Ferrie",25,0.23,288770,126200000,"PercentageofAvailablePurseWon",2008
266,266,"Tom Gillis",3,0.23,38915,16661173,"PercentageofAvailablePurseWon",2008
266,266,"Jose Filipe Lima",1,0.23,18685,8161173,"PercentageofAvailablePurseWon",2008
266,266,"Kiyoshi Miyazato",1,0.23,11925,5300000,"PercentageofAvailablePurseWon",2008
266,266,"Martin Wiegele",1,0.23,18685,8161173,"PercentageofAvailablePurseWon",2008
272,272,"Erik Compton",1,0.22,10074,4600000,"PercentageofAvailablePurseWon",2008
272,272,"Bubba Dickerson",1,0.22,13640,6200000,"PercentageofAvailablePurseWon",2008
272,272,"John Douma",1,0.22,11150,5e+06,"PercentageofAvailablePurseWon",2008
272,272,"Andrew Dresser",1,0.22,15189,7e+06,"PercentageofAvailablePurseWon",2008
272,272,"JP Hayes",26,0.22,312151,141600000,"PercentageofAvailablePurseWon",2008
272,272,"James Kingston",5,0.22,84250,37661173,"PercentageofAvailablePurseWon",2008
272,272,"Charl Schwartzel",1,0.22,16250,7500000,"PercentageofAvailablePurseWon",2008
272,272,"Andrew Svoboda",1,0.22,15189,7e+06,"PercentageofAvailablePurseWon",2008
272,272,"Mitsuhiro Tateyama",1,0.22,11448,5300000,"PercentageofAvailablePurseWon",2008
281,281,"Ryan Armour",32,0.21,354507,169900000,"PercentageofAvailablePurseWon",2008
281,281,"Brian Bateman",18,0.21,227470,107100000,"PercentageofAvailablePurseWon",2008
281,281,"Alejandro Canizares",16,0.21,162113,76800000,"PercentageofAvailablePurseWon",2008
281,281,"Bryan DeCorso",1,0.21,10600,5e+06,"PercentageofAvailablePurseWon",2008
281,281,"Scott Hoch",1,0.21,11385,5500000,"PercentageofAvailablePurseWon",2008
281,281,"Shingo Katayama",5,0.21,76375,36200000,"PercentageofAvailablePurseWon",2008
281,281,"Chih Bing Lam",1,0.21,16787,8161173,"PercentageofAvailablePurseWon",2008
281,281,"Pablo Larrazabal",3,0.21,50685,23661173,"PercentageofAvailablePurseWon",2008
281,281,"Jose Maria Olazabal",4,0.21,60200,28500000,"PercentageofAvailablePurseWon",2008
281,281,"Dennis Paulson",1,0.21,6420,3e+06,"PercentageofAvailablePurseWon",2008
281,281,"Mike Ruiz",1,0.21,8692,4100000,"PercentageofAvailablePurseWon",2008
281,281,"Ted Schulz",1,0.21,6420,3e+06,"PercentageofAvailablePurseWon",2008
281,281,"Miguel Suarez",1,0.21,7350,3500000,"PercentageofAvailablePurseWon",2008
294,294,"Michael Bradley",14,0.2,138453,69800000,"PercentageofAvailablePurseWon",2008
294,294,"Rick Fehr",1,0.2,5940,3e+06,"PercentageofAvailablePurseWon",2008
