"CareerEarnings_RANKTHISWEEK_2012","CareerEarnings_RANKLASTWEEK_2012","CareerEarnings_PLAYERNAME_2012","CareerEarnings__2012","CareerEarnings_MONEY_2012","stat_name","year"
71,71,"Heath Slocum",NA,15124760,"CareerEarnings",2012
72,72,"Steve Lowery",NA,15121961,"CareerEarnings",2012
73,73,"Lucas Glover",NA,14974985,"CareerEarnings",2012
74,74,"John Huston",NA,14967146,"CareerEarnings",2012
75,75,"Tom Pernice Jr",NA,14950594,"CareerEarnings",2012
76,76,"Camilo Villegas",NA,14850148,"CareerEarnings",2012
77,77,"Greg Norman",NA,14484458,"CareerEarnings",2012
78,78,"Paul Azinger",NA,14467496,"CareerEarnings",2012
79,79,"Jay Haas",NA,14440317,"CareerEarnings",2012
80,80,"Mark OMeara",NA,14169805,"CareerEarnings",2012
81,81,"Bill Haas",NA,14099394,"CareerEarnings",2012
82,82,"Kirk Triplett",NA,14096656,"CareerEarnings",2012
83,83,"Ryan Moore",NA,13977713,"CareerEarnings",2012
84,84,"Shigeki Maruyama",NA,13809170,"CareerEarnings",2012
85,85,"Joe Durant",NA,13780136,"CareerEarnings",2012
86,86,"Lee Westwood",NA,13644407,"CareerEarnings",2012
87,87,"Rod Pampling",NA,13600311,"CareerEarnings",2012
88,88,"Rory McIlroy",NA,13357560,"CareerEarnings",2012
89,89,"Pat Perez",NA,13192774,"CareerEarnings",2012
90,90,"Kevin Na",NA,13153736,"CareerEarnings",2012
91,91,"Freddie Jacobson",NA,13077103,"CareerEarnings",2012
92,92,"Mark Wilson",NA,12982149,"CareerEarnings",2012
93,93,"JJ Henry",NA,12791915,"CareerEarnings",2012
94,94,"Paul Goydos",NA,12738659,"CareerEarnings",2012
95,95,"Ryan Palmer",NA,12734921,"CareerEarnings",2012
96,96,"Ben Curtis",NA,12710142,"CareerEarnings",2012
97,97,"John Cook",NA,12685199,"CareerEarnings",2012
98,98,"Briny Baird",NA,12634862,"CareerEarnings",2012
99,99,"Ian Poulter",NA,12620633,"CareerEarnings",2012
100,100,"Scott McCarron",NA,12611793,"CareerEarnings",2012
101,101,"Dudley Hart",NA,12566495,"CareerEarnings",2012
102,102,"Jason Dufner",NA,12446009,"CareerEarnings",2012
103,103,"Billy Andrade",NA,12380805,"CareerEarnings",2012
104,104,"Jose Maria Olazabal",NA,12267230,"CareerEarnings",2012
105,105,"Anthony Kim",NA,12206409,"CareerEarnings",2012
106,106,"Webb Simpson",NA,12045207,"CareerEarnings",2012
107,107,"Duffy Waldorf",NA,11873941,"CareerEarnings",2012
108,108,"Frank Lickliter II",NA,11806799,"CareerEarnings",2012
109,109,"Payne Stewart",NA,11737008,"CareerEarnings",2012
110,110,"Trevor Immelman",NA,11684655,"CareerEarnings",2012
111,111,"Tim Petrovic",NA,11637888,"CareerEarnings",2012
112,112,"Chris Riley",NA,11483463,"CareerEarnings",2012
113,113,"Harrison Frazar",NA,11371593,"CareerEarnings",2012
114,114,"Joey Sindelar",NA,11196462,"CareerEarnings",2012
115,115,"Vaughn Taylor",NA,11142907,"CareerEarnings",2012
116,116,"Brett Quigley",NA,11048433,"CareerEarnings",2012
117,117,"Tom Kite",NA,11041042,"CareerEarnings",2012
118,118,"Tom Watson",NA,10986810,"CareerEarnings",2012
119,119,"Charley Hoffman",NA,10966038,"CareerEarnings",2012
120,120,"JB Holmes",NA,10711821,"CareerEarnings",2012
121,121,"Jonathan Kaye",NA,10584934,"CareerEarnings",2012
122,122,"Brian Davis",NA,10546734,"CareerEarnings",2012
123,123,"Jason Day",NA,10203326,"CareerEarnings",2012
124,124,"Bernhard Langer",NA,10111921,"CareerEarnings",2012
125,125,"Joe Ogilvie",NA,10043715,"CareerEarnings",2012
126,126,"Angel Cabrera",NA,10033987,"CareerEarnings",2012
127,127,"John Daly",NA,10033138,"CareerEarnings",2012
128,128,"Craig Stadler",NA,10021897,"CareerEarnings",2012
129,129,"Jeff Overton",NA,9981585,"CareerEarnings",2012
130,130,"Jason Bohn",NA,9799879,"CareerEarnings",2012
131,131,"Bart Bryant",NA,9694784,"CareerEarnings",2012
132,132,"Paul Casey",NA,9675935,"CareerEarnings",2012
133,133,"Rich Beem",NA,9602992,"CareerEarnings",2012
134,134,"Robert Garrigus",NA,9505269,"CareerEarnings",2012
135,135,"Tommy Armour III",NA,9458248,"CareerEarnings",2012
136,136,"Peter Lonard",NA,9457011,"CareerEarnings",2012
137,137,"Mark Brooks",NA,9455441,"CareerEarnings",2012
138,138,"Carlos Franco",NA,9431368,"CareerEarnings",2012
139,139,"Cameron Beckman",NA,9416399,"CareerEarnings",2012
140,140,"DJ Trahan",NA,9237425,"CareerEarnings",2012
141,141,"Martin Laird",NA,9189426,"CareerEarnings",2012
142,142,"David Frost",NA,9178775,"CareerEarnings",2012
143,143,"Shaun Micheel",NA,9091949,"CareerEarnings",2012
144,144,"Ryuji Imada",NA,9084418,"CareerEarnings",2012
145,145,"Steve Marino",NA,8988869,"CareerEarnings",2012
146,146,"Glen Day",NA,8969775,"CareerEarnings",2012
147,147,"Dean Wilson",NA,8903908,"CareerEarnings",2012
148,148,"Charlie Wi",NA,8888930,"CareerEarnings",2012
149,149,"Robert Gamez",NA,8694424,"CareerEarnings",2012
150,150,"Dan Forsman",NA,8687983,"CareerEarnings",2012
151,151,"Brandt Jobe",NA,8678343,"CareerEarnings",2012
152,152,"Troy Matteson",NA,8639245,"CareerEarnings",2012
153,153,"Rickie Fowler",NA,8579172,"CareerEarnings",2012
154,154,"Olin Browne",NA,8516287,"CareerEarnings",2012
155,155,"Andrew Magee",NA,8512753,"CareerEarnings",2012
156,156,"Craig Parry",NA,8481456,"CareerEarnings",2012
157,157,"Darren Clarke",NA,8404453,"CareerEarnings",2012
158,158,"JP Hayes",NA,8391404,"CareerEarnings",2012
159,159,"Boo Weekley",NA,8215222,"CareerEarnings",2012
160,160,"Henrik Stenson",NA,8124055,"CareerEarnings",2012
161,161,"YE Yang",NA,8098445,"CareerEarnings",2012
162,162,"Skip Kendall",NA,8074041,"CareerEarnings",2012
163,163,"Steve Pate",NA,8039988,"CareerEarnings",2012
164,164,"Alex Cejka",NA,7914240,"CareerEarnings",2012
165,165,"Daniel Chopra",NA,7906221,"CareerEarnings",2012
166,166,"Larry Mize",NA,7871792,"CareerEarnings",2012
167,167,"Peter Jacobsen",NA,7799810,"CareerEarnings",2012
168,168,"Greg Chalmers",NA,7772882,"CareerEarnings",2012
169,169,"Keegan Bradley",NA,7669258,"CareerEarnings",2012
170,170,"Arron Oberholser",NA,7665222,"CareerEarnings",2012
171,171,"Curtis Strange",NA,7599951,"CareerEarnings",2012
172,172,"George McNeill",NA,7547877,"CareerEarnings",2012
173,173,"JL Lewis",NA,7480274,"CareerEarnings",2012
174,174,"Brent Geiberger",NA,7374382,"CareerEarnings",2012
175,175,"Ted Purdy",NA,7363379,"CareerEarnings",2012
176,176,"Paul Stankowski",NA,7313873,"CareerEarnings",2012
177,177,"Mathew Goggin",NA,7282112,"CareerEarnings",2012
178,178,"Nick OHern",NA,7211304,"CareerEarnings",2012
179,179,"Graeme McDowell",NA,7181134,"CareerEarnings",2012
180,180,"Ben Crenshaw",NA,7139756,"CareerEarnings",2012
181,181,"Johnson Wagner",NA,7081961,"CareerEarnings",2012
182,182,"Brett Wetterich",NA,7008473,"CareerEarnings",2012
183,183,"Bill Glasson",NA,6912619,"CareerEarnings",2012
184,184,"Andres Romero",NA,6890777,"CareerEarnings",2012
185,185,"Chris Perry",NA,6866671,"CareerEarnings",2012
186,186,"Len Mattiace",NA,6836059,"CareerEarnings",2012
187,187,"DA Points",NA,6796412,"CareerEarnings",2012
188,188,"Scott Simpson",NA,6778273,"CareerEarnings",2012
189,189,"Bryce Molder",NA,6761151,"CareerEarnings",2012
190,190,"Ken Duke",NA,6752820,"CareerEarnings",2012
191,191,"Nathan Green",NA,6745270,"CareerEarnings",2012
192,192,"John Mallinger",NA,6641280,"CareerEarnings",2012
193,193,"Tom Byrum",NA,6554699,"CareerEarnings",2012
194,194,"Steve Jones",NA,6519451,"CareerEarnings",2012
195,195,"Bruce Lietzke",NA,6474794,"CareerEarnings",2012
196,196,"Brendon de Jonge",NA,6408424,"CareerEarnings",2012
197,197,"Robert Damron",NA,6363926,"CareerEarnings",2012
198,198,"Lanny Wadkins",NA,6355681,"CareerEarnings",2012
199,199,"Michael Allen",NA,6316156,"CareerEarnings",2012
200,200,"Neal Lancaster",NA,6275690,"CareerEarnings",2012
201,201,"Chip Beck",NA,6205730,"CareerEarnings",2012
202,202,"Richard Johnson",NA,6204475,"CareerEarnings",2012
203,203,"Mark Hensby",NA,6194683,"CareerEarnings",2012
204,204,"Marc Leishman",NA,6081170,"CareerEarnings",2012
205,205,"Kevin Stadler",NA,6074553,"CareerEarnings",2012
206,206,"Kevin Streelman",NA,6047934,"CareerEarnings",2012
207,207,"Jim Gallagher Jr",NA,6002202,"CareerEarnings",2012
208,208,"Hale Irwin",NA,5966031,"CareerEarnings",2012
209,209,"Jay Williamson",NA,5944298,"CareerEarnings",2012
210,210,"John Merrick",NA,5848567,"CareerEarnings",2012
211,211,"Scott Piercy",NA,5846123,"CareerEarnings",2012
212,212,"Fuzzy Zoeller",NA,5819293,"CareerEarnings",2012
213,213,"Greg Kraft",NA,5786218,"CareerEarnings",2012
214,214,"David Peoples",NA,5736812,"CareerEarnings",2012
215,215,"Jack Nicklaus",NA,5734031,"CareerEarnings",2012
216,216,"Russ Cochran",NA,5560769,"CareerEarnings",2012
217,217,"Jay Don Blake",NA,5555470,"CareerEarnings",2012
218,218,"Louis Oosthuizen",NA,5510914,"CareerEarnings",2012
219,219,"Michael Bradley",NA,5493463,"CareerEarnings",2012
220,220,"Todd Hamilton",NA,5493008,"CareerEarnings",2012
221,221,"Spencer Levin",NA,5439686,"CareerEarnings",2012
222,222,"Kent Jones",NA,5346948,"CareerEarnings",2012
223,223,"Greg Owen",NA,5335612,"CareerEarnings",2012
224,224,"Raymond Floyd",NA,5323075,"CareerEarnings",2012
225,225,"Mark McCumber",NA,5309688,"CareerEarnings",2012
226,226,"Jose Coceres",NA,5280335,"CareerEarnings",2012
227,227,"Gil Morgan",NA,5259164,"CareerEarnings",2012
228,228,"Blaine McCallister",NA,5227278,"CareerEarnings",2012
229,229,"Notah Begay III",NA,5207339,"CareerEarnings",2012
230,230,"Jeff Quinney",NA,5185395,"CareerEarnings",2012
231,231,"Craig Barlow",NA,5183390,"CareerEarnings",2012
232,232,"Jimmy Walker",NA,5180859,"CareerEarnings",2012
233,233,"Charles Warren",NA,5143839,"CareerEarnings",2012
234,234,"Dennis Paulson",NA,4983871,"CareerEarnings",2012
235,235,"Chez Reavie",NA,4908385,"CareerEarnings",2012
236,236,"Chris Stroud",NA,4843031,"CareerEarnings",2012
237,237,"David Edwards",NA,4773198,"CareerEarnings",2012
238,238,"DA Weibring",NA,4770705,"CareerEarnings",2012
239,239,"Jim Carter",NA,4766778,"CareerEarnings",2012
240,240,"Chris Smith",NA,4763528,"CareerEarnings",2012
241,241,"Arjun Atwal",NA,4761703,"CareerEarnings",2012
242,242,"Wayne Levi",NA,4730158,"CareerEarnings",2012
243,243,"Dicky Pride",NA,4699342,"CareerEarnings",2012
244,244,"Charl Schwartzel",NA,4699323,"CareerEarnings",2012
245,245,"Mike Reid",NA,4686774,"CareerEarnings",2012
246,246,"Gene Sauers",NA,4660569,"CareerEarnings",2012
247,247,"Robert Karlsson",NA,4640586,"CareerEarnings",2012
248,248,"Will Ma Kenzie",NA,4638539,"CareerEarnings",2012
249,249,"Matt Gogel",NA,4596216,"CareerEarnings",2012
250,250,"Grant Waite",NA,4583879,"CareerEarnings",2012
251,251,"James Driscoll",NA,4556396,"CareerEarnings",2012
252,252,"Jason Gore",NA,4447441,"CareerEarnings",2012
253,253,"Tommy Gainey",NA,4405492,"CareerEarnings",2012
254,254,"Ricky Barnes",NA,4382059,"CareerEarnings",2012
255,255,"Thomas Bjorn",NA,4338872,"CareerEarnings",2012
256,256,"Mark Wiebe",NA,4314460,"CareerEarnings",2012
257,257,"Marco Dawson",NA,4308004,"CareerEarnings",2012
258,258,"Joel Edwards",NA,4286415,"CareerEarnings",2012
259,259,"Gary Woodland",NA,4258316,"CareerEarnings",2012
260,260,"Chris Couch",NA,4233973,"CareerEarnings",2012
261,261,"Tom Purtzer",NA,4192268,"CareerEarnings",2012
262,262,"Mike Hulbert",NA,4183778,"CareerEarnings",2012
263,263,"Tom Gillis",NA,4156088,"CareerEarnings",2012
264,264,"Patrick Sheehan",NA,4132804,"CareerEarnings",2012
265,265,"Kyle Stanley",NA,4050643,"CareerEarnings",2012
266,266,"Brandel Chamblee",NA,4018410,"CareerEarnings",2012
267,267,"Rick Fehr",NA,4018239,"CareerEarnings",2012
268,268,"Donnie Hammond",NA,4008060,"CareerEarnings",2012
269,269,"Cliff Kresge",NA,3953366,"CareerEarnings",2012
270,270,"Garrett Willis",NA,3942190,"CareerEarnings",2012
271,271,"John Mahaffey",NA,3876852,"CareerEarnings",2012
272,272,"Brian Bateman",NA,3869324,"CareerEarnings",2012
273,273,"Ted Tryba",NA,3853236,"CareerEarnings",2012
274,274,"Larry Nelson",NA,3827401,"CareerEarnings",2012
275,275,"Omar Uresti",NA,3803293,"CareerEarnings",2012
276,276,"Ken Green",NA,3745345,"CareerEarnings",2012
277,277,"Esteban Toledo",NA,3744953,"CareerEarnings",2012
278,278,"Tag Ridings",NA,3739536,"CareerEarnings",2012
279,279,"Bob May",NA,3670408,"CareerEarnings",2012
280,280,"Roland Thatcher",NA,3634707,"CareerEarnings",2012
281,281,"Jay Delsing",NA,3608666,"CareerEarnings",2012
282,282,"Steve Allan",NA,3606997,"CareerEarnings",2012
283,283,"Nolan Henke",NA,3606563,"CareerEarnings",2012
284,284,"Brad Bryant",NA,3558804,"CareerEarnings",2012
285,285,"Mathias Gronberg",NA,3540993,"CareerEarnings",2012
286,286,"Andy Bean",NA,3531780,"CareerEarnings",2012
287,287,"Matt Jones",NA,3487602,"CareerEarnings",2012
288,288,"Lee Trevino",NA,3478328,"CareerEarnings",2012
289,289,"Tim Simpson",NA,3406017,"CareerEarnings",2012
290,290,"Nicholas Thompson",NA,3380611,"CareerEarnings",2012
291,291,"Craig Perks",NA,3362251,"CareerEarnings",2012
292,292,"Miguel Angel Jimenez",NA,3339726,"CareerEarnings",2012
293,293,"Michael Campbell",NA,3321932,"CareerEarnings",2012
294,294,"Brian Henninger",NA,3316460,"CareerEarnings",2012
295,295,"Bob Burns",NA,3313226,"CareerEarnings",2012
296,296,"Blake Adams",NA,3298495,"CareerEarnings",2012
297,297,"Don Pooley",NA,3296615,"CareerEarnings",2012
298,298,"Scott Stallings",NA,3250901,"CareerEarnings",2012
299,299,"Phil Blackmar",NA,3245909,"CareerEarnings",2012
300,300,"Chris Kirk",NA,3179044,"CareerEarnings",2012
301,301,"Phil Tataurangi",NA,3174391,"CareerEarnings",2012
302,302,"Kris Blanks",NA,3156378,"CareerEarnings",2012
303,303,"Fulton Allem",NA,3155787,"CareerEarnings",2012
304,304,"Ronnie Black",NA,3155053,"CareerEarnings",2012
305,305,"Bill Lunde",NA,3146805,"CareerEarnings",2012
306,306,"Dan Pohl",NA,3112263,"CareerEarnings",2012
307,307,"Bob Gilder",NA,3032108,"CareerEarnings",2012
308,308,"Scott Dunlap",NA,2930471,"CareerEarnings",2012
309,309,"Martin Kaymer",NA,2882653,"CareerEarnings",2012
310,310,"Frank Nobilo",NA,2875836,"CareerEarnings",2012
311,311,"Todd Fischer",NA,2862111,"CareerEarnings",2012
312,312,"Jim McGovern",NA,2858703,"CareerEarnings",2012
313,313,"Cameron Tringale",NA,2856163,"CareerEarnings",2012
314,314,"Tom Scherrer",NA,2850394,"CareerEarnings",2012
315,315,"David Ogrin",NA,2848159,"CareerEarnings",2012
316,316,"Bobby Wadkins",NA,2822418,"CareerEarnings",2012
317,317,"Brendan Steele",NA,2817275,"CareerEarnings",2012
318,318,"Jodie Mudd",NA,2806955,"CareerEarnings",2012
319,319,"Michael Letzig",NA,2797157,"CareerEarnings",2012
320,320,"Sandy Lyle",NA,2792505,"CareerEarnings",2012
321,321,"Josh Teater",NA,2786077,"CareerEarnings",2012
322,322,"Willie Wood",NA,2760886,"CareerEarnings",2012
323,323,"Johnny Miller",NA,2747484,"CareerEarnings",2012
324,324,"Eric Axley",NA,2740296,"CareerEarnings",2012
325,325,"Doug Barron",NA,2724280,"CareerEarnings",2012
326,326,"Doug Tewell",NA,2723711,"CareerEarnings",2012
327,327,"Scott Gump",NA,2715190,"CareerEarnings",2012
328,328,"Howard Twitty",NA,2713551,"CareerEarnings",2012
329,329,"Brenden Pappas",NA,2713230,"CareerEarnings",2012
330,330,"Hank Kuehne",NA,2713228,"CareerEarnings",2012
331,331,"Jhonattan Vegas",NA,2702529,"CareerEarnings",2012
332,332,"John Huh",NA,2692113,"CareerEarnings",2012
333,333,"Carl Paulson",NA,2680044,"CareerEarnings",2012
334,334,"Matt Bettencourt",NA,2623559,"CareerEarnings",2012
335,335,"Mike Springer",NA,2596451,"CareerEarnings",2012
336,336,"Hubert Green",NA,2591959,"CareerEarnings",2012
337,337,"Matt Every",NA,2555060,"CareerEarnings",2012
338,338,"Bud Cauley",NA,2509628,"CareerEarnings",2012
339,339,"Gary Hallberg",NA,2476014,"CareerEarnings",2012
340,340,"Bob Lohr",NA,2417060,"CareerEarnings",2012
341,341,"Spike McRoy",NA,2412577,"CareerEarnings",2012
342,342,"Ian Leggatt",NA,2410796,"CareerEarnings",2012
343,343,"Dave Barr",NA,2404793,"CareerEarnings",2012
344,344,"Michael Thompson",NA,2376264,"CareerEarnings",2012
345,345,"Keith Clearwater",NA,2365698,"CareerEarnings",2012
346,346,"Gabriel Hjertstedt",NA,2339756,"CareerEarnings",2012
347,347,"Shane Bertsch",NA,2339099,"CareerEarnings",2012
348,348,"Billy Ray Brown",NA,2330389,"CareerEarnings",2012
349,349,"Parker McLachlin",NA,2302419,"CareerEarnings",2012
350,350,"Calvin Peete",NA,2302363,"CareerEarnings",2012
351,351,"Mike Sullivan",NA,2301255,"CareerEarnings",2012
352,352,"Lennie Clements",NA,2280766,"CareerEarnings",2012
353,353,"Ed Fiori",NA,2270198,"CareerEarnings",2012
354,354,"Jonas Blixt",NA,2255695,"CareerEarnings",2012
355,355,"Tom Weiskopf",NA,2241687,"CareerEarnings",2012
356,356,"John Riegger",NA,2240539,"CareerEarnings",2012
357,357,"David Gossett",NA,2234484,"CareerEarnings",2012
358,358,"Kevin Chappell",NA,2228637,"CareerEarnings",2012
359,359,"Roger Maltbie",NA,2212879,"CareerEarnings",2012
360,360,"JC Snead",NA,2197545,"CareerEarnings",2012
361,361,"Michael Sim",NA,2186281,"CareerEarnings",2012
362,362,"Robin Freeman",NA,2174379,"CareerEarnings",2012
363,363,"Thomas Levet",NA,2173922,"CareerEarnings",2012
364,364,"Clarence Rose",NA,2155380,"CareerEarnings",2012
365,365,"David Hearn",NA,2151487,"CareerEarnings",2012
366,366,"Ian Baker Finch",NA,2078743,"CareerEarnings",2012
367,367,"Graham DeLaet",NA,2030306,"CareerEarnings",2012
368,368,"John Adams",NA,2019582,"CareerEarnings",2012
369,369,"Larry Rinker",NA,2007824,"CareerEarnings",2012
370,370,"Mike Donald",NA,1970260,"CareerEarnings",2012
371,371,"Marc Turnesa",NA,1949602,"CareerEarnings",2012
372,372,"Trevor Dodds",NA,1940834,"CareerEarnings",2012
373,373,"Hunter Haas",NA,1940616,"CareerEarnings",2012
374,374,"Jim Thorpe",NA,1935566,"CareerEarnings",2012
375,375,"Dave Rummells",NA,1909430,"CareerEarnings",2012
376,376,"David Graham",NA,1888731,"CareerEarnings",2012
377,377,"Arnold Palmer",NA,1861857,"CareerEarnings",2012
378,378,"Mike Heinen",NA,1848216,"CareerEarnings",2012
379,379,"Richard Zokol",NA,1840397,"CareerEarnings",2012
380,380,"Mike Standly",NA,1834597,"CareerEarnings",2012
381,381,"Gary Player",NA,1834482,"CareerEarnings",2012
382,382,"Seung Yul Noh",NA,1830243,"CareerEarnings",2012
383,383,"Leonard Thompson",NA,1819028,"CareerEarnings",2012
384,384,"Peter Hanson",NA,1818370,"CareerEarnings",2012
385,385,"David Mathis",NA,1817128,"CareerEarnings",2012
386,386,"Bill Britton",NA,1814615,"CareerEarnings",2012
387,387,"Mark Lye",NA,1800654,"CareerEarnings",2012
388,388,"Jarrod Lyle",NA,1793387,"CareerEarnings",2012
389,389,"George Burns",NA,1781090,"CareerEarnings",2012
390,390,"David Berganio Jr",NA,1766499,"CareerEarnings",2012
391,391,"William McGirt",NA,1761880,"CareerEarnings",2012
392,392,"Kelly Gibson",NA,1751957,"CareerEarnings",2012
393,393,"Morris Hatalsky",NA,1707280,"CareerEarnings",2012
394,394,"Ian Woosnam",NA,1696309,"CareerEarnings",2012
395,395,"Bruce Fleisher",NA,1695111,"CareerEarnings",2012
396,396,"Billy Casper",NA,1691583,"CareerEarnings",2012
397,397,"Michael Clark II",NA,1670485,"CareerEarnings",2012
398,398,"Guy Boros",NA,1666569,"CareerEarnings",2012
399,399,"Tim Wilkinson",NA,1665041,"CareerEarnings",2012
400,400,"Gavin Coles",NA,1663463,"CareerEarnings",2012
401,401,"Ted Schulz",NA,1645215,"CareerEarnings",2012
402,402,"Bob Murphy",NA,1642330,"CareerEarnings",2012
403,403,"Jerry Pate",NA,1634246,"CareerEarnings",2012
404,404,"Gary Koch",NA,1629482,"CareerEarnings",2012
405,405,"Lon Hinkle",NA,1607691,"CareerEarnings",2012
406,406,"Kenny Knox",NA,1607180,"CareerEarnings",2012
407,407,"David Howell",NA,1606153,"CareerEarnings",2012
408,408,"Gene Littler",NA,1584210,"CareerEarnings",2012
409,409,"Jack Renner",NA,1579090,"CareerEarnings",2012
410,410,"Curt Byrum",NA,1576535,"CareerEarnings",2012
411,411,"Wes Short Jr",NA,1569801,"CareerEarnings",2012
412,412,"Alex Prugh",NA,1564676,"CareerEarnings",2012
413,413,"Miller Barber",NA,1564204,"CareerEarnings",2012
414,414,"Mark Hayes",NA,1555739,"CareerEarnings",2012
415,415,"Jim Colbert",NA,1553136,"CareerEarnings",2012
416,416,"Bob Eastwood",NA,1546106,"CareerEarnings",2012
417,417,"Keith Fergus",NA,1546009,"CareerEarnings",2012
418,418,"Scott Gutschewski",NA,1540145,"CareerEarnings",2012
419,419,"Aron Price",NA,1534481,"CareerEarnings",2012
420,420,"Derek Lamely",NA,1528267,"CareerEarnings",2012
421,421,"Buddy Gardner",NA,1491943,"CareerEarnings",2012
422,422,"James Nitties",NA,1456566,"CareerEarnings",2012
423,423,"Jeff Klauk",NA,1451736,"CareerEarnings",2012
424,424,"Darron Stiles",NA,1438797,"CareerEarnings",2012
425,425,"Bobby Clampett",NA,1423000,"CareerEarnings",2012
426,426,"Daniel Summerhays",NA,1413421,"CareerEarnings",2012
427,427,"Billy Kratzert",NA,1396819,"CareerEarnings",2012
428,428,"Bill Rogers",NA,1384710,"CareerEarnings",2012
429,429,"Ted Potter Jr",NA,1383170,"CareerEarnings",2012
