"Front9Par3ScoringAverage_RANKTHISWEEK_2010","Front9Par3ScoringAverage_RANKLASTWEEK_2010","Front9Par3ScoringAverage_PLAYERNAME_2010","Front9Par3ScoringAverage_ROUNDS_2010","Front9Par3ScoringAverage_AVG_2010","Front9Par3ScoringAverage_TOTALSTROKES_2010","Front9Par3ScoringAverage_TOTALHOLES_2010","stat_name","year"
111,111,"Jay Williamson",76,3.07,482,157,"Front9Par3ScoringAverage",2010
129,129,"Aaron Baddeley",94,3.08,594,193,"Front9Par3ScoringAverage",2010
129,129,"Jonathan Byrd",85,3.08,532,173,"Front9Par3ScoringAverage",2010
129,129,"Mathew Goggin",85,3.08,521,169,"Front9Par3ScoringAverage",2010
129,129,"Jarrod Lyle",54,3.08,339,110,"Front9Par3ScoringAverage",2010
129,129,"Steve Marino",81,3.08,489,159,"Front9Par3ScoringAverage",2010
129,129,"Garth Mulroy",53,3.08,336,109,"Front9Par3ScoringAverage",2010
129,129,"Charles Warren",64,3.08,400,130,"Front9Par3ScoringAverage",2010
129,129,"Steve Wheatcroft",74,3.08,472,153,"Front9Par3ScoringAverage",2010
137,137,"Rich Barcelo",70,3.09,445,144,"Front9Par3ScoringAverage",2010
137,137,"Mark Calcavecchia",50,3.09,297,96,"Front9Par3ScoringAverage",2010
137,137,"Brent Delahoussaye",57,3.09,368,119,"Front9Par3ScoringAverage",2010
137,137,"Ernie Els",72,3.09,427,138,"Front9Par3ScoringAverage",2010
137,137,"Steve Flesch",78,3.09,495,160,"Front9Par3ScoringAverage",2010
137,137,"Robert Garrigus",71,3.09,445,144,"Front9Par3ScoringAverage",2010
137,137,"Mathias Gronberg",61,3.09,386,125,"Front9Par3ScoringAverage",2010
137,137,"Kevin Johnson",62,3.09,393,127,"Front9Par3ScoringAverage",2010
137,137,"Martin Laird",91,3.09,559,181,"Front9Par3ScoringAverage",2010
137,137,"Justin Leonard",89,3.09,538,174,"Front9Par3ScoringAverage",2010
137,137,"Steve Lowery",67,3.09,426,138,"Front9Par3ScoringAverage",2010
137,137,"Troy Merritt",86,3.09,541,175,"Front9Par3ScoringAverage",2010
137,137,"Brenden Pappas",66,3.09,424,137,"Front9Par3ScoringAverage",2010
137,137,"Tim Petrovic",105,3.09,646,209,"Front9Par3ScoringAverage",2010
137,137,"John Rollins",81,3.09,501,162,"Front9Par3ScoringAverage",2010
137,137,"Vijay Singh",75,3.09,448,145,"Front9Par3ScoringAverage",2010
137,137,"Kevin Streelman",90,3.09,565,183,"Front9Par3ScoringAverage",2010
137,137,"DJ Trahan",92,3.09,571,185,"Front9Par3ScoringAverage",2010
137,137,"Omar Uresti",74,3.09,466,151,"Front9Par3ScoringAverage",2010
137,137,"Bo Van Pelt",104,3.09,633,205,"Front9Par3ScoringAverage",2010
137,137,"Mike Weir",59,3.09,355,115,"Front9Par3ScoringAverage",2010
137,137,"Charlie Wi",95,3.09,602,195,"Front9Par3ScoringAverage",2010
159,159,"Angel Cabrera",64,3.1,384,124,"Front9Par3ScoringAverage",2010
159,159,"Bob Estes",79,3.1,505,163,"Front9Par3ScoringAverage",2010
159,159,"Tim Herron",79,3.1,506,163,"Front9Par3ScoringAverage",2010
159,159,"Ian Poulter",55,3.1,291,94,"Front9Par3ScoringAverage",2010
159,159,"Andres Romero",73,3.1,452,146,"Front9Par3ScoringAverage",2010
164,164,"Matt Bettencourt",91,3.11,582,187,"Front9Par3ScoringAverage",2010
164,164,"Stewart Cink",84,3.11,485,156,"Front9Par3ScoringAverage",2010
164,164,"Michael Connell",89,3.11,563,181,"Front9Par3ScoringAverage",2010
164,164,"Dustin Johnson",83,3.11,501,161,"Front9Par3ScoringAverage",2010
164,164,"Will Ma Kenzie",72,3.11,451,145,"Front9Par3ScoringAverage",2010
164,164,"Carl Pettersson",99,3.11,628,202,"Front9Par3ScoringAverage",2010
164,164,"DA Points",90,3.11,559,180,"Front9Par3ScoringAverage",2010
164,164,"Cameron Tringale",55,3.11,351,113,"Front9Par3ScoringAverage",2010
164,164,"Bubba Watson",77,3.11,473,152,"Front9Par3ScoringAverage",2010
173,173,"Justin Bolli",55,3.12,352,113,"Front9Par3ScoringAverage",2010
173,173,"Trevor Immelman",55,3.12,343,110,"Front9Par3ScoringAverage",2010
173,173,"Greg Kraft",52,3.12,328,105,"Front9Par3ScoringAverage",2010
173,173,"Billy Mayfair",78,3.12,493,158,"Front9Par3ScoringAverage",2010
173,173,"Ryan Moore",80,3.12,487,156,"Front9Par3ScoringAverage",2010
173,173,"Johnson Wagner",85,3.12,539,173,"Front9Par3ScoringAverage",2010
179,179,"Joe Durant",67,3.13,432,138,"Front9Par3ScoringAverage",2010
179,179,"Sergio Garcia",58,3.13,316,101,"Front9Par3ScoringAverage",2010
179,179,"Lucas Glover",75,3.13,451,144,"Front9Par3ScoringAverage",2010
179,179,"YE Yang",72,3.13,425,136,"Front9Par3ScoringAverage",2010
183,183,"Daniel Chopra",74,3.14,480,153,"Front9Par3ScoringAverage",2010
183,183,"Matt Every",60,3.14,392,125,"Front9Par3ScoringAverage",2010
183,183,"Geoff Ogilvy",62,3.14,371,118,"Front9Par3ScoringAverage",2010
183,183,"Chris Stroud",90,3.14,581,185,"Front9Par3ScoringAverage",2010
187,187,"John Daly",63,3.15,397,126,"Front9Par3ScoringAverage",2010
187,187,"James Driscoll",78,3.15,507,161,"Front9Par3ScoringAverage",2010
189,189,"Skip Kendall",58,3.16,373,118,"Front9Par3ScoringAverage",2010
189,189,"Nicholas Thompson",88,3.16,565,179,"Front9Par3ScoringAverage",2010
191,191,"Paul Goydos",78,3.18,493,155,"Front9Par3ScoringAverage",2010
192,192,"Chris Wilson",65,3.2,425,133,"Front9Par3ScoringAverage",2010
