"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2015","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2015","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2015","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2015","TenthTeeEarlyPar4ScoringAverage_AVG_2015","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2015","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2015","stat_name","year"
94,94,"Jonas Blixt",78,4.04,686,170,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Scott Brown",97,4.04,683,169,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Derek Ernst",75,4.04,436,108,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Jim Herman",88,4.04,961,238,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Spencer Levin",99,4.04,840,208,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Kevin Na",98,4.04,727,180,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Jeff Overton",94,4.04,1235,306,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Chez Reavie",56,4.04,549,136,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Justin Rose",69,4.04,643,159,"TenthTeeEarlyPar4ScoringAverage",2015
94,94,"Kevin Streelman",95,4.04,545,135,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Eric Axley",57,4.05,770,190,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Jonathan Byrd",69,4.05,721,178,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Erik Compton",86,4.05,794,196,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Derek Fathauer",81,4.05,819,202,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Lucas Glover",79,4.05,340,84,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Martin Laird",77,4.05,681,168,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Marc Leishman",74,4.05,725,179,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Cameron Percy",72,4.05,627,155,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"Carl Pettersson",106,4.05,855,211,"TenthTeeEarlyPar4ScoringAverage",2015
106,106,"DA Points",72,4.05,409,101,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Angel Cabrera",53,4.06,447,110,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Ben Crane",62,4.06,601,148,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Brice Garnett",81,4.06,577,142,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Retief Goosen",81,4.06,516,127,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Ryo Ishikawa",90,4.06,752,185,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Chris Kirk",76,4.06,349,86,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Bill Lunde",50,4.06,511,126,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Kyle Reifers",96,4.06,609,150,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Sam Saunders",83,4.06,734,181,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Andrew Svoboda",80,4.06,572,141,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Justin Thomas",106,4.06,722,178,"TenthTeeEarlyPar4ScoringAverage",2015
116,116,"Michael Thompson",83,4.06,731,180,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Steven Bowditch",103,4.07,525,129,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Jamie Donaldson",50,4.07,305,75,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Gonzalo Fdez Castano",81,4.07,765,188,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Jason Gore",76,4.07,618,152,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Chesson Hadley",101,4.07,741,182,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Max Homa",78,4.07,952,234,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Danny Lee",120,4.07,986,242,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Chris Stroud",84,4.07,683,168,"TenthTeeEarlyPar4ScoringAverage",2015
128,128,"Jhonattan Vegas",90,4.07,1053,259,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Sangmoon Bae",98,4.08,534,131,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Keegan Bradley",87,4.08,815,200,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Chad Campbell",97,4.08,750,184,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Fabian Gomez",83,4.08,930,228,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Bill Haas",89,4.08,567,139,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Jason Kokrak",88,4.08,926,227,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Scott Piercy",90,4.08,534,131,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Ian Poulter",68,4.08,563,138,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Andres Romero",69,4.08,783,192,"TenthTeeEarlyPar4ScoringAverage",2015
137,137,"Gary Woodland",81,4.08,298,73,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"Aaron Baddeley",76,4.09,528,129,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"Oscar Fraustro",58,4.09,442,108,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"Luke Guthrie",84,4.09,789,193,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"Tom Hoge",83,4.09,826,202,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"John Merrick",78,4.09,532,130,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"Byron Smith",59,4.09,561,137,"TenthTeeEarlyPar4ScoringAverage",2015
147,147,"Cameron Tringale",96,4.09,1089,266,"TenthTeeEarlyPar4ScoringAverage",2015
154,154,"KJ Choi",66,4.1,598,146,"TenthTeeEarlyPar4ScoringAverage",2015
154,154,"Graham DeLaet",65,4.1,455,111,"TenthTeeEarlyPar4ScoringAverage",2015
154,154,"Adam Hadwin",95,4.1,862,210,"TenthTeeEarlyPar4ScoringAverage",2015
154,154,"Geoff Ogilvy",50,4.1,275,67,"TenthTeeEarlyPar4ScoringAverage",2015
154,154,"Tim Wilkinson",73,4.1,759,185,"TenthTeeEarlyPar4ScoringAverage",2015
159,159,"Blayne Barber",76,4.11,699,170,"TenthTeeEarlyPar4ScoringAverage",2015
159,159,"Ricky Barnes",82,4.11,739,180,"TenthTeeEarlyPar4ScoringAverage",2015
159,159,"Roberto Castro",54,4.11,448,109,"TenthTeeEarlyPar4ScoringAverage",2015
159,159,"Brian Davis",86,4.11,1011,246,"TenthTeeEarlyPar4ScoringAverage",2015
159,159,"Johnson Wagner",68,4.11,946,230,"TenthTeeEarlyPar4ScoringAverage",2015
164,164,"Louis Oosthuizen",68,4.12,490,119,"TenthTeeEarlyPar4ScoringAverage",2015
164,164,"SJ Park",79,4.12,816,198,"TenthTeeEarlyPar4ScoringAverage",2015
164,164,"Jim Renner",68,4.12,758,184,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Robert Allenby",63,4.13,726,176,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Ken Duke",93,4.13,574,139,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Matt Every",73,4.13,653,158,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Robert Garrigus",70,4.13,707,171,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Padraig Harrington",60,4.13,475,115,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Whee Kim",71,4.13,759,184,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Jonathan Randolph",72,4.13,702,170,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"John Senden",80,4.13,396,96,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Tyrone Van Aswegen",58,4.13,351,85,"TenthTeeEarlyPar4ScoringAverage",2015
167,167,"Bo Van Pelt",81,4.13,826,200,"TenthTeeEarlyPar4ScoringAverage",2015
177,177,"Luke Donald",71,4.14,708,171,"TenthTeeEarlyPar4ScoringAverage",2015
177,177,"JJ Henry",94,4.14,728,176,"TenthTeeEarlyPar4ScoringAverage",2015
177,177,"Justin Leonard",61,4.14,580,140,"TenthTeeEarlyPar4ScoringAverage",2015
177,177,"Heath Slocum",57,4.14,518,125,"TenthTeeEarlyPar4ScoringAverage",2015
181,181,"Troy Merritt",91,4.15,854,206,"TenthTeeEarlyPar4ScoringAverage",2015
181,181,"Andrew Putnam",68,4.15,718,173,"TenthTeeEarlyPar4ScoringAverage",2015
183,183,"Roger Sloan",56,4.16,820,197,"TenthTeeEarlyPar4ScoringAverage",2015
184,184,"Charlie Beljan",76,4.22,549,130,"TenthTeeEarlyPar4ScoringAverage",2015
