"ScoringRating_RANKTHISWEEK_2013","ScoringRating_RANKLASTWEEK_2013","ScoringRating_PLAYERNAME_2013","ScoringRating_EVENTS_2013","ScoringRating_RATING_2013","stat_name","year"
174,174,"Kyle Stanley",10,7.8,"ScoringRating",2013
174,174,"Brendan Steele",16,7.8,"ScoringRating",2013
174,174,"Michael Thompson",9,7.8,"ScoringRating",2013
174,174,"Peter Tomasulo",7,7.8,"ScoringRating",2013
174,174,"Duffy Waldorf",1,7.8,"ScoringRating",2013
215,215,"Robert Allenby",5,7.7,"ScoringRating",2013
215,215,"George Coetzee",6,7.7,"ScoringRating",2013
215,215,"Nicolas Colsaerts",6,7.7,"ScoringRating",2013
215,215,"Ben Curtis",8,7.7,"ScoringRating",2013
215,215,"Gonzalo Fdez Castano",4,7.7,"ScoringRating",2013
215,215,"Bobby Gates",3,7.7,"ScoringRating",2013
215,215,"Tom Gillis",11,7.7,"ScoringRating",2013
215,215,"Jeff Gove",2,7.7,"ScoringRating",2013
215,215,"Scott Harrington",1,7.7,"ScoringRating",2013
215,215,"Skip Kendall",1,7.7,"ScoringRating",2013
215,215,"John Kimbell",1,7.7,"ScoringRating",2013
215,215,"Ben Kohles",10,7.7,"ScoringRating",2013
215,215,"Kelly Kraft",2,7.7,"ScoringRating",2013
215,215,"Doug LaBelle II",12,7.7,"ScoringRating",2013
215,215,"Neal Lancaster",2,7.7,"ScoringRating",2013
215,215,"Steve LeBrun",9,7.7,"ScoringRating",2013
215,215,"Jeff Maggert",11,7.7,"ScoringRating",2013
215,215,"Steve Marino",5,7.7,"ScoringRating",2013
215,215,"Eric Meierdierks",3,7.7,"ScoringRating",2013
215,215,"Seung Yul Noh",9,7.7,"ScoringRating",2013
215,215,"Greg Owen",12,7.7,"ScoringRating",2013
215,215,"Jin Park",5,7.7,"ScoringRating",2013
215,215,"Carl Pettersson",15,7.7,"ScoringRating",2013
215,215,"Sam Saunders",1,7.7,"ScoringRating",2013
215,215,"John Senden",12,7.7,"ScoringRating",2013
215,215,"Andrew Svoboda",5,7.7,"ScoringRating",2013
215,215,"Justin Thomas",1,7.7,"ScoringRating",2013
215,215,"Boo Weekley",20,7.7,"ScoringRating",2013
215,215,"Charlie Wi",13,7.7,"ScoringRating",2013
215,215,"Casey Wittenberg",8,7.7,"ScoringRating",2013
245,245,"Kiradech Aphibarnrat",1,7.6,"ScoringRating",2013
245,245,"Matt Bettencourt",3,7.6,"ScoringRating",2013
245,245,"Will Claxton",7,7.6,"ScoringRating",2013
245,245,"Brian Gay",15,7.6,"ScoringRating",2013
245,245,"JJ Henry",15,7.6,"ScoringRating",2013
245,245,"Martin Laird",11,7.6,"ScoringRating",2013
245,245,"Matteo Manassero",4,7.6,"ScoringRating",2013
245,245,"Nick OHern",6,7.6,"ScoringRating",2013
245,245,"Joe Ogilvie",4,7.6,"ScoringRating",2013
245,245,"Thorbjorn Olesen",3,7.6,"ScoringRating",2013
245,245,"Rod Pampling",5,7.6,"ScoringRating",2013
245,245,"Alexandre Rocha",1,7.6,"ScoringRating",2013
245,245,"Jeremiah Wooding",1,7.6,"ScoringRating",2013
258,258,"Chris DiMarco",4,7.5,"ScoringRating",2013
258,258,"Jamie Donaldson",3,7.5,"ScoringRating",2013
258,258,"Nathan Green",4,7.5,"ScoringRating",2013
258,258,"Kent Jones",1,7.5,"ScoringRating",2013
258,258,"Hank Kuehne",3,7.5,"ScoringRating",2013
258,258,"Paul Lawrie",2,7.5,"ScoringRating",2013
258,258,"John Mallinger",6,7.5,"ScoringRating",2013
258,258,"David Mathis",10,7.5,"ScoringRating",2013
258,258,"Jesper Parnevik",2,7.5,"ScoringRating",2013
258,258,"Cameron Percy",12,7.5,"ScoringRating",2013
258,258,"Nate Smith",1,7.5,"ScoringRating",2013
258,258,"David Toms",6,7.5,"ScoringRating",2013
258,258,"Dean Wilson",1,7.5,"ScoringRating",2013
258,258,"YE Yang",7,7.5,"ScoringRating",2013
272,272,"Mark Anderson",1,7.4,"ScoringRating",2013
272,272,"Arjun Atwal",2,7.4,"ScoringRating",2013
272,272,"Colt Knost",8,7.4,"ScoringRating",2013
272,272,"Alistair Presnell",6,7.4,"ScoringRating",2013
272,272,"Lee Williams",7,7.4,"ScoringRating",2013
277,277,"David Branshaw",1,7.3,"ScoringRating",2013
277,277,"John Daly",3,7.3,"ScoringRating",2013
277,277,"Marco Dawson",1,7.3,"ScoringRating",2013
277,277,"Zack Fischer",1,7.3,"ScoringRating",2013
277,277,"Hunter Haas",3,7.3,"ScoringRating",2013
277,277,"Kevin Kisner",1,7.3,"ScoringRating",2013
277,277,"Richie Ramsay",1,7.3,"ScoringRating",2013
277,277,"Scott Verplank",4,7.3,"ScoringRating",2013
285,285,"Michael Bradley",4,7.2,"ScoringRating",2013
285,285,"Stephen Gallacher",2,7.2,"ScoringRating",2013
285,285,"Marc Turnesa",1,7.2,"ScoringRating",2013
285,285,"Mike Weir",6,7.2,"ScoringRating",2013
289,289,"Lee Janzen",2,7.1,"ScoringRating",2013
290,290,"Robert Gamez",1,7,"ScoringRating",2013
290,290,"Ryuji Imada",1,7,"ScoringRating",2013
292,292,"Marcus Fraser",1,6.9,"ScoringRating",2013
292,292,"Branden Grace",4,6.9,"ScoringRating",2013
292,292,"Mikko Ilonen",1,6.9,"ScoringRating",2013
292,292,"Troy Kelly",2,6.9,"ScoringRating",2013
292,292,"Thaworn Wiratchant",1,6.9,"ScoringRating",2013
297,297,"Mike Hendry",1,6.8,"ScoringRating",2013
297,297,"Brett Rumford",1,6.8,"ScoringRating",2013
299,299,"Andrew Johnson",1,6.6,"ScoringRating",2013
300,300,"Frank Lickliter II",1,6.5,"ScoringRating",2013
301,301,"Rafa Cabrera Bello",1,6.4,"ScoringRating",2013
301,301,"Satoshi Kodaira",1,6.4,"ScoringRating",2013
303,303,"Guan Tian Liang",1,6.3,"ScoringRating",2013
304,304,"Toru Taniguchi",1,5.6,"ScoringRating",2013
305,305,"Jaco Van Zyl",1,5.2,"ScoringRating",2013
306,306,"Rod Perry",1,5.1,"ScoringRating",2013
307,307,"Daniel Popovic",1,4.6,"ScoringRating",2013
