"Back9Round3ScoringAverage_RANKTHISWEEK_2008","Back9Round3ScoringAverage_RANKLASTWEEK_2008","Back9Round3ScoringAverage_PLAYERNAME_2008","Back9Round3ScoringAverage__2008","Back9Round3ScoringAverage_AVG_2008","Back9Round3ScoringAverage_TOTALSTROKES_2008","Back9Round3ScoringAverage_TOTALROUNDS_2008","stat_name","year"
51,51,"Gavin Coles",NA,35.17,422,12,"Back9Round3ScoringAverage",2008
51,51,"Ben Crane",NA,35.17,633,18,"Back9Round3ScoringAverage",2008
51,51,"Anthony Kim",NA,35.17,633,18,"Back9Round3ScoringAverage",2008
54,54,"Padraig Harrington",NA,35.18,387,11,"Back9Round3ScoringAverage",2008
54,54,"John Huston",NA,35.18,387,11,"Back9Round3ScoringAverage",2008
56,56,"James Driscoll",NA,35.2,528,15,"Back9Round3ScoringAverage",2008
56,56,"Corey Pavin",NA,35.2,528,15,"Back9Round3ScoringAverage",2008
56,56,"David Toms",NA,35.2,528,15,"Back9Round3ScoringAverage",2008
59,59,"Trevor Immelman",NA,35.23,458,13,"Back9Round3ScoringAverage",2008
60,60,"Tim Petrovic",NA,35.24,599,17,"Back9Round3ScoringAverage",2008
61,61,"Carlos Franco",NA,35.25,423,12,"Back9Round3ScoringAverage",2008
61,61,"JP Hayes",NA,35.25,282,8,"Back9Round3ScoringAverage",2008
61,61,"Jesper Parnevik",NA,35.25,564,16,"Back9Round3ScoringAverage",2008
64,64,"Lucas Glover",NA,35.26,670,19,"Back9Round3ScoringAverage",2008
65,65,"JB Holmes",NA,35.28,635,18,"Back9Round3ScoringAverage",2008
66,66,"Cameron Beckman",NA,35.29,600,17,"Back9Round3ScoringAverage",2008
67,67,"Woody Austin",NA,35.3,812,23,"Back9Round3ScoringAverage",2008
67,67,"Angel Cabrera",NA,35.3,353,10,"Back9Round3ScoringAverage",2008
67,67,"Vaughn Taylor",NA,35.3,706,20,"Back9Round3ScoringAverage",2008
70,70,"Alex Cejka",NA,35.31,459,13,"Back9Round3ScoringAverage",2008
70,70,"Daniel Chopra",NA,35.31,565,16,"Back9Round3ScoringAverage",2008
70,70,"Ryan Palmer",NA,35.31,459,13,"Back9Round3ScoringAverage",2008
73,73,"Joe Ogilvie",NA,35.32,777,22,"Back9Round3ScoringAverage",2008
73,73,"Mark Wilson",NA,35.32,883,25,"Back9Round3ScoringAverage",2008
75,75,"Ben Curtis",NA,35.33,636,18,"Back9Round3ScoringAverage",2008
75,75,"Marco Dawson",NA,35.33,424,12,"Back9Round3ScoringAverage",2008
75,75,"Chris DiMarco",NA,35.33,530,15,"Back9Round3ScoringAverage",2008
75,75,"Mathew Goggin",NA,35.33,636,18,"Back9Round3ScoringAverage",2008
75,75,"Chris Riley",NA,35.33,318,9,"Back9Round3ScoringAverage",2008
75,75,"Patrick Sheehan",NA,35.33,954,27,"Back9Round3ScoringAverage",2008
81,81,"Dustin Johnson",NA,35.35,601,17,"Back9Round3ScoringAverage",2008
81,81,"Martin Laird",NA,35.35,707,20,"Back9Round3ScoringAverage",2008
81,81,"Pat Perez",NA,35.35,707,20,"Back9Round3ScoringAverage",2008
84,84,"Tim Herron",NA,35.38,743,21,"Back9Round3ScoringAverage",2008
84,84,"Geoff Ogilvy",NA,35.38,460,13,"Back9Round3ScoringAverage",2008
86,86,"Nathan Green",NA,35.39,637,18,"Back9Round3ScoringAverage",2008
87,87,"Alejandro Canizares",NA,35.4,354,10,"Back9Round3ScoringAverage",2008
87,87,"KJ Choi",NA,35.4,531,15,"Back9Round3ScoringAverage",2008
87,87,"Ryuji Imada",NA,35.4,531,15,"Back9Round3ScoringAverage",2008
90,90,"Jonathan Byrd",NA,35.41,602,17,"Back9Round3ScoringAverage",2008
90,90,"Brian Davis",NA,35.41,779,22,"Back9Round3ScoringAverage",2008
92,92,"Billy Andrade",NA,35.42,425,12,"Back9Round3ScoringAverage",2008
93,93,"Kenny Perry",NA,35.43,815,23,"Back9Round3ScoringAverage",2008
94,94,"Bob Sowards",NA,35.44,319,9,"Back9Round3ScoringAverage",2008
95,95,"Parker McLachlin",NA,35.47,603,17,"Back9Round3ScoringAverage",2008
95,95,"John Senden",NA,35.47,674,19,"Back9Round3ScoringAverage",2008
97,97,"Kevin Sutherland",NA,35.48,816,23,"Back9Round3ScoringAverage",2008
98,98,"Steve Elkington",NA,35.5,639,18,"Back9Round3ScoringAverage",2008
98,98,"Jeff Maggert",NA,35.5,568,16,"Back9Round3ScoringAverage",2008
98,98,"Kevin Na",NA,35.5,710,20,"Back9Round3ScoringAverage",2008
101,101,"Brett Quigley",NA,35.53,533,15,"Back9Round3ScoringAverage",2008
101,101,"Tim Wilkinson",NA,35.53,675,19,"Back9Round3ScoringAverage",2008
103,103,"Robert Allenby",NA,35.54,924,26,"Back9Round3ScoringAverage",2008
104,104,"Stuart Appleby",NA,35.55,711,20,"Back9Round3ScoringAverage",2008
105,105,"Michael Allen",NA,35.56,640,18,"Back9Round3ScoringAverage",2008
105,105,"Steve Marino",NA,35.56,960,27,"Back9Round3ScoringAverage",2008
105,105,"Sean OHair",NA,35.56,569,16,"Back9Round3ScoringAverage",2008
108,108,"Robert Gamez",NA,35.57,498,14,"Back9Round3ScoringAverage",2008
108,108,"Omar Uresti",NA,35.57,498,14,"Back9Round3ScoringAverage",2008
110,110,"Steve Flesch",NA,35.58,676,19,"Back9Round3ScoringAverage",2008
111,111,"Sergio Garcia",NA,35.59,605,17,"Back9Round3ScoringAverage",2008
111,111,"Jason Gore",NA,35.59,605,17,"Back9Round3ScoringAverage",2008
111,111,"Peter Lonard",NA,35.59,605,17,"Back9Round3ScoringAverage",2008
114,114,"Richard Johnson",NA,35.6,356,10,"Back9Round3ScoringAverage",2008
114,114,"Jeff Overton",NA,35.6,712,20,"Back9Round3ScoringAverage",2008
116,116,"Kevin Streelman",NA,35.62,926,26,"Back9Round3ScoringAverage",2008
117,117,"Will Ma Kenzie",NA,35.64,392,11,"Back9Round3ScoringAverage",2008
119,119,"JJ Henry",NA,35.65,713,20,"Back9Round3ScoringAverage",2008
120,120,"Stephen Ames",NA,35.67,642,18,"Back9Round3ScoringAverage",2008
120,120,"Joe Durant",NA,35.67,642,18,"Back9Round3ScoringAverage",2008
120,120,"Paul Goydos",NA,35.67,535,15,"Back9Round3ScoringAverage",2008
120,120,"Dudley Hart",NA,35.67,535,15,"Back9Round3ScoringAverage",2008
124,124,"Charley Hoffman",NA,35.68,678,19,"Back9Round3ScoringAverage",2008
125,125,"Tommy Armour III",NA,35.69,571,16,"Back9Round3ScoringAverage",2008
125,125,"Ryan Armour",NA,35.69,464,13,"Back9Round3ScoringAverage",2008
127,127,"Craig Kanada",NA,35.7,357,10,"Back9Round3ScoringAverage",2008
127,127,"Brenden Pappas",NA,35.7,357,10,"Back9Round3ScoringAverage",2008
127,127,"Heath Slocum",NA,35.7,821,23,"Back9Round3ScoringAverage",2008
130,130,"Nick Watney",NA,35.71,750,21,"Back9Round3ScoringAverage",2008
130,130,"Jay Williamson",NA,35.71,607,17,"Back9Round3ScoringAverage",2008
132,132,"Zach Johnson",NA,35.72,643,18,"Back9Round3ScoringAverage",2008
133,133,"Brad Adamonis",NA,35.73,536,15,"Back9Round3ScoringAverage",2008
133,133,"Adam Scott",NA,35.73,393,11,"Back9Round3ScoringAverage",2008
133,133,"Kevin Stadler",NA,35.73,536,15,"Back9Round3ScoringAverage",2008
133,133,"Steve Stricker",NA,35.73,536,15,"Back9Round3ScoringAverage",2008
137,137,"Billy Mayfair",NA,35.74,822,23,"Back9Round3ScoringAverage",2008
138,138,"Phil Mickelson",NA,35.75,715,20,"Back9Round3ScoringAverage",2008
138,138,"Ryan Moore",NA,35.75,429,12,"Back9Round3ScoringAverage",2008
140,140,"Nicholas Thompson",NA,35.76,751,21,"Back9Round3ScoringAverage",2008
141,141,"Rod Pampling",NA,35.77,465,13,"Back9Round3ScoringAverage",2008
142,142,"Rocco Mediate",NA,35.78,644,18,"Back9Round3ScoringAverage",2008
142,142,"Camilo Villegas",NA,35.78,644,18,"Back9Round3ScoringAverage",2008
144,144,"John Mallinger",NA,35.8,716,20,"Back9Round3ScoringAverage",2008
145,145,"Todd Demsey",NA,35.81,573,16,"Back9Round3ScoringAverage",2008
146,146,"Matt Jones",NA,35.82,609,17,"Back9Round3ScoringAverage",2008
147,147,"Frank Lickliter II",NA,35.83,824,23,"Back9Round3ScoringAverage",2008
147,147,"Dean Wilson",NA,35.83,860,24,"Back9Round3ScoringAverage",2008
149,149,"Steve Lowery",NA,35.85,466,13,"Back9Round3ScoringAverage",2008
149,149,"DJ Trahan",NA,35.85,717,20,"Back9Round3ScoringAverage",2008
151,151,"Harrison Frazar",NA,35.86,502,14,"Back9Round3ScoringAverage",2008
152,152,"Bart Bryant",NA,35.88,610,17,"Back9Round3ScoringAverage",2008
153,153,"Ted Purdy",NA,35.91,395,11,"Back9Round3ScoringAverage",2008
154,154,"Kenneth Ferrie",NA,35.92,431,12,"Back9Round3ScoringAverage",2008
154,154,"Retief Goosen",NA,35.92,431,12,"Back9Round3ScoringAverage",2008
156,156,"Glen Day",NA,35.93,503,14,"Back9Round3ScoringAverage",2008
157,157,"Lee Janzen",NA,35.94,647,18,"Back9Round3ScoringAverage",2008
158,158,"Charles Howell III",NA,35.95,719,20,"Back9Round3ScoringAverage",2008
158,158,"Chez Reavie",NA,35.95,755,21,"Back9Round3ScoringAverage",2008
160,160,"Steve Allan",NA,36,324,9,"Back9Round3ScoringAverage",2008
160,160,"Paul Casey",NA,36,396,11,"Back9Round3ScoringAverage",2008
160,160,"Fred Couples",NA,36,432,12,"Back9Round3ScoringAverage",2008
160,160,"Todd Hamilton",NA,36,648,18,"Back9Round3ScoringAverage",2008
160,160,"David Lutterus",NA,36,288,8,"Back9Round3ScoringAverage",2008
160,160,"Jon Mills",NA,36,576,16,"Back9Round3ScoringAverage",2008
160,160,"Carl Pettersson",NA,36,936,26,"Back9Round3ScoringAverage",2008
160,160,"John Rollins",NA,36,684,19,"Back9Round3ScoringAverage",2008
160,160,"Ron Whittaker",NA,36,252,7,"Back9Round3ScoringAverage",2008
169,169,"Eric Axley",NA,36.04,829,23,"Back9Round3ScoringAverage",2008
170,170,"Nick Flanagan",NA,36.06,577,16,"Back9Round3ScoringAverage",2008
170,170,"Brandt Snedeker",NA,36.06,613,17,"Back9Round3ScoringAverage",2008
170,170,"Johnson Wagner",NA,36.06,577,16,"Back9Round3ScoringAverage",2008
173,173,"Freddie Jacobson",NA,36.07,541,15,"Back9Round3ScoringAverage",2008
173,173,"Jimmy Walker",NA,36.07,505,14,"Back9Round3ScoringAverage",2008
175,175,"Tom Lehman",NA,36.22,326,9,"Back9Round3ScoringAverage",2008
176,176,"Chad Collins",NA,36.23,471,13,"Back9Round3ScoringAverage",2008
177,177,"Cody Freeman",NA,36.25,290,8,"Back9Round3ScoringAverage",2008
178,178,"John Merrick",NA,36.27,798,22,"Back9Round3ScoringAverage",2008
179,179,"David Duval",NA,36.29,254,7,"Back9Round3ScoringAverage",2008
179,179,"Brandt Jobe",NA,36.29,254,7,"Back9Round3ScoringAverage",2008
181,181,"Stephen Leaney",NA,36.3,363,10,"Back9Round3ScoringAverage",2008
182,182,"Kyle Thompson",NA,36.33,327,9,"Back9Round3ScoringAverage",2008
183,183,"Justin Bolli",NA,36.35,618,17,"Back9Round3ScoringAverage",2008
184,184,"Brad Elder",NA,36.36,400,11,"Back9Round3ScoringAverage",2008
184,184,"Mark Hensby",NA,36.36,400,11,"Back9Round3ScoringAverage",2008
186,186,"Jeff Gove",NA,36.38,291,8,"Back9Round3ScoringAverage",2008
187,187,"Mathias Gronberg",NA,36.4,546,15,"Back9Round3ScoringAverage",2008
187,187,"Brett Rumford",NA,36.4,364,10,"Back9Round3ScoringAverage",2008
189,189,"Jason Allred",NA,36.44,328,9,"Back9Round3ScoringAverage",2008
190,190,"Mark Calcavecchia",NA,36.58,439,12,"Back9Round3ScoringAverage",2008
191,191,"YE Yang",NA,36.63,586,16,"Back9Round3ScoringAverage",2008
192,192,"Andres Romero",NA,36.67,550,15,"Back9Round3ScoringAverage",2008
193,193,"Paul Claxton",NA,36.78,331,9,"Back9Round3ScoringAverage",2008
194,194,"Shigeki Maruyama",NA,36.8,368,10,"Back9Round3ScoringAverage",2008
195,195,"Olin Browne",NA,36.82,405,11,"Back9Round3ScoringAverage",2008
196,196,"Ian Poulter",NA,37.09,408,11,"Back9Round3ScoringAverage",2008
197,197,"Travis Perkins",NA,37.8,189,5,"Back9Round3ScoringAverage",2008
