"PercentageofAvailablePurseWon_RANKTHISWEEK_2014","PercentageofAvailablePurseWon_RANKLASTWEEK_2014","PercentageofAvailablePurseWon_PLAYERNAME_2014","PercentageofAvailablePurseWon_EVENTS_2014","PercentageofAvailablePurseWon_Pct_2014","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2014","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2014","stat_name","year"
30,30,"John Senden",27,1.5,2856683,1.9e+08,"PercentageofAvailablePurseWon",2014
32,32,"Marc Leishman",24,1.48,2558655,173200000,"PercentageofAvailablePurseWon",2014
33,33,"Harris English",28,1.47,2947320,200300000,"PercentageofAvailablePurseWon",2014
34,34,"Gary Woodland",25,1.46,2734148,186800000,"PercentageofAvailablePurseWon",2014
35,35,"Keegan Bradley",26,1.44,2828633,196100000,"PercentageofAvailablePurseWon",2014
36,36,"Graham DeLaet",24,1.43,2616515,182800000,"PercentageofAvailablePurseWon",2014
37,37,"Charl Schwartzel",18,1.41,1997480,141900000,"PercentageofAvailablePurseWon",2014
38,38,"JB Holmes",24,1.38,2365204,171800000,"PercentageofAvailablePurseWon",2014
39,39,"Matt Every",26,1.37,2540368,184900000,"PercentageofAvailablePurseWon",2014
39,39,"Bill Haas",28,1.37,2841518,207800000,"PercentageofAvailablePurseWon",2014
41,41,"Phil Mickelson",21,1.34,2158017,161100000,"PercentageofAvailablePurseWon",2014
42,42,"Jamie Donaldson",12,1.31,1329822,101800000,"PercentageofAvailablePurseWon",2014
43,43,"Bob Estes",2,1.3,156000,1.2e+07,"PercentageofAvailablePurseWon",2014
43,43,"Steve Stricker",11,1.3,1154746,88800000,"PercentageofAvailablePurseWon",2014
45,45,"Jason Dufner",17,1.25,1651488,132400000,"PercentageofAvailablePurseWon",2014
45,45,"Russell Henley",29,1.25,2590492,207100000,"PercentageofAvailablePurseWon",2014
45,45,"George McNeill",24,1.25,2014355,161700000,"PercentageofAvailablePurseWon",2014
48,48,"Jason Allred",9,1.24,626733,50700000,"PercentageofAvailablePurseWon",2014
49,49,"Tim Clark",26,1.21,2066342,170200000,"PercentageofAvailablePurseWon",2014
50,50,"Shiv Kapur",2,1.2,191968,1.6e+07,"PercentageofAvailablePurseWon",2014
50,50,"Kevin Stadler",26,1.2,2300303,191500000,"PercentageofAvailablePurseWon",2014
52,52,"Ian Poulter",17,1.19,1616692,136100000,"PercentageofAvailablePurseWon",2014
53,53,"Robert Karlsson",7,1.18,545694,46400000,"PercentageofAvailablePurseWon",2014
54,54,"Seung Yul Noh",27,1.17,2115231,181500000,"PercentageofAvailablePurseWon",2014
54,54,"Kevin Streelman",24,1.17,2107991,1.8e+08,"PercentageofAvailablePurseWon",2014
56,56,"Charley Hoffman",25,1.16,1977292,170900000,"PercentageofAvailablePurseWon",2014
57,57,"Shawn Stefani",17,1.15,1369256,119100000,"PercentageofAvailablePurseWon",2014
58,58,"Brian Harman",32,1.13,2414332,213200000,"PercentageofAvailablePurseWon",2014
59,59,"Angel Cabrera",23,1.11,1868557,167800000,"PercentageofAvailablePurseWon",2014
59,59,"Francesco Molinari",12,1.11,1116573,100900000,"PercentageofAvailablePurseWon",2014
61,61,"Cody Gribble",1,1.1,98598,9e+06,"PercentageofAvailablePurseWon",2014
61,61,"Chris Stroud",25,1.1,1826397,165800000,"PercentageofAvailablePurseWon",2014
63,63,"Richard Sterne",7,1.09,654232,6e+07,"PercentageofAvailablePurseWon",2014
64,64,"Luke Donald",17,1.08,1451438,134500000,"PercentageofAvailablePurseWon",2014
64,64,"Matt Jones",25,1.08,1928151,178300000,"PercentageofAvailablePurseWon",2014
66,66,"Charles Howell III",29,1.05,1997042,189500000,"PercentageofAvailablePurseWon",2014
66,66,"Freddie Jacobson",27,1.05,1901787,181400000,"PercentageofAvailablePurseWon",2014
66,66,"Will Ma Kenzie",27,1.05,1853821,175800000,"PercentageofAvailablePurseWon",2014
69,69,"Geoff Ogilvy",26,1.04,1809631,174500000,"PercentageofAvailablePurseWon",2014
69,69,"Cameron Tringale",31,1.04,2169720,2.09e+08,"PercentageofAvailablePurseWon",2014
71,71,"KJ Choi",23,1.03,1677845,162300000,"PercentageofAvailablePurseWon",2014
71,71,"Robert Streb",21,1.03,1300072,125900000,"PercentageofAvailablePurseWon",2014
73,73,"Brooks Koepka",16,1,1043112,103800000,"PercentageofAvailablePurseWon",2014
73,73,"Brian Stuard",29,1,1852528,1.85e+08,"PercentageofAvailablePurseWon",2014
75,75,"Ernie Els",24,0.99,1799566,181900000,"PercentageofAvailablePurseWon",2014
76,76,"Jerry Kelly",23,0.98,1451058,148200000,"PercentageofAvailablePurseWon",2014
77,77,"Jason Bohn",25,0.97,1585189,163600000,"PercentageofAvailablePurseWon",2014
78,78,"Erik Compton",28,0.95,1796142,189600000,"PercentageofAvailablePurseWon",2014
78,78,"Miguel Angel Jimenez",8,0.95,689000,72700000,"PercentageofAvailablePurseWon",2014
78,78,"Jason Kokrak",19,0.95,1200379,126500000,"PercentageofAvailablePurseWon",2014
81,81,"Mikko Ilonen",5,0.94,429475,45700000,"PercentageofAvailablePurseWon",2014
82,82,"Ben Crane",25,0.92,1534632,167300000,"PercentageofAvailablePurseWon",2014
83,83,"Chesson Hadley",29,0.9,1703314,189600000,"PercentageofAvailablePurseWon",2014
83,83,"Ben Martin",26,0.9,1482833,165300000,"PercentageofAvailablePurseWon",2014
83,83,"Brandt Snedeker",25,0.9,1652378,183700000,"PercentageofAvailablePurseWon",2014
86,86,"Ryo Ishikawa",24,0.89,1380578,155800000,"PercentageofAvailablePurseWon",2014
86,86,"Russell Knox",26,0.89,1513629,170700000,"PercentageofAvailablePurseWon",2014
86,86,"Alvaro Quiros",2,0.89,84171,9500000,"PercentageofAvailablePurseWon",2014
86,86,"Camilo Villegas",29,0.89,1642121,184800000,"PercentageofAvailablePurseWon",2014
90,90,"Steven Bowditch",30,0.88,1734691,197300000,"PercentageofAvailablePurseWon",2014
90,90,"George Coetzee",6,0.88,428238,48700000,"PercentageofAvailablePurseWon",2014
90,90,"Jaco Van Zyl",1,0.88,75100,8500000,"PercentageofAvailablePurseWon",2014
93,93,"Lee Westwood",18,0.87,1223102,1.41e+08,"PercentageofAvailablePurseWon",2014
94,94,"Jonas Blixt",21,0.85,1342195,158100000,"PercentageofAvailablePurseWon",2014
94,94,"Marc Warren",2,0.85,164140,19200000,"PercentageofAvailablePurseWon",2014
96,96,"Daniel Summerhays",27,0.84,1509538,178800000,"PercentageofAvailablePurseWon",2014
97,97,"Justin Hicks",30,0.83,1544058,1.86e+08,"PercentageofAvailablePurseWon",2014
98,98,"Kiradech Aphibarnrat",9,0.82,584428,71700000,"PercentageofAvailablePurseWon",2014
99,99,"Stuart Appleby",29,0.81,1477969,182400000,"PercentageofAvailablePurseWon",2014
99,99,"Pat Perez",25,0.81,1315078,162200000,"PercentageofAvailablePurseWon",2014
99,99,"Marcel Siem",3,0.81,156679,19400000,"PercentageofAvailablePurseWon",2014
102,102,"Morgan Hoffmann",32,0.8,1595921,199300000,"PercentageofAvailablePurseWon",2014
102,102,"Andrew Svoboda",24,0.8,1168071,146100000,"PercentageofAvailablePurseWon",2014
104,104,"Thomas Bjorn",9,0.79,629950,79700000,"PercentageofAvailablePurseWon",2014
104,104,"Scott Hend",3,0.79,193766,24500000,"PercentageofAvailablePurseWon",2014
106,106,"Paul Casey",16,0.78,877968,112200000,"PercentageofAvailablePurseWon",2014
106,106,"David Howell",3,0.78,208942,26700000,"PercentageofAvailablePurseWon",2014
106,106,"Brendan Steele",26,0.78,1359887,174300000,"PercentageofAvailablePurseWon",2014
109,109,"Shane Lowry",3,0.77,217866,28200000,"PercentageofAvailablePurseWon",2014
110,110,"Scott Brown",30,0.76,1441722,189700000,"PercentageofAvailablePurseWon",2014
110,110,"Carl Pettersson",28,0.76,1348392,177500000,"PercentageofAvailablePurseWon",2014
110,110,"Siddikur Rahman",1,0.76,53433,7e+06,"PercentageofAvailablePurseWon",2014
113,113,"Mark Brown",1,0.75,64000,8500000,"PercentageofAvailablePurseWon",2014
113,113,"Wenyi Huang",1,0.75,64000,8500000,"PercentageofAvailablePurseWon",2014
115,115,"Kevin Chappell",28,0.74,1343409,1.82e+08,"PercentageofAvailablePurseWon",2014
115,115,"Troy Merritt",20,0.74,882862,119500000,"PercentageofAvailablePurseWon",2014
115,115,"Jeff Overton",24,0.74,1115466,150300000,"PercentageofAvailablePurseWon",2014
118,118,"Louis Oosthuizen",16,0.73,946133,1.29e+08,"PercentageofAvailablePurseWon",2014
119,119,"Matteo Manassero",10,0.72,559317,78100000,"PercentageofAvailablePurseWon",2014
120,120,"Byeong Hun An",1,0.71,65350,9200000,"PercentageofAvailablePurseWon",2014
120,120,"Scott Stallings",28,0.71,1385687,194800000,"PercentageofAvailablePurseWon",2014
122,122,"William McGirt",29,0.7,1275735,181200000,"PercentageofAvailablePurseWon",2014
123,123,"Robert Garrigus",25,0.69,1095472,157800000,"PercentageofAvailablePurseWon",2014
123,123,"Billy Hurley III",26,0.69,1145297,1.67e+08,"PercentageofAvailablePurseWon",2014
123,123,"Jay McLuen",2,0.69,84171,12200000,"PercentageofAvailablePurseWon",2014
126,126,"Andres Gonzales",2,0.68,75000,1.1e+07,"PercentageofAvailablePurseWon",2014
126,126,"Hao Tong Li",1,0.68,58000,8500000,"PercentageofAvailablePurseWon",2014
128,128,"Jason Gore",7,0.67,273857,40700000,"PercentageofAvailablePurseWon",2014
128,128,"David Toms",20,0.67,801353,120100000,"PercentageofAvailablePurseWon",2014
130,130,"Daniel Berger",1,0.66,59588,9e+06,"PercentageofAvailablePurseWon",2014
130,130,"Michael Thompson",22,0.66,932300,140200000,"PercentageofAvailablePurseWon",2014
132,132,"Steven Ihm",1,0.65,30628,4700000,"PercentageofAvailablePurseWon",2014
133,133,"Martin Flores",26,0.64,1035444,162900000,"PercentageofAvailablePurseWon",2014
133,133,"Scott Langley",29,0.64,1151495,179700000,"PercentageofAvailablePurseWon",2014
133,133,"Will Wilcox",16,0.64,586156,91500000,"PercentageofAvailablePurseWon",2014
136,136,"David Hearn",28,0.63,1138321,181600000,"PercentageofAvailablePurseWon",2014
137,137,"Aaron Baddeley",24,0.62,942557,152300000,"PercentageofAvailablePurseWon",2014
137,137,"Darren Fichardt",2,0.62,107750,17500000,"PercentageofAvailablePurseWon",2014
137,137,"Rory Sabbatini",26,0.62,1024735,165300000,"PercentageofAvailablePurseWon",2014
140,140,"Rafael Campos",1,0.61,21306,3500000,"PercentageofAvailablePurseWon",2014
140,140,"Emiliano Grillo",1,0.61,21306,3500000,"PercentageofAvailablePurseWon",2014
140,140,"David Skinns",1,0.61,21306,3500000,"PercentageofAvailablePurseWon",2014
143,143,"Kevin Kisner",26,0.6,954495,158800000,"PercentageofAvailablePurseWon",2014
143,143,"Vijay Singh",25,0.6,989026,164500000,"PercentageofAvailablePurseWon",2014
145,145,"Jon Curran",1,0.59,37952,6400000,"PercentageofAvailablePurseWon",2014
145,145,"Bo Van Pelt",25,0.59,982216,166100000,"PercentageofAvailablePurseWon",2014
145,145,"Chris Wood",3,0.59,162251,27700000,"PercentageofAvailablePurseWon",2014
148,148,"Briny Baird",17,0.58,616315,107100000,"PercentageofAvailablePurseWon",2014
148,148,"Gregory Bourdy",2,0.58,102458,17700000,"PercentageofAvailablePurseWon",2014
148,148,"Kristoffer Broberg",1,0.58,52963,9200000,"PercentageofAvailablePurseWon",2014
148,148,"Bud Cauley",19,0.58,647884,112100000,"PercentageofAvailablePurseWon",2014
148,148,"Hiroyuki Fujita",1,0.58,49000,8500000,"PercentageofAvailablePurseWon",2014
148,148,"Mike Hendry",1,0.58,49000,8500000,"PercentageofAvailablePurseWon",2014
154,154,"Thongchai Jaidee",9,0.57,475210,82700000,"PercentageofAvailablePurseWon",2014
154,154,"Alexander Levy",2,0.57,108500,1.9e+07,"PercentageofAvailablePurseWon",2014
156,156,"Brad Fritsch",18,0.56,568389,1.02e+08,"PercentageofAvailablePurseWon",2014
156,156,"Stephen Gallacher",12,0.56,561250,99800000,"PercentageofAvailablePurseWon",2014
156,156,"Justin Leonard",22,0.56,807948,144600000,"PercentageofAvailablePurseWon",2014
156,156,"Mike Weir",25,0.56,854413,152300000,"PercentageofAvailablePurseWon",2014
160,160,"Hideto Tanihara",3,0.55,119000,21700000,"PercentageofAvailablePurseWon",2014
160,160,"Jhonattan Vegas",23,0.55,751761,135500000,"PercentageofAvailablePurseWon",2014
160,160,"Tim Wilkinson",25,0.55,824177,148800000,"PercentageofAvailablePurseWon",2014
163,163,"Gaganjeet Bhullar",2,0.54,83925,15500000,"PercentageofAvailablePurseWon",2014
163,163,"Stewart Cink",25,0.54,929163,170700000,"PercentageofAvailablePurseWon",2014
163,163,"Brendon de Jonge",31,0.54,1171391,215700000,"PercentageofAvailablePurseWon",2014
163,163,"John Huh",28,0.54,974042,181700000,"PercentageofAvailablePurseWon",2014
163,163,"Jose Maria Olazabal",1,0.54,48600,9e+06,"PercentageofAvailablePurseWon",2014
168,168,"WC Liang",2,0.53,93500,17500000,"PercentageofAvailablePurseWon",2014
168,168,"Bryce Molder",25,0.53,828603,1.55e+08,"PercentageofAvailablePurseWon",2014
168,168,"Fabrizio Zanotti",2,0.53,100575,1.9e+07,"PercentageofAvailablePurseWon",2014
171,171,"Gonzalo Fdez Castano",25,0.51,926492,1.83e+08,"PercentageofAvailablePurseWon",2014
171,171,"Luke Guthrie",26,0.51,840554,165200000,"PercentageofAvailablePurseWon",2014
171,171,"Jin Jeong",3,0.51,135250,26700000,"PercentageofAvailablePurseWon",2014
171,171,"Scott Piercy",12,0.51,411634,80200000,"PercentageofAvailablePurseWon",2014
171,171,"Nick Watney",25,0.51,913396,179100000,"PercentageofAvailablePurseWon",2014
176,176,"Retief Goosen",26,0.5,826067,163600000,"PercentageofAvailablePurseWon",2014
176,176,"Daniel Popovic",1,0.5,42875,8500000,"PercentageofAvailablePurseWon",2014
176,176,"Jim Renner",25,0.5,763977,1.52e+08,"PercentageofAvailablePurseWon",2014
179,179,"Raphael Jacquelin",1,0.49,41250,8500000,"PercentageofAvailablePurseWon",2014
179,179,"Andres Romero",26,0.49,782182,161200000,"PercentageofAvailablePurseWon",2014
179,179,"Boo Weekley",24,0.49,832672,170800000,"PercentageofAvailablePurseWon",2014
182,182,"Fred Couples",3,0.48,101160,2.1e+07,"PercentageofAvailablePurseWon",2014
182,182,"Brian Davis",28,0.48,842538,177100000,"PercentageofAvailablePurseWon",2014
182,182,"Mu Hu",1,0.48,40750,8500000,"PercentageofAvailablePurseWon",2014
182,182,"Daisuke Maruyama",1,0.48,43000,9e+06,"PercentageofAvailablePurseWon",2014
186,186,"Tano Goya",1,0.47,42000,9e+06,"PercentageofAvailablePurseWon",2014
186,186,"Martin Laird",20,0.47,583662,124200000,"PercentageofAvailablePurseWon",2014
186,186,"Danny Lee",28,0.47,781292,166800000,"PercentageofAvailablePurseWon",2014
186,186,"Huang Mingjie",1,0.47,40250,8500000,"PercentageofAvailablePurseWon",2014
186,186,"Yoshitaka Takeya",1,0.47,42625,9e+06,"PercentageofAvailablePurseWon",2014
186,186,"Bernd Wiesberger",4,0.47,175888,37200000,"PercentageofAvailablePurseWon",2014
192,192,"Sangmoon Bae",24,0.46,718108,156200000,"PercentageofAvailablePurseWon",2014
192,192,"Chad Campbell",18,0.46,470796,101900000,"PercentageofAvailablePurseWon",2014
192,192,"Peter Hanson",13,0.46,415530,89700000,"PercentageofAvailablePurseWon",2014
192,192,"Joost Luiten",9,0.46,368250,80900000,"PercentageofAvailablePurseWon",2014
196,196,"Charlie Beljan",26,0.45,712651,157200000,"PercentageofAvailablePurseWon",2014
197,197,"Ricky Barnes",27,0.44,706851,160100000,"PercentageofAvailablePurseWon",2014
197,197,"Joe Durant",15,0.44,369267,84500000,"PercentageofAvailablePurseWon",2014
197,197,"James Hahn",27,0.44,735258,168500000,"PercentageofAvailablePurseWon",2014
197,197,"Andrew Loupe",22,0.44,563119,127600000,"PercentageofAvailablePurseWon",2014
197,197,"Michael Putnam",30,0.44,818795,184600000,"PercentageofAvailablePurseWon",2014
202,202,"Jonathan Byrd",24,0.43,617013,143900000,"PercentageofAvailablePurseWon",2014
202,202,"Ben Curtis",24,0.43,625513,146100000,"PercentageofAvailablePurseWon",2014
204,204,"Lucas Bjerregaard",1,0.42,37754,9e+06,"PercentageofAvailablePurseWon",2014
204,204,"Zac Blair",1,0.42,37754,9e+06,"PercentageofAvailablePurseWon",2014
204,204,"Max Homa",8,0.42,195924,46400000,"PercentageofAvailablePurseWon",2014
204,204,"David Lingmerth",26,0.42,676658,159800000,"PercentageofAvailablePurseWon",2014
204,204,"Garth Mulroy",1,0.42,37754,9e+06,"PercentageofAvailablePurseWon",2014
204,204,"Heath Slocum",23,0.42,566164,135800000,"PercentageofAvailablePurseWon",2014
210,210,"Steve Marino",13,0.39,294564,75100000,"PercentageofAvailablePurseWon",2014
210,210,"Justin Thomas",7,0.39,170236,44100000,"PercentageofAvailablePurseWon",2014
210,210,"Nicholas Thompson",30,0.39,713376,181100000,"PercentageofAvailablePurseWon",2014
213,213,"Branden Grace",11,0.38,334368,88200000,"PercentageofAvailablePurseWon",2014
213,213,"Richard Lee",27,0.38,618442,164500000,"PercentageofAvailablePurseWon",2014
215,215,"Brice Garnett",28,0.37,617800,165500000,"PercentageofAvailablePurseWon",2014
215,215,"Brian Gay",26,0.37,605365,161500000,"PercentageofAvailablePurseWon",2014
215,215,"Rod Pampling",7,0.37,154051,41600000,"PercentageofAvailablePurseWon",2014
218,218,"Koumei Oda",2,0.36,69752,19200000,"PercentageofAvailablePurseWon",2014
218,218,"Wes Roach",22,0.36,453616,127400000,"PercentageofAvailablePurseWon",2014
220,220,"Eric Axley",10,0.35,180734,52300000,"PercentageofAvailablePurseWon",2014
220,220,"Seukhyun Baek",2,0.35,54700,15500000,"PercentageofAvailablePurseWon",2014
220,220,"Greg Chalmers",27,0.35,578976,165700000,"PercentageofAvailablePurseWon",2014
220,220,"Masahiro Kawamura",2,0.35,49000,14100000,"PercentageofAvailablePurseWon",2014
220,220,"Thorbjorn Olesen",14,0.35,335221,9.7e+07,"PercentageofAvailablePurseWon",2014
225,225,"Roberto Castro",27,0.34,615932,181100000,"PercentageofAvailablePurseWon",2014
226,226,"Tommy Gainey",26,0.33,490588,150800000,"PercentageofAvailablePurseWon",2014
226,226,"JJ Henry",28,0.33,554612,168500000,"PercentageofAvailablePurseWon",2014
226,226,"Prayad Marksaeng",1,0.33,23100,7e+06,"PercentageofAvailablePurseWon",2014
226,226,"John Merrick",25,0.33,516146,156600000,"PercentageofAvailablePurseWon",2014
226,226,"Kevin Penner",1,0.33,19800,6e+06,"PercentageofAvailablePurseWon",2014
226,226,"Dicky Pride",13,0.33,243592,72800000,"PercentageofAvailablePurseWon",2014
226,226,"Hudson Swafford",26,0.33,513882,154800000,"PercentageofAvailablePurseWon",2014
226,226,"Danny Willett",3,0.33,92828,28200000,"PercentageofAvailablePurseWon",2014
234,234,"Kenny Perry",5,0.32,130588,40600000,"PercentageofAvailablePurseWon",2014
234,234,"Brett Rumford",3,0.32,86000,26700000,"PercentageofAvailablePurseWon",2014
234,234,"Ryan Sullivan",1,0.32,11223,3500000,"PercentageofAvailablePurseWon",2014
237,237,"Tommy Fleetwood",3,0.31,87000,27700000,"PercentageofAvailablePurseWon",2014
237,237,"Tyrone Van Aswegen",25,0.31,454856,144900000,"PercentageofAvailablePurseWon",2014
239,239,"Robert Allenby",29,0.3,514286,174100000,"PercentageofAvailablePurseWon",2014
239,239,"Jeff Maggert",19,0.3,360155,120700000,"PercentageofAvailablePurseWon",2014
239,239,"Sam Saunders",1,0.3,18476,6200000,"PercentageofAvailablePurseWon",2014
242,242,"Troy Matteson",23,0.29,387795,133100000,"PercentageofAvailablePurseWon",2014
243,243,"Ken Duke",25,0.28,455588,160400000,"PercentageofAvailablePurseWon",2014
243,243,"Sean OHair",25,0.28,408792,148300000,"PercentageofAvailablePurseWon",2014
243,243,"Kyle Stanley",28,0.28,473579,172100000,"PercentageofAvailablePurseWon",2014
243,243,"Johnson Wagner",24,0.28,393728,141700000,"PercentageofAvailablePurseWon",2014
247,247,"Trevor Immelman",28,0.27,447515,167600000,"PercentageofAvailablePurseWon",2014
247,247,"Jamie Lovemark",20,0.27,305942,114900000,"PercentageofAvailablePurseWon",2014
249,249,"Mark Anderson",8,0.26,122598,47500000,"PercentageofAvailablePurseWon",2014
249,249,"Berry Henson",1,0.26,18223,7e+06,"PercentageofAvailablePurseWon",2014
249,249,"Kevin Lucas",1,0.26,7810,3e+06,"PercentageofAvailablePurseWon",2014
249,249,"David Lynn",11,0.26,207413,79400000,"PercentageofAvailablePurseWon",2014
249,249,"John Mallinger",14,0.26,209958,81500000,"PercentageofAvailablePurseWon",2014
249,249,"Peter Malnati",18,0.26,271326,102500000,"PercentageofAvailablePurseWon",2014
249,249,"Ted Potter Jr",24,0.26,386338,146900000,"PercentageofAvailablePurseWon",2014
256,256,"Josh Broadaway",1,0.25,13671,5500000,"PercentageofAvailablePurseWon",2014
256,256,"Chad Collins",28,0.25,408433,1.66e+08,"PercentageofAvailablePurseWon",2014
256,256,"Tim Herron",15,0.25,212771,86200000,"PercentageofAvailablePurseWon",2014
256,256,"Nicholas Lindheim",1,0.25,22649,9e+06,"PercentageofAvailablePurseWon",2014
256,256,"Jamie McLeary",1,0.25,22808,9200000,"PercentageofAvailablePurseWon",2014
256,256,"Larry Mize",1,0.25,22680,9e+06,"PercentageofAvailablePurseWon",2014
256,256,"Fran Quinn",1,0.25,22649,9e+06,"PercentageofAvailablePurseWon",2014
256,256,"Chris Rodgers",1,0.25,22808,9200000,"PercentageofAvailablePurseWon",2014
256,256,"Dawie van der Walt",2,0.25,46000,18200000,"PercentageofAvailablePurseWon",2014
256,256,"Charlie Wi",25,0.25,384794,152300000,"PercentageofAvailablePurseWon",2014
266,266,"Wu Ashun",2,0.24,42375,17700000,"PercentageofAvailablePurseWon",2014
266,266,"Patrick Cantlay",5,0.24,76131,31400000,"PercentageofAvailablePurseWon",2014
266,266,"James Driscoll",25,0.24,371404,152500000,"PercentageofAvailablePurseWon",2014
266,266,"Oscar Fraustro",1,0.24,14660,6e+06,"PercentageofAvailablePurseWon",2014
266,266,"Peter Uihlein",7,0.24,122250,5.1e+07,"PercentageofAvailablePurseWon",2014
266,266,"Brady Watt",4,0.24,61288,25800000,"PercentageofAvailablePurseWon",2014
272,272,"Joel Dahmen",1,0.23,13034,5700000,"PercentageofAvailablePurseWon",2014
272,272,"Rhein Gibson",1,0.23,20843,9200000,"PercentageofAvailablePurseWon",2014
272,272,"Adam Hadwin",1,0.23,13034,5700000,"PercentageofAvailablePurseWon",2014
272,272,"Spencer Levin",20,0.23,277780,123100000,"PercentageofAvailablePurseWon",2014
272,272,"Clayton Rask",1,0.23,20775,9e+06,"PercentageofAvailablePurseWon",2014
277,277,"Woody Austin",22,0.22,292821,1.36e+08,"PercentageofAvailablePurseWon",2014
277,277,"Derek Fathauer",1,0.22,13320,6e+06,"PercentageofAvailablePurseWon",2014
277,277,"Toru Taniguchi",1,0.22,19980,9e+06,"PercentageofAvailablePurseWon",2014
280,280,"Blake Adams",8,0.21,98437,47300000,"PercentageofAvailablePurseWon",2014
280,280,"Marco Dawson",1,0.21,7245,3500000,"PercentageofAvailablePurseWon",2014
280,280,"Nicholas Fung",1,0.21,14980,7e+06,"PercentageofAvailablePurseWon",2014
280,280,"Ryuji Imada",9,0.21,98185,46700000,"PercentageofAvailablePurseWon",2014
280,280,"Davis Love III",22,0.21,284799,132800000,"PercentageofAvailablePurseWon",2014
280,280,"Carlos Ortiz",1,0.21,12834,6200000,"PercentageofAvailablePurseWon",2014
280,280,"Josh Teater",28,0.21,366238,171700000,"PercentageofAvailablePurseWon",2014
287,287,"Scott Gardiner",18,0.2,209270,106400000,"PercentageofAvailablePurseWon",2014
287,287,"Mark Hubbard",1,0.2,10100,5e+06,"PercentageofAvailablePurseWon",2014
287,287,"Kent Jones",2,0.2,15480,7700000,"PercentageofAvailablePurseWon",2014
287,287,"Pablo Larrazabal",5,0.2,92250,46200000,"PercentageofAvailablePurseWon",2014
287,287,"Wade Ormsby",1,0.2,14070,7e+06,"PercentageofAvailablePurseWon",2014
287,287,"Greg Owen",8,0.2,95116,48100000,"PercentageofAvailablePurseWon",2014
287,287,"Tim Petrovic",10,0.2,109299,53900000,"PercentageofAvailablePurseWon",2014
287,287,"DA Points",27,0.2,364651,180200000,"PercentageofAvailablePurseWon",2014
