"Approach225250yardsRTP_RANKTHISWEEK_2015","Approach225250yardsRTP_RANKLASTWEEK_2015","Approach225250yardsRTP_PLAYERNAME_2015","Approach225250yardsRTP_ROUNDS_2015","Approach225250yardsRTP_AVGRTP_2015","stat_name","year"
1,1,"Will Wilcox",58,-0.467,"Approach225250yardsRTP",2015
2,2,"Jason Day",75,-0.449,"Approach225250yardsRTP",2015
3,3,"Rickie Fowler",76,-0.447,"Approach225250yardsRTP",2015
4,4,"Roberto Castro",54,-0.419,"Approach225250yardsRTP",2015
4,4,"Graham DeLaet",65,-0.419,"Approach225250yardsRTP",2015
6,6,"Jonas Blixt",78,-0.412,"Approach225250yardsRTP",2015
7,7,"Chez Reavie",56,-0.41,"Approach225250yardsRTP",2015
8,8,"Jim Herman",88,-0.407,"Approach225250yardsRTP",2015
9,9,"Mark Hubbard",79,-0.395,"Approach225250yardsRTP",2015
10,10,"Boo Weekley",79,-0.39,"Approach225250yardsRTP",2015
11,11,"Greg Owen",58,-0.389,"Approach225250yardsRTP",2015
12,12,"Daniel Berger",97,-0.364,"Approach225250yardsRTP",2015
13,13,"Bill Lunde",50,-0.357,"Approach225250yardsRTP",2015
14,14,"Jason Kokrak",88,-0.349,"Approach225250yardsRTP",2015
15,15,"Carlos Ortiz",100,-0.345,"Approach225250yardsRTP",2015
15,15,"Alex Prugh",84,-0.345,"Approach225250yardsRTP",2015
17,17,"Martin Flores",95,-0.344,"Approach225250yardsRTP",2015
18,18,"Lucas Glover",79,-0.34,"Approach225250yardsRTP",2015
18,18,"Chris Kirk",76,-0.34,"Approach225250yardsRTP",2015
20,20,"Byron Smith",59,-0.333,"Approach225250yardsRTP",2015
20,20,"Robert Streb",110,-0.333,"Approach225250yardsRTP",2015
22,22,"Steve Wheatcroft",87,-0.327,"Approach225250yardsRTP",2015
23,23,"Phil Mickelson",70,-0.326,"Approach225250yardsRTP",2015
24,24,"Kevin Na",98,-0.321,"Approach225250yardsRTP",2015
24,24,"Jimmy Walker",89,-0.321,"Approach225250yardsRTP",2015
26,26,"Justin Thomas",106,-0.311,"Approach225250yardsRTP",2015
27,27,"Steven Bowditch",103,-0.31,"Approach225250yardsRTP",2015
28,28,"Webb Simpson",81,-0.308,"Approach225250yardsRTP",2015
29,29,"Scott Langley",94,-0.304,"Approach225250yardsRTP",2015
30,30,"Steven Alker",62,-0.302,"Approach225250yardsRTP",2015
30,30,"Scott Pinckney",88,-0.302,"Approach225250yardsRTP",2015
32,32,"Johnson Wagner",68,-0.3,"Approach225250yardsRTP",2015
33,33,"Patrick Reed",103,-0.299,"Approach225250yardsRTP",2015
34,34,"Ricky Barnes",82,-0.297,"Approach225250yardsRTP",2015
35,35,"Louis Oosthuizen",68,-0.295,"Approach225250yardsRTP",2015
36,36,"Nick Watney",91,-0.294,"Approach225250yardsRTP",2015
37,37,"Matt Kuchar",97,-0.292,"Approach225250yardsRTP",2015
38,38,"Russell Henley",87,-0.291,"Approach225250yardsRTP",2015
38,38,"George McNeill",93,-0.291,"Approach225250yardsRTP",2015
