"PercentageofYardagecoveredbyTeeShots_RANKTHISWEEK_2005","PercentageofYardagecoveredbyTeeShots_RANKLASTWEEK_2005","PercentageofYardagecoveredbyTeeShots_PLAYERNAME_2005","PercentageofYardagecoveredbyTeeShots_ROUNDS_2005","PercentageofYardagecoveredbyTeeShots_AVGPct_2005","PercentageofYardagecoveredbyTeeShots_TOTALSHOTDISTANCE_2005","PercentageofYardagecoveredbyTeeShots_TOTALDISTANCE_2005","stat_name","year"
72,72,"John Senden",101,62.11,354935.9,571442,"PercentageofYardagecoveredbyTeeShots",2005
73,73,"Andrew Magee",82,62.06,277121.5,446518,"PercentageofYardagecoveredbyTeeShots",2005
74,74,"Steve Lowery",100,62.05,341001,549593,"PercentageofYardagecoveredbyTeeShots",2005
75,75,"Vaughn Taylor",99,62.03,352956.5,568965,"PercentageofYardagecoveredbyTeeShots",2005
76,76,"Ryuji Imada",78,62.01,263579.8,425053,"PercentageofYardagecoveredbyTeeShots",2005
77,77,"Justin Bolli",65,61.99,232186.8,374533,"PercentageofYardagecoveredbyTeeShots",2005
78,78,"JL Lewis",98,61.98,319759.3,515933,"PercentageofYardagecoveredbyTeeShots",2005
79,79,"Jesper Parnevik",84,61.97,265024.1,427673,"PercentageofYardagecoveredbyTeeShots",2005
79,79,"Joey Snyder III",102,61.97,359656.8,580337,"PercentageofYardagecoveredbyTeeShots",2005
81,81,"David Toms",87,61.96,251279.1,405534,"PercentageofYardagecoveredbyTeeShots",2005
82,82,"Bradley Hughes",52,61.92,192148.4,310312,"PercentageofYardagecoveredbyTeeShots",2005
83,83,"DJ Brigman",76,61.88,242544.9,391962,"PercentageofYardagecoveredbyTeeShots",2005
83,83,"DA Points",94,61.88,322807.7,521681,"PercentageofYardagecoveredbyTeeShots",2005
85,85,"Michael Allen",90,61.86,302368.2,488796,"PercentageofYardagecoveredbyTeeShots",2005
85,85,"Briny Baird",98,61.86,348113.6,562716,"PercentageofYardagecoveredbyTeeShots",2005
85,85,"Padraig Harrington",50,61.86,159530.5,257872,"PercentageofYardagecoveredbyTeeShots",2005
88,88,"Mark Calcavecchia",92,61.84,297558.3,481186,"PercentageofYardagecoveredbyTeeShots",2005
88,88,"Rocco Mediate",73,61.84,254796.3,412049,"PercentageofYardagecoveredbyTeeShots",2005
90,90,"Chad Campbell",95,61.81,296151.8,479130,"PercentageofYardagecoveredbyTeeShots",2005
91,91,"Glen Day",80,61.8,286967.6,464347,"PercentageofYardagecoveredbyTeeShots",2005
92,92,"Joe Ogilvie",103,61.77,306393.8,496034,"PercentageofYardagecoveredbyTeeShots",2005
92,92,"Carl Pettersson",109,61.77,367188,594409,"PercentageofYardagecoveredbyTeeShots",2005
94,94,"Mario Tiziani",67,61.72,235717.6,381930,"PercentageofYardagecoveredbyTeeShots",2005
95,95,"Brian Bateman",98,61.69,332410.8,538848,"PercentageofYardagecoveredbyTeeShots",2005
96,96,"Jeff Maggert",79,61.68,234960.6,380960,"PercentageofYardagecoveredbyTeeShots",2005
97,97,"Patrick Sheehan",114,61.66,376636.3,610818,"PercentageofYardagecoveredbyTeeShots",2005
98,98,"Jeff Brehaut",71,61.65,246020.7,399056,"PercentageofYardagecoveredbyTeeShots",2005
98,98,"Peter Lonard",85,61.65,258454.7,419208,"PercentageofYardagecoveredbyTeeShots",2005
100,100,"Freddie Jacobson",72,61.63,218097.4,353888,"PercentageofYardagecoveredbyTeeShots",2005
101,101,"KJ Choi",78,61.6,211998.7,344165,"PercentageofYardagecoveredbyTeeShots",2005
101,101,"Hideto Tanihara",50,61.6,175575.2,285045,"PercentageofYardagecoveredbyTeeShots",2005
103,103,"Tom Pernice Jr",111,61.57,347471,564370,"PercentageofYardagecoveredbyTeeShots",2005
104,104,"Rich Beem",66,61.54,188551.8,306397,"PercentageofYardagecoveredbyTeeShots",2005
105,105,"Craig Perks",67,61.53,228210.1,370922,"PercentageofYardagecoveredbyTeeShots",2005
106,106,"Hunter Haas",83,61.51,283673.7,461155,"PercentageofYardagecoveredbyTeeShots",2005
107,107,"Tim Petrovic",97,61.48,309686.6,503693,"PercentageofYardagecoveredbyTeeShots",2005
108,108,"Todd Hamilton",94,61.44,293186.3,477189,"PercentageofYardagecoveredbyTeeShots",2005
109,109,"Joe Durant",81,61.36,267485.6,435937,"PercentageofYardagecoveredbyTeeShots",2005
109,109,"Joey Sindelar",104,61.36,383870.8,625652,"PercentageofYardagecoveredbyTeeShots",2005
111,111,"Bart Bryant",91,61.35,295135.2,481107,"PercentageofYardagecoveredbyTeeShots",2005
111,111,"Billy Mayfair",114,61.35,395765.7,645075,"PercentageofYardagecoveredbyTeeShots",2005
113,113,"Tjaart van der Walt",56,61.33,210377.3,343002,"PercentageofYardagecoveredbyTeeShots",2005
114,114,"Shigeki Maruyama",99,61.31,332063,541644,"PercentageofYardagecoveredbyTeeShots",2005
115,115,"Tim Clark",92,61.3,249630.1,407213,"PercentageofYardagecoveredbyTeeShots",2005
116,116,"Darron Stiles",78,61.28,270842.8,441998,"PercentageofYardagecoveredbyTeeShots",2005
117,117,"Tommy Armour III",103,61.27,355230.5,579762,"PercentageofYardagecoveredbyTeeShots",2005
117,117,"Matt Davidson",53,61.27,193700,316130,"PercentageofYardagecoveredbyTeeShots",2005
117,117,"Shaun Micheel",81,61.27,248463.1,405551,"PercentageofYardagecoveredbyTeeShots",2005
120,120,"Justin Leonard",78,61.26,211516.3,345303,"PercentageofYardagecoveredbyTeeShots",2005
121,121,"Jose Maria Olazabal",55,61.24,160465.9,262031,"PercentageofYardagecoveredbyTeeShots",2005
122,122,"Tom Gillis",77,61.23,265506.4,433595,"PercentageofYardagecoveredbyTeeShots",2005
123,123,"Richard Johnson",50,61.22,178184.6,291062,"PercentageofYardagecoveredbyTeeShots",2005
124,124,"Kevin Sutherland",89,61.2,289142.6,472426,"PercentageofYardagecoveredbyTeeShots",2005
125,125,"Brent Geiberger",61,61.17,200990.8,328554,"PercentageofYardagecoveredbyTeeShots",2005
126,126,"Stephen Ames",82,61.12,237434.1,388448,"PercentageofYardagecoveredbyTeeShots",2005
126,126,"Arron Oberholser",65,61.12,196308.2,321206,"PercentageofYardagecoveredbyTeeShots",2005
128,128,"Tom Lehman",69,61.1,194557.4,318426,"PercentageofYardagecoveredbyTeeShots",2005
129,129,"Aaron Baddeley",84,61.04,292474.2,479132,"PercentageofYardagecoveredbyTeeShots",2005
129,129,"Bill Glasson",54,61.04,171183.8,280424,"PercentageofYardagecoveredbyTeeShots",2005
131,131,"Scott McCarron",78,61.02,236941.9,388312,"PercentageofYardagecoveredbyTeeShots",2005
132,132,"Paul Azinger",66,61.01,226454.6,371181,"PercentageofYardagecoveredbyTeeShots",2005
132,132,"Steve Stricker",62,61.01,228726.9,374893,"PercentageofYardagecoveredbyTeeShots",2005
134,134,"Steve Elkington",67,61,211667.4,346979,"PercentageofYardagecoveredbyTeeShots",2005
135,135,"Stewart Cink",98,60.98,275330.7,451494,"PercentageofYardagecoveredbyTeeShots",2005
136,136,"Steve Flesch",90,60.95,246030.7,403627,"PercentageofYardagecoveredbyTeeShots",2005
136,136,"Phillip Price",77,60.95,245635.3,403006,"PercentageofYardagecoveredbyTeeShots",2005
138,138,"Kent Jones",99,60.93,340868.3,559449,"PercentageofYardagecoveredbyTeeShots",2005
139,139,"Heath Slocum",103,60.92,347620.6,570638,"PercentageofYardagecoveredbyTeeShots",2005
140,140,"Cameron Beckman",96,60.9,325471,534396,"PercentageofYardagecoveredbyTeeShots",2005
141,141,"Alex Cejka",84,60.89,267528.5,439378,"PercentageofYardagecoveredbyTeeShots",2005
142,142,"Luke Donald",67,60.87,155328.1,255177,"PercentageofYardagecoveredbyTeeShots",2005
143,143,"Lee Janzen",75,60.86,227801.6,374295,"PercentageofYardagecoveredbyTeeShots",2005
144,144,"Bob Tway",87,60.85,254545.4,418323,"PercentageofYardagecoveredbyTeeShots",2005
145,145,"JP Hayes",63,60.84,204031.4,335357,"PercentageofYardagecoveredbyTeeShots",2005
146,146,"Hidemichi Tanaka",106,60.82,364523.2,599394,"PercentageofYardagecoveredbyTeeShots",2005
147,147,"Glen Hnatiuk",59,60.79,193317.6,318007,"PercentageofYardagecoveredbyTeeShots",2005
148,148,"Dudley Hart",84,60.78,280088.5,460817,"PercentageofYardagecoveredbyTeeShots",2005
149,149,"Bernhard Langer",67,60.75,174165.8,286710,"PercentageofYardagecoveredbyTeeShots",2005
150,150,"Mike Weir",71,60.74,182253.1,300059,"PercentageofYardagecoveredbyTeeShots",2005
150,150,"Charlie Wi",67,60.74,234915,386758,"PercentageofYardagecoveredbyTeeShots",2005
152,152,"Chris DiMarco",83,60.71,228509.1,376404,"PercentageofYardagecoveredbyTeeShots",2005
152,152,"Matt Gogel",78,60.71,259870.4,428036,"PercentageofYardagecoveredbyTeeShots",2005
154,154,"Jerry Kelly",101,60.7,292142.6,481303,"PercentageofYardagecoveredbyTeeShots",2005
155,155,"Billy Andrade",83,60.68,282352,465303,"PercentageofYardagecoveredbyTeeShots",2005
156,156,"Jim Furyk",94,60.64,274161.6,452082,"PercentageofYardagecoveredbyTeeShots",2005
156,156,"Robert Gamez",91,60.64,306057.3,504679,"PercentageofYardagecoveredbyTeeShots",2005
158,158,"Matt Kuchar",60,60.62,211480.1,348883,"PercentageofYardagecoveredbyTeeShots",2005
159,159,"Paul Gow",78,60.58,258840.6,427271,"PercentageofYardagecoveredbyTeeShots",2005
159,159,"Jay Williamson",53,60.58,178370.7,294430,"PercentageofYardagecoveredbyTeeShots",2005
161,161,"Brian Davis",75,60.56,244365.3,403523,"PercentageofYardagecoveredbyTeeShots",2005
162,162,"Ian Poulter",62,60.49,138734.8,229344,"PercentageofYardagecoveredbyTeeShots",2005
163,163,"Rob Rashell",65,60.45,208630.2,345117,"PercentageofYardagecoveredbyTeeShots",2005
164,164,"Doug Barron",70,60.44,247997.1,410306,"PercentageofYardagecoveredbyTeeShots",2005
165,165,"Franklin Langham",91,60.42,292562.9,484226,"PercentageofYardagecoveredbyTeeShots",2005
166,166,"Larry Mize",54,60.35,174247.5,288751,"PercentageofYardagecoveredbyTeeShots",2005
167,167,"Paul Claxton",79,60.32,253054.1,419501,"PercentageofYardagecoveredbyTeeShots",2005
168,168,"Steve Jones",56,60.31,174948.3,290077,"PercentageofYardagecoveredbyTeeShots",2005
168,168,"Duffy Waldorf",86,60.31,273355.8,453265,"PercentageofYardagecoveredbyTeeShots",2005
170,170,"Dean Wilson",86,60.29,303553,503515,"PercentageofYardagecoveredbyTeeShots",2005
171,171,"Scott Verplank",87,60.28,251137.6,416626,"PercentageofYardagecoveredbyTeeShots",2005
172,172,"Chris Anderson",66,60.25,223042.7,370170,"PercentageofYardagecoveredbyTeeShots",2005
173,173,"Bob Estes",92,60.23,302604.4,502455,"PercentageofYardagecoveredbyTeeShots",2005
173,173,"Jeff Sluman",94,60.23,320290.9,531768,"PercentageofYardagecoveredbyTeeShots",2005
175,175,"Ben Curtis",65,60.19,189803.1,315317,"PercentageofYardagecoveredbyTeeShots",2005
176,176,"Kirk Triplett",55,60.08,168891,281093,"PercentageofYardagecoveredbyTeeShots",2005
177,177,"Omar Uresti",84,60.07,279006.9,464436,"PercentageofYardagecoveredbyTeeShots",2005
178,178,"Todd Fischer",99,60.03,332782.9,554394,"PercentageofYardagecoveredbyTeeShots",2005
178,178,"Thomas Levet",54,60.03,138988.5,231538,"PercentageofYardagecoveredbyTeeShots",2005
180,180,"Len Mattiace",86,59.93,289927.9,483754,"PercentageofYardagecoveredbyTeeShots",2005
181,181,"Robert Damron",89,59.88,302191.8,504668,"PercentageofYardagecoveredbyTeeShots",2005
182,182,"Olin Browne",99,59.85,316727.7,529230,"PercentageofYardagecoveredbyTeeShots",2005
183,183,"Kevin Na",88,59.83,302082.3,504930,"PercentageofYardagecoveredbyTeeShots",2005
184,184,"Danny Briggs",70,59.82,233630,390570,"PercentageofYardagecoveredbyTeeShots",2005
185,185,"Mark Wilson",74,59.74,240869.9,403174,"PercentageofYardagecoveredbyTeeShots",2005
186,186,"Brian Gay",101,59.69,348279.3,583494,"PercentageofYardagecoveredbyTeeShots",2005
187,187,"Jose Coceres",56,59.64,201241.9,337438,"PercentageofYardagecoveredbyTeeShots",2005
188,188,"Skip Kendall",80,59.63,266445.8,446822,"PercentageofYardagecoveredbyTeeShots",2005
189,189,"Stephen Leaney",89,59.5,284520.3,478204,"PercentageofYardagecoveredbyTeeShots",2005
190,190,"Tom Byrum",83,59.39,285671.1,481015,"PercentageofYardagecoveredbyTeeShots",2005
191,191,"Jim Carter",62,59.37,204749.7,344887,"PercentageofYardagecoveredbyTeeShots",2005
192,192,"Mark OMeara",66,59.33,195823.4,330071,"PercentageofYardagecoveredbyTeeShots",2005
193,193,"Brad Faxon",75,59.3,214357.1,361504,"PercentageofYardagecoveredbyTeeShots",2005
194,194,"Jay Haas",54,59.22,147397.2,248894,"PercentageofYardagecoveredbyTeeShots",2005
194,194,"Chris Riley",67,59.22,158363.2,267393,"PercentageofYardagecoveredbyTeeShots",2005
196,196,"John Cook",72,59.19,218930.4,369890,"PercentageofYardagecoveredbyTeeShots",2005
197,197,"Fred Funk",102,59,304886.4,516737,"PercentageofYardagecoveredbyTeeShots",2005
198,198,"Mark Brooks",72,58.62,230403.8,393026,"PercentageofYardagecoveredbyTeeShots",2005
199,199,"Loren Roberts",54,58.46,177126.4,302989,"PercentageofYardagecoveredbyTeeShots",2005
200,200,"Gavin Coles",70,58.38,235919.7,404098,"PercentageofYardagecoveredbyTeeShots",2005
201,201,"Jeff Hart",63,57.9,209657.6,362104,"PercentageofYardagecoveredbyTeeShots",2005
202,202,"Corey Pavin",77,56.94,218171.3,383192,"PercentageofYardagecoveredbyTeeShots",2005
