"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2012","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2012","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2012","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2012","TenthTeeEarlyPar5ScoringAverage_AVG_2012","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2012","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2012","stat_name","year"
1,1,"Robert Garrigus",89,4.26,145,34,"TenthTeeEarlyPar5ScoringAverage",2012
2,2,"Mark Wilson",84,4.32,95,22,"TenthTeeEarlyPar5ScoringAverage",2012
3,3,"Keegan Bradley",90,4.34,282,65,"TenthTeeEarlyPar5ScoringAverage",2012
4,4,"Sean OHair",84,4.41,225,51,"TenthTeeEarlyPar5ScoringAverage",2012
4,4,"Vijay Singh",99,4.41,181,41,"TenthTeeEarlyPar5ScoringAverage",2012
6,6,"Rory McIlroy",60,4.44,160,36,"TenthTeeEarlyPar5ScoringAverage",2012
6,6,"Bubba Watson",68,4.44,231,52,"TenthTeeEarlyPar5ScoringAverage",2012
8,8,"Kyle Stanley",86,4.45,178,40,"TenthTeeEarlyPar5ScoringAverage",2012
9,9,"Greg Chalmers",88,4.46,156,35,"TenthTeeEarlyPar5ScoringAverage",2012
9,9,"Andres Romero",68,4.46,205,46,"TenthTeeEarlyPar5ScoringAverage",2012
11,11,"Sergio Garcia",57,4.47,134,30,"TenthTeeEarlyPar5ScoringAverage",2012
11,11,"Dustin Johnson",70,4.47,201,45,"TenthTeeEarlyPar5ScoringAverage",2012
11,11,"Martin Laird",77,4.47,85,19,"TenthTeeEarlyPar5ScoringAverage",2012
11,11,"YE Yang",64,4.47,152,34,"TenthTeeEarlyPar5ScoringAverage",2012
15,15,"John Daly",50,4.48,112,25,"TenthTeeEarlyPar5ScoringAverage",2012
15,15,"Billy Hurley III",70,4.48,112,25,"TenthTeeEarlyPar5ScoringAverage",2012
