"DrivingPct300AllDrives_RANKTHISWEEK_2013","DrivingPct300AllDrives_RANKLASTWEEK_2013","DrivingPct300AllDrives_PLAYERNAME_2013","DrivingPct300AllDrives_ROUNDS_2013","DrivingPct300AllDrives_Pct_2013","DrivingPct300AllDrives_TOTALDRIVESFOR300_2013","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2013","DrivingPct300AllDrives_RELATIVETOPAR_2013","stat_name","year"
1,1,"Bubba Watson",76,52.71,437,829,-0.172,"DrivingPct300AllDrives",2013
2,2,"Nicolas Colsaerts",50,47.82,241,504,-0.05,"DrivingPct300AllDrives",2013
3,3,"Dustin Johnson",71,44.77,321,717,-0.187,"DrivingPct300AllDrives",2013
4,4,"Rory McIlroy",56,43.98,252,573,-0.175,"DrivingPct300AllDrives",2013
5,5,"Robert Garrigus",69,43.82,298,680,-0.134,"DrivingPct300AllDrives",2013
6,6,"Luke List",65,43.23,313,724,-0.204,"DrivingPct300AllDrives",2013
7,7,"Kyle Stanley",71,42.99,362,842,-0.13,"DrivingPct300AllDrives",2013
8,8,"Gary Woodland",94,41.5,481,1159,-0.15,"DrivingPct300AllDrives",2013
9,9,"Jason Kokrak",78,40.24,404,1004,-0.163,"DrivingPct300AllDrives",2013
10,10,"Jason Day",86,39.18,333,850,-0.153,"DrivingPct300AllDrives",2013
11,11,"Ryan Palmer",79,38.85,373,960,-0.217,"DrivingPct300AllDrives",2013
12,12,"Keegan Bradley",88,37.98,384,1011,-0.245,"DrivingPct300AllDrives",2013
13,13,"Scott Stallings",79,37.81,349,923,-0.195,"DrivingPct300AllDrives",2013
14,14,"Scott Piercy",78,37.4,325,869,-0.102,"DrivingPct300AllDrives",2013
15,15,"Angel Cabrera",73,37.28,296,794,-0.125,"DrivingPct300AllDrives",2013
15,15,"Eric Meierdierks",48,37.28,192,515,-0.036,"DrivingPct300AllDrives",2013
17,17,"Shawn Stefani",63,36.6,254,694,-0.11,"DrivingPct300AllDrives",2013
18,18,"Charlie Beljan",62,36.36,280,770,-0.082,"DrivingPct300AllDrives",2013
19,19,"Steven Bowditch",67,35.15,284,808,-0.155,"DrivingPct300AllDrives",2013
20,20,"Adam Scott",61,35.13,215,612,-0.223,"DrivingPct300AllDrives",2013
21,21,"Martin Flores",83,35.03,371,1059,-0.173,"DrivingPct300AllDrives",2013
22,22,"Charl Schwartzel",69,34.79,263,756,-0.175,"DrivingPct300AllDrives",2013
23,23,"Graham DeLaet",94,33.78,381,1128,-0.228,"DrivingPct300AllDrives",2013
24,24,"Jimmy Walker",84,33.24,347,1044,-0.233,"DrivingPct300AllDrives",2013
25,25,"Morgan Hoffmann",64,32.39,240,741,-0.208,"DrivingPct300AllDrives",2013
26,26,"Robert Streb",75,32.13,277,862,-0.188,"DrivingPct300AllDrives",2013
27,27,"Seung Yul Noh",71,31.1,269,865,-0.112,"DrivingPct300AllDrives",2013
28,28,"Sean OHair",56,30.75,218,709,-0.101,"DrivingPct300AllDrives",2013
29,29,"Harris English",95,30.74,351,1142,-0.239,"DrivingPct300AllDrives",2013
30,30,"Nick Watney",88,30.66,313,1021,-0.141,"DrivingPct300AllDrives",2013
31,31,"Martin Laird",68,30.16,222,736,-0.162,"DrivingPct300AllDrives",2013
32,32,"Jim Herman",59,29.97,184,614,-0.136,"DrivingPct300AllDrives",2013
33,33,"Andres Romero",63,29.89,217,726,-0.171,"DrivingPct300AllDrives",2013
34,34,"Charles Howell III",87,29.87,334,1118,-0.234,"DrivingPct300AllDrives",2013
35,35,"Tag Ridings",69,29.78,240,806,-0.138,"DrivingPct300AllDrives",2013
36,36,"John Rollins",77,29.18,276,946,-0.152,"DrivingPct300AllDrives",2013
37,37,"Rory Sabbatini",86,29.01,291,1003,-0.213,"DrivingPct300AllDrives",2013
38,38,"Charley Hoffman",84,28.94,294,1016,-0.153,"DrivingPct300AllDrives",2013
39,39,"Troy Matteson",68,28.75,236,821,-0.144,"DrivingPct300AllDrives",2013
40,40,"Justin Rose",62,28.42,183,644,-0.202,"DrivingPct300AllDrives",2013
41,41,"Hunter Mahan",91,28.38,271,955,-0.255,"DrivingPct300AllDrives",2013
