"EarlyPar5ScoringAverage_RANKTHISWEEK_2016","EarlyPar5ScoringAverage_RANKLASTWEEK_2016","EarlyPar5ScoringAverage_PLAYERNAME_2016","EarlyPar5ScoringAverage_ROUNDS_2016","EarlyPar5ScoringAverage_AVG_2016","EarlyPar5ScoringAverage_TOTALSTROKES_2016","EarlyPar5ScoringAverage_TOTALHOLES_2016","stat_name","year"
22,21,"Brendan Steele",48,4.57,311,68,"EarlyPar5ScoringAverage",2016
27,30,"Luke Guthrie",31,4.58,261,57,"EarlyPar5ScoringAverage",2016
27,30,"Matt Jones",45,4.58,380,83,"EarlyPar5ScoringAverage",2016
27,30,"Russell Knox",48,4.58,362,79,"EarlyPar5ScoringAverage",2016
27,11,"Daniel Summerhays",55,4.58,499,109,"EarlyPar5ScoringAverage",2016
31,30,"Lucas Glover",53,4.59,445,97,"EarlyPar5ScoringAverage",2016
31,30,"Jim Herman",55,4.59,477,104,"EarlyPar5ScoringAverage",2016
31,30,"Anirban Lahiri",44,4.59,367,80,"EarlyPar5ScoringAverage",2016
31,37,"Luke List",51,4.59,358,78,"EarlyPar5ScoringAverage",2016
31,21,"Jamie Lovemark",57,4.59,399,87,"EarlyPar5ScoringAverage",2016
31,46,"John Senden",48,4.59,349,76,"EarlyPar5ScoringAverage",2016
31,41,"Henrik Stenson",30,4.59,257,56,"EarlyPar5ScoringAverage",2016
38,41,"John Huh",51,4.6,354,77,"EarlyPar5ScoringAverage",2016
38,41,"Marc Leishman",41,4.6,354,77,"EarlyPar5ScoringAverage",2016
38,41,"Ryan Palmer",46,4.6,373,81,"EarlyPar5ScoringAverage",2016
41,52,"Paul Casey",39,4.61,249,54,"EarlyPar5ScoringAverage",2016
41,46,"Sergio Garcia",28,4.61,189,41,"EarlyPar5ScoringAverage",2016
41,18,"Morgan Hoffmann",43,4.61,295,64,"EarlyPar5ScoringAverage",2016
41,46,"Freddie Jacobson",54,4.61,406,88,"EarlyPar5ScoringAverage",2016
41,37,"Sung Kang",51,4.61,369,80,"EarlyPar5ScoringAverage",2016
41,46,"Smylie Kaufman",57,4.61,443,96,"EarlyPar5ScoringAverage",2016
41,41,"Hideki Matsuyama",40,4.61,258,56,"EarlyPar5ScoringAverage",2016
41,37,"Johnson Wagner",44,4.61,341,74,"EarlyPar5ScoringAverage",2016
49,52,"Matthew Fitzpatrick",23,4.62,171,37,"EarlyPar5ScoringAverage",2016
49,37,"Kelly Kraft",35,4.62,277,60,"EarlyPar5ScoringAverage",2016
49,52,"Scott Piercy",45,4.62,379,82,"EarlyPar5ScoringAverage",2016
52,57,"Dustin Johnson",37,4.63,162,35,"EarlyPar5ScoringAverage",2016
52,57,"Graeme McDowell",33,4.63,250,54,"EarlyPar5ScoringAverage",2016
52,57,"Bryce Molder",50,4.63,454,98,"EarlyPar5ScoringAverage",2016
52,57,"Pat Perez",28,4.63,241,52,"EarlyPar5ScoringAverage",2016
52,62,"Scott Stallings",46,4.63,366,79,"EarlyPar5ScoringAverage",2016
52,52,"Shawn Stefani",45,4.63,407,88,"EarlyPar5ScoringAverage",2016
52,62,"Chris Stroud",52,4.63,458,99,"EarlyPar5ScoringAverage",2016
52,46,"Justin Thomas",53,4.63,407,88,"EarlyPar5ScoringAverage",2016
60,69,"Alex Cejka",47,4.64,427,92,"EarlyPar5ScoringAverage",2016
60,27,"Jamie Donaldson",28,4.64,181,39,"EarlyPar5ScoringAverage",2016
60,62,"Emiliano Grillo",47,4.64,450,97,"EarlyPar5ScoringAverage",2016
60,57,"Jason Kokrak",52,4.64,506,109,"EarlyPar5ScoringAverage",2016
60,62,"Brandt Snedeker",47,4.64,343,74,"EarlyPar5ScoringAverage",2016
65,69,"Keegan Bradley",40,4.65,358,77,"EarlyPar5ScoringAverage",2016
65,52,"Chad Campbell",54,4.65,446,96,"EarlyPar5ScoringAverage",2016
65,69,"Erik Compton",45,4.65,446,96,"EarlyPar5ScoringAverage",2016
65,62,"Brendon de Jonge",55,4.65,498,107,"EarlyPar5ScoringAverage",2016
65,46,"Adam Hadwin",53,4.65,488,105,"EarlyPar5ScoringAverage",2016
65,69,"Chez Reavie",56,4.65,516,111,"EarlyPar5ScoringAverage",2016
65,69,"Jordan Spieth",34,4.65,200,43,"EarlyPar5ScoringAverage",2016
65,62,"Kyle Stanley",57,4.65,516,111,"EarlyPar5ScoringAverage",2016
65,69,"Dawie van der Walt",48,4.65,381,82,"EarlyPar5ScoringAverage",2016
74,79,"Jason Dufner",53,4.66,373,80,"EarlyPar5ScoringAverage",2016
74,69,"Harris English",51,4.66,438,94,"EarlyPar5ScoringAverage",2016
74,81,"Mark Hubbard",73,4.66,652,140,"EarlyPar5ScoringAverage",2016
74,89,"Patton Kizzire",57,4.66,382,82,"EarlyPar5ScoringAverage",2016
74,62,"Spencer Levin",62,4.66,522,112,"EarlyPar5ScoringAverage",2016
74,69,"Nick Taylor",57,4.66,466,100,"EarlyPar5ScoringAverage",2016
80,81,"Scott Brown",59,4.67,425,91,"EarlyPar5ScoringAverage",2016
80,81,"Bronson Burgoon",53,4.67,369,79,"EarlyPar5ScoringAverage",2016
80,79,"Kevin Chappell",49,4.67,378,81,"EarlyPar5ScoringAverage",2016
80,81,"Stewart Cink",45,4.67,392,84,"EarlyPar5ScoringAverage",2016
80,99,"William McGirt",54,4.67,518,111,"EarlyPar5ScoringAverage",2016
80,81,"Troy Merritt",41,4.67,350,75,"EarlyPar5ScoringAverage",2016
80,69,"Ollie Schniederjans",23,4.67,243,52,"EarlyPar5ScoringAverage",2016
80,69,"Webb Simpson",34,4.67,322,69,"EarlyPar5ScoringAverage",2016
88,125,"Ernie Els",34,4.68,356,76,"EarlyPar5ScoringAverage",2016
88,89,"Fabian Gomez",49,4.68,407,87,"EarlyPar5ScoringAverage",2016
88,89,"Brian Harman",60,4.68,496,106,"EarlyPar5ScoringAverage",2016
88,81,"Si Woo Kim",63,4.68,463,99,"EarlyPar5ScoringAverage",2016
88,81,"Kevin Kisner",49,4.68,356,76,"EarlyPar5ScoringAverage",2016
88,99,"Sean OHair",45,4.68,351,75,"EarlyPar5ScoringAverage",2016
88,89,"Scott Pinckney",53,4.68,487,104,"EarlyPar5ScoringAverage",2016
88,89,"Dicky Pride",33,4.68,337,72,"EarlyPar5ScoringAverage",2016
88,109,"Robert Streb",51,4.68,463,99,"EarlyPar5ScoringAverage",2016
88,89,"Steve Stricker",25,4.68,220,47,"EarlyPar5ScoringAverage",2016
88,89,"Hudson Swafford",52,4.68,435,93,"EarlyPar5ScoringAverage",2016
88,109,"Vaughn Taylor",30,4.68,318,68,"EarlyPar5ScoringAverage",2016
88,109,"Boo Weekley",53,4.68,468,100,"EarlyPar5ScoringAverage",2016
101,99,"Aaron Baddeley",51,4.69,478,102,"EarlyPar5ScoringAverage",2016
101,89,"Tom Hoge",47,4.69,361,77,"EarlyPar5ScoringAverage",2016
101,109,"Colt Knost",56,4.69,497,106,"EarlyPar5ScoringAverage",2016
101,99,"Brooks Koepka",39,4.69,211,45,"EarlyPar5ScoringAverage",2016
101,89,"Martin Piller",37,4.69,314,67,"EarlyPar5ScoringAverage",2016
101,109,"Patrick Reed",53,4.69,441,94,"EarlyPar5ScoringAverage",2016
101,99,"Brett Stegmaier",57,4.69,474,101,"EarlyPar5ScoringAverage",2016
101,99,"Kevin Streelman",46,4.69,417,89,"EarlyPar5ScoringAverage",2016
101,81,"Camilo Villegas",50,4.69,394,84,"EarlyPar5ScoringAverage",2016
101,99,"Bernd Wiesberger",23,4.69,136,29,"EarlyPar5ScoringAverage",2016
111,118,"Jason Bohn",37,4.7,315,67,"EarlyPar5ScoringAverage",2016
111,118,"Derek Fathauer",58,4.7,371,79,"EarlyPar5ScoringAverage",2016
111,99,"Andres Gonzales",46,4.7,456,97,"EarlyPar5ScoringAverage",2016
111,109,"Danny Lee",53,4.7,343,73,"EarlyPar5ScoringAverage",2016
111,99,"Peter Malnati",53,4.7,418,89,"EarlyPar5ScoringAverage",2016
116,125,"Daniel Berger",52,4.71,433,92,"EarlyPar5ScoringAverage",2016
116,125,"Graham DeLaet",50,4.71,339,72,"EarlyPar5ScoringAverage",2016
116,149,"Derek Ernst",36,4.71,330,70,"EarlyPar5ScoringAverage",2016
116,125,"JB Holmes",39,4.71,358,76,"EarlyPar5ScoringAverage",2016
116,118,"Ian Poulter",37,4.71,377,80,"EarlyPar5ScoringAverage",2016
116,125,"Kyle Reifers",63,4.71,509,108,"EarlyPar5ScoringAverage",2016
116,118,"Charl Schwartzel",29,4.71,198,42,"EarlyPar5ScoringAverage",2016
116,118,"DJ Trahan",23,4.71,198,42,"EarlyPar5ScoringAverage",2016
124,125,"Byeong Hun An",23,4.72,170,36,"EarlyPar5ScoringAverage",2016
124,125,"Miguel Angel Carballo",24,4.72,184,39,"EarlyPar5ScoringAverage",2016
124,149,"Robert Garrigus",34,4.72,382,81,"EarlyPar5ScoringAverage",2016
124,118,"Padraig Harrington",38,4.72,349,74,"EarlyPar5ScoringAverage",2016
124,125,"Jerry Kelly",44,4.72,401,85,"EarlyPar5ScoringAverage",2016
124,109,"Martin Laird",46,4.72,467,99,"EarlyPar5ScoringAverage",2016
124,125,"Justin Leonard",28,4.72,217,46,"EarlyPar5ScoringAverage",2016
124,109,"Carlos Ortiz",47,4.72,453,96,"EarlyPar5ScoringAverage",2016
124,138,"Tim Wilkinson",40,4.72,373,79,"EarlyPar5ScoringAverage",2016
133,89,"Blayne Barber",44,4.73,378,80,"EarlyPar5ScoringAverage",2016
133,109,"Ben Crane",48,4.73,393,83,"EarlyPar5ScoringAverage",2016
133,125,"Bill Haas",42,4.73,303,64,"EarlyPar5ScoringAverage",2016
133,138,"Chesson Hadley",51,4.73,397,84,"EarlyPar5ScoringAverage",2016
133,125,"David Hearn",55,4.73,445,94,"EarlyPar5ScoringAverage",2016
133,138,"Billy Horschel",45,4.73,383,81,"EarlyPar5ScoringAverage",2016
133,138,"DH Lee",35,4.73,336,71,"EarlyPar5ScoringAverage",2016
133,118,"Greg Owen",56,4.73,525,111,"EarlyPar5ScoringAverage",2016
133,138,"Tyrone Van Aswegen",67,4.73,577,122,"EarlyPar5ScoringAverage",2016
142,99,"Stuart Appleby",39,4.74,360,76,"EarlyPar5ScoringAverage",2016
142,149,"Retief Goosen",37,4.74,332,70,"EarlyPar5ScoringAverage",2016
142,138,"Jason Gore",51,4.74,507,107,"EarlyPar5ScoringAverage",2016
142,149,"Charley Hoffman",49,4.74,294,62,"EarlyPar5ScoringAverage",2016
142,138,"Michael Kim",62,4.74,593,125,"EarlyPar5ScoringAverage",2016
142,138,"Hunter Mahan",43,4.74,498,105,"EarlyPar5ScoringAverage",2016
142,149,"Kevin Na",52,4.74,398,84,"EarlyPar5ScoringAverage",2016
142,149,"Seung Yul Noh",54,4.74,455,96,"EarlyPar5ScoringAverage",2016
142,125,"Vijay Singh",42,4.74,384,81,"EarlyPar5ScoringAverage",2016
142,138,"Will Wilcox",47,4.74,384,81,"EarlyPar5ScoringAverage",2016
152,159,"Zac Blair",56,4.75,489,103,"EarlyPar5ScoringAverage",2016
152,138,"Whee Kim",54,4.75,527,111,"EarlyPar5ScoringAverage",2016
152,138,"Shane Lowry",35,4.75,261,55,"EarlyPar5ScoringAverage",2016
152,159,"Cameron Percy",22,4.75,190,40,"EarlyPar5ScoringAverage",2016
152,125,"Patrick Rodgers",49,4.75,356,75,"EarlyPar5ScoringAverage",2016
157,149,"Ricky Barnes",57,4.76,533,112,"EarlyPar5ScoringAverage",2016
157,163,"Shane Bertsch",30,4.76,276,58,"EarlyPar5ScoringAverage",2016
157,163,"Jon Curran",55,4.76,524,110,"EarlyPar5ScoringAverage",2016
157,163,"Russell Henley",42,4.76,295,62,"EarlyPar5ScoringAverage",2016
157,163,"Andrew Landry",24,4.76,262,55,"EarlyPar5ScoringAverage",2016
157,163,"Henrik Norlander",41,4.76,419,88,"EarlyPar5ScoringAverage",2016
157,163,"David Toms",38,4.76,338,71,"EarlyPar5ScoringAverage",2016
157,170,"Steve Wheatcroft",53,4.76,495,104,"EarlyPar5ScoringAverage",2016
165,149,"Chad Collins",45,4.77,448,94,"EarlyPar5ScoringAverage",2016
165,170,"Branden Grace",31,4.77,272,57,"EarlyPar5ScoringAverage",2016
165,170,"Carl Pettersson",31,4.77,224,47,"EarlyPar5ScoringAverage",2016
165,170,"Cameron Smith",45,4.77,463,97,"EarlyPar5ScoringAverage",2016
169,163,"Tyler Aldridge",53,4.78,478,100,"EarlyPar5ScoringAverage",2016
169,176,"KJ Choi",47,4.78,301,63,"EarlyPar5ScoringAverage",2016
169,149,"Luke Donald",49,4.78,449,94,"EarlyPar5ScoringAverage",2016
169,176,"Rhein Gibson",36,4.78,282,59,"EarlyPar5ScoringAverage",2016
169,176,"Wes Roach",33,4.78,282,59,"EarlyPar5ScoringAverage",2016
169,185,"Brian Stuard",24,4.78,220,46,"EarlyPar5ScoringAverage",2016
169,181,"Mark Wilson",42,4.78,368,77,"EarlyPar5ScoringAverage",2016
176,181,"Brice Garnett",29,4.79,225,47,"EarlyPar5ScoringAverage",2016
176,159,"Davis Love III",40,4.79,426,89,"EarlyPar5ScoringAverage",2016
176,159,"George McNeill",33,4.79,230,48,"EarlyPar5ScoringAverage",2016
176,176,"Geoff Ogilvy",37,4.79,345,72,"EarlyPar5ScoringAverage",2016
176,183,"Brendon Todd",43,4.79,350,73,"EarlyPar5ScoringAverage",2016
181,185,"Thomas Aiken",42,4.8,432,90,"EarlyPar5ScoringAverage",2016
181,183,"JJ Henry",44,4.8,475,99,"EarlyPar5ScoringAverage",2016
181,170,"Rob Oppenheim",37,4.8,355,74,"EarlyPar5ScoringAverage",2016
181,197,"Sam Saunders",40,4.8,317,66,"EarlyPar5ScoringAverage",2016
185,149,"Steve Marino",40,4.81,351,73,"EarlyPar5ScoringAverage",2016
185,185,"Rory Sabbatini",40,4.81,409,85,"EarlyPar5ScoringAverage",2016
185,185,"Andy Sullivan",25,4.81,149,31,"EarlyPar5ScoringAverage",2016
188,193,"Angel Cabrera",42,4.82,429,89,"EarlyPar5ScoringAverage",2016
188,170,"Justin Hicks",26,4.82,246,51,"EarlyPar5ScoringAverage",2016
188,185,"Ryan Moore",40,4.82,299,62,"EarlyPar5ScoringAverage",2016
188,193,"Jeff Overton",51,4.82,424,88,"EarlyPar5ScoringAverage",2016
188,191,"Andres Romero",22,4.82,236,49,"EarlyPar5ScoringAverage",2016
193,193,"Billy Hurley III",22,4.83,203,42,"EarlyPar5ScoringAverage",2016
193,193,"Scott Langley",41,4.83,386,80,"EarlyPar5ScoringAverage",2016
193,191,"DA Points",32,4.83,314,65,"EarlyPar5ScoringAverage",2016
196,197,"James Hahn",45,4.84,392,81,"EarlyPar5ScoringAverage",2016
196,197,"Lucas Lee",22,4.84,155,32,"EarlyPar5ScoringAverage",2016
196,197,"Will Ma Kenzie",54,4.84,450,93,"EarlyPar5ScoringAverage",2016
199,201,"Abraham Ancer",26,4.85,252,52,"EarlyPar5ScoringAverage",2016
199,176,"Hiroshi Iwata",51,4.85,422,87,"EarlyPar5ScoringAverage",2016
201,205,"Steven Bowditch",40,4.86,350,72,"EarlyPar5ScoringAverage",2016
201,202,"Ken Duke",26,4.86,238,49,"EarlyPar5ScoringAverage",2016
203,202,"Matt Every",34,4.87,326,67,"EarlyPar5ScoringAverage",2016
203,204,"Darron Stiles",28,4.87,307,63,"EarlyPar5ScoringAverage",2016
205,206,"Charlie Beljan",26,4.89,264,54,"EarlyPar5ScoringAverage",2016
206,207,"Robert Allenby",35,4.9,284,58,"EarlyPar5ScoringAverage",2016
207,208,"Brian Gay",22,4.93,227,46,"EarlyPar5ScoringAverage",2016
