"GoingfortheGreenBirdieorBetter_RANKTHISWEEK_2015","GoingfortheGreenBirdieorBetter_RANKLASTWEEK_2015","GoingfortheGreenBirdieorBetter_PLAYERNAME_2015","GoingfortheGreenBirdieorBetter_ROUNDS_2015","GoingfortheGreenBirdieorBetter_Pct_2015","GoingfortheGreenBirdieorBetter_OFBIRDIEORBETTER_2015","GoingfortheGreenBirdieorBetter_ATTEMPTS_2015","GoingfortheGreenBirdieorBetter_RTPSUCCESSES_2015","GoingfortheGreenBirdieorBetter_RTPNOTGOINGFORTHEGRN_2015","stat_name","year"
32,32,"Scott Langley",94,61.47,67,109,-71,-29,"GoingfortheGreenBirdieorBetter",2015
34,34,"Derek Ernst",75,61.36,81,132,-86,8,"GoingfortheGreenBirdieorBetter",2015
34,34,"Bubba Watson",71,61.36,108,176,-118,3,"GoingfortheGreenBirdieorBetter",2015
36,36,"Graham DeLaet",65,61.11,66,108,-72,-3,"GoingfortheGreenBirdieorBetter",2015
37,37,"Alex Prugh",84,61.07,80,131,-85,-7,"GoingfortheGreenBirdieorBetter",2015
38,38,"Matt Kuchar",97,60.9,95,156,-104,-33,"GoingfortheGreenBirdieorBetter",2015
39,39,"Tony Finau",106,60.87,154,253,-164,1,"GoingfortheGreenBirdieorBetter",2015
39,39,"Jimmy Walker",89,60.87,84,138,-86,-16,"GoingfortheGreenBirdieorBetter",2015
41,41,"Brian Harman",90,60.78,93,153,-97,-14,"GoingfortheGreenBirdieorBetter",2015
41,41,"Chris Kirk",76,60.78,62,102,-64,-10,"GoingfortheGreenBirdieorBetter",2015
43,43,"Chad Collins",79,60.71,51,84,-54,-17,"GoingfortheGreenBirdieorBetter",2015
44,44,"Derek Fathauer",81,60.68,71,117,-79,-2,"GoingfortheGreenBirdieorBetter",2015
45,45,"Boo Weekley",79,60.58,83,137,-87,-12,"GoingfortheGreenBirdieorBetter",2015
46,46,"Jonas Blixt",78,60.56,43,71,-46,-11,"GoingfortheGreenBirdieorBetter",2015
47,47,"Zach Johnson",90,60.55,66,109,-69,-28,"GoingfortheGreenBirdieorBetter",2015
48,48,"Matt Jones",89,60.34,105,174,-113,-15,"GoingfortheGreenBirdieorBetter",2015
49,49,"Jordan Spieth",91,60.29,82,136,-89,-18,"GoingfortheGreenBirdieorBetter",2015
50,50,"Lucas Glover",79,60.28,85,141,-91,0,"GoingfortheGreenBirdieorBetter",2015
51,51,"JB Holmes",89,60.23,103,171,-111,0,"GoingfortheGreenBirdieorBetter",2015
52,52,"Ricky Barnes",82,60,63,105,-66,-1,"GoingfortheGreenBirdieorBetter",2015
52,52,"Patrick Rodgers",57,60,63,105,-66,4,"GoingfortheGreenBirdieorBetter",2015
52,52,"Scott Stallings",60,60,66,110,-70,14,"GoingfortheGreenBirdieorBetter",2015
52,52,"Johnson Wagner",68,60,51,85,-55,-5,"GoingfortheGreenBirdieorBetter",2015
56,56,"Marc Leishman",74,59.82,67,112,-69,0,"GoingfortheGreenBirdieorBetter",2015
57,57,"Patrick Reed",103,59.73,89,149,-91,-18,"GoingfortheGreenBirdieorBetter",2015
58,58,"Scott Brown",97,59.72,86,144,-91,-13,"GoingfortheGreenBirdieorBetter",2015
59,59,"Robert Streb",110,59.59,115,193,-120,-19,"GoingfortheGreenBirdieorBetter",2015
60,60,"Nick Taylor",91,59.54,103,173,-107,-16,"GoingfortheGreenBirdieorBetter",2015
61,61,"Daniel Berger",97,59.47,113,190,-117,-14,"GoingfortheGreenBirdieorBetter",2015
62,62,"Jim Furyk",71,59.42,41,69,-41,-13,"GoingfortheGreenBirdieorBetter",2015
63,63,"SJ Park",79,59.34,54,91,-57,-8,"GoingfortheGreenBirdieorBetter",2015
64,64,"Carlos Ortiz",100,59.22,122,206,-133,-13,"GoingfortheGreenBirdieorBetter",2015
65,65,"Will Wilcox",58,59.21,45,76,-50,-7,"GoingfortheGreenBirdieorBetter",2015
66,66,"Andrew Svoboda",80,59.13,68,115,-74,10,"GoingfortheGreenBirdieorBetter",2015
67,67,"Pat Perez",96,59.12,81,137,-86,-24,"GoingfortheGreenBirdieorBetter",2015
68,68,"Colt Knost",90,59.09,52,88,-55,-31,"GoingfortheGreenBirdieorBetter",2015
69,69,"Charlie Beljan",76,59.06,75,127,-79,-2,"GoingfortheGreenBirdieorBetter",2015
70,70,"Scott Pinckney",88,58.91,76,129,-86,-3,"GoingfortheGreenBirdieorBetter",2015
71,71,"Cameron Percy",72,58.88,63,107,-70,-3,"GoingfortheGreenBirdieorBetter",2015
72,72,"Steven Alker",62,58.82,40,68,-45,-15,"GoingfortheGreenBirdieorBetter",2015
72,72,"KJ Choi",66,58.82,40,68,-43,-19,"GoingfortheGreenBirdieorBetter",2015
72,72,"John Senden",80,58.82,70,119,-74,5,"GoingfortheGreenBirdieorBetter",2015
75,75,"David Lingmerth",90,58.68,71,121,-75,-19,"GoingfortheGreenBirdieorBetter",2015
76,76,"Jeff Overton",94,58.46,76,130,-81,-14,"GoingfortheGreenBirdieorBetter",2015
77,77,"Ernie Els",57,58.43,52,89,-54,0,"GoingfortheGreenBirdieorBetter",2015
78,78,"Ryan Moore",81,58.42,59,101,-65,-37,"GoingfortheGreenBirdieorBetter",2015
79,79,"Luke Donald",71,58.33,42,72,-44,-15,"GoingfortheGreenBirdieorBetter",2015
80,80,"Brian Stuard",97,58.06,54,93,-55,-21,"GoingfortheGreenBirdieorBetter",2015
81,81,"Padraig Harrington",60,57.95,51,88,-52,8,"GoingfortheGreenBirdieorBetter",2015
82,82,"Brice Garnett",81,57.84,59,102,-61,-10,"GoingfortheGreenBirdieorBetter",2015
82,82,"Louis Oosthuizen",68,57.84,59,102,-65,-12,"GoingfortheGreenBirdieorBetter",2015
84,84,"Jason Kokrak",88,57.79,115,199,-120,-1,"GoingfortheGreenBirdieorBetter",2015
85,85,"Jason Bohn",95,57.76,67,116,-71,-35,"GoingfortheGreenBirdieorBetter",2015
86,86,"Phil Mickelson",70,57.69,75,130,-79,-15,"GoingfortheGreenBirdieorBetter",2015
87,87,"Shawn Stefani",94,57.67,109,189,-117,-2,"GoingfortheGreenBirdieorBetter",2015
88,88,"James Hahn",94,57.48,73,127,-79,-27,"GoingfortheGreenBirdieorBetter",2015
88,88,"Rory Sabbatini",81,57.48,73,127,-79,-10,"GoingfortheGreenBirdieorBetter",2015
90,90,"Bo Van Pelt",81,57.43,58,101,-60,-14,"GoingfortheGreenBirdieorBetter",2015
91,91,"Jhonattan Vegas",90,57.4,97,169,-106,15,"GoingfortheGreenBirdieorBetter",2015
92,92,"Stewart Cink",77,57.29,55,96,-56,-32,"GoingfortheGreenBirdieorBetter",2015
92,92,"Harris English",105,57.29,110,192,-118,-15,"GoingfortheGreenBirdieorBetter",2015
94,94,"George McNeill",93,57.24,83,145,-89,-24,"GoingfortheGreenBirdieorBetter",2015
95,95,"Carl Pettersson",106,57.22,103,180,-111,-5,"GoingfortheGreenBirdieorBetter",2015
96,96,"Charl Schwartzel",67,57,57,100,-59,3,"GoingfortheGreenBirdieorBetter",2015
97,97,"Zac Blair",108,56.86,58,102,-60,-42,"GoingfortheGreenBirdieorBetter",2015
98,98,"Danny Lee",120,56.79,92,162,-100,-3,"GoingfortheGreenBirdieorBetter",2015
99,99,"Davis Love III",51,56.72,38,67,-40,-2,"GoingfortheGreenBirdieorBetter",2015
100,100,"Chesson Hadley",101,56.67,102,180,-109,-8,"GoingfortheGreenBirdieorBetter",2015
101,101,"Luke Guthrie",84,56.6,60,106,-66,2,"GoingfortheGreenBirdieorBetter",2015
102,102,"Alex Cejka",94,56.56,69,122,-76,-15,"GoingfortheGreenBirdieorBetter",2015
103,103,"Kevin Chappell",86,56.52,78,138,-86,-28,"GoingfortheGreenBirdieorBetter",2015
104,104,"Brendan Steele",88,56.5,113,200,-119,-6,"GoingfortheGreenBirdieorBetter",2015
105,105,"Martin Laird",77,56.49,87,154,-94,-2,"GoingfortheGreenBirdieorBetter",2015
106,106,"Chez Reavie",56,56.47,48,85,-52,-8,"GoingfortheGreenBirdieorBetter",2015
107,107,"Rickie Fowler",76,56.2,68,121,-73,-14,"GoingfortheGreenBirdieorBetter",2015
108,108,"Andrew Putnam",68,55.95,47,84,-49,7,"GoingfortheGreenBirdieorBetter",2015
109,109,"Whee Kim",71,55.84,43,77,-44,-9,"GoingfortheGreenBirdieorBetter",2015
109,109,"Byron Smith",59,55.84,43,77,-44,0,"GoingfortheGreenBirdieorBetter",2015
111,111,"Steve Wheatcroft",87,55.81,72,129,-80,-14,"GoingfortheGreenBirdieorBetter",2015
112,112,"Bill Haas",89,55.64,74,133,-80,-25,"GoingfortheGreenBirdieorBetter",2015
113,113,"Ben Crane",62,55.56,25,45,-26,-23,"GoingfortheGreenBirdieorBetter",2015
113,113,"Fabian Gomez",83,55.56,55,99,-55,-10,"GoingfortheGreenBirdieorBetter",2015
115,115,"Adam Hadwin",95,55.41,82,148,-89,-5,"GoingfortheGreenBirdieorBetter",2015
116,116,"Jonathan Byrd",69,55.29,47,85,-47,-8,"GoingfortheGreenBirdieorBetter",2015
116,116,"DA Points",72,55.29,47,85,-51,-22,"GoingfortheGreenBirdieorBetter",2015
118,118,"Greg Chalmers",58,55.1,27,49,-29,-8,"GoingfortheGreenBirdieorBetter",2015
119,119,"Robert Garrigus",70,55,66,120,-71,2,"GoingfortheGreenBirdieorBetter",2015
120,120,"Charles Howell III",105,54.98,127,231,-137,-7,"GoingfortheGreenBirdieorBetter",2015
121,121,"Charley Hoffman",97,54.95,100,182,-104,-19,"GoingfortheGreenBirdieorBetter",2015
122,122,"Oscar Fraustro",58,54.67,41,75,-41,5,"GoingfortheGreenBirdieorBetter",2015
122,122,"Hunter Mahan",88,54.67,82,150,-86,-4,"GoingfortheGreenBirdieorBetter",2015
124,124,"Nick Watney",91,54.61,83,152,-87,-14,"GoingfortheGreenBirdieorBetter",2015
125,125,"Brandt Snedeker",98,54.55,66,121,-74,-25,"GoingfortheGreenBirdieorBetter",2015
126,126,"Bryce Molder",91,54.43,43,79,-46,-18,"GoingfortheGreenBirdieorBetter",2015
127,127,"Billy Horschel",99,54.34,94,173,-100,-15,"GoingfortheGreenBirdieorBetter",2015
128,128,"Ryan Palmer",80,54.29,57,105,-62,4,"GoingfortheGreenBirdieorBetter",2015
129,129,"Tom Hoge",83,54.24,64,118,-68,-13,"GoingfortheGreenBirdieorBetter",2015
130,130,"Kevin Streelman",95,54.22,90,166,-96,-15,"GoingfortheGreenBirdieorBetter",2015
131,131,"Gary Woodland",81,54.2,71,131,-77,0,"GoingfortheGreenBirdieorBetter",2015
132,132,"Mark Wilson",89,54.17,52,96,-55,-26,"GoingfortheGreenBirdieorBetter",2015
133,133,"Vijay Singh",78,54.01,74,137,-79,-17,"GoingfortheGreenBirdieorBetter",2015
134,134,"Jason Gore",76,53.92,55,102,-61,0,"GoingfortheGreenBirdieorBetter",2015
135,135,"Cameron Tringale",96,53.91,69,128,-74,-30,"GoingfortheGreenBirdieorBetter",2015
136,136,"Andres Gonzales",90,53.68,73,136,-79,2,"GoingfortheGreenBirdieorBetter",2015
137,137,"Kyle Reifers",96,53.62,74,138,-77,-13,"GoingfortheGreenBirdieorBetter",2015
138,138,"Ian Poulter",68,53.52,38,71,-40,-10,"GoingfortheGreenBirdieorBetter",2015
139,139,"Jerry Kelly",79,53.19,50,94,-52,-32,"GoingfortheGreenBirdieorBetter",2015
140,140,"Kevin Kisner",104,52.94,90,170,-95,-34,"GoingfortheGreenBirdieorBetter",2015
141,141,"Geoff Ogilvy",50,52.87,46,87,-48,4,"GoingfortheGreenBirdieorBetter",2015
142,142,"Blayne Barber",76,52.83,56,106,-60,-12,"GoingfortheGreenBirdieorBetter",2015
142,142,"Henrik Stenson",63,52.83,56,106,-62,-13,"GoingfortheGreenBirdieorBetter",2015
144,144,"Steven Bowditch",103,52.76,105,199,-116,2,"GoingfortheGreenBirdieorBetter",2015
145,145,"JJ Henry",94,52.68,59,112,-66,-15,"GoingfortheGreenBirdieorBetter",2015
145,145,"Chris Stroud",84,52.68,59,112,-59,-5,"GoingfortheGreenBirdieorBetter",2015
147,147,"Max Homa",78,52.67,69,131,-70,-1,"GoingfortheGreenBirdieorBetter",2015
148,148,"Russell Henley",87,52.59,71,135,-75,-20,"GoingfortheGreenBirdieorBetter",2015
149,149,"Brendon de Jonge",106,52.41,87,166,-90,-18,"GoingfortheGreenBirdieorBetter",2015
150,150,"David Hearn",97,52.38,55,105,-57,-35,"GoingfortheGreenBirdieorBetter",2015
150,150,"Lee Westwood",56,52.38,33,63,-34,10,"GoingfortheGreenBirdieorBetter",2015
152,152,"Matt Every",73,52.34,56,107,-61,13,"GoingfortheGreenBirdieorBetter",2015
153,153,"Eric Axley",57,52.31,34,65,-36,5,"GoingfortheGreenBirdieorBetter",2015
154,154,"Angel Cabrera",53,52.25,58,111,-62,1,"GoingfortheGreenBirdieorBetter",2015
155,155,"Sangmoon Bae",98,52.07,88,169,-95,-16,"GoingfortheGreenBirdieorBetter",2015
155,155,"William McGirt",103,52.07,63,121,-67,-38,"GoingfortheGreenBirdieorBetter",2015
157,157,"John Huh",102,51.92,81,156,-89,-15,"GoingfortheGreenBirdieorBetter",2015
158,158,"Brian Davis",86,51.69,46,89,-49,-25,"GoingfortheGreenBirdieorBetter",2015
159,159,"Retief Goosen",81,51.16,66,129,-68,-5,"GoingfortheGreenBirdieorBetter",2015
160,160,"Daniel Summerhays",101,51.01,76,149,-83,-24,"GoingfortheGreenBirdieorBetter",2015
161,161,"John Merrick",78,51,51,100,-54,-14,"GoingfortheGreenBirdieorBetter",2015
162,162,"John Peterson",84,50.97,79,155,-85,-8,"GoingfortheGreenBirdieorBetter",2015
163,163,"Francesco Molinari",56,50.79,32,63,-34,-28,"GoingfortheGreenBirdieorBetter",2015
164,164,"Robert Allenby",63,50,37,74,-38,10,"GoingfortheGreenBirdieorBetter",2015
164,164,"Jamie Donaldson",50,50,27,54,-30,-8,"GoingfortheGreenBirdieorBetter",2015
166,166,"Ken Duke",93,49.09,54,110,-60,-28,"GoingfortheGreenBirdieorBetter",2015
167,167,"Sergio Garcia",59,48.94,46,94,-50,-8,"GoingfortheGreenBirdieorBetter",2015
167,167,"David Toms",62,48.94,23,47,-24,-23,"GoingfortheGreenBirdieorBetter",2015
169,169,"Ryo Ishikawa",90,48.91,67,137,-73,-17,"GoingfortheGreenBirdieorBetter",2015
170,170,"Michael Putnam",87,48.85,64,131,-68,-16,"GoingfortheGreenBirdieorBetter",2015
171,171,"Jason Dufner",76,48.78,40,82,-46,-12,"GoingfortheGreenBirdieorBetter",2015
172,172,"Spencer Levin",99,48.53,66,136,-70,-5,"GoingfortheGreenBirdieorBetter",2015
173,173,"Gonzalo Fdez Castano",81,48.48,64,132,-66,1,"GoingfortheGreenBirdieorBetter",2015
173,173,"Martin Flores",95,48.48,80,165,-87,-10,"GoingfortheGreenBirdieorBetter",2015
175,175,"Andres Romero",69,48.36,59,122,-63,-2,"GoingfortheGreenBirdieorBetter",2015
176,176,"Nicholas Thompson",90,48.31,43,89,-48,-20,"GoingfortheGreenBirdieorBetter",2015
177,177,"Bill Lunde",50,47.54,29,61,-30,4,"GoingfortheGreenBirdieorBetter",2015
178,178,"Jim Renner",68,47.25,43,91,-47,6,"GoingfortheGreenBirdieorBetter",2015
179,179,"Sean OHair",86,45.93,79,172,-87,-7,"GoingfortheGreenBirdieorBetter",2015
180,180,"Greg Owen",58,45.45,30,66,-32,-8,"GoingfortheGreenBirdieorBetter",2015
181,181,"Troy Merritt",91,45,54,120,-55,-8,"GoingfortheGreenBirdieorBetter",2015
181,181,"Tyrone Van Aswegen",58,45,27,60,-29,0,"GoingfortheGreenBirdieorBetter",2015
183,183,"Scott Piercy",90,43.9,72,164,-81,-22,"GoingfortheGreenBirdieorBetter",2015
184,184,"Billy Hurley III",83,40,26,65,-27,-13,"GoingfortheGreenBirdieorBetter",2015
