"3PuttAvoidanceInside5_RANKTHISWEEK_2009","3PuttAvoidanceInside5_RANKLASTWEEK_2009","3PuttAvoidanceInside5_PLAYERNAME_2009","3PuttAvoidanceInside5_ROUNDS_2009","3PuttAvoidanceInside5_Pct_2009","3PuttAvoidanceInside5_TOTAL3PUTTS_2009","3PuttAvoidanceInside5_ATTEMPTS_2009","3PuttAvoidanceInside5_2PUTTORBETTERPct_2009","stat_name","year"
1,1,"Jason Dufner",90,0,NA,314,100,"3PuttAvoidanceInside5",2009
1,1,"Ken Duke",87,0,NA,314,100,"3PuttAvoidanceInside5",2009
1,1,"Joe Durant",62,0,NA,163,100,"3PuttAvoidanceInside5",2009
1,1,"David Duval",56,0,NA,156,100,"3PuttAvoidanceInside5",2009
1,1,"Bob Estes",78,0,NA,306,100,"3PuttAvoidanceInside5",2009
1,1,"Steve Flesch",77,0,NA,237,100,"3PuttAvoidanceInside5",2009
1,1,"Harrison Frazar",93,0,NA,346,100,"3PuttAvoidanceInside5",2009
1,1,"Jim Furyk",86,0,NA,274,100,"3PuttAvoidanceInside5",2009
1,1,"Sergio Garcia",59,0,NA,172,100,"3PuttAvoidanceInside5",2009
1,1,"Robert Garrigus",83,0,NA,266,100,"3PuttAvoidanceInside5",2009
1,1,"Lucas Glover",93,0,NA,302,100,"3PuttAvoidanceInside5",2009
1,1,"Mathew Goggin",76,0,NA,242,100,"3PuttAvoidanceInside5",2009
1,1,"Retief Goosen",74,0,NA,244,100,"3PuttAvoidanceInside5",2009
1,1,"Paul Goydos",79,0,NA,252,100,"3PuttAvoidanceInside5",2009
1,1,"Nathan Green",104,0,NA,373,100,"3PuttAvoidanceInside5",2009
1,1,"Bill Haas",91,0,NA,330,100,"3PuttAvoidanceInside5",2009
1,1,"Padraig Harrington",66,0,NA,223,100,"3PuttAvoidanceInside5",2009
1,1,"Bob Heintz",59,0,NA,210,100,"3PuttAvoidanceInside5",2009
1,1,"JJ Henry",97,0,NA,273,100,"3PuttAvoidanceInside5",2009
1,1,"Ryuji Imada",85,0,NA,296,100,"3PuttAvoidanceInside5",2009
1,1,"Freddie Jacobson",83,0,NA,292,100,"3PuttAvoidanceInside5",2009
1,1,"Zach Johnson",94,0,NA,303,100,"3PuttAvoidanceInside5",2009
1,1,"Richard Johnson",85,0,NA,273,100,"3PuttAvoidanceInside5",2009
1,1,"Kent Jones",73,0,NA,233,100,"3PuttAvoidanceInside5",2009
1,1,"Matt Jones",56,0,NA,166,100,"3PuttAvoidanceInside5",2009
1,1,"Jerry Kelly",90,0,NA,317,100,"3PuttAvoidanceInside5",2009
1,1,"Jeff Klauk",97,0,NA,335,100,"3PuttAvoidanceInside5",2009
1,1,"Colt Knost",71,0,NA,207,100,"3PuttAvoidanceInside5",2009
1,1,"Greg Kraft",51,0,NA,168,100,"3PuttAvoidanceInside5",2009
1,1,"Cliff Kresge",78,0,NA,279,100,"3PuttAvoidanceInside5",2009
1,1,"Matt Kuchar",82,0,NA,274,100,"3PuttAvoidanceInside5",2009
1,1,"Martin Laird",72,0,NA,233,100,"3PuttAvoidanceInside5",2009
1,1,"Tom Lehman",55,0,NA,108,100,"3PuttAvoidanceInside5",2009
1,1,"Marc Leishman",91,0,NA,303,100,"3PuttAvoidanceInside5",2009
1,1,"Justin Leonard",95,0,NA,312,100,"3PuttAvoidanceInside5",2009
1,1,"Michael Letzig",96,0,NA,363,100,"3PuttAvoidanceInside5",2009
1,1,"Peter Lonard",86,0,NA,291,100,"3PuttAvoidanceInside5",2009
1,1,"Davis Love III",89,0,NA,304,100,"3PuttAvoidanceInside5",2009
1,1,"Steve Lowery",83,0,NA,298,100,"3PuttAvoidanceInside5",2009
1,1,"Jarrod Lyle",65,0,NA,189,100,"3PuttAvoidanceInside5",2009
1,1,"Jeff Maggert",79,0,NA,253,100,"3PuttAvoidanceInside5",2009
1,1,"John Mallinger",90,0,NA,304,100,"3PuttAvoidanceInside5",2009
1,1,"Steve Marino",98,0,NA,335,100,"3PuttAvoidanceInside5",2009
1,1,"David Mathis",82,0,NA,261,100,"3PuttAvoidanceInside5",2009
1,1,"Troy Matteson",95,0,NA,301,100,"3PuttAvoidanceInside5",2009
1,1,"Billy Mayfair",83,0,NA,277,100,"3PuttAvoidanceInside5",2009
1,1,"Parker McLachlin",71,0,NA,270,100,"3PuttAvoidanceInside5",2009
1,1,"George McNeill",82,0,NA,299,100,"3PuttAvoidanceInside5",2009
1,1,"Rocco Mediate",79,0,NA,268,100,"3PuttAvoidanceInside5",2009
1,1,"John Merrick",91,0,NA,253,100,"3PuttAvoidanceInside5",2009
1,1,"Phil Mickelson",66,0,NA,231,100,"3PuttAvoidanceInside5",2009
1,1,"Bryce Molder",69,0,NA,201,100,"3PuttAvoidanceInside5",2009
1,1,"Ryan Moore",89,0,NA,284,100,"3PuttAvoidanceInside5",2009
1,1,"Kevin Na",91,0,NA,314,100,"3PuttAvoidanceInside5",2009
1,1,"James Nitties",86,0,NA,307,100,"3PuttAvoidanceInside5",2009
1,1,"Sean OHair",80,0,NA,233,100,"3PuttAvoidanceInside5",2009
1,1,"Nick OHern",90,0,NA,332,100,"3PuttAvoidanceInside5",2009
1,1,"Joe Ogilvie",85,0,NA,341,100,"3PuttAvoidanceInside5",2009
1,1,"Geoff Ogilvy",78,0,NA,232,100,"3PuttAvoidanceInside5",2009
1,1,"Leif Olson",51,0,NA,174,100,"3PuttAvoidanceInside5",2009
1,1,"Jeff Overton",92,0,NA,335,100,"3PuttAvoidanceInside5",2009
1,1,"Greg Owen",97,0,NA,278,100,"3PuttAvoidanceInside5",2009
1,1,"Ryan Palmer",78,0,NA,267,100,"3PuttAvoidanceInside5",2009
1,1,"Rod Pampling",72,0,NA,261,100,"3PuttAvoidanceInside5",2009
1,1,"Corey Pavin",73,0,NA,205,100,"3PuttAvoidanceInside5",2009
1,1,"Pat Perez",74,0,NA,267,100,"3PuttAvoidanceInside5",2009
1,1,"Tom Pernice Jr",82,0,NA,310,100,"3PuttAvoidanceInside5",2009
1,1,"Kenny Perry",92,0,NA,287,100,"3PuttAvoidanceInside5",2009
1,1,"Tim Petrovic",97,0,NA,374,100,"3PuttAvoidanceInside5",2009
1,1,"Ian Poulter",59,0,NA,193,100,"3PuttAvoidanceInside5",2009
1,1,"Rick Price",54,0,NA,156,100,"3PuttAvoidanceInside5",2009
1,1,"Brett Quigley",92,0,NA,304,100,"3PuttAvoidanceInside5",2009
1,1,"Jeff Quinney",78,0,NA,293,100,"3PuttAvoidanceInside5",2009
1,1,"Chez Reavie",81,0,NA,274,100,"3PuttAvoidanceInside5",2009
1,1,"Tag Ridings",50,0,NA,157,100,"3PuttAvoidanceInside5",2009
1,1,"Chris Riley",77,0,NA,295,100,"3PuttAvoidanceInside5",2009
1,1,"John Rollins",92,0,NA,330,100,"3PuttAvoidanceInside5",2009
1,1,"Justin Rose",71,0,NA,222,100,"3PuttAvoidanceInside5",2009
1,1,"John Senden",100,0,NA,315,100,"3PuttAvoidanceInside5",2009
1,1,"Patrick Sheehan",51,0,NA,138,100,"3PuttAvoidanceInside5",2009
1,1,"Webb Simpson",94,0,NA,356,100,"3PuttAvoidanceInside5",2009
1,1,"Brandt Snedeker",81,0,NA,253,100,"3PuttAvoidanceInside5",2009
1,1,"Scott Sterling",51,0,NA,160,100,"3PuttAvoidanceInside5",2009
1,1,"Darron Stiles",52,0,NA,172,100,"3PuttAvoidanceInside5",2009
1,1,"Steve Stricker",81,0,NA,282,100,"3PuttAvoidanceInside5",2009
1,1,"Chris Stroud",88,0,NA,288,100,"3PuttAvoidanceInside5",2009
1,1,"Vaughn Taylor",88,0,NA,308,100,"3PuttAvoidanceInside5",2009
1,1,"Peter Tomasulo",61,0,NA,184,100,"3PuttAvoidanceInside5",2009
1,1,"DJ Trahan",96,0,NA,295,100,"3PuttAvoidanceInside5",2009
1,1,"Brian Vranesh",51,0,NA,167,100,"3PuttAvoidanceInside5",2009
1,1,"Johnson Wagner",81,0,NA,275,100,"3PuttAvoidanceInside5",2009
1,1,"Jimmy Walker",74,0,NA,287,100,"3PuttAvoidanceInside5",2009
1,1,"Charles Warren",63,0,NA,189,100,"3PuttAvoidanceInside5",2009
1,1,"Nick Watney",86,0,NA,276,100,"3PuttAvoidanceInside5",2009
1,1,"Bubba Watson",73,0,NA,242,100,"3PuttAvoidanceInside5",2009
1,1,"Matt Weibring",65,0,NA,224,100,"3PuttAvoidanceInside5",2009
1,1,"Mike Weir",85,0,NA,290,100,"3PuttAvoidanceInside5",2009
1,1,"Jay Williamson",69,0,NA,209,100,"3PuttAvoidanceInside5",2009
1,1,"Gary Woodland",53,0,NA,121,100,"3PuttAvoidanceInside5",2009
1,1,"Tiger Woods",64,0,NA,212,100,"3PuttAvoidanceInside5",2009
1,1,"YE Yang",83,0,NA,265,100,"3PuttAvoidanceInside5",2009
125,125,"Daniel Chopra",89,0.27,1,367,99.7,"3PuttAvoidanceInside5",2009
126,126,"Brian Gay",96,0.28,1,362,99.7,"3PuttAvoidanceInside5",2009
126,126,"Charley Hoffman",97,0.28,1,361,99.7,"3PuttAvoidanceInside5",2009
126,126,"DA Points",99,0.28,1,351,99.7,"3PuttAvoidanceInside5",2009
129,129,"Nicholas Thompson",96,0.29,1,347,99.7,"3PuttAvoidanceInside5",2009
130,130,"Tim Herron",87,0.3,1,335,99.7,"3PuttAvoidanceInside5",2009
130,130,"Scott McCarron",91,0.3,1,330,99.7,"3PuttAvoidanceInside5",2009
130,130,"Bo Van Pelt",100,0.3,1,331,99.7,"3PuttAvoidanceInside5",2009
133,133,"Charlie Wi",92,0.31,1,322,99.6,"3PuttAvoidanceInside5",2009
133,133,"Mark Wilson",99,0.31,1,326,99.6,"3PuttAvoidanceInside5",2009
135,135,"Charles Howell III",99,0.32,1,309,99.6,"3PuttAvoidanceInside5",2009
135,135,"Heath Slocum",95,0.32,1,310,99.6,"3PuttAvoidanceInside5",2009
135,135,"Kevin Streelman",97,0.32,1,315,99.6,"3PuttAvoidanceInside5",2009
135,135,"Scott Verplank",88,0.32,1,309,99.6,"3PuttAvoidanceInside5",2009
139,139,"David Toms",98,0.33,1,300,99.6,"3PuttAvoidanceInside5",2009
140,140,"Woody Austin",84,0.34,1,291,99.6,"3PuttAvoidanceInside5",2009
140,140,"Kevin Sutherland",96,0.34,1,292,99.6,"3PuttAvoidanceInside5",2009
142,142,"Alex Cejka",82,0.35,1,289,99.6,"3PuttAvoidanceInside5",2009
142,142,"Hunter Mahan",94,0.35,1,282,99.6,"3PuttAvoidanceInside5",2009
142,142,"Aron Price",89,0.35,1,285,99.6,"3PuttAvoidanceInside5",2009
142,142,"Rory Sabbatini",81,0.35,1,282,99.6,"3PuttAvoidanceInside5",2009
146,146,"Anthony Kim",76,0.36,1,276,99.6,"3PuttAvoidanceInside5",2009
146,146,"Bill Lunde",83,0.36,1,276,99.6,"3PuttAvoidanceInside5",2009
146,146,"Carl Pettersson",86,0.36,1,279,99.6,"3PuttAvoidanceInside5",2009
149,149,"Scott Piercy",85,0.37,1,270,99.6,"3PuttAvoidanceInside5",2009
149,149,"Dean Wilson",81,0.37,1,268,99.6,"3PuttAvoidanceInside5",2009
151,151,"Lee Janzen",74,0.38,1,261,99.6,"3PuttAvoidanceInside5",2009
152,152,"Aaron Baddeley",66,0.4,1,253,99.6,"3PuttAvoidanceInside5",2009
152,152,"JB Holmes",74,0.4,1,250,99.6,"3PuttAvoidanceInside5",2009
154,154,"Mark Calcavecchia",72,0.41,1,245,99.5,"3PuttAvoidanceInside5",2009
154,154,"Spencer Levin",75,0.41,1,245,99.5,"3PuttAvoidanceInside5",2009
156,156,"Dustin Johnson",85,0.42,1,239,99.5,"3PuttAvoidanceInside5",2009
157,157,"Todd Hamilton",83,0.43,1,231,99.5,"3PuttAvoidanceInside5",2009
157,157,"Marc Turnesa",77,0.43,1,231,99.5,"3PuttAvoidanceInside5",2009
159,159,"Ernie Els",70,0.44,1,229,99.5,"3PuttAvoidanceInside5",2009
159,159,"Boo Weekley",79,0.44,1,229,99.5,"3PuttAvoidanceInside5",2009
161,161,"Jason Day",61,0.46,1,216,99.5,"3PuttAvoidanceInside5",2009
161,161,"Kevin Stadler",65,0.46,1,216,99.5,"3PuttAvoidanceInside5",2009
163,163,"Ricky Barnes",67,0.47,1,215,99.5,"3PuttAvoidanceInside5",2009
163,163,"Vijay Singh",71,0.47,1,211,99.5,"3PuttAvoidanceInside5",2009
163,163,"Casey Wittenberg",71,0.47,1,212,99.5,"3PuttAvoidanceInside5",2009
166,166,"Derek Fathauer",63,0.48,1,209,99.5,"3PuttAvoidanceInside5",2009
166,166,"Camilo Villegas",76,0.48,1,208,99.5,"3PuttAvoidanceInside5",2009
168,168,"Steve Elkington",70,0.49,1,206,99.5,"3PuttAvoidanceInside5",2009
169,169,"Tommy Armour III",58,0.52,1,191,99.4,"3PuttAvoidanceInside5",2009
169,169,"KJ Choi",65,0.52,1,192,99.4,"3PuttAvoidanceInside5",2009
171,171,"Adam Scott",53,0.57,1,176,99.4,"3PuttAvoidanceInside5",2009
172,172,"Mark Brooks",55,0.6,1,167,99.4,"3PuttAvoidanceInside5",2009
172,172,"Brendon Todd",53,0.6,1,167,99.4,"3PuttAvoidanceInside5",2009
174,174,"Andres Romero",58,0.61,1,164,99.3,"3PuttAvoidanceInside5",2009
175,175,"Angel Cabrera",55,0.62,1,162,99.3,"3PuttAvoidanceInside5",2009
175,175,"Ted Purdy",101,0.62,2,322,99.3,"3PuttAvoidanceInside5",2009
177,177,"Fred Couples",54,0.63,1,160,99.3,"3PuttAvoidanceInside5",2009
178,178,"Jonathan Byrd",89,0.64,2,312,99.3,"3PuttAvoidanceInside5",2009
179,179,"Stuart Appleby",79,0.75,2,267,99.2,"3PuttAvoidanceInside5",2009
180,180,"Brian Davis",103,0.77,3,388,99.2,"3PuttAvoidanceInside5",2009
181,181,"Jason Gore",74,0.78,2,258,99.2,"3PuttAvoidanceInside5",2009
182,182,"Brad Faxon",59,0.93,2,214,99,"3PuttAvoidanceInside5",2009
183,183,"Will Ma Kenzie",69,1.3,3,230,98.7,"3PuttAvoidanceInside5",2009
184,184,"Kirk Triplett",60,1.75,4,229,98.2,"3PuttAvoidanceInside5",2009
