"Scramblingfrom30yards_RANKTHISWEEK_2014","Scramblingfrom30yards_RANKLASTWEEK_2014","Scramblingfrom30yards_PLAYERNAME_2014","Scramblingfrom30yards_ROUNDS_2014","Scramblingfrom30yards_Pct_2014","Scramblingfrom30yards_SUCCESSES_2014","Scramblingfrom30yards_ATTEMPTS_2014","stat_name","year"
1,1,"Heath Slocum",71,50.91,28,55,"Scramblingfrom30yards",2014
2,2,"Ted Potter Jr",68,50,29,58,"Scramblingfrom30yards",2014
3,3,"Sergio Garcia",61,44.83,13,29,"Scramblingfrom30yards",2014
4,4,"Jason Day",54,43.18,19,44,"Scramblingfrom30yards",2014
5,5,"Tim Wilkinson",86,42.71,41,96,"Scramblingfrom30yards",2014
6,6,"Jim Furyk",84,41.18,21,51,"Scramblingfrom30yards",2014
7,7,"Ryan Palmer",85,39.39,26,66,"Scramblingfrom30yards",2014
8,8,"Stuart Appleby",92,39.32,46,117,"Scramblingfrom30yards",2014
9,9,"Hideki Matsuyama",82,39.22,20,51,"Scramblingfrom30yards",2014
10,10,"Brian Davis",93,38.3,36,94,"Scramblingfrom30yards",2014
11,11,"Chris Kirk",105,38.1,40,105,"Scramblingfrom30yards",2014
12,12,"Luke Guthrie",85,37.89,36,95,"Scramblingfrom30yards",2014
13,13,"Chris Stroud",88,37.8,31,82,"Scramblingfrom30yards",2014
14,14,"Harris English",95,37.21,32,86,"Scramblingfrom30yards",2014
15,15,"Brian Stuard",91,36.71,29,79,"Scramblingfrom30yards",2014
16,16,"Ryan Moore",86,36.67,22,60,"Scramblingfrom30yards",2014
17,17,"Webb Simpson",87,36.56,34,93,"Scramblingfrom30yards",2014
18,18,"Patrick Reed",92,36.54,38,104,"Scramblingfrom30yards",2014
19,19,"Brian Gay",81,36.47,31,85,"Scramblingfrom30yards",2014
20,20,"Kevin Na",94,36.25,29,80,"Scramblingfrom30yards",2014
21,21,"Brad Fritsch",50,36.17,17,47,"Scramblingfrom30yards",2014
22,22,"Jason Kokrak",65,36.07,22,61,"Scramblingfrom30yards",2014
23,23,"Bill Haas",107,35.71,30,84,"Scramblingfrom30yards",2014
24,24,"Briny Baird",50,35.48,22,62,"Scramblingfrom30yards",2014
25,25,"Justin Rose",70,35.29,18,51,"Scramblingfrom30yards",2014
26,26,"Brendon Todd",108,35.19,38,108,"Scramblingfrom30yards",2014
27,27,"Carl Pettersson",91,35.16,32,91,"Scramblingfrom30yards",2014
28,28,"John Senden",99,34.94,29,83,"Scramblingfrom30yards",2014
29,29,"Erik Compton",88,34.88,30,86,"Scramblingfrom30yards",2014
30,30,"Matt Kuchar",91,34.85,23,66,"Scramblingfrom30yards",2014
31,31,"Retief Goosen",94,34.74,33,95,"Scramblingfrom30yards",2014
32,32,"Adam Scott",68,34.69,17,49,"Scramblingfrom30yards",2014
33,33,"Robert Streb",75,34.62,18,52,"Scramblingfrom30yards",2014
34,34,"Hunter Mahan",88,34.57,28,81,"Scramblingfrom30yards",2014
35,35,"Chad Collins",78,34.44,31,90,"Scramblingfrom30yards",2014
36,36,"JB Holmes",86,34.38,33,96,"Scramblingfrom30yards",2014
37,37,"Scott Langley",95,34.31,35,102,"Scramblingfrom30yards",2014
38,38,"Sangmoon Bae",76,34.29,24,70,"Scramblingfrom30yards",2014
39,39,"Will Wilcox",51,34.21,13,38,"Scramblingfrom30yards",2014
40,40,"Daniel Summerhays",98,34.15,28,82,"Scramblingfrom30yards",2014
41,41,"Ben Curtis",77,34.07,31,91,"Scramblingfrom30yards",2014
42,42,"Charlie Wi",72,34.04,32,94,"Scramblingfrom30yards",2014
43,43,"Jerry Kelly",80,33.78,25,74,"Scramblingfrom30yards",2014
44,44,"David Hearn",97,33.66,34,101,"Scramblingfrom30yards",2014
45,45,"Martin Flores",85,33.33,26,78,"Scramblingfrom30yards",2014
45,45,"Sean OHair",77,33.33,30,90,"Scramblingfrom30yards",2014
45,45,"Louis Oosthuizen",50,33.33,12,36,"Scramblingfrom30yards",2014
45,45,"Gary Woodland",93,33.33,24,72,"Scramblingfrom30yards",2014
49,49,"Ben Crane",81,32.99,32,97,"Scramblingfrom30yards",2014
50,50,"Ernie Els",85,32.94,28,85,"Scramblingfrom30yards",2014
51,51,"Russell Knox",92,32.89,25,76,"Scramblingfrom30yards",2014
