"EarlyPar3ScoringAverage_RANKTHISWEEK_2014","EarlyPar3ScoringAverage_RANKLASTWEEK_2014","EarlyPar3ScoringAverage_PLAYERNAME_2014","EarlyPar3ScoringAverage_ROUNDS_2014","EarlyPar3ScoringAverage_AVG_2014","EarlyPar3ScoringAverage_TOTALSTROKES_2014","EarlyPar3ScoringAverage_TOTALHOLES_2014","stat_name","year"
143,143,"Steven Bowditch",93,3.1,605,195,"EarlyPar3ScoringAverage",2014
143,143,"James Hahn",82,3.1,514,166,"EarlyPar3ScoringAverage",2014
143,143,"Jim Herman",62,3.1,388,125,"EarlyPar3ScoringAverage",2014
143,143,"Kevin Kisner",85,3.1,503,162,"EarlyPar3ScoringAverage",2014
143,143,"John Rollins",84,3.1,564,182,"EarlyPar3ScoringAverage",2014
143,143,"Vijay Singh",83,3.1,564,182,"EarlyPar3ScoringAverage",2014
149,149,"Derek Ernst",80,3.11,504,162,"EarlyPar3ScoringAverage",2014
149,149,"Martin Flores",85,3.11,573,184,"EarlyPar3ScoringAverage",2014
149,149,"Justin Hicks",103,3.11,702,226,"EarlyPar3ScoringAverage",2014
149,149,"Charles Howell III",106,3.11,694,223,"EarlyPar3ScoringAverage",2014
149,149,"Andrew Loupe",65,3.11,379,122,"EarlyPar3ScoringAverage",2014
149,149,"Ryan Palmer",85,3.11,491,158,"EarlyPar3ScoringAverage",2014
149,149,"Andres Romero",81,3.11,563,181,"EarlyPar3ScoringAverage",2014
156,156,"Jonas Blixt",64,3.12,431,138,"EarlyPar3ScoringAverage",2014
156,156,"Bronson La Cassie",51,3.12,315,101,"EarlyPar3ScoringAverage",2014
156,156,"Nicholas Thompson",85,3.12,549,176,"EarlyPar3ScoringAverage",2014
159,159,"Woody Austin",63,3.13,413,132,"EarlyPar3ScoringAverage",2014
159,159,"Brian Davis",93,3.13,610,195,"EarlyPar3ScoringAverage",2014
159,159,"Danny Lee",84,3.13,495,158,"EarlyPar3ScoringAverage",2014
159,159,"Kevin Tway",64,3.13,391,125,"EarlyPar3ScoringAverage",2014
159,159,"Lee Westwood",57,3.13,400,128,"EarlyPar3ScoringAverage",2014
159,159,"Will Wilcox",51,3.13,266,85,"EarlyPar3ScoringAverage",2014
165,165,"Angel Cabrera",69,3.14,481,153,"EarlyPar3ScoringAverage",2014
165,165,"Trevor Immelman",84,3.14,647,206,"EarlyPar3ScoringAverage",2014
165,165,"Geoff Ogilvy",84,3.14,546,174,"EarlyPar3ScoringAverage",2014
165,165,"Mark Wilson",69,3.14,458,146,"EarlyPar3ScoringAverage",2014
169,169,"Davis Love III",74,3.15,554,176,"EarlyPar3ScoringAverage",2014
169,169,"Ian Poulter",57,3.15,378,120,"EarlyPar3ScoringAverage",2014
171,171,"Roberto Castro",76,3.16,502,159,"EarlyPar3ScoringAverage",2014
171,171,"Troy Matteson",62,3.16,398,126,"EarlyPar3ScoringAverage",2014
171,171,"Carl Pettersson",91,3.16,601,190,"EarlyPar3ScoringAverage",2014
171,171,"Jim Renner",61,3.16,370,117,"EarlyPar3ScoringAverage",2014
175,175,"Martin Laird",66,3.2,438,137,"EarlyPar3ScoringAverage",2014
176,176,"Lucas Glover",68,3.23,446,138,"EarlyPar3ScoringAverage",2014
177,177,"Boo Weekley",73,3.26,570,175,"EarlyPar3ScoringAverage",2014
