"EarlyRound2ScoringAverage_RANKTHISWEEK_2009","EarlyRound2ScoringAverage_RANKLASTWEEK_2009","EarlyRound2ScoringAverage_PLAYERNAME_2009","EarlyRound2ScoringAverage__2009","EarlyRound2ScoringAverage_AVG_2009","EarlyRound2ScoringAverage_TOTALSTROKES_2009","EarlyRound2ScoringAverage_TOTALROUNDS_2009","stat_name","year"
46,46,"Jason Dufner",NA,70.23,913,13,"EarlyRound2ScoringAverage",2009
48,48,"Luke Donald",NA,70.25,562,8,"EarlyRound2ScoringAverage",2009
48,48,"Vaughn Taylor",NA,70.25,843,12,"EarlyRound2ScoringAverage",2009
50,50,"Jason Bohn",NA,70.27,773,11,"EarlyRound2ScoringAverage",2009
50,50,"Nathan Green",NA,70.27,1054,15,"EarlyRound2ScoringAverage",2009
50,50,"Billy Mayfair",NA,70.27,773,11,"EarlyRound2ScoringAverage",2009
53,53,"Charlie Wi",NA,70.29,1195,17,"EarlyRound2ScoringAverage",2009
54,54,"Robert Allenby",NA,70.3,703,10,"EarlyRound2ScoringAverage",2009
55,55,"Bob Estes",NA,70.31,914,13,"EarlyRound2ScoringAverage",2009
56,56,"Patrick Sheehan",NA,70.38,563,8,"EarlyRound2ScoringAverage",2009
57,57,"Daniel Chopra",NA,70.4,1056,15,"EarlyRound2ScoringAverage",2009
58,58,"Ted Purdy",NA,70.41,1197,17,"EarlyRound2ScoringAverage",2009
59,59,"JJ Henry",NA,70.42,1338,19,"EarlyRound2ScoringAverage",2009
60,60,"Chad Campbell",NA,70.43,986,14,"EarlyRound2ScoringAverage",2009
61,61,"Stuart Appleby",NA,70.44,634,9,"EarlyRound2ScoringAverage",2009
61,61,"Harrison Frazar",NA,70.44,1127,16,"EarlyRound2ScoringAverage",2009
61,61,"Darron Stiles",NA,70.44,634,9,"EarlyRound2ScoringAverage",2009
64,64,"Anthony Kim",NA,70.45,775,11,"EarlyRound2ScoringAverage",2009
64,64,"Bo Van Pelt",NA,70.45,775,11,"EarlyRound2ScoringAverage",2009
66,66,"Jonathan Byrd",NA,70.5,846,12,"EarlyRound2ScoringAverage",2009
66,66,"Mark Calcavecchia",NA,70.5,705,10,"EarlyRound2ScoringAverage",2009
66,66,"Freddie Jacobson",NA,70.5,846,12,"EarlyRound2ScoringAverage",2009
66,66,"Scott McCarron",NA,70.5,705,10,"EarlyRound2ScoringAverage",2009
66,66,"James Nitties",NA,70.5,987,14,"EarlyRound2ScoringAverage",2009
66,66,"Chris Stroud",NA,70.5,987,14,"EarlyRound2ScoringAverage",2009
72,72,"Nick OHern",NA,70.53,1058,15,"EarlyRound2ScoringAverage",2009
73,73,"Rich Beem",NA,70.54,917,13,"EarlyRound2ScoringAverage",2009
73,73,"Mark Wilson",NA,70.54,917,13,"EarlyRound2ScoringAverage",2009
75,75,"Aaron Baddeley",NA,70.55,776,11,"EarlyRound2ScoringAverage",2009
76,76,"Matt Jones",NA,70.57,494,7,"EarlyRound2ScoringAverage",2009
77,77,"DA Points",NA,70.58,847,12,"EarlyRound2ScoringAverage",2009
78,78,"Matt Weibring",NA,70.6,706,10,"EarlyRound2ScoringAverage",2009
79,79,"Chez Reavie",NA,70.62,918,13,"EarlyRound2ScoringAverage",2009
80,80,"Stewart Cink",NA,70.64,777,11,"EarlyRound2ScoringAverage",2009
80,80,"Corey Pavin",NA,70.64,777,11,"EarlyRound2ScoringAverage",2009
82,82,"Robert Garrigus",NA,70.67,848,12,"EarlyRound2ScoringAverage",2009
82,82,"Paul Goydos",NA,70.67,848,12,"EarlyRound2ScoringAverage",2009
82,82,"Marc Leishman",NA,70.67,1060,15,"EarlyRound2ScoringAverage",2009
82,82,"Geoff Ogilvy",NA,70.67,636,9,"EarlyRound2ScoringAverage",2009
82,82,"Tim Petrovic",NA,70.67,1272,18,"EarlyRound2ScoringAverage",2009
87,87,"Derek Fathauer",NA,70.69,919,13,"EarlyRound2ScoringAverage",2009
88,88,"Cameron Beckman",NA,70.73,778,11,"EarlyRound2ScoringAverage",2009
89,89,"David Mathis",NA,70.76,1203,17,"EarlyRound2ScoringAverage",2009
89,89,"Ryan Moore",NA,70.76,1203,17,"EarlyRound2ScoringAverage",2009
89,89,"Nicholas Thompson",NA,70.76,1203,17,"EarlyRound2ScoringAverage",2009
92,92,"Chris DiMarco",NA,70.77,920,13,"EarlyRound2ScoringAverage",2009
93,93,"Parker McLachlin",NA,70.78,637,9,"EarlyRound2ScoringAverage",2009
93,93,"Sean OHair",NA,70.78,637,9,"EarlyRound2ScoringAverage",2009
95,95,"Mark Brooks",NA,70.8,708,10,"EarlyRound2ScoringAverage",2009
95,95,"Jeff Klauk",NA,70.8,1062,15,"EarlyRound2ScoringAverage",2009
95,95,"Colt Knost",NA,70.8,708,10,"EarlyRound2ScoringAverage",2009
95,95,"Kevin Streelman",NA,70.8,1062,15,"EarlyRound2ScoringAverage",2009
99,99,"Chris Riley",NA,70.85,921,13,"EarlyRound2ScoringAverage",2009
100,100,"John Mallinger",NA,70.86,992,14,"EarlyRound2ScoringAverage",2009
101,101,"Mike Weir",NA,70.89,638,9,"EarlyRound2ScoringAverage",2009
102,102,"Angel Cabrera",NA,70.91,780,11,"EarlyRound2ScoringAverage",2009
103,103,"Richard Johnson",NA,70.92,851,12,"EarlyRound2ScoringAverage",2009
103,103,"Kevin Na",NA,70.92,922,13,"EarlyRound2ScoringAverage",2009
103,103,"John Rollins",NA,70.92,922,13,"EarlyRound2ScoringAverage",2009
106,106,"Greg Chalmers",NA,70.93,1064,15,"EarlyRound2ScoringAverage",2009
107,107,"Sergio Garcia",NA,71,497,7,"EarlyRound2ScoringAverage",2009
107,107,"Charles Howell III",NA,71,1065,15,"EarlyRound2ScoringAverage",2009
107,107,"Hunter Mahan",NA,71,639,9,"EarlyRound2ScoringAverage",2009
107,107,"Rory Sabbatini",NA,71,781,11,"EarlyRound2ScoringAverage",2009
107,107,"David Toms",NA,71,923,13,"EarlyRound2ScoringAverage",2009
107,107,"Bubba Watson",NA,71,852,12,"EarlyRound2ScoringAverage",2009
107,107,"YE Yang",NA,71,852,12,"EarlyRound2ScoringAverage",2009
114,114,"Lucas Glover",NA,71.07,995,14,"EarlyRound2ScoringAverage",2009
115,115,"Ryuji Imada",NA,71.08,853,12,"EarlyRound2ScoringAverage",2009
115,115,"Kent Jones",NA,71.08,853,12,"EarlyRound2ScoringAverage",2009
115,115,"Peter Tomasulo",NA,71.08,924,13,"EarlyRound2ScoringAverage",2009
118,118,"Ken Duke",NA,71.09,782,11,"EarlyRound2ScoringAverage",2009
118,118,"Phil Mickelson",NA,71.09,782,11,"EarlyRound2ScoringAverage",2009
118,118,"Gary Woodland",NA,71.09,782,11,"EarlyRound2ScoringAverage",2009
121,121,"Woody Austin",NA,71.1,711,10,"EarlyRound2ScoringAverage",2009
121,121,"Rocco Mediate",NA,71.1,711,10,"EarlyRound2ScoringAverage",2009
123,123,"Brendon de Jonge",NA,71.12,1209,17,"EarlyRound2ScoringAverage",2009
123,123,"Greg Owen",NA,71.12,1209,17,"EarlyRound2ScoringAverage",2009
125,125,"Spencer Levin",NA,71.15,925,13,"EarlyRound2ScoringAverage",2009
126,126,"Fred Couples",NA,71.17,427,6,"EarlyRound2ScoringAverage",2009
126,126,"Tim Herron",NA,71.17,854,12,"EarlyRound2ScoringAverage",2009
128,128,"Glen Day",NA,71.2,1068,15,"EarlyRound2ScoringAverage",2009
128,128,"Leif Olson",NA,71.2,712,10,"EarlyRound2ScoringAverage",2009
130,130,"DJ Trahan",NA,71.23,926,13,"EarlyRound2ScoringAverage",2009
131,131,"Mathew Goggin",NA,71.25,855,12,"EarlyRound2ScoringAverage",2009
131,131,"Brett Quigley",NA,71.25,1140,16,"EarlyRound2ScoringAverage",2009
131,131,"Jay Williamson",NA,71.25,855,12,"EarlyRound2ScoringAverage",2009
134,134,"Boo Weekley",NA,71.3,713,10,"EarlyRound2ScoringAverage",2009
135,135,"Jerry Kelly",NA,71.31,927,13,"EarlyRound2ScoringAverage",2009
135,135,"Jarrod Lyle",NA,71.31,927,13,"EarlyRound2ScoringAverage",2009
135,135,"Johnson Wagner",NA,71.31,1141,16,"EarlyRound2ScoringAverage",2009
138,138,"Michael Allen",NA,71.33,1070,15,"EarlyRound2ScoringAverage",2009
138,138,"Brian Gay",NA,71.33,856,12,"EarlyRound2ScoringAverage",2009
140,140,"Jeff Maggert",NA,71.35,1213,17,"EarlyRound2ScoringAverage",2009
141,141,"Bart Bryant",NA,71.36,785,11,"EarlyRound2ScoringAverage",2009
142,142,"Steve Flesch",NA,71.42,857,12,"EarlyRound2ScoringAverage",2009
143,143,"Scott Sterling",NA,71.44,643,9,"EarlyRound2ScoringAverage",2009
144,144,"Vijay Singh",NA,71.45,786,11,"EarlyRound2ScoringAverage",2009
145,145,"Brad Adamonis",NA,71.5,858,12,"EarlyRound2ScoringAverage",2009
145,145,"Tom Pernice Jr",NA,71.5,858,12,"EarlyRound2ScoringAverage",2009
145,145,"Jeff Quinney",NA,71.5,1001,14,"EarlyRound2ScoringAverage",2009
145,145,"Brian Vranesh",NA,71.5,858,12,"EarlyRound2ScoringAverage",2009
149,149,"Ian Poulter",NA,71.55,787,11,"EarlyRound2ScoringAverage",2009
150,150,"KJ Choi",NA,71.58,859,12,"EarlyRound2ScoringAverage",2009
151,151,"Steve Lowery",NA,71.6,716,10,"EarlyRound2ScoringAverage",2009
152,152,"Matt Bettencourt",NA,71.63,1361,19,"EarlyRound2ScoringAverage",2009
152,152,"Steve Marino",NA,71.63,1146,16,"EarlyRound2ScoringAverage",2009
152,152,"Casey Wittenberg",NA,71.63,1146,16,"EarlyRound2ScoringAverage",2009
155,155,"Tag Ridings",NA,71.67,430,6,"EarlyRound2ScoringAverage",2009
155,155,"Andres Romero",NA,71.67,860,12,"EarlyRound2ScoringAverage",2009
157,157,"Cliff Kresge",NA,71.79,1005,14,"EarlyRound2ScoringAverage",2009
158,158,"Webb Simpson",NA,71.88,1150,16,"EarlyRound2ScoringAverage",2009
158,158,"Kirk Triplett",NA,71.88,575,8,"EarlyRound2ScoringAverage",2009
160,160,"Lee Janzen",NA,71.9,719,10,"EarlyRound2ScoringAverage",2009
161,161,"Jeff Overton",NA,71.92,863,12,"EarlyRound2ScoringAverage",2009
162,162,"John Merrick",NA,71.93,1079,15,"EarlyRound2ScoringAverage",2009
163,163,"Todd Hamilton",NA,72.06,1153,16,"EarlyRound2ScoringAverage",2009
164,164,"Steve Elkington",NA,72.08,937,13,"EarlyRound2ScoringAverage",2009
165,165,"Stephen Ames",NA,72.1,721,10,"EarlyRound2ScoringAverage",2009
165,165,"Padraig Harrington",NA,72.1,721,10,"EarlyRound2ScoringAverage",2009
167,167,"Justin Rose",NA,72.13,577,8,"EarlyRound2ScoringAverage",2009
167,167,"Marc Turnesa",NA,72.13,1082,15,"EarlyRound2ScoringAverage",2009
169,169,"Ricky Barnes",NA,72.15,938,13,"EarlyRound2ScoringAverage",2009
170,170,"JB Holmes",NA,72.21,1011,14,"EarlyRound2ScoringAverage",2009
171,171,"Bob Heintz",NA,72.22,650,9,"EarlyRound2ScoringAverage",2009
172,172,"Tom Lehman",NA,72.25,578,8,"EarlyRound2ScoringAverage",2009
173,173,"Eric Axley",NA,72.29,1229,17,"EarlyRound2ScoringAverage",2009
174,174,"Carl Pettersson",NA,72.3,723,10,"EarlyRound2ScoringAverage",2009
175,175,"Brendon Todd",NA,72.42,869,12,"EarlyRound2ScoringAverage",2009
176,176,"Ben Curtis",NA,72.44,652,9,"EarlyRound2ScoringAverage",2009
176,176,"Dean Wilson",NA,72.44,652,9,"EarlyRound2ScoringAverage",2009
178,178,"Martin Laird",NA,72.57,508,7,"EarlyRound2ScoringAverage",2009
179,179,"Brian Bateman",NA,72.75,873,12,"EarlyRound2ScoringAverage",2009
180,180,"Greg Kraft",NA,72.91,802,11,"EarlyRound2ScoringAverage",2009
181,181,"Rick Price",NA,73,657,9,"EarlyRound2ScoringAverage",2009
181,181,"Adam Scott",NA,73,730,10,"EarlyRound2ScoringAverage",2009
183,183,"Peter Lonard",NA,73.14,1024,14,"EarlyRound2ScoringAverage",2009
184,184,"David Duval",NA,73.67,442,6,"EarlyRound2ScoringAverage",2009
