"TenthTeeLateRound5ScoringAverage_RANKTHISWEEK_2011","TenthTeeLateRound5ScoringAverage_RANKLASTWEEK_2011","TenthTeeLateRound5ScoringAverage_PLAYERNAME_2011","TenthTeeLateRound5ScoringAverage__2011","TenthTeeLateRound5ScoringAverage_AVG_2011","TenthTeeLateRound5ScoringAverage_TOTALSTROKES_2011","TenthTeeLateRound5ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"Zack Miller",NA,64,64,1,"TenthTeeLateRound5ScoringAverage",2011
2,2,"Freddie Jacobson",NA,66,66,1,"TenthTeeLateRound5ScoringAverage",2011
3,3,"Matt Bettencourt",NA,67,67,1,"TenthTeeLateRound5ScoringAverage",2011
3,3,"Chad Campbell",NA,67,67,1,"TenthTeeLateRound5ScoringAverage",2011
3,3,"Spencer Levin",NA,67,67,1,"TenthTeeLateRound5ScoringAverage",2011
6,6,"Colt Knost",NA,69,69,1,"TenthTeeLateRound5ScoringAverage",2011
6,6,"Pat Perez",NA,69,69,1,"TenthTeeLateRound5ScoringAverage",2011
8,8,"Fabian Gomez",NA,70,70,1,"TenthTeeLateRound5ScoringAverage",2011
8,8,"Jarrod Lyle",NA,70,70,1,"TenthTeeLateRound5ScoringAverage",2011
10,10,"Michael Putnam",NA,72,72,1,"TenthTeeLateRound5ScoringAverage",2011
10,10,"Chris Stroud",NA,72,72,1,"TenthTeeLateRound5ScoringAverage",2011
12,12,"Hunter Haas",NA,74,74,1,"TenthTeeLateRound5ScoringAverage",2011
