"Par5BirdieorBetterLeaders_RANKTHISWEEK_2016","Par5BirdieorBetterLeaders_RANKLASTWEEK_2016","Par5BirdieorBetterLeaders_PLAYERNAME_2016","Par5BirdieorBetterLeaders_ROUNDS_2016","Par5BirdieorBetterLeaders_Pct_2016","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2016","Par5BirdieorBetterLeaders_PAR5HOLES_2016","stat_name","year"
38,28,"Morgan Hoffmann",43,46.43,65,140,"Par5BirdieorBetterLeaders",2016
39,33,"Daniel Summerhays",55,46.32,88,190,"Par5BirdieorBetterLeaders",2016
40,36,"Matt Jones",45,46.15,72,156,"Par5BirdieorBetterLeaders",2016
41,42,"Hudson Swafford",52,46.07,82,178,"Par5BirdieorBetterLeaders",2016
42,46,"Marc Leishman",41,45.59,62,136,"Par5BirdieorBetterLeaders",2016
43,45,"Patton Kizzire",57,45.51,81,178,"Par5BirdieorBetterLeaders",2016
44,49,"John Huh",51,45.35,78,172,"Par5BirdieorBetterLeaders",2016
45,51,"Zach Johnson",42,45.31,58,128,"Par5BirdieorBetterLeaders",2016
46,46,"Si Woo Kim",63,45.28,96,212,"Par5BirdieorBetterLeaders",2016
47,43,"Ollie Schniederjans",23,45.24,38,84,"Par5BirdieorBetterLeaders",2016
48,55,"Robert Garrigus",34,45.16,56,124,"Par5BirdieorBetterLeaders",2016
49,60,"Jhonattan Vegas",49,45.11,83,184,"Par5BirdieorBetterLeaders",2016
50,52,"Brooks Koepka",39,45.08,55,122,"Par5BirdieorBetterLeaders",2016
51,50,"Michael Thompson",46,44.94,71,158,"Par5BirdieorBetterLeaders",2016
52,41,"Patrick Rodgers",49,44.77,77,172,"Par5BirdieorBetterLeaders",2016
53,44,"Harris English",51,44.69,80,179,"Par5BirdieorBetterLeaders",2016
54,52,"Padraig Harrington",38,44.62,58,130,"Par5BirdieorBetterLeaders",2016
55,48,"Chad Campbell",54,44.51,81,182,"Par5BirdieorBetterLeaders",2016
56,56,"Miguel Angel Carballo",24,44.32,39,88,"Par5BirdieorBetterLeaders",2016
57,63,"Jonas Blixt",46,44.05,74,168,"Par5BirdieorBetterLeaders",2016
58,62,"Kyle Reifers",63,43.95,98,223,"Par5BirdieorBetterLeaders",2016
59,59,"Sean OHair",45,43.42,66,152,"Par5BirdieorBetterLeaders",2016
60,67,"Sergio Garcia",28,43.33,39,90,"Par5BirdieorBetterLeaders",2016
61,71,"Daniel Berger",52,43.26,77,178,"Par5BirdieorBetterLeaders",2016
62,69,"Matthew Fitzpatrick",23,43.24,32,74,"Par5BirdieorBetterLeaders",2016
63,61,"Jim Herman",55,43.23,83,192,"Par5BirdieorBetterLeaders",2016
64,54,"David Lingmerth",54,43.18,76,176,"Par5BirdieorBetterLeaders",2016
65,73,"Louis Oosthuizen",25,43.06,31,72,"Par5BirdieorBetterLeaders",2016
66,74,"Russell Knox",48,42.95,67,156,"Par5BirdieorBetterLeaders",2016
67,66,"Danny Lee",53,42.93,79,184,"Par5BirdieorBetterLeaders",2016
68,58,"Emiliano Grillo",47,42.86,66,154,"Par5BirdieorBetterLeaders",2016
69,82,"Blayne Barber",44,42.76,65,152,"Par5BirdieorBetterLeaders",2016
70,69,"Martin Laird",46,42.68,70,164,"Par5BirdieorBetterLeaders",2016
71,79,"Pat Perez",28,42.55,40,94,"Par5BirdieorBetterLeaders",2016
72,57,"Cameron Tringale",47,42.53,74,174,"Par5BirdieorBetterLeaders",2016
73,80,"Luke Guthrie",31,42.5,51,120,"Par5BirdieorBetterLeaders",2016
74,64,"Lucas Glover",53,42.47,79,186,"Par5BirdieorBetterLeaders",2016
75,72,"Scott Brown",59,42.44,87,205,"Par5BirdieorBetterLeaders",2016
76,78,"Derek Fathauer",58,42.42,84,198,"Par5BirdieorBetterLeaders",2016
77,75,"Scott Pinckney",53,42.39,78,184,"Par5BirdieorBetterLeaders",2016
78,76,"Fabian Gomez",49,42.11,64,152,"Par5BirdieorBetterLeaders",2016
78,76,"Johnson Wagner",44,42.11,64,152,"Par5BirdieorBetterLeaders",2016
80,83,"Charl Schwartzel",29,42,42,100,"Par5BirdieorBetterLeaders",2016
81,85,"Roberto Castro",55,41.92,83,198,"Par5BirdieorBetterLeaders",2016
82,87,"Charley Hoffman",49,41.67,70,168,"Par5BirdieorBetterLeaders",2016
82,84,"Mark Hubbard",73,41.67,105,252,"Par5BirdieorBetterLeaders",2016
84,99,"John Senden",48,41.46,68,164,"Par5BirdieorBetterLeaders",2016
85,87,"Bill Haas",42,41.43,58,140,"Par5BirdieorBetterLeaders",2016
86,94,"Jason Bohn",37,41.41,53,128,"Par5BirdieorBetterLeaders",2016
87,65,"Webb Simpson",34,41.38,48,116,"Par5BirdieorBetterLeaders",2016
88,92,"Alex Cejka",47,41.36,67,162,"Par5BirdieorBetterLeaders",2016
89,91,"Chris Kirk",51,41.25,66,160,"Par5BirdieorBetterLeaders",2016
90,80,"JB Holmes",39,41.18,56,136,"Par5BirdieorBetterLeaders",2016
90,67,"Vijay Singh",42,41.18,56,136,"Par5BirdieorBetterLeaders",2016
92,111,"Steve Wheatcroft",53,41.11,74,180,"Par5BirdieorBetterLeaders",2016
93,90,"Chris Stroud",52,40.98,75,183,"Par5BirdieorBetterLeaders",2016
94,106,"Dawie van der Walt",48,40.96,68,166,"Par5BirdieorBetterLeaders",2016
95,93,"Brandt Snedeker",47,40.91,63,154,"Par5BirdieorBetterLeaders",2016
96,102,"Ernie Els",34,40.83,49,120,"Par5BirdieorBetterLeaders",2016
97,89,"Peter Malnati",53,40.76,75,184,"Par5BirdieorBetterLeaders",2016
98,95,"Steve Stricker",25,40.7,35,86,"Par5BirdieorBetterLeaders",2016
99,96,"Chez Reavie",56,40.63,78,192,"Par5BirdieorBetterLeaders",2016
99,103,"Scott Stallings",46,40.63,65,160,"Par5BirdieorBetterLeaders",2016
101,112,"Robert Streb",51,40.59,69,170,"Par5BirdieorBetterLeaders",2016
102,117,"William McGirt",54,40.22,74,184,"Par5BirdieorBetterLeaders",2016
103,96,"Vaughn Taylor",30,40.18,45,112,"Par5BirdieorBetterLeaders",2016
104,106,"Keegan Bradley",40,40,56,140,"Par5BirdieorBetterLeaders",2016
104,105,"Will Wilcox",47,40,64,160,"Par5BirdieorBetterLeaders",2016
106,109,"Aaron Baddeley",51,39.89,75,188,"Par5BirdieorBetterLeaders",2016
106,85,"Sung Kang",51,39.89,71,178,"Par5BirdieorBetterLeaders",2016
108,96,"Ben Crane",48,39.88,67,168,"Par5BirdieorBetterLeaders",2016
109,100,"Adam Hadwin",53,39.67,73,184,"Par5BirdieorBetterLeaders",2016
110,130,"Erik Compton",45,39.49,62,157,"Par5BirdieorBetterLeaders",2016
111,101,"Anirban Lahiri",44,39.47,60,152,"Par5BirdieorBetterLeaders",2016
112,114,"Branden Grace",31,39.42,41,104,"Par5BirdieorBetterLeaders",2016
113,121,"Billy Horschel",45,39.19,58,148,"Par5BirdieorBetterLeaders",2016
113,117,"Brendon Todd",43,39.19,58,148,"Par5BirdieorBetterLeaders",2016
115,127,"Bronson Burgoon",53,39.13,72,184,"Par5BirdieorBetterLeaders",2016
116,122,"Kevin Streelman",46,38.95,67,172,"Par5BirdieorBetterLeaders",2016
117,124,"Troy Merritt",41,38.82,59,152,"Par5BirdieorBetterLeaders",2016
118,132,"Steven Bowditch",40,38.78,57,147,"Par5BirdieorBetterLeaders",2016
119,126,"Rory Sabbatini",40,38.73,55,142,"Par5BirdieorBetterLeaders",2016
120,113,"Carlos Ortiz",47,38.69,65,168,"Par5BirdieorBetterLeaders",2016
121,120,"Spencer Levin",62,38.68,82,212,"Par5BirdieorBetterLeaders",2016
122,125,"Jamie Donaldson",28,38.64,34,88,"Par5BirdieorBetterLeaders",2016
122,162,"Retief Goosen",37,38.64,51,132,"Par5BirdieorBetterLeaders",2016
122,127,"DJ Trahan",23,38.64,34,88,"Par5BirdieorBetterLeaders",2016
125,106,"Camilo Villegas",50,38.55,64,166,"Par5BirdieorBetterLeaders",2016
126,135,"Colt Knost",56,38.46,75,195,"Par5BirdieorBetterLeaders",2016
127,131,"Brendon de Jonge",55,38.17,71,186,"Par5BirdieorBetterLeaders",2016
128,115,"Brett Stegmaier",57,38.14,74,194,"Par5BirdieorBetterLeaders",2016
129,110,"Ian Poulter",37,38.06,51,134,"Par5BirdieorBetterLeaders",2016
130,134,"Andrew Landry",24,38.04,35,92,"Par5BirdieorBetterLeaders",2016
131,123,"Tim Wilkinson",40,38.03,54,142,"Par5BirdieorBetterLeaders",2016
132,119,"Graham DeLaet",50,37.93,66,174,"Par5BirdieorBetterLeaders",2016
132,136,"Kevin Na",52,37.93,66,174,"Par5BirdieorBetterLeaders",2016
134,170,"James Hahn",45,37.8,62,164,"Par5BirdieorBetterLeaders",2016
135,104,"Justin Hicks",26,37.78,34,90,"Par5BirdieorBetterLeaders",2016
136,138,"Rhein Gibson",36,37.69,49,130,"Par5BirdieorBetterLeaders",2016
137,177,"Angel Cabrera",42,37.66,58,154,"Par5BirdieorBetterLeaders",2016
138,140,"KJ Choi",47,37.65,61,162,"Par5BirdieorBetterLeaders",2016
138,129,"Tom Hoge",47,37.65,61,162,"Par5BirdieorBetterLeaders",2016
140,141,"Bryce Molder",50,37.63,70,186,"Par5BirdieorBetterLeaders",2016
141,154,"Kevin Chappell",49,37.5,66,176,"Par5BirdieorBetterLeaders",2016
141,150,"Brian Harman",60,37.5,78,208,"Par5BirdieorBetterLeaders",2016
141,143,"Freddie Jacobson",54,37.5,72,192,"Par5BirdieorBetterLeaders",2016
144,115,"Hunter Mahan",43,37.35,62,166,"Par5BirdieorBetterLeaders",2016
145,133,"Tyler Aldridge",53,36.96,68,184,"Par5BirdieorBetterLeaders",2016
145,160,"Chesson Hadley",51,36.96,68,184,"Par5BirdieorBetterLeaders",2016
145,178,"Sam Saunders",40,36.96,51,138,"Par5BirdieorBetterLeaders",2016
148,152,"Andres Romero",22,36.9,31,84,"Par5BirdieorBetterLeaders",2016
149,153,"Dicky Pride",33,36.89,45,122,"Par5BirdieorBetterLeaders",2016
150,145,"Chad Collins",45,36.71,58,158,"Par5BirdieorBetterLeaders",2016
151,172,"DA Points",32,36.67,44,120,"Par5BirdieorBetterLeaders",2016
152,147,"Michael Kim",62,36.62,78,213,"Par5BirdieorBetterLeaders",2016
153,158,"Cameron Percy",22,36.59,30,82,"Par5BirdieorBetterLeaders",2016
154,149,"Whee Kim",54,36.51,69,189,"Par5BirdieorBetterLeaders",2016
155,159,"Ricky Barnes",57,36.46,70,192,"Par5BirdieorBetterLeaders",2016
155,151,"Kyle Stanley",57,36.46,70,192,"Par5BirdieorBetterLeaders",2016
157,155,"Tyrone Van Aswegen",67,36.4,83,228,"Par5BirdieorBetterLeaders",2016
158,142,"Andres Gonzales",46,36.36,60,165,"Par5BirdieorBetterLeaders",2016
158,137,"Kelly Kraft",35,36.36,48,132,"Par5BirdieorBetterLeaders",2016
158,139,"Shawn Stefani",45,36.36,56,154,"Par5BirdieorBetterLeaders",2016
161,148,"Shane Lowry",35,36.21,42,116,"Par5BirdieorBetterLeaders",2016
162,157,"Greg Owen",56,36.13,69,191,"Par5BirdieorBetterLeaders",2016
163,165,"Billy Hurley III",22,36.05,31,86,"Par5BirdieorBetterLeaders",2016
164,156,"Thomas Aiken",42,36,54,150,"Par5BirdieorBetterLeaders",2016
165,143,"Stuart Appleby",39,35.94,46,128,"Par5BirdieorBetterLeaders",2016
166,169,"Wes Roach",33,35.83,43,120,"Par5BirdieorBetterLeaders",2016
167,172,"Justin Leonard",28,35.71,35,98,"Par5BirdieorBetterLeaders",2016
167,174,"Steve Marino",40,35.71,50,140,"Par5BirdieorBetterLeaders",2016
169,179,"Derek Ernst",36,35.61,47,132,"Par5BirdieorBetterLeaders",2016
170,146,"Hiroshi Iwata",51,35.56,64,180,"Par5BirdieorBetterLeaders",2016
171,175,"Andy Sullivan",25,35.53,27,76,"Par5BirdieorBetterLeaders",2016
172,163,"Rob Oppenheim",37,35.51,49,138,"Par5BirdieorBetterLeaders",2016
173,180,"Mark Wilson",42,35.29,48,136,"Par5BirdieorBetterLeaders",2016
174,166,"Zac Blair",56,35.26,67,190,"Par5BirdieorBetterLeaders",2016
175,181,"Ryan Moore",40,35.16,45,128,"Par5BirdieorBetterLeaders",2016
176,175,"Nick Taylor",57,35.12,72,205,"Par5BirdieorBetterLeaders",2016
177,188,"George McNeill",33,35.09,40,114,"Par5BirdieorBetterLeaders",2016
178,187,"Scott Langley",41,35.06,54,154,"Par5BirdieorBetterLeaders",2016
179,182,"Cameron Smith",45,34.94,58,166,"Par5BirdieorBetterLeaders",2016
180,183,"DH Lee",35,34.92,44,126,"Par5BirdieorBetterLeaders",2016
181,161,"Geoff Ogilvy",37,34.85,46,132,"Par5BirdieorBetterLeaders",2016
182,163,"Martin Piller",37,34.78,48,138,"Par5BirdieorBetterLeaders",2016
183,171,"Jeff Overton",51,34.73,58,167,"Par5BirdieorBetterLeaders",2016
184,184,"Russell Henley",42,34.72,50,144,"Par5BirdieorBetterLeaders",2016
185,167,"Davis Love III",40,34.59,46,133,"Par5BirdieorBetterLeaders",2016
186,185,"Brice Garnett",29,34.26,37,108,"Par5BirdieorBetterLeaders",2016
187,186,"Jason Gore",51,33.88,62,183,"Par5BirdieorBetterLeaders",2016
188,190,"Shane Bertsch",30,33.33,34,102,"Par5BirdieorBetterLeaders",2016
189,168,"Luke Donald",49,33.14,57,172,"Par5BirdieorBetterLeaders",2016
190,191,"Henrik Norlander",41,32.89,50,152,"Par5BirdieorBetterLeaders",2016
191,197,"JJ Henry",44,32.69,51,156,"Par5BirdieorBetterLeaders",2016
191,194,"Jerry Kelly",44,32.69,51,156,"Par5BirdieorBetterLeaders",2016
193,195,"Abraham Ancer",26,32.65,32,98,"Par5BirdieorBetterLeaders",2016
194,196,"Jon Curran",55,32.63,62,190,"Par5BirdieorBetterLeaders",2016
194,189,"David Hearn",55,32.63,62,190,"Par5BirdieorBetterLeaders",2016
196,192,"Matt Every",34,32.54,41,126,"Par5BirdieorBetterLeaders",2016
197,193,"Will Ma Kenzie",54,32.45,61,188,"Par5BirdieorBetterLeaders",2016
198,198,"Ken Duke",26,32.22,29,90,"Par5BirdieorBetterLeaders",2016
199,199,"Darron Stiles",28,31,31,100,"Par5BirdieorBetterLeaders",2016
200,200,"David Toms",38,30.28,43,142,"Par5BirdieorBetterLeaders",2016
201,201,"Carl Pettersson",31,30,33,110,"Par5BirdieorBetterLeaders",2016
201,204,"Brian Stuard",24,30,27,90,"Par5BirdieorBetterLeaders",2016
203,202,"Bernd Wiesberger",23,29.73,22,74,"Par5BirdieorBetterLeaders",2016
204,203,"Brian Gay",22,29.49,23,78,"Par5BirdieorBetterLeaders",2016
205,208,"Robert Allenby",35,27.5,33,120,"Par5BirdieorBetterLeaders",2016
206,206,"Charlie Beljan",26,27.17,25,92,"Par5BirdieorBetterLeaders",2016
207,207,"Lucas Lee",22,26.83,22,82,"Par5BirdieorBetterLeaders",2016
