"OnePuttPercentageRound2_RANKTHISWEEK_2006","OnePuttPercentageRound2_RANKLASTWEEK_2006","OnePuttPercentageRound2_PLAYERNAME_2006","OnePuttPercentageRound2__2006","OnePuttPercentageRound2_Pct_2006","OnePuttPercentageRound2_OF1PUTTS_2006","OnePuttPercentageRound2_OFHOLES_2006","stat_name","year"
90,90,"JB Holmes",NA,38.64,153,396,"OnePuttPercentageRound2",2006
91,91,"Sergio Garcia",NA,38.52,104,270,"OnePuttPercentageRound2",2006
92,92,"Frank Lickliter II",NA,38.49,194,504,"OnePuttPercentageRound2",2006
92,92,"Sean OHair",NA,38.49,194,504,"OnePuttPercentageRound2",2006
92,92,"Tiger Woods",NA,38.49,97,252,"OnePuttPercentageRound2",2006
95,95,"Greg Chalmers",NA,38.48,187,486,"OnePuttPercentageRound2",2006
95,95,"Carl Pettersson",NA,38.48,187,486,"OnePuttPercentageRound2",2006
97,97,"Rich Beem",NA,38.46,180,468,"OnePuttPercentageRound2",2006
98,98,"Doug Barron",NA,38.44,173,450,"OnePuttPercentageRound2",2006
99,99,"Billy Andrade",NA,38.38,152,396,"OnePuttPercentageRound2",2006
100,100,"Tom Lehman",NA,38.27,124,324,"OnePuttPercentageRound2",2006
101,101,"Zach Johnson",NA,38.22,172,450,"OnePuttPercentageRound2",2006
102,102,"Henrik Bjornstad",NA,38.15,206,540,"OnePuttPercentageRound2",2006
103,103,"Jason Bohn",NA,38.12,199,522,"OnePuttPercentageRound2",2006
104,104,"Jonathan Kaye",NA,38.1,192,504,"OnePuttPercentageRound2",2006
104,104,"Davis Love III",NA,38.1,144,378,"OnePuttPercentageRound2",2006
104,104,"Ian Poulter",NA,38.1,96,252,"OnePuttPercentageRound2",2006
104,104,"Camilo Villegas",NA,38.1,192,504,"OnePuttPercentageRound2",2006
108,108,"Marco Dawson",NA,38.07,185,486,"OnePuttPercentageRound2",2006
109,109,"Brian Davis",NA,38.03,178,468,"OnePuttPercentageRound2",2006
110,110,"Jeff Brehaut",NA,38.02,219,576,"OnePuttPercentageRound2",2006
111,111,"Richard Johnson",NA,37.93,198,522,"OnePuttPercentageRound2",2006
112,112,"Mark Brooks",NA,37.91,232,612,"OnePuttPercentageRound2",2006
113,113,"David Branshaw",NA,37.9,191,504,"OnePuttPercentageRound2",2006
113,113,"Nick Watney",NA,37.9,191,504,"OnePuttPercentageRound2",2006
115,115,"Greg Owen",NA,37.88,150,396,"OnePuttPercentageRound2",2006
116,116,"JL Lewis",NA,37.85,109,288,"OnePuttPercentageRound2",2006
117,117,"Stuart Appleby",NA,37.83,143,378,"OnePuttPercentageRound2",2006
118,118,"Pat Perez",NA,37.78,102,270,"OnePuttPercentageRound2",2006
119,119,"Patrick Sheehan",NA,37.71,224,594,"OnePuttPercentageRound2",2006
120,120,"John Senden",NA,37.65,183,486,"OnePuttPercentageRound2",2006
121,121,"Alex Aragon",NA,37.5,162,432,"OnePuttPercentageRound2",2006
122,122,"Jon Mills",NA,37.39,175,468,"OnePuttPercentageRound2",2006
123,123,"Lucas Glover",NA,37.36,195,522,"OnePuttPercentageRound2",2006
123,123,"Bill Haas",NA,37.36,195,522,"OnePuttPercentageRound2",2006
125,125,"Scott Gutschewski",NA,37.35,121,324,"OnePuttPercentageRound2",2006
126,126,"Steve Flesch",NA,37.33,215,576,"OnePuttPercentageRound2",2006
127,127,"Craig Barlow",NA,37.3,141,378,"OnePuttPercentageRound2",2006
127,127,"Arron Oberholser",NA,37.3,141,378,"OnePuttPercentageRound2",2006
129,129,"Phil Mickelson",NA,37.25,114,306,"OnePuttPercentageRound2",2006
130,130,"David McKenzie",NA,37.24,181,486,"OnePuttPercentageRound2",2006
130,130,"Duffy Waldorf",NA,37.24,181,486,"OnePuttPercentageRound2",2006
132,132,"Matt Hansen",NA,37.2,154,414,"OnePuttPercentageRound2",2006
133,133,"Jonathan Byrd",NA,37.13,127,342,"OnePuttPercentageRound2",2006
134,134,"Paul Stankowski",NA,37.12,147,396,"OnePuttPercentageRound2",2006
135,135,"Tim Clark",NA,37.04,140,378,"OnePuttPercentageRound2",2006
135,135,"Lee Janzen",NA,37.04,180,486,"OnePuttPercentageRound2",2006
135,135,"Skip Kendall",NA,37.04,140,378,"OnePuttPercentageRound2",2006
135,135,"Adam Scott",NA,37.04,120,324,"OnePuttPercentageRound2",2006
135,135,"DJ Trahan",NA,37.04,200,540,"OnePuttPercentageRound2",2006
140,140,"Troy Matteson",NA,36.98,213,576,"OnePuttPercentageRound2",2006
141,141,"Robert Damron",NA,36.92,206,558,"OnePuttPercentageRound2",2006
142,142,"Brent Geiberger",NA,36.9,186,504,"OnePuttPercentageRound2",2006
142,142,"Ian Leggatt",NA,36.9,186,504,"OnePuttPercentageRound2",2006
144,144,"Robert Gamez",NA,36.85,199,540,"OnePuttPercentageRound2",2006
145,145,"Fred Funk",NA,36.83,179,486,"OnePuttPercentageRound2",2006
145,145,"Todd Hamilton",NA,36.83,179,486,"OnePuttPercentageRound2",2006
147,147,"Paul Goydos",NA,36.81,159,432,"OnePuttPercentageRound2",2006
148,148,"Briny Baird",NA,36.71,152,414,"OnePuttPercentageRound2",2006
148,148,"Steve Lowery",NA,36.71,185,504,"OnePuttPercentageRound2",2006
150,150,"Bart Bryant",NA,36.67,165,450,"OnePuttPercentageRound2",2006
150,150,"Jimmy Walker",NA,36.67,132,360,"OnePuttPercentageRound2",2006
152,152,"Jeff Overton",NA,36.63,178,486,"OnePuttPercentageRound2",2006
153,153,"Daisuke Maruyama",NA,36.57,158,432,"OnePuttPercentageRound2",2006
154,154,"Billy Mayfair",NA,36.51,184,504,"OnePuttPercentageRound2",2006
154,154,"Shaun Micheel",NA,36.51,184,504,"OnePuttPercentageRound2",2006
156,156,"Brett Wetterich",NA,36.44,164,450,"OnePuttPercentageRound2",2006
156,156,"Ron Whittaker",NA,36.44,164,450,"OnePuttPercentageRound2",2006
158,158,"Bubba Dickerson",NA,36.4,190,522,"OnePuttPercentageRound2",2006
159,159,"Bob Tway",NA,36.34,157,432,"OnePuttPercentageRound2",2006
160,160,"Vijay Singh",NA,36.32,170,468,"OnePuttPercentageRound2",2006
161,161,"Fred Couples",NA,36.3,98,270,"OnePuttPercentageRound2",2006
162,162,"Brian Bateman",NA,36.23,150,414,"OnePuttPercentageRound2",2006
163,163,"Robert Garrigus",NA,36.11,169,468,"OnePuttPercentageRound2",2006
163,163,"Mathew Goggin",NA,36.11,156,432,"OnePuttPercentageRound2",2006
165,165,"Mathias Gronberg",NA,36.02,188,522,"OnePuttPercentageRound2",2006
166,166,"JJ Henry",NA,36.01,175,486,"OnePuttPercentageRound2",2006
166,166,"Hidemichi Tanaka",NA,36.01,175,486,"OnePuttPercentageRound2",2006
168,168,"KJ Choi",NA,36,162,450,"OnePuttPercentageRound2",2006
169,169,"Hunter Mahan",NA,35.91,181,504,"OnePuttPercentageRound2",2006
170,170,"Roger Tambellini",NA,35.86,142,396,"OnePuttPercentageRound2",2006
171,171,"Jerry Kelly",NA,35.84,200,558,"OnePuttPercentageRound2",2006
172,172,"John Rollins",NA,35.8,174,486,"OnePuttPercentageRound2",2006
173,173,"Retief Goosen",NA,35.76,103,288,"OnePuttPercentageRound2",2006
174,174,"Chris Smith",NA,35.71,135,378,"OnePuttPercentageRound2",2006
175,175,"Michael Connell",NA,35.56,128,360,"OnePuttPercentageRound2",2006
176,176,"Chris Couch",NA,35.47,166,468,"OnePuttPercentageRound2",2006
177,177,"Nicholas Thompson",NA,35.3,197,558,"OnePuttPercentageRound2",2006
178,178,"Chad Campbell",NA,35.19,152,432,"OnePuttPercentageRound2",2006
179,179,"Alex Cejka",NA,34.92,176,504,"OnePuttPercentageRound2",2006
179,179,"Peter Lonard",NA,34.92,132,378,"OnePuttPercentageRound2",2006
181,181,"Ted Purdy",NA,34.9,201,576,"OnePuttPercentageRound2",2006
182,182,"Joey Sindelar",NA,34.87,182,522,"OnePuttPercentageRound2",2006
183,183,"Mike Weir",NA,34.78,144,414,"OnePuttPercentageRound2",2006
184,184,"Steve Elkington",NA,34.72,100,288,"OnePuttPercentageRound2",2006
184,184,"Thomas Levet",NA,34.72,100,288,"OnePuttPercentageRound2",2006
184,184,"Will Ma Kenzie",NA,34.72,175,504,"OnePuttPercentageRound2",2006
187,187,"Bubba Watson",NA,34.67,156,450,"OnePuttPercentageRound2",2006
188,188,"Omar Uresti",NA,34.66,131,378,"OnePuttPercentageRound2",2006
189,189,"Carlos Franco",NA,34.29,179,522,"OnePuttPercentageRound2",2006
190,190,"Bob May",NA,34.17,123,360,"OnePuttPercentageRound2",2006
191,191,"Kirk Triplett",NA,34.03,98,288,"OnePuttPercentageRound2",2006
192,192,"Jeff Gove",NA,33.73,170,504,"OnePuttPercentageRound2",2006
193,193,"Kenny Perry",NA,33.6,127,378,"OnePuttPercentageRound2",2006
194,194,"Heath Slocum",NA,33.52,175,522,"OnePuttPercentageRound2",2006
195,195,"Charles Howell III",NA,33.13,161,486,"OnePuttPercentageRound2",2006
196,196,"Charles Warren",NA,32.26,151,468,"OnePuttPercentageRound2",2006
