"Back9Round1ScoringAverage_RANKTHISWEEK_2012","Back9Round1ScoringAverage_RANKLASTWEEK_2012","Back9Round1ScoringAverage_PLAYERNAME_2012","Back9Round1ScoringAverage__2012","Back9Round1ScoringAverage_AVG_2012","Back9Round1ScoringAverage_TOTALSTROKES_2012","Back9Round1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
58,58,"Greg Chalmers",NA,35.38,849,24,"Back9Round1ScoringAverage",2012
58,58,"Billy Horschel",NA,35.38,566,16,"Back9Round1ScoringAverage",2012
60,60,"Matt Jones",NA,35.39,637,18,"Back9Round1ScoringAverage",2012
60,60,"Colt Knost",NA,35.39,991,28,"Back9Round1ScoringAverage",2012
62,62,"Davis Love III",NA,35.4,708,20,"Back9Round1ScoringAverage",2012
63,63,"Gavin Coles",NA,35.41,779,22,"Back9Round1ScoringAverage",2012
63,63,"Mathew Goggin",NA,35.41,779,22,"Back9Round1ScoringAverage",2012
65,65,"Roberto Castro",NA,35.42,921,26,"Back9Round1ScoringAverage",2012
66,66,"William McGirt",NA,35.43,1063,30,"Back9Round1ScoringAverage",2012
67,67,"Brandt Jobe",NA,35.44,638,18,"Back9Round1ScoringAverage",2012
67,67,"George McNeill",NA,35.44,886,25,"Back9Round1ScoringAverage",2012
69,69,"Sergio Garcia",NA,35.47,532,15,"Back9Round1ScoringAverage",2012
70,70,"Tim Herron",NA,35.48,958,27,"Back9Round1ScoringAverage",2012
71,71,"Robert Garrigus",NA,35.5,923,26,"Back9Round1ScoringAverage",2012
71,71,"John Huh",NA,35.5,994,28,"Back9Round1ScoringAverage",2012
71,71,"Bryce Molder",NA,35.5,852,24,"Back9Round1ScoringAverage",2012
74,74,"Aaron Baddeley",NA,35.52,746,21,"Back9Round1ScoringAverage",2012
74,74,"Kevin Na",NA,35.52,817,23,"Back9Round1ScoringAverage",2012
74,74,"Seung Yul Noh",NA,35.52,959,27,"Back9Round1ScoringAverage",2012
74,74,"Nick OHern",NA,35.52,888,25,"Back9Round1ScoringAverage",2012
74,74,"Steve Wheatcroft",NA,35.52,746,21,"Back9Round1ScoringAverage",2012
79,79,"Chris DiMarco",NA,35.54,995,28,"Back9Round1ScoringAverage",2012
79,79,"Kyle Stanley",NA,35.54,924,26,"Back9Round1ScoringAverage",2012
79,79,"Chris Stroud",NA,35.54,995,28,"Back9Round1ScoringAverage",2012
82,82,"Chad Campbell",NA,35.56,960,27,"Back9Round1ScoringAverage",2012
82,82,"Gary Christian",NA,35.56,960,27,"Back9Round1ScoringAverage",2012
82,82,"John Merrick",NA,35.56,889,25,"Back9Round1ScoringAverage",2012
82,82,"Rod Pampling",NA,35.56,889,25,"Back9Round1ScoringAverage",2012
82,82,"Charlie Wi",NA,35.56,889,25,"Back9Round1ScoringAverage",2012
87,87,"Bob Estes",NA,35.57,818,23,"Back9Round1ScoringAverage",2012
87,87,"John Mallinger",NA,35.57,818,23,"Back9Round1ScoringAverage",2012
87,87,"Lee Westwood",NA,35.57,498,14,"Back9Round1ScoringAverage",2012
90,90,"Troy Matteson",NA,35.58,1103,31,"Back9Round1ScoringAverage",2012
91,91,"Charles Howell III",NA,35.59,1032,29,"Back9Round1ScoringAverage",2012
91,91,"Troy Kelly",NA,35.59,783,22,"Back9Round1ScoringAverage",2012
93,93,"Bubba Watson",NA,35.61,641,18,"Back9Round1ScoringAverage",2012
94,94,"Jonas Blixt",NA,35.62,748,21,"Back9Round1ScoringAverage",2012
94,94,"DA Points",NA,35.62,1033,29,"Back9Round1ScoringAverage",2012
94,94,"Cameron Tringale",NA,35.62,926,26,"Back9Round1ScoringAverage",2012
97,97,"Brian Harman",NA,35.63,1069,30,"Back9Round1ScoringAverage",2012
98,98,"Bill Haas",NA,35.64,784,22,"Back9Round1ScoringAverage",2012
98,98,"Rocco Mediate",NA,35.64,784,22,"Back9Round1ScoringAverage",2012
98,98,"Tom Pernice Jr",NA,35.64,784,22,"Back9Round1ScoringAverage",2012
101,101,"Ryo Ishikawa",NA,35.65,606,17,"Back9Round1ScoringAverage",2012
101,101,"Jerry Kelly",NA,35.65,927,26,"Back9Round1ScoringAverage",2012
101,101,"Roland Thatcher",NA,35.65,713,20,"Back9Round1ScoringAverage",2012
104,104,"Jeff Overton",NA,35.66,1034,29,"Back9Round1ScoringAverage",2012
105,105,"Charley Hoffman",NA,35.67,963,27,"Back9Round1ScoringAverage",2012
105,105,"Jeff Maggert",NA,35.67,963,27,"Back9Round1ScoringAverage",2012
105,105,"Brandt Snedeker",NA,35.67,749,21,"Back9Round1ScoringAverage",2012
108,108,"John Rollins",NA,35.68,892,25,"Back9Round1ScoringAverage",2012
108,108,"Heath Slocum",NA,35.68,999,28,"Back9Round1ScoringAverage",2012
110,110,"Arjun Atwal",NA,35.69,928,26,"Back9Round1ScoringAverage",2012
110,110,"Chris Kirk",NA,35.69,928,26,"Back9Round1ScoringAverage",2012
112,112,"Alexandre Rocha",NA,35.7,714,20,"Back9Round1ScoringAverage",2012
112,112,"Johnson Wagner",NA,35.7,964,27,"Back9Round1ScoringAverage",2012
114,114,"Mark Anderson",NA,35.71,857,24,"Back9Round1ScoringAverage",2012
115,115,"Garth Mulroy",NA,35.72,643,18,"Back9Round1ScoringAverage",2012
115,115,"Jhonattan Vegas",NA,35.72,893,25,"Back9Round1ScoringAverage",2012
117,117,"Tom Gillis",NA,35.74,822,23,"Back9Round1ScoringAverage",2012
118,118,"Kevin Chappell",NA,35.75,1001,28,"Back9Round1ScoringAverage",2012
118,118,"Bill Lunde",NA,35.75,858,24,"Back9Round1ScoringAverage",2012
120,120,"James Driscoll",NA,35.78,966,27,"Back9Round1ScoringAverage",2012
120,120,"Kevin Kisner",NA,35.78,823,23,"Back9Round1ScoringAverage",2012
120,120,"Billy Mayfair",NA,35.78,966,27,"Back9Round1ScoringAverage",2012
120,120,"Louis Oosthuizen",NA,35.78,644,18,"Back9Round1ScoringAverage",2012
120,120,"Dicky Pride",NA,35.78,644,18,"Back9Round1ScoringAverage",2012
125,125,"Harrison Frazar",NA,35.79,680,19,"Back9Round1ScoringAverage",2012
125,125,"Spencer Levin",NA,35.79,859,24,"Back9Round1ScoringAverage",2012
127,127,"Angel Cabrera",NA,35.8,716,20,"Back9Round1ScoringAverage",2012
128,128,"Marco Dawson",NA,35.81,752,21,"Back9Round1ScoringAverage",2012
129,129,"David Toms",NA,35.83,645,18,"Back9Round1ScoringAverage",2012
129,129,"Boo Weekley",NA,35.83,860,24,"Back9Round1ScoringAverage",2012
131,131,"Tim Clark",NA,35.84,681,19,"Back9Round1ScoringAverage",2012
132,132,"Jonathan Byrd",NA,35.85,717,20,"Back9Round1ScoringAverage",2012
133,133,"Brian Davis",NA,35.86,1040,29,"Back9Round1ScoringAverage",2012
133,133,"David Mathis",NA,35.86,1004,28,"Back9Round1ScoringAverage",2012
135,135,"Jason Day",NA,35.88,574,16,"Back9Round1ScoringAverage",2012
135,135,"Chez Reavie",NA,35.88,933,26,"Back9Round1ScoringAverage",2012
137,137,"Jason Bohn",NA,35.89,969,27,"Back9Round1ScoringAverage",2012
138,138,"Stephen Ames",NA,35.9,718,20,"Back9Round1ScoringAverage",2012
138,138,"Patrick Sheehan",NA,35.9,718,20,"Back9Round1ScoringAverage",2012
140,140,"Bo Van Pelt",NA,35.91,826,23,"Back9Round1ScoringAverage",2012
141,141,"Danny Lee",NA,35.92,898,25,"Back9Round1ScoringAverage",2012
141,141,"Michael Thompson",NA,35.92,898,25,"Back9Round1ScoringAverage",2012
143,143,"Ricky Barnes",NA,35.93,970,27,"Back9Round1ScoringAverage",2012
143,143,"Scott Stallings",NA,35.93,970,27,"Back9Round1ScoringAverage",2012
143,143,"Henrik Stenson",NA,35.93,539,15,"Back9Round1ScoringAverage",2012
146,146,"Brendon Todd",NA,35.96,1007,28,"Back9Round1ScoringAverage",2012
147,147,"Graham DeLaet",NA,36,828,23,"Back9Round1ScoringAverage",2012
147,147,"Andres Romero",NA,36,756,21,"Back9Round1ScoringAverage",2012
147,147,"John Senden",NA,36,756,21,"Back9Round1ScoringAverage",2012
150,150,"Robert Allenby",NA,36.04,973,27,"Back9Round1ScoringAverage",2012
151,151,"Phil Mickelson",NA,36.05,793,22,"Back9Round1ScoringAverage",2012
151,151,"Gary Woodland",NA,36.05,757,21,"Back9Round1ScoringAverage",2012
153,153,"Luke Donald",NA,36.06,577,16,"Back9Round1ScoringAverage",2012
153,153,"JJ Killeen",NA,36.06,1154,32,"Back9Round1ScoringAverage",2012
155,155,"Camilo Villegas",NA,36.08,866,24,"Back9Round1ScoringAverage",2012
156,156,"Stuart Appleby",NA,36.09,830,23,"Back9Round1ScoringAverage",2012
157,157,"Ernie Els",NA,36.1,758,21,"Back9Round1ScoringAverage",2012
158,158,"Derek Lamely",NA,36.12,903,25,"Back9Round1ScoringAverage",2012
158,158,"Ted Potter Jr",NA,36.12,903,25,"Back9Round1ScoringAverage",2012
160,160,"Miguel Angel Carballo",NA,36.13,867,24,"Back9Round1ScoringAverage",2012
160,160,"Freddie Jacobson",NA,36.13,578,16,"Back9Round1ScoringAverage",2012
162,162,"Chris Couch",NA,36.15,723,20,"Back9Round1ScoringAverage",2012
162,162,"JJ Henry",NA,36.15,976,27,"Back9Round1ScoringAverage",2012
162,162,"Ryuji Imada",NA,36.15,976,27,"Back9Round1ScoringAverage",2012
165,165,"Charlie Beljan",NA,36.19,760,21,"Back9Round1ScoringAverage",2012
165,165,"Tommy Gainey",NA,36.19,1158,32,"Back9Round1ScoringAverage",2012
165,165,"Robert Karlsson",NA,36.19,579,16,"Back9Round1ScoringAverage",2012
168,168,"Justin Leonard",NA,36.2,905,25,"Back9Round1ScoringAverage",2012
168,168,"Graeme McDowell",NA,36.2,543,15,"Back9Round1ScoringAverage",2012
170,170,"Sangmoon Bae",NA,36.21,869,24,"Back9Round1ScoringAverage",2012
171,171,"Kris Blanks",NA,36.26,834,23,"Back9Round1ScoringAverage",2012
171,171,"Geoff Ogilvy",NA,36.26,689,19,"Back9Round1ScoringAverage",2012
171,171,"YE Yang",NA,36.26,689,19,"Back9Round1ScoringAverage",2012
174,174,"Hunter Haas",NA,36.27,798,22,"Back9Round1ScoringAverage",2012
174,174,"Jason Kokrak",NA,36.27,943,26,"Back9Round1ScoringAverage",2012
176,176,"Michael Bradley",NA,36.35,836,23,"Back9Round1ScoringAverage",2012
177,177,"Matt Bettencourt",NA,36.37,1091,30,"Back9Round1ScoringAverage",2012
178,178,"Scott Brown",NA,36.43,838,23,"Back9Round1ScoringAverage",2012
179,179,"Tommy Biershenk",NA,36.46,948,26,"Back9Round1ScoringAverage",2012
179,179,"Bobby Gates",NA,36.46,1021,28,"Back9Round1ScoringAverage",2012
179,179,"Billy Hurley III",NA,36.46,948,26,"Back9Round1ScoringAverage",2012
182,182,"Kyle Thompson",NA,36.48,766,21,"Back9Round1ScoringAverage",2012
183,183,"Trevor Immelman",NA,36.5,876,24,"Back9Round1ScoringAverage",2012
184,184,"DJ Trahan",NA,36.52,913,25,"Back9Round1ScoringAverage",2012
185,185,"Brendan Steele",NA,36.57,841,23,"Back9Round1ScoringAverage",2012
186,186,"Sung Kang",NA,36.59,1061,29,"Back9Round1ScoringAverage",2012
187,187,"Mark Wilson",NA,36.67,880,24,"Back9Round1ScoringAverage",2012
188,188,"Scott Dunlap",NA,36.68,697,19,"Back9Round1ScoringAverage",2012
189,189,"Daniel Chopra",NA,36.7,734,20,"Back9Round1ScoringAverage",2012
190,190,"Stephen Gangluff",NA,36.82,810,22,"Back9Round1ScoringAverage",2012
191,191,"Edward Loar",NA,36.91,812,22,"Back9Round1ScoringAverage",2012
