"Approachesfrom200yardsRgh_RANKTHISWEEK_2006","Approachesfrom200yardsRgh_RANKLASTWEEK_2006","Approachesfrom200yardsRgh_PLAYERNAME_2006","Approachesfrom200yardsRgh_ROUNDS_2006","Approachesfrom200yardsRgh_AVG_2006","Approachesfrom200yardsRgh_TOTALDISTANCEFEET_2006","Approachesfrom200yardsRgh_OFATTEMPTS_2006","Approachesfrom200yardsRgh_RELATIVETOPAR_2006","stat_name","year"
1,1,"Fred Funk",106,NA,1382.333,26,1,"Approachesfrom200yardsRgh",2006
2,2,"Joe Ogilvie",95,NA,2216.083,38,-2,"Approachesfrom200yardsRgh",2006
3,3,"Jonathan Kaye",95,NA,1649.5,28,-5,"Approachesfrom200yardsRgh",2006
4,4,"Padraig Harrington",54,NA,1200.333,20,0,"Approachesfrom200yardsRgh",2006
5,5,"Harrison Frazar",95,NA,2213.583,36,-10,"Approachesfrom200yardsRgh",2006
6,6,"Briny Baird",81,NA,1543.417,25,-7,"Approachesfrom200yardsRgh",2006
6,6,"Trevor Immelman",86,NA,2285.167,37,-12,"Approachesfrom200yardsRgh",2006
6,6,"Larry Mize",53,NA,432.167,7,-2,"Approachesfrom200yardsRgh",2006
9,9,"Ron Whittaker",81,NA,1818.583,29,7,"Approachesfrom200yardsRgh",2006
10,10,"Bo Van Pelt",102,NA,2893.417,46,-17,"Approachesfrom200yardsRgh",2006
11,11,"Charley Hoffman",100,NA,2837.083,45,-20,"Approachesfrom200yardsRgh",2006
12,12,"Bill Haas",99,NA,3848.75,60,-10,"Approachesfrom200yardsRgh",2006
12,12,"Len Mattiace",59,NA,1605.083,25,-2,"Approachesfrom200yardsRgh",2006
14,14,"Tim Clark",80,NA,1809.75,28,2,"Approachesfrom200yardsRgh",2006
15,15,"Arron Oberholser",82,NA,2424.25,37,-1,"Approachesfrom200yardsRgh",2006
15,15,"Duffy Waldorf",96,NA,2225.833,34,-10,"Approachesfrom200yardsRgh",2006
17,17,"Rory Sabbatini",84,NA,1639.583,25,5,"Approachesfrom200yardsRgh",2006
18,18,"Camilo Villegas",95,NA,3482.333,53,-16,"Approachesfrom200yardsRgh",2006
19,19,"Vijay Singh",103,NA,2704.5,41,-14,"Approachesfrom200yardsRgh",2006
20,20,"Brett Wetterich",82,NA,1853.75,28,-8,"Approachesfrom200yardsRgh",2006
21,21,"Shigeki Maruyama",94,NA,2724.917,41,0,"Approachesfrom200yardsRgh",2006
22,22,"Tom Lehman",70,NA,1798.917,27,-3,"Approachesfrom200yardsRgh",2006
23,23,"Freddie Jacobson",56,NA,1534.75,23,-3,"Approachesfrom200yardsRgh",2006
24,24,"Tag Ridings",103,NA,3076.667,46,-10,"Approachesfrom200yardsRgh",2006
25,25,"Alex Aragon",63,NA,2020.167,30,-5,"Approachesfrom200yardsRgh",2006
26,26,"Ted Purdy",103,NA,2498.833,37,1,"Approachesfrom200yardsRgh",2006
27,27,"Mark Calcavecchia",94,NA,3583.5,53,-2,"Approachesfrom200yardsRgh",2006
28,28,"Ben Curtis",86,NA,1354.333,20,-3,"Approachesfrom200yardsRgh",2006
29,29,"David Duval",71,NA,2101.917,31,-3,"Approachesfrom200yardsRgh",2006
30,30,"John Daly",51,NA,1291.25,19,2,"Approachesfrom200yardsRgh",2006
30,30,"Bob Tway",81,NA,1972.667,29,-1,"Approachesfrom200yardsRgh",2006
32,32,"Justin Rose",98,NA,2931.583,43,-1,"Approachesfrom200yardsRgh",2006
33,33,"Jonathan Byrd",66,NA,2117.083,31,-6,"Approachesfrom200yardsRgh",2006
34,34,"Woody Austin",107,NA,3010,44,3,"Approachesfrom200yardsRgh",2006
34,34,"Chris Riley",86,NA,2326.167,34,1,"Approachesfrom200yardsRgh",2006
36,36,"Corey Pavin",74,NA,2601.833,38,4,"Approachesfrom200yardsRgh",2006
37,37,"Robert Damron",91,NA,2400.167,35,-2,"Approachesfrom200yardsRgh",2006
38,38,"David Branshaw",98,NA,2334.833,34,4,"Approachesfrom200yardsRgh",2006
38,38,"Daniel Chopra",110,NA,3296.25,48,-10,"Approachesfrom200yardsRgh",2006
40,40,"Brian Bateman",69,NA,1653.417,24,-3,"Approachesfrom200yardsRgh",2006
41,41,"Ian Poulter",53,NA,897.333,13,-3,"Approachesfrom200yardsRgh",2006
42,42,"Craig Barlow",77,NA,2209.5,32,-3,"Approachesfrom200yardsRgh",2006
42,42,"Tom Pernice Jr",108,NA,3936.583,57,-5,"Approachesfrom200yardsRgh",2006
42,42,"Brett Quigley",109,NA,3866.75,56,-10,"Approachesfrom200yardsRgh",2006
45,45,"Mathew Goggin",72,NA,2350.667,34,-12,"Approachesfrom200yardsRgh",2006
45,45,"DA Points",82,NA,2006.333,29,-11,"Approachesfrom200yardsRgh",2006
47,47,"Michael Allen",84,NA,2911.417,42,-1,"Approachesfrom200yardsRgh",2006
47,47,"Lucas Glover",105,NA,2426.583,35,-11,"Approachesfrom200yardsRgh",2006
49,49,"Joey Sindelar",90,NA,2777.667,40,11,"Approachesfrom200yardsRgh",2006
50,50,"JB Holmes",81,NA,2778.5,40,-11,"Approachesfrom200yardsRgh",2006
51,51,"Nathan Green",108,NA,3409.833,49,-5,"Approachesfrom200yardsRgh",2006
52,52,"Henrik Bjornstad",97,NA,2786.333,40,-6,"Approachesfrom200yardsRgh",2006
52,52,"Jim Furyk",89,NA,1183.833,17,-1,"Approachesfrom200yardsRgh",2006
52,52,"Zach Johnson",98,NA,1393.917,20,0,"Approachesfrom200yardsRgh",2006
