"FirstTeeLateRound2ScoringAverage_RANKTHISWEEK_2016","FirstTeeLateRound2ScoringAverage_RANKLASTWEEK_2016","FirstTeeLateRound2ScoringAverage_PLAYERNAME_2016","FirstTeeLateRound2ScoringAverage__2016","FirstTeeLateRound2ScoringAverage_AVG_2016","FirstTeeLateRound2ScoringAverage_TOTALSTROKES_2016","FirstTeeLateRound2ScoringAverage_TOTALROUNDS_2016","stat_name","year"
107,109,"Dawie van der Walt",NA,71.5,429,6,"FirstTeeLateRound2ScoringAverage",2016
113,113,"Hunter Mahan",NA,71.57,501,7,"FirstTeeLateRound2ScoringAverage",2016
114,115,"Miguel Angel Carballo",NA,71.67,215,3,"FirstTeeLateRound2ScoringAverage",2016
114,48,"Jamie Donaldson",NA,71.67,215,3,"FirstTeeLateRound2ScoringAverage",2016
116,126,"Jhonattan Vegas",NA,71.71,502,7,"FirstTeeLateRound2ScoringAverage",2016
117,117,"Harris English",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2016
117,117,"Hiroshi Iwata",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2016
117,117,"Patrick Rodgers",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2016
117,117,"Sam Saunders",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2016
117,117,"Shawn Stefani",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2016
117,117,"Michael Thompson",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2016
123,123,"Charles Howell III",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2016
123,123,"Zach Johnson",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Derek Ernst",NA,72,216,3,"FirstTeeLateRound2ScoringAverage",2016
125,NA,"Robert Garrigus",NA,72,72,1,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Russell Henley",NA,72,144,2,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Jim Herman",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Lucas Lee",NA,72,216,3,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Sean OHair",NA,72,144,2,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Wes Roach",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Cameron Smith",NA,72,216,3,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Cameron Tringale",NA,72,72,1,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Jimmy Walker",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Boo Weekley",NA,72,360,5,"FirstTeeLateRound2ScoringAverage",2016
125,126,"Gary Woodland",NA,72,144,2,"FirstTeeLateRound2ScoringAverage",2016
137,115,"Chad Collins",NA,72.14,505,7,"FirstTeeLateRound2ScoringAverage",2016
138,143,"Hideki Matsuyama",NA,72.17,433,6,"FirstTeeLateRound2ScoringAverage",2016
139,140,"Jason Gore",NA,72.25,289,4,"FirstTeeLateRound2ScoringAverage",2016
139,140,"Ollie Schniederjans",NA,72.25,289,4,"FirstTeeLateRound2ScoringAverage",2016
141,142,"Justin Leonard",NA,72.33,217,3,"FirstTeeLateRound2ScoringAverage",2016
142,143,"George McNeill",NA,72.4,362,5,"FirstTeeLateRound2ScoringAverage",2016
142,143,"Brandt Snedeker",NA,72.4,362,5,"FirstTeeLateRound2ScoringAverage",2016
144,146,"Blayne Barber",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2016
144,146,"Matt Every",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2016
144,82,"Si Woo Kim",NA,72.5,290,4,"FirstTeeLateRound2ScoringAverage",2016
144,146,"Shane Lowry",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2016
144,82,"DA Points",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2016
144,126,"Ian Poulter",NA,72.5,290,4,"FirstTeeLateRound2ScoringAverage",2016
144,146,"DJ Trahan",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2016
144,146,"Tim Wilkinson",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2016
152,151,"Stewart Cink",NA,72.6,363,5,"FirstTeeLateRound2ScoringAverage",2016
152,151,"David Hearn",NA,72.6,363,5,"FirstTeeLateRound2ScoringAverage",2016
154,153,"Matt Jones",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2016
154,153,"Andy Sullivan",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2016
154,153,"Bernd Wiesberger",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2016
157,156,"Brendon de Jonge",NA,72.71,509,7,"FirstTeeLateRound2ScoringAverage",2016
158,157,"Tom Hoge",NA,72.83,437,6,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Angel Cabrera",NA,73,146,2,"FirstTeeLateRound2ScoringAverage",2016
159,188,"Tony Finau",NA,73,219,3,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Matthew Fitzpatrick",NA,73,73,1,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Branden Grace",NA,73,146,2,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Andrew Loupe",NA,73,292,4,"FirstTeeLateRound2ScoringAverage",2016
159,NA,"Ben Martin",NA,73,73,1,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Francesco Molinari",NA,73,146,2,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Geoff Ogilvy",NA,73,146,2,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Dicky Pride",NA,73,219,3,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Darron Stiles",NA,73,146,2,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Daniel Summerhays",NA,73,146,2,"FirstTeeLateRound2ScoringAverage",2016
159,157,"Vaughn Taylor",NA,73,365,5,"FirstTeeLateRound2ScoringAverage",2016
171,168,"Greg Owen",NA,73.33,220,3,"FirstTeeLateRound2ScoringAverage",2016
171,168,"Carl Pettersson",NA,73.33,440,6,"FirstTeeLateRound2ScoringAverage",2016
173,171,"Phil Mickelson",NA,73.4,367,5,"FirstTeeLateRound2ScoringAverage",2016
174,172,"Charlie Beljan",NA,73.5,147,2,"FirstTeeLateRound2ScoringAverage",2016
174,172,"Steve Marino",NA,73.5,147,2,"FirstTeeLateRound2ScoringAverage",2016
176,175,"Keegan Bradley",NA,73.67,221,3,"FirstTeeLateRound2ScoringAverage",2016
176,175,"Chesson Hadley",NA,73.67,221,3,"FirstTeeLateRound2ScoringAverage",2016
176,175,"Graeme McDowell",NA,73.67,221,3,"FirstTeeLateRound2ScoringAverage",2016
176,175,"Martin Piller",NA,73.67,221,3,"FirstTeeLateRound2ScoringAverage",2016
176,175,"Brendon Todd",NA,73.67,221,3,"FirstTeeLateRound2ScoringAverage",2016
181,168,"Kevin Streelman",NA,73.75,295,4,"FirstTeeLateRound2ScoringAverage",2016
182,180,"Jonas Blixt",NA,74,222,3,"FirstTeeLateRound2ScoringAverage",2016
182,180,"Ken Duke",NA,74,74,1,"FirstTeeLateRound2ScoringAverage",2016
182,180,"Marc Leishman",NA,74,148,2,"FirstTeeLateRound2ScoringAverage",2016
182,180,"Spencer Levin",NA,74,148,2,"FirstTeeLateRound2ScoringAverage",2016
182,180,"David Toms",NA,74,148,2,"FirstTeeLateRound2ScoringAverage",2016
182,172,"Mark Wilson",NA,74,222,3,"FirstTeeLateRound2ScoringAverage",2016
188,185,"Steven Bowditch",NA,74.33,223,3,"FirstTeeLateRound2ScoringAverage",2016
188,185,"Andres Gonzales",NA,74.33,223,3,"FirstTeeLateRound2ScoringAverage",2016
188,185,"Louis Oosthuizen",NA,74.33,223,3,"FirstTeeLateRound2ScoringAverage",2016
191,188,"Brice Garnett",NA,75,75,1,"FirstTeeLateRound2ScoringAverage",2016
191,188,"Rhein Gibson",NA,75,225,3,"FirstTeeLateRound2ScoringAverage",2016
191,188,"Rory Sabbatini",NA,75,225,3,"FirstTeeLateRound2ScoringAverage",2016
191,188,"Johnson Wagner",NA,75,150,2,"FirstTeeLateRound2ScoringAverage",2016
195,193,"James Hahn",NA,76,76,1,"FirstTeeLateRound2ScoringAverage",2016
195,NA,"Brian Stuard",NA,76,76,1,"FirstTeeLateRound2ScoringAverage",2016
197,193,"DH Lee",NA,76.5,153,2,"FirstTeeLateRound2ScoringAverage",2016
198,195,"Paul Casey",NA,77,77,1,"FirstTeeLateRound2ScoringAverage",2016
199,197,"Scott Stallings",NA,79,79,1,"FirstTeeLateRound2ScoringAverage",2016
