"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2007","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2007","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2007","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2007","FirstTeeEarlyPar4ScoringAverage_AVG_2007","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2007","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2007","stat_name","year"
1,1,"Padraig Harrington",64,3.91,485,124,"FirstTeeEarlyPar4ScoringAverage",2007
2,2,"Geoff Ogilvy",84,3.94,976,248,"FirstTeeEarlyPar4ScoringAverage",2007
2,2,"Jeff Overton",60,3.94,886,225,"FirstTeeEarlyPar4ScoringAverage",2007
4,4,"Alex Cejka",80,3.95,1224,310,"FirstTeeEarlyPar4ScoringAverage",2007
4,4,"Justin Rose",63,3.95,759,192,"FirstTeeEarlyPar4ScoringAverage",2007
6,6,"Scott Verplank",82,3.96,1026,259,"FirstTeeEarlyPar4ScoringAverage",2007
7,7,"Chris Riley",59,3.98,561,141,"FirstTeeEarlyPar4ScoringAverage",2007
7,7,"Darron Stiles",65,3.98,785,197,"FirstTeeEarlyPar4ScoringAverage",2007
9,9,"Steve Allan",63,3.99,639,160,"FirstTeeEarlyPar4ScoringAverage",2007
9,9,"Brian Gay",107,3.99,1270,318,"FirstTeeEarlyPar4ScoringAverage",2007
9,9,"Zach Johnson",76,3.99,838,210,"FirstTeeEarlyPar4ScoringAverage",2007
9,9,"Stephen Leaney",82,3.99,914,229,"FirstTeeEarlyPar4ScoringAverage",2007
9,9,"Vijay Singh",102,3.99,1061,266,"FirstTeeEarlyPar4ScoringAverage",2007
9,9,"Jay Williamson",50,3.99,667,167,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Mark Brooks",53,4,572,143,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Freddie Jacobson",70,4,600,150,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Hunter Mahan",91,4,1273,318,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Rocco Mediate",72,4,1136,284,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Dicky Pride",71,4,680,170,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Ted Purdy",102,4,1245,311,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Brandt Snedeker",105,4,1421,355,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Bo Van Pelt",104,4,1596,399,"FirstTeeEarlyPar4ScoringAverage",2007
15,15,"Tiger Woods",63,4,340,85,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Brian Davis",101,4.01,1746,435,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Sean OHair",98,4.01,1421,354,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Jesper Parnevik",88,4.01,1263,315,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Kenny Perry",83,4.01,1199,299,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Tag Ridings",52,4.01,754,188,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Heath Slocum",101,4.01,1496,373,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"David Toms",80,4.01,1118,279,"FirstTeeEarlyPar4ScoringAverage",2007
24,24,"Boo Weekley",101,4.01,1705,425,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Tommy Armour III",81,4.02,1247,310,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Bart Bryant",87,4.02,1175,292,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Bob Heintz",85,4.02,1106,275,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Anthony Kim",93,4.02,1292,321,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Matt Kuchar",85,4.02,1223,304,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Doug LaBelle II",104,4.02,1522,379,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Will Ma Kenzie",100,4.02,1470,366,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Jeff Maggert",79,4.02,981,244,"FirstTeeEarlyPar4ScoringAverage",2007
32,32,"Steve Stricker",81,4.02,1057,263,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Stuart Appleby",74,4.03,806,200,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Craig Barlow",52,4.03,851,211,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"JP Hayes",89,4.03,1230,305,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Kent Jones",97,4.03,1562,388,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Cliff Kresge",107,4.03,1526,379,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Justin Leonard",95,4.03,1670,414,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Jarrod Lyle",77,4.03,1004,249,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Steve Marino",106,4.03,1313,326,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Rod Pampling",92,4.03,1405,349,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Corey Pavin",81,4.03,1396,346,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"John Rollins",102,4.03,1734,430,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Jaco Van Zyl",51,4.03,246,61,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Camilo Villegas",82,4.03,1051,261,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Johnson Wagner",97,4.03,1415,351,"FirstTeeEarlyPar4ScoringAverage",2007
41,41,"Nick Watney",87,4.03,1242,308,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Briny Baird",115,4.04,1599,396,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Craig Bowden",78,4.04,1204,298,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"KJ Choi",87,4.04,937,232,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Stewart Cink",91,4.04,1253,310,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Chris Couch",76,4.04,1017,252,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Luke Donald",69,4.04,1187,294,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Scott Gutschewski",67,4.04,1051,260,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Bill Haas",93,4.04,1203,298,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Peter Lonard",85,4.04,1213,300,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Tim Petrovic",106,4.04,1606,398,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Rory Sabbatini",81,4.04,1082,268,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Michael Sim",52,4.04,651,161,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Bob Tway",103,4.04,1241,307,"FirstTeeEarlyPar4ScoringAverage",2007
56,56,"Charlie Wi",90,4.04,910,225,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Stephen Ames",81,4.05,899,222,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Woody Austin",95,4.05,1484,366,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"David Branshaw",83,4.05,1236,305,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"DJ Brigman",67,4.05,976,241,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Tim Clark",66,4.05,745,184,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Marco Dawson",73,4.05,1243,307,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Jim Furyk",84,4.05,766,189,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Lucas Glover",98,4.05,1246,308,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Mathias Gronberg",95,4.05,1457,360,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Tim Herron",98,4.05,2023,499,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Ryuji Imada",104,4.05,1292,319,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Nick OHern",72,4.05,782,193,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Ryan Palmer",91,4.05,806,199,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Pat Perez",84,4.05,1336,330,"FirstTeeEarlyPar4ScoringAverage",2007
70,70,"Vaughn Taylor",91,4.05,1412,349,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"Michael Allen",74,4.06,1004,247,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"Tom Byrum",50,4.06,621,153,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"Mark Calcavecchia",93,4.06,1635,403,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"Gavin Coles",87,4.06,1450,357,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"Brendon de Jonge",76,4.06,706,174,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"Ken Duke",112,4.06,2052,506,"FirstTeeEarlyPar4ScoringAverage",2007
85,85,"JJ Henry",86,4.06,1576,388,"FirstTeeEarlyPar4ScoringAverage",2007
