"DrivingPct240260AllDrives_RANKTHISWEEK_2013","DrivingPct240260AllDrives_RANKLASTWEEK_2013","DrivingPct240260AllDrives_PLAYERNAME_2013","DrivingPct240260AllDrives_ROUNDS_2013","DrivingPct240260AllDrives_Pct_2013","DrivingPct240260AllDrives_TOTALDRIVESFOR240260_2013","DrivingPct240260AllDrives_TOTALDRIVESOVERALL_2013","DrivingPct240260AllDrives_RELATIVETOPAR_2013","stat_name","year"
1,1,"Colt Knost",69,26.55,214,806,0.164,"DrivingPct240260AllDrives",2013
2,2,"Mike Weir",60,25.8,169,655,0.059,"DrivingPct240260AllDrives",2013
3,3,"Jin Park",52,23.71,142,599,0.113,"DrivingPct240260AllDrives",2013
4,4,"Darron Stiles",51,23.55,138,586,0.065,"DrivingPct240260AllDrives",2013
5,5,"Bryce Molder",82,23.38,231,988,0.013,"DrivingPct240260AllDrives",2013
6,6,"Jerry Kelly",75,22.13,197,890,-0.03,"DrivingPct240260AllDrives",2013
7,7,"Tim Clark",64,21.63,130,601,0.054,"DrivingPct240260AllDrives",2013
8,8,"David Toms",49,21.62,96,444,0.021,"DrivingPct240260AllDrives",2013
9,9,"Brian Gay",79,21.52,213,990,0.089,"DrivingPct240260AllDrives",2013
10,10,"Dicky Pride",71,21.44,176,821,0.034,"DrivingPct240260AllDrives",2013
11,11,"Lee Williams",62,20.56,146,710,0.116,"DrivingPct240260AllDrives",2013
12,12,"Jason Bohn",70,20.54,189,920,0.085,"DrivingPct240260AllDrives",2013
13,13,"Scott Langley",79,20.2,180,891,0.1,"DrivingPct240260AllDrives",2013
14,14,"Chris Stroud",88,19.78,215,1087,0.033,"DrivingPct240260AllDrives",2013
15,15,"Ken Duke",87,19.77,207,1047,0.072,"DrivingPct240260AllDrives",2013
16,16,"Greg Chalmers",77,19.2,187,974,0.139,"DrivingPct240260AllDrives",2013
16,16,"Doug LaBelle II",72,19.2,158,823,0.025,"DrivingPct240260AllDrives",2013
18,18,"Robert Allenby",58,19.17,139,725,0.129,"DrivingPct240260AllDrives",2013
19,19,"Aaron Watkins",46,18.81,92,489,0.011,"DrivingPct240260AllDrives",2013
20,20,"Justin Leonard",86,18.77,196,1044,0.128,"DrivingPct240260AllDrives",2013
21,21,"Ben Curtis",59,18.7,121,647,0.198,"DrivingPct240260AllDrives",2013
22,22,"Justin Bolli",59,18.56,119,641,0.176,"DrivingPct240260AllDrives",2013
23,23,"Jeff Maggert",63,18.47,147,796,0.075,"DrivingPct240260AllDrives",2013
24,24,"Johnson Wagner",64,18.38,134,729,0.179,"DrivingPct240260AllDrives",2013
25,25,"Mark Wilson",56,18.29,128,700,0.078,"DrivingPct240260AllDrives",2013
26,26,"Jim Furyk",80,18.27,163,892,-0.025,"DrivingPct240260AllDrives",2013
27,27,"Charlie Wi",75,18.08,166,918,0.127,"DrivingPct240260AllDrives",2013
28,28,"Michael Bradley",56,17.73,106,598,0.245,"DrivingPct240260AllDrives",2013
29,29,"Bob Estes",66,17.71,153,864,0.007,"DrivingPct240260AllDrives",2013
30,30,"DH Lee",65,17.7,143,808,0.126,"DrivingPct240260AllDrives",2013
31,31,"KJ Choi",85,17.65,155,878,0.071,"DrivingPct240260AllDrives",2013
32,32,"John Huh",88,17.41,183,1051,0.06,"DrivingPct240260AllDrives",2013
33,33,"DA Points",87,17.3,164,948,0.122,"DrivingPct240260AllDrives",2013
34,34,"Richard Lee",81,17.17,172,1002,0.099,"DrivingPct240260AllDrives",2013
35,35,"David Mathis",71,17.13,148,864,0.196,"DrivingPct240260AllDrives",2013
36,36,"Ricky Barnes",74,17.11,155,906,0.052,"DrivingPct240260AllDrives",2013
37,37,"Alistair Presnell",59,16.88,108,640,0.13,"DrivingPct240260AllDrives",2013
38,38,"Ben Kohles",75,16.82,145,862,0.062,"DrivingPct240260AllDrives",2013
39,39,"Brian Stuard",78,16.67,146,876,0.178,"DrivingPct240260AllDrives",2013
40,40,"George McNeill",68,16.65,149,895,0.081,"DrivingPct240260AllDrives",2013
41,41,"Justin Hicks",79,16.56,152,918,0.105,"DrivingPct240260AllDrives",2013
42,42,"David Lynn",70,16.48,129,783,0.14,"DrivingPct240260AllDrives",2013
43,43,"Zach Johnson",84,16.44,154,937,0.006,"DrivingPct240260AllDrives",2013
44,44,"Chez Reavie",72,16.38,153,934,0.026,"DrivingPct240260AllDrives",2013
45,45,"Casey Wittenberg",72,16.22,138,851,0.167,"DrivingPct240260AllDrives",2013
46,46,"Brandt Jobe",62,16.17,120,742,0.125,"DrivingPct240260AllDrives",2013
47,47,"Chad Campbell",78,16.12,162,1005,0.105,"DrivingPct240260AllDrives",2013
48,48,"Ted Potter Jr",65,16.08,124,771,0.073,"DrivingPct240260AllDrives",2013
49,49,"Stephen Ames",49,16.07,98,610,0.102,"DrivingPct240260AllDrives",2013
50,50,"Brian Davis",91,15.9,184,1157,0.054,"DrivingPct240260AllDrives",2013
51,51,"Marc Leishman",77,15.87,142,895,0.106,"DrivingPct240260AllDrives",2013
52,52,"Trevor Immelman",73,15.64,135,863,0.141,"DrivingPct240260AllDrives",2013
53,53,"Tiger Woods",61,15.61,94,602,0.011,"DrivingPct240260AllDrives",2013
54,54,"William McGirt",75,15.35,152,990,0.112,"DrivingPct240260AllDrives",2013
55,55,"Luke Donald",60,15.31,98,640,0.061,"DrivingPct240260AllDrives",2013
56,56,"Fabian Gomez",65,15.13,118,780,0.161,"DrivingPct240260AllDrives",2013
57,57,"Tom Gillis",69,15.07,126,836,0.071,"DrivingPct240260AllDrives",2013
58,58,"Graeme McDowell",53,15.06,78,518,0.115,"DrivingPct240260AllDrives",2013
59,59,"Camilo Villegas",79,15.02,134,892,0.06,"DrivingPct240260AllDrives",2013
60,60,"Sergio Garcia",65,14.98,98,654,0.041,"DrivingPct240260AllDrives",2013
61,61,"Ben Crane",62,14.73,113,767,0.15,"DrivingPct240260AllDrives",2013
62,62,"David Hearn",88,14.62,149,1019,0.067,"DrivingPct240260AllDrives",2013
63,63,"Charlie Beljan",62,14.55,112,770,0.125,"DrivingPct240260AllDrives",2013
64,64,"Padraig Harrington",52,14.29,70,490,0.129,"DrivingPct240260AllDrives",2013
65,65,"Aaron Baddeley",68,14.27,117,820,0.145,"DrivingPct240260AllDrives",2013
66,66,"Luke Guthrie",82,14.24,129,906,0.047,"DrivingPct240260AllDrives",2013
67,67,"Ian Poulter",59,14.21,78,549,-0.026,"DrivingPct240260AllDrives",2013
68,68,"Michael Thompson",66,14.05,104,740,0.106,"DrivingPct240260AllDrives",2013
69,69,"Ryan Moore",72,13.89,111,799,0.117,"DrivingPct240260AllDrives",2013
70,70,"Robert Karlsson",56,13.73,71,517,0.141,"DrivingPct240260AllDrives",2013
71,71,"Stewart Cink",71,13.62,106,778,0.038,"DrivingPct240260AllDrives",2013
72,72,"Cameron Percy",68,13.44,107,796,0.206,"DrivingPct240260AllDrives",2013
73,73,"Robert Streb",75,13.34,115,862,0.104,"DrivingPct240260AllDrives",2013
74,74,"JJ Henry",83,13.33,138,1035,0.058,"DrivingPct240260AllDrives",2013
75,75,"Matt Jones",83,13.32,130,976,0.062,"DrivingPct240260AllDrives",2013
76,76,"Brendan Steele",86,13.25,142,1072,0.134,"DrivingPct240260AllDrives",2013
77,77,"Tim Herron",45,13.24,81,612,0.222,"DrivingPct240260AllDrives",2013
78,78,"Charl Schwartzel",69,13.23,100,756,-0.05,"DrivingPct240260AllDrives",2013
79,79,"Will Claxton",67,13.19,103,781,0.078,"DrivingPct240260AllDrives",2013
80,80,"John Senden",79,13.18,112,850,0.116,"DrivingPct240260AllDrives",2013
81,81,"Daniel Summerhays",83,13.17,143,1086,0.133,"DrivingPct240260AllDrives",2013
82,82,"DJ Trahan",48,13.07,69,528,0.087,"DrivingPct240260AllDrives",2013
83,83,"Jim Herman",59,13.03,80,614,-0.013,"DrivingPct240260AllDrives",2013
84,84,"Bobby Gates",49,12.99,69,531,0.145,"DrivingPct240260AllDrives",2013
85,85,"Graham DeLaet",94,12.94,146,1128,0.014,"DrivingPct240260AllDrives",2013
86,86,"Stuart Appleby",88,12.91,142,1100,0.113,"DrivingPct240260AllDrives",2013
87,87,"David Lingmerth",68,12.88,102,792,0.078,"DrivingPct240260AllDrives",2013
88,88,"Sangmoon Bae",83,12.87,129,1002,0.124,"DrivingPct240260AllDrives",2013
89,89,"Rickie Fowler",75,12.79,106,829,-0.019,"DrivingPct240260AllDrives",2013
90,90,"YE Yang",56,12.76,73,572,0.11,"DrivingPct240260AllDrives",2013
91,91,"Scott Gardiner",61,12.69,92,725,0.152,"DrivingPct240260AllDrives",2013
92,92,"James Driscoll",76,12.54,110,877,0.055,"DrivingPct240260AllDrives",2013
93,93,"Jonas Blixt",76,12.38,116,937,0.129,"DrivingPct240260AllDrives",2013
93,93,"Erik Compton",74,12.38,112,905,0.125,"DrivingPct240260AllDrives",2013
95,95,"Vaughn Taylor",50,12.32,69,560,0.13,"DrivingPct240260AllDrives",2013
96,96,"Bud Cauley",67,12.29,96,781,0.24,"DrivingPct240260AllDrives",2013
97,97,"Tag Ridings",69,12.28,99,806,0.192,"DrivingPct240260AllDrives",2013
97,97,"Vijay Singh",61,12.28,82,668,0.061,"DrivingPct240260AllDrives",2013
99,99,"Chris Kirk",89,12.27,139,1133,-0.036,"DrivingPct240260AllDrives",2013
100,100,"Jeff Overton",78,12.23,126,1030,0.024,"DrivingPct240260AllDrives",2013
101,101,"John Merrick",79,12.2,116,951,0.069,"DrivingPct240260AllDrives",2013
102,102,"Tommy Gainey",84,12.19,128,1050,0.125,"DrivingPct240260AllDrives",2013
103,103,"Jason Kokrak",78,12.15,122,1004,0.074,"DrivingPct240260AllDrives",2013
103,103,"Henrik Norlander",70,12.15,100,823,0.11,"DrivingPct240260AllDrives",2013
105,105,"Greg Owen",73,12.07,111,920,0.081,"DrivingPct240260AllDrives",2013
105,105,"Bo Van Pelt",72,12.07,91,754,0.132,"DrivingPct240260AllDrives",2013
107,107,"Scott Brown",65,12.01,92,766,0.12,"DrivingPct240260AllDrives",2013
108,108,"Andres Romero",63,11.98,87,726,0.08,"DrivingPct240260AllDrives",2013
109,109,"Kevin Streelman",86,11.84,112,946,0.098,"DrivingPct240260AllDrives",2013
110,110,"Brendon de Jonge",110,11.83,160,1352,0.1,"DrivingPct240260AllDrives",2013
111,111,"Pat Perez",69,11.78,105,891,0.086,"DrivingPct240260AllDrives",2013
112,112,"Steve Stricker",51,11.76,58,493,-0.017,"DrivingPct240260AllDrives",2013
113,113,"James Hahn",78,11.67,109,934,0.193,"DrivingPct240260AllDrives",2013
114,114,"Lucas Glover",65,11.63,84,722,0.083,"DrivingPct240260AllDrives",2013
115,115,"Lee Westwood",70,11.62,83,714,-0.012,"DrivingPct240260AllDrives",2013
116,116,"Kevin Chappell",80,11.56,108,934,0.12,"DrivingPct240260AllDrives",2013
117,117,"Brad Fritsch",81,11.5,109,948,0.119,"DrivingPct240260AllDrives",2013
118,118,"Peter Hanson",45,11.47,53,462,0.17,"DrivingPct240260AllDrives",2013
118,118,"Steve LeBrun",66,11.47,85,741,0.129,"DrivingPct240260AllDrives",2013
120,120,"Kyle Stanley",71,11.4,96,842,0.188,"DrivingPct240260AllDrives",2013
121,121,"Roberto Castro",97,11.37,133,1170,0.068,"DrivingPct240260AllDrives",2013
122,122,"Ernie Els",63,11.31,76,672,0.092,"DrivingPct240260AllDrives",2013
123,123,"Carl Pettersson",82,11.28,101,895,0.129,"DrivingPct240260AllDrives",2013
124,124,"Martin Kaymer",61,11.26,66,586,0.167,"DrivingPct240260AllDrives",2013
125,125,"Jason Dufner",78,11.25,96,853,-0.021,"DrivingPct240260AllDrives",2013
125,125,"Nicholas Thompson",99,11.25,135,1200,0.096,"DrivingPct240260AllDrives",2013
127,127,"Rod Pampling",46,11.22,55,490,0.182,"DrivingPct240260AllDrives",2013
128,128,"Brandt Snedeker",79,11.19,91,813,0.044,"DrivingPct240260AllDrives",2013
129,129,"Geoff Ogilvy",57,11.17,65,582,0.154,"DrivingPct240260AllDrives",2013
130,130,"Gary Woodland",94,11.13,129,1159,0.147,"DrivingPct240260AllDrives",2013
131,131,"Jimmy Walker",84,11.11,116,1044,0.078,"DrivingPct240260AllDrives",2013
132,132,"Martin Flores",83,11.05,117,1059,0.077,"DrivingPct240260AllDrives",2013
133,133,"Ryan Palmer",79,11.04,106,960,-0.057,"DrivingPct240260AllDrives",2013
134,134,"Sean OHair",56,11,78,709,0.231,"DrivingPct240260AllDrives",2013
135,135,"Henrik Stenson",65,10.88,67,616,0.09,"DrivingPct240260AllDrives",2013
136,136,"Webb Simpson",92,10.84,106,978,0,"DrivingPct240260AllDrives",2013
137,137,"Matt Kuchar",93,10.8,104,963,-0.01,"DrivingPct240260AllDrives",2013
137,137,"Phil Mickelson",78,10.8,86,796,0.151,"DrivingPct240260AllDrives",2013
139,139,"Seung Yul Noh",71,10.75,93,865,0.204,"DrivingPct240260AllDrives",2013
139,139,"Patrick Reed",83,10.75,111,1033,0.081,"DrivingPct240260AllDrives",2013
141,141,"Cameron Tringale",80,10.73,112,1044,0.179,"DrivingPct240260AllDrives",2013
142,142,"Brian Harman",89,10.67,113,1059,0.15,"DrivingPct240260AllDrives",2013
143,143,"Jordan Spieth",82,10.6,99,934,-0.04,"DrivingPct240260AllDrives",2013
144,144,"Jason Day",86,10.59,90,850,0.122,"DrivingPct240260AllDrives",2013
145,145,"Charley Hoffman",84,10.53,107,1016,0.112,"DrivingPct240260AllDrives",2013
146,146,"Harris English",95,10.51,120,1142,-0.008,"DrivingPct240260AllDrives",2013
147,147,"Billy Horschel",96,10.47,121,1156,0.033,"DrivingPct240260AllDrives",2013
147,147,"Charles Howell III",87,10.47,117,1118,0.017,"DrivingPct240260AllDrives",2013
149,149,"Ryo Ishikawa",72,10.43,80,767,0.075,"DrivingPct240260AllDrives",2013
