"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2016","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2016","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2016","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2016","FirstTeeEarlyPar4ScoringAverage_AVG_2016","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2016","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2016","stat_name","year"
47,44,"Brian Harman",60,4,832,208,"FirstTeeEarlyPar4ScoringAverage",2016
47,44,"David Hearn",55,4,632,158,"FirstTeeEarlyPar4ScoringAverage",2016
47,66,"Tom Hoge",47,4,476,119,"FirstTeeEarlyPar4ScoringAverage",2016
47,30,"JB Holmes",39,4,576,144,"FirstTeeEarlyPar4ScoringAverage",2016
47,44,"William McGirt",54,4,884,221,"FirstTeeEarlyPar4ScoringAverage",2016
47,44,"Jeff Overton",51,4,732,183,"FirstTeeEarlyPar4ScoringAverage",2016
47,57,"Charl Schwartzel",29,4,248,62,"FirstTeeEarlyPar4ScoringAverage",2016
47,57,"Brendan Steele",48,4,504,126,"FirstTeeEarlyPar4ScoringAverage",2016
61,89,"Stuart Appleby",39,4.01,818,204,"FirstTeeEarlyPar4ScoringAverage",2016
61,44,"Blayne Barber",44,4.01,614,153,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Kevin Chappell",49,4.01,570,142,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Si Woo Kim",63,4.01,854,213,"FirstTeeEarlyPar4ScoringAverage",2016
61,35,"Michael Kim",62,4.01,811,202,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Andrew Landry",24,4.01,285,71,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Troy Merritt",41,4.01,705,176,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Kevin Na",52,4.01,678,169,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Seung Yul Noh",54,4.01,690,172,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Cameron Percy",22,4.01,333,83,"FirstTeeEarlyPar4ScoringAverage",2016
61,44,"Patrick Reed",53,4.01,517,129,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Daniel Summerhays",55,4.01,946,236,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Hudson Swafford",52,4.01,754,188,"FirstTeeEarlyPar4ScoringAverage",2016
61,66,"Will Wilcox",47,4.01,722,180,"FirstTeeEarlyPar4ScoringAverage",2016
75,66,"Ricky Barnes",57,4.02,744,185,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Bronson Burgoon",53,4.02,559,139,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Stewart Cink",45,4.02,659,164,"FirstTeeEarlyPar4ScoringAverage",2016
75,21,"Graham DeLaet",50,4.02,466,116,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Rickie Fowler",42,4.02,205,51,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Sergio Garcia",28,4.02,241,60,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Will Ma Kenzie",54,4.02,535,133,"FirstTeeEarlyPar4ScoringAverage",2016
75,89,"Hideki Matsuyama",40,4.02,334,83,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Wes Roach",33,4.02,334,83,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"Cameron Smith",45,4.02,571,142,"FirstTeeEarlyPar4ScoringAverage",2016
75,79,"DJ Trahan",23,4.02,209,52,"FirstTeeEarlyPar4ScoringAverage",2016
86,89,"Thomas Aiken",42,4.03,483,120,"FirstTeeEarlyPar4ScoringAverage",2016
86,89,"Colt Knost",56,4.03,947,235,"FirstTeeEarlyPar4ScoringAverage",2016
86,89,"Justin Leonard",28,4.03,242,60,"FirstTeeEarlyPar4ScoringAverage",2016
86,108,"David Lingmerth",54,4.03,762,189,"FirstTeeEarlyPar4ScoringAverage",2016
86,89,"Phil Mickelson",37,4.03,254,63,"FirstTeeEarlyPar4ScoringAverage",2016
86,57,"Geoff Ogilvy",37,4.03,467,116,"FirstTeeEarlyPar4ScoringAverage",2016
86,89,"Kevin Streelman",46,4.03,702,174,"FirstTeeEarlyPar4ScoringAverage",2016
86,35,"Jhonattan Vegas",49,4.03,484,120,"FirstTeeEarlyPar4ScoringAverage",2016
94,99,"Jonas Blixt",46,4.04,448,111,"FirstTeeEarlyPar4ScoringAverage",2016
94,99,"Angel Cabrera",42,4.04,582,144,"FirstTeeEarlyPar4ScoringAverage",2016
94,108,"Harris English",51,4.04,630,156,"FirstTeeEarlyPar4ScoringAverage",2016
94,89,"Robert Garrigus",34,4.04,590,146,"FirstTeeEarlyPar4ScoringAverage",2016
94,99,"Charley Hoffman",49,4.04,408,101,"FirstTeeEarlyPar4ScoringAverage",2016
94,99,"Spencer Levin",62,4.04,881,218,"FirstTeeEarlyPar4ScoringAverage",2016
94,99,"Ryan Palmer",46,4.04,760,188,"FirstTeeEarlyPar4ScoringAverage",2016
94,108,"John Senden",48,4.04,541,134,"FirstTeeEarlyPar4ScoringAverage",2016
94,99,"Mark Wilson",42,4.04,505,125,"FirstTeeEarlyPar4ScoringAverage",2016
103,89,"Ben Crane",48,4.05,636,157,"FirstTeeEarlyPar4ScoringAverage",2016
103,99,"Padraig Harrington",38,4.05,591,146,"FirstTeeEarlyPar4ScoringAverage",2016
103,108,"Chris Kirk",51,4.05,709,175,"FirstTeeEarlyPar4ScoringAverage",2016
103,79,"Kyle Reifers",63,4.05,559,138,"FirstTeeEarlyPar4ScoringAverage",2016
103,116,"Kyle Stanley",57,4.05,927,229,"FirstTeeEarlyPar4ScoringAverage",2016
103,108,"Steve Stricker",25,4.05,223,55,"FirstTeeEarlyPar4ScoringAverage",2016
103,57,"David Toms",38,4.05,579,143,"FirstTeeEarlyPar4ScoringAverage",2016
103,108,"Cameron Tringale",47,4.05,790,195,"FirstTeeEarlyPar4ScoringAverage",2016
103,89,"Boo Weekley",53,4.05,757,187,"FirstTeeEarlyPar4ScoringAverage",2016
112,116,"Miguel Angel Carballo",24,4.06,126,31,"FirstTeeEarlyPar4ScoringAverage",2016
112,108,"Brendon de Jonge",55,4.06,588,145,"FirstTeeEarlyPar4ScoringAverage",2016
112,116,"Freddie Jacobson",54,4.06,479,118,"FirstTeeEarlyPar4ScoringAverage",2016
112,116,"Jerry Kelly",44,4.06,764,188,"FirstTeeEarlyPar4ScoringAverage",2016
112,79,"Martin Laird",46,4.06,630,155,"FirstTeeEarlyPar4ScoringAverage",2016
112,116,"Danny Lee",53,4.06,499,123,"FirstTeeEarlyPar4ScoringAverage",2016
112,116,"Davis Love III",40,4.06,605,149,"FirstTeeEarlyPar4ScoringAverage",2016
112,144,"Francesco Molinari",36,4.06,443,109,"FirstTeeEarlyPar4ScoringAverage",2016
112,99,"Scott Stallings",46,4.06,800,197,"FirstTeeEarlyPar4ScoringAverage",2016
112,116,"Brendon Todd",43,4.06,588,145,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Zac Blair",56,4.07,606,149,"FirstTeeEarlyPar4ScoringAverage",2016
122,108,"Chad Campbell",54,4.07,607,149,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"KJ Choi",47,4.07,456,112,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Chad Collins",45,4.07,492,121,"FirstTeeEarlyPar4ScoringAverage",2016
122,144,"Tony Finau",49,4.07,603,148,"FirstTeeEarlyPar4ScoringAverage",2016
122,116,"Fabian Gomez",49,4.07,875,215,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Jim Herman",55,4.07,805,198,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Jason Kokrak",52,4.07,501,123,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"DH Lee",35,4.07,557,137,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Henrik Norlander",41,4.07,635,156,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Louis Oosthuizen",25,4.07,122,30,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Carl Pettersson",31,4.07,248,61,"FirstTeeEarlyPar4ScoringAverage",2016
122,99,"Scott Pinckney",53,4.07,748,184,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Rory Sabbatini",40,4.07,660,162,"FirstTeeEarlyPar4ScoringAverage",2016
122,131,"Chris Stroud",52,4.07,762,187,"FirstTeeEarlyPar4ScoringAverage",2016
137,144,"Byeong Hun An",23,4.08,204,50,"FirstTeeEarlyPar4ScoringAverage",2016
137,144,"Luke Guthrie",31,4.08,257,63,"FirstTeeEarlyPar4ScoringAverage",2016
137,116,"Adam Hadwin",53,4.08,754,185,"FirstTeeEarlyPar4ScoringAverage",2016
137,116,"Whee Kim",54,4.08,620,152,"FirstTeeEarlyPar4ScoringAverage",2016
137,144,"Kevin Kisner",49,4.08,567,139,"FirstTeeEarlyPar4ScoringAverage",2016
137,152,"Shane Lowry",35,4.08,302,74,"FirstTeeEarlyPar4ScoringAverage",2016
137,116,"George McNeill",33,4.08,257,63,"FirstTeeEarlyPar4ScoringAverage",2016
137,131,"Greg Owen",56,4.08,861,211,"FirstTeeEarlyPar4ScoringAverage",2016
137,144,"Henrik Stenson",30,4.08,245,60,"FirstTeeEarlyPar4ScoringAverage",2016
137,152,"Tyrone Van Aswegen",67,4.08,931,228,"FirstTeeEarlyPar4ScoringAverage",2016
137,144,"Bubba Watson",30,4.08,290,71,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Bill Haas",42,4.09,425,104,"FirstTeeEarlyPar4ScoringAverage",2016
148,175,"Chesson Hadley",51,4.09,663,162,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Morgan Hoffmann",43,4.09,135,33,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Patton Kizzire",57,4.09,479,117,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Matt Kuchar",46,4.09,380,93,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Scott Langley",41,4.09,454,111,"FirstTeeEarlyPar4ScoringAverage",2016
148,116,"Peter Malnati",53,4.09,572,140,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Bryce Molder",50,4.09,786,192,"FirstTeeEarlyPar4ScoringAverage",2016
148,152,"Pat Perez",28,4.09,352,86,"FirstTeeEarlyPar4ScoringAverage",2016
157,131,"Jason Bohn",37,4.1,602,147,"FirstTeeEarlyPar4ScoringAverage",2016
157,161,"Keegan Bradley",40,4.1,508,124,"FirstTeeEarlyPar4ScoringAverage",2016
157,116,"Derek Ernst",36,4.1,590,144,"FirstTeeEarlyPar4ScoringAverage",2016
157,161,"JJ Henry",44,4.1,729,178,"FirstTeeEarlyPar4ScoringAverage",2016
157,161,"Sung Kang",51,4.1,422,103,"FirstTeeEarlyPar4ScoringAverage",2016
157,161,"Ben Martin",48,4.1,742,181,"FirstTeeEarlyPar4ScoringAverage",2016
157,161,"Webb Simpson",34,4.1,570,139,"FirstTeeEarlyPar4ScoringAverage",2016
157,116,"Brett Stegmaier",57,4.1,685,167,"FirstTeeEarlyPar4ScoringAverage",2016
165,166,"Jon Curran",55,4.11,694,169,"FirstTeeEarlyPar4ScoringAverage",2016
165,166,"Matthew Fitzpatrick",23,4.11,288,70,"FirstTeeEarlyPar4ScoringAverage",2016
165,166,"Martin Piller",37,4.11,300,73,"FirstTeeEarlyPar4ScoringAverage",2016
165,166,"DA Points",32,4.11,464,113,"FirstTeeEarlyPar4ScoringAverage",2016
165,166,"Shawn Stefani",45,4.11,645,157,"FirstTeeEarlyPar4ScoringAverage",2016
165,144,"Michael Thompson",46,4.11,596,145,"FirstTeeEarlyPar4ScoringAverage",2016
165,166,"Steve Wheatcroft",53,4.11,772,188,"FirstTeeEarlyPar4ScoringAverage",2016
172,175,"Andres Gonzales",46,4.12,642,156,"FirstTeeEarlyPar4ScoringAverage",2016
172,175,"Harold Varner III",58,4.12,692,168,"FirstTeeEarlyPar4ScoringAverage",2016
174,178,"Ken Duke",26,4.13,471,114,"FirstTeeEarlyPar4ScoringAverage",2016
174,166,"Matt Every",34,4.13,549,133,"FirstTeeEarlyPar4ScoringAverage",2016
174,166,"Matt Jones",45,4.13,549,133,"FirstTeeEarlyPar4ScoringAverage",2016
174,178,"Dicky Pride",33,4.13,594,144,"FirstTeeEarlyPar4ScoringAverage",2016
174,178,"Camilo Villegas",50,4.13,784,190,"FirstTeeEarlyPar4ScoringAverage",2016
179,187,"Ernie Els",34,4.14,526,127,"FirstTeeEarlyPar4ScoringAverage",2016
179,182,"Justin Hicks",26,4.14,489,118,"FirstTeeEarlyPar4ScoringAverage",2016
179,182,"Steve Marino",40,4.14,608,147,"FirstTeeEarlyPar4ScoringAverage",2016
179,182,"Graeme McDowell",33,4.14,356,86,"FirstTeeEarlyPar4ScoringAverage",2016
179,193,"Ryan Moore",40,4.14,431,104,"FirstTeeEarlyPar4ScoringAverage",2016
179,182,"Justin Thomas",53,4.14,530,128,"FirstTeeEarlyPar4ScoringAverage",2016
185,166,"Derek Fathauer",58,4.15,763,184,"FirstTeeEarlyPar4ScoringAverage",2016
185,187,"Brian Gay",22,4.15,299,72,"FirstTeeEarlyPar4ScoringAverage",2016
185,187,"Lucas Lee",22,4.15,199,48,"FirstTeeEarlyPar4ScoringAverage",2016
185,178,"Hunter Mahan",43,4.15,619,149,"FirstTeeEarlyPar4ScoringAverage",2016
185,187,"Dawie van der Walt",48,4.15,473,114,"FirstTeeEarlyPar4ScoringAverage",2016
190,187,"Erik Compton",45,4.16,612,147,"FirstTeeEarlyPar4ScoringAverage",2016
190,193,"Ollie Schniederjans",23,4.16,258,62,"FirstTeeEarlyPar4ScoringAverage",2016
190,196,"Robert Streb",51,4.16,836,201,"FirstTeeEarlyPar4ScoringAverage",2016
193,196,"Scott Brown",59,4.17,521,125,"FirstTeeEarlyPar4ScoringAverage",2016
193,202,"Carlos Ortiz",47,4.17,563,135,"FirstTeeEarlyPar4ScoringAverage",2016
193,196,"Andy Sullivan",25,4.17,267,64,"FirstTeeEarlyPar4ScoringAverage",2016
196,199,"Charlie Beljan",26,4.18,209,50,"FirstTeeEarlyPar4ScoringAverage",2016
196,182,"Hiroshi Iwata",51,4.18,593,142,"FirstTeeEarlyPar4ScoringAverage",2016
196,199,"Ian Poulter",37,4.18,598,143,"FirstTeeEarlyPar4ScoringAverage",2016
196,199,"Adam Scott",39,4.18,167,40,"FirstTeeEarlyPar4ScoringAverage",2016
196,187,"Vijay Singh",42,4.18,736,176,"FirstTeeEarlyPar4ScoringAverage",2016
201,193,"Rob Oppenheim",37,4.19,469,112,"FirstTeeEarlyPar4ScoringAverage",2016
202,203,"Darron Stiles",28,4.2,517,123,"FirstTeeEarlyPar4ScoringAverage",2016
202,205,"Vaughn Taylor",30,4.2,428,102,"FirstTeeEarlyPar4ScoringAverage",2016
204,204,"Robert Allenby",35,4.21,362,86,"FirstTeeEarlyPar4ScoringAverage",2016
205,205,"Jamie Donaldson",28,4.22,211,50,"FirstTeeEarlyPar4ScoringAverage",2016
206,207,"Abraham Ancer",26,4.25,293,69,"FirstTeeEarlyPar4ScoringAverage",2016
207,207,"Steven Bowditch",40,4.27,564,132,"FirstTeeEarlyPar4ScoringAverage",2016
