"Last5EventsPutting_RANKTHISWEEK_2011","Last5EventsPutting_RANKLASTWEEK_2011","Last5EventsPutting_PLAYERNAME_2011","Last5EventsPutting_EVENTS_2011","Last5EventsPutting_RATING_2011","stat_name","year"
54,54,"William McGirt",4,8.2,"Last5EventsPutting",2011
54,54,"Garth Mulroy",1,8.2,"Last5EventsPutting",2011
54,54,"Geoff Ogilvy",3,8.2,"Last5EventsPutting",2011
54,54,"Carl Pettersson",4,8.2,"Last5EventsPutting",2011
54,54,"Charlie Wi",3,8.2,"Last5EventsPutting",2011
64,64,"Steven Bowditch",3,8.1,"Last5EventsPutting",2011
64,64,"Tom Byrum",1,8.1,"Last5EventsPutting",2011
64,64,"Chad Collins",1,8.1,"Last5EventsPutting",2011
64,64,"Brendon de Jonge",2,8.1,"Last5EventsPutting",2011
64,64,"Steve Flesch",2,8.1,"Last5EventsPutting",2011
64,64,"Retief Goosen",3,8.1,"Last5EventsPutting",2011
64,64,"Paul Goydos",2,8.1,"Last5EventsPutting",2011
64,64,"Lee Janzen",2,8.1,"Last5EventsPutting",2011
64,64,"Frank Lickliter II",2,8.1,"Last5EventsPutting",2011
64,64,"Joe Ogilvie",2,8.1,"Last5EventsPutting",2011
64,64,"Tim Petrovic",2,8.1,"Last5EventsPutting",2011
64,64,"Brandt Snedeker",4,8.1,"Last5EventsPutting",2011
64,64,"Kyle Stanley",4,8.1,"Last5EventsPutting",2011
64,64,"Kevin Streelman",2,8.1,"Last5EventsPutting",2011
64,64,"Garrett Willis",3,8.1,"Last5EventsPutting",2011
79,79,"Michael Allen",2,8,"Last5EventsPutting",2011
79,79,"Jason Bohn",4,8,"Last5EventsPutting",2011
79,79,"Bud Cauley",4,8,"Last5EventsPutting",2011
79,79,"Tim Clark",2,8,"Last5EventsPutting",2011
79,79,"Brad Fritsch",1,8,"Last5EventsPutting",2011
79,79,"Zach Johnson",2,8,"Last5EventsPutting",2011
79,79,"Matt Jones",1,8,"Last5EventsPutting",2011
79,79,"KT Kim",2,8,"Last5EventsPutting",2011
79,79,"Matt Kuchar",3,8,"Last5EventsPutting",2011
79,79,"WC Liang",1,8,"Last5EventsPutting",2011
79,79,"Francesco Molinari",1,8,"Last5EventsPutting",2011
79,79,"Carl Paulson",2,8,"Last5EventsPutting",2011
79,79,"Pat Perez",3,8,"Last5EventsPutting",2011
79,79,"Brett Quigley",1,8,"Last5EventsPutting",2011
79,79,"Jeff Quinney",2,8,"Last5EventsPutting",2011
79,79,"Heath Slocum",3,8,"Last5EventsPutting",2011
79,79,"Mike Small",1,8,"Last5EventsPutting",2011
79,79,"Paul Stankowski",4,8,"Last5EventsPutting",2011
79,79,"Andre Stolz",2,8,"Last5EventsPutting",2011
79,79,"Lee Westwood",1,8,"Last5EventsPutting",2011
99,99,"Blake Adams",5,7.9,"Last5EventsPutting",2011
99,99,"Arjun Atwal",3,7.9,"Last5EventsPutting",2011
99,99,"Angel Cabrera",2,7.9,"Last5EventsPutting",2011
99,99,"SSP Chawrasia",1,7.9,"Last5EventsPutting",2011
99,99,"Robert Damron",2,7.9,"Last5EventsPutting",2011
99,99,"Jason Dufner",3,7.9,"Last5EventsPutting",2011
99,99,"Mathew Goggin",1,7.9,"Last5EventsPutting",2011
99,99,"Andres Gonzales",3,7.9,"Last5EventsPutting",2011
99,99,"David Hearn",4,7.9,"Last5EventsPutting",2011
99,99,"Sung Kang",4,7.9,"Last5EventsPutting",2011
99,99,"Chris Kirk",2,7.9,"Last5EventsPutting",2011
99,99,"Derek Lamely",3,7.9,"Last5EventsPutting",2011
99,99,"George McNeill",3,7.9,"Last5EventsPutting",2011
99,99,"Tom Pernice Jr",3,7.9,"Last5EventsPutting",2011
99,99,"Henrik Stenson",2,7.9,"Last5EventsPutting",2011
99,99,"Nick Watney",3,7.9,"Last5EventsPutting",2011
115,115,"Notah Begay III",1,7.8,"Last5EventsPutting",2011
115,115,"Joseph Bramlett",2,7.8,"Last5EventsPutting",2011
115,115,"Jonathan Byrd",2,7.8,"Last5EventsPutting",2011
115,115,"Chris Couch",1,7.8,"Last5EventsPutting",2011
115,115,"John Daly",2,7.8,"Last5EventsPutting",2011
115,115,"Brian Davis",2,7.8,"Last5EventsPutting",2011
115,115,"James Driscoll",1,7.8,"Last5EventsPutting",2011
115,115,"Simon Dyson",1,7.8,"Last5EventsPutting",2011
115,115,"Steve Elkington",3,7.8,"Last5EventsPutting",2011
115,115,"Brian Gay",2,7.8,"Last5EventsPutting",2011
115,115,"Scott Gutschewski",2,7.8,"Last5EventsPutting",2011
115,115,"Peter Hanson",1,7.8,"Last5EventsPutting",2011
115,115,"Erick Justesen",1,7.8,"Last5EventsPutting",2011
115,115,"Hunter Mahan",3,7.8,"Last5EventsPutting",2011
115,115,"Ryan Moore",2,7.8,"Last5EventsPutting",2011
115,115,"Jeff Overton",3,7.8,"Last5EventsPutting",2011
115,115,"Corey Pavin",3,7.8,"Last5EventsPutting",2011
115,115,"Dicky Pride",1,7.8,"Last5EventsPutting",2011
115,115,"Webb Simpson",3,7.8,"Last5EventsPutting",2011
115,115,"Steve Stricker",2,7.8,"Last5EventsPutting",2011
115,115,"Chris Stroud",3,7.8,"Last5EventsPutting",2011
115,115,"Jhonattan Vegas",2,7.8,"Last5EventsPutting",2011
115,115,"Scott Verplank",1,7.8,"Last5EventsPutting",2011
115,115,"Camilo Villegas",2,7.8,"Last5EventsPutting",2011
139,139,"Aaron Baddeley",3,7.7,"Last5EventsPutting",2011
139,139,"Kris Blanks",3,7.7,"Last5EventsPutting",2011
139,139,"Guy Boros",2,7.7,"Last5EventsPutting",2011
139,139,"Josh Broadaway",1,7.7,"Last5EventsPutting",2011
139,139,"KJ Choi",2,7.7,"Last5EventsPutting",2011
139,139,"Ben Curtis",2,7.7,"Last5EventsPutting",2011
139,139,"Joe Durant",2,7.7,"Last5EventsPutting",2011
139,139,"Bob Estes",2,7.7,"Last5EventsPutting",2011
139,139,"Ross Fisher",1,7.7,"Last5EventsPutting",2011
139,139,"Rickie Fowler",2,7.7,"Last5EventsPutting",2011
139,139,"Bill Haas",3,7.7,"Last5EventsPutting",2011
139,139,"Mark Hensby",1,7.7,"Last5EventsPutting",2011
139,139,"Tom Lehman",2,7.7,"Last5EventsPutting",2011
139,139,"Justin Leonard",3,7.7,"Last5EventsPutting",2011
139,139,"Billy Mayfair",4,7.7,"Last5EventsPutting",2011
139,139,"Matt McQuillan",2,7.7,"Last5EventsPutting",2011
139,139,"Rocco Mediate",2,7.7,"Last5EventsPutting",2011
139,139,"Kenny Perry",2,7.7,"Last5EventsPutting",2011
139,139,"Tag Ridings",2,7.7,"Last5EventsPutting",2011
139,139,"Justin Rose",2,7.7,"Last5EventsPutting",2011
139,139,"Charl Schwartzel",2,7.7,"Last5EventsPutting",2011
139,139,"Peter Tomasulo",2,7.7,"Last5EventsPutting",2011
139,139,"Kirk Triplett",3,7.7,"Last5EventsPutting",2011
139,139,"Marc Turnesa",2,7.7,"Last5EventsPutting",2011
139,139,"Bubba Watson",3,7.7,"Last5EventsPutting",2011
139,139,"Brett Wetterich",4,7.7,"Last5EventsPutting",2011
165,165,"Craig Barlow",3,7.6,"Last5EventsPutting",2011
165,165,"Nathan Green",3,7.6,"Last5EventsPutting",2011
165,165,"Todd Hamilton",2,7.6,"Last5EventsPutting",2011
165,165,"Tim Herron",3,7.6,"Last5EventsPutting",2011
165,165,"Trevor Immelman",4,7.6,"Last5EventsPutting",2011
165,165,"Troy Kelly",1,7.6,"Last5EventsPutting",2011
165,165,"Spencer Levin",4,7.6,"Last5EventsPutting",2011
165,165,"Davis Love III",2,7.6,"Last5EventsPutting",2011
165,165,"Matteo Manassero",1,7.6,"Last5EventsPutting",2011
165,165,"David Mathis",3,7.6,"Last5EventsPutting",2011
165,165,"Troy Matteson",2,7.6,"Last5EventsPutting",2011
165,165,"Hennie Otto",2,7.6,"Last5EventsPutting",2011
165,165,"Jaebum Park",1,7.6,"Last5EventsPutting",2011
165,165,"Martin Piller",1,7.6,"Last5EventsPutting",2011
165,165,"Fran Quinn",1,7.6,"Last5EventsPutting",2011
165,165,"Alexandre Rocha",2,7.6,"Last5EventsPutting",2011
165,165,"Roland Thatcher",3,7.6,"Last5EventsPutting",2011
165,165,"David Toms",3,7.6,"Last5EventsPutting",2011
165,165,"Peter Uihlein",2,7.6,"Last5EventsPutting",2011
165,165,"Jimmy Walker",3,7.6,"Last5EventsPutting",2011
185,185,"Lucas Glover",3,7.5,"Last5EventsPutting",2011
185,185,"Fabian Gomez",3,7.5,"Last5EventsPutting",2011
185,185,"Hunter Haas",2,7.5,"Last5EventsPutting",2011
185,185,"Padraig Harrington",3,7.5,"Last5EventsPutting",2011
185,185,"Marc Leishman",3,7.5,"Last5EventsPutting",2011
185,185,"Bob May",1,7.5,"Last5EventsPutting",2011
185,185,"Rory McIlroy",1,7.5,"Last5EventsPutting",2011
185,185,"Nick Price",1,7.5,"Last5EventsPutting",2011
185,185,"Kevin Stadler",3,7.5,"Last5EventsPutting",2011
185,185,"Vaughn Taylor",3,7.5,"Last5EventsPutting",2011
185,185,"Johnson Wagner",3,7.5,"Last5EventsPutting",2011
196,196,"Robert Allenby",3,7.4,"Last5EventsPutting",2011
196,196,"Briny Baird",5,7.4,"Last5EventsPutting",2011
196,196,"Mark Brooks",1,7.4,"Last5EventsPutting",2011
196,196,"Fred Couples",3,7.4,"Last5EventsPutting",2011
196,196,"Marco Dawson",3,7.4,"Last5EventsPutting",2011
196,196,"Matt Every",2,7.4,"Last5EventsPutting",2011
196,196,"Sergio Garcia",3,7.4,"Last5EventsPutting",2011
196,196,"Anders Hansen",1,7.4,"Last5EventsPutting",2011
196,196,"Colt Knost",2,7.4,"Last5EventsPutting",2011
196,196,"Aron Price",3,7.4,"Last5EventsPutting",2011
196,196,"Chris Riley",2,7.4,"Last5EventsPutting",2011
196,196,"Kevin Sutherland",2,7.4,"Last5EventsPutting",2011
196,196,"Josh Teater",4,7.4,"Last5EventsPutting",2011
196,196,"Cameron Tringale",3,7.4,"Last5EventsPutting",2011
196,196,"Jay Williamson",1,7.4,"Last5EventsPutting",2011
196,196,"Dean Wilson",1,7.4,"Last5EventsPutting",2011
196,196,"YE Yang",3,7.4,"Last5EventsPutting",2011
213,213,"Thomas Aiken",1,7.3,"Last5EventsPutting",2011
213,213,"Craig Bowden",1,7.3,"Last5EventsPutting",2011
213,213,"Ernie Els",3,7.3,"Last5EventsPutting",2011
213,213,"Robert Gamez",1,7.3,"Last5EventsPutting",2011
213,213,"Robert Garrigus",3,7.3,"Last5EventsPutting",2011
213,213,"Adam Hadwin",4,7.3,"Last5EventsPutting",2011
213,213,"Charley Hoffman",3,7.3,"Last5EventsPutting",2011
213,213,"Brandt Jobe",4,7.3,"Last5EventsPutting",2011
213,213,"Bio Kim",2,7.3,"Last5EventsPutting",2011
213,213,"Bill Lunde",2,7.3,"Last5EventsPutting",2011
213,213,"John Merrick",2,7.3,"Last5EventsPutting",2011
213,213,"Louis Oosthuizen",2,7.3,"Last5EventsPutting",2011
213,213,"Michael Putnam",3,7.3,"Last5EventsPutting",2011
213,213,"Jerry Richardson Jr",1,7.3,"Last5EventsPutting",2011
213,213,"John Rollins",3,7.3,"Last5EventsPutting",2011
213,213,"Adam Scott",3,7.3,"Last5EventsPutting",2011
213,213,"John Senden",3,7.3,"Last5EventsPutting",2011
213,213,"Omar Uresti",1,7.3,"Last5EventsPutting",2011
213,213,"Duffy Waldorf",2,7.3,"Last5EventsPutting",2011
232,232,"Steve Allan",1,7.2,"Last5EventsPutting",2011
232,232,"Alex Aragon",1,7.2,"Last5EventsPutting",2011
232,232,"Woody Austin",5,7.2,"Last5EventsPutting",2011
232,232,"Patrick Cantlay",4,7.2,"Last5EventsPutting",2011
232,232,"Jim Furyk",3,7.2,"Last5EventsPutting",2011
232,232,"JP Hayes",4,7.2,"Last5EventsPutting",2011
232,232,"JB Holmes",2,7.2,"Last5EventsPutting",2011
232,232,"Martin Laird",3,7.2,"Last5EventsPutting",2011
232,232,"Shaun Micheel",1,7.2,"Last5EventsPutting",2011
232,232,"Ryan Palmer",3,7.2,"Last5EventsPutting",2011
232,232,"Scott Piercy",4,7.2,"Last5EventsPutting",2011
232,232,"DJ Trahan",2,7.2,"Last5EventsPutting",2011
232,232,"Gary Woodland",2,7.2,"Last5EventsPutting",2011
245,245,"Cameron Beckman",1,7.1,"Last5EventsPutting",2011
245,245,"Charles Howell III",3,7.1,"Last5EventsPutting",2011
245,245,"Will Ma Kenzie",4,7.1,"Last5EventsPutting",2011
245,245,"Ben Martin",3,7.1,"Last5EventsPutting",2011
245,245,"Sean OHair",3,7.1,"Last5EventsPutting",2011
245,245,"Cameron Percy",2,7.1,"Last5EventsPutting",2011
245,245,"DA Points",2,7.1,"Last5EventsPutting",2011
252,252,"Brian Bateman",1,7,"Last5EventsPutting",2011
252,252,"Erik Compton",2,7,"Last5EventsPutting",2011
252,252,"Miguel Angel Jimenez",1,7,"Last5EventsPutting",2011
252,252,"Pablo Larrazabal",1,7,"Last5EventsPutting",2011
252,252,"Phil Mickelson",3,7,"Last5EventsPutting",2011
252,252,"Alex Prugh",1,7,"Last5EventsPutting",2011
252,252,"Alvaro Quiros",1,7,"Last5EventsPutting",2011
252,252,"Scott Stallings",1,7,"Last5EventsPutting",2011
252,252,"Charles Warren",3,7,"Last5EventsPutting",2011
252,252,"Mark Wilson",2,7,"Last5EventsPutting",2011
262,262,"Matt Bettencourt",1,6.9,"Last5EventsPutting",2011
262,262,"Robin Freeman",1,6.9,"Last5EventsPutting",2011
262,262,"Bobby Gates",2,6.9,"Last5EventsPutting",2011
262,262,"Tom Gillis",1,6.9,"Last5EventsPutting",2011
262,262,"Mark OMeara",1,6.9,"Last5EventsPutting",2011
262,262,"Jonathan Randolph",1,6.9,"Last5EventsPutting",2011
262,262,"Jim Renner",2,6.9,"Last5EventsPutting",2011
262,262,"Rory Sabbatini",1,6.9,"Last5EventsPutting",2011
262,262,"Brendan Steele",3,6.9,"Last5EventsPutting",2011
271,271,"Stuart Appleby",2,6.8,"Last5EventsPutting",2011
271,271,"Ricky Barnes",3,6.8,"Last5EventsPutting",2011
271,271,"Chad Campbell",3,6.8,"Last5EventsPutting",2011
271,271,"Darren Clarke",1,6.8,"Last5EventsPutting",2011
271,271,"Dustin Johnson",3,6.8,"Last5EventsPutting",2011
271,271,"Jarrod Lyle",1,6.8,"Last5EventsPutting",2011
271,271,"Zack Miller",1,6.8,"Last5EventsPutting",2011
271,271,"Richard Scott",1,6.8,"Last5EventsPutting",2011
271,271,"Vijay Singh",2,6.8,"Last5EventsPutting",2011
280,280,"Thomas Bjorn",1,6.7,"Last5EventsPutting",2011
280,280,"Keegan Bradley",1,6.7,"Last5EventsPutting",2011
280,280,"JJ Henry",1,6.7,"Last5EventsPutting",2011
280,280,"Billy Hurley III",1,6.7,"Last5EventsPutting",2011
280,280,"Edoardo Molinari",1,6.7,"Last5EventsPutting",2011
280,280,"Martin Trainer",1,6.7,"Last5EventsPutting",2011
280,280,"Matt Weibring",2,6.7,"Last5EventsPutting",2011
287,287,"Rhys Davies",1,6.6,"Last5EventsPutting",2011
287,287,"Graham DeLaet",1,6.6,"Last5EventsPutting",2011
287,287,"Drew Weaver",1,6.6,"Last5EventsPutting",2011
287,287,"Boo Weekley",1,6.6,"Last5EventsPutting",2011
291,291,"JL Lewis",1,6.5,"Last5EventsPutting",2011
291,291,"Troy Merritt",2,6.5,"Last5EventsPutting",2011
293,293,"Rich Beem",1,6.4,"Last5EventsPutting",2011
293,293,"Alex Cejka",1,6.4,"Last5EventsPutting",2011
293,293,"Will Claxton",1,6.4,"Last5EventsPutting",2011
293,293,"Dustin Risdon",1,6.4,"Last5EventsPutting",2011
297,297,"Jim Herman",2,6.2,"Last5EventsPutting",2011
297,297,"Kent Jones",1,6.2,"Last5EventsPutting",2011
299,299,"Jeff Maggert",1,6.1,"Last5EventsPutting",2011
300,300,"Michael Connell",1,6,"Last5EventsPutting",2011
301,301,"Yuta Ikeda",1,5.9,"Last5EventsPutting",2011
302,302,"Peter Senior",1,5.5,"Last5EventsPutting",2011
303,303,"Mark Calcavecchia",1,5.4,"Last5EventsPutting",2011
