"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2012","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2012","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2012","TenthTeeEarlyRound2ScoringAverage__2012","TenthTeeEarlyRound2ScoringAverage_AVG_2012","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2012","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2012","stat_name","year"
57,57,"Steve Stricker",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2012
62,62,"Justin Leonard",NA,69.71,488,7,"TenthTeeEarlyRound2ScoringAverage",2012
63,63,"Tommy Gainey",NA,69.73,767,11,"TenthTeeEarlyRound2ScoringAverage",2012
64,64,"Angel Cabrera",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2012
65,65,"Ben Crane",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2012
65,65,"Chris Stroud",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2012
67,67,"Andres Romero",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2012
67,67,"Boo Weekley",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2012
69,69,"Camilo Villegas",NA,69.86,489,7,"TenthTeeEarlyRound2ScoringAverage",2012
70,70,"Charlie Beljan",NA,70,420,6,"TenthTeeEarlyRound2ScoringAverage",2012
70,70,"Michael Bradley",NA,70,420,6,"TenthTeeEarlyRound2ScoringAverage",2012
70,70,"Daniel Chopra",NA,70,70,1,"TenthTeeEarlyRound2ScoringAverage",2012
70,70,"Stewart Cink",NA,70,70,1,"TenthTeeEarlyRound2ScoringAverage",2012
70,70,"Charles Howell III",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2012
70,70,"Jerry Kelly",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2012
76,76,"Ernie Els",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2012
76,76,"Brian Gay",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2012
78,78,"James Driscoll",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2012
78,78,"Webb Simpson",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2012
80,80,"Kyle Stanley",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2012
80,80,"Kevin Streelman",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2012
82,82,"Blake Adams",NA,70.18,772,11,"TenthTeeEarlyRound2ScoringAverage",2012
83,83,"Keegan Bradley",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2012
83,83,"Ken Duke",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2012
85,85,"Chris Couch",NA,70.25,562,8,"TenthTeeEarlyRound2ScoringAverage",2012
85,85,"Bill Lunde",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2012
85,85,"John Mallinger",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2012
85,85,"Bryce Molder",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2012
85,85,"Sean OHair",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2012
90,90,"Ryo Ishikawa",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2012
90,90,"Chris Kirk",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2012
90,90,"Alexandre Rocha",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2012
90,90,"Charl Schwartzel",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2012
94,94,"Bubba Watson",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2012
95,95,"Marco Dawson",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2012
95,95,"Bobby Gates",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2012
95,95,"Tom Pernice Jr",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2012
98,98,"Will Claxton",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2012
98,98,"Justin Rose",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2012
100,100,"Kris Blanks",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2012
100,100,"Martin Flores",NA,70.5,705,10,"TenthTeeEarlyRound2ScoringAverage",2012
100,100,"Garth Mulroy",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2012
100,100,"Daniel Summerhays",NA,70.5,141,2,"TenthTeeEarlyRound2ScoringAverage",2012
104,104,"Danny Lee",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2012
105,105,"Stephen Ames",NA,70.67,212,3,"TenthTeeEarlyRound2ScoringAverage",2012
105,105,"Brandt Jobe",NA,70.67,212,3,"TenthTeeEarlyRound2ScoringAverage",2012
105,105,"Kyle Thompson",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2012
105,105,"Bo Van Pelt",NA,70.67,212,3,"TenthTeeEarlyRound2ScoringAverage",2012
109,109,"Brandt Snedeker",NA,70.75,566,8,"TenthTeeEarlyRound2ScoringAverage",2012
109,109,"Brendon Todd",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2012
111,111,"Geoff Ogilvy",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2012
112,112,"Chad Campbell",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2012
112,112,"Hunter Haas",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2012
112,112,"Nick OHern",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2012
115,115,"Stephen Gangluff",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2012
115,115,"Tim Herron",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2012
117,117,"Troy Kelly",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2012
118,118,"Heath Slocum",NA,70.89,638,9,"TenthTeeEarlyRound2ScoringAverage",2012
119,119,"Kevin Chappell",NA,70.9,709,10,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Jason Bohn",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Graham DeLaet",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Sergio Garcia",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Tom Gillis",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Charley Hoffman",NA,71,71,1,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"George McNeill",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Ryan Palmer",NA,71,213,3,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Vaughn Taylor",NA,71,568,8,"TenthTeeEarlyRound2ScoringAverage",2012
120,120,"Gary Woodland",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2012
129,129,"Jason Kokrak",NA,71.13,569,8,"TenthTeeEarlyRound2ScoringAverage",2012
129,129,"Kyle Reifers",NA,71.13,569,8,"TenthTeeEarlyRound2ScoringAverage",2012
131,131,"Edward Loar",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2012
132,132,"Ricky Barnes",NA,71.22,641,9,"TenthTeeEarlyRound2ScoringAverage",2012
132,132,"Chris DiMarco",NA,71.22,641,9,"TenthTeeEarlyRound2ScoringAverage",2012
134,134,"Jonathan Byrd",NA,71.25,285,4,"TenthTeeEarlyRound2ScoringAverage",2012
134,134,"John Daly",NA,71.25,285,4,"TenthTeeEarlyRound2ScoringAverage",2012
136,136,"Nathan Green",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2012
136,136,"David Mathis",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2012
138,138,"Dicky Pride",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2012
139,139,"JJ Killeen",NA,71.44,643,9,"TenthTeeEarlyRound2ScoringAverage",2012
140,140,"Brian Harman",NA,71.46,929,13,"TenthTeeEarlyRound2ScoringAverage",2012
141,141,"Padraig Harrington",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2012
141,141,"JB Holmes",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2012
141,141,"Kevin Kisner",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2012
141,141,"Graeme McDowell",NA,71.5,143,2,"TenthTeeEarlyRound2ScoringAverage",2012
141,141,"Patrick Sheehan",NA,71.5,143,2,"TenthTeeEarlyRound2ScoringAverage",2012
146,146,"Jeff Overton",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2012
146,146,"Kevin Stadler",NA,71.6,716,10,"TenthTeeEarlyRound2ScoringAverage",2012
148,148,"Harrison Frazar",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2012
148,148,"Mathew Goggin",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2012
148,148,"Derek Lamely",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2012
151,151,"Stuart Appleby",NA,71.7,717,10,"TenthTeeEarlyRound2ScoringAverage",2012
152,152,"Matt Bettencourt",NA,71.71,502,7,"TenthTeeEarlyRound2ScoringAverage",2012
153,153,"Robert Allenby",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2012
153,153,"Billy Hurley III",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2012
153,153,"DA Points",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2012
156,156,"Colt Knost",NA,71.78,646,9,"TenthTeeEarlyRound2ScoringAverage",2012
157,157,"Jim Furyk",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2012
157,157,"William McGirt",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2012
159,159,"Matt Kuchar",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2012
159,159,"Michael Thompson",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2012
161,161,"Rickie Fowler",NA,72,576,8,"TenthTeeEarlyRound2ScoringAverage",2012
161,161,"Spencer Levin",NA,72,360,5,"TenthTeeEarlyRound2ScoringAverage",2012
163,163,"Hunter Mahan",NA,72.13,577,8,"TenthTeeEarlyRound2ScoringAverage",2012
163,163,"Josh Teater",NA,72.13,577,8,"TenthTeeEarlyRound2ScoringAverage",2012
165,165,"Steve Wheatcroft",NA,72.2,361,5,"TenthTeeEarlyRound2ScoringAverage",2012
166,166,"Roland Thatcher",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2012
167,167,"Scott Stallings",NA,72.33,434,6,"TenthTeeEarlyRound2ScoringAverage",2012
168,168,"Scott Piercy",NA,72.4,362,5,"TenthTeeEarlyRound2ScoringAverage",2012
169,169,"Mark Anderson",NA,72.5,290,4,"TenthTeeEarlyRound2ScoringAverage",2012
169,169,"Miguel Angel Carballo",NA,72.5,580,8,"TenthTeeEarlyRound2ScoringAverage",2012
169,169,"KJ Choi",NA,72.5,435,6,"TenthTeeEarlyRound2ScoringAverage",2012
169,169,"Erik Compton",NA,72.5,435,6,"TenthTeeEarlyRound2ScoringAverage",2012
169,169,"Davis Love III",NA,72.5,435,6,"TenthTeeEarlyRound2ScoringAverage",2012
169,169,"Adam Scott",NA,72.5,145,2,"TenthTeeEarlyRound2ScoringAverage",2012
175,175,"Jhonattan Vegas",NA,72.56,653,9,"TenthTeeEarlyRound2ScoringAverage",2012
176,176,"John Rollins",NA,72.57,508,7,"TenthTeeEarlyRound2ScoringAverage",2012
177,177,"Nick Watney",NA,72.75,582,8,"TenthTeeEarlyRound2ScoringAverage",2012
178,178,"Sung Kang",NA,72.83,437,6,"TenthTeeEarlyRound2ScoringAverage",2012
179,179,"Sangmoon Bae",NA,72.86,510,7,"TenthTeeEarlyRound2ScoringAverage",2012
180,180,"Troy Matteson",NA,73,584,8,"TenthTeeEarlyRound2ScoringAverage",2012
180,180,"Brendan Steele",NA,73,219,3,"TenthTeeEarlyRound2ScoringAverage",2012
182,182,"Trevor Immelman",NA,73.2,366,5,"TenthTeeEarlyRound2ScoringAverage",2012
183,183,"Cameron Beckman",NA,73.22,659,9,"TenthTeeEarlyRound2ScoringAverage",2012
184,184,"Jonas Blixt",NA,73.33,220,3,"TenthTeeEarlyRound2ScoringAverage",2012
185,185,"Chez Reavie",NA,73.4,367,5,"TenthTeeEarlyRound2ScoringAverage",2012
186,186,"Cameron Tringale",NA,73.6,368,5,"TenthTeeEarlyRound2ScoringAverage",2012
187,187,"Robert Karlsson",NA,73.67,221,3,"TenthTeeEarlyRound2ScoringAverage",2012
188,188,"Scott Brown",NA,74,222,3,"TenthTeeEarlyRound2ScoringAverage",2012
188,188,"Jeff Maggert",NA,74,444,6,"TenthTeeEarlyRound2ScoringAverage",2012
190,190,"Rory Sabbatini",NA,74.25,297,4,"TenthTeeEarlyRound2ScoringAverage",2012
