"OfficialWorldGolfRanking_RANKTHISWEEK_2006","OfficialWorldGolfRanking_RANKLASTWEEK_2006","OfficialWorldGolfRanking_PLAYERNAME_2006","OfficialWorldGolfRanking_EVENTS_2006","OfficialWorldGolfRanking_AVGPOINTS_2006","OfficialWorldGolfRanking_TOTALPOINTS_2006","OfficialWorldGolfRanking_POINTSLOST_2006","OfficialWorldGolfRanking_POINTSGAINED_2006","OfficialWorldGolfRanking_COUNTRY_2006","stat_name","year"
253,256,"Marcus Fraser",56,0.68,38.23,-29.36,37.93,NA,"OfficialWorldGolfRanking",2006
254,257,"Nozomi Kawahara",50,0.68,33.93,-26,28.88,NA,"OfficialWorldGolfRanking",2006
255,254,"Yeh Weitze",55,0.68,37.28,-23.43,35.53,NA,"OfficialWorldGolfRanking",2006
256,252,"Yusaku Miyazato",54,0.67,36.32,-15.52,32.36,NA,"OfficialWorldGolfRanking",2006
257,258,"Jonathan Kaye",56,0.67,37.57,-63.03,28.1,NA,"OfficialWorldGolfRanking",2006
258,259,"Keng Chi Lin",67,0.67,44.78,-29.1,27.25,NA,"OfficialWorldGolfRanking",2006
259,255,"Peter Hedblom",49,0.67,32.59,-35.08,22.64,NA,"OfficialWorldGolfRanking",2006
260,262,"Jeff Quinney",53,0.66,34.89,-9.5,40.12,NA,"OfficialWorldGolfRanking",2006
261,263,"Omar Uresti",56,0.66,36.82,-27.29,35.26,NA,"OfficialWorldGolfRanking",2006
262,265,"Stephen Gallacher",50,0.65,32.61,-59.87,28.66,NA,"OfficialWorldGolfRanking",2006
263,253,"Yasuharu Imano",56,0.65,36.27,-47.48,3.45,NA,"OfficialWorldGolfRanking",2006
264,270,"Juan Parron",40,0.65,25.9,-6.41,32.31,NA,"OfficialWorldGolfRanking",2006
265,267,"Paul Gow",60,0.65,38.84,-20.1,37.11,NA,"OfficialWorldGolfRanking",2006
266,264,"Mark Wilson",50,0.65,32.36,-26.7,25.29,NA,"OfficialWorldGolfRanking",2006
267,261,"Arjun Atwal",57,0.65,36.85,-44.71,29.86,NA,"OfficialWorldGolfRanking",2006
268,266,"Ryoken Kawagishi",56,0.64,35.94,-50.69,19.3,NA,"OfficialWorldGolfRanking",2006
269,260,"Warren Abery",40,0.64,25.52,-17.65,30.43,NA,"OfficialWorldGolfRanking",2006
270,272,"Brendan Jones",54,0.64,34.37,-37.2,34.15,NA,"OfficialWorldGolfRanking",2006
271,269,"Bob Tway",51,0.64,32.45,-54.05,17.01,NA,"OfficialWorldGolfRanking",2006
272,271,"Adrien Mork",40,0.63,25.22,-3.6,28.83,NA,"OfficialWorldGolfRanking",2006
273,268,"Lee Janzen",54,0.63,33.94,-27.62,30.67,NA,"OfficialWorldGolfRanking",2006
274,273,"Ryuichi Oda",53,0.62,32.98,-24.24,22.34,NA,"OfficialWorldGolfRanking",2006
275,274,"Jeff Gove",55,0.61,33.75,-14.04,36.37,NA,"OfficialWorldGolfRanking",2006
276,276,"Tatsuhiko Takahashi",51,0.61,31.28,-16.71,21.82,NA,"OfficialWorldGolfRanking",2006
277,275,"Tripp Isenhour",50,0.61,30.6,-11.86,41.82,NA,"OfficialWorldGolfRanking",2006
278,291,"Chawalit Plaphol",62,0.61,37.84,-30.23,30.04,NA,"OfficialWorldGolfRanking",2006
279,284,"Peter Lawrie",57,0.61,34.66,-32.03,26.82,NA,"OfficialWorldGolfRanking",2006
280,307,"Bradford Vaughan",40,0.61,24.25,-10.12,15.53,NA,"OfficialWorldGolfRanking",2006
281,277,"Jean Francois Remesy",47,0.6,28.37,-38.66,14.18,NA,"OfficialWorldGolfRanking",2006
282,282,"Felipe Aguilar",40,0.6,24.09,-2.88,26.96,NA,"OfficialWorldGolfRanking",2006
283,283,"Michael Sim",40,0.6,24,-4.53,28.53,NA,"OfficialWorldGolfRanking",2006
284,281,"Duffy Waldorf",56,0.6,33.55,-45.96,32.69,NA,"OfficialWorldGolfRanking",2006
285,314,"Ross Fisher",55,0.6,32.82,-16.31,32.12,NA,"OfficialWorldGolfRanking",2006
286,279,"Jason Dufner",54,0.59,31.97,-14.15,37.64,NA,"OfficialWorldGolfRanking",2006
287,280,"John Cook",49,0.59,28.81,-19.85,28.6,NA,"OfficialWorldGolfRanking",2006
288,286,"Tag Ridings",64,0.59,37.51,-46.38,25.68,NA,"OfficialWorldGolfRanking",2006
289,285,"Brian Bateman",58,0.58,33.92,-29.62,30.86,NA,"OfficialWorldGolfRanking",2006
290,313,"Lee Slattery",51,0.58,29.69,-20.86,32.93,NA,"OfficialWorldGolfRanking",2006
291,287,"Paul Azinger",52,0.58,30.16,-22.95,33.18,NA,"OfficialWorldGolfRanking",2006
292,288,"Toru Suzuki",52,0.58,30.16,-31.92,22,NA,"OfficialWorldGolfRanking",2006
293,292,"Rafa Cabrera Bello",40,0.58,23.11,-3.41,26.52,NA,"OfficialWorldGolfRanking",2006
294,293,"Kyron Sullivan",53,0.58,30.55,-12.86,35.1,NA,"OfficialWorldGolfRanking",2006
295,299,"Mattias Eliasson",47,0.58,27.09,-17.73,24.71,NA,"OfficialWorldGolfRanking",2006
296,289,"Scott Gutschewski",55,0.58,31.69,-19.89,26.2,NA,"OfficialWorldGolfRanking",2006
297,289,"Darron Stiles",58,0.58,33.36,-19.76,31,NA,"OfficialWorldGolfRanking",2006
298,315,"Chris Rodgers",40,0.57,22.98,-10.05,28.69,NA,"OfficialWorldGolfRanking",2006
299,294,"I J Jang",46,0.57,26.32,-19.74,15.3,NA,"OfficialWorldGolfRanking",2006
300,296,"David Branshaw",54,0.57,30.72,-16.93,33.65,NA,"OfficialWorldGolfRanking",2006
301,297,"Anton Haig",40,0.57,22.72,-5.67,25.57,NA,"OfficialWorldGolfRanking",2006
302,278,"Cesar Monasterio",48,0.57,27.25,-12.54,31.75,NA,"OfficialWorldGolfRanking",2006
303,295,"Mathias Gronberg",57,0.56,31.77,-25.33,32.16,NA,"OfficialWorldGolfRanking",2006
304,302,"Cameron Beckman",55,0.56,30.63,-31.3,23.29,NA,"OfficialWorldGolfRanking",2006
305,298,"Toshi Izawa",51,0.55,28.28,-40.95,8.95,NA,"OfficialWorldGolfRanking",2006
306,309,"Rocco Mediate",42,0.55,22.97,-25.71,8.27,NA,"OfficialWorldGolfRanking",2006
307,310,"Martin Erlandsson",52,0.55,28.42,-18.84,22.78,NA,"OfficialWorldGolfRanking",2006
308,301,"Terry Pilkadaris",52,0.54,28.24,-32.11,23.95,NA,"OfficialWorldGolfRanking",2006
309,311,"Yoshikazu Haku",48,0.54,26.04,-6.69,23.18,NA,"OfficialWorldGolfRanking",2006
310,304,"Marco Dawson",53,0.54,28.63,-15.43,20.77,NA,"OfficialWorldGolfRanking",2006
311,306,"Rahil Gangjee",41,0.54,22.13,-4.52,23.8,NA,"OfficialWorldGolfRanking",2006
312,316,"Robert Jan Derksen",52,0.54,27.97,-32.67,17.14,NA,"OfficialWorldGolfRanking",2006
313,318,"John Merrick",40,0.54,21.41,-2.99,24.4,NA,"OfficialWorldGolfRanking",2006
314,308,"Brenden Pappas",46,0.53,24.57,-21.49,27.86,NA,"OfficialWorldGolfRanking",2006
315,312,"Stephen Gangluff",40,0.53,21.29,-9.13,23.42,NA,"OfficialWorldGolfRanking",2006
316,325,"James Heath",53,0.53,28.2,-7.94,29.44,NA,"OfficialWorldGolfRanking",2006
317,320,"Nick Price",40,0.53,21.2,-38.91,11.39,NA,"OfficialWorldGolfRanking",2006
318,339,"Anthony Kang",49,0.53,25.81,-8.73,27.67,NA,"OfficialWorldGolfRanking",2006
319,323,"Jose Coceres",40,0.53,21.03,-23.87,21.48,NA,"OfficialWorldGolfRanking",2006
320,324,"Steven Conran",47,0.53,24.69,-45.48,9.51,NA,"OfficialWorldGolfRanking",2006
321,322,"James Hepworth",47,0.52,24.58,-8.05,26.68,NA,"OfficialWorldGolfRanking",2006
322,367,"Lee James",53,0.52,27.54,-6.29,28.86,NA,"OfficialWorldGolfRanking",2006
323,317,"Jeff Overton",40,0.52,20.78,-4.94,25.72,NA,"OfficialWorldGolfRanking",2006
324,319,"Jarrod Moseley",40,0.52,20.73,-10.76,16.81,NA,"OfficialWorldGolfRanking",2006
325,303,"Christian Nilsson",40,0.52,20.65,-6.1,23.6,NA,"OfficialWorldGolfRanking",2006
326,327,"Christian Cevaer",53,0.51,27.17,-25.06,26.49,NA,"OfficialWorldGolfRanking",2006
327,305,"Ignacio Garrido",48,0.51,24.54,-10.75,26.72,NA,"OfficialWorldGolfRanking",2006
328,331,"Wayne Perske",40,0.51,20.36,-7.18,25.43,NA,"OfficialWorldGolfRanking",2006
329,343,"Simon Yates",40,0.51,20.28,-20.44,15.2,NA,"OfficialWorldGolfRanking",2006
330,334,"Bryce Molder",51,0.51,25.83,-2.95,27.52,NA,"OfficialWorldGolfRanking",2006
331,329,"Loren Roberts",40,0.51,20.2,-43.75,8.86,NA,"OfficialWorldGolfRanking",2006
332,333,"Robert Damron",59,0.5,29.73,-34.87,21.75,NA,"OfficialWorldGolfRanking",2006
333,338,"Dinesh Chand",54,0.5,27.08,-40.89,4.34,NA,"OfficialWorldGolfRanking",2006
334,335,"Jim Rutledge",53,0.5,26.5,-11.54,37.07,NA,"OfficialWorldGolfRanking",2006
335,345,"Peter Gustafsson",51,0.5,25.43,-24.09,16.57,NA,"OfficialWorldGolfRanking",2006
336,352,"Brad Kennedy",52,0.5,25.85,-16.42,28.57,NA,"OfficialWorldGolfRanking",2006
337,321,"Wen Teh Lu",40,0.5,19.88,-14.11,14.29,NA,"OfficialWorldGolfRanking",2006
338,394,"Robert Rock",43,0.5,21.34,-6.36,23.94,NA,"OfficialWorldGolfRanking",2006
339,337,"Chad Collins",52,0.49,25.69,-8.36,28.65,NA,"OfficialWorldGolfRanking",2006
340,410,"Louis Oosthuizen",49,0.49,24.19,-24.41,17.06,NA,"OfficialWorldGolfRanking",2006
341,332,"Gregory Havret",56,0.49,27.43,-42.26,15,NA,"OfficialWorldGolfRanking",2006
341,330,"John Huston",58,0.49,28.41,-34.41,21.16,NA,"OfficialWorldGolfRanking",2006
343,341,"Masaya Tomida",46,0.49,22.52,-5.84,23.11,NA,"OfficialWorldGolfRanking",2006
344,444,"Gary Lockerbie",40,0.49,19.56,-3.92,23.48,NA,"OfficialWorldGolfRanking",2006
345,336,"Greg Chalmers",64,0.49,31.15,-25.68,25.55,NA,"OfficialWorldGolfRanking",2006
346,326,"Chapchai Nirat",41,0.49,19.95,-8.55,19.54,NA,"OfficialWorldGolfRanking",2006
347,347,"Mardan Mamat",48,0.48,23,-15.14,29.56,NA,"OfficialWorldGolfRanking",2006
348,348,"Nick Flanagan",40,0.48,19.15,-8.85,21.32,NA,"OfficialWorldGolfRanking",2006
349,328,"Joey Snyder III",40,0.48,19.15,-29.95,1.52,NA,"OfficialWorldGolfRanking",2006
350,351,"Shane Bertsch",60,0.48,28.59,-17.61,35.2,NA,"OfficialWorldGolfRanking",2006
351,340,"Phillip Price",50,0.47,23.73,-26.96,19.37,NA,"OfficialWorldGolfRanking",2006
352,346,"James Kingston",56,0.47,26.54,-39.31,13.83,NA,"OfficialWorldGolfRanking",2006
353,369,"Benn Barham",52,0.47,24.49,-11.03,21.28,NA,"OfficialWorldGolfRanking",2006
354,353,"Bubba Dickerson",58,0.47,27.22,-6.06,31.18,NA,"OfficialWorldGolfRanking",2006
355,359,"Ricky Barnes",49,0.47,23,-3.35,24.04,NA,"OfficialWorldGolfRanking",2006
356,354,"Doug LaBelle II",56,0.47,26.2,-7.3,28,NA,"OfficialWorldGolfRanking",2006
357,380,"Richard Finch",54,0.47,25.15,-20.69,22.95,NA,"OfficialWorldGolfRanking",2006
358,355,"Andrew McLardy",53,0.47,24.67,-24.79,19.76,NA,"OfficialWorldGolfRanking",2006
359,342,"Peter Senior",40,0.46,18.56,-20.72,17.1,NA,"OfficialWorldGolfRanking",2006
360,349,"Glen Day",60,0.46,27.71,-19.45,24.37,NA,"OfficialWorldGolfRanking",2006
361,343,"Robert Garrigus",47,0.46,21.67,-5.85,26,NA,"OfficialWorldGolfRanking",2006
362,371,"Sam Walker",56,0.46,25.72,-9.28,27.74,NA,"OfficialWorldGolfRanking",2006
363,357,"Mikko Ilonen",45,0.46,20.59,-10.07,22.06,NA,"OfficialWorldGolfRanking",2006
364,358,"Jess Daley",40,0.46,18.29,-4.75,22.27,NA,"OfficialWorldGolfRanking",2006
365,362,"Craig Lile",49,0.45,22.09,-6.74,26.13,NA,"OfficialWorldGolfRanking",2006
366,363,"Gary Murphy",57,0.45,25.65,-19.73,23.34,NA,"OfficialWorldGolfRanking",2006
367,356,"Tommy Armour III",54,0.45,24.23,-44.12,17.9,NA,"OfficialWorldGolfRanking",2006
368,366,"Doug Barron",52,0.45,23.31,-28.63,18.92,NA,"OfficialWorldGolfRanking",2006
369,360,"Brent Geiberger",51,0.45,22.84,-40.46,24.94,NA,"OfficialWorldGolfRanking",2006
370,350,"Gary Emerson",60,0.45,26.8,-27.22,26.74,NA,"OfficialWorldGolfRanking",2006
371,365,"Gareth Davies",52,0.45,23.18,-9.38,24.9,NA,"OfficialWorldGolfRanking",2006
372,370,"Oliver Wilson",54,0.44,23.86,-21.59,16.66,NA,"OfficialWorldGolfRanking",2006
373,364,"Alex Cejka",63,0.44,27.81,-53.14,22.99,NA,"OfficialWorldGolfRanking",2006
374,361,"Michael Allen",55,0.44,24.19,-37.19,18.23,NA,"OfficialWorldGolfRanking",2006
375,373,"Bob May",40,0.44,17.43,-2.74,20.18,NA,"OfficialWorldGolfRanking",2006
376,377,"Chris Riley",52,0.43,22.48,-37.85,22,NA,"OfficialWorldGolfRanking",2006
377,378,"Jerry Smith",54,0.43,23.31,-15.18,25.47,NA,"OfficialWorldGolfRanking",2006
378,374,"Alastair Forsyth",50,0.43,21.51,-34.73,18.5,NA,"OfficialWorldGolfRanking",2006
379,389,"Ian Leggatt",41,0.43,17.63,-3.61,18.2,NA,"OfficialWorldGolfRanking",2006
380,383,"Jong Duck Kim",43,0.43,18.3,-23.94,9.87,NA,"OfficialWorldGolfRanking",2006
381,368,"Parker McLachlin",40,0.43,17.01,-6.26,23.27,NA,"OfficialWorldGolfRanking",2006
382,375,"Matthew Millar",40,0.43,17,-3.63,20.47,NA,"OfficialWorldGolfRanking",2006
383,384,"Andrew Coltart",55,0.42,23.31,-15.87,22.16,NA,"OfficialWorldGolfRanking",2006
384,379,"Tom Whitehouse",50,0.42,21.14,-12.46,23.43,NA,"OfficialWorldGolfRanking",2006
385,381,"Miles Tunnicliff",51,0.42,21.5,-32.09,15.73,NA,"OfficialWorldGolfRanking",2006
386,394,"Rich Bland",50,0.42,21.06,-17.6,21.07,NA,"OfficialWorldGolfRanking",2006
387,376,"Scott McCarron",40,0.42,16.83,-44.21,8.22,NA,"OfficialWorldGolfRanking",2006
388,382,"Andrew Marshall",51,0.42,21.43,-13.3,20.65,NA,"OfficialWorldGolfRanking",2006
389,372,"David McKenzie",64,0.42,26.61,-23.37,21.51,NA,"OfficialWorldGolfRanking",2006
390,386,"Shaun Webster",54,0.42,22.44,-3.69,21.74,NA,"OfficialWorldGolfRanking",2006
391,388,"Ian Woosnam",40,0.42,16.61,-18.03,12.39,NA,"OfficialWorldGolfRanking",2006
392,396,"Justin Bolli",52,0.41,21.46,-12.16,23.39,NA,"OfficialWorldGolfRanking",2006
393,397,"Kane Webber",40,0.41,16.48,-4.33,20.81,NA,"OfficialWorldGolfRanking",2006
394,399,"Chris Campbell",54,0.41,22.2,-15.65,12.14,NA,"OfficialWorldGolfRanking",2006
395,400,"Satoru Hirota",55,0.41,22.6,-16.55,12.58,NA,"OfficialWorldGolfRanking",2006
396,392,"Jaime Spence",42,0.41,17.19,-15.92,11.23,NA,"OfficialWorldGolfRanking",2006
397,385,"Jay Haas",40,0.41,16.36,-55.1,12.05,NA,"OfficialWorldGolfRanking",2006
398,420,"Rick Gibson",41,0.41,16.68,-10.42,15.11,NA,"OfficialWorldGolfRanking",2006
399,398,"Makoto Inoue",56,0.41,22.75,-15.25,19.25,NA,"OfficialWorldGolfRanking",2006
400,402,"James Driscoll",55,0.41,22.29,-31.53,14.46,NA,"OfficialWorldGolfRanking",2006
401,401,"Garry Houston",66,0.4,26.67,-17.38,26.62,NA,"OfficialWorldGolfRanking",2006
402,393,"Alexandre Rocha",40,0.4,16.16,-3.06,19.21,NA,"OfficialWorldGolfRanking",2006
403,386,"Barry Lane",53,0.4,21.4,-47.7,6.61,NA,"OfficialWorldGolfRanking",2006
404,390,"Jean Francois Lucquin",56,0.4,22.59,-19.16,22.22,NA,"OfficialWorldGolfRanking",2006
405,415,"Marcus Higley",54,0.4,21.41,-7.28,24.94,NA,"OfficialWorldGolfRanking",2006
406,408,"Hennie Otto",40,0.4,15.81,-10.12,15.65,NA,"OfficialWorldGolfRanking",2006
407,391,"David Duval",45,0.39,17.72,-10.72,20.16,NA,"OfficialWorldGolfRanking",2006
408,403,"Henrik Bjornstad",40,0.39,15.74,-8.95,23.14,NA,"OfficialWorldGolfRanking",2006
409,406,"Hisayuki Sasaki",56,0.39,22.01,-14.15,18.85,NA,"OfficialWorldGolfRanking",2006
410,411,"Greg Meyer",51,0.39,20.01,-11.18,16.34,NA,"OfficialWorldGolfRanking",2006
411,409,"Hendrick Buhrmann",46,0.39,18.02,-13.47,17.29,NA,"OfficialWorldGolfRanking",2006
412,412,"Kiyoshi Murota",48,0.39,18.79,-12.71,18.85,NA,"OfficialWorldGolfRanking",2006
413,413,"Yasin Ali",40,0.39,15.64,-1.16,16.8,NA,"OfficialWorldGolfRanking",2006
414,404,"Mikael Lundberg",40,0.39,15.6,-13.28,9.78,NA,"OfficialWorldGolfRanking",2006
415,407,"David Park",50,0.39,19.4,-26.47,16.12,NA,"OfficialWorldGolfRanking",2006
416,486,"SSP Chawrasia",40,0.39,15.42,-1.35,16.77,NA,"OfficialWorldGolfRanking",2006
417,418,"Timothy ONeal",54,0.38,20.73,-4.05,21.13,NA,"OfficialWorldGolfRanking",2006
418,416,"Peter Tomasulo",50,0.38,19.17,-16.02,10.29,NA,"OfficialWorldGolfRanking",2006
419,404,"Sion Bebb",45,0.38,17.24,-5.25,17.82,NA,"OfficialWorldGolfRanking",2006
420,419,"Anthony Snobeck",40,0.38,15.32,-5.33,20.64,NA,"OfficialWorldGolfRanking",2006
421,447,"Thammanoon Sriroj",70,0.38,26.69,-25.92,20.43,NA,"OfficialWorldGolfRanking",2006
422,914,"Patrik Sjoland",40,0.38,15.2,-13.8,12.8,NA,"OfficialWorldGolfRanking",2006
423,426,"Hank Kuehne",40,0.38,15.12,-33.53,1.3,NA,"OfficialWorldGolfRanking",2006
424,428,"Chris Baryla",40,0.38,15.09,-2.86,15.7,NA,"OfficialWorldGolfRanking",2006
425,420,"Steve Marino",40,0.38,15.08,-2.33,16.36,NA,"OfficialWorldGolfRanking",2006
426,430,"Alvaro Salto",40,0.38,15.02,-6.19,17.4,NA,"OfficialWorldGolfRanking",2006
427,431,"John Mallinger",40,0.38,15.01,-6.59,15.94,NA,"OfficialWorldGolfRanking",2006
428,427,"Katsuyoshi Tomori",41,0.37,15.33,-10.81,13.96,NA,"OfficialWorldGolfRanking",2006
428,423,"Lian Wei Zhang",40,0.37,14.95,-19.59,6.89,NA,"OfficialWorldGolfRanking",2006
430,414,"Toni Karjalainen",42,0.37,15.66,-9.58,15.41,NA,"OfficialWorldGolfRanking",2006
431,429,"Danny Ellis",43,0.37,16.02,-13.54,14.93,NA,"OfficialWorldGolfRanking",2006
432,433,"Mark Foster",56,0.37,20.82,-17.99,24.03,NA,"OfficialWorldGolfRanking",2006
433,436,"Rob Oppenheim",40,0.37,14.86,-7.35,18.04,NA,"OfficialWorldGolfRanking",2006
434,475,"Iain Steel",40,0.37,14.74,-6.33,16.11,NA,"OfficialWorldGolfRanking",2006
435,441,"DH Lee",40,0.37,14.72,-1.13,15.85,NA,"OfficialWorldGolfRanking",2006
436,425,"Ariel Canete",44,0.37,16.19,-11.54,12.2,NA,"OfficialWorldGolfRanking",2006
436,443,"Tjaart van der Walt",58,0.37,21.34,-24.14,9.5,NA,"OfficialWorldGolfRanking",2006
438,424,"Shinichi Yokota",57,0.37,20.94,-26.85,6.3,NA,"OfficialWorldGolfRanking",2006
439,434,"Joachim Backstom",53,0.37,19.46,-10.37,12.92,NA,"OfficialWorldGolfRanking",2006
440,432,"Aron Price",40,0.37,14.67,-3.3,15.24,NA,"OfficialWorldGolfRanking",2006
441,437,"Titch Moore",48,0.37,17.53,-21.17,6.78,NA,"OfficialWorldGolfRanking",2006
442,445,"Ryan Armour",51,0.36,18.6,-8.79,20.26,NA,"OfficialWorldGolfRanking",2006
443,446,"Todd Fischer",70,0.36,25.53,-32.98,20.13,NA,"OfficialWorldGolfRanking",2006
444,442,"Kyle Reifers",40,0.36,14.56,-2.08,16.64,NA,"OfficialWorldGolfRanking",2006
445,448,"Mark Roe",45,0.36,16.36,-13.91,12.93,NA,"OfficialWorldGolfRanking",2006
446,435,"Steven OHara",56,0.36,20.34,-24.83,14.16,NA,"OfficialWorldGolfRanking",2006
446,438,"Alessandro Tadini",56,0.36,20.34,-16.49,20.53,NA,"OfficialWorldGolfRanking",2006
448,506,"David Bransdon",50,0.36,18.09,-11.5,16.76,NA,"OfficialWorldGolfRanking",2006
449,439,"Nicolas Vanhootegem",40,0.36,14.35,-3.3,17.65,NA,"OfficialWorldGolfRanking",2006
450,451,"Fabrizio Zanotti",40,0.36,14.34,NA,14.34,NA,"OfficialWorldGolfRanking",2006
451,417,"Hunter Haas",58,0.36,20.76,-16.07,19.96,NA,"OfficialWorldGolfRanking",2006
452,440,"David Carter",50,0.36,17.84,-12.39,16.24,NA,"OfficialWorldGolfRanking",2006
453,452,"Patrick Sheehan",69,0.36,24.54,-41.6,17,NA,"OfficialWorldGolfRanking",2006
454,449,"Thomas Levet",49,0.35,17.36,-77.67,6.89,NA,"OfficialWorldGolfRanking",2006
455,455,"Ian Garbutt",54,0.35,18.95,-12.58,18.55,NA,"OfficialWorldGolfRanking",2006
456,453,"Tetsuya Haraguchi",40,0.35,13.99,-1.44,15.42,NA,"OfficialWorldGolfRanking",2006
457,457,"Junwon Park",40,0.35,13.95,-2.55,16.51,NA,"OfficialWorldGolfRanking",2006
458,458,"Julien Foret",40,0.35,13.86,-0.62,14.48,NA,"OfficialWorldGolfRanking",2006
459,462,"Scott Laycock",51,0.34,17.53,-13.75,10.73,NA,"OfficialWorldGolfRanking",2006
460,459,"Steven Jeppesen",62,0.34,21.3,-13.14,18.8,NA,"OfficialWorldGolfRanking",2006
461,463,"Johan Skold",53,0.34,18.13,-9.55,18.18,NA,"OfficialWorldGolfRanking",2006
462,454,"Simon Hurd",44,0.34,14.97,-6.27,17.78,NA,"OfficialWorldGolfRanking",2006
463,461,"Kris Cox",57,0.34,19.3,-12.61,17.81,NA,"OfficialWorldGolfRanking",2006
464,496,"Keith Horne",47,0.34,15.75,-16.02,9.29,NA,"OfficialWorldGolfRanking",2006
465,470,"Bryan Saltus",40,0.33,13.36,-5.53,15.16,NA,"OfficialWorldGolfRanking",2006
466,468,"Jay Delsing",43,0.33,14.3,-8.92,13.4,NA,"OfficialWorldGolfRanking",2006
467,472,"Hideki Kase",57,0.33,18.94,-27.89,13.46,NA,"OfficialWorldGolfRanking",2006
468,469,"DA Points",61,0.33,20.26,-19.42,16.16,NA,"OfficialWorldGolfRanking",2006
469,474,"Mitsuhiro Tateyama",55,0.33,18.17,-12.34,10.89,NA,"OfficialWorldGolfRanking",2006
470,422,"Pierre Fulke",40,0.33,13.19,-21.94,NA,NA,"OfficialWorldGolfRanking",2006
471,471,"Jean Baptiste Gonnet",48,0.33,15.81,-4.93,19.01,NA,"OfficialWorldGolfRanking",2006
472,450,"Henrik Nystrom",46,0.33,15.14,-10.09,15.49,NA,"OfficialWorldGolfRanking",2006
473,476,"Suk Jougyul",40,0.33,13.15,-4.23,16.29,NA,"OfficialWorldGolfRanking",2006
473,464,"Gary Simpson",40,0.33,13.15,-9.31,12.01,NA,"OfficialWorldGolfRanking",2006
475,456,"Jean Hugo",40,0.33,13.13,-3.76,14.36,NA,"OfficialWorldGolfRanking",2006
476,473,"Skip Kendall",58,0.33,19.01,-29.35,20.99,NA,"OfficialWorldGolfRanking",2006
477,466,"Bob Heintz",55,0.33,18.01,-10.53,13.71,NA,"OfficialWorldGolfRanking",2006
478,481,"Kevin Johnson",43,0.33,14.05,-3.74,15.68,NA,"OfficialWorldGolfRanking",2006
479,479,"Steve Allan",58,0.33,18.9,-25.78,15.12,NA,"OfficialWorldGolfRanking",2006
480,478,"Jonathan Lomas",60,0.32,19.47,-26.06,14.99,NA,"OfficialWorldGolfRanking",2006
481,482,"Kiyoshi Miyazato",52,0.32,16.83,-20.34,5.01,NA,"OfficialWorldGolfRanking",2006
482,483,"Francois DeLamontagne",51,0.32,16.47,-18.77,13.64,NA,"OfficialWorldGolfRanking",2006
482,467,"Franklin Langham",58,0.32,18.73,-19.02,17.16,NA,"OfficialWorldGolfRanking",2006
484,476,"Peter Linhart",40,0.32,12.8,-4.14,16.6,NA,"OfficialWorldGolfRanking",2006
485,485,"Stuart Little",57,0.32,18.23,-20.84,7.69,NA,"OfficialWorldGolfRanking",2006
486,488,"Roland Thatcher",57,0.32,18.19,-14.21,15.66,NA,"OfficialWorldGolfRanking",2006
487,489,"Mark OMeara",41,0.32,13.06,-22.68,12.17,NA,"OfficialWorldGolfRanking",2006
488,492,"Joe Ozaki",40,0.32,12.64,-25.75,2.48,NA,"OfficialWorldGolfRanking",2006
489,487,"Michael Wright",40,0.32,12.62,-3.04,12.34,NA,"OfficialWorldGolfRanking",2006
490,494,"David Hearn",56,0.31,17.52,-14.7,16.36,NA,"OfficialWorldGolfRanking",2006
491,493,"Chris Smith",58,0.31,18.05,-27.33,10.73,NA,"OfficialWorldGolfRanking",2006
492,465,"Marcus Both",53,0.31,16.44,-18.92,8.93,NA,"OfficialWorldGolfRanking",2006
493,490,"Bradley Hughes",50,0.31,15.41,-10.92,17.18,NA,"OfficialWorldGolfRanking",2006
494,497,"Unho Park",61,0.31,18.76,-7.45,21.27,NA,"OfficialWorldGolfRanking",2006
494,523,"Lee Sungdoo",40,0.31,12.3,-5.02,15.81,NA,"OfficialWorldGolfRanking",2006
496,484,"Brendon de Jonge",52,0.31,15.94,-4.39,19.18,NA,"OfficialWorldGolfRanking",2006
497,495,"Katsumune Imai",55,0.31,16.78,-21.44,11.4,NA,"OfficialWorldGolfRanking",2006
498,491,"Jason Allred",57,0.3,17.35,-10.3,19.47,NA,"OfficialWorldGolfRanking",2006
499,460,"Ted Oh",40,0.3,12.16,-10.19,6.81,NA,"OfficialWorldGolfRanking",2006
500,502,"Hiroshi Iwata",40,0.3,12.16,-0.48,12.63,NA,"OfficialWorldGolfRanking",2006
501,499,"Ivo Giner",46,0.3,13.96,-8.51,15.5,NA,"OfficialWorldGolfRanking",2006
502,503,"Anthony Kim",40,0.3,12.1,NA,12.1,NA,"OfficialWorldGolfRanking",2006
503,500,"Jun Kikuchi",48,0.3,14.51,-12.9,9.46,NA,"OfficialWorldGolfRanking",2006
504,505,"Paul Claxton",59,0.3,17.79,-9.58,14.26,NA,"OfficialWorldGolfRanking",2006
505,498,"Jesus Maria Arruti",40,0.3,12.03,-4.76,12.88,NA,"OfficialWorldGolfRanking",2006
506,508,"Mads Vibe Hastrup",52,0.3,15.54,-6.42,17.37,NA,"OfficialWorldGolfRanking",2006
507,572,"Jaco Van Zyl",40,0.3,11.88,-7.23,11.1,NA,"OfficialWorldGolfRanking",2006
508,511,"Ron Whittaker",40,0.3,11.8,-1.91,13.71,NA,"OfficialWorldGolfRanking",2006
