"3PuttAvoidanceRound3_RANKTHISWEEK_2014","3PuttAvoidanceRound3_RANKLASTWEEK_2014","3PuttAvoidanceRound3_PLAYERNAME_2014","3PuttAvoidanceRound3__2014","3PuttAvoidanceRound3_Pct_2014","3PuttAvoidanceRound3_TOTAL3PUTTS_2014","3PuttAvoidanceRound3_TOTALHOLES_2014","stat_name","year"
37,37,"Lee Westwood",NA,2.02,4,198,"3PuttAvoidanceRound3",2014
37,37,"Will Wilcox",NA,2.02,4,198,"3PuttAvoidanceRound3",2014
40,40,"Brice Garnett",NA,2.05,7,342,"3PuttAvoidanceRound3",2014
41,41,"Ben Crane",NA,2.08,6,288,"3PuttAvoidanceRound3",2014
41,41,"Brad Fritsch",NA,2.08,3,144,"3PuttAvoidanceRound3",2014
41,41,"Troy Matteson",NA,2.08,3,144,"3PuttAvoidanceRound3",2014
41,41,"Rory McIlroy",NA,2.08,6,288,"3PuttAvoidanceRound3",2014
41,41,"John Peterson",NA,2.08,3,144,"3PuttAvoidanceRound3",2014
46,46,"Dustin Johnson",NA,2.14,5,234,"3PuttAvoidanceRound3",2014
46,46,"Jamie Lovemark",NA,2.14,5,234,"3PuttAvoidanceRound3",2014
48,48,"KJ Choi",NA,2.16,7,324,"3PuttAvoidanceRound3",2014
48,48,"Webb Simpson",NA,2.16,7,324,"3PuttAvoidanceRound3",2014
50,50,"Chad Campbell",NA,2.22,4,180,"3PuttAvoidanceRound3",2014
50,50,"William McGirt",NA,2.22,8,360,"3PuttAvoidanceRound3",2014
50,50,"Ryan Palmer",NA,2.22,8,360,"3PuttAvoidanceRound3",2014
50,50,"Chris Stroud",NA,2.22,8,360,"3PuttAvoidanceRound3",2014
50,50,"Michael Thompson",NA,2.22,6,270,"3PuttAvoidanceRound3",2014
50,50,"Mark Wilson",NA,2.22,4,180,"3PuttAvoidanceRound3",2014
56,56,"Russell Henley",NA,2.29,7,306,"3PuttAvoidanceRound3",2014
57,57,"Luke Donald",NA,2.31,5,216,"3PuttAvoidanceRound3",2014
57,57,"Brian Harman",NA,2.31,10,432,"3PuttAvoidanceRound3",2014
57,57,"Troy Merritt",NA,2.31,5,216,"3PuttAvoidanceRound3",2014
60,60,"Keegan Bradley",NA,2.34,8,342,"3PuttAvoidanceRound3",2014
61,61,"Tim Clark",NA,2.38,6,252,"3PuttAvoidanceRound3",2014
61,61,"Ryo Ishikawa",NA,2.38,6,252,"3PuttAvoidanceRound3",2014
61,61,"Martin Kaymer",NA,2.38,6,252,"3PuttAvoidanceRound3",2014
61,61,"Jason Kokrak",NA,2.38,6,252,"3PuttAvoidanceRound3",2014
61,61,"Bronson La Cassie",NA,2.38,3,126,"3PuttAvoidanceRound3",2014
66,66,"Justin Rose",NA,2.43,7,288,"3PuttAvoidanceRound3",2014
66,66,"Brian Stuard",NA,2.43,7,288,"3PuttAvoidanceRound3",2014
68,68,"Cameron Tringale",NA,2.44,11,450,"3PuttAvoidanceRound3",2014
69,69,"Martin Flores",NA,2.47,8,324,"3PuttAvoidanceRound3",2014
70,70,"Jim Furyk",NA,2.5,9,360,"3PuttAvoidanceRound3",2014
70,70,"Brandt Snedeker",NA,2.5,9,360,"3PuttAvoidanceRound3",2014
70,70,"Kevin Stadler",NA,2.5,9,360,"3PuttAvoidanceRound3",2014
73,73,"Scott Stallings",NA,2.53,5,198,"3PuttAvoidanceRound3",2014
73,73,"Jimmy Walker",NA,2.53,10,396,"3PuttAvoidanceRound3",2014
75,75,"Andrew Svoboda",NA,2.59,7,270,"3PuttAvoidanceRound3",2014
76,76,"Erik Compton",NA,2.61,8,306,"3PuttAvoidanceRound3",2014
76,76,"Graham DeLaet",NA,2.61,8,306,"3PuttAvoidanceRound3",2014
76,76,"Bubba Watson",NA,2.61,8,306,"3PuttAvoidanceRound3",2014
79,79,"Ryan Moore",NA,2.63,9,342,"3PuttAvoidanceRound3",2014
80,80,"Matt Every",NA,2.78,9,324,"3PuttAvoidanceRound3",2014
80,80,"Sergio Garcia",NA,2.78,7,252,"3PuttAvoidanceRound3",2014
80,80,"JJ Henry",NA,2.78,9,324,"3PuttAvoidanceRound3",2014
80,80,"Jerry Kelly",NA,2.78,9,324,"3PuttAvoidanceRound3",2014
80,80,"Russell Knox",NA,2.78,10,360,"3PuttAvoidanceRound3",2014
80,80,"Justin Leonard",NA,2.78,8,288,"3PuttAvoidanceRound3",2014
80,80,"Jeff Maggert",NA,2.78,5,180,"3PuttAvoidanceRound3",2014
80,80,"George McNeill",NA,2.78,8,288,"3PuttAvoidanceRound3",2014
80,80,"Carl Pettersson",NA,2.78,9,324,"3PuttAvoidanceRound3",2014
80,80,"Nicholas Thompson",NA,2.78,6,216,"3PuttAvoidanceRound3",2014
80,80,"Johnson Wagner",NA,2.78,5,180,"3PuttAvoidanceRound3",2014
80,80,"Charlie Wi",NA,2.78,6,216,"3PuttAvoidanceRound3",2014
92,92,"Brendon Todd",NA,2.89,13,450,"3PuttAvoidanceRound3",2014
93,93,"John Senden",NA,2.9,12,414,"3PuttAvoidanceRound3",2014
94,94,"Greg Chalmers",NA,2.94,9,306,"3PuttAvoidanceRound3",2014
95,95,"Sangmoon Bae",NA,2.96,8,270,"3PuttAvoidanceRound3",2014
96,96,"Robert Allenby",NA,2.99,7,234,"3PuttAvoidanceRound3",2014
96,96,"David Lingmerth",NA,2.99,7,234,"3PuttAvoidanceRound3",2014
98,98,"James Driscoll",NA,3.03,6,198,"3PuttAvoidanceRound3",2014
99,99,"Ricky Barnes",NA,3.06,11,360,"3PuttAvoidanceRound3",2014
99,99,"Seung Yul Noh",NA,3.06,11,360,"3PuttAvoidanceRound3",2014
101,101,"Steven Bowditch",NA,3.09,10,324,"3PuttAvoidanceRound3",2014
101,101,"Billy Hurley III",NA,3.09,10,324,"3PuttAvoidanceRound3",2014
101,101,"Pat Perez",NA,3.09,10,324,"3PuttAvoidanceRound3",2014
101,101,"Tim Wilkinson",NA,3.09,10,324,"3PuttAvoidanceRound3",2014
105,105,"Davis Love III",NA,3.13,9,288,"3PuttAvoidanceRound3",2014
106,106,"JB Holmes",NA,3.22,11,342,"3PuttAvoidanceRound3",2014
106,106,"Brendan Steele",NA,3.22,11,342,"3PuttAvoidanceRound3",2014
108,108,"Paul Casey",NA,3.24,7,216,"3PuttAvoidanceRound3",2014
109,109,"Ernie Els",NA,3.27,10,306,"3PuttAvoidanceRound3",2014
109,109,"Adam Scott",NA,3.27,10,306,"3PuttAvoidanceRound3",2014
109,109,"Vijay Singh",NA,3.27,10,306,"3PuttAvoidanceRound3",2014
112,112,"Bud Cauley",NA,3.33,6,180,"3PuttAvoidanceRound3",2014
112,112,"Rory Sabbatini",NA,3.33,9,270,"3PuttAvoidanceRound3",2014
114,114,"Bryce Molder",NA,3.42,8,234,"3PuttAvoidanceRound3",2014
114,114,"Shawn Stefani",NA,3.42,8,234,"3PuttAvoidanceRound3",2014
116,116,"Justin Hicks",NA,3.44,13,378,"3PuttAvoidanceRound3",2014
117,117,"John Huh",NA,3.47,10,288,"3PuttAvoidanceRound3",2014
117,117,"Tyrone Van Aswegen",NA,3.47,10,288,"3PuttAvoidanceRound3",2014
119,119,"Hunter Mahan",NA,3.51,12,342,"3PuttAvoidanceRound3",2014
120,120,"Roberto Castro",NA,3.54,7,198,"3PuttAvoidanceRound3",2014
120,120,"Chad Collins",NA,3.54,7,198,"3PuttAvoidanceRound3",2014
120,120,"Michael Putnam",NA,3.54,14,396,"3PuttAvoidanceRound3",2014
123,123,"Ben Curtis",NA,3.57,9,252,"3PuttAvoidanceRound3",2014
123,123,"Will Ma Kenzie",NA,3.57,9,252,"3PuttAvoidanceRound3",2014
123,123,"John Rollins",NA,3.57,9,252,"3PuttAvoidanceRound3",2014
126,126,"Geoff Ogilvy",NA,3.59,11,306,"3PuttAvoidanceRound3",2014
126,126,"Bo Van Pelt",NA,3.59,11,306,"3PuttAvoidanceRound3",2014
128,128,"Jordan Spieth",NA,3.62,15,414,"3PuttAvoidanceRound3",2014
129,129,"Retief Goosen",NA,3.7,14,378,"3PuttAvoidanceRound3",2014
129,129,"Louis Oosthuizen",NA,3.7,6,162,"3PuttAvoidanceRound3",2014
129,129,"Josh Teater",NA,3.7,12,324,"3PuttAvoidanceRound3",2014
132,132,"Chris Kirk",NA,3.78,17,450,"3PuttAvoidanceRound3",2014
133,133,"Charley Hoffman",NA,3.79,15,396,"3PuttAvoidanceRound3",2014
134,134,"Patrick Reed",NA,3.8,13,342,"3PuttAvoidanceRound3",2014
135,135,"Jeff Overton",NA,3.82,11,288,"3PuttAvoidanceRound3",2014
135,135,"Robert Streb",NA,3.82,11,288,"3PuttAvoidanceRound3",2014
135,135,"Nick Watney",NA,3.82,11,288,"3PuttAvoidanceRound3",2014
138,138,"Jonathan Byrd",NA,3.85,9,234,"3PuttAvoidanceRound3",2014
138,138,"Henrik Stenson",NA,3.85,9,234,"3PuttAvoidanceRound3",2014
140,140,"Spencer Levin",NA,3.89,7,180,"3PuttAvoidanceRound3",2014
140,140,"Andrew Loupe",NA,3.89,7,180,"3PuttAvoidanceRound3",2014
140,140,"Camilo Villegas",NA,3.89,14,360,"3PuttAvoidanceRound3",2014
140,140,"Mike Weir",NA,3.89,7,180,"3PuttAvoidanceRound3",2014
144,144,"Gonzalo Fdez Castano",NA,3.92,12,306,"3PuttAvoidanceRound3",2014
145,145,"Stewart Cink",NA,3.97,15,378,"3PuttAvoidanceRound3",2014
145,145,"Charl Schwartzel",NA,3.97,10,252,"3PuttAvoidanceRound3",2014
145,145,"Heath Slocum",NA,3.97,10,252,"3PuttAvoidanceRound3",2014
148,148,"Hideki Matsuyama",NA,4.01,13,324,"3PuttAvoidanceRound3",2014
149,149,"Scott Brown",NA,4.04,16,396,"3PuttAvoidanceRound3",2014
149,149,"Hudson Swafford",NA,4.04,8,198,"3PuttAvoidanceRound3",2014
151,151,"James Hahn",NA,4.07,11,270,"3PuttAvoidanceRound3",2014
151,151,"Andres Romero",NA,4.07,11,270,"3PuttAvoidanceRound3",2014
153,153,"Harris English",NA,4.09,14,342,"3PuttAvoidanceRound3",2014
153,153,"Billy Horschel",NA,4.09,14,342,"3PuttAvoidanceRound3",2014
155,155,"Jason Dufner",NA,4.17,9,216,"3PuttAvoidanceRound3",2014
155,155,"Derek Ernst",NA,4.17,9,216,"3PuttAvoidanceRound3",2014
155,155,"Tommy Gainey",NA,4.17,9,216,"3PuttAvoidanceRound3",2014
155,155,"Robert Garrigus",NA,4.17,12,288,"3PuttAvoidanceRound3",2014
155,155,"DH Lee",NA,4.17,6,144,"3PuttAvoidanceRound3",2014
155,155,"Ian Poulter",NA,4.17,9,216,"3PuttAvoidanceRound3",2014
155,155,"Kevin Streelman",NA,4.17,12,288,"3PuttAvoidanceRound3",2014
162,162,"Woody Austin",NA,4.32,7,162,"3PuttAvoidanceRound3",2014
162,162,"Briny Baird",NA,4.32,7,162,"3PuttAvoidanceRound3",2014
164,164,"Stuart Appleby",NA,4.39,15,342,"3PuttAvoidanceRound3",2014
164,164,"Brian Davis",NA,4.39,15,342,"3PuttAvoidanceRound3",2014
166,166,"Kevin Chappell",NA,4.5,17,378,"3PuttAvoidanceRound3",2014
167,167,"DA Points",NA,4.63,10,216,"3PuttAvoidanceRound3",2014
167,167,"Jim Renner",NA,4.63,5,108,"3PuttAvoidanceRound3",2014
169,169,"John Merrick",NA,4.68,16,342,"3PuttAvoidanceRound3",2014
170,170,"Jhonattan Vegas",NA,4.86,14,288,"3PuttAvoidanceRound3",2014
171,171,"Kevin Tway",NA,4.94,8,162,"3PuttAvoidanceRound3",2014
172,172,"Wes Roach",NA,5.05,10,198,"3PuttAvoidanceRound3",2014
173,173,"Boo Weekley",NA,5.56,15,270,"3PuttAvoidanceRound3",2014
174,174,"Jim Herman",NA,6.11,11,180,"3PuttAvoidanceRound3",2014
175,175,"Ken Duke",NA,6.21,19,306,"3PuttAvoidanceRound3",2014
176,176,"Lucas Glover",NA,6.79,11,162,"3PuttAvoidanceRound3",2014
177,177,"Kyle Stanley",NA,8.15,22,270,"3PuttAvoidanceRound3",2014
