"3PuttAvoidanceRound5_RANKTHISWEEK_2011","3PuttAvoidanceRound5_RANKLASTWEEK_2011","3PuttAvoidanceRound5_PLAYERNAME_2011","3PuttAvoidanceRound5__2011","3PuttAvoidanceRound5_Pct_2011","3PuttAvoidanceRound5_TOTAL3PUTTS_2011","3PuttAvoidanceRound5_TOTALHOLES_2011","stat_name","year"
1,1,"Matt Bettencourt",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Chad Campbell",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Brian Davis",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Harrison Frazar",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Fabian Gomez",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Bill Haas",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Freddie Jacobson",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Matt Jones",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Scott McCarron",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Zack Miller",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Pat Perez",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Tim Petrovic",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"DA Points",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Michael Putnam",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Kyle Stanley",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Jhonattan Vegas",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Mark Wilson",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
1,1,"Gary Woodland",NA,5.56,1,18,"3PuttAvoidanceRound5",2011
19,19,"John Rollins",NA,11.11,2,18,"3PuttAvoidanceRound5",2011
19,19,"Kevin Stadler",NA,11.11,2,18,"3PuttAvoidanceRound5",2011
19,19,"Boo Weekley",NA,11.11,2,18,"3PuttAvoidanceRound5",2011
