"Back9Round4ScoringAverage_RANKTHISWEEK_2016","Back9Round4ScoringAverage_RANKLASTWEEK_2016","Back9Round4ScoringAverage_PLAYERNAME_2016","Back9Round4ScoringAverage__2016","Back9Round4ScoringAverage_AVG_2016","Back9Round4ScoringAverage_TOTALSTROKES_2016","Back9Round4ScoringAverage_TOTALROUNDS_2016","stat_name","year"
20,23,"Carl Pettersson",NA,34.67,104,3,"Back9Round4ScoringAverage",2016
20,21,"Daniel Summerhays",NA,34.67,416,12,"Back9Round4ScoringAverage",2016
20,23,"DJ Trahan",NA,34.67,104,3,"Back9Round4ScoringAverage",2016
24,26,"Henrik Stenson",NA,34.71,243,7,"Back9Round4ScoringAverage",2016
24,14,"Johnson Wagner",NA,34.71,243,7,"Back9Round4ScoringAverage",2016
26,28,"Luke List",NA,34.75,278,8,"Back9Round4ScoringAverage",2016
27,29,"Graeme McDowell",NA,34.8,174,5,"Back9Round4ScoringAverage",2016
27,29,"Rory Sabbatini",NA,34.8,174,5,"Back9Round4ScoringAverage",2016
29,31,"Ryan Moore",NA,34.86,244,7,"Back9Round4ScoringAverage",2016
29,17,"Chris Stroud",NA,34.86,244,7,"Back9Round4ScoringAverage",2016
31,31,"Rickie Fowler",NA,34.88,279,8,"Back9Round4ScoringAverage",2016
31,31,"Camilo Villegas",NA,34.88,279,8,"Back9Round4ScoringAverage",2016
33,34,"Hudson Swafford",NA,34.89,314,9,"Back9Round4ScoringAverage",2016
34,36,"Chez Reavie",NA,34.92,419,12,"Back9Round4ScoringAverage",2016
35,37,"Jason Day",NA,35,210,6,"Back9Round4ScoringAverage",2016
35,34,"Lucas Glover",NA,35,350,10,"Back9Round4ScoringAverage",2016
35,37,"Russell Henley",NA,35,210,6,"Back9Round4ScoringAverage",2016
35,37,"Ben Martin",NA,35,315,9,"Back9Round4ScoringAverage",2016
35,69,"Rory McIlroy",NA,35,245,7,"Back9Round4ScoringAverage",2016
35,69,"Phil Mickelson",NA,35,245,7,"Back9Round4ScoringAverage",2016
35,37,"Bryce Molder",NA,35,280,8,"Back9Round4ScoringAverage",2016
35,37,"Brendon Todd",NA,35,70,2,"Back9Round4ScoringAverage",2016
43,37,"Adam Hadwin",NA,35.1,351,10,"Back9Round4ScoringAverage",2016
44,46,"Russell Knox",NA,35.11,316,9,"Back9Round4ScoringAverage",2016
45,47,"Greg Owen",NA,35.13,281,8,"Back9Round4ScoringAverage",2016
45,37,"Ian Poulter",NA,35.13,281,8,"Back9Round4ScoringAverage",2016
45,64,"John Senden",NA,35.13,281,8,"Back9Round4ScoringAverage",2016
48,49,"Marc Leishman",NA,35.14,246,7,"Back9Round4ScoringAverage",2016
48,49,"Will Wilcox",NA,35.14,246,7,"Back9Round4ScoringAverage",2016
50,53,"Jonas Blixt",NA,35.17,211,6,"Back9Round4ScoringAverage",2016
50,53,"Keegan Bradley",NA,35.17,211,6,"Back9Round4ScoringAverage",2016
52,55,"Chad Collins",NA,35.2,176,5,"Back9Round4ScoringAverage",2016
53,56,"Bronson Burgoon",NA,35.25,282,8,"Back9Round4ScoringAverage",2016
53,56,"Stewart Cink",NA,35.25,282,8,"Back9Round4ScoringAverage",2016
53,56,"Brice Garnett",NA,35.25,141,4,"Back9Round4ScoringAverage",2016
53,37,"Tom Hoge",NA,35.25,282,8,"Back9Round4ScoringAverage",2016
53,56,"Sam Saunders",NA,35.25,141,4,"Back9Round4ScoringAverage",2016
53,56,"Michael Thompson",NA,35.25,282,8,"Back9Round4ScoringAverage",2016
59,78,"Patton Kizzire",NA,35.27,388,11,"Back9Round4ScoringAverage",2016
59,63,"Spencer Levin",NA,35.27,388,11,"Back9Round4ScoringAverage",2016
61,64,"Thomas Aiken",NA,35.29,247,7,"Back9Round4ScoringAverage",2016
61,64,"Zach Johnson",NA,35.29,247,7,"Back9Round4ScoringAverage",2016
61,23,"David Toms",NA,35.29,247,7,"Back9Round4ScoringAverage",2016
64,69,"Daniel Berger",NA,35.3,353,10,"Back9Round4ScoringAverage",2016
65,69,"John Huh",NA,35.33,318,9,"Back9Round4ScoringAverage",2016
65,69,"Charl Schwartzel",NA,35.33,212,6,"Back9Round4ScoringAverage",2016
65,37,"Jhonattan Vegas",NA,35.33,318,9,"Back9Round4ScoringAverage",2016
68,75,"Charles Howell III",NA,35.36,495,14,"Back9Round4ScoringAverage",2016
68,75,"Ryan Palmer",NA,35.36,389,11,"Back9Round4ScoringAverage",2016
70,64,"Robert Streb",NA,35.38,283,8,"Back9Round4ScoringAverage",2016
70,77,"Kevin Streelman",NA,35.38,283,8,"Back9Round4ScoringAverage",2016
70,49,"Tim Wilkinson",NA,35.38,283,8,"Back9Round4ScoringAverage",2016
73,78,"Troy Merritt",NA,35.4,177,5,"Back9Round4ScoringAverage",2016
73,78,"Andy Sullivan",NA,35.4,177,5,"Back9Round4ScoringAverage",2016
75,82,"Shane Lowry",NA,35.43,248,7,"Back9Round4ScoringAverage",2016
75,82,"Jordan Spieth",NA,35.43,248,7,"Back9Round4ScoringAverage",2016
77,56,"JB Holmes",NA,35.44,319,9,"Back9Round4ScoringAverage",2016
77,47,"Brett Stegmaier",NA,35.44,319,9,"Back9Round4ScoringAverage",2016
79,68,"Patrick Reed",NA,35.45,390,11,"Back9Round4ScoringAverage",2016
80,85,"Branden Grace",NA,35.5,213,6,"Back9Round4ScoringAverage",2016
80,85,"David Hearn",NA,35.5,284,8,"Back9Round4ScoringAverage",2016
80,85,"Smylie Kaufman",NA,35.5,426,12,"Back9Round4ScoringAverage",2016
80,85,"Matt Kuchar",NA,35.5,355,10,"Back9Round4ScoringAverage",2016
80,85,"Andrew Landry",NA,35.5,71,2,"Back9Round4ScoringAverage",2016
80,49,"Jeff Overton",NA,35.5,284,8,"Back9Round4ScoringAverage",2016
80,85,"Patrick Rodgers",NA,35.5,284,8,"Back9Round4ScoringAverage",2016
80,78,"Scott Stallings",NA,35.5,213,6,"Back9Round4ScoringAverage",2016
88,85,"Kyle Reifers",NA,35.54,462,13,"Back9Round4ScoringAverage",2016
89,56,"Boo Weekley",NA,35.56,320,9,"Back9Round4ScoringAverage",2016
90,94,"Si Woo Kim",NA,35.58,427,12,"Back9Round4ScoringAverage",2016
91,95,"Scott Piercy",NA,35.6,356,10,"Back9Round4ScoringAverage",2016
91,95,"Nick Taylor",NA,35.6,356,10,"Back9Round4ScoringAverage",2016
93,97,"Padraig Harrington",NA,35.63,285,8,"Back9Round4ScoringAverage",2016
93,93,"Mark Hubbard",NA,35.63,570,16,"Back9Round4ScoringAverage",2016
93,97,"Davis Love III",NA,35.63,285,8,"Back9Round4ScoringAverage",2016
96,101,"Stuart Appleby",NA,35.67,214,6,"Back9Round4ScoringAverage",2016
96,101,"Billy Horschel",NA,35.67,321,9,"Back9Round4ScoringAverage",2016
96,101,"Jason Kokrak",NA,35.67,321,9,"Back9Round4ScoringAverage",2016
96,97,"Sean OHair",NA,35.67,321,9,"Back9Round4ScoringAverage",2016
96,101,"Cameron Percy",NA,35.67,107,3,"Back9Round4ScoringAverage",2016
101,84,"Kevin Chappell",NA,35.7,357,10,"Back9Round4ScoringAverage",2016
101,116,"Harold Varner III",NA,35.7,357,10,"Back9Round4ScoringAverage",2016
103,107,"Jason Bohn",NA,35.71,250,7,"Back9Round4ScoringAverage",2016
103,101,"Ernie Els",NA,35.71,250,7,"Back9Round4ScoringAverage",2016
105,110,"Ricky Barnes",NA,35.73,393,11,"Back9Round4ScoringAverage",2016
105,110,"Justin Thomas",NA,35.73,393,11,"Back9Round4ScoringAverage",2016
107,112,"Bill Haas",NA,35.75,286,8,"Back9Round4ScoringAverage",2016
107,112,"Dustin Johnson",NA,35.75,286,8,"Back9Round4ScoringAverage",2016
107,100,"Colt Knost",NA,35.75,429,12,"Back9Round4ScoringAverage",2016
107,112,"Kelly Kraft",NA,35.75,143,4,"Back9Round4ScoringAverage",2016
107,124,"Francesco Molinari",NA,35.75,286,8,"Back9Round4ScoringAverage",2016
107,112,"Louis Oosthuizen",NA,35.75,143,4,"Back9Round4ScoringAverage",2016
107,107,"Dawie van der Walt",NA,35.75,286,8,"Back9Round4ScoringAverage",2016
114,117,"Zac Blair",NA,35.8,358,10,"Back9Round4ScoringAverage",2016
114,117,"Sergio Garcia",NA,35.8,179,5,"Back9Round4ScoringAverage",2016
114,69,"Emiliano Grillo",NA,35.8,358,10,"Back9Round4ScoringAverage",2016
117,85,"Jamie Lovemark",NA,35.82,394,11,"Back9Round4ScoringAverage",2016
117,121,"Kyle Stanley",NA,35.82,394,11,"Back9Round4ScoringAverage",2016
119,117,"Carlos Ortiz",NA,35.83,215,6,"Back9Round4ScoringAverage",2016
120,124,"Brooks Koepka",NA,35.86,251,7,"Back9Round4ScoringAverage",2016
121,107,"Retief Goosen",NA,35.88,287,8,"Back9Round4ScoringAverage",2016
122,161,"Danny Lee",NA,35.89,323,9,"Back9Round4ScoringAverage",2016
122,126,"Seung Yul Noh",NA,35.89,323,9,"Back9Round4ScoringAverage",2016
124,127,"Roberto Castro",NA,35.91,395,11,"Back9Round4ScoringAverage",2016
124,117,"Luke Donald",NA,35.91,395,11,"Back9Round4ScoringAverage",2016
124,128,"Jason Dufner",NA,35.91,395,11,"Back9Round4ScoringAverage",2016
127,129,"Abraham Ancer",NA,36,36,1,"Back9Round4ScoringAverage",2016
127,129,"Ken Duke",NA,36,108,3,"Back9Round4ScoringAverage",2016
127,129,"Matt Every",NA,36,144,4,"Back9Round4ScoringAverage",2016
127,152,"Chesson Hadley",NA,36,288,8,"Back9Round4ScoringAverage",2016
127,122,"James Hahn",NA,36,252,7,"Back9Round4ScoringAverage",2016
127,129,"Matt Jones",NA,36,252,7,"Back9Round4ScoringAverage",2016
127,129,"Chris Kirk",NA,36,288,8,"Back9Round4ScoringAverage",2016
127,129,"Rob Oppenheim",NA,36,216,6,"Back9Round4ScoringAverage",2016
127,129,"Pat Perez",NA,36,72,2,"Back9Round4ScoringAverage",2016
127,129,"DA Points",NA,36,144,4,"Back9Round4ScoringAverage",2016
127,129,"Wes Roach",NA,36,144,4,"Back9Round4ScoringAverage",2016
127,129,"Ollie Schniederjans",NA,36,144,4,"Back9Round4ScoringAverage",2016
127,129,"Vijay Singh",NA,36,252,7,"Back9Round4ScoringAverage",2016
140,141,"Kevin Kisner",NA,36.1,361,10,"Back9Round4ScoringAverage",2016
141,129,"Scott Pinckney",NA,36.13,289,8,"Back9Round4ScoringAverage",2016
141,143,"Mark Wilson",NA,36.13,289,8,"Back9Round4ScoringAverage",2016
143,122,"Erik Compton",NA,36.14,253,7,"Back9Round4ScoringAverage",2016
143,144,"Webb Simpson",NA,36.14,253,7,"Back9Round4ScoringAverage",2016
145,145,"Tyrone Van Aswegen",NA,36.15,470,13,"Back9Round4ScoringAverage",2016
146,141,"Harris English",NA,36.18,398,11,"Back9Round4ScoringAverage",2016
147,146,"Blayne Barber",NA,36.2,181,5,"Back9Round4ScoringAverage",2016
147,146,"Jamie Donaldson",NA,36.2,181,5,"Back9Round4ScoringAverage",2016
149,161,"Tony Finau",NA,36.22,326,9,"Back9Round4ScoringAverage",2016
149,149,"Jimmy Walker",NA,36.22,326,9,"Back9Round4ScoringAverage",2016
151,150,"Jon Curran",NA,36.25,290,8,"Back9Round4ScoringAverage",2016
151,150,"Cameron Smith",NA,36.25,290,8,"Back9Round4ScoringAverage",2016
153,153,"Aaron Baddeley",NA,36.3,363,10,"Back9Round4ScoringAverage",2016
153,153,"Freddie Jacobson",NA,36.3,363,10,"Back9Round4ScoringAverage",2016
153,153,"Jerry Kelly",NA,36.3,363,10,"Back9Round4ScoringAverage",2016
153,157,"Martin Laird",NA,36.3,363,10,"Back9Round4ScoringAverage",2016
153,167,"Gary Woodland",NA,36.3,363,10,"Back9Round4ScoringAverage",2016
158,157,"Steve Marino",NA,36.33,218,6,"Back9Round4ScoringAverage",2016
159,189,"Jason Gore",NA,36.36,400,11,"Back9Round4ScoringAverage",2016
160,161,"Tyler Aldridge",NA,36.38,291,8,"Back9Round4ScoringAverage",2016
161,165,"Shane Bertsch",NA,36.4,182,5,"Back9Round4ScoringAverage",2016
161,168,"Robert Garrigus",NA,36.4,182,5,"Back9Round4ScoringAverage",2016
163,160,"Brian Harman",NA,36.42,437,12,"Back9Round4ScoringAverage",2016
164,157,"Justin Rose",NA,36.43,255,7,"Back9Round4ScoringAverage",2016
165,168,"Andrew Loupe",NA,36.44,328,9,"Back9Round4ScoringAverage",2016
165,161,"Cameron Tringale",NA,36.44,328,9,"Back9Round4ScoringAverage",2016
167,153,"Graham DeLaet",NA,36.45,401,11,"Back9Round4ScoringAverage",2016
167,178,"David Lingmerth",NA,36.45,401,11,"Back9Round4ScoringAverage",2016
169,168,"Ben Crane",NA,36.5,292,8,"Back9Round4ScoringAverage",2016
169,168,"Sung Kang",NA,36.5,292,8,"Back9Round4ScoringAverage",2016
169,168,"DH Lee",NA,36.5,146,4,"Back9Round4ScoringAverage",2016
169,174,"Henrik Norlander",NA,36.5,219,6,"Back9Round4ScoringAverage",2016
173,173,"Will Ma Kenzie",NA,36.56,329,9,"Back9Round4ScoringAverage",2016
174,184,"Brendan Steele",NA,36.6,366,10,"Back9Round4ScoringAverage",2016
175,175,"Hiroshi Iwata",NA,36.67,220,6,"Back9Round4ScoringAverage",2016
175,180,"Michael Kim",NA,36.67,440,12,"Back9Round4ScoringAverage",2016
175,175,"George McNeill",NA,36.67,110,3,"Back9Round4ScoringAverage",2016
175,175,"Steve Stricker",NA,36.67,110,3,"Back9Round4ScoringAverage",2016
179,186,"Angel Cabrera",NA,36.71,257,7,"Back9Round4ScoringAverage",2016
179,179,"JJ Henry",NA,36.71,257,7,"Back9Round4ScoringAverage",2016
181,181,"Rhein Gibson",NA,36.75,147,4,"Back9Round4ScoringAverage",2016
181,181,"Andres Gonzales",NA,36.75,147,4,"Back9Round4ScoringAverage",2016
181,166,"Anirban Lahiri",NA,36.75,294,8,"Back9Round4ScoringAverage",2016
184,184,"KJ Choi",NA,36.78,331,9,"Back9Round4ScoringAverage",2016
185,186,"Morgan Hoffmann",NA,36.83,221,6,"Back9Round4ScoringAverage",2016
185,146,"Scott Langley",NA,36.83,221,6,"Back9Round4ScoringAverage",2016
185,186,"Shawn Stefani",NA,36.83,221,6,"Back9Round4ScoringAverage",2016
188,189,"Derek Fathauer",NA,36.9,369,10,"Back9Round4ScoringAverage",2016
188,189,"Jim Herman",NA,36.9,369,10,"Back9Round4ScoringAverage",2016
190,194,"Derek Ernst",NA,37,185,5,"Back9Round4ScoringAverage",2016
190,192,"Geoff Ogilvy",NA,37,111,3,"Back9Round4ScoringAverage",2016
190,181,"Martin Piller",NA,37,185,5,"Back9Round4ScoringAverage",2016
193,193,"Whee Kim",NA,37.14,260,7,"Back9Round4ScoringAverage",2016
194,195,"Byeong Hun An",NA,37.33,112,3,"Back9Round4ScoringAverage",2016
195,196,"Scott Brown",NA,37.36,411,11,"Back9Round4ScoringAverage",2016
196,197,"Steven Bowditch",NA,37.4,187,5,"Back9Round4ScoringAverage",2016
196,197,"Justin Leonard",NA,37.4,187,5,"Back9Round4ScoringAverage",2016
198,200,"Hunter Mahan",NA,37.43,262,7,"Back9Round4ScoringAverage",2016
199,199,"Brian Gay",NA,37.5,75,2,"Back9Round4ScoringAverage",2016
200,201,"Steve Wheatcroft",NA,37.67,339,9,"Back9Round4ScoringAverage",2016
201,202,"Charley Hoffman",NA,37.78,340,9,"Back9Round4ScoringAverage",2016
202,203,"Miguel Angel Carballo",NA,38,38,1,"Back9Round4ScoringAverage",2016
203,204,"Justin Hicks",NA,38.33,115,3,"Back9Round4ScoringAverage",2016
203,204,"Billy Hurley III",NA,38.33,115,3,"Back9Round4ScoringAverage",2016
205,206,"Dicky Pride",NA,38.67,116,3,"Back9Round4ScoringAverage",2016
206,207,"Darron Stiles",NA,39.33,118,3,"Back9Round4ScoringAverage",2016
