"Approach75100yardsRTPScore_RANKTHISWEEK_2008","Approach75100yardsRTPScore_RANKLASTWEEK_2008","Approach75100yardsRTPScore_PLAYERNAME_2008","Approach75100yardsRTPScore_ROUNDS_2008","Approach75100yardsRTPScore_AVGRTP_2008","stat_name","year"
1,1,"Aaron Baddeley",76,-0.378,"Approach75100yardsRTPScore",2008
2,2,"Joe Ogilvie",100,-0.375,"Approach75100yardsRTPScore",2008
3,3,"Brian Gay",102,-0.359,"Approach75100yardsRTPScore",2008
4,4,"Jason Gore",94,-0.344,"Approach75100yardsRTPScore",2008
5,5,"Gavin Coles",54,-0.341,"Approach75100yardsRTPScore",2008
6,6,"Chris Stroud",81,-0.309,"Approach75100yardsRTPScore",2008
7,7,"Anthony Kim",81,-0.283,"Approach75100yardsRTPScore",2008
8,8,"Shigeki Maruyama",50,-0.281,"Approach75100yardsRTPScore",2008
9,9,"Ryuji Imada",80,-0.28,"Approach75100yardsRTPScore",2008
10,10,"Matt Kuchar",88,-0.279,"Approach75100yardsRTPScore",2008
11,11,"Jeff Gove",50,-0.277,"Approach75100yardsRTPScore",2008
12,12,"Mathew Goggin",91,-0.273,"Approach75100yardsRTPScore",2008
13,13,"Corey Pavin",69,-0.271,"Approach75100yardsRTPScore",2008
14,14,"Bart Bryant",81,-0.27,"Approach75100yardsRTPScore",2008
14,14,"Tim Wilkinson",95,-0.27,"Approach75100yardsRTPScore",2008
16,16,"Craig Kanada",65,-0.269,"Approach75100yardsRTPScore",2008
17,17,"Woody Austin",109,-0.265,"Approach75100yardsRTPScore",2008
18,18,"Stephen Ames",83,-0.257,"Approach75100yardsRTPScore",2008
19,19,"Tim Herron",97,-0.256,"Approach75100yardsRTPScore",2008
20,20,"Ben Crane",86,-0.254,"Approach75100yardsRTPScore",2008
20,20,"Mark Hensby",71,-0.254,"Approach75100yardsRTPScore",2008
20,20,"Tag Ridings",88,-0.254,"Approach75100yardsRTPScore",2008
23,23,"Charles Howell III",101,-0.25,"Approach75100yardsRTPScore",2008
23,23,"Tom Lehman",51,-0.25,"Approach75100yardsRTPScore",2008
23,23,"Steve Marino",119,-0.25,"Approach75100yardsRTPScore",2008
26,26,"Tim Clark",90,-0.247,"Approach75100yardsRTPScore",2008
27,27,"Ryan Palmer",69,-0.244,"Approach75100yardsRTPScore",2008
28,28,"Nick OHern",82,-0.24,"Approach75100yardsRTPScore",2008
29,29,"Stewart Cink",87,-0.239,"Approach75100yardsRTPScore",2008
30,30,"Kevin Sutherland",98,-0.238,"Approach75100yardsRTPScore",2008
31,31,"Stephen Leaney",53,-0.236,"Approach75100yardsRTPScore",2008
32,32,"Kyle Thompson",70,-0.232,"Approach75100yardsRTPScore",2008
33,33,"Vaughn Taylor",103,-0.231,"Approach75100yardsRTPScore",2008
34,34,"Chris DiMarco",87,-0.23,"Approach75100yardsRTPScore",2008
35,35,"Michael Letzig",88,-0.214,"Approach75100yardsRTPScore",2008
36,36,"Ben Curtis",80,-0.213,"Approach75100yardsRTPScore",2008
37,37,"Joe Durant",92,-0.212,"Approach75100yardsRTPScore",2008
38,38,"Michael Allen",91,-0.211,"Approach75100yardsRTPScore",2008
38,38,"Rory Sabbatini",77,-0.211,"Approach75100yardsRTPScore",2008
40,40,"Shane Bertsch",96,-0.205,"Approach75100yardsRTPScore",2008
41,41,"Paul Goydos",78,-0.203,"Approach75100yardsRTPScore",2008
41,41,"Hunter Mahan",87,-0.203,"Approach75100yardsRTPScore",2008
41,41,"Marc Turnesa",87,-0.203,"Approach75100yardsRTPScore",2008
44,44,"Freddie Jacobson",78,-0.2,"Approach75100yardsRTPScore",2008
44,44,"Justin Leonard",101,-0.2,"Approach75100yardsRTPScore",2008
44,44,"Scott Verplank",82,-0.2,"Approach75100yardsRTPScore",2008
47,47,"Brenden Pappas",66,-0.196,"Approach75100yardsRTPScore",2008
48,48,"David Toms",70,-0.193,"Approach75100yardsRTPScore",2008
49,49,"Marco Dawson",64,-0.192,"Approach75100yardsRTPScore",2008
49,49,"Bob Estes",90,-0.192,"Approach75100yardsRTPScore",2008
