"Scrambling2030ydsRTPScore_RANKTHISWEEK_2005","Scrambling2030ydsRTPScore_RANKLASTWEEK_2005","Scrambling2030ydsRTPScore_PLAYERNAME_2005","Scrambling2030ydsRTPScore_ROUNDS_2005","Scrambling2030ydsRTPScore_AVGRTP_2005","Scrambling2030ydsRTPScore_TOTALHOLES_2005","Scrambling2030ydsRTPScore_TOTALRTP_2005","stat_name","year"
56,56,"Stephen Ames",82,0.486,70,34,"Scrambling2030ydsRTPScore",2005
57,57,"Kevin Sutherland",89,0.487,76,37,"Scrambling2030ydsRTPScore",2005
58,58,"Shigeki Maruyama",99,0.488,82,40,"Scrambling2030ydsRTPScore",2005
58,58,"Charlie Wi",67,0.488,86,42,"Scrambling2030ydsRTPScore",2005
60,60,"Bernhard Langer",67,0.491,55,27,"Scrambling2030ydsRTPScore",2005
61,61,"KJ Choi",78,0.492,59,29,"Scrambling2030ydsRTPScore",2005
61,61,"Steve Flesch",90,0.492,65,32,"Scrambling2030ydsRTPScore",2005
61,61,"Brian Gay",101,0.492,118,58,"Scrambling2030ydsRTPScore",2005
61,61,"Chris Riley",67,0.492,61,30,"Scrambling2030ydsRTPScore",2005
65,65,"Steve Allan",102,0.495,93,46,"Scrambling2030ydsRTPScore",2005
65,65,"Kent Jones",99,0.495,109,54,"Scrambling2030ydsRTPScore",2005
67,67,"Billy Andrade",83,0.5,88,44,"Scrambling2030ydsRTPScore",2005
67,67,"Chad Campbell",95,0.5,66,33,"Scrambling2030ydsRTPScore",2005
67,67,"Jose Coceres",56,0.5,60,30,"Scrambling2030ydsRTPScore",2005
67,67,"Lucas Glover",88,0.5,74,37,"Scrambling2030ydsRTPScore",2005
67,67,"JP Hayes",63,0.5,62,31,"Scrambling2030ydsRTPScore",2005
67,67,"JJ Henry",102,0.5,78,39,"Scrambling2030ydsRTPScore",2005
67,67,"JL Lewis",98,0.5,96,48,"Scrambling2030ydsRTPScore",2005
74,74,"Jason Allred",75,0.505,111,56,"Scrambling2030ydsRTPScore",2005
75,75,"Robert Damron",89,0.506,89,45,"Scrambling2030ydsRTPScore",2005
75,75,"Jerry Kelly",101,0.506,79,40,"Scrambling2030ydsRTPScore",2005
75,75,"Stephen Leaney",89,0.506,85,43,"Scrambling2030ydsRTPScore",2005
75,75,"Jeff Sluman",94,0.506,77,39,"Scrambling2030ydsRTPScore",2005
75,75,"Dean Wilson",86,0.506,89,45,"Scrambling2030ydsRTPScore",2005
80,80,"Rod Pampling",89,0.507,71,36,"Scrambling2030ydsRTPScore",2005
80,80,"Scott Verplank",87,0.507,71,36,"Scrambling2030ydsRTPScore",2005
82,82,"Rich Beem",66,0.508,61,31,"Scrambling2030ydsRTPScore",2005
82,82,"Mike Weir",71,0.508,65,33,"Scrambling2030ydsRTPScore",2005
84,84,"Brandt Jobe",96,0.511,92,47,"Scrambling2030ydsRTPScore",2005
85,85,"Tim Clark",92,0.512,84,43,"Scrambling2030ydsRTPScore",2005
86,86,"Tom Byrum",83,0.519,77,40,"Scrambling2030ydsRTPScore",2005
86,86,"Marco Dawson",82,0.519,77,40,"Scrambling2030ydsRTPScore",2005
86,86,"Tom Gillis",77,0.519,79,41,"Scrambling2030ydsRTPScore",2005
89,89,"Rory Sabbatini",81,0.522,46,24,"Scrambling2030ydsRTPScore",2005
90,90,"John Daly",78,0.523,65,34,"Scrambling2030ydsRTPScore",2005
90,90,"Mario Tiziani",67,0.523,65,34,"Scrambling2030ydsRTPScore",2005
92,92,"Hunter Mahan",103,0.524,84,44,"Scrambling2030ydsRTPScore",2005
93,93,"Charles Howell III",95,0.526,95,50,"Scrambling2030ydsRTPScore",2005
94,94,"Robert Gamez",91,0.527,74,39,"Scrambling2030ydsRTPScore",2005
94,94,"Billy Mayfair",114,0.527,93,49,"Scrambling2030ydsRTPScore",2005
96,96,"Steve Jones",56,0.531,49,26,"Scrambling2030ydsRTPScore",2005
96,96,"John Senden",101,0.531,96,51,"Scrambling2030ydsRTPScore",2005
98,98,"Scott Gutschewski",86,0.533,75,40,"Scrambling2030ydsRTPScore",2005
98,98,"Tim Petrovic",97,0.533,92,49,"Scrambling2030ydsRTPScore",2005
100,100,"Justin Bolli",65,0.534,73,39,"Scrambling2030ydsRTPScore",2005
101,101,"Jonathan Byrd",103,0.535,99,53,"Scrambling2030ydsRTPScore",2005
101,101,"James Driscoll",73,0.535,99,53,"Scrambling2030ydsRTPScore",2005
103,103,"Franklin Langham",91,0.536,97,52,"Scrambling2030ydsRTPScore",2005
104,104,"Dan Forsman",52,0.537,41,22,"Scrambling2030ydsRTPScore",2005
105,105,"Chris DiMarco",83,0.538,65,35,"Scrambling2030ydsRTPScore",2005
105,105,"Brad Faxon",75,0.538,78,42,"Scrambling2030ydsRTPScore",2005
105,105,"Jay Haas",54,0.538,52,28,"Scrambling2030ydsRTPScore",2005
108,108,"Hunter Haas",83,0.539,76,41,"Scrambling2030ydsRTPScore",2005
109,109,"Scott McCarron",78,0.542,72,39,"Scrambling2030ydsRTPScore",2005
110,110,"Brenden Pappas",51,0.543,46,25,"Scrambling2030ydsRTPScore",2005
111,111,"Jason Bohn",91,0.544,90,49,"Scrambling2030ydsRTPScore",2005
111,111,"Bob Heintz",67,0.544,90,49,"Scrambling2030ydsRTPScore",2005
111,111,"Ted Purdy",122,0.544,114,62,"Scrambling2030ydsRTPScore",2005
114,114,"Lee Janzen",75,0.545,77,42,"Scrambling2030ydsRTPScore",2005
114,114,"Shaun Micheel",81,0.545,66,36,"Scrambling2030ydsRTPScore",2005
114,114,"Kevin Na",88,0.545,110,60,"Scrambling2030ydsRTPScore",2005
114,114,"John Rollins",97,0.545,99,54,"Scrambling2030ydsRTPScore",2005
114,114,"Joey Snyder III",102,0.545,110,60,"Scrambling2030ydsRTPScore",2005
114,114,"David Toms",87,0.545,66,36,"Scrambling2030ydsRTPScore",2005
120,120,"Paul Gow",78,0.547,64,35,"Scrambling2030ydsRTPScore",2005
120,120,"Brendan Jones",81,0.547,64,35,"Scrambling2030ydsRTPScore",2005
122,122,"Joey Sindelar",104,0.548,84,46,"Scrambling2030ydsRTPScore",2005
123,123,"John Cook",72,0.549,82,45,"Scrambling2030ydsRTPScore",2005
123,123,"Matt Davidson",53,0.549,71,39,"Scrambling2030ydsRTPScore",2005
123,123,"Scott Hend",75,0.549,71,39,"Scrambling2030ydsRTPScore",2005
126,126,"Brian Bateman",98,0.551,107,59,"Scrambling2030ydsRTPScore",2005
126,126,"Arron Oberholser",65,0.551,49,27,"Scrambling2030ydsRTPScore",2005
126,126,"Darron Stiles",78,0.551,69,38,"Scrambling2030ydsRTPScore",2005
129,129,"Craig Barlow",81,0.552,67,37,"Scrambling2030ydsRTPScore",2005
130,130,"Justin Rose",99,0.556,81,45,"Scrambling2030ydsRTPScore",2005
131,131,"Bart Bryant",91,0.557,79,44,"Scrambling2030ydsRTPScore",2005
131,131,"Glen Hnatiuk",59,0.557,61,34,"Scrambling2030ydsRTPScore",2005
133,133,"Doug Barron",70,0.559,68,38,"Scrambling2030ydsRTPScore",2005
133,133,"Nick Watney",91,0.559,93,52,"Scrambling2030ydsRTPScore",2005
135,135,"Mark Hensby",70,0.561,57,32,"Scrambling2030ydsRTPScore",2005
136,136,"Stewart Cink",98,0.562,73,41,"Scrambling2030ydsRTPScore",2005
137,137,"Craig Perks",67,0.563,87,49,"Scrambling2030ydsRTPScore",2005
137,137,"Vaughn Taylor",99,0.563,96,54,"Scrambling2030ydsRTPScore",2005
139,139,"Richard Johnson",50,0.564,39,22,"Scrambling2030ydsRTPScore",2005
140,140,"Kevin Stadler",96,0.566,83,47,"Scrambling2030ydsRTPScore",2005
141,141,"Gavin Coles",70,0.568,88,50,"Scrambling2030ydsRTPScore",2005
142,142,"Skip Kendall",80,0.569,102,58,"Scrambling2030ydsRTPScore",2005
143,143,"Omar Uresti",84,0.571,84,48,"Scrambling2030ydsRTPScore",2005
144,144,"Frank Lickliter II",100,0.573,89,51,"Scrambling2030ydsRTPScore",2005
145,145,"Danny Briggs",70,0.576,59,34,"Scrambling2030ydsRTPScore",2005
145,145,"Joe Durant",81,0.576,66,38,"Scrambling2030ydsRTPScore",2005
145,145,"Rocco Mediate",73,0.576,66,38,"Scrambling2030ydsRTPScore",2005
145,145,"Lee Westwood",50,0.576,33,19,"Scrambling2030ydsRTPScore",2005
149,149,"DJ Trahan",81,0.579,76,44,"Scrambling2030ydsRTPScore",2005
150,150,"Mark Brooks",72,0.581,74,43,"Scrambling2030ydsRTPScore",2005
151,151,"John Elliott",58,0.583,84,49,"Scrambling2030ydsRTPScore",2005
151,151,"Freddie Jacobson",72,0.583,60,35,"Scrambling2030ydsRTPScore",2005
153,153,"Carl Pettersson",109,0.584,89,52,"Scrambling2030ydsRTPScore",2005
154,154,"Jeff Brehaut",71,0.585,65,38,"Scrambling2030ydsRTPScore",2005
154,154,"Mark Calcavecchia",92,0.585,65,38,"Scrambling2030ydsRTPScore",2005
154,154,"Retief Goosen",71,0.585,41,24,"Scrambling2030ydsRTPScore",2005
157,157,"Tommy Armour III",103,0.589,95,56,"Scrambling2030ydsRTPScore",2005
158,158,"Hank Kuehne",84,0.591,93,55,"Scrambling2030ydsRTPScore",2005
159,159,"Davis Love III",80,0.593,59,35,"Scrambling2030ydsRTPScore",2005
160,160,"Robert Allenby",95,0.597,67,40,"Scrambling2030ydsRTPScore",2005
160,160,"Brian Davis",75,0.597,72,43,"Scrambling2030ydsRTPScore",2005
162,162,"Bob Estes",92,0.598,82,49,"Scrambling2030ydsRTPScore",2005
162,162,"Ryuji Imada",78,0.598,87,52,"Scrambling2030ydsRTPScore",2005
162,162,"Steve Lowery",100,0.598,92,55,"Scrambling2030ydsRTPScore",2005
165,165,"Fred Couples",72,0.6,45,27,"Scrambling2030ydsRTPScore",2005
165,165,"Neal Lancaster",95,0.6,105,63,"Scrambling2030ydsRTPScore",2005
165,165,"Adam Scott",72,0.6,40,24,"Scrambling2030ydsRTPScore",2005
168,168,"Hidemichi Tanaka",106,0.602,83,50,"Scrambling2030ydsRTPScore",2005
169,169,"Will Ma Kenzie",75,0.603,78,47,"Scrambling2030ydsRTPScore",2005
169,169,"Hideto Tanihara",50,0.603,58,35,"Scrambling2030ydsRTPScore",2005
171,171,"Sean OHair",103,0.604,91,55,"Scrambling2030ydsRTPScore",2005
172,172,"Todd Hamilton",94,0.606,94,57,"Scrambling2030ydsRTPScore",2005
173,173,"Jeff Maggert",79,0.609,46,28,"Scrambling2030ydsRTPScore",2005
174,174,"Rob Rashell",65,0.61,77,47,"Scrambling2030ydsRTPScore",2005
174,174,"Tjaart van der Walt",56,0.61,59,36,"Scrambling2030ydsRTPScore",2005
176,176,"Matt Gogel",78,0.619,105,65,"Scrambling2030ydsRTPScore",2005
177,177,"Greg Owen",84,0.62,71,44,"Scrambling2030ydsRTPScore",2005
178,178,"Heath Slocum",103,0.622,82,51,"Scrambling2030ydsRTPScore",2005
179,179,"Andrew Magee",82,0.625,104,65,"Scrambling2030ydsRTPScore",2005
179,179,"Ryan Palmer",101,0.625,80,50,"Scrambling2030ydsRTPScore",2005
181,181,"John Huston",90,0.63,81,51,"Scrambling2030ydsRTPScore",2005
182,182,"DA Points",94,0.634,71,45,"Scrambling2030ydsRTPScore",2005
183,183,"Dennis Paulson",63,0.636,66,42,"Scrambling2030ydsRTPScore",2005
184,184,"Bill Glasson",54,0.639,36,23,"Scrambling2030ydsRTPScore",2005
185,185,"DJ Brigman",76,0.64,75,48,"Scrambling2030ydsRTPScore",2005
185,185,"Chris Smith",93,0.64,86,55,"Scrambling2030ydsRTPScore",2005
187,187,"Thomas Levet",54,0.648,54,35,"Scrambling2030ydsRTPScore",2005
188,188,"Alex Cejka",84,0.653,75,49,"Scrambling2030ydsRTPScore",2005
189,189,"Kenny Perry",82,0.655,55,36,"Scrambling2030ydsRTPScore",2005
190,190,"Jim Carter",62,0.662,74,49,"Scrambling2030ydsRTPScore",2005
191,191,"Brett Wetterich",76,0.667,51,34,"Scrambling2030ydsRTPScore",2005
192,192,"Ian Poulter",62,0.675,40,27,"Scrambling2030ydsRTPScore",2005
193,193,"Ben Curtis",65,0.676,74,50,"Scrambling2030ydsRTPScore",2005
194,194,"Jonathan Kaye",77,0.687,67,46,"Scrambling2030ydsRTPScore",2005
195,195,"David Hearn",68,0.691,55,38,"Scrambling2030ydsRTPScore",2005
196,196,"Duffy Waldorf",86,0.693,75,52,"Scrambling2030ydsRTPScore",2005
197,197,"Tom Lehman",69,0.695,59,41,"Scrambling2030ydsRTPScore",2005
198,198,"Cameron Beckman",96,0.7,100,70,"Scrambling2030ydsRTPScore",2005
199,199,"Roland Thatcher",75,0.72,75,54,"Scrambling2030ydsRTPScore",2005
200,200,"Charles Warren",89,0.727,77,56,"Scrambling2030ydsRTPScore",2005
201,201,"Michael Long",72,0.743,70,52,"Scrambling2030ydsRTPScore",2005
202,202,"Bradley Hughes",52,0.762,42,32,"Scrambling2030ydsRTPScore",2005
