"SandSavesfrom_RANKTHISWEEK_2010","SandSavesfrom_RANKLASTWEEK_2010","SandSavesfrom_PLAYERNAME_2010","SandSavesfrom_ROUNDS_2010","SandSavesfrom_Pct_2010","SandSavesfrom_OFSAVES_2010","SandSavesfrom_OFBUNKERS_2010","stat_name","year"
43,43,"Joe Durant",67,75,3,4,"SandSavesfrom",2010
43,43,"Ryuji Imada",90,75,6,8,"SandSavesfrom",2010
43,43,"Zach Johnson",93,75,3,4,"SandSavesfrom",2010
43,43,"Jarrod Lyle",54,75,3,4,"SandSavesfrom",2010
43,43,"Pat Perez",90,75,9,12,"SandSavesfrom",2010
43,43,"DA Points",90,75,9,12,"SandSavesfrom",2010
43,43,"Chris Stroud",90,75,3,4,"SandSavesfrom",2010
43,43,"Roland Thatcher",72,75,6,8,"SandSavesfrom",2010
43,43,"Camilo Villegas",78,75,3,4,"SandSavesfrom",2010
55,55,"Nick Watney",91,73.33,11,15,"SandSavesfrom",2010
56,56,"Matt Kuchar",97,72.73,8,11,"SandSavesfrom",2010
56,56,"Scott McCarron",90,72.73,8,11,"SandSavesfrom",2010
58,58,"Brent Delahoussaye",57,71.43,5,7,"SandSavesfrom",2010
58,58,"Robert Garrigus",71,71.43,5,7,"SandSavesfrom",2010
58,58,"Dustin Johnson",83,71.43,5,7,"SandSavesfrom",2010
58,58,"James Nitties",92,71.43,5,7,"SandSavesfrom",2010
58,58,"Jeff Overton",89,71.43,5,7,"SandSavesfrom",2010
58,58,"Carl Pettersson",99,71.43,5,7,"SandSavesfrom",2010
58,58,"John Senden",103,71.43,5,7,"SandSavesfrom",2010
58,58,"Webb Simpson",98,71.43,5,7,"SandSavesfrom",2010
58,58,"Johnson Wagner",85,71.43,5,7,"SandSavesfrom",2010
67,67,"Charles Howell III",103,70,7,10,"SandSavesfrom",2010
67,67,"Jeev Milkha Singh",59,70,7,10,"SandSavesfrom",2010
67,67,"Omar Uresti",74,70,7,10,"SandSavesfrom",2010
70,70,"Andres Romero",73,68.75,11,16,"SandSavesfrom",2010
71,71,"Robert Allenby",76,66.67,8,12,"SandSavesfrom",2010
71,71,"Ricky Barnes",103,66.67,4,6,"SandSavesfrom",2010
71,71,"Angel Cabrera",64,66.67,4,6,"SandSavesfrom",2010
71,71,"Ben Crane",85,66.67,8,12,"SandSavesfrom",2010
71,71,"Graham DeLaet",88,66.67,6,9,"SandSavesfrom",2010
71,71,"Bill Lunde",79,66.67,6,9,"SandSavesfrom",2010
71,71,"George McNeill",79,66.67,8,12,"SandSavesfrom",2010
71,71,"Brenden Pappas",66,66.67,2,3,"SandSavesfrom",2010
71,71,"DJ Trahan",92,66.67,6,9,"SandSavesfrom",2010
71,71,"Jay Williamson",76,66.67,4,6,"SandSavesfrom",2010
71,71,"Garrett Willis",82,66.67,2,3,"SandSavesfrom",2010
82,82,"Tom Gillis",97,63.64,7,11,"SandSavesfrom",2010
82,82,"Kenny Perry",69,63.64,7,11,"SandSavesfrom",2010
82,82,"Scott Verplank",74,63.64,7,11,"SandSavesfrom",2010
85,85,"Jonathan Byrd",85,62.5,5,8,"SandSavesfrom",2010
85,85,"Bill Haas",87,62.5,5,8,"SandSavesfrom",2010
85,85,"Jeff Maggert",76,62.5,5,8,"SandSavesfrom",2010
85,85,"Justin Rose",78,62.5,10,16,"SandSavesfrom",2010
85,85,"Brett Wetterich",54,62.5,5,8,"SandSavesfrom",2010
90,90,"KJ Choi",82,60,6,10,"SandSavesfrom",2010
90,90,"Michael Connell",89,60,3,5,"SandSavesfrom",2010
90,90,"Chris Couch",66,60,3,5,"SandSavesfrom",2010
90,90,"David Duval",71,60,3,5,"SandSavesfrom",2010
90,90,"Steve Elkington",74,60,3,5,"SandSavesfrom",2010
90,90,"Ernie Els",72,60,3,5,"SandSavesfrom",2010
90,90,"Bob Estes",79,60,6,10,"SandSavesfrom",2010
90,90,"Matt Every",60,60,3,5,"SandSavesfrom",2010
90,90,"Hunter Mahan",85,60,6,10,"SandSavesfrom",2010
90,90,"Rocco Mediate",71,60,3,5,"SandSavesfrom",2010
90,90,"Kevin Na",94,60,3,5,"SandSavesfrom",2010
90,90,"Cameron Percy",73,60,3,5,"SandSavesfrom",2010
90,90,"Scott Piercy",88,60,6,10,"SandSavesfrom",2010
90,90,"Kevin Stadler",86,60,3,5,"SandSavesfrom",2010
104,104,"David Lutterus",69,58.33,7,12,"SandSavesfrom",2010
104,104,"Alex Prugh",88,58.33,7,12,"SandSavesfrom",2010
104,104,"Vijay Singh",75,58.33,7,12,"SandSavesfrom",2010
107,107,"Kevin Johnson",62,57.14,4,7,"SandSavesfrom",2010
107,107,"Heath Slocum",97,57.14,4,7,"SandSavesfrom",2010
107,107,"Vance Veazey",58,57.14,4,7,"SandSavesfrom",2010
107,107,"Boo Weekley",88,57.14,4,7,"SandSavesfrom",2010
107,107,"YE Yang",72,57.14,4,7,"SandSavesfrom",2010
112,112,"Aaron Baddeley",94,55.56,5,9,"SandSavesfrom",2010
112,112,"Steve Flesch",78,55.56,5,9,"SandSavesfrom",2010
112,112,"Matt Jones",89,55.56,5,9,"SandSavesfrom",2010
112,112,"Troy Merritt",86,55.56,5,9,"SandSavesfrom",2010
112,112,"Josh Teater",101,55.56,5,9,"SandSavesfrom",2010
117,117,"Spencer Levin",110,54.55,6,11,"SandSavesfrom",2010
117,117,"John Merrick",109,54.55,6,11,"SandSavesfrom",2010
117,117,"Ryan Moore",80,54.55,6,11,"SandSavesfrom",2010
117,117,"Kevin Streelman",90,54.55,6,11,"SandSavesfrom",2010
121,121,"Michael Letzig",84,53.85,7,13,"SandSavesfrom",2010
121,121,"Rod Pampling",77,53.85,7,13,"SandSavesfrom",2010
121,121,"Nicholas Thompson",88,53.85,7,13,"SandSavesfrom",2010
124,124,"Woody Austin",93,50,4,8,"SandSavesfrom",2010
124,124,"Kris Blanks",91,50,5,10,"SandSavesfrom",2010
124,124,"Mark Calcavecchia",50,50,4,8,"SandSavesfrom",2010
124,124,"Paul Casey",64,50,3,6,"SandSavesfrom",2010
124,124,"Brian Davis",101,50,6,12,"SandSavesfrom",2010
124,124,"Jason Day",82,50,6,12,"SandSavesfrom",2010
124,124,"James Driscoll",78,50,3,6,"SandSavesfrom",2010
124,124,"Jason Dufner",87,50,4,8,"SandSavesfrom",2010
124,124,"Sergio Garcia",58,50,1,2,"SandSavesfrom",2010
124,124,"Jeff Gove",57,50,2,4,"SandSavesfrom",2010
124,124,"Paul Goydos",78,50,3,6,"SandSavesfrom",2010
124,124,"JJ Henry",92,50,3,6,"SandSavesfrom",2010
124,124,"Skip Kendall",58,50,1,2,"SandSavesfrom",2010
124,124,"Greg Kraft",52,50,2,4,"SandSavesfrom",2010
124,124,"Derek Lamely",81,50,2,4,"SandSavesfrom",2010
124,124,"Greg Owen",69,50,1,2,"SandSavesfrom",2010
124,124,"Tom Pernice Jr",74,50,1,2,"SandSavesfrom",2010
124,124,"Jeff Quinney",91,50,4,8,"SandSavesfrom",2010
124,124,"Adam Scott",70,50,4,8,"SandSavesfrom",2010
124,124,"Paul Stankowski",62,50,1,2,"SandSavesfrom",2010
124,124,"Brian Stuard",81,50,3,6,"SandSavesfrom",2010
124,124,"Roger Tambellini",77,50,3,6,"SandSavesfrom",2010
124,124,"David Toms",86,50,4,8,"SandSavesfrom",2010
124,124,"Jerod Turner",54,50,4,8,"SandSavesfrom",2010
124,124,"Steve Wheatcroft",74,50,2,4,"SandSavesfrom",2010
149,149,"Tim Petrovic",105,46.67,7,15,"SandSavesfrom",2010
150,150,"Rickie Fowler",98,45.45,5,11,"SandSavesfrom",2010
150,150,"Phil Mickelson",76,45.45,5,11,"SandSavesfrom",2010
150,150,"Chris Tidland",77,45.45,5,11,"SandSavesfrom",2010
150,150,"Bubba Watson",77,45.45,5,11,"SandSavesfrom",2010
154,154,"Mathew Goggin",85,44.44,4,9,"SandSavesfrom",2010
154,154,"Vaughn Taylor",87,44.44,4,9,"SandSavesfrom",2010
156,156,"Henrik Bjornstad",72,42.86,3,7,"SandSavesfrom",2010
156,156,"Craig Bowden",56,42.86,3,7,"SandSavesfrom",2010
156,156,"Daniel Chopra",74,42.86,3,7,"SandSavesfrom",2010
156,156,"Stewart Cink",84,42.86,3,7,"SandSavesfrom",2010
156,156,"Brandt Snedeker",89,42.86,3,7,"SandSavesfrom",2010
161,161,"Lee Janzen",77,41.67,5,12,"SandSavesfrom",2010
161,161,"Rory Sabbatini",79,41.67,5,12,"SandSavesfrom",2010
163,163,"Cameron Beckman",68,40,2,5,"SandSavesfrom",2010
163,163,"Ben Curtis",78,40,2,5,"SandSavesfrom",2010
163,163,"Steve Marino",81,40,2,5,"SandSavesfrom",2010
163,163,"Rory McIlroy",54,40,2,5,"SandSavesfrom",2010
163,163,"Mark Wilson",87,40,2,5,"SandSavesfrom",2010
168,168,"Brendon de Jonge",114,38.46,5,13,"SandSavesfrom",2010
169,169,"Ian Poulter",55,37.5,3,8,"SandSavesfrom",2010
170,170,"Blake Adams",84,33.33,1,3,"SandSavesfrom",2010
170,170,"Jason Bohn",84,33.33,2,6,"SandSavesfrom",2010
170,170,"John Daly",63,33.33,1,3,"SandSavesfrom",2010
170,170,"Tim Herron",79,33.33,2,6,"SandSavesfrom",2010
170,170,"Steve Lowery",67,33.33,3,9,"SandSavesfrom",2010
170,170,"Billy Mayfair",78,33.33,1,3,"SandSavesfrom",2010
170,170,"Andrew McLardy",52,33.33,1,3,"SandSavesfrom",2010
170,170,"Shaun Micheel",70,33.33,1,3,"SandSavesfrom",2010
178,178,"Troy Matteson",84,28.57,2,7,"SandSavesfrom",2010
178,178,"John Rollins",81,28.57,2,7,"SandSavesfrom",2010
180,180,"Michael Bradley",77,25,2,8,"SandSavesfrom",2010
180,180,"Brad Faxon",58,25,2,8,"SandSavesfrom",2010
180,180,"JP Hayes",79,25,1,4,"SandSavesfrom",2010
180,180,"Charley Hoffman",85,25,2,8,"SandSavesfrom",2010
180,180,"Davis Love III",79,25,2,8,"SandSavesfrom",2010
180,180,"Chris Wilson",65,25,1,4,"SandSavesfrom",2010
186,186,"Richard Johnson",90,20,1,5,"SandSavesfrom",2010
186,186,"Ted Purdy",86,20,1,5,"SandSavesfrom",2010
188,188,"Padraig Harrington",57,16.67,1,6,"SandSavesfrom",2010
188,188,"Martin Laird",91,16.67,1,6,"SandSavesfrom",2010
190,190,"Jim Furyk",76,0,NA,2,"SandSavesfrom",2010
190,190,"Charles Warren",64,0,NA,3,"SandSavesfrom",2010
