"ConsecutiveFairwaysHit_RANKTHISWEEK_2015","ConsecutiveFairwaysHit_RANKLASTWEEK_2015","ConsecutiveFairwaysHit_PLAYERNAME_2015","ConsecutiveFairwaysHit_EVENTS_2015","ConsecutiveFairwaysHit_BESTSTREAK_2015","ConsecutiveFairwaysHit_CURRENTSTREAK_2015","stat_name","year"
34,34,"Brendon de Jonge",31,20,NA,"ConsecutiveFairwaysHit",2015
34,34,"Brooks Koepka",23,20,1,"ConsecutiveFairwaysHit",2015
34,34,"Anirban Lahiri",12,20,NA,"ConsecutiveFairwaysHit",2015
34,34,"Davis Love III",18,20,NA,"ConsecutiveFairwaysHit",2015
34,34,"Will Ma Kenzie",16,20,1,"ConsecutiveFairwaysHit",2015
34,34,"William McGirt",30,20,1,"ConsecutiveFairwaysHit",2015
34,34,"Carlos Ortiz",30,20,1,"ConsecutiveFairwaysHit",2015
34,34,"Jim Renner",27,20,4,"ConsecutiveFairwaysHit",2015
34,34,"Brendon Todd",27,20,1,"ConsecutiveFairwaysHit",2015
46,46,"Ben Curtis",14,19,NA,"ConsecutiveFairwaysHit",2015
46,46,"Tom Gillis",16,19,3,"ConsecutiveFairwaysHit",2015
46,46,"Russell Henley",24,19,13,"ConsecutiveFairwaysHit",2015
46,46,"Mark Hubbard",25,19,4,"ConsecutiveFairwaysHit",2015
46,46,"Matt Kuchar",25,19,NA,"ConsecutiveFairwaysHit",2015
46,46,"Cheng Tsung Pan",2,19,4,"ConsecutiveFairwaysHit",2015
46,46,"John Peterson",25,19,2,"ConsecutiveFairwaysHit",2015
46,46,"Zack Sucher",18,19,2,"ConsecutiveFairwaysHit",2015
46,46,"Nick Taylor",28,19,NA,"ConsecutiveFairwaysHit",2015
46,46,"Nicholas Thompson",31,19,3,"ConsecutiveFairwaysHit",2015
56,56,"Robert Allenby",25,18,7,"ConsecutiveFairwaysHit",2015
56,56,"Angel Cabrera",19,18,3,"ConsecutiveFairwaysHit",2015
56,56,"Tim Clark",13,18,1,"ConsecutiveFairwaysHit",2015
56,56,"Victor Dubuisson",10,18,NA,"ConsecutiveFairwaysHit",2015
56,56,"Ken Duke",30,18,NA,"ConsecutiveFairwaysHit",2015
56,56,"Matt Every",26,18,4,"ConsecutiveFairwaysHit",2015
56,56,"Brian Harman",29,18,1,"ConsecutiveFairwaysHit",2015
56,56,"Dustin Johnson",21,18,1,"ConsecutiveFairwaysHit",2015
56,56,"Marc Leishman",23,18,NA,"ConsecutiveFairwaysHit",2015
56,56,"Joost Luiten",13,18,6,"ConsecutiveFairwaysHit",2015
56,56,"Hunter Mahan",24,18,NA,"ConsecutiveFairwaysHit",2015
56,56,"Richie Ramsay",2,18,2,"ConsecutiveFairwaysHit",2015
56,56,"Patrick Reed",27,18,NA,"ConsecutiveFairwaysHit",2015
56,56,"Robert Streb",30,18,1,"ConsecutiveFairwaysHit",2015
56,56,"Chris Stroud",28,18,NA,"ConsecutiveFairwaysHit",2015
56,56,"Tim Wilkinson",28,18,NA,"ConsecutiveFairwaysHit",2015
72,72,"Steven Alker",22,17,3,"ConsecutiveFairwaysHit",2015
72,72,"Ryan Armour",17,17,5,"ConsecutiveFairwaysHit",2015
72,72,"Derek Ernst",26,17,5,"ConsecutiveFairwaysHit",2015
72,72,"Luke Guthrie",27,17,NA,"ConsecutiveFairwaysHit",2015
72,72,"Matt Jones",25,17,2,"ConsecutiveFairwaysHit",2015
72,72,"Danny Lee",36,17,4,"ConsecutiveFairwaysHit",2015
72,72,"David Lingmerth",28,17,2,"ConsecutiveFairwaysHit",2015
72,72,"Bryce Molder",26,17,3,"ConsecutiveFairwaysHit",2015
72,72,"Timothy ONeal",1,17,8,"ConsecutiveFairwaysHit",2015
72,72,"Jeff Overton",30,17,NA,"ConsecutiveFairwaysHit",2015
72,72,"Cameron Percy",23,17,NA,"ConsecutiveFairwaysHit",2015
72,72,"Pat Perez",26,17,1,"ConsecutiveFairwaysHit",2015
72,72,"Adam Scott",15,17,1,"ConsecutiveFairwaysHit",2015
72,72,"Brian Stuard",31,17,NA,"ConsecutiveFairwaysHit",2015
72,72,"Johnson Wagner",23,17,3,"ConsecutiveFairwaysHit",2015
87,87,"Keegan Bradley",24,16,2,"ConsecutiveFairwaysHit",2015
87,87,"Chad Collins",24,16,1,"ConsecutiveFairwaysHit",2015
87,87,"Joe Durant",2,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"Rickie Fowler",21,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"Branden Grace",13,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"David Hearn",30,16,7,"ConsecutiveFairwaysHit",2015
87,87,"Jim Herman",27,16,1,"ConsecutiveFairwaysHit",2015
87,87,"Justin Hicks",14,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"Kevin Kisner",30,16,1,"ConsecutiveFairwaysHit",2015
87,87,"John Merrick",27,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"Sean OHair",26,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"SJ Park",27,16,NA,"ConsecutiveFairwaysHit",2015
87,87,"Heath Slocum",22,16,1,"ConsecutiveFairwaysHit",2015
87,87,"Jordan Spieth",25,16,1,"ConsecutiveFairwaysHit",2015
87,87,"Lee Westwood",15,16,3,"ConsecutiveFairwaysHit",2015
87,87,"Charlie Wi",9,16,NA,"ConsecutiveFairwaysHit",2015
103,103,"Blake Adams",13,15,1,"ConsecutiveFairwaysHit",2015
103,103,"Jared Becher",1,15,8,"ConsecutiveFairwaysHit",2015
103,103,"Cameron Beckman",8,15,4,"ConsecutiveFairwaysHit",2015
103,103,"Daniel Berger",31,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Steven Bowditch",32,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Rafa Cabrera Bello",4,15,1,"ConsecutiveFairwaysHit",2015
103,103,"Kevin Chappell",26,15,1,"ConsecutiveFairwaysHit",2015
103,103,"KJ Choi",19,15,1,"ConsecutiveFairwaysHit",2015
103,103,"Ben Crane",22,15,7,"ConsecutiveFairwaysHit",2015
103,103,"Jason Day",20,15,1,"ConsecutiveFairwaysHit",2015
103,103,"Graham DeLaet",22,15,1,"ConsecutiveFairwaysHit",2015
103,103,"Jamie Donaldson",16,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Jason Dufner",21,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Nicholas Fung",1,15,2,"ConsecutiveFairwaysHit",2015
103,103,"Max Homa",27,15,4,"ConsecutiveFairwaysHit",2015
103,103,"Billy Hurley III",28,15,2,"ConsecutiveFairwaysHit",2015
103,103,"Trevor Immelman",19,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Kyle Jones",1,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Jason Knutzon",2,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Jason Kokrak",28,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Martin Laird",24,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Jamie Lovemark",2,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Seung Yul Noh",21,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Michael Putnam",28,15,1,"ConsecutiveFairwaysHit",2015
103,103,"Chris Riley",2,15,2,"ConsecutiveFairwaysHit",2015
103,103,"Vaughn Taylor",12,15,NA,"ConsecutiveFairwaysHit",2015
103,103,"Will Wilcox",17,15,NA,"ConsecutiveFairwaysHit",2015
130,130,"Joe Affrunti",4,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Stuart Appleby",7,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Eric Axley",21,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Blayne Barber",26,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Scott Brown",30,14,4,"ConsecutiveFairwaysHit",2015
130,130,"Austin Cook",7,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Tyler Duncan",1,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Harris English",29,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Bill Haas",25,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"JJ Henry",30,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Charley Hoffman",28,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Morgan Hoffmann",26,14,1,"ConsecutiveFairwaysHit",2015
130,130,"JB Holmes",25,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Charles Howell III",30,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Raphael Jacquelin",1,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Russell Knox",28,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Scott Langley",28,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Spencer Levin",31,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Kevin Lucas",1,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Jeff Maggert",2,14,8,"ConsecutiveFairwaysHit",2015
130,130,"George McNeill",27,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Troy Merritt",29,14,3,"ConsecutiveFairwaysHit",2015
130,130,"Colin Montgomerie",2,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Ryan Palmer",22,14,3,"ConsecutiveFairwaysHit",2015
130,130,"Jon Rahm",3,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Kyle Reifers",31,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Sam Saunders",28,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"John Senden",24,14,3,"ConsecutiveFairwaysHit",2015
130,130,"Steve Stricker",9,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Kyle Suppa",1,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Hudson Swafford",30,14,5,"ConsecutiveFairwaysHit",2015
130,130,"Michael Thompson",27,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Guan Tian Liang",1,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Jhonattan Vegas",27,14,2,"ConsecutiveFairwaysHit",2015
130,130,"Nick Watney",28,14,3,"ConsecutiveFairwaysHit",2015
130,130,"Bubba Watson",19,14,NA,"ConsecutiveFairwaysHit",2015
130,130,"Mike Weir",18,14,1,"ConsecutiveFairwaysHit",2015
130,130,"Danny Willett",10,14,NA,"ConsecutiveFairwaysHit",2015
168,168,"Stephen Ames",1,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Kiradech Aphibarnrat",4,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Charlie Beljan",27,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Greg Chalmers",17,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Ashley Chesters",1,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Jeff Corr",1,13,4,"ConsecutiveFairwaysHit",2015
168,168,"Jon Curran",28,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Oliver Farr",1,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Gonzalo Fdez Castano",28,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Oscar Fraustro",21,13,2,"ConsecutiveFairwaysHit",2015
168,168,"Tommy Gainey",9,13,6,"ConsecutiveFairwaysHit",2015
168,168,"Brice Garnett",29,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Lucas Glover",26,13,2,"ConsecutiveFairwaysHit",2015
168,168,"Andres Gonzales",28,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Emiliano Grillo",5,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Adam Hadwin",30,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Nick Hardy",1,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Tom Hoge",26,13,4,"ConsecutiveFairwaysHit",2015
168,168,"Wes Homan",4,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Shane Lowry",13,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Bill Lunde",18,13,3,"ConsecutiveFairwaysHit",2015
168,168,"Rory McIlroy",12,13,4,"ConsecutiveFairwaysHit",2015
168,168,"Prom Meesawat",1,13,2,"ConsecutiveFairwaysHit",2015
168,168,"Louis Oosthuizen",20,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Alex Prugh",27,13,4,"ConsecutiveFairwaysHit",2015
168,168,"Andrew Putnam",23,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Jonathan Randolph",25,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Patrick Rodgers",17,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Charl Schwartzel",19,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Vijay Singh",23,13,3,"ConsecutiveFairwaysHit",2015
168,168,"Byron Smith",21,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Cameron Smith",13,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Brandt Snedeker",27,13,1,"ConsecutiveFairwaysHit",2015
168,168,"Brendan Steele",24,13,7,"ConsecutiveFairwaysHit",2015
168,168,"Andy Sullivan",6,13,NA,"ConsecutiveFairwaysHit",2015
168,168,"Anthony Wall",1,13,2,"ConsecutiveFairwaysHit",2015
168,168,"Tom Watson",3,13,1,"ConsecutiveFairwaysHit",2015
205,205,"Mark Anderson",7,12,2,"ConsecutiveFairwaysHit",2015
205,205,"Woody Austin",11,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Sangmoon Bae",30,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Ricky Barnes",27,12,3,"ConsecutiveFairwaysHit",2015
205,205,"Jonas Blixt",26,12,5,"ConsecutiveFairwaysHit",2015
205,205,"Michael Block",6,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Brian Campbell",2,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Paul Casey",24,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Erik Compton",28,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Nick Faldo",1,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Ross Fisher",3,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Tommy Fleetwood",7,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Marcus Fraser",2,12,6,"ConsecutiveFairwaysHit",2015
205,205,"Sergio Garcia",15,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Jason Gore",26,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Chesson Hadley",30,12,1,"ConsecutiveFairwaysHit",2015
205,205,"James Hahn",28,12,4,"ConsecutiveFairwaysHit",2015
205,205,"Dudley Hart",8,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Tim Herron",7,12,5,"ConsecutiveFairwaysHit",2015
205,205,"Billy Horschel",28,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Thongchai Jaidee",10,12,2,"ConsecutiveFairwaysHit",2015
205,205,"Alex Kang",1,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Chris Kirk",21,12,4,"ConsecutiveFairwaysHit",2015
205,205,"David Lipsky",5,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Andrew Loupe",15,12,7,"ConsecutiveFairwaysHit",2015
205,205,"Billy Mayfair",6,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Scott McCarron",7,12,4,"ConsecutiveFairwaysHit",2015
205,205,"Graeme McDowell",15,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Shaun Micheel",5,12,3,"ConsecutiveFairwaysHit",2015
205,205,"Phil Mickelson",19,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Larry Mize",1,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Kevin Na",27,12,4,"ConsecutiveFairwaysHit",2015
205,205,"Rory Sabbatini",25,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Chris Smith",9,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Shawn Stefani",26,12,2,"ConsecutiveFairwaysHit",2015
205,205,"Henrik Stenson",16,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Daniel Summerhays",29,12,4,"ConsecutiveFairwaysHit",2015
205,205,"Justin Thomas",30,12,5,"ConsecutiveFairwaysHit",2015
205,205,"Tyrone Van Aswegen",20,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Bo Van Pelt",28,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Steve Wheatcroft",28,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Bernd Wiesberger",11,12,NA,"ConsecutiveFairwaysHit",2015
205,205,"Mark Wilson",28,12,1,"ConsecutiveFairwaysHit",2015
205,205,"Patrick Wilson",1,12,1,"ConsecutiveFairwaysHit",2015
205,205,"YE Yang",4,12,3,"ConsecutiveFairwaysHit",2015
250,250,"Matt Bettencourt",8,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Stewart Cink",23,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Austin Connelly",2,11,2,"ConsecutiveFairwaysHit",2015
250,250,"Derek Fathauer",27,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Tony Finau",31,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Martin Flores",30,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Harrison Frazar",7,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Brad Fritsch",3,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Retief Goosen",25,11,4,"ConsecutiveFairwaysHit",2015
250,250,"Creighton Honeck",1,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Ryo Ishikawa",28,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Miguel Angel Jimenez",6,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Hao Tong Li",1,11,6,"ConsecutiveFairwaysHit",2015
250,250,"WC Liang",5,11,3,"ConsecutiveFairwaysHit",2015
250,250,"Paul McGinley",1,11,11,"ConsecutiveFairwaysHit",2015
250,250,"Maverick McNealy",2,11,NA,"ConsecutiveFairwaysHit",2015
250,250,"Bradley Neil",3,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Jordan Niebrugge",1,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Greg Owen",19,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Rod Pampling",10,11,1,"ConsecutiveFairwaysHit",2015
250,250,"John Parry",1,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Kenny Perry",9,11,4,"ConsecutiveFairwaysHit",2015
250,250,"Scott Piercy",28,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Carlos Sainz Jr",20,11,2,"ConsecutiveFairwaysHit",2015
250,250,"Mark Silvers",2,11,5,"ConsecutiveFairwaysHit",2015
250,250,"Scott Stallings",19,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Richard Sterne",18,11,1,"ConsecutiveFairwaysHit",2015
250,250,"Marc Warren",9,11,2,"ConsecutiveFairwaysHit",2015
250,250,"Gary Woodland",24,11,1,"ConsecutiveFairwaysHit",2015
279,279,"Jason Allred",3,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Benjamin Alvarado",8,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Byeong Hun An",5,10,8,"ConsecutiveFairwaysHit",2015
279,279,"Seukhyun Baek",2,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"Darren Clarke",6,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Ernie Els",18,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"Hiroyuki Fujita",3,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Brian Gaffney",1,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Stephen Gallacher",11,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Robert Garrigus",25,10,1,"ConsecutiveFairwaysHit",2015
279,279,"David Gossett",1,10,3,"ConsecutiveFairwaysHit",2015
279,279,"Nathan Green",1,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Cody Gribble",4,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Jimmy Gunn",1,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Mikko Ilonen",8,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Hiroshi Iwata",4,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Freddie Jacobson",14,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Brandt Jobe",6,10,3,"ConsecutiveFairwaysHit",2015
279,279,"Romain Langasque",1,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Antonio Lascuna",2,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Len Mattiace",6,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Mark OMeara",2,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Geoff Ogilvy",15,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Ian Poulter",19,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"Andres Romero",24,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"Brett Rumford",1,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Kevin Stadler",5,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"Andrew Svoboda",30,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"DJ Trahan",5,10,NA,"ConsecutiveFairwaysHit",2015
279,279,"Jaco Van Zyl",2,10,6,"ConsecutiveFairwaysHit",2015
279,279,"Camilo Villegas",27,10,4,"ConsecutiveFairwaysHit",2015
279,279,"Scott Vincent",1,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Brett Wetterich",2,10,1,"ConsecutiveFairwaysHit",2015
279,279,"Gunn Yang",9,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Mark Young",1,10,2,"ConsecutiveFairwaysHit",2015
279,279,"Fabrizio Zanotti",1,10,7,"ConsecutiveFairwaysHit",2015
315,315,"Arjun Atwal",7,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Alister Balcombe",1,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Mark Brooks",3,9,2,"ConsecutiveFairwaysHit",2015
315,315,"Corey Conners",6,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"John Daly",10,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Glen Day",8,9,3,"ConsecutiveFairwaysHit",2015
315,315,"Robert Gamez",4,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Oliver Goss",1,9,3,"ConsecutiveFairwaysHit",2015
315,315,"Brandon Hagy",8,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Padraig Harrington",21,9,3,"ConsecutiveFairwaysHit",2015
315,315,"Yuta Ikeda",2,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Stephan Jaeger",1,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Martin Kaymer",13,9,5,"ConsecutiveFairwaysHit",2015
315,315,"Hyung Sung Kim",2,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Doug LaBelle II",1,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Bernhard Langer",3,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Pablo Larrazabal",4,9,1,"ConsecutiveFairwaysHit",2015
315,315,"Jun Hak Lee",1,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Alexander Levy",8,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Lee McCoy",3,9,3,"ConsecutiveFairwaysHit",2015
315,315,"Erick Morales",1,9,3,"ConsecutiveFairwaysHit",2015
315,315,"Garrett Osborn",4,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Andy Pope",2,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Angelo Que",1,9,2,"ConsecutiveFairwaysHit",2015
315,315,"Alexandre Rocha",1,9,2,"ConsecutiveFairwaysHit",2015
315,315,"Roger Sloan",20,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Garrett Willis",1,9,7,"ConsecutiveFairwaysHit",2015
315,315,"Tiger Woods",11,9,NA,"ConsecutiveFairwaysHit",2015
315,315,"Jay Woodson",1,9,1,"ConsecutiveFairwaysHit",2015
344,344,"Felipe Aguilar",1,8,4,"ConsecutiveFairwaysHit",2015
344,344,"Aaron Baddeley",25,8,6,"ConsecutiveFairwaysHit",2015
344,344,"Rich Berberian Jr",1,8,1,"ConsecutiveFairwaysHit",2015
344,344,"Thomas Bjorn",7,8,NA,"ConsecutiveFairwaysHit",2015
344,344,"Bryson DeChambeau",3,8,8,"ConsecutiveFairwaysHit",2015
344,344,"Chris DiMarco",4,8,NA,"ConsecutiveFairwaysHit",2015
344,344,"Robert Dinwiddie",1,8,2,"ConsecutiveFairwaysHit",2015
344,344,"Sean Dougherty",1,8,NA,"ConsecutiveFairwaysHit",2015
344,344,"Eric Dugas",1,8,NA,"ConsecutiveFairwaysHit",2015
