"3PuttAvoidance2025_RANKTHISWEEK_2014","3PuttAvoidance2025_RANKLASTWEEK_2014","3PuttAvoidance2025_PLAYERNAME_2014","3PuttAvoidance2025_ROUNDS_2014","3PuttAvoidance2025_Pct_2014","3PuttAvoidance2025_TOTAL3PUTTS_2014","3PuttAvoidance2025_ATTEMPTS_2014","3PuttAvoidance2025_2PUTTORBETTERPct_2014","stat_name","year"
1,1,"Stuart Appleby",92,0,NA,113,100,"3PuttAvoidance2025",2014
1,1,"Aaron Baddeley",74,0,NA,98,100,"3PuttAvoidance2025",2014
1,1,"Keegan Bradley",89,0,NA,108,100,"3PuttAvoidance2025",2014
1,1,"Jason Day",54,0,NA,43,100,"3PuttAvoidance2025",2014
1,1,"Brendon de Jonge",109,0,NA,127,100,"3PuttAvoidance2025",2014
1,1,"Matt Every",85,0,NA,102,100,"3PuttAvoidance2025",2014
1,1,"Rickie Fowler",91,0,NA,97,100,"3PuttAvoidance2025",2014
1,1,"Jim Furyk",84,0,NA,101,100,"3PuttAvoidance2025",2014
1,1,"John Huh",87,0,NA,101,100,"3PuttAvoidance2025",2014
1,1,"Trevor Immelman",84,0,NA,83,100,"3PuttAvoidance2025",2014
1,1,"Zach Johnson",97,0,NA,134,100,"3PuttAvoidance2025",2014
1,1,"DH Lee",54,0,NA,68,100,"3PuttAvoidance2025",2014
1,1,"Marc Leishman",81,0,NA,96,100,"3PuttAvoidance2025",2014
1,1,"Graeme McDowell",66,0,NA,68,100,"3PuttAvoidance2025",2014
1,1,"William McGirt",96,0,NA,119,100,"3PuttAvoidance2025",2014
1,1,"Bryce Molder",77,0,NA,100,100,"3PuttAvoidance2025",2014
1,1,"John Peterson",62,0,NA,83,100,"3PuttAvoidance2025",2014
1,1,"Webb Simpson",87,0,NA,105,100,"3PuttAvoidance2025",2014
1,1,"Kevin Stadler",90,0,NA,88,100,"3PuttAvoidance2025",2014
1,1,"Jimmy Walker",98,0,NA,106,100,"3PuttAvoidance2025",2014
1,1,"Nick Watney",80,0,NA,95,100,"3PuttAvoidance2025",2014
1,1,"Bubba Watson",76,0,NA,82,100,"3PuttAvoidance2025",2014
1,1,"Will Wilcox",51,0,NA,64,100,"3PuttAvoidance2025",2014
24,24,"Brian Harman",111,0.62,1,161,99.3,"3PuttAvoidance2025",2014
25,25,"Gary Woodland",93,0.7,1,143,99.3,"3PuttAvoidance2025",2014
26,26,"Cameron Tringale",111,0.71,1,141,99.2,"3PuttAvoidance2025",2014
27,27,"Michael Putnam",106,0.79,1,127,99.2,"3PuttAvoidance2025",2014
28,28,"David Hearn",97,0.81,1,123,99.1,"3PuttAvoidance2025",2014
29,29,"Robert Allenby",83,0.82,1,122,99.1,"3PuttAvoidance2025",2014
29,29,"Jordan Spieth",102,0.82,1,122,99.1,"3PuttAvoidance2025",2014
31,31,"Kevin Kisner",85,0.86,1,116,99.1,"3PuttAvoidance2025",2014
32,32,"Brice Garnett",92,0.87,1,115,99.1,"3PuttAvoidance2025",2014
32,32,"Pat Perez",84,0.87,1,115,99.1,"3PuttAvoidance2025",2014
34,34,"Scott Langley",95,0.91,1,110,99,"3PuttAvoidance2025",2014
34,34,"Tim Wilkinson",86,0.91,1,110,99,"3PuttAvoidance2025",2014
36,36,"Martin Flores",85,0.92,1,109,99,"3PuttAvoidance2025",2014
37,37,"Vijay Singh",83,0.95,1,105,99,"3PuttAvoidance2025",2014
38,38,"John Rollins",84,0.96,1,104,99,"3PuttAvoidance2025",2014
39,39,"Andrew Svoboda",77,0.97,1,103,99,"3PuttAvoidance2025",2014
40,40,"Ryan Moore",86,0.99,1,101,99,"3PuttAvoidance2025",2014
41,41,"Charlie Wi",72,1.03,1,97,98.9,"3PuttAvoidance2025",2014
42,42,"Tyrone Van Aswegen",79,1.04,1,96,98.9,"3PuttAvoidance2025",2014
43,43,"Chad Collins",78,1.05,1,95,98.9,"3PuttAvoidance2025",2014
43,43,"Ernie Els",85,1.05,1,95,98.9,"3PuttAvoidance2025",2014
45,45,"Heath Slocum",71,1.14,1,88,98.8,"3PuttAvoidance2025",2014
46,46,"Ben Martin",80,1.15,1,87,98.8,"3PuttAvoidance2025",2014
47,47,"Shawn Stefani",60,1.19,1,84,98.8,"3PuttAvoidance2025",2014
48,48,"David Toms",64,1.28,1,78,98.7,"3PuttAvoidance2025",2014
49,49,"Bud Cauley",56,1.37,1,73,98.6,"3PuttAvoidance2025",2014
50,50,"Andrew Loupe",65,1.43,1,70,98.5,"3PuttAvoidance2025",2014
50,50,"Charl Schwartzel",64,1.43,1,70,98.5,"3PuttAvoidance2025",2014
52,52,"Charles Howell III",106,1.45,2,138,98.5,"3PuttAvoidance2025",2014
53,53,"Chad Campbell",57,1.47,1,68,98.5,"3PuttAvoidance2025",2014
54,54,"Kevin Na",94,1.52,2,132,98.4,"3PuttAvoidance2025",2014
55,55,"John Senden",99,1.53,2,131,98.4,"3PuttAvoidance2025",2014
56,56,"Robert Garrigus",80,1.55,2,129,98.4,"3PuttAvoidance2025",2014
56,56,"Morgan Hoffmann",103,1.55,2,129,98.4,"3PuttAvoidance2025",2014
58,58,"Brendon Todd",108,1.57,2,127,98.4,"3PuttAvoidance2025",2014
59,59,"Jonas Blixt",64,1.61,1,62,98.3,"3PuttAvoidance2025",2014
59,59,"Troy Matteson",62,1.61,1,62,98.3,"3PuttAvoidance2025",2014
59,59,"Ian Poulter",57,1.61,1,62,98.3,"3PuttAvoidance2025",2014
62,62,"Luke Donald",57,1.64,1,61,98.3,"3PuttAvoidance2025",2014
63,63,"Jamie Lovemark",64,1.67,1,60,98.3,"3PuttAvoidance2025",2014
64,64,"Ricky Barnes",92,1.69,2,118,98.3,"3PuttAvoidance2025",2014
65,65,"Josh Teater",90,1.71,2,117,98.2,"3PuttAvoidance2025",2014
66,66,"Graham DeLaet",80,1.75,2,114,98.2,"3PuttAvoidance2025",2014
67,67,"Danny Lee",84,1.77,2,113,98.2,"3PuttAvoidance2025",2014
68,68,"JJ Henry",91,1.8,2,111,98.2,"3PuttAvoidance2025",2014
69,69,"Nicholas Thompson",85,1.82,2,110,98.1,"3PuttAvoidance2025",2014
70,70,"Will Ma Kenzie",82,1.85,2,108,98.1,"3PuttAvoidance2025",2014
71,71,"Michael Thompson",74,1.89,2,106,98.1,"3PuttAvoidance2025",2014
72,72,"Steven Bowditch",93,1.9,2,105,98.1,"3PuttAvoidance2025",2014
73,73,"Erik Compton",88,1.94,2,103,98,"3PuttAvoidance2025",2014
74,74,"Billy Horschel",92,1.98,2,101,98,"3PuttAvoidance2025",2014
74,74,"Jeff Overton",80,1.98,2,101,98,"3PuttAvoidance2025",2014
76,76,"Rory Sabbatini",82,2,2,100,98,"3PuttAvoidance2025",2014
77,77,"Angel Cabrera",69,2.02,2,99,97.9,"3PuttAvoidance2025",2014
78,78,"Ben Curtis",77,2.04,2,98,97.9,"3PuttAvoidance2025",2014
78,78,"Brian Gay",81,2.04,2,98,97.9,"3PuttAvoidance2025",2014
78,78,"Billy Hurley III",86,2.04,2,98,97.9,"3PuttAvoidance2025",2014
78,78,"Brian Stuard",91,2.04,2,98,97.9,"3PuttAvoidance2025",2014
82,82,"Bronson La Cassie",51,2.08,1,48,97.9,"3PuttAvoidance2025",2014
82,82,"Martin Laird",66,2.08,2,96,97.9,"3PuttAvoidance2025",2014
82,82,"Kevin Streelman",79,2.08,2,96,97.9,"3PuttAvoidance2025",2014
85,85,"Scott Stallings",77,2.17,2,92,97.8,"3PuttAvoidance2025",2014
86,86,"Ryan Palmer",85,2.2,2,91,97.8,"3PuttAvoidance2025",2014
87,87,"Bill Haas",107,2.21,3,136,97.7,"3PuttAvoidance2025",2014
88,88,"Sean OHair",77,2.27,2,88,97.7,"3PuttAvoidance2025",2014
88,88,"Hudson Swafford",75,2.27,2,88,97.7,"3PuttAvoidance2025",2014
90,90,"Richard Lee",80,2.33,2,86,97.6,"3PuttAvoidance2025",2014
90,90,"DA Points",75,2.33,2,86,97.6,"3PuttAvoidance2025",2014
92,92,"Camilo Villegas",95,2.34,3,128,97.6,"3PuttAvoidance2025",2014
93,93,"Justin Leonard",75,2.38,2,84,97.6,"3PuttAvoidance2025",2014
93,93,"Troy Merritt",62,2.38,2,84,97.6,"3PuttAvoidance2025",2014
95,95,"Robert Streb",75,2.44,2,82,97.5,"3PuttAvoidance2025",2014
96,96,"Freddie Jacobson",91,2.5,3,120,97.5,"3PuttAvoidance2025",2014
96,96,"Matt Kuchar",91,2.5,3,120,97.5,"3PuttAvoidance2025",2014
96,96,"Justin Rose",70,2.5,2,80,97.5,"3PuttAvoidance2025",2014
99,99,"Ben Crane",81,2.52,3,119,97.4,"3PuttAvoidance2025",2014
100,100,"Roberto Castro",76,2.53,2,79,97.4,"3PuttAvoidance2025",2014
