"ProximitytoHolefromFringe_RANKTHISWEEK_2012","ProximitytoHolefromFringe_RANKLASTWEEK_2012","ProximitytoHolefromFringe_PLAYERNAME_2012","ProximitytoHolefromFringe_ROUNDS_2012","ProximitytoHolefromFringe_AVGDTP_2012","ProximitytoHolefromFringe_TOTALDISTANCEFEET_2012","ProximitytoHolefromFringe_OFSHOTS_2012","ProximitytoHolefromFringe_SCRAMBLINGRANK_2012","stat_name","year"
20,20,"Scott Piercy",95,NA,222.583,84,35,"ProximitytoHolefromFringe",2012
20,20,"Andres Romero",68,NA,162.667,61,124,"ProximitytoHolefromFringe",2012
20,20,"Patrick Sheehan",58,NA,166.75,62,131,"ProximitytoHolefromFringe",2012
20,20,"Steve Stricker",73,NA,111.417,42,34,"ProximitytoHolefromFringe",2012
20,20,"David Toms",60,NA,80.417,30,13,"ProximitytoHolefromFringe",2012
20,20,"Jimmy Walker",101,NA,186.25,69,78,"ProximitytoHolefromFringe",2012
20,20,"Bubba Watson",68,NA,119.083,44,110,"ProximitytoHolefromFringe",2012
33,33,"Mark Anderson",75,NA,164.25,60,163,"ProximitytoHolefromFringe",2012
33,33,"Kevin Chappell",91,NA,154.833,57,83,"ProximitytoHolefromFringe",2012
33,33,"Scott Dunlap",57,NA,124.417,45,65,"ProximitytoHolefromFringe",2012
33,33,"Ernie Els",80,NA,206.5,74,24,"ProximitytoHolefromFringe",2012
33,33,"Harrison Frazar",56,NA,165,60,155,"ProximitytoHolefromFringe",2012
33,33,"Russell Knox",72,NA,148.083,54,76,"ProximitytoHolefromFringe",2012
33,33,"Justin Leonard",79,NA,234.25,86,44,"ProximitytoHolefromFringe",2012
33,33,"Rory McIlroy",60,NA,119.583,44,33,"ProximitytoHolefromFringe",2012
33,33,"Rocco Mediate",70,NA,119.167,43,22,"ProximitytoHolefromFringe",2012
33,33,"Ted Potter Jr",77,NA,199.75,73,132,"ProximitytoHolefromFringe",2012
33,33,"Rory Sabbatini",84,NA,256.417,94,55,"ProximitytoHolefromFringe",2012
33,33,"Vijay Singh",99,NA,229.167,84,43,"ProximitytoHolefromFringe",2012
45,45,"Brian Davis",91,NA,227,81,51,"ProximitytoHolefromFringe",2012
45,45,"Ryuji Imada",78,NA,160.917,57,74,"ProximitytoHolefromFringe",2012
45,45,"Phil Mickelson",79,NA,147.333,52,16,"ProximitytoHolefromFringe",2012
45,45,"Seung Yul Noh",105,NA,225.75,80,80,"ProximitytoHolefromFringe",2012
45,45,"John Rollins",81,NA,175.667,62,80,"ProximitytoHolefromFringe",2012
45,45,"Kevin Streelman",89,NA,222.917,79,77,"ProximitytoHolefromFringe",2012
45,45,"Johnson Wagner",88,NA,189.583,66,104,"ProximitytoHolefromFringe",2012
52,52,"Keegan Bradley",90,NA,202.667,70,91,"ProximitytoHolefromFringe",2012
52,52,"Ken Duke",104,NA,279.833,96,26,"ProximitytoHolefromFringe",2012
52,52,"Padraig Harrington",67,NA,141.333,48,39,"ProximitytoHolefromFringe",2012
52,52,"Colt Knost",79,NA,200.833,69,140,"ProximitytoHolefromFringe",2012
52,52,"Richard Lee",71,NA,117.583,40,143,"ProximitytoHolefromFringe",2012
52,52,"Spencer Levin",81,NA,192.75,66,82,"ProximitytoHolefromFringe",2012
52,52,"Dicky Pride",62,NA,126.167,43,93,"ProximitytoHolefromFringe",2012
52,52,"Justin Rose",69,NA,112.417,39,12,"ProximitytoHolefromFringe",2012
52,52,"Charl Schwartzel",56,NA,136,47,50,"ProximitytoHolefromFringe",2012
52,52,"Brandt Snedeker",81,NA,172,59,10,"ProximitytoHolefromFringe",2012
52,52,"Bo Van Pelt",84,NA,185.5,64,130,"ProximitytoHolefromFringe",2012
63,63,"Stephen Ames",54,NA,121.833,41,112,"ProximitytoHolefromFringe",2012
63,63,"Kris Blanks",65,NA,154.5,52,149,"ProximitytoHolefromFringe",2012
63,63,"Chad Campbell",84,NA,196.25,66,145,"ProximitytoHolefromFringe",2012
63,63,"Bud Cauley",99,NA,293.833,99,8,"ProximitytoHolefromFringe",2012
63,63,"Tom Gillis",75,NA,190.167,64,68,"ProximitytoHolefromFringe",2012
63,63,"Nathan Green",73,NA,193.333,65,88,"ProximitytoHolefromFringe",2012
63,63,"Brandt Jobe",57,NA,139.333,46,157,"ProximitytoHolefromFringe",2012
63,63,"Sung Kang",75,NA,161.25,54,144,"ProximitytoHolefromFringe",2012
63,63,"Billy Mayfair",90,NA,255.083,86,15,"ProximitytoHolefromFringe",2012
63,63,"Bryce Molder",83,NA,229.333,76,20,"ProximitytoHolefromFringe",2012
63,63,"Kevin Na",80,NA,197.25,66,21,"ProximitytoHolefromFringe",2012
63,63,"Pat Perez",81,NA,258.25,86,14,"ProximitytoHolefromFringe",2012
75,75,"Blake Adams",107,NA,234.417,76,123,"ProximitytoHolefromFringe",2012
75,75,"Jason Day",57,NA,161.417,52,19,"ProximitytoHolefromFringe",2012
75,75,"Bob Estes",78,NA,189.667,62,25,"ProximitytoHolefromFringe",2012
75,75,"Robert Garrigus",89,NA,232.167,76,133,"ProximitytoHolefromFringe",2012
75,75,"Dustin Johnson",70,NA,129,42,32,"ProximitytoHolefromFringe",2012
75,75,"Martin Laird",77,NA,143.25,46,125,"ProximitytoHolefromFringe",2012
75,75,"Bill Lunde",83,NA,218.083,71,54,"ProximitytoHolefromFringe",2012
75,75,"John Merrick",83,NA,177.333,58,146,"ProximitytoHolefromFringe",2012
75,75,"Ryan Moore",89,NA,205.75,67,107,"ProximitytoHolefromFringe",2012
75,75,"Nick OHern",78,NA,190.417,62,62,"ProximitytoHolefromFringe",2012
75,75,"Chez Reavie",83,NA,178.667,58,111,"ProximitytoHolefromFringe",2012
75,75,"John Senden",81,NA,180.667,59,94,"ProximitytoHolefromFringe",2012
75,75,"Brendan Steele",77,NA,203.25,66,135,"ProximitytoHolefromFringe",2012
75,75,"Chris Stroud",86,NA,252.917,83,18,"ProximitytoHolefromFringe",2012
75,75,"Daniel Summerhays",81,NA,181.417,59,122,"ProximitytoHolefromFringe",2012
75,75,"DJ Trahan",73,NA,197.667,64,164,"ProximitytoHolefromFringe",2012
91,91,"Aaron Baddeley",73,NA,203.75,65,37,"ProximitytoHolefromFringe",2012
91,91,"Charlie Beljan",61,NA,166.083,52,167,"ProximitytoHolefromFringe",2012
91,91,"Jonas Blixt",72,NA,190.75,61,16,"ProximitytoHolefromFringe",2012
91,91,"Jason Bohn",81,NA,237.167,74,119,"ProximitytoHolefromFringe",2012
91,91,"KJ Choi",71,NA,205.667,65,150,"ProximitytoHolefromFringe",2012
91,91,"Gary Christian",91,NA,271.333,86,139,"ProximitytoHolefromFringe",2012
91,91,"Marco Dawson",60,NA,164.333,52,176,"ProximitytoHolefromFringe",2012
91,91,"Brendon de Jonge",115,NA,323.583,101,59,"ProximitytoHolefromFringe",2012
91,91,"Matt Jones",53,NA,109.583,35,61,"ProximitytoHolefromFringe",2012
91,91,"Davis Love III",64,NA,205,64,147,"ProximitytoHolefromFringe",2012
91,91,"George McNeill",85,NA,220.167,69,96,"ProximitytoHolefromFringe",2012
91,91,"Garth Mulroy",59,NA,128.167,41,180,"ProximitytoHolefromFringe",2012
91,91,"Ryan Palmer",81,NA,220.833,69,73,"ProximitytoHolefromFringe",2012
91,91,"Kyle Stanley",86,NA,239.167,75,173,"ProximitytoHolefromFringe",2012
91,91,"Henrik Stenson",51,NA,110.917,35,47,"ProximitytoHolefromFringe",2012
91,91,"Camilo Villegas",79,NA,261.167,82,151,"ProximitytoHolefromFringe",2012
91,91,"Mark Wilson",84,NA,183.25,58,84,"ProximitytoHolefromFringe",2012
108,108,"Hunter Haas",69,NA,176.75,54,142,"ProximitytoHolefromFringe",2012
108,108,"Billy Horschel",63,NA,151.417,47,36,"ProximitytoHolefromFringe",2012
108,108,"Billy Hurley III",70,NA,228.667,71,90,"ProximitytoHolefromFringe",2012
108,108,"Zach Johnson",95,NA,230.083,70,30,"ProximitytoHolefromFringe",2012
108,108,"Kevin Kisner",69,NA,184.5,57,40,"ProximitytoHolefromFringe",2012
108,108,"David Mathis",83,NA,264.417,81,85,"ProximitytoHolefromFringe",2012
108,108,"Tiger Woods",69,NA,168.417,52,4,"ProximitytoHolefromFringe",2012
115,115,"Stuart Appleby",75,NA,221.417,67,29,"ProximitytoHolefromFringe",2012
115,115,"Will Claxton",99,NA,289.917,86,102,"ProximitytoHolefromFringe",2012
115,115,"James Driscoll",83,NA,216.167,65,153,"ProximitytoHolefromFringe",2012
115,115,"Jason Dufner",83,NA,173.333,52,8,"ProximitytoHolefromFringe",2012
115,115,"JJ Killeen",101,NA,303.583,92,28,"ProximitytoHolefromFringe",2012
115,115,"Jason Kokrak",79,NA,260.333,79,115,"ProximitytoHolefromFringe",2012
115,115,"Graeme McDowell",55,NA,138.75,42,177,"ProximitytoHolefromFringe",2012
115,115,"DA Points",88,NA,265.167,79,112,"ProximitytoHolefromFringe",2012
115,115,"Cameron Tringale",88,NA,282.083,85,52,"ProximitytoHolefromFringe",2012
115,115,"Jhonattan Vegas",77,NA,259.417,77,187,"ProximitytoHolefromFringe",2012
115,115,"Steve Wheatcroft",56,NA,140.917,42,101,"ProximitytoHolefromFringe",2012
126,126,"Arjun Atwal",79,NA,267.75,79,137,"ProximitytoHolefromFringe",2012
126,126,"Scott Brown",65,NA,199.417,58,185,"ProximitytoHolefromFringe",2012
126,126,"Tim Clark",60,NA,179.25,53,79,"ProximitytoHolefromFringe",2012
126,126,"JJ Henry",93,NA,264.667,78,89,"ProximitytoHolefromFringe",2012
126,126,"Charles Howell III",98,NA,212.75,62,118,"ProximitytoHolefromFringe",2012
126,126,"John Huh",99,NA,314.417,92,134,"ProximitytoHolefromFringe",2012
126,126,"Troy Kelly",68,NA,199.333,58,46,"ProximitytoHolefromFringe",2012
126,126,"Greg Owen",90,NA,211.417,62,154,"ProximitytoHolefromFringe",2012
126,126,"Kyle Reifers",86,NA,219.667,64,100,"ProximitytoHolefromFringe",2012
126,126,"Josh Teater",97,NA,324.5,95,119,"ProximitytoHolefromFringe",2012
126,126,"Nick Watney",97,NA,223.25,65,141,"ProximitytoHolefromFringe",2012
137,137,"Graham DeLaet",79,NA,266.167,76,86,"ProximitytoHolefromFringe",2012
137,137,"Rickie Fowler",84,NA,187.167,54,106,"ProximitytoHolefromFringe",2012
137,137,"Tim Herron",88,NA,259.25,74,99,"ProximitytoHolefromFringe",2012
137,137,"JB Holmes",90,NA,265.083,76,125,"ProximitytoHolefromFringe",2012
137,137,"Carl Pettersson",92,NA,286.75,81,30,"ProximitytoHolefromFringe",2012
137,137,"Scott Stallings",78,NA,234.583,67,175,"ProximitytoHolefromFringe",2012
137,137,"Michael Thompson",80,NA,281.583,81,136,"ProximitytoHolefromFringe",2012
144,144,"Sangmoon Bae",81,NA,220.25,61,182,"ProximitytoHolefromFringe",2012
144,144,"Angel Cabrera",54,NA,121.333,34,188,"ProximitytoHolefromFringe",2012
144,144,"Miguel Angel Carballo",73,NA,201.75,56,178,"ProximitytoHolefromFringe",2012
144,144,"Roberto Castro",92,NA,228.25,64,62,"ProximitytoHolefromFringe",2012
144,144,"Ben Crane",73,NA,179.833,50,97,"ProximitytoHolefromFringe",2012
144,144,"Chris DiMarco",83,NA,290.917,82,103,"ProximitytoHolefromFringe",2012
144,144,"David Hearn",95,NA,307.75,86,23,"ProximitytoHolefromFringe",2012
144,144,"Freddie Jacobson",61,NA,189.75,53,92,"ProximitytoHolefromFringe",2012
144,144,"Troy Matteson",100,NA,318.583,88,114,"ProximitytoHolefromFringe",2012
144,144,"Roland Thatcher",55,NA,158.25,44,186,"ProximitytoHolefromFringe",2012
154,154,"Ricky Barnes",92,NA,336.583,92,148,"ProximitytoHolefromFringe",2012
154,154,"Matt Bettencourt",80,NA,264.333,72,179,"ProximitytoHolefromFringe",2012
154,154,"Bobby Gates",87,NA,318.25,87,127,"ProximitytoHolefromFringe",2012
154,154,"Robert Karlsson",54,NA,207.083,56,172,"ProximitytoHolefromFringe",2012
154,154,"Matt Kuchar",86,NA,248.667,68,7,"ProximitytoHolefromFringe",2012
154,154,"Derek Lamely",64,NA,226.083,61,95,"ProximitytoHolefromFringe",2012
154,154,"Danny Lee",74,NA,231.833,63,108,"ProximitytoHolefromFringe",2012
154,154,"Alexandre Rocha",62,NA,193.167,53,160,"ProximitytoHolefromFringe",2012
154,154,"Vaughn Taylor",81,NA,246,67,116,"ProximitytoHolefromFringe",2012
154,154,"Brendon Todd",78,NA,246.917,67,129,"ProximitytoHolefromFringe",2012
154,154,"Boo Weekley",74,NA,180.083,49,168,"ProximitytoHolefromFringe",2012
154,154,"Lee Westwood",60,NA,141.667,39,191,"ProximitytoHolefromFringe",2012
166,166,"Michael Bradley",63,NA,202.833,54,156,"ProximitytoHolefromFringe",2012
166,166,"Harris English",98,NA,296.833,79,159,"ProximitytoHolefromFringe",2012
166,166,"Chris Kirk",93,NA,338,91,71,"ProximitytoHolefromFringe",2012
166,166,"Sean OHair",84,NA,308.583,82,121,"ProximitytoHolefromFringe",2012
170,170,"Cameron Beckman",81,NA,255.417,67,170,"ProximitytoHolefromFringe",2012
170,170,"Tommy Biershenk",74,NA,273.167,72,184,"ProximitytoHolefromFringe",2012
170,170,"Gavin Coles",72,NA,226.917,59,38,"ProximitytoHolefromFringe",2012
170,170,"YE Yang",64,NA,219.167,57,87,"ProximitytoHolefromFringe",2012
174,174,"Erik Compton",81,NA,314.083,80,161,"ProximitytoHolefromFringe",2012
174,174,"Stephen Gangluff",57,NA,217.333,56,166,"ProximitytoHolefromFringe",2012
174,174,"Trevor Immelman",76,NA,211,54,109,"ProximitytoHolefromFringe",2012
174,174,"Jeff Maggert",83,NA,309,79,64,"ProximitytoHolefromFringe",2012
174,174,"Hunter Mahan",88,NA,225.417,58,157,"ProximitytoHolefromFringe",2012
174,174,"Kyle Thompson",51,NA,165.25,42,189,"ProximitytoHolefromFringe",2012
180,180,"John Daly",50,NA,211.333,53,174,"ProximitytoHolefromFringe",2012
180,180,"Gary Woodland",70,NA,198.583,50,171,"ProximitytoHolefromFringe",2012
182,182,"Robert Allenby",76,NA,263.5,65,183,"ProximitytoHolefromFringe",2012
182,182,"Tommy Gainey",98,NA,463.083,113,162,"ProximitytoHolefromFringe",2012
182,182,"William McGirt",96,NA,255.833,63,59,"ProximitytoHolefromFringe",2012
185,185,"Mathew Goggin",65,NA,237.75,57,105,"ProximitytoHolefromFringe",2012
185,185,"Ian Poulter",57,NA,157.333,38,2,"ProximitytoHolefromFringe",2012
187,187,"Ryo Ishikawa",54,NA,147.667,35,152,"ProximitytoHolefromFringe",2012
187,187,"Edward Loar",59,NA,216.25,51,190,"ProximitytoHolefromFringe",2012
187,187,"Heath Slocum",93,NA,368.5,87,70,"ProximitytoHolefromFringe",2012
190,190,"Jeff Overton",101,NA,436.5,100,42,"ProximitytoHolefromFringe",2012
191,191,"Kevin Stadler",85,NA,404.917,87,58,"ProximitytoHolefromFringe",2012
