"Back9Round4ScoringAverage_RANKTHISWEEK_2007","Back9Round4ScoringAverage_RANKLASTWEEK_2007","Back9Round4ScoringAverage_PLAYERNAME_2007","Back9Round4ScoringAverage__2007","Back9Round4ScoringAverage_AVG_2007","Back9Round4ScoringAverage_TOTALSTROKES_2007","Back9Round4ScoringAverage_TOTALROUNDS_2007","stat_name","year"
1,1,"Jonathan Byrd",NA,34.31,446,13,"Back9Round4ScoringAverage",2007
1,1,"Ian Poulter",NA,34.31,446,13,"Back9Round4ScoringAverage",2007
3,3,"Pat Perez",NA,34.38,550,16,"Back9Round4ScoringAverage",2007
4,4,"Heath Slocum",NA,34.73,764,22,"Back9Round4ScoringAverage",2007
5,5,"Arron Oberholser",NA,34.75,556,16,"Back9Round4ScoringAverage",2007
6,6,"Jarrod Lyle",NA,34.79,487,14,"Back9Round4ScoringAverage",2007
7,7,"Woody Austin",NA,34.85,697,20,"Back9Round4ScoringAverage",2007
8,8,"Peter Lonard",NA,34.87,523,15,"Back9Round4ScoringAverage",2007
9,9,"Dean Wilson",NA,34.89,628,18,"Back9Round4ScoringAverage",2007
10,10,"Tiger Woods",NA,34.93,524,15,"Back9Round4ScoringAverage",2007
11,11,"Phil Mickelson",NA,35,525,15,"Back9Round4ScoringAverage",2007
11,11,"Jeff Overton",NA,35,385,11,"Back9Round4ScoringAverage",2007
11,11,"Chris Tidland",NA,35,280,8,"Back9Round4ScoringAverage",2007
14,14,"Jim Furyk",NA,35.05,666,19,"Back9Round4ScoringAverage",2007
15,15,"Glen Day",NA,35.06,561,16,"Back9Round4ScoringAverage",2007
15,15,"Mathias Gronberg",NA,35.06,596,17,"Back9Round4ScoringAverage",2007
17,17,"Sergio Garcia",NA,35.07,526,15,"Back9Round4ScoringAverage",2007
18,18,"Marco Dawson",NA,35.08,456,13,"Back9Round4ScoringAverage",2007
19,19,"Ryan Armour",NA,35.1,737,21,"Back9Round4ScoringAverage",2007
19,19,"Anthony Kim",NA,35.1,702,20,"Back9Round4ScoringAverage",2007
21,21,"Bart Bryant",NA,35.11,667,19,"Back9Round4ScoringAverage",2007
21,21,"Billy Mayfair",NA,35.11,667,19,"Back9Round4ScoringAverage",2007
21,21,"Ryan Moore",NA,35.11,632,18,"Back9Round4ScoringAverage",2007
24,24,"Camilo Villegas",NA,35.12,597,17,"Back9Round4ScoringAverage",2007
25,25,"Bob Heintz",NA,35.13,527,15,"Back9Round4ScoringAverage",2007
25,25,"Lee Janzen",NA,35.13,281,8,"Back9Round4ScoringAverage",2007
27,27,"Mark Calcavecchia",NA,35.16,668,19,"Back9Round4ScoringAverage",2007
28,28,"Tom Lehman",NA,35.17,422,12,"Back9Round4ScoringAverage",2007
28,28,"David Toms",NA,35.17,633,18,"Back9Round4ScoringAverage",2007
30,30,"Alex Cejka",NA,35.19,563,16,"Back9Round4ScoringAverage",2007
31,31,"Ernie Els",NA,35.21,493,14,"Back9Round4ScoringAverage",2007
32,32,"Michael Boyd",NA,35.22,317,9,"Back9Round4ScoringAverage",2007
32,32,"Jeff Sluman",NA,35.22,317,9,"Back9Round4ScoringAverage",2007
34,34,"Gavin Coles",NA,35.25,564,16,"Back9Round4ScoringAverage",2007
34,34,"Brett Wetterich",NA,35.25,564,16,"Back9Round4ScoringAverage",2007
36,36,"Justin Leonard",NA,35.28,635,18,"Back9Round4ScoringAverage",2007
