"Approachesfrom75100yards_RANKTHISWEEK_2015","Approachesfrom75100yards_RANKLASTWEEK_2015","Approachesfrom75100yards_PLAYERNAME_2015","Approachesfrom75100yards_ROUNDS_2015","Approachesfrom75100yards_AVG_2015","Approachesfrom75100yards_TOTALDISTANCEFEET_2015","Approachesfrom75100yards_OFATTEMPTS_2015","Approachesfrom75100yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Francesco Molinari",56,NA,599.583,47,-15,"Approachesfrom75100yards",2015
1,1,"Justin Rose",69,NA,636.583,50,-19,"Approachesfrom75100yards",2015
3,3,"Andrew Putnam",68,NA,588.75,44,-14,"Approachesfrom75100yards",2015
4,4,"Roberto Castro",54,NA,355.583,26,-7,"Approachesfrom75100yards",2015
4,4,"Michael Putnam",87,NA,875.5,64,-13,"Approachesfrom75100yards",2015
4,4,"Jim Renner",68,NA,424.083,31,1,"Approachesfrom75100yards",2015
7,7,"Stewart Cink",77,NA,991.75,72,-20,"Approachesfrom75100yards",2015
7,7,"Rickie Fowler",76,NA,562.583,41,-16,"Approachesfrom75100yards",2015
9,9,"JB Holmes",89,NA,955.75,69,-18,"Approachesfrom75100yards",2015
10,10,"Justin Leonard",61,NA,780.417,56,1,"Approachesfrom75100yards",2015
11,11,"Colt Knost",90,NA,1158.167,82,-23,"Approachesfrom75100yards",2015
12,12,"Ken Duke",93,NA,1243.5,87,-12,"Approachesfrom75100yards",2015
12,12,"Ernie Els",57,NA,501.417,35,-6,"Approachesfrom75100yards",2015
14,14,"Justin Thomas",106,NA,1282.25,89,-21,"Approachesfrom75100yards",2015
15,15,"Ryo Ishikawa",90,NA,738.667,51,-9,"Approachesfrom75100yards",2015
16,16,"Alex Prugh",84,NA,990.083,68,-14,"Approachesfrom75100yards",2015
17,17,"Derek Fathauer",81,NA,939.917,64,-16,"Approachesfrom75100yards",2015
17,17,"Greg Owen",58,NA,453.5,31,-4,"Approachesfrom75100yards",2015
17,17,"Webb Simpson",81,NA,790.583,54,-4,"Approachesfrom75100yards",2015
20,20,"Zach Johnson",90,NA,1138.333,77,-19,"Approachesfrom75100yards",2015
21,21,"Kyle Reifers",96,NA,1147.083,77,-21,"Approachesfrom75100yards",2015
22,22,"Jon Curran",83,NA,1037.583,69,-13,"Approachesfrom75100yards",2015
22,22,"Scott Pinckney",88,NA,869.583,58,-7,"Approachesfrom75100yards",2015
24,24,"Ryan Moore",81,NA,952.417,63,-11,"Approachesfrom75100yards",2015
25,25,"Brice Garnett",81,NA,682,45,1,"Approachesfrom75100yards",2015
25,25,"DA Points",72,NA,832.917,55,-6,"Approachesfrom75100yards",2015
27,27,"Nick Watney",91,NA,1281.5,84,-11,"Approachesfrom75100yards",2015
28,28,"Eric Axley",57,NA,445.5,29,0,"Approachesfrom75100yards",2015
28,28,"Martin Laird",77,NA,948.583,62,-5,"Approachesfrom75100yards",2015
28,28,"Danny Lee",120,NA,1349.5,88,-19,"Approachesfrom75100yards",2015
28,28,"Roger Sloan",56,NA,599.333,39,-9,"Approachesfrom75100yards",2015
32,32,"Alex Cejka",94,NA,1157.167,75,-11,"Approachesfrom75100yards",2015
32,32,"Bill Lunde",50,NA,431.667,28,2,"Approachesfrom75100yards",2015
32,32,"Louis Oosthuizen",68,NA,600.75,39,-10,"Approachesfrom75100yards",2015
35,35,"Heath Slocum",57,NA,652.25,42,-7,"Approachesfrom75100yards",2015
35,35,"Brandt Snedeker",98,NA,1098.667,71,-13,"Approachesfrom75100yards",2015
35,35,"Chris Stroud",84,NA,1021.167,66,-17,"Approachesfrom75100yards",2015
38,38,"Phil Mickelson",70,NA,686.583,44,-10,"Approachesfrom75100yards",2015
39,39,"Lucas Glover",79,NA,829.417,53,-13,"Approachesfrom75100yards",2015
40,40,"Nick Taylor",91,NA,1292.75,82,-14,"Approachesfrom75100yards",2015
40,40,"Cameron Tringale",96,NA,1215,77,-15,"Approachesfrom75100yards",2015
42,42,"Jamie Donaldson",50,NA,285.167,18,-4,"Approachesfrom75100yards",2015
42,42,"Jason Dufner",76,NA,539.083,34,2,"Approachesfrom75100yards",2015
42,42,"Russell Henley",87,NA,1174.583,74,-15,"Approachesfrom75100yards",2015
45,45,"Greg Chalmers",58,NA,574.333,36,-5,"Approachesfrom75100yards",2015
46,46,"Steven Alker",62,NA,626.833,39,-5,"Approachesfrom75100yards",2015
46,46,"Ryan Palmer",80,NA,821.333,51,3,"Approachesfrom75100yards",2015
46,46,"Sam Saunders",83,NA,692.5,43,-11,"Approachesfrom75100yards",2015
46,46,"Adam Scott",51,NA,338.083,21,-7,"Approachesfrom75100yards",2015
50,50,"Charley Hoffman",97,NA,1262.333,78,-12,"Approachesfrom75100yards",2015
51,51,"Jason Bohn",95,NA,1381.833,85,-16,"Approachesfrom75100yards",2015
51,51,"Billy Hurley III",83,NA,826.833,51,-6,"Approachesfrom75100yards",2015
53,53,"Ricky Barnes",82,NA,962.667,59,-3,"Approachesfrom75100yards",2015
53,53,"Scott Brown",97,NA,1306.25,80,-16,"Approachesfrom75100yards",2015
53,53,"Rory Sabbatini",81,NA,814.917,50,-15,"Approachesfrom75100yards",2015
53,53,"Vijay Singh",78,NA,879.75,54,-19,"Approachesfrom75100yards",2015
57,57,"Jason Day",75,NA,933.75,57,-11,"Approachesfrom75100yards",2015
