"Approachesfrom200225yards_RANKTHISWEEK_2011","Approachesfrom200225yards_RANKLASTWEEK_2011","Approachesfrom200225yards_PLAYERNAME_2011","Approachesfrom200225yards_ROUNDS_2011","Approachesfrom200225yards_AVG_2011","Approachesfrom200225yards_TOTALDISTANCEFEET_2011","Approachesfrom200225yards_OFATTEMPTS_2011","Approachesfrom200225yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"David Toms",78,NA,4259.083,124,-7,"Approachesfrom200225yards",2011
2,2,"Dustin Johnson",72,NA,3288.75,93,-16,"Approachesfrom200225yards",2011
3,3,"Robert Karlsson",61,NA,2317.583,65,-11,"Approachesfrom200225yards",2011
4,4,"Sean OHair",71,NA,3215.583,89,2,"Approachesfrom200225yards",2011
5,5,"YE Yang",63,NA,2977.833,82,-5,"Approachesfrom200225yards",2011
6,6,"Sergio Garcia",61,NA,3062.417,84,-2,"Approachesfrom200225yards",2011
7,7,"Ernie Els",71,NA,3895.167,106,-5,"Approachesfrom200225yards",2011
8,8,"Ian Poulter",52,NA,2431.417,66,-2,"Approachesfrom200225yards",2011
9,9,"Jason Dufner",78,NA,4395.667,119,-1,"Approachesfrom200225yards",2011
10,10,"Chez Reavie",92,NA,5581.417,151,-9,"Approachesfrom200225yards",2011
10,10,"Brendan Steele",89,NA,4623.083,125,1,"Approachesfrom200225yards",2011
12,12,"Robert Allenby",84,NA,4563.583,123,4,"Approachesfrom200225yards",2011
12,12,"Luke Donald",73,NA,3152.667,85,-4,"Approachesfrom200225yards",2011
14,14,"KJ Choi",77,NA,4626,124,-2,"Approachesfrom200225yards",2011
15,15,"Brian Davis",105,NA,6392.5,170,6,"Approachesfrom200225yards",2011
15,15,"Rickie Fowler",84,NA,4439.417,118,-6,"Approachesfrom200225yards",2011
17,17,"Davis Love III",70,NA,2834.083,75,-4,"Approachesfrom200225yards",2011
18,18,"Arjun Atwal",91,NA,5106.083,135,-1,"Approachesfrom200225yards",2011
18,18,"Robert Garrigus",83,NA,4430.667,117,2,"Approachesfrom200225yards",2011
18,18,"Tom Gillis",55,NA,3105.417,82,8,"Approachesfrom200225yards",2011
18,18,"Padraig Harrington",60,NA,2687.75,71,-6,"Approachesfrom200225yards",2011
22,22,"Jim Furyk",87,NA,5155.5,136,-8,"Approachesfrom200225yards",2011
22,22,"DJ Trahan",91,NA,5039.75,133,-8,"Approachesfrom200225yards",2011
22,22,"Mark Wilson",89,NA,5422.25,143,-7,"Approachesfrom200225yards",2011
25,25,"Phil Mickelson",79,NA,4272.167,112,-7,"Approachesfrom200225yards",2011
25,25,"John Senden",94,NA,5423.917,142,-6,"Approachesfrom200225yards",2011
25,25,"Boo Weekley",66,NA,3585,94,-2,"Approachesfrom200225yards",2011
28,28,"Scott Stallings",84,NA,4412.083,115,-3,"Approachesfrom200225yards",2011
29,29,"Trevor Immelman",84,NA,4160.167,108,-7,"Approachesfrom200225yards",2011
30,30,"Scott Gutschewski",67,NA,3590.417,93,-1,"Approachesfrom200225yards",2011
31,31,"Derek Lamely",65,NA,3325.917,86,0,"Approachesfrom200225yards",2011
32,32,"Michael Thompson",79,NA,4689.917,121,3,"Approachesfrom200225yards",2011
32,32,"Nick Watney",80,NA,4377,113,-19,"Approachesfrom200225yards",2011
34,34,"Steven Bowditch",86,NA,4273.75,110,-9,"Approachesfrom200225yards",2011
34,34,"Alex Cejka",59,NA,3572.583,92,15,"Approachesfrom200225yards",2011
34,34,"Lee Janzen",62,NA,3379.917,87,0,"Approachesfrom200225yards",2011
34,34,"Spencer Levin",113,NA,6021.167,155,1,"Approachesfrom200225yards",2011
34,34,"Vijay Singh",79,NA,4855.083,125,-11,"Approachesfrom200225yards",2011
39,39,"Chris Couch",73,NA,4713.75,121,-7,"Approachesfrom200225yards",2011
39,39,"Billy Horschel",75,NA,3615.667,93,0,"Approachesfrom200225yards",2011
39,39,"Freddie Jacobson",92,NA,4556.333,117,-4,"Approachesfrom200225yards",2011
39,39,"Andres Romero",77,NA,4083.25,105,-2,"Approachesfrom200225yards",2011
43,43,"Bo Van Pelt",92,NA,4997,128,0,"Approachesfrom200225yards",2011
44,44,"Charley Hoffman",93,NA,5161.25,132,-9,"Approachesfrom200225yards",2011
44,44,"Vaughn Taylor",89,NA,5975.333,153,-3,"Approachesfrom200225yards",2011
46,46,"Kevin Stadler",88,NA,4501.417,115,0,"Approachesfrom200225yards",2011
47,47,"Jeff Overton",92,NA,4395.417,112,12,"Approachesfrom200225yards",2011
47,47,"Heath Slocum",89,NA,5260.917,134,-7,"Approachesfrom200225yards",2011
49,49,"Kevin Chappell",78,NA,3854.25,98,8,"Approachesfrom200225yards",2011
49,49,"Jason Day",76,NA,4679.5,119,-20,"Approachesfrom200225yards",2011
49,49,"Marc Leishman",87,NA,5307,135,2,"Approachesfrom200225yards",2011
52,52,"Shane Bertsch",62,NA,3431,87,-2,"Approachesfrom200225yards",2011
52,52,"Billy Mayfair",94,NA,5362.917,136,4,"Approachesfrom200225yards",2011
54,54,"Brendon de Jonge",105,NA,5884,149,-7,"Approachesfrom200225yards",2011
55,55,"Ryan Moore",79,NA,4238.167,107,-3,"Approachesfrom200225yards",2011
55,55,"Marc Turnesa",54,NA,3447.25,87,9,"Approachesfrom200225yards",2011
55,55,"Bubba Watson",85,NA,4873.333,123,-1,"Approachesfrom200225yards",2011
58,58,"JJ Henry",96,NA,6023.167,152,-2,"Approachesfrom200225yards",2011
