"GIRPercentage100yards_RANKTHISWEEK_2005","GIRPercentage100yards_RANKLASTWEEK_2005","GIRPercentage100yards_PLAYERNAME_2005","GIRPercentage100yards_ROUNDS_2005","GIRPercentage100yards_Pct_2005","GIRPercentage100yards_GREENSHIT_2005","GIRPercentage100yards_TOTALHOLES_2005","GIRPercentage100yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Kenny Perry",82,68.53,577,842,-0.19,"GIRPercentage100yards",2005
2,2,"Jim Furyk",94,67.23,720,1071,-0.23,"GIRPercentage100yards",2005
3,3,"Luke Donald",67,67.22,408,607,-0.19,"GIRPercentage100yards",2005
4,4,"Jeff Brehaut",71,67.11,602,897,-0.17,"GIRPercentage100yards",2005
5,5,"Sergio Garcia",73,66.72,459,688,-0.15,"GIRPercentage100yards",2005
6,6,"JJ Henry",102,66.67,824,1236,-0.16,"GIRPercentage100yards",2005
7,7,"Robert Allenby",95,66.01,674,1021,-0.17,"GIRPercentage100yards",2005
8,8,"Bo Van Pelt",112,65.88,861,1307,-0.16,"GIRPercentage100yards",2005
9,9,"Bart Bryant",91,65.61,725,1105,-0.2,"GIRPercentage100yards",2005
10,10,"David Hearn",68,65.47,563,860,-0.17,"GIRPercentage100yards",2005
11,11,"Olin Browne",99,65.43,810,1238,-0.21,"GIRPercentage100yards",2005
12,12,"Chad Campbell",95,65.4,722,1104,-0.17,"GIRPercentage100yards",2005
13,13,"Fred Couples",72,65.33,392,600,-0.16,"GIRPercentage100yards",2005
14,14,"Briny Baird",98,65.27,855,1310,-0.16,"GIRPercentage100yards",2005
14,14,"Billy Mayfair",114,65.27,949,1454,-0.14,"GIRPercentage100yards",2005
16,16,"Joey Sindelar",104,65.03,887,1364,-0.16,"GIRPercentage100yards",2005
17,17,"Roland Thatcher",75,64.98,590,908,-0.14,"GIRPercentage100yards",2005
18,18,"Joe Durant",81,64.97,638,982,-0.13,"GIRPercentage100yards",2005
19,19,"Chris Smith",93,64.85,762,1175,-0.14,"GIRPercentage100yards",2005
20,20,"Adam Scott",72,64.65,481,744,-0.16,"GIRPercentage100yards",2005
21,21,"Joey Snyder III",102,64.51,869,1347,-0.17,"GIRPercentage100yards",2005
22,22,"Tiger Woods",76,64.41,456,708,-0.23,"GIRPercentage100yards",2005
23,23,"Richard Johnson",50,64.14,431,672,-0.22,"GIRPercentage100yards",2005
24,24,"Tommy Armour III",103,64.04,853,1332,-0.16,"GIRPercentage100yards",2005
25,25,"Retief Goosen",71,63.99,382,597,-0.17,"GIRPercentage100yards",2005
