"Back9Round3ScoringAverage_RANKTHISWEEK_2012","Back9Round3ScoringAverage_RANKLASTWEEK_2012","Back9Round3ScoringAverage_PLAYERNAME_2012","Back9Round3ScoringAverage__2012","Back9Round3ScoringAverage_AVG_2012","Back9Round3ScoringAverage_TOTALSTROKES_2012","Back9Round3ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,1,"Rory McIlroy",NA,34.33,412,12,"Back9Round3ScoringAverage",2012
2,2,"Phil Mickelson",NA,34.39,619,18,"Back9Round3ScoringAverage",2012
3,3,"Kevin Kisner",NA,34.4,344,10,"Back9Round3ScoringAverage",2012
4,4,"Billy Horschel",NA,34.5,483,14,"Back9Round3ScoringAverage",2012
5,5,"Sean OHair",NA,34.58,657,19,"Back9Round3ScoringAverage",2012
6,6,"Will Claxton",NA,34.59,761,22,"Back9Round3ScoringAverage",2012
6,6,"Webb Simpson",NA,34.59,588,17,"Back9Round3ScoringAverage",2012
8,8,"Brandt Snedeker",NA,34.61,623,18,"Back9Round3ScoringAverage",2012
9,9,"Brandt Jobe",NA,34.64,381,11,"Back9Round3ScoringAverage",2012
9,9,"DJ Trahan",NA,34.64,381,11,"Back9Round3ScoringAverage",2012
11,11,"Louis Oosthuizen",NA,34.71,486,14,"Back9Round3ScoringAverage",2012
11,11,"Ryan Palmer",NA,34.71,590,17,"Back9Round3ScoringAverage",2012
11,11,"Roland Thatcher",NA,34.71,243,7,"Back9Round3ScoringAverage",2012
14,14,"Tim Herron",NA,34.72,625,18,"Back9Round3ScoringAverage",2012
15,15,"Roberto Castro",NA,34.74,660,19,"Back9Round3ScoringAverage",2012
16,16,"Jonas Blixt",NA,34.75,556,16,"Back9Round3ScoringAverage",2012
16,16,"Richard Lee",NA,34.75,417,12,"Back9Round3ScoringAverage",2012
18,18,"Sergio Garcia",NA,34.77,452,13,"Back9Round3ScoringAverage",2012
19,19,"Brendon de Jonge",NA,34.78,939,27,"Back9Round3ScoringAverage",2012
20,20,"Ben Curtis",NA,34.83,418,12,"Back9Round3ScoringAverage",2012
21,21,"Stuart Appleby",NA,34.85,453,13,"Back9Round3ScoringAverage",2012
22,22,"John Rollins",NA,34.86,488,14,"Back9Round3ScoringAverage",2012
23,23,"Jerry Kelly",NA,34.88,593,17,"Back9Round3ScoringAverage",2012
23,23,"Kyle Reifers",NA,34.88,558,16,"Back9Round3ScoringAverage",2012
25,25,"Charlie Beljan",NA,34.89,314,9,"Back9Round3ScoringAverage",2012
25,25,"Billy Hurley III",NA,34.89,314,9,"Back9Round3ScoringAverage",2012
27,27,"Jimmy Walker",NA,34.91,803,23,"Back9Round3ScoringAverage",2012
28,28,"Johnson Wagner",NA,34.94,594,17,"Back9Round3ScoringAverage",2012
29,29,"JJ Henry",NA,35,665,19,"Back9Round3ScoringAverage",2012
29,29,"Graeme McDowell",NA,35,420,12,"Back9Round3ScoringAverage",2012
29,29,"DA Points",NA,35,525,15,"Back9Round3ScoringAverage",2012
