"Round1ScoringAverage_RANKTHISWEEK_2007","Round1ScoringAverage_RANKLASTWEEK_2007","Round1ScoringAverage_PLAYERNAME_2007","Round1ScoringAverage__2007","Round1ScoringAverage_AVG_2007","Round1ScoringAverage_TOTALSTROKES_2007","Round1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
100,100,"Stephen Leaney",NA,71.27,1853,26,"Round1ScoringAverage",2007
100,100,"Jason Schultz",NA,71.27,1568,22,"Round1ScoringAverage",2007
103,103,"Mark Hensby",NA,71.28,1782,25,"Round1ScoringAverage",2007
104,104,"Zach Johnson",NA,71.29,1497,21,"Round1ScoringAverage",2007
104,104,"Craig Lile",NA,71.29,1711,24,"Round1ScoringAverage",2007
106,106,"George McNeill",NA,71.3,2139,30,"Round1ScoringAverage",2007
107,107,"Jerry Kelly",NA,71.32,1997,28,"Round1ScoringAverage",2007
107,107,"Joe Ogilvie",NA,71.32,2211,31,"Round1ScoringAverage",2007
107,107,"Dicky Pride",NA,71.32,1783,25,"Round1ScoringAverage",2007
110,110,"Mark Brooks",NA,71.33,1284,18,"Round1ScoringAverage",2007
110,110,"Pat Perez",NA,71.33,1926,27,"Round1ScoringAverage",2007
110,110,"Darron Stiles",NA,71.33,1712,24,"Round1ScoringAverage",2007
110,110,"Brett Wetterich",NA,71.33,1926,27,"Round1ScoringAverage",2007
114,114,"Ted Purdy",NA,71.34,2283,32,"Round1ScoringAverage",2007
115,115,"Adam Scott",NA,71.39,1285,18,"Round1ScoringAverage",2007
116,116,"Craig Bowden",NA,71.4,1785,25,"Round1ScoringAverage",2007
117,117,"Jason Bohn",NA,71.41,1214,17,"Round1ScoringAverage",2007
117,117,"Scott Gutschewski",NA,71.41,1571,22,"Round1ScoringAverage",2007
119,119,"JP Hayes",NA,71.43,2000,28,"Round1ScoringAverage",2007
119,119,"David Toms",NA,71.43,1500,21,"Round1ScoringAverage",2007
121,121,"Tim Herron",NA,71.44,1929,27,"Round1ScoringAverage",2007
122,122,"Johnson Wagner",NA,71.45,2358,33,"Round1ScoringAverage",2007
123,123,"JJ Henry",NA,71.48,1787,25,"Round1ScoringAverage",2007
123,123,"Charles Howell III",NA,71.48,1787,25,"Round1ScoringAverage",2007
123,123,"Joey Sindelar",NA,71.48,1787,25,"Round1ScoringAverage",2007
126,126,"Brian Bateman",NA,71.5,1287,18,"Round1ScoringAverage",2007
127,127,"Geoff Ogilvy",NA,71.52,1502,21,"Round1ScoringAverage",2007
127,127,"Kirk Triplett",NA,71.52,1788,25,"Round1ScoringAverage",2007
127,127,"Duffy Waldorf",NA,71.52,1645,23,"Round1ScoringAverage",2007
130,130,"Billy Mayfair",NA,71.53,2146,30,"Round1ScoringAverage",2007
131,131,"Greg Owen",NA,71.55,2075,29,"Round1ScoringAverage",2007
131,131,"Boo Weekley",NA,71.55,2075,29,"Round1ScoringAverage",2007
133,133,"Richard Johnson",NA,71.56,2290,32,"Round1ScoringAverage",2007
133,133,"Bob Tway",NA,71.56,2290,32,"Round1ScoringAverage",2007
135,135,"Anthony Kim",NA,71.58,1861,26,"Round1ScoringAverage",2007
136,136,"DJ Trahan",NA,71.6,2148,30,"Round1ScoringAverage",2007
137,137,"Mark Calcavecchia",NA,71.61,2005,28,"Round1ScoringAverage",2007
138,138,"Stephen Ames",NA,71.64,1576,22,"Round1ScoringAverage",2007
139,139,"Chris Couch",NA,71.66,2078,29,"Round1ScoringAverage",2007
140,140,"Billy Andrade",NA,71.67,1935,27,"Round1ScoringAverage",2007
141,141,"Ken Duke",NA,71.68,2222,31,"Round1ScoringAverage",2007
142,142,"Jeff Gove",NA,71.7,2151,30,"Round1ScoringAverage",2007
143,143,"Mark Wilson",NA,71.72,1793,25,"Round1ScoringAverage",2007
144,144,"Troy Matteson",NA,71.73,1865,26,"Round1ScoringAverage",2007
144,144,"Bubba Watson",NA,71.73,1865,26,"Round1ScoringAverage",2007
146,146,"Shigeki Maruyama",NA,71.74,2224,31,"Round1ScoringAverage",2007
146,146,"Tom Pernice Jr",NA,71.74,2224,31,"Round1ScoringAverage",2007
148,148,"Chris Stroud",NA,71.79,1723,24,"Round1ScoringAverage",2007
149,149,"Tim Petrovic",NA,71.81,2298,32,"Round1ScoringAverage",2007
150,150,"Stuart Appleby",NA,71.83,1652,23,"Round1ScoringAverage",2007
151,151,"Glen Day",NA,71.85,1940,27,"Round1ScoringAverage",2007
152,152,"Fred Funk",NA,71.86,1581,22,"Round1ScoringAverage",2007
152,152,"Shaun Micheel",NA,71.86,2012,28,"Round1ScoringAverage",2007
154,154,"Steve Wheatcroft",NA,71.88,1797,25,"Round1ScoringAverage",2007
155,155,"Retief Goosen",NA,71.92,935,13,"Round1ScoringAverage",2007
156,156,"Tripp Isenhour",NA,71.93,2158,30,"Round1ScoringAverage",2007
156,156,"Tom Johnson",NA,71.93,1942,27,"Round1ScoringAverage",2007
156,156,"Henrik Stenson",NA,71.93,1007,14,"Round1ScoringAverage",2007
159,159,"Nick OHern",NA,71.95,1511,21,"Round1ScoringAverage",2007
160,160,"John Daly",NA,72,1584,22,"Round1ScoringAverage",2007
160,160,"Chris DiMarco",NA,72,1656,23,"Round1ScoringAverage",2007
160,160,"Parker McLachlin",NA,72,2016,28,"Round1ScoringAverage",2007
160,160,"Kyle Reifers",NA,72,1872,26,"Round1ScoringAverage",2007
164,164,"Chad Campbell",NA,72.07,1946,27,"Round1ScoringAverage",2007
165,165,"Jeff Brehaut",NA,72.1,1514,21,"Round1ScoringAverage",2007
166,166,"Ian Poulter",NA,72.12,1226,17,"Round1ScoringAverage",2007
167,167,"Ben Curtis",NA,72.13,1731,24,"Round1ScoringAverage",2007
167,167,"Robert Gamez",NA,72.13,2164,30,"Round1ScoringAverage",2007
169,169,"Eric Axley",NA,72.14,2597,36,"Round1ScoringAverage",2007
170,170,"Tom Byrum",NA,72.2,1444,20,"Round1ScoringAverage",2007
171,171,"Dean Wilson",NA,72.21,2022,28,"Round1ScoringAverage",2007
172,172,"David Branshaw",NA,72.23,2167,30,"Round1ScoringAverage",2007
173,173,"Harrison Frazar",NA,72.25,2312,32,"Round1ScoringAverage",2007
174,174,"Mathias Gronberg",NA,72.26,2240,31,"Round1ScoringAverage",2007
175,175,"Kevin Stadler",NA,72.29,2241,31,"Round1ScoringAverage",2007
176,176,"Luke Donald",NA,72.32,1374,19,"Round1ScoringAverage",2007
176,176,"Daisuke Maruyama",NA,72.32,2025,28,"Round1ScoringAverage",2007
176,176,"Mike Weir",NA,72.32,1591,22,"Round1ScoringAverage",2007
179,179,"Michael Boyd",NA,72.33,1519,21,"Round1ScoringAverage",2007
179,179,"Ryan Palmer",NA,72.33,2170,30,"Round1ScoringAverage",2007
181,181,"Paul Gow",NA,72.35,1881,26,"Round1ScoringAverage",2007
182,182,"Jaco Van Zyl",NA,72.38,1520,21,"Round1ScoringAverage",2007
183,183,"Jim Rutledge",NA,72.39,1665,23,"Round1ScoringAverage",2007
184,184,"Matt Hendrix",NA,72.42,1738,24,"Round1ScoringAverage",2007
185,185,"Rich Barcelo",NA,72.46,1884,26,"Round1ScoringAverage",2007
186,186,"Joe Durant",NA,72.48,1957,27,"Round1ScoringAverage",2007
187,187,"Paul Goydos",NA,72.5,1305,18,"Round1ScoringAverage",2007
187,187,"Paul Stankowski",NA,72.5,1305,18,"Round1ScoringAverage",2007
189,189,"Bryce Molder",NA,72.52,1523,21,"Round1ScoringAverage",2007
190,190,"Jose Maria Olazabal",NA,72.53,1088,15,"Round1ScoringAverage",2007
191,191,"Davis Love III",NA,72.6,1452,20,"Round1ScoringAverage",2007
192,192,"Lee Janzen",NA,72.63,1743,24,"Round1ScoringAverage",2007
193,193,"JB Holmes",NA,72.67,1744,24,"Round1ScoringAverage",2007
194,194,"Bubba Dickerson",NA,72.74,1382,19,"Round1ScoringAverage",2007
195,195,"Jeff Sluman",NA,72.9,1531,21,"Round1ScoringAverage",2007
196,196,"Todd Hamilton",NA,73.86,2068,28,"Round1ScoringAverage",2007
