"OnePuttPercentageRound3_RANKTHISWEEK_2016","OnePuttPercentageRound3_RANKLASTWEEK_2016","OnePuttPercentageRound3_PLAYERNAME_2016","OnePuttPercentageRound3__2016","OnePuttPercentageRound3_Pct_2016","OnePuttPercentageRound3_OF1PUTTS_2016","OnePuttPercentageRound3_OFHOLES_2016","stat_name","year"
22,24,"Dustin Johnson",NA,45.14,65,144,"OnePuttPercentageRound3",2016
23,25,"Scott Langley",NA,45.06,73,162,"OnePuttPercentageRound3",2016
23,25,"Sean OHair",NA,45.06,73,162,"OnePuttPercentageRound3",2016
25,40,"Tony Finau",NA,45,81,180,"OnePuttPercentageRound3",2016
26,25,"Byeong Hun An",NA,44.44,32,72,"OnePuttPercentageRound3",2016
26,25,"Derek Fathauer",NA,44.44,104,234,"OnePuttPercentageRound3",2016
26,25,"Hiroshi Iwata",NA,44.44,72,162,"OnePuttPercentageRound3",2016
26,19,"Michael Kim",NA,44.44,112,252,"OnePuttPercentageRound3",2016
26,25,"Brooks Koepka",NA,44.44,56,126,"OnePuttPercentageRound3",2016
26,25,"Graeme McDowell",NA,44.44,40,90,"OnePuttPercentageRound3",2016
26,25,"Pat Perez",NA,44.44,32,72,"OnePuttPercentageRound3",2016
26,25,"Sam Saunders",NA,44.44,48,108,"OnePuttPercentageRound3",2016
26,25,"Jimmy Walker",NA,44.44,72,162,"OnePuttPercentageRound3",2016
26,47,"Tim Wilkinson",NA,44.44,80,180,"OnePuttPercentageRound3",2016
36,45,"Kevin Chappell",NA,43.94,87,198,"OnePuttPercentageRound3",2016
37,39,"Matt Kuchar",NA,43.89,79,180,"OnePuttPercentageRound3",2016
37,47,"Cameron Tringale",NA,43.89,79,180,"OnePuttPercentageRound3",2016
39,25,"JB Holmes",NA,43.83,71,162,"OnePuttPercentageRound3",2016
39,40,"Luke List",NA,43.83,71,162,"OnePuttPercentageRound3",2016
41,43,"Stuart Appleby",NA,43.65,55,126,"OnePuttPercentageRound3",2016
42,44,"Nick Taylor",NA,43.59,102,234,"OnePuttPercentageRound3",2016
43,45,"Carl Pettersson",NA,43.33,39,90,"OnePuttPercentageRound3",2016
44,65,"Brian Harman",NA,43.06,93,216,"OnePuttPercentageRound3",2016
44,49,"Padraig Harrington",NA,43.06,62,144,"OnePuttPercentageRound3",2016
44,25,"Hunter Mahan",NA,43.06,62,144,"OnePuttPercentageRound3",2016
44,49,"Louis Oosthuizen",NA,43.06,31,72,"OnePuttPercentageRound3",2016
48,51,"Jon Curran",NA,42.93,85,198,"OnePuttPercentageRound3",2016
49,52,"Shane Bertsch",NA,42.86,54,126,"OnePuttPercentageRound3",2016
49,22,"Ernie Els",NA,42.86,54,126,"OnePuttPercentageRound3",2016
49,22,"Carlos Ortiz",NA,42.86,54,126,"OnePuttPercentageRound3",2016
52,53,"Kevin Kisner",NA,42.78,77,180,"OnePuttPercentageRound3",2016
53,55,"Charlie Beljan",NA,42.59,23,54,"OnePuttPercentageRound3",2016
53,55,"DA Points",NA,42.59,46,108,"OnePuttPercentageRound3",2016
53,42,"David Toms",NA,42.59,69,162,"OnePuttPercentageRound3",2016
56,58,"Jason Bohn",NA,42.36,61,144,"OnePuttPercentageRound3",2016
57,59,"KJ Choi",NA,42.22,76,180,"OnePuttPercentageRound3",2016
57,59,"Matt Every",NA,42.22,38,90,"OnePuttPercentageRound3",2016
57,55,"Emiliano Grillo",NA,42.22,76,180,"OnePuttPercentageRound3",2016
57,59,"Chris Kirk",NA,42.22,76,180,"OnePuttPercentageRound3",2016
57,59,"George McNeill",NA,42.22,38,90,"OnePuttPercentageRound3",2016
62,69,"Patrick Reed",NA,42.13,91,216,"OnePuttPercentageRound3",2016
63,63,"Peter Malnati",NA,41.98,68,162,"OnePuttPercentageRound3",2016
63,63,"Brandt Snedeker",NA,41.98,68,162,"OnePuttPercentageRound3",2016
65,25,"Jason Gore",NA,41.92,83,198,"OnePuttPercentageRound3",2016
65,53,"Danny Lee",NA,41.92,83,198,"OnePuttPercentageRound3",2016
65,65,"Ben Martin",NA,41.92,83,198,"OnePuttPercentageRound3",2016
68,67,"Jamie Donaldson",NA,41.67,45,108,"OnePuttPercentageRound3",2016
68,72,"Camilo Villegas",NA,41.67,75,180,"OnePuttPercentageRound3",2016
70,69,"Charley Hoffman",NA,41.41,82,198,"OnePuttPercentageRound3",2016
70,69,"Sung Kang",NA,41.41,82,198,"OnePuttPercentageRound3",2016
72,74,"Matt Jones",NA,41.27,52,126,"OnePuttPercentageRound3",2016
72,98,"Rory McIlroy",NA,41.27,52,126,"OnePuttPercentageRound3",2016
72,74,"Webb Simpson",NA,41.27,52,126,"OnePuttPercentageRound3",2016
72,112,"Scott Stallings",NA,41.27,52,126,"OnePuttPercentageRound3",2016
72,74,"Shawn Stefani",NA,41.27,52,126,"OnePuttPercentageRound3",2016
72,74,"Henrik Stenson",NA,41.27,52,126,"OnePuttPercentageRound3",2016
78,78,"Wes Roach",NA,41.11,37,90,"OnePuttPercentageRound3",2016
79,112,"Martin Piller",NA,40.97,59,144,"OnePuttPercentageRound3",2016
79,87,"Dawie van der Walt",NA,40.97,59,144,"OnePuttPercentageRound3",2016
81,82,"Smylie Kaufman",NA,40.74,88,216,"OnePuttPercentageRound3",2016
81,81,"Patton Kizzire",NA,40.74,88,216,"OnePuttPercentageRound3",2016
81,89,"Vijay Singh",NA,40.74,66,162,"OnePuttPercentageRound3",2016
81,82,"Cameron Smith",NA,40.74,66,162,"OnePuttPercentageRound3",2016
81,82,"Will Wilcox",NA,40.74,66,162,"OnePuttPercentageRound3",2016
86,72,"Jeff Overton",NA,40.56,73,180,"OnePuttPercentageRound3",2016
86,93,"John Senden",NA,40.56,73,180,"OnePuttPercentageRound3",2016
88,87,"Blayne Barber",NA,40.48,51,126,"OnePuttPercentageRound3",2016
89,89,"Andres Gonzales",NA,40.28,58,144,"OnePuttPercentageRound3",2016
90,92,"Si Woo Kim",NA,40.17,94,234,"OnePuttPercentageRound3",2016
91,103,"Fabian Gomez",NA,40.12,65,162,"OnePuttPercentageRound3",2016
91,67,"Andrew Loupe",NA,40.12,65,162,"OnePuttPercentageRound3",2016
93,96,"Zac Blair",NA,39.9,79,198,"OnePuttPercentageRound3",2016
93,94,"Adam Hadwin",NA,39.9,79,198,"OnePuttPercentageRound3",2016
93,96,"Seung Yul Noh",NA,39.9,79,198,"OnePuttPercentageRound3",2016
93,86,"Gary Woodland",NA,39.9,79,198,"OnePuttPercentageRound3",2016
97,98,"Branden Grace",NA,39.81,43,108,"OnePuttPercentageRound3",2016
97,98,"Kevin Na",NA,39.81,86,216,"OnePuttPercentageRound3",2016
99,102,"Rory Sabbatini",NA,39.68,50,126,"OnePuttPercentageRound3",2016
100,89,"Angel Cabrera",NA,39.51,64,162,"OnePuttPercentageRound3",2016
100,103,"Rickie Fowler",NA,39.51,64,162,"OnePuttPercentageRound3",2016
100,105,"Zach Johnson",NA,39.51,64,162,"OnePuttPercentageRound3",2016
100,79,"Henrik Norlander",NA,39.51,64,162,"OnePuttPercentageRound3",2016
104,106,"Tyler Aldridge",NA,39.44,71,180,"OnePuttPercentageRound3",2016
105,109,"Chez Reavie",NA,39.35,85,216,"OnePuttPercentageRound3",2016
106,101,"Colt Knost",NA,39.29,99,252,"OnePuttPercentageRound3",2016
107,111,"Charles Howell III",NA,39.26,106,270,"OnePuttPercentageRound3",2016
108,112,"Robert Allenby",NA,38.89,14,36,"OnePuttPercentageRound3",2016
108,112,"Steven Bowditch",NA,38.89,49,126,"OnePuttPercentageRound3",2016
108,112,"David Hearn",NA,38.89,77,198,"OnePuttPercentageRound3",2016
108,145,"Tom Hoge",NA,38.89,63,162,"OnePuttPercentageRound3",2016
108,112,"Billy Hurley III",NA,38.89,21,54,"OnePuttPercentageRound3",2016
108,112,"Jerry Kelly",NA,38.89,70,180,"OnePuttPercentageRound3",2016
108,112,"Justin Leonard",NA,38.89,49,126,"OnePuttPercentageRound3",2016
108,112,"Ryan Moore",NA,38.89,56,144,"OnePuttPercentageRound3",2016
108,112,"Andres Romero",NA,38.89,28,72,"OnePuttPercentageRound3",2016
108,112,"Kevin Streelman",NA,38.89,56,144,"OnePuttPercentageRound3",2016
108,112,"Andy Sullivan",NA,38.89,35,90,"OnePuttPercentageRound3",2016
108,109,"Daniel Summerhays",NA,38.89,91,234,"OnePuttPercentageRound3",2016
108,107,"Harold Varner III",NA,38.89,84,216,"OnePuttPercentageRound3",2016
108,112,"Bernd Wiesberger",NA,38.89,28,72,"OnePuttPercentageRound3",2016
122,95,"Mark Hubbard",NA,38.56,118,306,"OnePuttPercentageRound3",2016
123,126,"Scott Brown",NA,38.49,97,252,"OnePuttPercentageRound3",2016
124,107,"Jhonattan Vegas",NA,38.43,83,216,"OnePuttPercentageRound3",2016
125,151,"Daniel Berger",NA,38.38,76,198,"OnePuttPercentageRound3",2016
126,130,"Martin Laird",NA,38.33,69,180,"OnePuttPercentageRound3",2016
126,129,"Bryce Molder",NA,38.33,69,180,"OnePuttPercentageRound3",2016
128,79,"Alex Cejka",NA,38.27,62,162,"OnePuttPercentageRound3",2016
128,132,"Adam Scott",NA,38.27,62,162,"OnePuttPercentageRound3",2016
128,130,"Hudson Swafford",NA,38.27,62,162,"OnePuttPercentageRound3",2016
131,132,"Chad Collins",NA,38.19,55,144,"OnePuttPercentageRound3",2016
131,149,"James Hahn",NA,38.19,55,144,"OnePuttPercentageRound3",2016
131,132,"Mark Wilson",NA,38.19,55,144,"OnePuttPercentageRound3",2016
134,135,"Rhein Gibson",NA,37.96,41,108,"OnePuttPercentageRound3",2016
134,135,"DJ Trahan",NA,37.96,41,108,"OnePuttPercentageRound3",2016
136,137,"Ricky Barnes",NA,37.88,75,198,"OnePuttPercentageRound3",2016
136,137,"Jason Dufner",NA,37.88,75,198,"OnePuttPercentageRound3",2016
136,112,"Chesson Hadley",NA,37.88,75,198,"OnePuttPercentageRound3",2016
136,137,"Jim Herman",NA,37.88,75,198,"OnePuttPercentageRound3",2016
136,137,"Whee Kim",NA,37.88,75,198,"OnePuttPercentageRound3",2016
136,137,"Justin Thomas",NA,37.88,75,198,"OnePuttPercentageRound3",2016
142,142,"Chad Campbell",NA,37.78,68,180,"OnePuttPercentageRound3",2016
142,142,"Ken Duke",NA,37.78,34,90,"OnePuttPercentageRound3",2016
142,142,"Brendon Todd",NA,37.78,34,90,"OnePuttPercentageRound3",2016
145,158,"Retief Goosen",NA,37.65,61,162,"OnePuttPercentageRound3",2016
145,145,"Ian Poulter",NA,37.65,61,162,"OnePuttPercentageRound3",2016
147,127,"Luke Donald",NA,37.5,81,216,"OnePuttPercentageRound3",2016
147,145,"Matthew Fitzpatrick",NA,37.5,27,72,"OnePuttPercentageRound3",2016
147,82,"Vaughn Taylor",NA,37.5,27,72,"OnePuttPercentageRound3",2016
150,148,"Bronson Burgoon",NA,37.37,74,198,"OnePuttPercentageRound3",2016
151,149,"Brice Garnett",NA,37.3,47,126,"OnePuttPercentageRound3",2016
152,155,"Brendan Steele",NA,37.22,67,180,"OnePuttPercentageRound3",2016
153,152,"Charl Schwartzel",NA,37.04,40,108,"OnePuttPercentageRound3",2016
154,154,"Francesco Molinari",NA,36.81,53,144,"OnePuttPercentageRound3",2016
155,153,"Ollie Schniederjans",NA,36.67,33,90,"OnePuttPercentageRound3",2016
156,127,"David Lingmerth",NA,36.57,79,216,"OnePuttPercentageRound3",2016
157,155,"Stewart Cink",NA,36.42,59,162,"OnePuttPercentageRound3",2016
158,158,"William McGirt",NA,36.32,85,234,"OnePuttPercentageRound3",2016
159,158,"Sergio Garcia",NA,36.11,39,108,"OnePuttPercentageRound3",2016
159,158,"Bill Haas",NA,36.11,52,144,"OnePuttPercentageRound3",2016
159,158,"Kyle Stanley",NA,36.11,78,216,"OnePuttPercentageRound3",2016
159,155,"Robert Streb",NA,36.11,65,180,"OnePuttPercentageRound3",2016
163,163,"Ryan Palmer",NA,35.86,71,198,"OnePuttPercentageRound3",2016
163,165,"Brett Stegmaier",NA,35.86,71,198,"OnePuttPercentageRound3",2016
165,164,"Bubba Watson",NA,35.71,45,126,"OnePuttPercentageRound3",2016
166,167,"Spencer Levin",NA,35.47,83,234,"OnePuttPercentageRound3",2016
167,186,"Roberto Castro",NA,35.19,76,216,"OnePuttPercentageRound3",2016
167,170,"Scott Pinckney",NA,35.19,57,162,"OnePuttPercentageRound3",2016
169,180,"Justin Rose",NA,34.92,44,126,"OnePuttPercentageRound3",2016
170,168,"Billy Horschel",NA,34.85,69,198,"OnePuttPercentageRound3",2016
170,168,"Will Ma Kenzie",NA,34.85,69,198,"OnePuttPercentageRound3",2016
172,182,"Hideki Matsuyama",NA,34.72,50,144,"OnePuttPercentageRound3",2016
173,170,"Kyle Reifers",NA,34.62,81,234,"OnePuttPercentageRound3",2016
174,173,"Thomas Aiken",NA,34.57,56,162,"OnePuttPercentageRound3",2016
174,173,"Brendon de Jonge",NA,34.57,56,162,"OnePuttPercentageRound3",2016
176,175,"Cameron Percy",NA,34.44,31,90,"OnePuttPercentageRound3",2016
176,175,"Brian Stuard",NA,34.44,31,90,"OnePuttPercentageRound3",2016
176,175,"Tyrone Van Aswegen",NA,34.44,93,270,"OnePuttPercentageRound3",2016
179,183,"Graham DeLaet",NA,34.34,68,198,"OnePuttPercentageRound3",2016
179,165,"Lucas Glover",NA,34.34,68,198,"OnePuttPercentageRound3",2016
181,180,"DH Lee",NA,34.26,37,108,"OnePuttPercentageRound3",2016
182,187,"Robert Garrigus",NA,34.13,43,126,"OnePuttPercentageRound3",2016
183,195,"Johnson Wagner",NA,33.95,55,162,"OnePuttPercentageRound3",2016
184,183,"Davis Love III",NA,33.89,61,180,"OnePuttPercentageRound3",2016
184,183,"Michael Thompson",NA,33.89,61,180,"OnePuttPercentageRound3",2016
184,187,"Boo Weekley",NA,33.89,61,180,"OnePuttPercentageRound3",2016
187,175,"Harris English",NA,33.84,67,198,"OnePuttPercentageRound3",2016
188,198,"Derek Ernst",NA,33.33,42,126,"OnePuttPercentageRound3",2016
188,187,"Russell Knox",NA,33.33,60,180,"OnePuttPercentageRound3",2016
188,187,"Andrew Landry",NA,33.33,24,72,"OnePuttPercentageRound3",2016
188,187,"Troy Merritt",NA,33.33,48,144,"OnePuttPercentageRound3",2016
188,187,"Darron Stiles",NA,33.33,30,90,"OnePuttPercentageRound3",2016
188,175,"Chris Stroud",NA,33.33,66,198,"OnePuttPercentageRound3",2016
194,193,"Jason Kokrak",NA,32.78,59,180,"OnePuttPercentageRound3",2016
194,193,"Scott Piercy",NA,32.78,59,180,"OnePuttPercentageRound3",2016
196,196,"Kelly Kraft",NA,32.54,41,126,"OnePuttPercentageRound3",2016
197,198,"Geoff Ogilvy",NA,32.41,35,108,"OnePuttPercentageRound3",2016
198,200,"Morgan Hoffmann",NA,31.75,40,126,"OnePuttPercentageRound3",2016
199,196,"Paul Casey",NA,31.25,45,144,"OnePuttPercentageRound3",2016
200,201,"Patrick Rodgers",NA,30.25,49,162,"OnePuttPercentageRound3",2016
201,202,"Greg Owen",NA,30.09,65,216,"OnePuttPercentageRound3",2016
202,203,"JJ Henry",NA,30,54,180,"OnePuttPercentageRound3",2016
203,204,"Justin Hicks",NA,29.63,16,54,"OnePuttPercentageRound3",2016
204,205,"Dicky Pride",NA,29.17,21,72,"OnePuttPercentageRound3",2016
205,206,"Keegan Bradley",NA,28.7,31,108,"OnePuttPercentageRound3",2016
206,207,"Shane Lowry",NA,27.78,35,126,"OnePuttPercentageRound3",2016
207,208,"Steve Marino",NA,26.19,33,126,"OnePuttPercentageRound3",2016
